,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,DENVER_ACTION,WASHINGTON_SCORE,DENVER_SCORE
62,1,4:22.0,,J. Grant enters the game for P. Millsap,15,19
63,1,4:06.0,B. Beal makes 2-pt layup from 2 ft,,17,19
64,1,3:48.0,,G. Harris misses 3-pt jump shot from 25 ft,17,19
65,1,3:47.0,Defensive rebound by Team,,17,19
66,1,3:26.0,Turnover by B. Beal (bad pass; steal by J. Grant),,17,19
67,1,3:10.0,,Turnover by J. Murray (bad pass; steal by C. Miles),17,19
68,1,2:53.0,I. Thomas misses 2-pt jump shot from 19 ft,,17,19
69,1,2:50.0,,Defensive rebound by N. Jokić,17,19
70,1,2:43.0,,Personal foul by C. Miles (drawn by W. Barton),17,19
71,1,2:43.0,D. Bertāns enters the game for B. Beal,,17,19
72,1,2:43.0,J. McRae enters the game for R. Hachimura,,17,19
73,1,2:43.0,I. Smith enters the game for I. Thomas,,17,19
74,1,2:43.0,,J. Hernangómez enters the game for G. Harris,17,19
75,1,2:43.0,,M. Morris enters the game for J. Murray,17,19
76,1,2:38.0,,N. Jokić misses 2-pt layup from 2 ft,17,19
77,1,2:36.0,Defensive rebound by C. Miles,,17,19
78,1,2:29.0,I. Smith misses 3-pt jump shot from 24 ft,,17,19
79,1,2:26.0,,Defensive rebound by N. Jokić,17,19
80,1,2:16.0,,N. Jokić misses 2-pt jump shot from 4 ft,17,19
81,1,2:14.0,Defensive rebound by I. Smith,,17,19
82,1,2:10.0,C. Miles misses 3-pt jump shot from 26 ft,,17,19
83,1,2:07.0,Offensive rebound by D. Bertāns,,17,19
84,1,2:06.0,J. McRae misses 3-pt jump shot from 25 ft,,17,19
85,1,2:06.0,,Defensive rebound by N. Jokić,17,19
86,1,1:57.0,,Personal foul by M. Wagner (drawn by N. Jokić),17,19
87,1,1:57.0,,M. Beasley enters the game for W. Barton,17,19
88,1,1:57.0,,M. Plumlee enters the game for N. Jokić,17,19
89,1,1:51.0,,Turnover by J. Hernangómez (bad pass; steal by C. Miles),17,19
90,1,1:48.0,C. Miles misses 2-pt layup from 2 ft,,17,19
91,1,1:44.0,,Defensive rebound by M. Plumlee,17,19
92,1,1:41.0,,M. Morris makes 2-pt jump shot from 4 ft,17,21
93,1,1:26.0,J. McRae makes 2-pt jump shot from 22 ft,,19,21
94,1,1:16.0,,Shooting foul by C. Miles (drawn by J. Grant),19,21
95,1,1:16.0,,J. Grant misses free throw 1 of 2,19,21
96,1,1:16.0,,Offensive rebound by Team,19,21
97,1,1:16.0,,J. Grant makes free throw 2 of 2,19,22
98,1,0:58.0,M. Wagner makes 2-pt dunk from 2 ft (assist by J. McRae),,21,22
99,1,0:44.0,,J. Hernangómez makes 3-pt jump shot from 26 ft (assist by M. Morris),21,25
100,1,0:38.0,I. Smith makes 2-pt layup from 4 ft,,23,25
101,1,0:31.0,,Turnover by M. Beasley (out of bounds lost ball),23,25
102,1,0:20.0,I. Smith misses 2-pt jump shot from 17 ft,,23,25
103,1,0:17.0,,Defensive rebound by M. Beasley,23,25
104,1,0:03.0,,Shooting foul by D. Bertāns (drawn by M. Plumlee),23,25
105,1,0:03.0,,M. Plumlee misses free throw 1 of 2,23,25
106,1,0:03.0,,Offensive rebound by Team,23,25
107,1,0:03.0,,M. Plumlee misses free throw 2 of 2,23,25
108,1,0:01.0,Defensive rebound by M. Wagner,,23,25
109,2,11:48.0,,J. Grant misses 2-pt dunk from 1 ft,23,25
110,2,11:44.0,Defensive rebound by I. Smith,,23,25
111,2,11:40.0,Shooting foul by M. Plumlee (drawn by C. Miles),,23,25
112,2,11:40.0,C. Miles misses free throw 1 of 2,,23,25
113,2,11:40.0,Offensive rebound by Team,,23,25
114,2,11:40.0,C. Miles makes free throw 2 of 2,,24,25
115,2,11:27.0,,J. Grant misses 3-pt jump shot from 23 ft,24,25
116,2,11:22.0,Defensive rebound by D. Bertāns,,24,25
117,2,11:17.0,M. Wagner makes 2-pt layup from 8 ft (assist by C. Miles),,26,25
118,2,11:17.0,Shooting foul by J. Grant (drawn by M. Wagner),,26,25
119,2,11:17.0,M. Wagner makes free throw 1 of 1,,27,25
120,2,11:07.0,,M. Morris makes 2-pt jump shot from 13 ft,27,27
121,2,10:52.0,J. McRae misses 2-pt jump shot from 19 ft,,27,27
122,2,10:50.0,,Defensive rebound by M. Morris,27,27
123,2,10:47.0,,Offensive foul by M. Plumlee (drawn by I. Smith),27,27
124,2,10:47.0,,Turnover by M. Plumlee (offensive foul),27,27
125,2,10:35.0,C. Miles misses 3-pt jump shot from 23 ft,,27,27
126,2,10:32.0,,Defensive rebound by J. Hernangómez,27,27
127,2,10:24.0,,M. Plumlee makes 2-pt dunk from 1 ft (assist by M. Beasley),27,29
128,2,10:11.0,M. Wagner misses 3-pt jump shot from 25 ft,,27,29
129,2,10:08.0,,Defensive rebound by J. Hernangómez,27,29
130,2,10:04.0,,M. Beasley makes 3-pt jump shot from 26 ft (assist by J. Hernangómez),27,32
131,2,9:46.0,J. McRae makes 2-pt layup from 1 ft (assist by M. Wagner),,29,32
132,2,9:33.0,,M. Morris misses 2-pt jump shot from 7 ft,29,32
133,2,9:31.0,,Offensive rebound by J. Grant,29,32
134,2,9:29.0,,Offensive foul by J. Hernangómez (drawn by C. Miles),29,32
135,2,9:29.0,,Turnover by J. Hernangómez (offensive foul),29,32
136,2,9:17.0,Personal foul by J. Hernangómez (drawn by J. McRae),,29,32
137,2,9:14.0,Shooting foul by J. Grant (drawn by C. Miles),,29,32
138,2,9:14.0,C. Miles makes free throw 1 of 2,,30,32
139,2,9:14.0,C. Miles makes free throw 2 of 2,,31,32
140,2,8:58.0,,J. Grant makes 2-pt jump shot from 12 ft (assist by M. Plumlee),31,34
141,2,8:49.0,Personal foul by M. Beasley (drawn by D. Bertāns),,31,34
142,2,8:49.0,D. Bertāns misses free throw 1 of 2,,31,34
143,2,8:49.0,Offensive rebound by Team,,31,34
144,2,8:49.0,D. Bertāns misses free throw 2 of 2,,31,34
145,2,8:46.0,,Defensive rebound by M. Plumlee,31,34
146,2,8:39.0,,J. Grant makes 3-pt jump shot from 24 ft (assist by M. Morris),31,37
147,2,8:27.0,I. Smith misses 2-pt layup from 6 ft (block by M. Morris),,31,37
148,2,8:26.0,Offensive rebound by M. Wagner,,31,37
149,2,8:23.0,C. Miles makes 2-pt dunk from 1 ft (assist by M. Wagner),,33,37
150,2,8:22.0,,Denver full timeout,33,37
151,2,8:22.0,B. Beal enters the game for J. McRae,,33,37
152,2,8:09.0,,J. Grant makes 2-pt dunk from 1 ft (assist by M. Plumlee),33,39
153,2,7:57.0,Shooting foul by J. Hernangómez (drawn by D. Bertāns),,33,39
154,2,7:57.0,D. Bertāns makes free throw 1 of 3,,34,39
155,2,7:57.0,D. Bertāns makes free throw 2 of 3,,35,39
156,2,7:57.0,,W. Barton enters the game for J. Hernangómez,35,39
157,2,7:57.0,D. Bertāns makes free throw 3 of 3,,36,39
158,2,7:40.0,,M. Morris misses 3-pt jump shot from 23 ft,36,39
159,2,7:38.0,Defensive rebound by D. Bertāns,,36,39
160,2,7:18.0,I. Smith misses 3-pt jump shot from 24 ft,,36,39
161,2,7:14.0,,Defensive rebound by M. Beasley,36,39
162,2,7:05.0,,Shooting foul by D. Bertāns (drawn by J. Grant),36,39
163,2,7:05.0,,J. Grant misses free throw 1 of 2,36,39
164,2,7:05.0,,Offensive rebound by Team,36,39
165,2,7:05.0,T. Bryant enters the game for C. Miles,,36,39
166,2,7:05.0,R. Hachimura enters the game for M. Wagner,,36,39
167,2,7:05.0,,G. Harris enters the game for M. Beasley,36,39
168,2,7:05.0,,J. Grant makes free throw 2 of 2,36,40
169,2,6:50.0,D. Bertāns misses 3-pt jump shot from 25 ft,,36,40
170,2,6:47.0,,Defensive rebound by J. Grant,36,40
171,2,6:42.0,,J. Grant makes 2-pt layup from 7 ft (assist by W. Barton),36,42
172,2,6:42.0,,Shooting foul by R. Hachimura (drawn by J. Grant),36,42
173,2,6:42.0,,J. Grant makes free throw 1 of 1,36,43
174,2,6:20.0,T. Bryant misses 2-pt layup from 4 ft,,36,43
175,2,6:19.0,,Defensive rebound by J. Grant,36,43
176,2,6:06.0,,M. Plumlee makes 2-pt layup from 2 ft (assist by W. Barton),36,45
177,2,6:06.0,Washington full timeout,,36,45
178,2,6:06.0,I. Thomas enters the game for I. Smith,,36,45
179,2,6:06.0,,N. Jokić enters the game for M. Morris,36,45
180,2,6:06.0,,J. Murray enters the game for M. Plumlee,36,45
181,2,5:54.0,T. Bryant makes 2-pt layup from 1 ft (assist by B. Beal),,38,45
182,2,5:38.0,,Shooting foul by R. Hachimura (drawn by J. Grant),38,45
183,2,5:38.0,,J. Grant makes free throw 1 of 2,38,46
184,2,5:38.0,,J. Grant makes free throw 2 of 2,38,47
185,2,5:16.0,T. Bryant misses 2-pt jump shot from 8 ft,,38,47
186,2,5:13.0,,Defensive rebound by N. Jokić,38,47
187,2,5:01.0,,J. Grant makes 2-pt dunk from 1 ft (assist by N. Jokić),38,49
188,2,4:48.0,I. Thomas misses 3-pt jump shot from 24 ft,,38,49
189,2,4:46.0,,Defensive rebound by N. Jokić,38,49
190,2,4:41.0,,J. Murray makes 2-pt dunk from 1 ft,38,51
191,2,4:41.0,Washington full timeout,,38,51
192,2,4:41.0,T. Brown enters the game for D. Bertāns,,38,51
193,2,4:41.0,,P. Millsap enters the game for J. Grant,38,51
194,2,4:26.0,R. Hachimura misses 2-pt layup from 3 ft (block by W. Barton),,38,51
195,2,4:26.0,Offensive rebound by Team,,38,51
196,2,4:20.0,T. Brown misses 2-pt jump shot from 17 ft,,38,51
197,2,4:17.0,,Defensive rebound by N. Jokić,38,51
198,2,3:57.0,,J. Murray misses 2-pt jump shot from 13 ft,38,51
199,2,3:52.0,Defensive rebound by R. Hachimura,,38,51
200,2,3:47.0,T. Bryant makes 2-pt dunk from 1 ft (assist by B. Beal),,40,51
201,2,3:24.0,,N. Jokić misses 2-pt layup from 3 ft,40,51
202,2,3:22.0,Defensive rebound by T. Bryant,,40,51
203,2,3:22.0,Personal foul by N. Jokić (drawn by T. Bryant),,40,51
204,2,3:22.0,T. Bryant makes free throw 1 of 2,,41,51
205,2,3:22.0,T. Bryant makes free throw 2 of 2,,42,51
206,2,3:07.0,,N. Jokić makes 2-pt layup from 2 ft,42,53
207,2,2:58.0,R. Hachimura makes 2-pt dunk from 1 ft (assist by I. Thomas),,44,53
208,2,2:49.0,,J. Murray makes 2-pt jump shot from 20 ft,44,55
209,2,2:35.0,Shooting foul by N. Jokić (drawn by I. Thomas),,44,55
210,2,2:35.0,I. Thomas misses free throw 1 of 2,,44,55
211,2,2:35.0,Offensive rebound by Team,,44,55
212,2,2:35.0,I. Thomas makes free throw 2 of 2,,45,55
213,2,2:22.0,,N. Jokić misses 2-pt jump shot from 9 ft,45,55
214,2,2:21.0,Defensive rebound by T. Brown,,45,55
215,2,2:17.0,I. Thomas misses 2-pt layup from 6 ft (block by J. Murray),,45,55
216,2,2:15.0,,Defensive rebound by J. Murray,45,55
217,2,2:15.0,Violation by T. Brown (jump ball),,45,55
218,2,2:06.0,,J. Murray misses 3-pt jump shot from 26 ft,45,55
219,2,2:03.0,,Offensive rebound by W. Barton,45,55
220,2,2:01.0,,W. Barton makes 3-pt jump shot from 26 ft,45,58
221,2,1:48.0,,Violation by Team (kicked ball),45,58
222,2,1:43.0,Turnover by I. Thomas (lost ball; steal by J. Murray),,45,58
223,2,1:40.0,,J. Murray makes 2-pt dunk from 1 ft,45,60
224,2,1:29.0,T. Brown makes 2-pt jump shot from 4 ft (assist by R. Hachimura),,47,60
225,2,1:17.0,,Personal foul by I. Thomas (drawn by N. Jokić),47,60
226,2,1:03.0,,N. Jokić makes 2-pt hook shot from 2 ft,47,62
227,2,0:50.0,B. Beal misses 3-pt jump shot from 24 ft,,47,62
228,2,0:49.0,,Defensive rebound by Team,47,62
229,2,0:49.0,,M. Plumlee enters the game for N. Jokić,47,62
230,2,0:27.0,,M. Plumlee misses 2-pt hook shot from 8 ft,47,62
231,2,0:25.0,Defensive rebound by R. Hachimura,,47,62
232,2,0:06.0,Turnover by B. Beal (bad pass; steal by J. Murray),,47,62
233,2,0:02.0,,J. Murray makes 2-pt dunk from 1 ft (assist by P. Millsap),47,64
234,2,0:00.0,Turnover by I. Thomas (dbl dribble),,47,64
235,2,0:00.0,,N. Jokić enters the game for M. Plumlee,47,64
236,2,0:00.0,,J. Murray misses 3-pt jump shot from 29 ft,47,64
237,2,0:00.0,,Offensive rebound by Team,47,64
238,3,11:48.0,,P. Millsap misses 2-pt jump shot from 16 ft,47,64
239,3,11:46.0,Defensive rebound by T. Bryant,,47,64
240,3,11:30.0,B. Beal misses 2-pt jump shot from 9 ft,,47,64
241,3,11:28.0,,Defensive rebound by N. Jokić,47,64
242,3,11:21.0,,P. Millsap misses 2-pt layup from 2 ft,47,64
243,3,11:19.0,,Offensive rebound by P. Millsap,47,64
244,3,11:19.0,,P. Millsap misses 2-pt layup at rim,47,64
245,3,11:18.0,Defensive rebound by T. Bryant,,47,64
246,3,11:17.0,B. Beal makes 2-pt layup from 2 ft,,49,64
247,3,11:17.0,Shooting foul by W. Barton (drawn by B. Beal),,49,64
248,3,11:17.0,B. Beal misses free throw 1 of 1,,49,64
249,3,11:14.0,,Defensive rebound by N. Jokić,49,64
250,3,11:07.0,,Turnover by J. Murray (bad pass),49,64
251,3,10:57.0,B. Beal makes 3-pt jump shot from 24 ft (assist by I. Thomas),,52,64
252,3,10:39.0,,Turnover by N. Jokić (bad pass; steal by R. Hachimura),52,64
253,3,10:31.0,B. Beal misses 3-pt jump shot from 23 ft,,52,64
254,3,10:28.0,,Defensive rebound by N. Jokić,52,64
255,3,10:25.0,,Personal foul by I. Thomas (drawn by J. Murray),52,64
256,3,10:17.0,,J. Murray makes 2-pt jump shot from 21 ft,52,66
257,3,10:02.0,I. Thomas misses 2-pt jump shot from 19 ft,,52,66
258,3,9:58.0,,Defensive rebound by W. Barton,52,66
259,3,9:52.0,,W. Barton makes 2-pt layup from 4 ft,52,68
260,3,9:42.0,Shooting foul by W. Barton (drawn by T. Brown),,52,68
261,3,9:42.0,T. Brown makes free throw 1 of 2,,53,68
262,3,9:42.0,T. Brown makes free throw 2 of 2,,54,68
263,3,9:30.0,,J. Murray misses 2-pt layup from 2 ft,54,68
264,3,9:28.0,Defensive rebound by R. Hachimura,,54,68
265,3,9:17.0,T. Bryant misses 3-pt jump shot from 23 ft,,54,68
266,3,9:14.0,,Defensive rebound by W. Barton,54,68
267,3,9:11.0,,Turnover by J. Murray (traveling),54,68
268,3,9:00.0,R. Hachimura makes 3-pt jump shot from 22 ft (assist by B. Beal),,57,68
269,3,8:57.0,,Denver full timeout,57,68
270,3,8:35.0,,P. Millsap makes 2-pt dunk from 1 ft (assist by W. Barton),57,70
271,3,8:22.0,Personal foul by P. Millsap (drawn by T. Bryant),,57,70
272,3,8:12.0,B. Beal misses 3-pt jump shot from 25 ft,,57,70
273,3,8:09.0,,Defensive rebound by N. Jokić,57,70
274,3,8:06.0,,Shooting foul by B. Beal (drawn by J. Murray),57,70
275,3,8:06.0,,J. Murray makes free throw 1 of 2,57,71
276,3,8:06.0,,J. Murray makes free throw 2 of 2,57,72
277,3,7:47.0,R. Hachimura misses 2-pt jump shot from 19 ft,,57,72
278,3,7:45.0,,Defensive rebound by N. Jokić,57,72
279,3,7:37.0,,Offensive foul by J. Murray (drawn by I. Thomas),57,72
280,3,7:37.0,,Turnover by J. Murray (offensive foul),57,72
281,3,7:14.0,R. Hachimura misses 3-pt jump shot from 25 ft,,57,72
282,3,7:11.0,,Defensive rebound by G. Harris,57,72
283,3,7:10.0,,P. Millsap makes 2-pt layup from 1 ft (assist by G. Harris),57,74
284,3,7:10.0,,Shooting foul by R. Hachimura (drawn by P. Millsap),57,74
285,3,7:10.0,,P. Millsap makes free throw 1 of 1,57,75
286,3,6:49.0,I. Thomas misses 3-pt jump shot from 24 ft,,57,75
287,3,6:46.0,,Defensive rebound by G. Harris,57,75
288,3,6:35.0,,G. Harris misses 3-pt jump shot from 24 ft,57,75
289,3,6:33.0,,Offensive rebound by G. Harris,57,75
290,3,6:32.0,,G. Harris misses 3-pt jump shot from 25 ft,57,75
291,3,6:29.0,Defensive rebound by T. Bryant,,57,75
292,3,6:21.0,R. Hachimura misses 2-pt hook shot from 2 ft,,57,75
293,3,6:21.0,,Defensive rebound by W. Barton,57,75
294,3,6:21.0,,Personal foul by R. Hachimura (drawn by W. Barton),57,75
295,3,6:21.0,D. Bertāns enters the game for R. Hachimura,,57,75
296,3,6:09.0,,P. Millsap misses 2-pt layup from 3 ft (block by D. Bertāns),57,75
297,3,6:05.0,Defensive rebound by T. Bryant,,57,75
298,3,6:02.0,I. Thomas misses 3-pt jump shot from 23 ft,,57,75
299,3,5:59.0,,Defensive rebound by J. Murray,57,75
300,3,5:53.0,,J. Murray misses 2-pt layup from 2 ft,57,75
301,3,5:52.0,Defensive rebound by T. Bryant,,57,75
302,3,5:49.0,Turnover by I. Thomas (traveling),,57,75
303,3,5:33.0,,N. Jokić makes 2-pt jump shot from 5 ft (assist by W. Barton),57,77
304,3,5:32.0,Washington full timeout,,57,77
305,3,5:32.0,J. McRae enters the game for T. Brown,,57,77
306,3,5:32.0,I. Smith enters the game for I. Thomas,,57,77
307,3,5:23.0,B. Beal makes 3-pt jump shot from 25 ft (assist by I. Smith),,60,77
308,3,5:01.0,,Turnover by N. Jokić (bad pass),60,77
309,3,4:53.0,D. Bertāns makes 3-pt jump shot from 27 ft (assist by B. Beal),,63,77
310,3,4:38.0,,G. Harris misses 3-pt jump shot from 22 ft,63,77
311,3,4:35.0,Defensive rebound by B. Beal,,63,77
312,3,4:32.0,B. Beal misses 3-pt jump shot from 25 ft,,63,77
313,3,4:30.0,,Defensive rebound by Team,63,77
314,3,4:30.0,,J. Grant enters the game for P. Millsap,63,77
315,3,4:18.0,,J. Murray makes 2-pt dunk at rim (assist by N. Jokić),63,79
316,3,4:11.0,D. Bertāns misses 3-pt jump shot from 26 ft,,63,79
317,3,4:07.0,,Defensive rebound by N. Jokić,63,79
318,3,3:49.0,,G. Harris makes 2-pt jump shot from 4 ft (assist by W. Barton),63,81
319,3,3:42.0,I. Smith misses 2-pt layup from 2 ft,,63,81
320,3,3:41.0,,Defensive rebound by N. Jokić,63,81
321,3,3:30.0,,G. Harris misses 2-pt layup from 3 ft (block by T. Bryant),63,81
322,3,3:30.0,,Offensive rebound by Team,63,81
323,3,3:30.0,Technical foul by G. Harris,,63,81
324,3,3:30.0,B. Beal misses technical free throw,,63,81
325,3,3:30.0,,Defensive rebound by Team,63,81
326,3,3:20.0,,Turnover by J. Murray (bad pass; steal by T. Bryant),63,81
327,3,3:15.0,B. Beal makes 2-pt dunk from 1 ft (assist by T. Bryant),,65,81
328,3,3:00.0,,G. Harris makes 3-pt jump shot from 24 ft (assist by J. Murray),65,84
329,3,2:41.0,J. McRae misses 2-pt jump shot from 14 ft,,65,84
330,3,2:39.0,,Defensive rebound by N. Jokić,65,84
331,3,2:28.0,,Turnover by N. Jokić (bad pass; steal by B. Beal),65,84
332,3,2:27.0,Personal take foul by N. Jokić (drawn by B. Beal),,65,84
333,3,2:27.0,,M. Morris enters the game for N. Jokić,65,84
334,3,2:27.0,,M. Plumlee enters the game for J. Murray,65,84
335,3,2:13.0,T. Bryant makes 2-pt jump shot from 14 ft (assist by B. Beal),,67,84
336,3,1:57.0,,J. Grant misses 2-pt layup from 7 ft,67,84
337,3,1:56.0,,Offensive rebound by M. Plumlee,67,84
338,3,1:56.0,,Turnover by M. Plumlee (out of bounds lost ball),67,84
339,3,1:51.0,Personal foul by G. Harris (drawn by D. Bertāns),,67,84
340,3,1:51.0,D. Bertāns makes free throw 1 of 2,,68,84
341,3,1:51.0,D. Bertāns makes free throw 2 of 2,,69,84
342,3,1:45.0,,W. Barton misses 3-pt jump shot from 25 ft,69,84
343,3,1:40.0,Defensive rebound by T. Bryant,,69,84
344,3,1:36.0,J. McRae misses 2-pt dunk from 2 ft (block by M. Plumlee),,69,84
345,3,1:34.0,,Defensive rebound by J. Grant,69,84
346,3,1:32.0,,M. Morris misses 2-pt jump shot from 17 ft,69,84
347,3,1:29.0,Defensive rebound by I. Smith,,69,84
348,3,1:25.0,B. Beal misses 3-pt jump shot from 25 ft,,69,84
349,3,1:22.0,,Defensive rebound by M. Morris,69,84
350,3,1:09.0,,J. Grant misses 3-pt jump shot from 22 ft,69,84
351,3,1:06.0,,Offensive rebound by W. Barton,69,84
352,3,1:05.0,,Offensive foul by W. Barton (drawn by B. Beal),69,84
353,3,1:05.0,,Turnover by W. Barton (offensive foul),69,84
354,3,0:48.0,Turnover by B. Beal (lost ball; steal by G. Harris),,69,84
355,3,0:46.0,,Shooting foul by I. Smith (drawn by G. Harris),69,84
356,3,0:46.0,,G. Harris makes free throw 1 of 2,69,85
357,3,0:46.0,,G. Harris makes free throw 2 of 2,69,86
358,3,0:37.0,Turnover by B. Beal (out of bounds lost ball),,69,86
359,3,0:24.0,,W. Barton misses 2-pt jump shot from 13 ft,69,86
360,3,0:22.0,,Offensive rebound by M. Plumlee,69,86
361,3,0:21.0,,Turnover by M. Plumlee (bad pass),69,86
362,3,0:04.0,,Violation by Team (kicked ball),69,86
363,4,11:47.0,J. McRae misses 2-pt layup from 6 ft,,69,86
364,4,11:47.0,Offensive rebound by Team,,69,86
365,4,11:47.0,,Loose ball foul by M. Beasley (drawn by J. McRae),69,86
366,4,11:41.0,D. Bertāns misses 3-pt jump shot from 25 ft,,69,86
367,4,11:37.0,,Defensive rebound by M. Morris,69,86
368,4,11:16.0,,M. Beasley misses 3-pt jump shot from 22 ft,69,86
369,4,11:12.0,Defensive rebound by J. McRae,,69,86
370,4,11:02.0,C. Miles misses 3-pt jump shot from 25 ft,,69,86
371,4,10:59.0,,Defensive rebound by J. Hernangómez,69,86
372,4,10:47.0,,J. Grant makes 2-pt dunk at rim (assist by M. Morris),69,88
373,4,10:30.0,D. Bertāns misses 2-pt layup from 4 ft,,69,88
374,4,10:28.0,,Defensive rebound by M. Plumlee,69,88
375,4,10:23.0,,Turnover by M. Plumlee (lost ball; steal by M. Wagner),69,88
376,4,10:17.0,J. McRae misses 2-pt layup from 1 ft,,69,88
377,4,10:12.0,Offensive rebound by J. McRae,,69,88
378,4,10:12.0,J. McRae makes 2-pt layup from 1 ft,,71,88
379,4,9:54.0,,Offensive foul by M. Plumlee (drawn by M. Wagner),71,88
380,4,9:54.0,,Turnover by M. Plumlee (offensive foul),71,88
381,4,9:38.0,Turnover by M. Wagner (lost ball; steal by M. Plumlee),,71,88
382,4,9:30.0,,M. Morris makes 2-pt jump shot from 10 ft,71,90
383,4,9:16.0,M. Wagner makes 2-pt layup from 1 ft (assist by I. Smith),,73,90
384,4,8:58.0,,M. Beasley makes 2-pt jump shot from 15 ft (assist by J. Hernangómez),73,92
385,4,8:44.0,J. McRae makes 3-pt jump shot from 23 ft (assist by I. Smith),,76,92
