,QUARTER,TIME_REMAINING,PHOENIX_ACTION,SACRAMENTO_ACTION,PHOENIX_SCORE,SACRAMENTO_SCORE
25,1,9:02.0,,Offensive rebound by R. Holmes,4,4
26,1,9:01.0,,R. Holmes makes 2-pt hook shot from 3 ft,4,6
27,1,8:50.0,R. Rubio misses 3-pt jump shot from 25 ft,,4,6
28,1,8:46.0,Offensive rebound by F. Kaminsky,,4,6
29,1,8:44.0,K. Oubre misses 3-pt jump shot from 26 ft,,4,6
30,1,8:41.0,,Defensive rebound by C. Joseph,4,6
31,1,8:34.0,,Turnover by C. Joseph (bad pass; steal by K. Oubre),4,6
32,1,8:31.0,Turnover by K. Oubre (out of bounds lost ball),,4,6
33,1,8:21.0,,Offensive foul by H. Barnes (drawn by K. Oubre),4,6
34,1,8:21.0,,Turnover by H. Barnes (offensive foul),4,6
35,1,8:05.0,Shooting foul by R. Holmes (drawn by F. Kaminsky),,4,6
36,1,8:05.0,F. Kaminsky makes free throw 1 of 2,,5,6
37,1,8:05.0,F. Kaminsky misses free throw 2 of 2,,5,6
38,1,8:03.0,,Defensive rebound by C. Joseph,5,6
39,1,7:50.0,,H. Barnes misses 3-pt jump shot from 25 ft,5,6
40,1,7:47.0,Defensive rebound by D. Šarić,,5,6
41,1,7:42.0,F. Kaminsky misses 3-pt jump shot from 25 ft,,5,6
42,1,7:39.0,,Defensive rebound by B. Hield,5,6
43,1,7:36.0,,B. Hield makes 2-pt layup from 4 ft,5,8
44,1,7:36.0,Violation by Team (def goaltending),,5,8
45,1,7:21.0,D. Booker misses 2-pt jump shot from 9 ft,,5,8
46,1,7:18.0,,Defensive rebound by R. Holmes,5,8
47,1,7:04.0,,R. Holmes makes 2-pt jump shot from 8 ft (assist by H. Barnes),5,10
48,1,6:49.0,D. Booker misses 2-pt jump shot from 16 ft,,5,10
49,1,6:46.0,,Defensive rebound by N. Bjelica,5,10
50,1,6:33.0,,R. Holmes makes 2-pt dunk from 2 ft (assist by C. Joseph),5,12
51,1,6:33.0,Phoenix full timeout,,5,12
52,1,6:33.0,,B. Bogdanović enters the game for H. Barnes,5,12
53,1,6:18.0,D. Šarić misses 3-pt jump shot from 26 ft,,5,12
54,1,6:13.0,Offensive rebound by F. Kaminsky,,5,12
55,1,6:10.0,K. Oubre makes 2-pt layup from 3 ft (assist by R. Rubio),,7,12
56,1,5:53.0,,B. Hield makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),7,15
57,1,5:27.0,K. Oubre misses 3-pt jump shot from 22 ft,,7,15
58,1,5:27.0,,Defensive rebound by C. Joseph,7,15
59,1,5:08.0,,N. Bjelica makes 2-pt layup from 5 ft,7,17
60,1,4:55.0,D. Šarić misses 2-pt jump shot from 19 ft,,7,17
61,1,4:51.0,,Defensive rebound by R. Holmes,7,17
62,1,4:44.0,,N. Bjelica makes 2-pt layup from 2 ft (assist by B. Hield),7,19
63,1,4:29.0,K. Oubre makes 2-pt jump shot from 16 ft (assist by D. Šarić),,9,19
64,1,4:05.0,,N. Bjelica makes 3-pt jump shot from 26 ft (assist by C. Joseph),9,22
65,1,3:49.0,R. Rubio misses 3-pt jump shot from 24 ft,,9,22
66,1,3:47.0,Offensive rebound by F. Kaminsky,,9,22
67,1,3:45.0,D. Booker makes 3-pt jump shot from 25 ft (assist by F. Kaminsky),,12,22
68,1,3:45.0,,Sacramento full timeout,12,22
69,1,3:45.0,M. Bridges enters the game for F. Kaminsky,,12,22
70,1,3:45.0,C. Diallo enters the game for R. Rubio,,12,22
71,1,3:45.0,T. Johnson enters the game for D. Šarić,,12,22
72,1,3:45.0,,D. Dedmon enters the game for R. Holmes,12,22
73,1,3:45.0,,Y. Ferrell enters the game for C. Joseph,12,22
74,1,3:31.0,,D. Dedmon makes 2-pt dunk from 2 ft (assist by B. Bogdanović),12,24
75,1,3:06.0,T. Johnson misses 3-pt jump shot from 25 ft,,12,24
76,1,3:04.0,,Defensive rebound by B. Bogdanović,12,24
77,1,2:54.0,,B. Hield misses 2-pt layup at rim,12,24
78,1,2:51.0,Defensive rebound by C. Diallo,,12,24
79,1,2:38.0,C. Diallo misses 2-pt jump shot from 17 ft,,12,24
80,1,2:35.0,,Defensive rebound by B. Hield,12,24
81,1,2:23.0,,Turnover by B. Bogdanović (bad pass),12,24
82,1,2:23.0,C. Johnson enters the game for K. Oubre,,12,24
83,1,2:23.0,,H. Barnes enters the game for N. Bjelica,12,24
84,1,2:23.0,,C. Joseph enters the game for B. Hield,12,24
85,1,2:14.0,Shooting foul by H. Barnes (drawn by T. Johnson),,12,24
86,1,2:14.0,T. Johnson makes free throw 1 of 2,,13,24
87,1,2:14.0,T. Johnson makes free throw 2 of 2,,14,24
88,1,1:57.0,,Personal foul by C. Johnson (drawn by H. Barnes),14,24
89,1,1:48.0,,B. Bogdanović makes 2-pt jump shot from 8 ft,14,26
90,1,1:28.0,C. Johnson makes 3-pt jump shot from 24 ft (assist by D. Booker),,17,26
91,1,1:22.0,,Offensive foul by D. Dedmon (drawn by D. Booker),17,26
92,1,1:22.0,,Turnover by D. Dedmon (offensive foul),17,26
93,1,1:07.0,T. Johnson misses 2-pt jump shot from 8 ft,,17,26
94,1,1:02.0,Offensive rebound by C. Diallo,,17,26
95,1,1:01.0,C. Diallo misses 2-pt layup at rim,,17,26
96,1,1:00.0,,Defensive rebound by B. Bogdanović,17,26
97,1,0:54.0,,B. Bogdanović misses 2-pt jump shot from 8 ft,17,26
98,1,0:53.0,,Offensive rebound by D. Dedmon,17,26
99,1,0:53.0,,D. Dedmon makes 2-pt layup from 2 ft,17,28
100,1,0:39.0,C. Diallo misses 2-pt jump shot from 15 ft,,17,28
101,1,0:35.0,,Defensive rebound by C. Joseph,17,28
102,1,0:32.0,,Y. Ferrell makes 3-pt jump shot from 26 ft (assist by C. Joseph),17,31
103,1,0:11.0,M. Bridges makes 2-pt jump shot from 14 ft (assist by D. Booker),,19,31
104,1,0:02.0,,D. Dedmon makes 2-pt jump shot from 5 ft (assist by C. Joseph),19,33
105,2,11:49.0,,J. James makes 2-pt dunk from 1 ft (assist by B. Bogdanović),19,35
106,2,11:32.0,Shooting foul by N. Bjelica (drawn by M. Bridges),,19,35
107,2,11:32.0,M. Bridges makes free throw 1 of 3,,20,35
108,2,11:32.0,M. Bridges makes free throw 2 of 3,,21,35
109,2,11:32.0,M. Bridges makes free throw 3 of 3,,22,35
110,2,11:17.0,,J. James misses 3-pt jump shot from 23 ft,22,35
111,2,11:12.0,Defensive rebound by T. Johnson,,22,35
112,2,11:05.0,Shooting foul by Y. Ferrell (drawn by R. Rubio),,22,35
113,2,11:05.0,R. Rubio misses free throw 1 of 2,,22,35
114,2,11:05.0,Offensive rebound by Team,,22,35
115,2,11:05.0,R. Rubio makes free throw 2 of 2,,23,35
116,2,10:50.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,23,35
117,2,10:46.0,Defensive rebound by C. Johnson,,23,35
118,2,10:42.0,F. Kaminsky misses 3-pt jump shot from 25 ft,,23,35
119,2,10:37.0,Offensive rebound by R. Rubio,,23,35
120,2,10:37.0,R. Rubio misses 2-pt layup from 2 ft (block by J. James),,23,35
121,2,10:35.0,Offensive rebound by F. Kaminsky,,23,35
122,2,10:34.0,F. Kaminsky misses 2-pt layup from 6 ft (block by N. Bjelica),,23,35
123,2,10:33.0,Offensive rebound by T. Johnson,,23,35
124,2,10:29.0,M. Bridges misses 3-pt jump shot from 22 ft,,23,35
125,2,10:27.0,,Defensive rebound by N. Bjelica,23,35
126,2,10:04.0,,D. Dedmon makes 2-pt jump shot from 11 ft,23,37
127,2,9:51.0,F. Kaminsky misses 3-pt jump shot from 25 ft,,23,37
128,2,9:50.0,Offensive rebound by Team,,23,37
129,2,9:50.0,,Loose ball foul by N. Bjelica (drawn by C. Johnson),23,37
130,2,9:50.0,,H. Barnes enters the game for N. Bjelica,23,37
131,2,9:36.0,Turnover by Team (shot clock),,23,37
132,2,9:27.0,,Turnover by Y. Ferrell (bad pass; steal by M. Bridges),23,37
133,2,9:22.0,M. Bridges makes 2-pt layup from 1 ft,,25,37
134,2,9:11.0,,Personal foul by M. Bridges (drawn by H. Barnes),25,37
135,2,9:11.0,,B. Hield enters the game for J. James,25,37
136,2,8:59.0,,Shooting foul by T. Johnson (drawn by Y. Ferrell),25,37
137,2,8:59.0,,Y. Ferrell misses free throw 1 of 2,25,37
138,2,8:59.0,,Offensive rebound by Team,25,37
139,2,8:59.0,,Y. Ferrell makes free throw 2 of 2,25,38
140,2,8:38.0,Shooting foul by B. Hield (drawn by F. Kaminsky),,25,38
141,2,8:38.0,F. Kaminsky misses free throw 1 of 2,,25,38
142,2,8:38.0,Offensive rebound by Team,,25,38
143,2,8:38.0,F. Kaminsky makes free throw 2 of 2,,26,38
144,2,8:25.0,,Personal foul by F. Kaminsky (drawn by D. Dedmon),26,38
145,2,8:22.0,,Personal foul by M. Bridges (drawn by D. Dedmon),26,38
146,2,8:10.0,,B. Hield misses 3-pt jump shot from 28 ft,26,38
147,2,8:06.0,Defensive rebound by M. Bridges,,26,38
148,2,7:59.0,C. Johnson misses 3-pt jump shot from 25 ft,,26,38
149,2,7:57.0,,Defensive rebound by B. Hield,26,38
150,2,7:52.0,,B. Hield misses 2-pt jump shot from 7 ft,26,38
151,2,7:48.0,Defensive rebound by T. Johnson,,26,38
152,2,7:48.0,D. Booker enters the game for C. Johnson,,26,38
153,2,7:48.0,K. Oubre enters the game for T. Johnson,,26,38
154,2,7:48.0,,R. Holmes enters the game for D. Dedmon,26,38
155,2,7:38.0,R. Rubio misses 3-pt jump shot from 25 ft,,26,38
156,2,7:35.0,,Defensive rebound by B. Hield,26,38
157,2,7:30.0,,H. Barnes makes 2-pt dunk from 2 ft (assist by B. Bogdanović),26,40
158,2,7:30.0,Phoenix full timeout,,26,40
159,2,7:30.0,D. Šarić enters the game for F. Kaminsky,,26,40
160,2,7:13.0,Turnover by D. Šarić (bad pass; steal by B. Bogdanović),,26,40
161,2,7:07.0,,Y. Ferrell misses 2-pt jump shot from 18 ft,26,40
162,2,7:03.0,Defensive rebound by K. Oubre,,26,40
163,2,6:58.0,K. Oubre makes 2-pt jump shot from 18 ft,,28,40
164,2,6:43.0,,H. Barnes makes 2-pt layup from 1 ft (assist by B. Bogdanović),28,42
165,2,6:43.0,Violation by Team (def goaltending),,28,42
166,2,6:30.0,Personal foul by B. Hield (drawn by D. Booker),,28,42
167,2,6:30.0,D. Booker makes free throw 1 of 2,,29,42
168,2,6:30.0,,C. Joseph enters the game for Y. Ferrell,29,42
169,2,6:30.0,D. Booker misses free throw 2 of 2,,29,42
170,2,6:27.0,,Defensive rebound by R. Holmes,29,42
171,2,6:15.0,,B. Bogdanović makes 2-pt jump shot from 22 ft,29,44
172,2,5:50.0,M. Bridges misses 3-pt jump shot from 25 ft,,29,44
173,2,5:46.0,,Defensive rebound by B. Hield,29,44
174,2,5:39.0,,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by C. Joseph),29,47
175,2,5:21.0,D. Booker misses 2-pt jump shot from 9 ft,,29,47
176,2,5:16.0,Offensive rebound by M. Bridges,,29,47
177,2,5:16.0,M. Bridges misses 2-pt layup at rim,,29,47
178,2,5:16.0,,Defensive rebound by R. Holmes,29,47
179,2,5:15.0,,Turnover by R. Holmes (bad pass; steal by K. Oubre),29,47
180,2,5:07.0,R. Rubio misses 2-pt jump shot from 5 ft,,29,47
181,2,5:05.0,Offensive rebound by K. Oubre,,29,47
182,2,5:04.0,K. Oubre misses 2-pt layup from 3 ft,,29,47
183,2,5:04.0,Offensive rebound by K. Oubre,,29,47
184,2,5:01.0,K. Oubre makes 2-pt layup at rim,,31,47
185,2,5:01.0,,Sacramento full timeout,31,47
186,2,5:01.0,C. Johnson enters the game for M. Bridges,,31,47
187,2,4:50.0,,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by C. Joseph),31,50
188,2,4:26.0,C. Johnson makes 3-pt jump shot from 25 ft (assist by D. Booker),,34,50
189,2,4:10.0,,Shooting foul by D. Šarić (drawn by R. Holmes),34,50
190,2,4:10.0,,R. Holmes makes free throw 1 of 2,34,51
191,2,4:10.0,T. Johnson enters the game for R. Rubio,,34,51
192,2,4:10.0,,R. Holmes makes free throw 2 of 2,34,52
193,2,3:56.0,D. Booker makes 2-pt jump shot from 11 ft (assist by T. Johnson),,36,52
194,2,3:35.0,,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by B. Hield),36,55
195,2,3:22.0,Turnover by T. Johnson (bad pass; steal by B. Bogdanović),,36,55
196,2,3:12.0,,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by B. Hield),36,58
197,2,2:50.0,C. Johnson makes 3-pt jump shot from 22 ft (assist by D. Booker),,39,58
198,2,2:38.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,39,58
199,2,2:34.0,Defensive rebound by C. Johnson,,39,58
200,2,2:23.0,D. Booker makes 2-pt jump shot from 11 ft,,41,58
201,2,2:03.0,,Turnover by B. Bogdanović (lost ball; steal by K. Oubre),41,58
202,2,1:59.0,K. Oubre misses 2-pt jump shot from 8 ft,,41,58
203,2,1:57.0,,Defensive rebound by B. Bogdanović,41,58
204,2,1:44.0,,R. Holmes makes 2-pt layup from 2 ft (assist by B. Bogdanović),41,60
205,2,1:36.0,D. Booker makes 2-pt layup from 2 ft (assist by T. Johnson),,43,60
206,2,1:19.0,,B. Hield misses 3-pt jump shot from 25 ft,43,60
207,2,1:17.0,Defensive rebound by D. Šarić,,43,60
208,2,1:11.0,D. Šarić misses 3-pt jump shot from 26 ft,,43,60
209,2,1:08.0,,Defensive rebound by R. Holmes,43,60
210,2,0:54.0,,Turnover by B. Bogdanović (bad pass; steal by D. Booker),43,60
211,2,0:49.0,K. Oubre misses 2-pt jump shot from 15 ft,,43,60
212,2,0:46.0,,Defensive rebound by H. Barnes,43,60
213,2,0:34.0,,Personal foul by D. Booker (drawn by B. Bogdanović),43,60
214,2,0:34.0,,B. Bogdanović makes free throw 1 of 2,43,61
215,2,0:34.0,,Y. Ferrell enters the game for B. Hield,43,61
216,2,0:34.0,,J. James enters the game for R. Holmes,43,61
217,2,0:34.0,,B. Bogdanović makes free throw 2 of 2,43,62
218,2,0:18.0,D. Booker makes 2-pt jump shot from 14 ft,,45,62
219,3,11:41.0,,R. Holmes makes 2-pt hook shot from 6 ft (assist by C. Joseph),45,64
220,3,11:18.0,F. Kaminsky makes 2-pt hook shot from 8 ft (assist by D. Booker),,47,64
221,3,11:02.0,,Personal foul by K. Oubre (drawn by R. Holmes),47,64
222,3,10:55.0,,N. Bjelica makes 3-pt jump shot from 24 ft (assist by H. Barnes),47,67
223,3,10:37.0,Personal foul by R. Holmes (drawn by D. Booker),,47,67
224,3,10:22.0,D. Šarić misses 2-pt jump shot from 18 ft,,47,67
225,3,10:22.0,Offensive rebound by Team,,47,67
226,3,10:22.0,Turnover by Team (shot clock),,47,67
227,3,10:02.0,,H. Barnes makes 3-pt jump shot from 25 ft (assist by C. Joseph),47,70
228,3,9:48.0,K. Oubre makes 2-pt jump shot from 10 ft,,49,70
229,3,9:32.0,,B. Hield misses 3-pt jump shot from 23 ft,49,70
230,3,9:30.0,Defensive rebound by D. Booker,,49,70
231,3,9:22.0,F. Kaminsky makes 2-pt layup from 1 ft (assist by D. Booker),,51,70
232,3,9:05.0,,C. Joseph makes 2-pt jump shot from 14 ft,51,72
233,3,8:47.0,Offensive foul by D. Booker (drawn by N. Bjelica),,51,72
234,3,8:47.0,Turnover by D. Booker (offensive foul),,51,72
235,3,8:33.0,,H. Barnes misses 2-pt hook shot from 6 ft,51,72
236,3,8:32.0,,Sacramento full timeout,51,72
237,3,8:32.0,Defensive rebound by Team,,51,72
238,3,8:32.0,Instant Replay (Challenge: Ruling Stands),,51,72
239,3,8:32.0,C. Johnson enters the game for F. Kaminsky,,51,72
240,3,8:21.0,C. Johnson misses 3-pt jump shot from 24 ft,,51,72
241,3,8:18.0,,Defensive rebound by N. Bjelica,51,72
242,3,8:06.0,,H. Barnes misses 2-pt layup from 2 ft,51,72
243,3,8:01.0,,Offensive rebound by R. Holmes,51,72
244,3,8:01.0,,R. Holmes makes 2-pt layup at rim,51,74
245,3,7:41.0,D. Booker misses 2-pt jump shot from 8 ft,,51,74
246,3,7:41.0,,Defensive rebound by Team,51,74
247,3,7:41.0,Violation by Team (delay of game),,51,74
248,3,7:22.0,,R. Holmes makes 2-pt hook shot from 5 ft (assist by C. Joseph),51,76
249,3,7:10.0,Shooting foul by B. Hield (drawn by D. Booker),,51,76
250,3,7:10.0,,Technical foul by D. Booker,51,76
251,3,7:10.0,,B. Hield makes technical free throw,51,77
252,3,7:10.0,D. Booker makes free throw 1 of 2,,52,77
253,3,7:10.0,D. Booker makes free throw 2 of 2,,53,77
254,3,7:01.0,,B. Hield misses 3-pt jump shot from 25 ft,53,77
255,3,6:58.0,Defensive rebound by D. Šarić,,53,77
256,3,6:51.0,Personal foul by R. Holmes (drawn by D. Šarić),,53,77
257,3,6:51.0,C. Diallo enters the game for D. Šarić,,53,77
258,3,6:51.0,,B. Bogdanović enters the game for H. Barnes,53,77
259,3,6:33.0,D. Booker makes 2-pt layup from 3 ft (assist by T. Johnson),,55,77
260,3,6:33.0,M. Bridges enters the game for T. Johnson,,55,77
261,3,6:33.0,E. Okobo enters the game for K. Oubre,,55,77
262,3,6:13.0,,Shooting foul by D. Booker (drawn by B. Hield),55,77
263,3,6:13.0,,B. Hield makes free throw 1 of 3,55,78
264,3,6:13.0,,B. Hield makes free throw 2 of 3,55,79
265,3,6:13.0,,B. Hield makes free throw 3 of 3,55,80
266,3,6:04.0,Personal foul by B. Hield (drawn by D. Booker),,55,80
267,3,5:50.0,D. Booker makes 2-pt layup from 3 ft,,57,80
268,3,5:33.0,,C. Joseph misses 3-pt jump shot from 23 ft,57,80
269,3,5:28.0,Defensive rebound by M. Bridges,,57,80
270,3,5:21.0,M. Bridges makes 2-pt jump shot from 12 ft (assist by C. Johnson),,59,80
271,3,5:03.0,,N. Bjelica misses 2-pt jump shot from 11 ft,59,80
272,3,5:00.0,,Offensive rebound by N. Bjelica,59,80
273,3,5:00.0,,N. Bjelica misses 2-pt layup from 3 ft (block by C. Diallo),59,80
274,3,5:00.0,Defensive rebound by C. Diallo,,59,80
275,3,4:55.0,C. Johnson misses 3-pt jump shot from 25 ft,,59,80
276,3,4:51.0,Offensive rebound by M. Bridges,,59,80
277,3,4:46.0,C. Johnson makes 3-pt jump shot from 25 ft (assist by D. Booker),,62,80
278,3,4:46.0,,Sacramento full timeout,62,80
279,3,4:46.0,,H. Barnes enters the game for N. Bjelica,62,80
280,3,4:46.0,,D. Dedmon enters the game for B. Hield,62,80
281,3,4:46.0,,Y. Ferrell enters the game for R. Holmes,62,80
282,3,4:33.0,,B. Bogdanović makes 2-pt jump shot from 20 ft,62,82
283,3,4:16.0,C. Johnson makes 2-pt layup from 3 ft,,64,82
284,3,3:53.0,,Turnover by B. Bogdanović (lost ball; steal by M. Bridges),64,82
285,3,3:50.0,Personal foul by C. Joseph (drawn by D. Booker),,64,82
286,3,3:50.0,D. Booker makes free throw 1 of 2,,65,82
287,3,3:50.0,D. Booker makes free throw 2 of 2,,66,82
288,3,3:31.0,,Shooting foul by C. Diallo (drawn by H. Barnes),66,82
289,3,3:31.0,,H. Barnes makes free throw 1 of 2,66,83
290,3,3:31.0,,H. Barnes makes free throw 2 of 2,66,84
291,3,3:24.0,Shooting foul by Y. Ferrell (drawn by E. Okobo),,66,84
292,3,3:24.0,E. Okobo misses free throw 1 of 2,,66,84
293,3,3:24.0,Offensive rebound by Team,,66,84
294,3,3:24.0,E. Okobo makes free throw 2 of 2,,67,84
295,3,3:13.0,,Def 3 sec tech foul by Team,67,84
296,3,3:13.0,,Y. Ferrell makes technical free throw,67,85
297,3,3:05.0,,Shooting foul by C. Diallo (drawn by H. Barnes),67,85
298,3,3:05.0,,H. Barnes makes free throw 1 of 2,67,86
299,3,3:05.0,,H. Barnes makes free throw 2 of 2,67,87
300,3,2:50.0,D. Booker misses 2-pt jump shot from 10 ft,,67,87
301,3,2:46.0,,Defensive rebound by D. Dedmon,67,87
302,3,2:41.0,,D. Dedmon misses 3-pt jump shot from 25 ft,67,87
303,3,2:37.0,Defensive rebound by D. Booker,,67,87
304,3,2:32.0,E. Okobo misses 3-pt jump shot from 26 ft,,67,87
305,3,2:29.0,,Defensive rebound by C. Joseph,67,87
306,3,2:23.0,,Turnover by C. Joseph (bad pass),67,87
307,3,2:23.0,K. Oubre enters the game for D. Booker,,67,87
308,3,2:06.0,C. Diallo makes 2-pt dunk from 2 ft (assist by E. Okobo),,69,87
309,3,1:50.0,,Turnover by D. Dedmon (traveling),69,87
310,3,1:50.0,,B. Hield enters the game for C. Joseph,69,87
311,3,1:38.0,Shooting foul by D. Dedmon (drawn by K. Oubre),,69,87
312,3,1:38.0,K. Oubre makes free throw 1 of 2,,70,87
313,3,1:38.0,K. Oubre makes free throw 2 of 2,,71,87
314,3,1:19.0,,Y. Ferrell misses 2-pt layup from 1 ft,71,87
315,3,1:17.0,,Offensive rebound by D. Dedmon,71,87
316,3,1:16.0,,D. Dedmon misses 2-pt layup from 1 ft,71,87
317,3,1:14.0,,Offensive rebound by H. Barnes,71,87
318,3,1:14.0,,Turnover by Team (shot clock),71,87
319,3,1:04.0,K. Oubre misses 3-pt jump shot from 23 ft,,71,87
320,3,0:59.0,,Defensive rebound by Y. Ferrell,71,87
321,3,0:56.0,,B. Hield misses 2-pt layup from 1 ft (block by C. Diallo),71,87
322,3,0:52.0,Defensive rebound by M. Bridges,,71,87
323,3,0:51.0,C. Johnson makes 2-pt layup from 2 ft (assist by K. Oubre),,73,87
324,3,0:41.0,,D. Dedmon misses 3-pt jump shot from 25 ft,73,87
325,3,0:37.0,Defensive rebound by E. Okobo,,73,87
326,3,0:34.0,Personal foul by Y. Ferrell (drawn by E. Okobo),,73,87
327,3,0:34.0,E. Okobo makes free throw 1 of 2,,74,87
328,3,0:34.0,E. Okobo makes free throw 2 of 2,,75,87
329,3,0:12.0,,B. Hield misses 2-pt layup from 2 ft (block by C. Johnson),75,87
330,3,0:09.0,Defensive rebound by E. Okobo,,75,87
331,3,0:00.0,E. Okobo misses 2-pt jump shot from 16 ft,,75,87
332,3,0:00.0,Offensive rebound by Team,,75,87
333,4,11:55.0,Personal foul by C. Joseph (drawn by K. Oubre),,75,87
334,4,11:51.0,Personal foul by Y. Ferrell (drawn by E. Okobo),,75,87
335,4,11:41.0,M. Bridges makes 2-pt layup from 2 ft (assist by E. Okobo),,77,87
336,4,11:14.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),77,90
337,4,10:54.0,M. Bridges makes 2-pt layup from 3 ft,,79,90
338,4,10:41.0,,Turnover by B. Bogdanović (bad pass; steal by C. Johnson),79,90
339,4,10:32.0,K. Oubre makes 2-pt jump shot from 14 ft,,81,90
340,4,10:18.0,,Turnover by Y. Ferrell (bad pass; steal by K. Oubre),81,90
341,4,10:18.0,Personal foul by N. Bjelica (drawn by E. Okobo),,81,90
342,4,10:08.0,Turnover by E. Okobo (bad pass; steal by C. Joseph),,81,90
343,4,10:02.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by C. Joseph),81,93
344,4,9:41.0,K. Oubre misses 2-pt layup from 5 ft (block by R. Holmes),,81,93
345,4,9:38.0,,Defensive rebound by N. Bjelica,81,93
346,4,9:29.0,,Y. Ferrell misses 2-pt jump shot from 19 ft,81,93
347,4,9:25.0,Defensive rebound by K. Oubre,,81,93
348,4,9:21.0,Phoenix full timeout,,81,93
349,4,9:21.0,D. Booker enters the game for M. Bridges,,81,93
350,4,9:21.0,,H. Barnes enters the game for Y. Ferrell,81,93
351,4,9:13.0,C. Johnson misses 3-pt jump shot from 25 ft,,81,93
352,4,9:09.0,,Defensive rebound by R. Holmes,81,93
353,4,8:56.0,,C. Joseph makes 2-pt layup from 1 ft,81,95
354,4,8:56.0,Violation by Team (def goaltending),,81,95
355,4,8:42.0,D. Booker misses 2-pt jump shot from 8 ft (block by C. Joseph),,81,95
356,4,8:42.0,Offensive rebound by D. Booker,,81,95
357,4,8:31.0,K. Oubre misses 2-pt jump shot from 15 ft,,81,95
358,4,8:27.0,,Defensive rebound by N. Bjelica,81,95
359,4,8:12.0,,C. Joseph misses 3-pt jump shot from 23 ft,81,95
360,4,8:08.0,Defensive rebound by C. Diallo,,81,95
361,4,7:58.0,Shooting foul by C. Joseph (drawn by D. Booker),,81,95
362,4,7:58.0,D. Booker makes free throw 1 of 2,,82,95
363,4,7:58.0,D. Booker makes free throw 2 of 2,,83,95
364,4,7:44.0,,B. Bogdanović makes 2-pt jump shot from 19 ft,83,97
365,4,7:33.0,K. Oubre misses 2-pt layup from 5 ft (block by H. Barnes),,83,97
366,4,7:33.0,,Defensive rebound by R. Holmes,83,97
367,4,7:26.0,,H. Barnes makes 2-pt layup from 1 ft (assist by C. Joseph),83,99
368,4,7:26.0,Phoenix full timeout,,83,99
369,4,7:26.0,F. Kaminsky enters the game for C. Diallo,,83,99
370,4,7:14.0,C. Johnson misses 3-pt jump shot from 26 ft,,83,99
371,4,7:11.0,,Defensive rebound by B. Bogdanović,83,99
372,4,6:59.0,,R. Holmes misses 2-pt dunk from 2 ft,83,99
373,4,6:56.0,Defensive rebound by D. Booker,,83,99
374,4,6:54.0,D. Booker misses 2-pt layup from 2 ft (block by C. Joseph),,83,99
375,4,6:54.0,,Defensive rebound by Team,83,99
376,4,6:39.0,,N. Bjelica misses 3-pt jump shot from 25 ft,83,99
377,4,6:36.0,Defensive rebound by Team,,83,99
378,4,6:36.0,M. Bridges enters the game for C. Johnson,,83,99
