,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,DETROIT_ACTION,CLEVELAND_SCORE,DETROIT_SCORE
390,4,4:05.0,T. Thompson makes 2-pt layup at rim,,94,100
391,4,3:50.0,,B. Brown misses 2-pt layup from 2 ft,94,100
392,4,3:47.0,Defensive rebound by T. Thompson,,94,100
393,4,3:27.0,Turnover by T. Thompson (3 sec),,94,100
394,4,3:27.0,,Detroit full timeout,94,100
395,4,3:27.0,,D. Rose enters the game for S. Doumbouya,94,100
396,4,3:27.0,,T. Snell enters the game for L. Galloway,94,100
397,4,3:14.0,,A. Drummond misses 2-pt jump shot from 7 ft,94,100
398,4,3:13.0,,Offensive rebound by A. Drummond,94,100
399,4,3:11.0,,A. Drummond misses 2-pt jump shot from 12 ft,94,100
400,4,3:10.0,,Offensive rebound by D. Rose,94,100
401,4,3:01.0,,D. Rose misses 2-pt jump shot from 8 ft,94,100
402,4,3:00.0,Defensive rebound by K. Love,,94,100
403,4,2:43.0,T. Thompson makes 2-pt dunk at rim (assist by D. Garland),,96,100
404,4,2:23.0,,Turnover by A. Drummond (lost ball; steal by T. Thompson),96,100
405,4,2:21.0,C. Sexton makes 2-pt layup from 1 ft (assist by D. Garland),,98,100
406,4,2:21.0,,Violation by Team (def goaltending),98,100
407,4,2:06.0,,Turnover by D. Rose (lost ball; steal by C. Sexton),98,100
408,4,2:01.0,T. Thompson makes 2-pt dunk from 1 ft (assist by D. Garland),,100,100
409,4,1:46.0,,D. Rose misses 2-pt layup from 2 ft,100,100
410,4,1:44.0,Defensive rebound by D. Garland,,100,100
411,4,1:30.0,K. Love misses 3-pt jump shot from 25 ft,,100,100
412,4,1:27.0,Offensive rebound by T. Thompson,,100,100
413,4,1:17.0,Turnover by K. Love (bad pass; steal by B. Brown),,100,100
414,4,1:12.0,,D. Rose makes 2-pt layup from 3 ft,100,102
415,4,0:47.0,T. Thompson misses 3-pt jump shot from 25 ft,,100,102
416,4,0:45.0,,Defensive rebound by D. Rose,100,102
417,4,0:41.0,,Personal foul by T. Thompson (drawn by A. Drummond),100,102
418,4,0:41.0,A. McKinnie enters the game for K. Love,,100,102
419,4,0:41.0,,L. Galloway enters the game for T. Maker,100,102
420,4,0:35.0,,B. Brown misses 2-pt layup from 2 ft (block by C. Sexton),100,102
421,4,0:34.0,Defensive rebound by C. Sexton,,100,102
422,4,0:34.0,Cleveland full timeout,,100,102
423,4,0:34.0,K. Love enters the game for A. McKinnie,,100,102
424,4,0:34.0,,T. Maker enters the game for L. Galloway,100,102
425,4,0:28.0,K. Love misses 3-pt jump shot from 23 ft (block by T. Maker),,100,102
426,4,0:25.0,Offensive rebound by C. Sexton,,100,102
427,4,0:24.0,Shooting foul by A. Drummond (drawn by T. Thompson),,100,102
428,4,0:24.0,T. Thompson makes free throw 1 of 2,,101,102
429,4,0:24.0,A. McKinnie enters the game for K. Love,,101,102
430,4,0:24.0,T. Thompson makes free throw 2 of 2,,102,102
431,4,0:24.0,,Detroit full timeout,102,102
432,4,0:24.0,,S. Mykhailiuk enters the game for T. Maker,102,102
433,4,0:01.0,,D. Rose misses 2-pt jump shot from 22 ft,102,102
434,4,0:01.0,Defensive rebound by C. Sexton,,102,102
435,4,0:00.0,Instant Replay (Request: Ruling Stands),,102,102
436,1OT,4:36.0,Turnover by C. Osman (lost ball; steal by B. Brown),,102,102
437,1OT,4:32.0,,B. Brown makes 2-pt layup from 1 ft,102,104
438,1OT,4:11.0,Shooting foul by B. Brown (drawn by T. Thompson),,102,104
439,1OT,4:11.0,T. Thompson makes free throw 1 of 2,,103,104
440,1OT,4:11.0,T. Thompson makes free throw 2 of 2,,104,104
441,1OT,3:54.0,,D. Rose misses 2-pt layup from 3 ft (block by T. Thompson),104,104
442,1OT,3:50.0,,Offensive rebound by D. Rose,104,104
443,1OT,3:50.0,,D. Rose makes 2-pt layup from 1 ft,104,106
444,1OT,3:31.0,Turnover by D. Garland (traveling),,104,106
445,1OT,3:09.0,,A. Drummond misses 2-pt layup from 4 ft,104,106
446,1OT,3:06.0,Defensive rebound by C. Osman,,104,106
447,1OT,2:49.0,C. Sexton makes 2-pt jump shot from 11 ft,,106,106
448,1OT,2:34.0,,D. Rose makes 2-pt layup from 6 ft (assist by B. Brown),106,108
449,1OT,2:11.0,C. Sexton misses 2-pt jump shot from 20 ft,,106,108
450,1OT,2:07.0,,Defensive rebound by T. Maker,106,108
451,1OT,1:59.0,,D. Rose makes 2-pt jump shot from 16 ft,106,110
452,1OT,1:59.0,Cleveland full timeout,,106,110
453,1OT,1:52.0,K. Love makes 2-pt hook shot from 4 ft,,108,110
454,1OT,1:31.0,,D. Rose misses 2-pt jump shot from 15 ft,108,110
455,1OT,1:31.0,Defensive rebound by K. Love,,108,110
456,1OT,1:15.0,D. Garland makes 2-pt layup from 3 ft,,110,110
457,1OT,0:56.0,,A. Drummond misses 2-pt hook shot from 10 ft,110,110
458,1OT,0:54.0,Defensive rebound by K. Love,,110,110
459,1OT,0:39.0,C. Sexton misses 2-pt layup from 3 ft (block by T. Maker),,110,110
460,1OT,0:39.0,Offensive rebound by Team,,110,110
461,1OT,0:38.0,K. Love makes 3-pt jump shot from 23 ft (assist by C. Osman),,113,110
462,1OT,0:37.0,,Detroit full timeout,113,110
463,1OT,0:37.0,A. McKinnie enters the game for K. Love,,113,110
464,1OT,0:37.0,,L. Galloway enters the game for B. Brown,113,110
465,1OT,0:37.0,,S. Mykhailiuk enters the game for T. Maker,113,110
466,1OT,0:22.0,,Turnover by D. Rose (lost ball; steal by A. McKinnie),113,110
467,1OT,0:20.0,Personal take foul by L. Galloway (drawn by C. Sexton),,113,110
468,1OT,0:20.0,K. Love enters the game for A. McKinnie,,113,110
469,1OT,0:20.0,,B. Brown enters the game for L. Galloway,113,110
470,1OT,0:20.0,,T. Maker enters the game for S. Mykhailiuk,113,110
471,1OT,0:16.0,T. Thompson makes 2-pt dunk from 1 ft (assist by K. Love),,115,110
472,1OT,0:08.0,,T. Maker makes 2-pt layup from 3 ft (assist by D. Rose),115,112
473,1OT,0:08.0,Cleveland full timeout,,115,112
474,1OT,0:06.0,Turnover by C. Osman (bad pass; steal by A. Drummond),,115,112
475,1OT,0:03.0,,D. Rose misses 3-pt jump shot from 27 ft,115,112
476,1OT,0:01.0,,Offensive rebound by T. Maker,115,112
477,1OT,0:00.0,,T. Maker misses 2-pt layup from 1 ft,115,112
478,1OT,0:00.0,Defensive rebound by C. Sexton,,115,112
