,QUARTER,TIME_REMAINING,DETROIT_ACTION,CLEVELAND_ACTION,DETROIT_SCORE,CLEVELAND_SCORE
61,1,4:46.0,,M. Dellavedova enters the game for C. Osman,18,18
62,1,4:31.0,S. Doumbouya misses 2-pt jump shot from 2 ft,,18,18
63,1,4:28.0,,Defensive rebound by T. Thompson,18,18
64,1,4:23.0,,Turnover by B. Knight (bad pass; steal by S. Doumbouya),18,18
65,1,4:10.0,L. Galloway misses 3-pt jump shot from 23 ft,,18,18
66,1,4:07.0,,Defensive rebound by K. Love,18,18
67,1,3:51.0,,T. Thompson misses 2-pt hook shot from 5 ft,18,18
68,1,3:46.0,,Offensive rebound by T. Thompson,18,18
69,1,3:46.0,,Turnover by T. Thompson (back court),18,18
70,1,3:46.0,C. Wood enters the game for S. Doumbouya,,18,18
71,1,3:46.0,,D. Garland enters the game for C. Sexton,18,18
72,1,3:46.0,,A. Žižić enters the game for T. Thompson,18,18
73,1,3:35.0,T. Snell misses 3-pt jump shot from 23 ft,,18,18
74,1,3:33.0,,Defensive rebound by A. Žižić,18,18
75,1,3:24.0,,K. Love makes 2-pt jump shot from 18 ft (assist by M. Dellavedova),18,20
76,1,3:11.0,D. Rose misses 2-pt jump shot from 21 ft,,18,20
77,1,3:08.0,,Defensive rebound by K. Love,18,20
78,1,3:00.0,,B. Knight makes 3-pt jump shot from 26 ft,18,23
79,1,2:40.0,T. Snell misses 2-pt layup from 1 ft (block by B. Knight),,18,23
80,1,2:40.0,,Defensive rebound by Team,18,23
81,1,2:40.0,,Cleveland full timeout,18,23
82,1,2:40.0,,Instant Replay (Challenge: Ruling Stands),18,23
83,1,2:40.0,S. Mykhailiuk enters the game for T. Snell,,18,23
84,1,2:25.0,,Offensive foul by A. Žižić (drawn by S. Mykhailiuk),18,23
85,1,2:25.0,,Turnover by A. Žižić (offensive foul),18,23
86,1,2:02.0,S. Mykhailiuk makes 3-pt jump shot from 27 ft (assist by D. Rose),,21,23
87,1,1:47.0,,K. Love makes 2-pt jump shot from 18 ft (assist by D. Garland),21,25
88,1,1:27.0,Personal foul by K. Love (drawn by C. Wood),,21,25
89,1,1:27.0,,C. Osman enters the game for K. Love,21,25
90,1,1:21.0,D. Rose misses 2-pt jump shot from 7 ft,,21,25
91,1,1:20.0,Offensive rebound by A. Drummond,,21,25
92,1,1:19.0,A. Drummond misses 2-pt layup from 1 ft,,21,25
93,1,1:18.0,,Defensive rebound by A. Žižić,21,25
94,1,1:11.0,,B. Knight misses 3-pt jump shot from 25 ft,21,25
95,1,1:09.0,Defensive rebound by C. Wood,,21,25
96,1,1:04.0,Turnover by D. Rose (lost ball; steal by M. Dellavedova),,21,25
97,1,0:47.0,,C. Osman makes 2-pt layup from 1 ft (assist by M. Dellavedova),21,27
98,1,0:34.0,L. Galloway makes 3-pt jump shot from 23 ft (assist by S. Mykhailiuk),,24,27
99,1,0:24.0,,B. Knight makes 2-pt layup at rim,24,29
100,1,0:02.0,C. Wood misses 2-pt jump shot from 5 ft,,24,29
101,1,0:00.0,Offensive rebound by A. Drummond,,24,29
102,1,0:00.0,A. Drummond makes 2-pt layup from 1 ft,,26,29
103,1,0:00.0,Shooting foul by M. Dellavedova (drawn by A. Drummond),,26,29
104,1,0:00.0,Instant Replay (Request: Ruling Stands),,26,29
105,1,0:00.0,A. Drummond makes free throw 1 of 1,,27,29
106,2,11:48.0,,Turnover by D. Wade (bad pass),27,29
107,2,11:35.0,D. Rose misses 2-pt jump shot from 20 ft,,27,29
108,2,11:32.0,,Defensive rebound by D. Garland,27,29
109,2,11:13.0,,A. Žižić misses 2-pt hook shot from 4 ft,27,29
110,2,11:11.0,Defensive rebound by C. Wood,,27,29
111,2,11:05.0,C. Wood misses 2-pt jump shot from 6 ft,,27,29
112,2,11:03.0,,Defensive rebound by B. Knight,27,29
113,2,10:57.0,,D. Wade makes 3-pt jump shot from 26 ft (assist by B. Knight),27,32
114,2,10:46.0,Shooting foul by M. Dellavedova (drawn by D. Rose),,27,32
115,2,10:46.0,D. Rose makes free throw 1 of 2,,28,32
116,2,10:46.0,D. Rose makes free throw 2 of 2,,29,32
117,2,10:26.0,,M. Dellavedova misses 2-pt layup from 1 ft,29,32
118,2,10:26.0,Defensive rebound by C. Wood,,29,32
119,2,10:20.0,L. Galloway misses 3-pt jump shot from 24 ft,,29,32
120,2,10:17.0,,Defensive rebound by D. Wade,29,32
121,2,10:14.0,,B. Knight makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),29,35
122,2,10:03.0,Turnover by D. Rose (bad pass; steal by D. Garland),,29,35
123,2,9:50.0,,Shooting foul by L. Galloway (drawn by D. Garland),29,35
124,2,9:50.0,,D. Garland makes free throw 1 of 2,29,36
125,2,9:50.0,,D. Garland makes free throw 2 of 2,29,37
126,2,9:34.0,S. Mykhailiuk misses 2-pt layup from 2 ft (block by A. Žižić),,29,37
127,2,9:29.0,,Defensive rebound by A. Žižić,29,37
128,2,9:29.0,,Personal foul by L. Galloway (drawn by A. Žižić),29,37
129,2,9:16.0,,B. Knight makes 2-pt jump shot from 8 ft,29,39
130,2,9:08.0,Detroit full timeout,,29,39
131,2,9:08.0,B. Brown enters the game for L. Galloway,,29,39
132,2,9:08.0,,C. Sexton enters the game for D. Garland,29,39
133,2,8:55.0,D. Rose makes 2-pt layup from 1 ft (assist by B. Brown),,31,39
134,2,8:36.0,,M. Dellavedova makes 3-pt jump shot from 24 ft (assist by B. Knight),31,42
135,2,8:17.0,S. Mykhailiuk misses 3-pt jump shot from 26 ft,,31,42
136,2,8:13.0,,Defensive rebound by A. Žižić,31,42
137,2,7:55.0,,A. Žižić makes 2-pt jump shot from 4 ft (assist by M. Dellavedova),31,44
138,2,7:35.0,S. Doumbouya makes 2-pt jump shot from 2 ft,,33,44
139,2,7:35.0,Shooting foul by D. Wade (drawn by S. Doumbouya),,33,44
140,2,7:35.0,,C. Osman enters the game for B. Knight,33,44
141,2,7:35.0,S. Doumbouya makes free throw 1 of 1,,34,44
142,2,7:22.0,,C. Osman misses 3-pt jump shot from 25 ft,34,44
143,2,7:18.0,,Offensive rebound by A. Žižić,34,44
144,2,7:09.0,,A. Žižić makes 2-pt hook shot at rim,34,46
145,2,7:09.0,,Shooting foul by C. Wood (drawn by A. Žižić),34,46
146,2,7:09.0,A. Drummond enters the game for D. Rose,,34,46
147,2,7:09.0,T. Snell enters the game for C. Wood,,34,46
148,2,7:09.0,,A. Žižić makes free throw 1 of 1,34,47
149,2,6:53.0,S. Mykhailiuk misses 3-pt jump shot from 25 ft,,34,47
150,2,6:51.0,,Defensive rebound by M. Dellavedova,34,47
151,2,6:49.0,,C. Osman makes 2-pt dunk from 1 ft (assist by M. Dellavedova),34,49
152,2,6:34.0,B. Brown misses 3-pt jump shot from 23 ft,,34,49
153,2,6:31.0,,Defensive rebound by D. Wade,34,49
154,2,6:25.0,,C. Sexton misses 2-pt layup from 1 ft,34,49
155,2,6:22.0,Defensive rebound by A. Drummond,,34,49
156,2,6:13.0,Turnover by A. Drummond (bad pass; steal by A. Žižić),,34,49
157,2,6:08.0,,C. Osman misses 3-pt jump shot from 26 ft,34,49
158,2,6:08.0,Defensive rebound by Team,,34,49
159,2,6:08.0,,D. Garland enters the game for M. Dellavedova,34,49
160,2,6:08.0,,K. Love enters the game for D. Wade,34,49
161,2,6:08.0,,T. Thompson enters the game for A. Žižić,34,49
162,2,5:49.0,T. Snell makes 3-pt jump shot from 24 ft (assist by S. Mykhailiuk),,37,49
163,2,5:39.0,,Turnover by D. Garland (bad pass),37,49
164,2,5:14.0,T. Snell makes 2-pt layup from 1 ft,,39,49
165,2,4:59.0,,D. Garland makes 3-pt jump shot from 28 ft (assist by T. Thompson),39,52
166,2,4:37.0,Shooting foul by C. Osman (drawn by A. Drummond),,39,52
167,2,4:37.0,A. Drummond makes free throw 1 of 2,,40,52
168,2,4:37.0,A. Drummond makes free throw 2 of 2,,41,52
169,2,4:27.0,,C. Sexton makes 2-pt layup from 4 ft,41,54
170,2,4:18.0,Turnover by B. Brown (bad pass; steal by C. Osman),,41,54
171,2,4:16.0,,C. Osman misses 2-pt layup from 1 ft,41,54
172,2,4:15.0,,Offensive rebound by Team,41,54
173,2,4:14.0,,Turnover by C. Osman (bad pass),41,54
174,2,4:01.0,B. Brown makes 2-pt layup from 1 ft (assist by S. Mykhailiuk),,43,54
175,2,3:45.0,,K. Love makes 2-pt layup from 2 ft (assist by T. Thompson),43,56
176,2,3:45.0,,Shooting foul by S. Doumbouya (drawn by K. Love),43,56
177,2,3:45.0,,K. Love makes free throw 1 of 1,43,57
178,2,3:34.0,S. Mykhailiuk makes 3-pt jump shot from 26 ft (assist by A. Drummond),,46,57
179,2,3:14.0,,D. Garland misses 3-pt jump shot from 26 ft,46,57
180,2,3:12.0,Defensive rebound by T. Snell,,46,57
181,2,3:04.0,S. Mykhailiuk misses 3-pt jump shot from 26 ft,,46,57
182,2,3:04.0,,Defensive rebound by T. Thompson,46,57
183,2,2:54.0,,Cleveland full timeout,46,57
184,2,2:51.0,,K. Love misses 3-pt jump shot from 24 ft,46,57
185,2,2:49.0,Defensive rebound by A. Drummond,,46,57
186,2,2:32.0,B. Brown makes 2-pt layup from 1 ft (assist by S. Mykhailiuk),,48,57
187,2,2:13.0,,K. Love makes 2-pt jump shot from 14 ft (assist by C. Osman),48,59
188,2,2:00.0,A. Drummond makes 2-pt layup from 1 ft,,50,59
189,2,1:40.0,,D. Garland makes 2-pt layup from 1 ft (assist by K. Love),50,61
190,2,1:28.0,Shooting foul by T. Thompson (drawn by S. Doumbouya),,50,61
191,2,1:28.0,S. Doumbouya makes free throw 1 of 2,,51,61
192,2,1:28.0,C. Wood enters the game for S. Mykhailiuk,,51,61
193,2,1:28.0,S. Doumbouya makes free throw 2 of 2,,52,61
194,2,1:19.0,,C. Osman makes 2-pt layup from 1 ft (assist by K. Love),52,63
195,2,1:19.0,,Shooting foul by S. Doumbouya (drawn by C. Osman),52,63
196,2,1:19.0,,C. Osman makes free throw 1 of 1,52,64
197,2,0:55.0,A. Drummond misses 2-pt layup from 2 ft,,52,64
198,2,0:53.0,,Defensive rebound by K. Love,52,64
199,2,0:46.0,,C. Sexton makes 2-pt jump shot from 6 ft,52,66
200,2,0:37.0,C. Wood misses 3-pt jump shot from 24 ft,,52,66
201,2,0:34.0,,Defensive rebound by C. Sexton,52,66
202,2,0:19.0,,Shooting foul by A. Drummond (drawn by C. Sexton),52,66
203,2,0:19.0,,C. Sexton makes free throw 1 of 2,52,67
204,2,0:19.0,S. Mykhailiuk enters the game for B. Brown,,52,67
205,2,0:19.0,D. Rose enters the game for S. Doumbouya,,52,67
206,2,0:19.0,,M. Dellavedova enters the game for K. Love,52,67
207,2,0:19.0,,C. Sexton misses free throw 2 of 2,52,67
208,2,0:18.0,Defensive rebound by C. Wood,,52,67
209,2,0:05.0,A. Drummond makes 2-pt jump shot from 3 ft (assist by D. Rose),,54,67
210,2,0:00.0,,C. Sexton misses 2-pt jump shot from 10 ft,54,67
211,2,0:00.0,,Offensive rebound by Team,54,67
212,3,11:45.0,,D. Garland misses 3-pt jump shot from 26 ft,54,67
213,3,11:44.0,,Offensive rebound by T. Thompson,54,67
214,3,11:36.0,,Turnover by D. Garland (bad pass; steal by S. Doumbouya),54,67
215,3,11:28.0,T. Snell makes 3-pt jump shot from 26 ft (assist by B. Brown),,57,67
216,3,11:13.0,,Turnover by C. Sexton (bad pass; steal by B. Brown),57,67
217,3,11:06.0,D. Rose makes 3-pt jump shot from 26 ft (assist by B. Brown),,60,67
218,3,11:06.0,,Cleveland full timeout,60,67
219,3,10:52.0,,Turnover by T. Thompson (bad pass; steal by D. Rose),60,67
220,3,10:47.0,S. Doumbouya makes 2-pt layup from 2 ft (assist by D. Rose),,62,67
221,3,10:40.0,,C. Sexton misses 2-pt jump shot from 7 ft,62,67
222,3,10:38.0,Defensive rebound by T. Snell,,62,67
223,3,10:32.0,B. Brown misses 2-pt layup from 1 ft,,62,67
224,3,10:31.0,Offensive rebound by B. Brown,,62,67
225,3,10:31.0,B. Brown misses 2-pt layup from 1 ft,,62,67
226,3,10:30.0,,Defensive rebound by Team,62,67
227,3,10:12.0,,K. Love makes 2-pt jump shot from 6 ft (assist by D. Garland),62,69
228,3,9:49.0,Turnover by A. Drummond (bad pass; steal by K. Love),,62,69
229,3,9:43.0,,C. Sexton misses 2-pt layup from 1 ft (block by B. Brown),62,69
230,3,9:39.0,,Offensive rebound by T. Thompson,62,69
231,3,9:30.0,,K. Love misses 3-pt jump shot from 27 ft,62,69
232,3,9:27.0,Defensive rebound by B. Brown,,62,69
233,3,9:14.0,D. Rose misses 2-pt jump shot from 5 ft,,62,69
234,3,9:12.0,Offensive rebound by A. Drummond,,62,69
235,3,9:06.0,S. Doumbouya misses 2-pt jump shot from 20 ft,,62,69
236,3,9:01.0,,Defensive rebound by T. Thompson,62,69
237,3,8:46.0,,Personal foul by A. Drummond (drawn by D. Garland),62,69
238,3,8:32.0,,C. Sexton makes 2-pt layup from 1 ft (assist by K. Love),62,71
239,3,8:14.0,A. Drummond misses 2-pt hook shot from 5 ft,,62,71
240,3,8:11.0,,Defensive rebound by K. Love,62,71
241,3,8:06.0,,D. Garland misses 2-pt jump shot from 8 ft,62,71
242,3,8:03.0,Defensive rebound by T. Snell,,62,71
243,3,7:58.0,B. Brown makes 2-pt jump shot from 5 ft (assist by T. Snell),,64,71
244,3,7:58.0,Shooting foul by K. Love (drawn by B. Brown),,64,71
245,3,7:58.0,B. Brown makes free throw 1 of 1,,65,71
246,3,7:42.0,,C. Osman misses 3-pt jump shot from 26 ft,65,71
247,3,7:39.0,Defensive rebound by A. Drummond,,65,71
248,3,7:28.0,D. Rose misses 3-pt jump shot from 28 ft,,65,71
249,3,7:25.0,,Defensive rebound by K. Love,65,71
250,3,7:18.0,,C. Sexton makes 3-pt jump shot from 25 ft,65,74
251,3,6:52.0,T. Snell makes 3-pt jump shot from 26 ft (assist by B. Brown),,68,74
252,3,6:39.0,,D. Garland makes 2-pt jump shot from 12 ft,68,76
253,3,6:24.0,D. Rose makes 2-pt layup from 1 ft,,70,76
254,3,6:06.0,,K. Love misses 2-pt jump shot from 22 ft,70,76
255,3,6:04.0,Defensive rebound by S. Doumbouya,,70,76
256,3,5:59.0,B. Brown misses 2-pt jump shot from 8 ft,,70,76
257,3,5:59.0,Offensive rebound by A. Drummond,,70,76
258,3,5:58.0,Shooting foul by T. Thompson (drawn by A. Drummond),,70,76
259,3,5:58.0,A. Drummond misses free throw 1 of 2,,70,76
260,3,5:58.0,Offensive rebound by Team,,70,76
261,3,5:58.0,S. Mykhailiuk enters the game for T. Snell,,70,76
262,3,5:58.0,,B. Knight enters the game for D. Garland,70,76
263,3,5:58.0,A. Drummond makes free throw 2 of 2,,71,76
264,3,5:34.0,,T. Thompson makes 2-pt jump shot from 6 ft (assist by C. Sexton),71,78
265,3,5:22.0,D. Rose makes 2-pt layup from 1 ft,,73,78
266,3,5:06.0,,Offensive foul by K. Love (drawn by S. Doumbouya),73,78
267,3,5:06.0,,Turnover by K. Love (offensive foul),73,78
268,3,4:52.0,B. Brown misses 2-pt layup from 1 ft,,73,78
269,3,4:51.0,,Defensive rebound by Team,73,78
270,3,4:51.0,,M. Dellavedova enters the game for C. Osman,73,78
271,3,4:38.0,,K. Love makes 2-pt jump shot from 11 ft (assist by M. Dellavedova),73,80
272,3,4:19.0,D. Rose makes 2-pt jump shot from 10 ft,,75,80
273,3,4:09.0,,C. Sexton makes 2-pt layup from 1 ft (assist by M. Dellavedova),75,82
274,3,3:53.0,Turnover by D. Rose (back court),,75,82
275,3,3:53.0,L. Galloway enters the game for B. Brown,,75,82
276,3,3:53.0,,D. Garland enters the game for C. Sexton,75,82
277,3,3:46.0,,Turnover by M. Dellavedova (bad pass),75,82
278,3,3:30.0,D. Rose misses 3-pt jump shot from 23 ft,,75,82
279,3,3:27.0,,Defensive rebound by K. Love,75,82
280,3,3:17.0,,K. Love makes 3-pt jump shot from 26 ft (assist by B. Knight),75,85
281,3,3:16.0,Detroit full timeout,,75,85
282,3,3:16.0,B. Brown enters the game for S. Doumbouya,,75,85
283,3,3:16.0,C. Wood enters the game for D. Rose,,75,85
284,3,2:58.0,C. Wood makes 3-pt jump shot from 27 ft (assist by B. Brown),,78,85
285,3,2:40.0,,K. Love makes 2-pt jump shot from 14 ft,78,87
286,3,2:17.0,C. Wood misses 3-pt jump shot from 29 ft,,78,87
287,3,2:14.0,,Defensive rebound by D. Garland,78,87
288,3,2:06.0,,Turnover by K. Love (bad pass; steal by B. Brown),78,87
289,3,1:55.0,S. Mykhailiuk makes 3-pt jump shot from 26 ft (assist by A. Drummond),,81,87
290,3,1:55.0,Away from play foul by M. Dellavedova (drawn by C. Wood),,81,87
291,3,1:55.0,C. Wood makes free throw 1 of 1,,82,87
292,3,1:55.0,,A. Žižić enters the game for T. Thompson,82,87
293,3,1:43.0,,Personal foul by L. Galloway (drawn by D. Garland),82,87
294,3,1:37.0,,K. Love makes 3-pt jump shot from 28 ft (assist by M. Dellavedova),82,90
295,3,1:13.0,S. Mykhailiuk misses 3-pt jump shot from 27 ft,,82,90
296,3,1:10.0,,Defensive rebound by A. Žižić,82,90
297,3,1:05.0,,D. Garland misses 3-pt jump shot from 26 ft,82,90
298,3,1:02.0,Defensive rebound by C. Wood,,82,90
299,3,0:54.0,C. Wood misses 3-pt jump shot from 27 ft,,82,90
300,3,0:51.0,,Defensive rebound by M. Dellavedova,82,90
301,3,0:48.0,,K. Love makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),82,93
302,3,0:32.0,L. Galloway misses 2-pt jump shot from 13 ft,,82,93
303,3,0:29.0,,Defensive rebound by A. Žižić,82,93
304,3,0:27.0,,Shooting foul by S. Mykhailiuk (drawn by D. Garland),82,93
305,3,0:27.0,,D. Garland makes free throw 1 of 2,82,94
306,3,0:27.0,,C. Osman enters the game for K. Love,82,94
307,3,0:27.0,,D. Garland makes free throw 2 of 2,82,95
308,3,0:09.0,C. Wood makes 2-pt dunk from 1 ft (assist by B. Brown),,84,95
309,3,0:02.0,,B. Knight misses 3-pt jump shot from 25 ft,84,95
310,3,0:02.0,Defensive rebound by C. Wood,,84,95
311,4,11:38.0,D. Rose misses 3-pt jump shot from 26 ft,,84,95
312,4,11:34.0,,Defensive rebound by A. Žižić,84,95
313,4,11:13.0,,C. Osman misses 2-pt jump shot from 11 ft,84,95
314,4,11:11.0,Defensive rebound by T. Snell,,84,95
315,4,11:09.0,Shooting foul by M. Dellavedova (drawn by D. Rose),,84,95
316,4,11:09.0,D. Rose makes free throw 1 of 2,,85,95
317,4,11:09.0,D. Rose makes free throw 2 of 2,,86,95
318,4,10:53.0,,Personal foul by L. Galloway (drawn by C. Osman),86,95
319,4,10:53.0,S. Mykhailiuk enters the game for L. Galloway,,86,95
320,4,10:46.0,,C. Osman misses 3-pt jump shot from 25 ft,86,95
321,4,10:43.0,Defensive rebound by S. Mykhailiuk,,86,95
322,4,10:42.0,Offensive foul by S. Doumbouya (drawn by D. Garland),,86,95
323,4,10:42.0,Turnover by S. Doumbouya (offensive foul),,86,95
324,4,10:42.0,Instant Replay (Challenge: Stands),,86,95
325,4,10:24.0,,B. Knight makes 3-pt jump shot from 26 ft (assist by C. Osman),86,98
326,4,10:13.0,Personal foul by B. Knight (drawn by T. Snell),,86,98
327,4,9:58.0,D. Rose misses 2-pt jump shot at rim,,86,98
328,4,9:55.0,,Defensive rebound by A. Žižić,86,98
329,4,9:46.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,86,98
330,4,9:44.0,,Offensive rebound by D. Garland,86,98
331,4,9:43.0,,D. Garland misses 2-pt layup from 1 ft,86,98
332,4,9:41.0,Defensive rebound by T. Maker,,86,98
333,4,9:39.0,Turnover by D. Rose (lost ball; steal by D. Garland),,86,98
334,4,9:21.0,,C. Osman misses 3-pt jump shot from 27 ft,86,98
335,4,9:17.0,Defensive rebound by D. Rose,,86,98
336,4,9:15.0,Personal foul by D. Garland (drawn by T. Maker),,86,98
337,4,9:15.0,,C. Sexton enters the game for D. Garland,86,98
338,4,8:56.0,S. Doumbouya makes 2-pt jump shot from 6 ft (assist by D. Rose),,88,98
339,4,8:41.0,,Turnover by M. Dellavedova (lost ball; steal by S. Doumbouya),88,98
340,4,8:41.0,Personal foul by M. Dellavedova (drawn by S. Doumbouya),,88,98
341,4,8:41.0,Instant Replay (Request: Ruling Stands),,88,98
342,4,8:41.0,,K. Love enters the game for M. Dellavedova,88,98
343,4,8:23.0,S. Mykhailiuk makes 3-pt jump shot from 25 ft,,91,98
344,4,8:01.0,,K. Love makes 2-pt jump shot from 15 ft (assist by B. Knight),91,100
345,4,7:43.0,D. Rose misses 2-pt jump shot from 6 ft,,91,100
346,4,7:41.0,Offensive rebound by S. Doumbouya,,91,100
347,4,7:36.0,T. Maker makes 2-pt layup at rim,,93,100
348,4,7:23.0,,B. Knight misses 3-pt jump shot from 26 ft,93,100
349,4,7:21.0,Defensive rebound by D. Rose,,93,100
350,4,7:18.0,S. Doumbouya makes 2-pt layup from 1 ft (assist by D. Rose),,95,100
351,4,7:17.0,,Cleveland full timeout,95,100
352,4,7:17.0,A. Drummond enters the game for S. Doumbouya,,95,100
353,4,7:17.0,L. Galloway enters the game for T. Snell,,95,100
354,4,7:17.0,,T. Thompson enters the game for A. Žižić,95,100
355,4,6:54.0,,T. Thompson misses 2-pt hook shot from 9 ft,95,100
356,4,6:50.0,Defensive rebound by A. Drummond,,95,100
357,4,6:36.0,T. Maker misses 3-pt jump shot from 27 ft,,95,100
358,4,6:36.0,,Defensive rebound by B. Knight,95,100
359,4,6:22.0,,Turnover by B. Knight (lost ball; steal by A. Drummond),95,100
360,4,6:15.0,L. Galloway misses 2-pt jump shot from 5 ft,,95,100
361,4,6:14.0,,Defensive rebound by Team,95,100
362,4,5:56.0,,B. Knight misses 3-pt jump shot from 28 ft,95,100
363,4,5:53.0,Defensive rebound by A. Drummond,,95,100
364,4,5:38.0,D. Rose makes 2-pt jump shot from 9 ft,,97,100
365,4,5:26.0,,Shooting foul by D. Rose (drawn by C. Sexton),97,100
366,4,5:26.0,,C. Sexton makes free throw 1 of 2,97,101
367,4,5:26.0,,D. Garland enters the game for B. Knight,97,101
368,4,5:26.0,,C. Sexton makes free throw 2 of 2,97,102
369,4,5:06.0,T. Maker makes 3-pt jump shot from 23 ft (assist by A. Drummond),,100,102
370,4,4:52.0,,C. Sexton makes 2-pt layup from 1 ft,100,104
371,4,4:36.0,D. Rose misses 2-pt layup at rim,,100,104
372,4,4:33.0,,Defensive rebound by K. Love,100,104
373,4,4:32.0,,Turnover by K. Love (bad pass; steal by S. Mykhailiuk),100,104
374,4,4:27.0,D. Rose makes 3-pt jump shot from 23 ft (assist by S. Mykhailiuk),,103,104
375,4,4:24.0,,Technical foul by D. Rose,103,104
376,4,4:24.0,,K. Love makes technical free throw,103,105
377,4,4:02.0,,D. Garland misses 2-pt jump shot from 11 ft,103,105
378,4,3:57.0,Defensive rebound by T. Maker,,103,105
379,4,3:55.0,A. Drummond makes 2-pt dunk from 1 ft (assist by D. Rose),,105,105
