,QUARTER,TIME_REMAINING,MIAMI_ACTION,WASHINGTON_ACTION,MIAMI_SCORE,WASHINGTON_SCORE
53,1,5:47.0,,M. Wagner enters the game for T. Bryant,16,7
54,1,5:34.0,,Turnover by B. Beal (bad pass),16,7
55,1,5:17.0,Turnover by D. Jones (traveling),,16,7
56,1,5:17.0,G. Dragić enters the game for D. Robinson,,16,7
57,1,4:54.0,,S. Napier makes 3-pt jump shot from 26 ft (assist by R. Hachimura),16,10
58,1,4:33.0,K. Nunn makes 2-pt layup from 2 ft,,18,10
59,1,4:27.0,,Turnover by S. Napier (lost ball; steal by D. Jones),18,10
60,1,4:21.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by D. Jones),,20,10
61,1,4:09.0,,B. Beal makes 2-pt layup from 6 ft,20,12
62,1,3:58.0,Loose ball foul by K. Nunn (drawn by S. Napier),,20,12
63,1,3:58.0,Turnover by K. Nunn (offensive foul),,20,12
64,1,3:58.0,A. Iguodala enters the game for B. Adebayo,,20,12
65,1,3:58.0,,D. Bertāns enters the game for R. Hachimura,20,12
66,1,3:41.0,,Turnover by B. Beal (bad pass; steal by J. Butler),20,12
67,1,3:41.0,Clear path foul by D. Bertāns,,20,12
68,1,3:41.0,Instant Replay (Request: Ruling Stands),,20,12
69,1,3:41.0,J. Butler makes clear path free throw 1 of 2,,21,12
70,1,3:41.0,J. Butler makes clear path free throw 2 of 2,,22,12
71,1,3:36.0,K. Nunn misses 2-pt layup from 4 ft,,22,12
72,1,3:31.0,,Defensive rebound by T. Brown,22,12
73,1,3:22.0,,D. Bertāns makes 3-pt jump shot from 26 ft (assist by S. Napier),22,15
74,1,3:09.0,Personal foul by S. Napier (drawn by J. Butler),,22,15
75,1,3:09.0,,G. Mathews enters the game for S. Napier,22,15
76,1,2:56.0,J. Butler makes 2-pt dunk at rim,,24,15
77,1,2:38.0,Miami full timeout,,24,15
78,1,2:34.0,,D. Bertāns makes 3-pt jump shot from 25 ft (assist by B. Beal),24,18
79,1,2:13.0,K. Nunn misses 3-pt jump shot from 27 ft,,24,18
80,1,2:13.0,,Defensive rebound by M. Wagner,24,18
81,1,2:02.0,,Turnover by D. Bertāns (bad pass; steal by D. Jones),24,18
82,1,1:49.0,A. Iguodala misses 2-pt jump shot from 20 ft,,24,18
83,1,1:46.0,,Defensive rebound by T. Brown,24,18
84,1,1:35.0,,B. Beal misses 3-pt jump shot from 27 ft,24,18
85,1,1:34.0,Defensive rebound by Team,,24,18
86,1,1:34.0,Personal foul by G. Mathews (drawn by G. Dragić),,24,18
87,1,1:34.0,G. Dragić makes free throw 1 of 2,,25,18
88,1,1:34.0,S. Hill enters the game for J. Butler,,25,18
89,1,1:34.0,K. Olynyk enters the game for D. Jones,,25,18
90,1,1:34.0,,R. Hachimura enters the game for B. Beal,25,18
91,1,1:34.0,G. Dragić makes free throw 2 of 2,,26,18
92,1,1:25.0,,D. Bertāns makes 3-pt jump shot from 26 ft (assist by M. Wagner),26,21
93,1,1:14.0,G. Dragić misses 2-pt jump shot from 3 ft,,26,21
94,1,1:09.0,,Defensive rebound by G. Mathews,26,21
95,1,1:04.0,,Shooting foul by A. Iguodala (drawn by T. Brown),26,21
96,1,1:04.0,,T. Brown makes free throw 1 of 2,26,22
97,1,1:04.0,,T. Brown makes free throw 2 of 2,26,23
98,1,0:52.0,Offensive foul by K. Olynyk (drawn by G. Mathews),,26,23
99,1,0:52.0,Turnover by K. Olynyk (offensive foul),,26,23
100,1,0:35.0,,D. Bertāns misses 3-pt jump shot from 25 ft,26,23
101,1,0:30.0,Defensive rebound by K. Olynyk,,26,23
102,1,0:27.0,K. Nunn makes 3-pt jump shot from 26 ft (assist by A. Iguodala),,29,23
103,1,0:08.0,Violation by Team (kicked ball),,29,23
104,1,0:00.0,,T. Brown misses 2-pt jump shot from 20 ft,29,23
105,1,0:00.0,,Offensive rebound by Team,29,23
106,2,11:47.0,,T. Brown misses 2-pt jump shot from 11 ft,29,23
107,2,11:44.0,Defensive rebound by G. Dragić,,29,23
108,2,11:32.0,G. Dragić misses 3-pt jump shot from 26 ft,,29,23
109,2,11:29.0,,Defensive rebound by M. Wagner,29,23
110,2,11:21.0,,G. Mathews misses 2-pt jump shot from 16 ft,29,23
111,2,11:17.0,Defensive rebound by K. Olynyk,,29,23
112,2,11:13.0,Turnover by A. Iguodala (lost ball; steal by G. Mathews),,29,23
113,2,11:03.0,,Turnover by T. Brown (bad pass; steal by S. Hill),29,23
114,2,10:39.0,Turnover by Team (shot clock),,29,23
115,2,10:24.0,,G. Mathews misses 3-pt jump shot from 32 ft,29,23
116,2,10:19.0,Defensive rebound by G. Dragić,,29,23
117,2,10:13.0,Turnover by G. Dragić (bad pass; steal by G. Mathews),,29,23
118,2,10:09.0,,D. Bertāns makes 3-pt jump shot from 29 ft,29,26
119,2,10:09.0,,Shooting foul by G. Dragić (drawn by D. Bertāns),29,26
120,2,10:09.0,,D. Bertāns makes free throw 1 of 1,29,27
121,2,9:59.0,Personal foul by R. Hachimura (drawn by A. Iguodala),,29,27
122,2,9:54.0,K. Olynyk misses 3-pt jump shot from 25 ft,,29,27
123,2,9:50.0,,Defensive rebound by T. Brown,29,27
124,2,9:47.0,,D. Bertāns misses 3-pt jump shot from 27 ft,29,27
125,2,9:45.0,Defensive rebound by Team,,29,27
126,2,9:38.0,Personal foul by G. Mathews (drawn by K. Olynyk),,29,27
127,2,9:23.0,G. Dragić makes 2-pt layup from 5 ft,,31,27
128,2,9:02.0,,R. Hachimura misses 2-pt layup from 11 ft (block by S. Hill),31,27
129,2,8:58.0,Defensive rebound by A. Iguodala,,31,27
130,2,8:56.0,G. Dragić misses 2-pt jump shot from 18 ft,,31,27
131,2,8:54.0,,Defensive rebound by Team,31,27
132,2,8:54.0,Loose ball foul by A. Iguodala (drawn by D. Bertāns),,31,27
133,2,8:54.0,,S. Napier enters the game for T. Brown,31,27
134,2,8:45.0,,R. Hachimura misses 2-pt layup from 4 ft (block by A. Iguodala),31,27
135,2,8:44.0,,Offensive rebound by R. Hachimura,31,27
136,2,8:35.0,,R. Hachimura misses 2-pt layup from 4 ft,31,27
137,2,8:35.0,Defensive rebound by S. Hill,,31,27
138,2,8:25.0,D. Robinson misses 3-pt jump shot from 30 ft,,31,27
139,2,8:21.0,,Defensive rebound by R. Hachimura,31,27
140,2,8:21.0,,D. Bertāns misses 3-pt jump shot from 28 ft,31,27
141,2,8:19.0,,Offensive rebound by S. Napier,31,27
142,2,8:19.0,Miami full timeout,,31,27
143,2,8:19.0,Instant Replay (Challenge: Ruling Stands),,31,27
144,2,8:19.0,,B. Beal enters the game for M. Wagner,31,27
145,2,8:08.0,S. Hill makes 3-pt jump shot from 24 ft (assist by K. Olynyk),,34,27
146,2,7:48.0,,S. Napier misses 3-pt jump shot from 26 ft,34,27
147,2,7:46.0,Defensive rebound by Team,,34,27
148,2,7:46.0,B. Adebayo enters the game for K. Olynyk,,34,27
149,2,7:31.0,A. Iguodala misses 2-pt jump shot from 18 ft,,34,27
150,2,7:27.0,,Defensive rebound by D. Bertāns,34,27
151,2,7:16.0,,G. Mathews misses 3-pt jump shot from 25 ft,34,27
152,2,7:12.0,Defensive rebound by D. Robinson,,34,27
153,2,7:00.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by A. Iguodala),,36,27
154,2,6:42.0,,S. Napier makes 2-pt layup from 4 ft (assist by B. Beal),36,29
155,2,6:32.0,Shooting foul by D. Bertāns (drawn by A. Iguodala),,36,29
156,2,6:32.0,A. Iguodala makes free throw 1 of 2,,37,29
157,2,6:32.0,J. Butler enters the game for D. Robinson,,37,29
158,2,6:32.0,,I. Bonga enters the game for D. Bertāns,37,29
159,2,6:32.0,,T. Brown enters the game for G. Mathews,37,29
160,2,6:32.0,A. Iguodala misses free throw 2 of 2,,37,29
161,2,6:28.0,,Defensive rebound by B. Beal,37,29
162,2,6:20.0,,T. Brown makes 3-pt jump shot from 24 ft (assist by B. Beal),37,32
163,2,6:06.0,Personal foul by R. Hachimura (drawn by B. Adebayo),,37,32
164,2,6:06.0,D. Robinson enters the game for A. Iguodala,,37,32
165,2,5:59.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by G. Dragić),,39,32
166,2,5:44.0,,B. Beal misses 2-pt jump shot from 14 ft,39,32
167,2,5:39.0,Defensive rebound by S. Hill,,39,32
168,2,5:35.0,D. Robinson makes 3-pt jump shot from 32 ft (assist by G. Dragić),,42,32
169,2,5:33.0,,Washington full timeout,42,32
170,2,5:17.0,,Personal foul by B. Adebayo (drawn by B. Beal),42,32
171,2,5:08.0,,I. Bonga misses 3-pt jump shot from 26 ft,42,32
172,2,5:04.0,Defensive rebound by S. Hill,,42,32
173,2,4:50.0,Offensive foul by D. Robinson (drawn by R. Hachimura),,42,32
174,2,4:50.0,Turnover by D. Robinson (offensive foul),,42,32
175,2,4:50.0,,T. Bryant enters the game for I. Bonga,42,32
176,2,4:34.0,,B. Beal makes 2-pt layup from 3 ft (assist by S. Napier),42,34
177,2,4:18.0,G. Dragić misses 2-pt hook shot from 8 ft,,42,34
178,2,4:15.0,,Defensive rebound by R. Hachimura,42,34
179,2,4:04.0,,S. Napier misses 2-pt layup from 5 ft (block by B. Adebayo),42,34
180,2,4:02.0,Defensive rebound by S. Hill,,42,34
181,2,4:01.0,Turnover by S. Hill (bad pass; steal by S. Napier),,42,34
182,2,3:57.0,,S. Napier makes 2-pt layup from 2 ft,42,36
183,2,3:42.0,Shooting foul by T. Bryant (drawn by J. Butler),,42,36
184,2,3:42.0,J. Butler makes free throw 1 of 2,,43,36
185,2,3:42.0,D. Jones enters the game for G. Dragić,,43,36
186,2,3:42.0,K. Nunn enters the game for D. Robinson,,43,36
187,2,3:42.0,J. Butler makes free throw 2 of 2,,44,36
188,2,3:29.0,,Def 3 sec tech foul by Team,44,36
189,2,3:29.0,,B. Beal makes technical free throw,44,37
190,2,3:22.0,,T. Brown misses 3-pt jump shot from 27 ft,44,37
191,2,3:17.0,Defensive rebound by B. Adebayo,,44,37
192,2,3:07.0,K. Nunn misses 2-pt layup from 2 ft,,44,37
193,2,3:06.0,Offensive rebound by B. Adebayo,,44,37
194,2,3:06.0,B. Adebayo makes 2-pt layup from 1 ft,,46,37
195,2,3:06.0,Shooting foul by S. Napier (drawn by B. Adebayo),,46,37
196,2,3:06.0,B. Adebayo misses free throw 1 of 1,,46,37
197,2,3:04.0,,Defensive rebound by T. Brown,46,37
198,2,2:47.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by S. Napier),46,40
199,2,2:33.0,Shooting foul by T. Bryant (drawn by B. Adebayo),,46,40
200,2,2:33.0,B. Adebayo misses free throw 1 of 2,,46,40
201,2,2:33.0,Offensive rebound by Team,,46,40
202,2,2:33.0,,D. Bertāns enters the game for T. Brown,46,40
203,2,2:33.0,B. Adebayo makes free throw 2 of 2,,47,40
204,2,2:22.0,,Personal foul by D. Jones (drawn by D. Bertāns),47,40
205,2,2:09.0,,B. Beal makes 3-pt jump shot from 25 ft,47,43
206,2,1:55.0,B. Adebayo makes 2-pt layup from 5 ft (assist by K. Nunn),,49,43
207,2,1:55.0,Shooting foul by T. Bryant (drawn by B. Adebayo),,49,43
208,2,1:55.0,,M. Wagner enters the game for T. Bryant,49,43
209,2,1:55.0,B. Adebayo makes free throw 1 of 1,,50,43
210,2,1:44.0,,Personal foul by K. Nunn (drawn by S. Napier),50,43
211,2,1:44.0,,S. Napier makes free throw 1 of 2,50,44
212,2,1:44.0,D. Robinson enters the game for B. Adebayo,,50,44
213,2,1:44.0,,S. Napier makes free throw 2 of 2,50,45
214,2,1:34.0,Personal foul by M. Wagner (drawn by D. Jones),,50,45
215,2,1:34.0,D. Jones makes free throw 1 of 2,,51,45
216,2,1:34.0,A. Iguodala enters the game for D. Robinson,,51,45
217,2,1:34.0,D. Jones makes free throw 2 of 2,,52,45
218,2,1:25.0,,B. Beal makes 3-pt jump shot from 27 ft (assist by S. Napier),52,48
219,2,1:07.0,Shooting foul by R. Hachimura (drawn by S. Hill),,52,48
220,2,1:07.0,S. Hill makes free throw 1 of 2,,53,48
221,2,1:07.0,,I. Bonga enters the game for R. Hachimura,53,48
222,2,1:07.0,S. Hill makes free throw 2 of 2,,54,48
223,2,0:56.0,,D. Bertāns makes 3-pt jump shot from 26 ft (assist by B. Beal),54,51
224,2,0:44.0,K. Nunn makes 3-pt jump shot from 26 ft,,57,51
225,2,0:30.0,,Shooting foul by K. Nunn (drawn by S. Napier),57,51
226,2,0:30.0,,S. Napier makes free throw 1 of 2,57,52
227,2,0:30.0,D. Robinson enters the game for K. Nunn,,57,52
228,2,0:30.0,,S. Napier makes free throw 2 of 2,57,53
229,2,0:17.0,Turnover by J. Butler (bad pass; steal by S. Napier),,57,53
230,2,0:01.0,,Shooting foul by J. Butler (drawn by S. Napier),57,53
231,2,0:01.0,,S. Napier makes free throw 1 of 2,57,54
232,2,0:01.0,,S. Napier misses free throw 2 of 2,57,54
233,2,0:01.0,Defensive rebound by D. Jones,,57,54
234,3,11:41.0,Violation by Team (kicked ball),,57,54
235,3,11:35.0,,Personal foul by K. Nunn (drawn by I. Bonga),57,54
236,3,11:29.0,,B. Beal misses 3-pt jump shot from 25 ft,57,54
237,3,11:22.0,Defensive rebound by B. Adebayo,,57,54
238,3,11:05.0,D. Jones misses 3-pt jump shot from 24 ft,,57,54
239,3,11:02.0,,Defensive rebound by S. Napier,57,54
240,3,10:48.0,,S. Napier makes 3-pt jump shot from 26 ft (assist by B. Beal),57,57
241,3,10:29.0,D. Robinson misses 3-pt jump shot from 27 ft,,57,57
242,3,10:26.0,,Defensive rebound by S. Napier,57,57
243,3,10:17.0,,Offensive foul by T. Bryant (drawn by D. Jones),57,57
244,3,10:17.0,,Turnover by T. Bryant (offensive foul),57,57
245,3,10:00.0,D. Robinson misses 3-pt jump shot from 26 ft,,57,57
246,3,9:59.0,,Defensive rebound by Team,57,57
247,3,9:33.0,,T. Bryant makes 2-pt hook shot from 5 ft,57,59
248,3,9:18.0,K. Nunn makes 2-pt layup from 9 ft (assist by D. Jones),,59,59
249,3,9:03.0,,Turnover by B. Beal (out of bounds lost ball),59,59
250,3,9:03.0,G. Dragić enters the game for K. Nunn,,59,59
251,3,8:48.0,Turnover by B. Adebayo (bad pass; steal by I. Bonga),,59,59
252,3,8:29.0,,S. Napier misses 2-pt jump shot from 14 ft,59,59
253,3,8:27.0,Defensive rebound by B. Adebayo,,59,59
254,3,8:08.0,Offensive foul by B. Adebayo (drawn by I. Bonga),,59,59
255,3,8:08.0,Turnover by B. Adebayo (offensive foul),,59,59
256,3,7:47.0,,R. Hachimura misses 3-pt jump shot from 24 ft,59,59
257,3,7:44.0,Defensive rebound by D. Robinson,,59,59
258,3,7:28.0,G. Dragić misses 2-pt jump shot from 11 ft,,59,59
259,3,7:24.0,,Defensive rebound by T. Bryant,59,59
260,3,7:10.0,,B. Beal misses 2-pt jump shot from 17 ft,59,59
261,3,7:06.0,Defensive rebound by D. Robinson,,59,59
262,3,6:57.0,J. Butler misses 2-pt jump shot from 19 ft (block by B. Beal),,59,59
263,3,6:54.0,,Defensive rebound by S. Napier,59,59
264,3,6:53.0,,S. Napier misses 3-pt jump shot from 26 ft,59,59
265,3,6:50.0,Defensive rebound by D. Robinson,,59,59
266,3,6:36.0,D. Jones misses 3-pt jump shot from 23 ft,,59,59
267,3,6:31.0,,Defensive rebound by B. Beal,59,59
268,3,6:27.0,,B. Beal makes 3-pt jump shot from 26 ft,59,62
269,3,6:26.0,Miami full timeout,,59,62
270,3,6:16.0,B. Adebayo makes 2-pt dunk from 1 ft,,61,62
271,3,5:59.0,,Turnover by S. Napier (bad pass; steal by D. Jones),61,62
272,3,5:47.0,J. Butler misses 2-pt jump shot from 17 ft,,61,62
273,3,5:42.0,,Defensive rebound by R. Hachimura,61,62
274,3,5:39.0,,Offensive foul by T. Bryant (drawn by D. Robinson),61,62
275,3,5:39.0,,Turnover by T. Bryant (offensive foul),61,62
276,3,5:39.0,,M. Wagner enters the game for T. Bryant,61,62
277,3,5:27.0,D. Robinson misses 3-pt jump shot from 28 ft,,61,62
278,3,5:23.0,,Defensive rebound by B. Beal,61,62
279,3,5:14.0,,B. Beal misses 3-pt jump shot from 27 ft,61,62
280,3,5:09.0,Defensive rebound by B. Adebayo,,61,62
281,3,4:50.0,B. Adebayo misses 2-pt jump shot from 6 ft,,61,62
282,3,4:48.0,,Defensive rebound by M. Wagner,61,62
283,3,4:31.0,,Personal foul by G. Dragić (drawn by S. Napier),61,62
284,3,4:31.0,S. Hill enters the game for J. Butler,,61,62
285,3,4:31.0,,D. Bertāns enters the game for I. Bonga,61,62
286,3,4:26.0,,R. Hachimura misses 2-pt layup from 9 ft (block by D. Robinson),61,62
287,3,4:22.0,Defensive rebound by D. Robinson,,61,62
288,3,4:07.0,D. Jones makes 2-pt dunk at rim (assist by G. Dragić),,63,62
289,3,3:48.0,,B. Beal misses 3-pt jump shot from 27 ft,63,62
290,3,3:45.0,,Offensive rebound by Team,63,62
291,3,3:45.0,,T. Brown enters the game for R. Hachimura,63,62
292,3,3:38.0,,S. Napier misses 2-pt jump shot from 13 ft,63,62
293,3,3:35.0,Defensive rebound by G. Dragić,,63,62
294,3,3:32.0,Shooting foul by B. Beal (drawn by G. Dragić),,63,62
295,3,3:32.0,G. Dragić makes free throw 1 of 2,,64,62
296,3,3:32.0,G. Dragić makes free throw 2 of 2,,65,62
297,3,3:14.0,,D. Bertāns makes 3-pt jump shot from 27 ft (assist by B. Beal),65,65
298,3,2:49.0,Personal foul by M. Wagner (drawn by D. Robinson),,65,65
299,3,2:49.0,,Washington full timeout,65,65
300,3,2:49.0,A. Iguodala enters the game for B. Adebayo,,65,65
301,3,2:43.0,G. Dragić misses 3-pt jump shot from 27 ft,,65,65
302,3,2:41.0,,Defensive rebound by Team,65,65
303,3,2:26.0,,Personal foul by D. Robinson (drawn by B. Beal),65,65
304,3,2:26.0,,G. Mathews enters the game for B. Beal,65,65
305,3,2:15.0,,Shooting foul by A. Iguodala (drawn by M. Wagner),65,65
306,3,2:15.0,,M. Wagner makes free throw 1 of 2,65,66
307,3,2:15.0,K. Olynyk enters the game for D. Jones,,65,66
308,3,2:15.0,,M. Wagner makes free throw 2 of 2,65,67
309,3,2:09.0,Offensive foul by D. Robinson (drawn by G. Mathews),,65,67
310,3,2:09.0,Turnover by D. Robinson (offensive foul),,65,67
311,3,2:09.0,,Technical foul by D. Robinson,65,67
312,3,2:09.0,Technical foul by M. Wagner,,65,67
313,3,1:57.0,,M. Wagner misses 2-pt layup from 7 ft (block by A. Iguodala),65,67
314,3,1:53.0,Defensive rebound by D. Robinson,,65,67
315,3,1:44.0,K. Olynyk makes 2-pt jump shot from 16 ft (assist by D. Robinson),,67,67
316,3,1:31.0,,T. Brown misses 3-pt jump shot from 26 ft,67,67
317,3,1:26.0,,Offensive rebound by M. Wagner,67,67
318,3,1:22.0,,T. Brown misses 2-pt layup from 4 ft,67,67
319,3,1:17.0,Defensive rebound by K. Olynyk,,67,67
320,3,1:14.0,G. Dragić misses 2-pt layup from 7 ft,,67,67
321,3,1:11.0,Offensive rebound by G. Dragić,,67,67
322,3,1:10.0,G. Dragić makes 2-pt layup from 1 ft,,69,67
323,3,1:01.0,,Personal foul by G. Dragić (drawn by S. Napier),69,67
324,3,1:01.0,,S. Napier makes free throw 1 of 2,69,68
325,3,1:01.0,,S. Napier makes free throw 2 of 2,69,69
326,3,0:49.0,Personal foul by S. Napier (drawn by G. Dragić),,69,69
327,3,0:35.0,Turnover by Team (shot clock),,69,69
328,3,0:33.0,,Shooting foul by G. Dragić (drawn by S. Napier),69,69
329,3,0:33.0,,S. Napier makes free throw 1 of 3,69,70
330,3,0:33.0,,S. Napier makes free throw 2 of 3,69,71
331,3,0:33.0,,S. Napier makes free throw 3 of 3,69,72
332,3,0:10.0,D. Robinson makes 3-pt jump shot from 26 ft (assist by S. Hill),,72,72
333,3,0:00.0,Instant Replay (Request: Stands),,72,72
334,4,11:44.0,G. Dragić makes 3-pt jump shot from 26 ft (assist by S. Hill),,75,72
335,4,11:26.0,,M. Wagner makes 2-pt layup from 6 ft (assist by S. Napier),75,74
336,4,11:13.0,Offensive foul by G. Dragić (drawn by D. Bertāns),,75,74
337,4,11:13.0,Turnover by G. Dragić (offensive foul),,75,74
338,4,11:13.0,K. Nunn enters the game for G. Dragić,,75,74
339,4,11:07.0,,D. Bertāns makes 3-pt jump shot from 27 ft (assist by S. Napier),75,77
340,4,10:48.0,Personal foul by G. Mathews (drawn by K. Olynyk),,75,77
341,4,10:48.0,,R. Hachimura enters the game for M. Wagner,75,77
342,4,10:41.0,Turnover by D. Robinson (bad pass; steal by G. Mathews),,75,77
343,4,10:27.0,,S. Napier makes 3-pt jump shot from 26 ft (assist by T. Brown),75,80
344,4,10:27.0,Miami full timeout,,75,80
345,4,10:27.0,B. Adebayo enters the game for K. Olynyk,,75,80
346,4,10:05.0,S. Hill misses 2-pt layup from 5 ft,,75,80
347,4,10:05.0,Offensive rebound by Team,,75,80
348,4,10:02.0,Turnover by A. Iguodala (bad pass; steal by G. Mathews),,75,80
349,4,9:57.0,,R. Hachimura misses 2-pt layup from 4 ft,75,80
350,4,9:53.0,,Offensive rebound by T. Brown,75,80
351,4,9:52.0,,D. Bertāns misses 3-pt jump shot from 26 ft,75,80
352,4,9:52.0,Defensive rebound by B. Adebayo,,75,80
353,4,9:43.0,S. Hill misses 3-pt jump shot from 26 ft,,75,80
354,4,9:38.0,,Defensive rebound by D. Bertāns,75,80
355,4,9:24.0,,S. Napier makes 3-pt jump shot from 27 ft,75,83
356,4,9:24.0,,Shooting foul by K. Nunn (drawn by S. Napier),75,83
357,4,9:24.0,,S. Napier misses free throw 1 of 1,75,83
358,4,9:20.0,Defensive rebound by B. Adebayo,,75,83
359,4,9:07.0,B. Adebayo makes 2-pt layup from 3 ft,,77,83
360,4,8:44.0,,T. Brown misses 2-pt layup from 6 ft (block by S. Hill),77,83
361,4,8:44.0,Defensive rebound by Team,,77,83
362,4,8:35.0,Turnover by K. Nunn (bad pass),,77,83
363,4,8:17.0,,D. Bertāns misses 3-pt jump shot from 26 ft,77,83
364,4,8:13.0,Defensive rebound by B. Adebayo,,77,83
365,4,8:13.0,,B. Beal enters the game for S. Napier,77,83
366,4,7:51.0,Turnover by S. Hill (bad pass; steal by G. Mathews),,77,83
367,4,7:43.0,,Turnover by G. Mathews (back court),77,83
368,4,7:32.0,D. Robinson makes 3-pt jump shot from 26 ft (assist by B. Adebayo),,80,83
369,4,7:08.0,,B. Beal misses 2-pt jump shot from 12 ft,80,83
370,4,7:04.0,Defensive rebound by B. Adebayo,,80,83
371,4,6:59.0,Personal foul by G. Mathews (drawn by B. Adebayo),,80,83
372,4,6:59.0,,Washington full timeout,80,83
373,4,6:59.0,D. Jones enters the game for A. Iguodala,,80,83
374,4,6:59.0,,Instant Replay (Challenge: Ruling Stands),80,83
375,4,6:59.0,B. Adebayo makes free throw 1 of 2,,81,83
376,4,6:59.0,B. Adebayo makes free throw 2 of 2,,82,83
377,4,6:47.0,,B. Beal misses 3-pt jump shot from 27 ft,82,83
378,4,6:42.0,Defensive rebound by K. Nunn,,82,83
379,4,6:31.0,Offensive foul by B. Adebayo (drawn by D. Bertāns),,82,83
380,4,6:31.0,Turnover by B. Adebayo (offensive foul),,82,83
381,4,6:31.0,,S. Napier enters the game for G. Mathews,82,83
382,4,6:07.0,,S. Napier misses 3-pt jump shot from 39 ft,82,83
383,4,6:07.0,,Offensive rebound by Team,82,83
384,4,6:07.0,,Turnover by Team (shot clock),82,83
385,4,5:49.0,K. Nunn makes 2-pt layup from 6 ft (assist by B. Adebayo),,84,83
