,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CHICAGO_ACTION,BROOKLYN_SCORE,CHICAGO_SCORE
32,1,7:44.0,J. Allen makes 2-pt dunk from 1 ft (assist by J. Harris),,14,8
33,1,7:29.0,,Shooting foul by G. Temple (drawn by W. Carter),14,8
34,1,7:29.0,,W. Carter makes free throw 1 of 2,14,9
35,1,7:29.0,,W. Carter makes free throw 2 of 2,14,10
36,1,7:11.0,T. Prince misses 2-pt layup from 2 ft,,14,10
37,1,7:09.0,,Defensive rebound by T. Satoranský,14,10
38,1,7:02.0,,Turnover by Z. LaVine (lost ball; steal by G. Temple),14,10
39,1,6:53.0,J. Allen makes 2-pt hook shot from 2 ft (assist by S. Dinwiddie),,16,10
40,1,6:53.0,Shooting foul by Z. LaVine (drawn by J. Allen),,16,10
41,1,6:53.0,,Chicago full timeout,16,10
42,1,6:53.0,N. Claxton enters the game for T. Prince,,16,10
43,1,6:53.0,D. Musa enters the game for G. Temple,,16,10
44,1,6:53.0,,C. White enters the game for W. Carter,16,10
45,1,6:53.0,,T. Young enters the game for Z. LaVine,16,10
46,1,6:53.0,J. Allen makes free throw 1 of 1,,17,10
47,1,6:40.0,,Offensive foul by T. Young (drawn by J. Allen),17,10
48,1,6:40.0,,Turnover by T. Young (offensive foul),17,10
49,1,6:20.0,N. Claxton misses 3-pt jump shot from 25 ft,,17,10
50,1,6:16.0,,Defensive rebound by C. White,17,10
51,1,6:12.0,,C. White misses 3-pt jump shot from 26 ft,17,10
52,1,6:10.0,Defensive rebound by J. Allen,,17,10
53,1,6:04.0,S. Dinwiddie misses 2-pt layup from 1 ft,,17,10
54,1,6:02.0,,Defensive rebound by C. Hutchison,17,10
55,1,5:56.0,,Turnover by T. Satoranský (bad pass; steal by J. Harris),17,10
56,1,5:47.0,J. Harris misses 2-pt layup from 1 ft,,17,10
57,1,5:45.0,,Defensive rebound by C. Hutchison,17,10
58,1,5:40.0,,T. Young misses 2-pt layup from 2 ft (block by S. Dinwiddie),17,10
59,1,5:36.0,,Offensive rebound by T. Young,17,10
60,1,5:35.0,,T. Young misses 2-pt layup from 2 ft,17,10
61,1,5:33.0,Defensive rebound by D. Musa,,17,10
62,1,5:31.0,N. Claxton makes 2-pt layup from 1 ft (assist by J. Harris),,19,10
63,1,5:31.0,,Chicago full timeout,19,10
64,1,5:31.0,,K. Dunn enters the game for C. Hutchison,19,10
65,1,5:31.0,,Z. LaVine enters the game for T. Satoranský,19,10
66,1,5:17.0,,L. Markkanen misses 2-pt jump shot from 4 ft,19,10
67,1,5:16.0,Defensive rebound by N. Claxton,,19,10
68,1,4:59.0,J. Harris makes 2-pt jump shot from 5 ft (assist by S. Dinwiddie),,21,10
69,1,4:53.0,,Personal foul by D. Musa (drawn by L. Markkanen),21,10
70,1,4:44.0,,C. White misses 2-pt layup from 3 ft,21,10
71,1,4:42.0,Defensive rebound by J. Harris,,21,10
72,1,4:36.0,J. Allen makes 2-pt dunk from 1 ft (assist by J. Harris),,23,10
73,1,4:25.0,,Turnover by T. Young (out of bounds lost ball),23,10
74,1,4:25.0,G. Temple enters the game for J. Harris,,23,10
75,1,4:06.0,D. Musa misses 2-pt jump shot from 8 ft,,23,10
76,1,4:02.0,,Defensive rebound by Team,23,10
77,1,4:02.0,Loose ball foul by S. Dinwiddie (drawn by K. Dunn),,23,10
78,1,4:02.0,,K. Dunn makes free throw 1 of 2,23,11
79,1,4:02.0,D. Jordan enters the game for J. Allen,,23,11
80,1,4:02.0,,W. Carter enters the game for L. Markkanen,23,11
81,1,4:02.0,,K. Dunn makes free throw 2 of 2,23,12
82,1,3:41.0,G. Temple misses 3-pt jump shot from 23 ft,,23,12
83,1,3:38.0,,Defensive rebound by K. Dunn,23,12
84,1,3:31.0,,K. Dunn misses 3-pt jump shot from 26 ft,23,12
85,1,3:27.0,,Offensive rebound by C. White,23,12
86,1,3:23.0,,Z. LaVine makes 2-pt layup from 2 ft (assist by C. White),23,14
87,1,3:22.0,Brooklyn full timeout,,23,14
88,1,3:22.0,T. Pinson enters the game for S. Dinwiddie,,23,14
89,1,3:07.0,Turnover by G. Temple (bad pass; steal by K. Dunn),,23,14
90,1,3:07.0,,Personal foul by G. Temple (drawn by K. Dunn),23,14
91,1,3:07.0,,K. Dunn makes free throw 1 of 2,23,15
92,1,3:07.0,,K. Dunn misses free throw 2 of 2,23,15
93,1,3:04.0,Defensive rebound by D. Jordan,,23,15
94,1,2:52.0,D. Musa misses 3-pt jump shot from 25 ft,,23,15
95,1,2:49.0,,Defensive rebound by K. Dunn,23,15
96,1,2:41.0,,Z. LaVine misses 2-pt layup from 2 ft,23,15
97,1,2:38.0,,Offensive rebound by W. Carter,23,15
98,1,2:36.0,,Z. LaVine misses 3-pt jump shot from 23 ft,23,15
99,1,2:34.0,Defensive rebound by Team,,23,15
100,1,2:12.0,G. Temple misses 2-pt jump shot from 15 ft,,23,15
101,1,2:07.0,,Defensive rebound by K. Dunn,23,15
102,1,2:03.0,,C. White misses 3-pt jump shot from 25 ft,23,15
103,1,2:00.0,Defensive rebound by D. Musa,,23,15
104,1,1:54.0,T. Pinson makes 3-pt jump shot from 25 ft (assist by D. Musa),,26,15
105,1,1:38.0,,Shooting foul by D. Jordan (drawn by Z. LaVine),26,15
106,1,1:38.0,,Z. LaVine makes free throw 1 of 2,26,16
107,1,1:38.0,T. Prince enters the game for N. Claxton,,26,16
108,1,1:38.0,,Z. LaVine makes free throw 2 of 2,26,17
109,1,1:25.0,T. Pinson makes 2-pt layup from 1 ft,,28,17
110,1,1:17.0,,W. Carter misses 2-pt jump shot from 22 ft,28,17
111,1,1:11.0,Defensive rebound by D. Jordan,,28,17
112,1,1:09.0,G. Temple misses 3-pt jump shot from 25 ft,,28,17
113,1,1:06.0,,Defensive rebound by C. White,28,17
114,1,0:58.0,,T. Young misses 3-pt jump shot from 23 ft,28,17
115,1,0:57.0,,Offensive rebound by W. Carter,28,17
116,1,0:54.0,,C. White misses 3-pt jump shot from 25 ft,28,17
117,1,0:51.0,,Offensive rebound by T. Young,28,17
118,1,0:51.0,,Shooting foul by G. Temple (drawn by T. Young),28,17
119,1,0:51.0,,T. Young makes free throw 1 of 2,28,18
120,1,0:51.0,J. Harris enters the game for G. Temple,,28,18
121,1,0:51.0,,T. Young makes free throw 2 of 2,28,19
122,1,0:38.0,Shooting foul by K. Dunn (drawn by J. Harris),,28,19
123,1,0:38.0,J. Harris makes free throw 1 of 2,,29,19
124,1,0:38.0,J. Harris makes free throw 2 of 2,,30,19
125,1,0:30.0,,Turnover by W. Carter (step out of bounds),30,19
126,1,0:22.0,Turnover by T. Pinson (out of bounds lost ball),,30,19
127,1,0:04.0,,K. Dunn misses 3-pt jump shot from 26 ft,30,19
128,1,0:04.0,,Offensive rebound by W. Carter,30,19
129,1,0:00.0,,W. Carter misses 2-pt layup from 1 ft,30,19
130,1,0:00.0,,Offensive rebound by Team,30,19
131,2,11:39.0,,R. Arcidiacono misses 3-pt jump shot from 22 ft,30,19
132,2,11:35.0,,Offensive rebound by Team,30,19
133,2,11:34.0,,C. White makes 2-pt jump shot from 15 ft (assist by K. Dunn),30,21
134,2,11:12.0,T. Prince misses 2-pt jump shot from 9 ft,,30,21
135,2,11:12.0,Offensive rebound by Team,,30,21
136,2,11:12.0,,Loose ball foul by K. Dunn (drawn by D. Jordan),30,21
137,2,11:03.0,T. Prince misses 2-pt layup from 2 ft (block by T. Young),,30,21
138,2,11:01.0,,Defensive rebound by C. White,30,21
139,2,11:01.0,,Personal foul by T. Prince (drawn by C. White),30,21
140,2,10:44.0,,C. White makes 3-pt jump shot from 25 ft (assist by R. Arcidiacono),30,24
141,2,10:21.0,T. Prince misses 3-pt jump shot from 24 ft,,30,24
142,2,10:19.0,,Defensive rebound by K. Dunn,30,24
143,2,10:14.0,,K. Dunn misses 2-pt jump shot from 17 ft,30,24
144,2,10:12.0,Defensive rebound by T. Prince,,30,24
145,2,10:07.0,T. Pinson makes 3-pt jump shot from 27 ft (assist by T. Prince),,33,24
146,2,9:50.0,,Turnover by K. Dunn (bad pass; steal by T. Pinson),33,24
147,2,9:44.0,T. Prince misses 2-pt layup from 2 ft,,33,24
148,2,9:43.0,,Defensive rebound by W. Carter,33,24
149,2,9:40.0,,R. Arcidiacono misses 3-pt jump shot from 25 ft,33,24
150,2,9:33.0,,Offensive rebound by C. White,33,24
151,2,9:33.0,,Offensive foul by T. Young (drawn by T. Prince),33,24
152,2,9:33.0,,Turnover by T. Young (offensive foul),33,24
153,2,9:33.0,N. Claxton enters the game for T. Prince,,33,24
154,2,9:24.0,Turnover by T. Pinson (bad pass; steal by K. Dunn),,33,24
155,2,9:21.0,,K. Dunn makes 2-pt layup from 2 ft,33,26
156,2,9:10.0,T. Pinson misses 3-pt jump shot from 27 ft,,33,26
157,2,9:07.0,,Defensive rebound by C. White,33,26
158,2,8:53.0,,R. Arcidiacono misses 3-pt jump shot from 25 ft,33,26
159,2,8:53.0,,Offensive rebound by Team,33,26
160,2,8:53.0,Loose ball foul by I. Shumpert (drawn by W. Carter),,33,26
161,2,8:53.0,S. Dinwiddie enters the game for N. Claxton,,33,26
162,2,8:53.0,T. Prince enters the game for T. Pinson,,33,26
163,2,8:50.0,,Offensive foul by K. Dunn (drawn by D. Musa),33,26
164,2,8:50.0,,Turnover by K. Dunn (offensive foul),33,26
165,2,8:50.0,,L. Markkanen enters the game for K. Dunn,33,26
166,2,8:50.0,,T. Satoranský enters the game for T. Young,33,26
167,2,8:42.0,Personal foul by C. White (drawn by D. Musa),,33,26
168,2,8:40.0,Turnover by I. Shumpert (bad pass; steal by T. Satoranský),,33,26
169,2,8:27.0,,T. Satoranský misses 2-pt jump shot from 19 ft,33,26
170,2,8:21.0,,Offensive rebound by W. Carter,33,26
171,2,8:21.0,,W. Carter makes 2-pt dunk from 1 ft,33,28
172,2,8:13.0,Turnover by I. Shumpert (bad pass; steal by C. White),,33,28
173,2,8:12.0,,C. White makes 2-pt dunk from 1 ft,33,30
174,2,8:12.0,Brooklyn full timeout,,33,30
175,2,8:12.0,J. Harris enters the game for D. Musa,,33,30
176,2,7:54.0,Turnover by S. Dinwiddie (traveling),,33,30
177,2,7:38.0,,L. Markkanen makes 3-pt jump shot from 25 ft (assist by R. Arcidiacono),33,33
178,2,7:15.0,T. Prince misses 2-pt layup from 3 ft,,33,33
179,2,7:14.0,Offensive rebound by Team,,33,33
180,2,7:01.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,33,33
181,2,6:57.0,,Defensive rebound by C. White,33,33
182,2,6:54.0,,Turnover by C. White (bad pass; steal by S. Dinwiddie),33,33
183,2,6:52.0,Shooting foul by R. Arcidiacono (drawn by S. Dinwiddie),,33,33
184,2,6:52.0,S. Dinwiddie makes free throw 1 of 2,,34,33
185,2,6:52.0,S. Dinwiddie makes free throw 2 of 2,,35,33
186,2,6:38.0,,W. Carter makes 2-pt jump shot from 10 ft (assist by C. White),35,35
187,2,6:21.0,D. Jordan misses 2-pt layup from 2 ft,,35,35
188,2,6:17.0,,Defensive rebound by W. Carter,35,35
189,2,6:14.0,,C. White misses 3-pt jump shot from 23 ft,35,35
190,2,6:11.0,Defensive rebound by D. Jordan,,35,35
191,2,6:02.0,I. Shumpert misses 3-pt jump shot from 27 ft,,35,35
192,2,5:59.0,Offensive rebound by Team,,35,35
193,2,5:59.0,J. Allen enters the game for D. Jordan,,35,35
194,2,5:59.0,,C. Hutchison enters the game for R. Arcidiacono,35,35
195,2,5:59.0,,Z. LaVine enters the game for W. Carter,35,35
196,2,5:59.0,,T. Young enters the game for C. White,35,35
197,2,5:53.0,J. Harris misses 3-pt jump shot from 26 ft,,35,35
198,2,5:48.0,,Defensive rebound by T. Young,35,35
199,2,5:37.0,,T. Satoranský makes 3-pt jump shot from 22 ft (assist by C. Hutchison),35,38
200,2,5:24.0,Turnover by S. Dinwiddie (bad pass; steal by T. Satoranský),,35,38
201,2,5:20.0,,C. Hutchison misses 2-pt jump shot from 4 ft (block by S. Dinwiddie),35,38
202,2,5:20.0,,Offensive rebound by L. Markkanen,35,38
203,2,5:20.0,,Shooting foul by I. Shumpert (drawn by L. Markkanen),35,38
204,2,5:20.0,,L. Markkanen makes free throw 1 of 2,35,39
205,2,5:20.0,,L. Markkanen makes free throw 2 of 2,35,40
206,2,5:11.0,S. Dinwiddie misses 3-pt jump shot from 27 ft,,35,40
207,2,5:07.0,,Defensive rebound by T. Satoranský,35,40
208,2,5:02.0,,Shooting foul by J. Harris (drawn by C. Hutchison),35,40
209,2,5:02.0,,C. Hutchison makes free throw 1 of 2,35,41
210,2,5:02.0,D. Musa enters the game for I. Shumpert,,35,41
211,2,5:02.0,,C. Hutchison makes free throw 2 of 2,35,42
212,2,4:54.0,Offensive foul by T. Prince (drawn by T. Satoranský),,35,42
213,2,4:54.0,Turnover by T. Prince (offensive foul),,35,42
214,2,4:41.0,,Z. LaVine misses 3-pt jump shot from 27 ft,35,42
215,2,4:37.0,Defensive rebound by T. Prince,,35,42
216,2,4:34.0,T. Prince makes 2-pt layup from 1 ft,,37,42
217,2,4:34.0,,Violation by Team (def goaltending),37,42
218,2,4:21.0,,C. Hutchison misses 2-pt layup from 2 ft,37,42
219,2,4:21.0,,Offensive rebound by Team,37,42
220,2,4:21.0,Loose ball foul by T. Prince (drawn by L. Markkanen),,37,42
221,2,4:21.0,,L. Markkanen makes free throw 1 of 2,37,43
222,2,4:21.0,N. Claxton enters the game for J. Harris,,37,43
223,2,4:21.0,G. Temple enters the game for T. Prince,,37,43
224,2,4:21.0,,L. Markkanen makes free throw 2 of 2,37,44
225,2,4:11.0,S. Dinwiddie makes 2-pt layup from 2 ft,,39,44
226,2,4:01.0,,Z. LaVine misses 2-pt layup from 3 ft (block by J. Allen),39,44
227,2,3:58.0,Defensive rebound by D. Musa,,39,44
228,2,3:49.0,G. Temple makes 2-pt jump shot from 19 ft (assist by D. Musa),,41,44
229,2,3:47.0,,Chicago full timeout,41,44
230,2,3:47.0,,W. Carter enters the game for T. Young,41,44
231,2,3:32.0,,T. Satoranský misses 3-pt jump shot from 26 ft,41,44
232,2,3:29.0,,Offensive rebound by W. Carter,41,44
233,2,3:29.0,,Shooting foul by N. Claxton (drawn by W. Carter),41,44
234,2,3:29.0,,W. Carter makes free throw 1 of 2,41,45
235,2,3:29.0,,W. Carter makes free throw 2 of 2,41,46
236,2,3:15.0,N. Claxton misses 3-pt jump shot from 23 ft,,41,46
237,2,3:12.0,,Defensive rebound by T. Satoranský,41,46
238,2,3:08.0,,L. Markkanen misses 3-pt jump shot from 25 ft,41,46
239,2,3:04.0,,Offensive rebound by W. Carter,41,46
240,2,3:00.0,,Personal foul by G. Temple (drawn by C. Hutchison),41,46
241,2,3:00.0,,C. Hutchison makes free throw 1 of 2,41,47
242,2,3:00.0,J. Harris enters the game for G. Temple,,41,47
243,2,3:00.0,,C. Hutchison misses free throw 2 of 2,41,47
244,2,2:59.0,Defensive rebound by J. Allen,,41,47
245,2,2:39.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,41,47
246,2,2:37.0,,Defensive rebound by Team,41,47
247,2,2:37.0,Loose ball foul by S. Dinwiddie (drawn by C. Hutchison),,41,47
248,2,2:37.0,,C. Hutchison makes free throw 1 of 2,41,48
249,2,2:37.0,T. Pinson enters the game for S. Dinwiddie,,41,48
250,2,2:37.0,,C. Hutchison makes free throw 2 of 2,41,49
251,2,2:22.0,D. Musa makes 2-pt layup from 2 ft (assist by N. Claxton),,43,49
252,2,2:10.0,,Z. LaVine makes 2-pt jump shot from 20 ft,43,51
253,2,1:58.0,Personal foul by Z. LaVine (drawn by J. Allen),,43,51
254,2,1:58.0,,C. White enters the game for C. Hutchison,43,51
255,2,1:50.0,D. Musa misses 3-pt jump shot from 28 ft,,43,51
256,2,1:48.0,,Defensive rebound by T. Satoranský,43,51
257,2,1:40.0,,Z. LaVine makes 3-pt jump shot from 29 ft,43,54
258,2,1:19.0,D. Musa makes 3-pt jump shot from 27 ft (assist by J. Harris),,46,54
259,2,1:03.0,,Turnover by Z. LaVine (bad pass; steal by D. Musa),46,54
260,2,0:52.0,N. Claxton makes 2-pt hook shot from 11 ft (assist by J. Harris),,48,54
261,2,0:37.0,,T. Satoranský misses 2-pt layup from 1 ft,48,54
262,2,0:35.0,Defensive rebound by N. Claxton,,48,54
263,2,0:32.0,N. Claxton makes 2-pt dunk from 1 ft (assist by D. Musa),,50,54
264,2,0:26.0,,Z. LaVine makes 2-pt jump shot from 16 ft,50,56
265,2,0:00.0,J. Harris misses 3-pt jump shot from 23 ft,,50,56
266,2,0:00.0,,Defensive rebound by W. Carter,50,56
267,3,11:45.0,,Z. LaVine misses 3-pt jump shot from 24 ft,50,56
268,3,11:41.0,Defensive rebound by G. Temple,,50,56
269,3,11:22.0,G. Temple makes 3-pt jump shot from 23 ft (assist by J. Harris),,53,56
270,3,11:01.0,,Turnover by Z. LaVine (bad pass; steal by J. Allen),53,56
271,3,10:55.0,G. Temple misses 3-pt jump shot from 25 ft,,53,56
272,3,10:51.0,Offensive rebound by J. Allen,,53,56
273,3,10:50.0,J. Harris misses 3-pt jump shot from 26 ft,,53,56
274,3,10:47.0,,Defensive rebound by T. Satoranský,53,56
275,3,10:38.0,,Personal foul by T. Prince (drawn by L. Markkanen),53,56
276,3,10:31.0,,Z. LaVine makes 2-pt layup from 1 ft (assist by W. Carter),53,58
277,3,10:19.0,Personal foul by W. Carter (drawn by S. Dinwiddie),,53,58
278,3,10:19.0,D. Musa enters the game for T. Prince,,53,58
279,3,10:07.0,G. Temple makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,55,58
280,3,9:55.0,,C. Hutchison makes 2-pt layup from 2 ft (assist by Z. LaVine),55,60
281,3,9:55.0,,Shooting foul by J. Allen (drawn by C. Hutchison),55,60
282,3,9:55.0,,C. Hutchison makes free throw 1 of 1,55,61
283,3,9:44.0,G. Temple misses 3-pt jump shot from 22 ft,,55,61
284,3,9:41.0,,Defensive rebound by T. Satoranský,55,61
285,3,9:37.0,,L. Markkanen misses 3-pt jump shot from 27 ft,55,61
286,3,9:33.0,Defensive rebound by J. Allen,,55,61
287,3,9:14.0,D. Musa misses 2-pt layup from 3 ft,,55,61
288,3,9:11.0,,Defensive rebound by L. Markkanen,55,61
289,3,9:07.0,,T. Satoranský misses 3-pt jump shot from 23 ft,55,61
290,3,9:03.0,Defensive rebound by D. Musa,,55,61
291,3,9:00.0,J. Harris makes 2-pt layup from 1 ft (assist by D. Musa),,57,61
292,3,8:41.0,,Shooting foul by S. Dinwiddie (drawn by Z. LaVine),57,61
293,3,8:41.0,,Z. LaVine makes free throw 1 of 2,57,62
294,3,8:41.0,T. Pinson enters the game for S. Dinwiddie,,57,62
295,3,8:41.0,,Z. LaVine makes free throw 2 of 2,57,63
296,3,8:30.0,D. Musa misses 3-pt jump shot from 25 ft,,57,63
297,3,8:27.0,,Defensive rebound by Team,57,63
298,3,8:15.0,,Z. LaVine misses 2-pt jump shot from 11 ft,57,63
299,3,8:12.0,Defensive rebound by D. Musa,,57,63
300,3,8:02.0,G. Temple misses 3-pt jump shot from 24 ft,,57,63
301,3,7:57.0,,Defensive rebound by T. Satoranský,57,63
302,3,7:55.0,,Shooting foul by J. Harris (drawn by Z. LaVine),57,63
303,3,7:55.0,,Z. LaVine misses free throw 1 of 2,57,63
304,3,7:55.0,,Offensive rebound by Team,57,63
305,3,7:55.0,,Z. LaVine makes free throw 2 of 2,57,64
306,3,7:42.0,T. Pinson makes 2-pt layup from 1 ft,,59,64
307,3,7:27.0,,Z. LaVine misses 2-pt layup from 3 ft (block by G. Temple),59,64
308,3,7:24.0,Defensive rebound by J. Allen,,59,64
309,3,7:13.0,Turnover by D. Musa (lost ball; steal by L. Markkanen),,59,64
310,3,7:10.0,,Personal foul by T. Pinson (drawn by L. Markkanen),59,64
311,3,7:10.0,,L. Markkanen makes free throw 1 of 2,59,65
312,3,7:10.0,N. Claxton enters the game for G. Temple,,59,65
313,3,7:10.0,,L. Markkanen makes free throw 2 of 2,59,66
314,3,6:57.0,Personal foul by W. Carter (drawn by N. Claxton),,59,66
315,3,6:57.0,,Chicago full timeout,59,66
316,3,6:57.0,,T. Young enters the game for L. Markkanen,59,66
317,3,6:48.0,D. Musa misses 3-pt jump shot from 28 ft,,59,66
318,3,6:46.0,Offensive rebound by Team,,59,66
319,3,6:40.0,T. Pinson misses 3-pt jump shot from 26 ft,,59,66
320,3,6:35.0,,Defensive rebound by C. Hutchison,59,66
321,3,6:21.0,,Offensive foul by C. Hutchison (drawn by T. Pinson),59,66
322,3,6:21.0,,Turnover by C. Hutchison (offensive foul),59,66
323,3,6:03.0,J. Allen makes 2-pt hook shot from 5 ft (assist by N. Claxton),,61,66
324,3,5:50.0,,T. Young misses 2-pt hook shot from 6 ft,61,66
325,3,5:43.0,,Offensive rebound by W. Carter,61,66
326,3,5:43.0,,W. Carter misses 2-pt layup at rim (block by J. Allen),61,66
327,3,5:43.0,Defensive rebound by J. Harris,,61,66
328,3,5:43.0,Turnover by T. Pinson (lost ball; steal by T. Young),,61,66
329,3,5:43.0,,T. Young makes 2-pt layup from 1 ft,61,68
330,3,5:43.0,,Shooting foul by T. Pinson (drawn by T. Young),61,68
331,3,5:43.0,,K. Dunn enters the game for C. Hutchison,61,68
332,3,5:43.0,,C. White enters the game for T. Satoranský,61,68
333,3,5:43.0,,T. Young makes free throw 1 of 1,61,69
334,3,5:28.0,J. Allen makes 2-pt layup from 2 ft (assist by T. Pinson),,63,69
335,3,5:05.0,,T. Young misses 2-pt jump shot from 20 ft,63,69
336,3,5:03.0,Defensive rebound by T. Pinson,,63,69
337,3,4:54.0,J. Harris makes 3-pt jump shot from 26 ft (assist by J. Allen),,66,69
338,3,4:31.0,,T. Young misses 3-pt jump shot from 24 ft,66,69
339,3,4:27.0,Defensive rebound by D. Musa,,66,69
340,3,4:18.0,T. Pinson misses 2-pt layup from 2 ft,,66,69
341,3,4:16.0,,Defensive rebound by W. Carter,66,69
342,3,4:14.0,,Shooting foul by J. Harris (drawn by Z. LaVine),66,69
343,3,4:14.0,,Z. LaVine makes free throw 1 of 2,66,70
344,3,4:14.0,Brooklyn full timeout,,66,70
345,3,4:14.0,D. Jordan enters the game for J. Allen,,66,70
346,3,4:14.0,I. Shumpert enters the game for J. Harris,,66,70
347,3,4:14.0,,L. Markkanen enters the game for W. Carter,66,70
348,3,4:14.0,,Z. LaVine makes free throw 2 of 2,66,71
349,3,3:58.0,N. Claxton makes 2-pt hook shot from 4 ft (assist by T. Pinson),,68,71
350,3,3:58.0,Shooting foul by L. Markkanen (drawn by N. Claxton),,68,71
351,3,3:58.0,N. Claxton misses free throw 1 of 1,,68,71
352,3,3:56.0,,Defensive rebound by L. Markkanen,68,71
353,3,3:42.0,,Z. LaVine misses 3-pt jump shot from 27 ft,68,71
354,3,3:39.0,Defensive rebound by D. Musa,,68,71
355,3,3:39.0,,R. Arcidiacono enters the game for Z. LaVine,68,71
356,3,3:21.0,Personal foul by T. Young (drawn by D. Jordan),,68,71
357,3,3:08.0,T. Pinson misses 3-pt jump shot from 25 ft,,68,71
358,3,3:06.0,,Defensive rebound by K. Dunn,68,71
359,3,2:59.0,,K. Dunn makes 2-pt layup from 1 ft,68,73
360,3,2:35.0,Turnover by D. Musa (bad pass),,68,73
361,3,2:26.0,,C. White misses 2-pt layup from 2 ft (block by D. Jordan),68,73
362,3,2:26.0,,Offensive rebound by Team,68,73
363,3,2:23.0,,R. Arcidiacono misses 2-pt layup from 2 ft,68,73
364,3,2:21.0,Defensive rebound by D. Jordan,,68,73
365,3,2:18.0,I. Shumpert makes 3-pt jump shot from 25 ft (assist by T. Pinson),,71,73
366,3,1:51.0,,K. Dunn misses 3-pt jump shot from 28 ft,71,73
367,3,1:48.0,Defensive rebound by I. Shumpert,,71,73
368,3,1:40.0,I. Shumpert makes 2-pt layup from 1 ft (assist by D. Jordan),,73,73
369,3,1:40.0,,Chicago full timeout,73,73
370,3,1:28.0,,T. Young misses 3-pt jump shot from 24 ft,73,73
371,3,1:25.0,Defensive rebound by I. Shumpert,,73,73
372,3,1:17.0,Turnover by I. Shumpert (bad pass),,73,73
373,3,1:10.0,,R. Arcidiacono makes 3-pt jump shot from 25 ft (assist by T. Young),73,76
374,3,0:57.0,Personal foul by C. White (drawn by D. Jordan),,73,76
375,3,0:57.0,D. Jordan misses free throw 1 of 2,,73,76
376,3,0:57.0,Offensive rebound by Team,,73,76
377,3,0:57.0,D. Jordan makes free throw 2 of 2,,74,76
378,3,0:46.0,,L. Markkanen makes 2-pt layup from 4 ft (assist by K. Dunn),74,78
379,3,0:35.0,T. Pinson misses 2-pt layup from 2 ft (block by L. Markkanen),,74,78
380,3,0:33.0,,Defensive rebound by L. Markkanen,74,78
381,3,0:29.0,,L. Markkanen misses 3-pt jump shot from 25 ft,74,78
382,3,0:29.0,Defensive rebound by I. Shumpert,,74,78
383,3,0:07.0,I. Shumpert misses 3-pt jump shot from 25 ft,,74,78
384,3,0:05.0,,Defensive rebound by L. Markkanen,74,78
385,3,0:00.0,,Offensive foul by R. Arcidiacono (drawn by I. Shumpert),74,78
386,3,0:00.0,,Turnover by R. Arcidiacono (offensive foul),74,78
