,QUARTER,TIME_REMAINING,BOSTON_ACTION,PHILADELPHIA_ACTION,BOSTON_SCORE,PHILADELPHIA_SCORE
34,1,6:45.0,Loose ball foul by D. Theis (drawn by J. Richardson),,19,19
35,1,6:45.0,,Philadelphia full timeout,19,19
36,1,6:45.0,E. Freedom enters the game for D. Theis,,19,19
37,1,6:45.0,,J. Ennis enters the game for J. Richardson,19,19
38,1,6:45.0,,M. Thybulle enters the game for M. Scott,19,19
39,1,6:30.0,,T. Harris makes 3-pt jump shot from 26 ft (assist by A. Horford),19,22
40,1,6:10.0,E. Freedom misses 2-pt jump shot from 16 ft,,19,22
41,1,6:09.0,,Defensive rebound by Team,19,22
42,1,5:58.0,,Turnover by B. Simmons (bad pass; steal by J. Tatum),19,22
43,1,5:55.0,J. Tatum makes 2-pt dunk from 1 ft,,21,22
44,1,5:31.0,,Turnover by M. Thybulle (bad pass),21,22
45,1,5:31.0,Personal foul by M. Thybulle (drawn by J. Tatum),,21,22
46,1,5:31.0,S. Ojeleye enters the game for J. Brown,,21,22
47,1,5:31.0,M. Smart enters the game for G. Hayward,,21,22
48,1,5:16.0,M. Smart makes 2-pt jump shot from 9 ft (assist by E. Freedom),,23,22
49,1,5:16.0,Shooting foul by J. Ennis (drawn by M. Smart),,23,22
50,1,5:16.0,M. Smart makes free throw 1 of 1,,24,22
51,1,4:58.0,,J. Ennis misses 2-pt jump shot from 11 ft,24,22
52,1,4:53.0,,Offensive rebound by A. Horford,24,22
53,1,4:52.0,Violation by Team (kicked ball),,24,22
54,1,4:45.0,,A. Horford misses 2-pt jump shot from 20 ft,24,22
55,1,4:42.0,Defensive rebound by E. Freedom,,24,22
56,1,4:31.0,M. Smart misses 3-pt jump shot from 26 ft,,24,22
57,1,4:27.0,,Defensive rebound by T. Harris,24,22
58,1,4:20.0,,T. Harris misses 2-pt layup from 5 ft,24,22
59,1,4:20.0,,Offensive rebound by A. Horford,24,22
60,1,4:20.0,,Shooting foul by M. Smart (drawn by A. Horford),24,22
61,1,4:20.0,,A. Horford misses free throw 1 of 2,24,22
62,1,4:20.0,,Offensive rebound by Team,24,22
63,1,4:20.0,,A. Horford misses free throw 2 of 2,24,22
64,1,4:17.0,Defensive rebound by E. Freedom,,24,22
65,1,4:07.0,K. Walker makes 2-pt jump shot from 15 ft,,26,22
66,1,3:39.0,,T. Harris misses 2-pt jump shot from 16 ft,26,22
67,1,3:34.0,,Offensive rebound by B. Simmons,26,22
68,1,3:34.0,,B. Simmons misses 2-pt layup at rim,26,22
69,1,3:34.0,Defensive rebound by J. Tatum,,26,22
70,1,3:25.0,K. Walker misses 3-pt jump shot from 26 ft,,26,22
71,1,3:22.0,,Defensive rebound by J. Ennis,26,22
72,1,3:08.0,,A. Horford makes 2-pt jump shot from 10 ft (assist by T. Harris),26,24
73,1,3:07.0,Boston full timeout,,26,24
74,1,3:07.0,,T. Burke enters the game for J. Ennis,26,24
75,1,3:07.0,,F. Korkmaz enters the game for T. Harris,26,24
76,1,3:07.0,,J. Richardson enters the game for A. Horford,26,24
77,1,3:07.0,,M. Scott enters the game for M. Thybulle,26,24
78,1,2:45.0,E. Freedom makes 2-pt layup from 3 ft (assist by J. Tatum),,28,24
79,1,2:26.0,,M. Scott misses 3-pt jump shot from 26 ft,28,24
80,1,2:24.0,Defensive rebound by J. Tatum,,28,24
81,1,2:15.0,K. Walker makes 2-pt jump shot from 18 ft,,30,24
82,1,2:03.0,,Personal foul by M. Smart (drawn by J. Richardson),30,24
83,1,2:03.0,,J. Richardson makes free throw 1 of 2,30,25
84,1,2:03.0,,J. Richardson makes free throw 2 of 2,30,26
85,1,1:45.0,Offensive foul by E. Freedom (drawn by B. Simmons),,30,26
86,1,1:45.0,Turnover by E. Freedom (offensive foul),,30,26
87,1,1:45.0,J. Brown enters the game for J. Tatum,,30,26
88,1,1:45.0,G. Hayward enters the game for K. Walker,,30,26
89,1,1:35.0,,J. Richardson misses 3-pt jump shot from 26 ft,30,26
90,1,1:31.0,Defensive rebound by J. Brown,,30,26
91,1,1:24.0,Personal foul by J. Richardson (drawn by M. Smart),,30,26
92,1,1:14.0,M. Smart misses 2-pt layup from 3 ft,,30,26
93,1,1:12.0,,Defensive rebound by B. Simmons,30,26
94,1,1:04.0,,F. Korkmaz misses 2-pt layup from 3 ft,30,26
95,1,1:01.0,Defensive rebound by E. Freedom,,30,26
96,1,0:54.0,M. Smart makes 3-pt jump shot from 26 ft (assist by J. Brown),,33,26
97,1,0:54.0,,J. Ennis enters the game for J. Richardson,33,26
98,1,0:32.0,,T. Burke misses 2-pt jump shot from 18 ft,33,26
99,1,0:29.0,Defensive rebound by E. Freedom,,33,26
100,1,0:10.0,M. Smart misses 2-pt jump shot from 10 ft,,33,26
101,1,0:09.0,Offensive rebound by Team,,33,26
102,1,0:02.0,M. Smart makes 2-pt jump shot from 9 ft,,35,26
103,1,0:00.0,,T. Burke misses 3-pt jump shot from 52 ft,35,26
104,1,0:00.0,,Offensive rebound by Team,35,26
105,2,11:49.0,Turnover by J. Brown (out of bounds lost ball),,35,26
106,2,11:30.0,,T. Harris makes 2-pt jump shot from 2 ft,35,28
107,2,11:14.0,G. Hayward misses 2-pt jump shot from 7 ft (block by N. Pelle),,35,28
108,2,11:13.0,Offensive rebound by Team,,35,28
109,2,11:13.0,G. Williams enters the game for E. Freedom,,35,28
110,2,11:06.0,J. Brown misses 2-pt layup from 3 ft (block by N. Pelle),,35,28
111,2,11:05.0,Offensive rebound by Team,,35,28
112,2,11:05.0,Turnover by Team (shot clock),,35,28
113,2,10:52.0,,N. Pelle makes 2-pt dunk from 1 ft (assist by J. Richardson),35,30
114,2,10:40.0,Offensive foul by G. Williams (drawn by J. Richardson),,35,30
115,2,10:40.0,Turnover by G. Williams (offensive foul),,35,30
116,2,10:40.0,E. Freedom enters the game for G. Williams,,35,30
117,2,10:25.0,,Offensive foul by N. Pelle (drawn by M. Smart),35,30
118,2,10:25.0,,Turnover by N. Pelle (offensive foul),35,30
119,2,10:12.0,J. Brown misses 2-pt jump shot from 11 ft,,35,30
120,2,10:12.0,Offensive rebound by E. Freedom,,35,30
121,2,10:07.0,E. Freedom makes 2-pt layup from 1 ft,,37,30
122,2,9:58.0,,T. Harris misses 3-pt jump shot from 27 ft,37,30
123,2,9:55.0,Defensive rebound by E. Freedom,,37,30
124,2,9:45.0,M. Smart makes 3-pt jump shot from 25 ft (assist by E. Freedom),,40,30
125,2,9:30.0,,T. Burke misses 2-pt layup from 3 ft,40,30
126,2,9:28.0,Defensive rebound by E. Freedom,,40,30
127,2,9:14.0,J. Brown misses 2-pt layup from 3 ft,,40,30
128,2,9:10.0,,Defensive rebound by N. Pelle,40,30
129,2,8:58.0,,T. Harris misses 2-pt jump shot from 14 ft,40,30
130,2,8:55.0,Defensive rebound by G. Hayward,,40,30
131,2,8:49.0,E. Freedom makes 2-pt layup from 2 ft (assist by G. Hayward),,42,30
132,2,8:49.0,,Philadelphia full timeout,42,30
133,2,8:49.0,,F. Korkmaz enters the game for J. Ennis,42,30
134,2,8:32.0,,F. Korkmaz makes 3-pt jump shot from 27 ft (assist by J. Richardson),42,33
135,2,8:15.0,G. Hayward misses 3-pt jump shot from 25 ft,,42,33
136,2,8:14.0,,Defensive rebound by Team,42,33
137,2,8:14.0,,B. Simmons enters the game for T. Burke,42,33
138,2,7:58.0,,F. Korkmaz misses 3-pt jump shot from 26 ft,42,33
139,2,7:55.0,Defensive rebound by E. Freedom,,42,33
140,2,7:45.0,M. Smart makes 2-pt layup from 6 ft,,44,33
141,2,7:21.0,,J. Richardson misses 3-pt jump shot from 27 ft,44,33
142,2,7:18.0,Defensive rebound by E. Freedom,,44,33
143,2,7:13.0,S. Ojeleye misses 3-pt jump shot from 26 ft,,44,33
144,2,7:08.0,,Defensive rebound by N. Pelle,44,33
145,2,7:05.0,,Shooting foul by S. Ojeleye (drawn by B. Simmons),44,33
146,2,7:05.0,,B. Simmons misses free throw 1 of 2,44,33
147,2,7:05.0,,Offensive rebound by Team,44,33
148,2,7:05.0,J. Tatum enters the game for G. Hayward,,44,33
149,2,7:05.0,D. Theis enters the game for E. Freedom,,44,33
150,2,7:05.0,K. Walker enters the game for S. Ojeleye,,44,33
151,2,7:05.0,G. Williams enters the game for M. Smart,,44,33
152,2,7:05.0,,A. Horford enters the game for N. Pelle,44,33
153,2,7:05.0,,M. Thybulle enters the game for J. Richardson,44,33
154,2,7:05.0,,B. Simmons misses free throw 2 of 2,44,33
155,2,7:03.0,Defensive rebound by J. Tatum,,44,33
156,2,6:54.0,J. Tatum makes 2-pt layup from 2 ft,,46,33
157,2,6:28.0,,Turnover by F. Korkmaz (bad pass; steal by D. Theis),46,33
158,2,6:20.0,Shooting foul by T. Harris (drawn by J. Tatum),,46,33
159,2,6:20.0,Instant Replay (Request: Ruling Stands),,46,33
160,2,6:20.0,J. Tatum makes free throw 1 of 2,,47,33
161,2,6:20.0,J. Tatum makes free throw 2 of 2,,48,33
162,2,6:09.0,,A. Horford makes 3-pt jump shot from 27 ft (assist by B. Simmons),48,36
163,2,5:50.0,G. Williams misses 3-pt jump shot from 24 ft,,48,36
164,2,5:44.0,Offensive rebound by D. Theis,,48,36
165,2,5:38.0,J. Brown misses 3-pt jump shot from 26 ft,,48,36
166,2,5:35.0,,Defensive rebound by A. Horford,48,36
167,2,5:30.0,,F. Korkmaz misses 3-pt jump shot from 26 ft,48,36
168,2,5:26.0,Defensive rebound by J. Tatum,,48,36
169,2,5:05.0,D. Theis makes 3-pt jump shot from 26 ft (assist by K. Walker),,51,36
170,2,4:50.0,,B. Simmons makes 2-pt jump shot from 4 ft,51,38
171,2,4:33.0,K. Walker misses 3-pt jump shot from 26 ft,,51,38
172,2,4:29.0,Offensive rebound by G. Williams,,51,38
173,2,4:29.0,G. Williams misses 2-pt layup from 1 ft,,51,38
174,2,4:29.0,,Defensive rebound by B. Simmons,51,38
175,2,4:26.0,,B. Simmons misses 2-pt layup from 2 ft,51,38
176,2,4:25.0,Defensive rebound by Team,,51,38
177,2,4:25.0,,J. Ennis enters the game for T. Harris,51,38
178,2,4:25.0,,M. Scott enters the game for F. Korkmaz,51,38
179,2,4:11.0,J. Brown misses 3-pt jump shot from 27 ft,,51,38
180,2,4:07.0,,Defensive rebound by M. Thybulle,51,38
181,2,4:02.0,,A. Horford misses 3-pt jump shot from 27 ft,51,38
182,2,3:58.0,,Offensive rebound by M. Scott,51,38
183,2,3:57.0,,M. Scott misses 2-pt layup from 2 ft,51,38
184,2,3:55.0,Defensive rebound by J. Brown,,51,38
185,2,3:49.0,J. Brown misses 2-pt layup from 3 ft,,51,38
186,2,3:47.0,,Defensive rebound by B. Simmons,51,38
187,2,3:41.0,,M. Thybulle misses 3-pt jump shot from 23 ft,51,38
188,2,3:39.0,,Offensive rebound by A. Horford,51,38
189,2,3:38.0,,A. Horford makes 2-pt layup from 3 ft,51,40
190,2,3:38.0,Boston full timeout,,51,40
191,2,3:38.0,G. Hayward enters the game for J. Brown,,51,40
192,2,3:38.0,M. Smart enters the game for G. Williams,,51,40
193,2,3:27.0,J. Tatum misses 3-pt jump shot from 25 ft,,51,40
194,2,3:24.0,,Defensive rebound by M. Thybulle,51,40
195,2,3:06.0,,J. Ennis makes 3-pt jump shot from 25 ft (assist by A. Horford),51,43
196,2,2:50.0,Turnover by K. Walker (bad pass; steal by J. Ennis),,51,43
197,2,2:47.0,,Turnover by J. Ennis (out of bounds lost ball),51,43
198,2,2:29.0,Turnover by J. Tatum (lost ball; steal by J. Ennis),,51,43
199,2,2:21.0,,Turnover by B. Simmons (bad pass; steal by M. Smart),51,43
200,2,2:21.0,Personal foul by B. Simmons (drawn by K. Walker),,51,43
201,2,2:11.0,G. Hayward misses 3-pt jump shot from 26 ft,,51,43
202,2,2:07.0,,Defensive rebound by J. Ennis,51,43
203,2,1:57.0,,J. Ennis misses 2-pt layup from 3 ft (block by J. Tatum),51,43
204,2,1:57.0,,Offensive rebound by Team,51,43
205,2,1:57.0,,J. Richardson enters the game for M. Thybulle,51,43
206,2,1:47.0,,J. Richardson makes 2-pt jump shot from 10 ft,51,45
207,2,1:25.0,J. Tatum misses 2-pt jump shot from 9 ft,,51,45
208,2,1:22.0,Offensive rebound by D. Theis,,51,45
209,2,1:19.0,Turnover by M. Smart (bad pass; steal by A. Horford),,51,45
210,2,1:15.0,,J. Ennis makes 3-pt jump shot from 23 ft (assist by J. Richardson),51,48
211,2,1:11.0,Boston full timeout,,51,48
212,2,1:11.0,J. Brown enters the game for K. Walker,,51,48
213,2,0:52.0,J. Tatum misses 2-pt layup from 3 ft,,51,48
214,2,0:51.0,Offensive rebound by D. Theis,,51,48
215,2,0:51.0,D. Theis makes 2-pt dunk from 2 ft,,53,48
216,2,0:30.0,,Turnover by J. Richardson (bad pass; steal by J. Tatum),53,48
217,2,0:27.0,G. Hayward makes 2-pt layup from 1 ft (assist by J. Tatum),,55,48
218,2,0:01.0,,M. Scott misses 3-pt jump shot from 24 ft,55,48
219,2,0:00.0,Defensive rebound by D. Theis,,55,48
220,2,0:00.0,D. Theis misses 3-pt jump shot from 54 ft,,55,48
221,2,0:00.0,Offensive rebound by Team,,55,48
222,3,11:45.0,G. Hayward makes 2-pt jump shot from 9 ft,,57,48
223,3,11:28.0,,A. Horford makes 3-pt jump shot from 25 ft (assist by J. Richardson),57,51
224,3,11:11.0,Turnover by G. Hayward (out of bounds lost ball),,57,51
225,3,10:57.0,,J. Richardson misses 2-pt jump shot from 13 ft,57,51
226,3,10:51.0,Defensive rebound by G. Hayward,,57,51
227,3,10:48.0,Turnover by G. Hayward (bad pass; steal by T. Harris),,57,51
228,3,10:44.0,,A. Horford makes 2-pt dunk from 1 ft (assist by B. Simmons),57,53
229,3,10:16.0,J. Tatum misses 3-pt jump shot from 25 ft,,57,53
230,3,10:14.0,,Defensive rebound by T. Harris,57,53
231,3,10:09.0,,T. Harris makes 2-pt layup from 2 ft,57,55
232,3,10:09.0,Violation by Team (def goaltending),,57,55
233,3,9:58.0,K. Walker misses 2-pt layup from 4 ft (block by A. Horford),,57,55
234,3,9:54.0,,Defensive rebound by T. Harris,57,55
235,3,9:52.0,,J. Richardson misses 3-pt jump shot from 23 ft,57,55
236,3,9:47.0,,Offensive rebound by M. Scott,57,55
237,3,9:47.0,,M. Scott makes 2-pt layup from 1 ft,57,57
238,3,9:31.0,K. Walker misses 2-pt jump shot from 20 ft,,57,57
239,3,9:28.0,,Defensive rebound by B. Simmons,57,57
240,3,9:21.0,,B. Simmons misses 2-pt layup from 1 ft,57,57
241,3,9:18.0,Defensive rebound by J. Brown,,57,57
242,3,9:14.0,J. Brown misses 2-pt layup from 2 ft,,57,57
243,3,9:12.0,,Defensive rebound by T. Harris,57,57
244,3,9:07.0,,T. Harris makes 2-pt layup at rim,57,59
245,3,9:07.0,Boston full timeout,,57,59
246,3,9:07.0,M. Smart enters the game for J. Brown,,57,59
247,3,8:53.0,Personal foul by A. Horford (drawn by K. Walker),,57,59
248,3,8:43.0,K. Walker makes 2-pt jump shot from 12 ft (assist by M. Smart),,59,59
249,3,8:26.0,,T. Harris makes 3-pt jump shot from 25 ft (assist by A. Horford),59,62
250,3,8:05.0,J. Tatum misses 2-pt layup from 2 ft,,59,62
251,3,8:03.0,Offensive rebound by D. Theis,,59,62
252,3,8:03.0,D. Theis makes 2-pt layup at rim,,61,62
253,3,7:39.0,,B. Simmons makes 2-pt layup from 2 ft (assist by A. Horford),61,64
254,3,7:21.0,Turnover by J. Tatum (bad pass; steal by T. Harris),,61,64
255,3,7:16.0,,M. Scott makes 3-pt jump shot from 25 ft (assist by J. Richardson),61,67
256,3,6:59.0,K. Walker makes 2-pt jump shot from 18 ft,,63,67
257,3,6:41.0,,Turnover by A. Horford (bad pass; steal by K. Walker),63,67
258,3,6:26.0,Turnover by J. Tatum (traveling),,63,67
259,3,6:07.0,,T. Harris makes 2-pt jump shot from 5 ft,63,69
260,3,5:43.0,G. Hayward misses 3-pt jump shot from 25 ft,,63,69
261,3,5:39.0,,Defensive rebound by J. Richardson,63,69
262,3,5:30.0,,M. Scott misses 2-pt jump shot from 3 ft,63,69
263,3,5:27.0,Defensive rebound by K. Walker,,63,69
264,3,5:20.0,J. Tatum makes 3-pt jump shot from 24 ft (assist by K. Walker),,66,69
265,3,4:55.0,,Turnover by T. Harris (bad pass; steal by M. Smart),66,69
266,3,4:49.0,K. Walker makes 3-pt jump shot from 23 ft (assist by J. Tatum),,69,69
267,3,4:48.0,,Philadelphia full timeout,69,69
268,3,4:48.0,S. Ojeleye enters the game for G. Hayward,,69,69
269,3,4:48.0,,J. Ennis enters the game for A. Horford,69,69
270,3,4:48.0,,N. Pelle enters the game for J. Richardson,69,69
271,3,4:48.0,,M. Thybulle enters the game for M. Scott,69,69
272,3,4:35.0,,N. Pelle makes 2-pt dunk from 2 ft (assist by T. Harris),69,71
273,3,4:14.0,K. Walker makes 3-pt jump shot from 24 ft (assist by S. Ojeleye),,72,71
274,3,4:06.0,,M. Thybulle misses 3-pt jump shot from 24 ft,72,71
275,3,4:04.0,Defensive rebound by J. Tatum,,72,71
276,3,3:56.0,J. Tatum misses 3-pt jump shot from 26 ft,,72,71
277,3,3:54.0,,Defensive rebound by N. Pelle,72,71
278,3,3:41.0,,B. Simmons makes 2-pt layup from 1 ft (assist by M. Thybulle),72,73
279,3,3:22.0,K. Walker misses 2-pt layup from 4 ft,,72,73
280,3,3:21.0,,Defensive rebound by T. Harris,72,73
281,3,3:14.0,,M. Thybulle misses 2-pt layup from 2 ft,72,73
282,3,3:11.0,,Offensive rebound by M. Thybulle,72,73
283,3,3:11.0,,M. Thybulle misses 2-pt layup from 1 ft,72,73
284,3,3:10.0,Defensive rebound by J. Tatum,,72,73
285,3,2:58.0,Shooting foul by N. Pelle (drawn by J. Tatum),,72,73
286,3,2:58.0,J. Tatum makes free throw 1 of 2,,73,73
287,3,2:58.0,J. Brown enters the game for D. Theis,,73,73
288,3,2:58.0,E. Freedom enters the game for K. Walker,,73,73
289,3,2:58.0,J. Tatum makes free throw 2 of 2,,74,73
290,3,2:36.0,,B. Simmons makes 2-pt hook shot from 4 ft,74,75
291,3,2:20.0,J. Brown misses 2-pt jump shot from 12 ft,,74,75
292,3,2:18.0,,Defensive rebound by N. Pelle,74,75
293,3,2:12.0,,T. Harris misses 2-pt jump shot from 17 ft,74,75
294,3,2:10.0,Defensive rebound by J. Tatum,,74,75
295,3,2:00.0,J. Tatum misses 2-pt layup from 2 ft,,74,75
296,3,1:58.0,,Defensive rebound by B. Simmons,74,75
297,3,1:53.0,,Turnover by B. Simmons (bad pass; steal by J. Brown),74,75
298,3,1:50.0,Turnover by J. Brown (bad pass; steal by B. Simmons),,74,75
299,3,1:43.0,,N. Pelle makes 2-pt layup from 1 ft (assist by B. Simmons),74,77
300,3,1:28.0,M. Smart makes 3-pt jump shot from 27 ft,,77,77
301,3,1:04.0,,T. Harris misses 2-pt jump shot from 17 ft,77,77
302,3,0:59.0,,Offensive rebound by M. Thybulle,77,77
303,3,0:57.0,,J. Ennis misses 3-pt jump shot from 26 ft,77,77
304,3,0:57.0,Defensive rebound by E. Freedom,,77,77
305,3,0:38.0,J. Tatum misses 3-pt jump shot from 25 ft,,77,77
306,3,0:35.0,,Defensive rebound by T. Harris,77,77
307,3,0:29.0,,T. Harris misses 3-pt jump shot from 25 ft,77,77
308,3,0:26.0,Defensive rebound by J. Tatum,,77,77
309,3,0:04.0,M. Smart makes 3-pt jump shot from 25 ft,,80,77
310,3,0:00.0,,T. Harris misses 3-pt jump shot from 27 ft,80,77
311,3,0:00.0,,Offensive rebound by Team,80,77
312,4,11:40.0,,J. Richardson makes 2-pt jump shot from 17 ft,80,79
313,4,11:23.0,E. Freedom makes 2-pt hook shot from 7 ft,,82,79
314,4,11:23.0,,Violation by Team (def goaltending),82,79
315,4,11:11.0,,Personal foul by M. Smart (drawn by J. Richardson),82,79
316,4,11:00.0,,J. Richardson makes 2-pt jump shot from 6 ft,82,81
317,4,10:37.0,E. Freedom misses 2-pt layup from 3 ft (block by N. Pelle),,82,81
318,4,10:35.0,,Defensive rebound by M. Scott,82,81
319,4,10:25.0,,J. Richardson makes 2-pt jump shot from 15 ft,82,83
320,4,10:03.0,G. Hayward misses 2-pt jump shot from 7 ft,,82,83
321,4,10:02.0,Offensive rebound by E. Freedom,,82,83
322,4,10:00.0,E. Freedom misses 2-pt layup from 3 ft,,82,83
323,4,9:57.0,,Defensive rebound by T. Burke,82,83
324,4,9:47.0,,F. Korkmaz makes 3-pt jump shot from 24 ft (assist by T. Burke),82,86
325,4,9:30.0,M. Smart makes 3-pt jump shot from 26 ft,,85,86
326,4,9:10.0,,Turnover by J. Richardson (bad pass; steal by M. Smart),85,86
327,4,9:10.0,G. Williams enters the game for E. Freedom,,85,86
328,4,9:10.0,,A. Horford enters the game for N. Pelle,85,86
329,4,9:00.0,Turnover by J. Brown (traveling),,85,86
330,4,8:37.0,,J. Richardson misses 2-pt jump shot from 15 ft,85,86
331,4,8:36.0,,Offensive rebound by A. Horford,85,86
332,4,8:36.0,,Turnover by Team (shot clock),85,86
333,4,8:27.0,M. Smart misses 3-pt jump shot from 27 ft,,85,86
334,4,8:25.0,,Defensive rebound by F. Korkmaz,85,86
335,4,8:20.0,,Personal foul by S. Ojeleye (drawn by T. Burke),85,86
336,4,8:12.0,,Personal foul by G. Williams (drawn by A. Horford),85,86
337,4,8:08.0,,J. Richardson makes 2-pt dunk from 2 ft (assist by A. Horford),85,88
338,4,7:52.0,G. Hayward misses 2-pt jump shot from 13 ft,,85,88
339,4,7:51.0,Offensive rebound by G. Williams,,85,88
340,4,7:49.0,G. Williams makes 2-pt layup from 2 ft,,87,88
341,4,7:33.0,,Turnover by A. Horford (traveling),87,88
342,4,7:33.0,K. Walker enters the game for M. Smart,,87,88
343,4,7:13.0,J. Brown misses 2-pt layup from 2 ft (block by A. Horford),,87,88
344,4,7:11.0,,Defensive rebound by F. Korkmaz,87,88
345,4,7:04.0,,J. Richardson misses 3-pt jump shot from 25 ft,87,88
346,4,6:59.0,,Offensive rebound by T. Burke,87,88
347,4,6:58.0,,M. Scott misses 2-pt jump shot from 10 ft,87,88
348,4,6:58.0,Defensive rebound by J. Brown,,87,88
349,4,6:50.0,S. Ojeleye misses 3-pt jump shot from 24 ft,,87,88
350,4,6:48.0,,Defensive rebound by T. Burke,87,88
351,4,6:44.0,,F. Korkmaz makes 3-pt jump shot from 25 ft (assist by T. Burke),87,91
352,4,6:28.0,Boston full timeout,,87,91
353,4,6:28.0,J. Tatum enters the game for S. Ojeleye,,87,91
354,4,6:28.0,D. Theis enters the game for G. Williams,,87,91
355,4,6:28.0,,T. Harris enters the game for T. Burke,87,91
356,4,6:28.0,,B. Simmons enters the game for M. Scott,87,91
357,4,6:23.0,Personal foul by A. Horford (drawn by D. Theis),,87,91
358,4,6:17.0,Offensive foul by J. Tatum (drawn by F. Korkmaz),,87,91
359,4,6:17.0,Turnover by J. Tatum (offensive foul),,87,91
360,4,6:02.0,,A. Horford makes 2-pt layup from 1 ft,87,93
361,4,6:02.0,,Shooting foul by D. Theis (drawn by A. Horford),87,93
362,4,6:02.0,,A. Horford makes free throw 1 of 1,87,94
363,4,5:51.0,K. Walker misses 3-pt jump shot from 26 ft,,87,94
364,4,5:47.0,,Defensive rebound by F. Korkmaz,87,94
365,4,5:45.0,,B. Simmons misses 2-pt dunk from 1 ft,87,94
366,4,5:41.0,Defensive rebound by K. Walker,,87,94
367,4,5:40.0,K. Walker makes 2-pt jump shot from 9 ft,,89,94
368,4,5:40.0,Shooting foul by F. Korkmaz (drawn by K. Walker),,89,94
369,4,5:40.0,K. Walker makes free throw 1 of 1,,90,94
370,4,5:25.0,,J. Richardson misses 2-pt jump shot from 20 ft,90,94
371,4,5:22.0,,Offensive rebound by A. Horford,90,94
372,4,5:21.0,,A. Horford misses 2-pt layup from 2 ft,90,94
373,4,5:21.0,Defensive rebound by J. Tatum,,90,94
374,4,5:16.0,G. Hayward makes 2-pt layup from 2 ft (assist by J. Tatum),,92,94
375,4,5:16.0,,Philadelphia full timeout,92,94
376,4,5:16.0,,M. Thybulle enters the game for F. Korkmaz,92,94
377,4,4:55.0,,T. Harris makes 2-pt jump shot from 10 ft,92,96
378,4,4:30.0,D. Theis makes 2-pt layup from 2 ft (assist by J. Brown),,94,96
379,4,4:04.0,,B. Simmons makes 2-pt hook shot from 4 ft (assist by M. Thybulle),94,98
380,4,3:45.0,K. Walker misses 3-pt jump shot from 26 ft,,94,98
381,4,3:43.0,,Defensive rebound by B. Simmons,94,98
382,4,3:32.0,,Philadelphia full timeout,94,98
383,4,3:32.0,M. Smart enters the game for J. Brown,,94,98
384,4,3:32.0,Violation by Team (delay of game),,94,98
385,4,3:25.0,,Shooting foul by K. Walker (drawn by B. Simmons),94,98
386,4,3:25.0,,B. Simmons misses free throw 1 of 2,94,98
387,4,3:25.0,,Offensive rebound by Team,94,98
388,4,3:25.0,J. Brown enters the game for D. Theis,,94,98
