,QUARTER,TIME_REMAINING,MIAMI_ACTION,ORLANDO_ACTION,MIAMI_SCORE,ORLANDO_SCORE
109,2,9:12.0,B. Adebayo enters the game for J. Johnson,,35,33
110,2,9:01.0,,E. Fournier misses 3-pt jump shot from 26 ft,35,33
111,2,8:58.0,,Offensive rebound by M. Carter-Williams,35,33
112,2,8:58.0,,Turnover by M. Bamba (traveling),35,33
113,2,8:48.0,G. Dragić misses 2-pt jump shot from 15 ft,,35,33
114,2,8:46.0,Offensive rebound by B. Adebayo,,35,33
115,2,8:43.0,M. Leonard misses 3-pt jump shot from 25 ft,,35,33
116,2,8:40.0,,Defensive rebound by M. Carter-Williams,35,33
117,2,8:29.0,,T. Ross misses 2-pt jump shot from 18 ft (block by D. Jones),35,33
118,2,8:25.0,Defensive rebound by M. Leonard,,35,33
119,2,8:21.0,T. Herro misses 2-pt layup from 2 ft (block by M. Bamba),,35,33
120,2,8:18.0,,Defensive rebound by M. Bamba,35,33
121,2,8:14.0,,T. Ross makes 2-pt jump shot from 13 ft,35,35
122,2,8:14.0,,Shooting foul by T. Herro (drawn by T. Ross),35,35
123,2,8:14.0,,T. Ross makes free throw 1 of 1,35,36
124,2,7:56.0,Personal foul by K. Birch (drawn by M. Leonard),,35,36
125,2,7:56.0,J. Butler enters the game for M. Leonard,,35,36
126,2,7:56.0,,M. Fultz enters the game for E. Fournier,35,36
127,2,7:45.0,Shooting foul by M. Bamba (drawn by B. Adebayo),,35,36
128,2,7:45.0,B. Adebayo misses free throw 1 of 2,,35,36
129,2,7:45.0,Offensive rebound by Team,,35,36
130,2,7:45.0,B. Adebayo misses free throw 2 of 2,,35,36
131,2,7:43.0,,Defensive rebound by M. Bamba,35,36
132,2,7:21.0,,M. Carter-Williams misses 3-pt jump shot from 25 ft,35,36
133,2,7:18.0,Defensive rebound by J. Butler,,35,36
134,2,7:09.0,T. Herro makes 3-pt jump shot from 25 ft (assist by D. Jones),,38,36
135,2,6:53.0,,Turnover by M. Fultz (bad pass; steal by B. Adebayo),38,36
136,2,6:38.0,J. Butler makes 2-pt layup from 3 ft,,40,36
137,2,6:31.0,,Orlando full timeout,40,36
138,2,6:31.0,,A. Gordon enters the game for M. Bamba,40,36
139,2,6:31.0,,N. Vučević enters the game for K. Birch,40,36
140,2,6:17.0,,M. Fultz misses 2-pt layup from 3 ft,40,36
141,2,6:13.0,,Offensive rebound by N. Vučević,40,36
142,2,6:13.0,,N. Vučević makes 2-pt layup at rim,40,38
143,2,5:57.0,B. Adebayo misses 2-pt jump shot from 12 ft,,40,38
144,2,5:52.0,Offensive rebound by D. Jones,,40,38
145,2,5:52.0,D. Jones misses 2-pt layup from 1 ft,,40,38
146,2,5:49.0,Offensive rebound by D. Jones,,40,38
147,2,5:49.0,D. Jones misses 2-pt layup from 1 ft,,40,38
148,2,5:49.0,,Defensive rebound by N. Vučević,40,38
149,2,5:45.0,,M. Carter-Williams misses 2-pt layup from 3 ft,40,38
150,2,5:43.0,,Offensive rebound by M. Carter-Williams,40,38
151,2,5:42.0,,M. Carter-Williams misses 2-pt layup from 3 ft (block by D. Jones),40,38
152,2,5:40.0,Defensive rebound by B. Adebayo,,40,38
153,2,5:35.0,T. Herro makes 3-pt jump shot from 25 ft (assist by G. Dragić),,43,38
154,2,5:07.0,,M. Carter-Williams makes 2-pt dunk from 1 ft (assist by T. Ross),43,40
155,2,4:48.0,Shooting foul by M. Fultz (drawn by G. Dragić),,43,40
156,2,4:48.0,G. Dragić makes free throw 1 of 2,,44,40
157,2,4:48.0,,E. Fournier enters the game for M. Carter-Williams,44,40
158,2,4:48.0,,W. Iwundu enters the game for T. Ross,44,40
159,2,4:48.0,G. Dragić makes free throw 2 of 2,,45,40
160,2,4:34.0,,N. Vučević makes 2-pt hook shot from 10 ft (assist by M. Fultz),45,42
161,2,4:10.0,T. Herro misses 3-pt jump shot from 26 ft,,45,42
162,2,4:07.0,,Defensive rebound by A. Gordon,45,42
163,2,3:57.0,,A. Gordon makes 2-pt layup from 3 ft,45,44
164,2,3:44.0,Personal foul by M. Fultz (drawn by G. Dragić),,45,44
165,2,3:44.0,G. Dragić makes free throw 1 of 2,,46,44
166,2,3:44.0,D. Robinson enters the game for T. Herro,,46,44
167,2,3:44.0,G. Dragić makes free throw 2 of 2,,47,44
168,2,3:20.0,,A. Gordon makes 3-pt jump shot from 26 ft (assist by N. Vučević),47,47
169,2,3:01.0,B. Adebayo misses 2-pt jump shot from 8 ft,,47,47
170,2,2:59.0,,Defensive rebound by A. Gordon,47,47
171,2,2:47.0,,Turnover by E. Fournier (bad pass; steal by B. Adebayo),47,47
172,2,2:34.0,G. Dragić misses 2-pt jump shot from 16 ft,,47,47
173,2,2:31.0,Offensive rebound by D. Jones,,47,47
174,2,2:30.0,D. Robinson makes 3-pt jump shot from 24 ft (assist by D. Jones),,50,47
175,2,2:07.0,,E. Fournier misses 2-pt layup from 1 ft (block by J. Butler),50,47
176,2,2:07.0,Defensive rebound by B. Adebayo,,50,47
177,2,2:00.0,D. Robinson misses 3-pt jump shot from 23 ft,,50,47
178,2,1:58.0,Offensive rebound by D. Jones,,50,47
179,2,1:56.0,D. Robinson misses 3-pt jump shot from 28 ft,,50,47
180,2,1:51.0,,Defensive rebound by M. Fultz,50,47
181,2,1:42.0,,A. Gordon misses 2-pt layup from 3 ft (block by B. Adebayo),50,47
182,2,1:38.0,,Offensive rebound by W. Iwundu,50,47
183,2,1:37.0,,W. Iwundu misses 3-pt jump shot from 25 ft,50,47
184,2,1:33.0,Defensive rebound by G. Dragić,,50,47
185,2,1:31.0,D. Jones makes 3-pt jump shot from 23 ft (assist by J. Butler),,53,47
186,2,1:16.0,Violation by Team (kicked ball),,53,47
187,2,1:16.0,K. Nunn enters the game for G. Dragić,,53,47
188,2,1:16.0,,M. Carter-Williams enters the game for M. Fultz,53,47
189,2,1:16.0,,T. Ross enters the game for W. Iwundu,53,47
190,2,1:11.0,,A. Gordon makes 2-pt dunk from 1 ft (assist by E. Fournier),53,49
191,2,0:50.0,B. Adebayo makes 2-pt jump shot from 11 ft (assist by K. Nunn),,55,49
192,2,0:36.0,,N. Vučević misses 2-pt hook shot from 10 ft,55,49
193,2,0:33.0,Defensive rebound by B. Adebayo,,55,49
194,2,0:26.0,Shooting foul by M. Carter-Williams (drawn by J. Butler),,55,49
195,2,0:26.0,J. Butler makes free throw 1 of 2,,56,49
196,2,0:26.0,J. Butler makes free throw 2 of 2,,57,49
197,2,0:03.0,,A. Gordon misses 3-pt jump shot from 26 ft,57,49
198,2,0:01.0,,Offensive rebound by Team,57,49
199,2,0:01.0,,Turnover by Team (shot clock),57,49
200,2,0:01.0,Turnover by J. Butler (bad pass; steal by A. Gordon),,57,49
201,2,0:00.0,,A. Gordon misses 3-pt jump shot from 28 ft (block by B. Adebayo),57,49
202,2,0:00.0,,Offensive rebound by Team,57,49
203,3,11:46.0,,N. Vučević makes 2-pt jump shot from 7 ft (assist by M. Fultz),57,51
204,3,11:30.0,K. Nunn misses 3-pt jump shot from 25 ft,,57,51
205,3,11:27.0,,Defensive rebound by M. Fultz,57,51
206,3,11:13.0,,N. Vučević makes 2-pt layup from 4 ft (assist by A. Gordon),57,53
207,3,10:59.0,M. Leonard makes 3-pt jump shot from 25 ft (assist by J. Butler),,60,53
208,3,10:30.0,,M. Fultz misses 2-pt jump shot from 8 ft,60,53
209,3,10:28.0,Defensive rebound by M. Leonard,,60,53
210,3,10:10.0,J. Butler misses 2-pt jump shot from 17 ft,,60,53
211,3,10:06.0,,Defensive rebound by K. Birch,60,53
212,3,9:48.0,,E. Fournier misses 2-pt jump shot from 13 ft,60,53
213,3,9:44.0,Defensive rebound by J. Butler,,60,53
214,3,9:33.0,J. Butler misses 2-pt layup from 4 ft,,60,53
215,3,9:27.0,,Defensive rebound by A. Gordon,60,53
216,3,9:24.0,,A. Gordon misses 2-pt dunk from 3 ft (block by B. Adebayo),60,53
217,3,9:24.0,,Offensive rebound by Team,60,53
218,3,9:12.0,,A. Gordon misses 2-pt jump shot from 13 ft,60,53
219,3,9:09.0,Defensive rebound by B. Adebayo,,60,53
220,3,8:59.0,M. Leonard makes 3-pt jump shot from 25 ft,,63,53
221,3,8:43.0,,N. Vučević makes 3-pt jump shot from 25 ft (assist by M. Fultz),63,56
222,3,8:18.0,Turnover by M. Leonard (traveling),,63,56
223,3,8:04.0,,N. Vučević misses 2-pt jump shot from 13 ft,63,56
224,3,8:03.0,Defensive rebound by Team,,63,56
225,3,7:46.0,M. Leonard misses 3-pt jump shot from 26 ft,,63,56
226,3,7:43.0,,Defensive rebound by N. Vučević,63,56
227,3,7:34.0,,N. Vučević misses 3-pt jump shot from 26 ft,63,56
228,3,7:30.0,Defensive rebound by B. Adebayo,,63,56
229,3,7:14.0,M. Leonard makes 2-pt dunk from 1 ft (assist by B. Adebayo),,65,56
230,3,6:56.0,,A. Gordon makes 2-pt jump shot from 15 ft,65,58
231,3,6:50.0,Shooting foul by M. Fultz (drawn by K. Nunn),,65,58
232,3,6:50.0,,Orlando full timeout,65,58
233,3,6:50.0,K. Nunn misses free throw 1 of 2,,65,58
234,3,6:50.0,Offensive rebound by Team,,65,58
235,3,6:50.0,K. Nunn makes free throw 2 of 2,,66,58
236,3,6:32.0,,E. Fournier misses 3-pt jump shot from 25 ft,66,58
237,3,6:29.0,Defensive rebound by M. Leonard,,66,58
238,3,6:18.0,K. Nunn misses 2-pt layup from 3 ft,,66,58
239,3,6:15.0,,Defensive rebound by K. Birch,66,58
240,3,5:55.0,,A. Gordon misses 2-pt jump shot from 11 ft,66,58
241,3,5:52.0,Defensive rebound by M. Leonard,,66,58
242,3,5:44.0,J. Butler makes 2-pt layup from 2 ft (assist by D. Robinson),,68,58
243,3,5:24.0,,N. Vučević misses 2-pt jump shot from 11 ft,68,58
244,3,5:20.0,Defensive rebound by M. Leonard,,68,58
245,3,5:07.0,B. Adebayo misses 2-pt layup from 3 ft,,68,58
246,3,5:05.0,,Defensive rebound by M. Fultz,68,58
247,3,4:55.0,,A. Gordon misses 2-pt jump shot from 11 ft,68,58
248,3,4:52.0,Defensive rebound by B. Adebayo,,68,58
249,3,4:43.0,D. Robinson misses 3-pt jump shot from 23 ft,,68,58
250,3,4:41.0,,Defensive rebound by N. Vučević,68,58
251,3,4:34.0,,M. Fultz misses 2-pt jump shot from 13 ft,68,58
252,3,4:30.0,Defensive rebound by B. Adebayo,,68,58
253,3,4:27.0,Miami full timeout,,68,58
254,3,4:27.0,J. Johnson enters the game for M. Leonard,,68,58
255,3,4:27.0,,W. Iwundu enters the game for K. Birch,68,58
256,3,4:27.0,,T. Ross enters the game for E. Fournier,68,58
257,3,4:23.0,Turnover by B. Adebayo (step out of bounds),,68,58
258,3,4:23.0,G. Dragić enters the game for K. Nunn,,68,58
259,3,4:08.0,,N. Vučević makes 2-pt jump shot from 12 ft (assist by M. Fultz),68,60
260,3,3:56.0,D. Robinson makes 3-pt jump shot from 25 ft (assist by G. Dragić),,71,60
261,3,3:33.0,,Turnover by M. Fultz (lost ball; steal by J. Johnson),71,60
262,3,3:28.0,J. Butler makes 2-pt dunk from 1 ft (assist by J. Johnson),,73,60
263,3,3:13.0,,M. Fultz makes 2-pt jump shot from 18 ft,73,62
264,3,2:52.0,J. Butler misses 2-pt hook shot from 9 ft,,73,62
265,3,2:50.0,,Defensive rebound by N. Vučević,73,62
266,3,2:35.0,,N. Vučević makes 2-pt hook shot from 9 ft,73,64
267,3,2:18.0,J. Johnson misses 2-pt dunk from 2 ft,,73,64
268,3,2:14.0,,Defensive rebound by T. Ross,73,64
269,3,2:12.0,,Shooting foul by B. Adebayo (drawn by M. Fultz),73,64
270,3,2:12.0,,M. Fultz makes free throw 1 of 2,73,65
271,3,2:12.0,T. Herro enters the game for B. Adebayo,,73,65
272,3,2:12.0,M. Leonard enters the game for D. Robinson,,73,65
273,3,2:12.0,,M. Bamba enters the game for A. Gordon,73,65
274,3,2:12.0,,G. Clark enters the game for N. Vučević,73,65
275,3,2:12.0,,M. Fultz makes free throw 2 of 2,73,66
276,3,2:02.0,Shooting foul by M. Fultz (drawn by J. Butler),,73,66
277,3,2:02.0,J. Butler makes free throw 1 of 2,,74,66
278,3,2:02.0,,M. Carter-Williams enters the game for M. Fultz,74,66
279,3,2:02.0,J. Butler makes free throw 2 of 2,,75,66
280,3,1:47.0,,T. Ross misses 3-pt jump shot from 25 ft,75,66
281,3,1:44.0,Defensive rebound by M. Leonard,,75,66
282,3,1:26.0,Shooting foul by M. Carter-Williams (drawn by J. Butler),,75,66
283,3,1:26.0,J. Butler misses free throw 1 of 2,,75,66
284,3,1:26.0,Offensive rebound by Team,,75,66
285,3,1:26.0,J. Butler makes free throw 2 of 2,,76,66
286,3,1:13.0,,G. Clark misses 3-pt jump shot from 23 ft,76,66
287,3,1:10.0,Defensive rebound by J. Johnson,,76,66
288,3,1:00.0,J. Butler misses 2-pt layup from 3 ft,,76,66
289,3,0:57.0,Offensive rebound by M. Leonard,,76,66
290,3,0:57.0,M. Leonard misses 2-pt layup from 3 ft,,76,66
291,3,0:57.0,Offensive rebound by Team,,76,66
292,3,0:57.0,D. Jones enters the game for J. Butler,,76,66
293,3,0:46.0,J. Johnson misses 2-pt hook shot from 3 ft (block by M. Bamba),,76,66
294,3,0:43.0,,Defensive rebound by G. Clark,76,66
295,3,0:40.0,,Shooting foul by M. Leonard (drawn by M. Carter-Williams),76,66
296,3,0:40.0,,M. Carter-Williams makes free throw 1 of 2,76,67
297,3,0:40.0,,M. Carter-Williams misses free throw 2 of 2,76,67
298,3,0:38.0,Defensive rebound by M. Leonard,,76,67
299,3,0:28.0,G. Dragić misses 2-pt jump shot from 15 ft,,76,67
300,3,0:26.0,,Defensive rebound by M. Bamba,76,67
301,3,0:07.0,,T. Ross misses 2-pt layup from 7 ft (block by D. Jones),76,67
302,3,0:04.0,Defensive rebound by J. Johnson,,76,67
303,3,0:01.0,G. Dragić misses 3-pt jump shot from 23 ft,,76,67
304,3,0:01.0,,Defensive rebound by M. Bamba,76,67
305,4,11:47.0,M. Leonard makes 2-pt layup from 5 ft (assist by J. Johnson),,78,67
306,4,11:26.0,,Shooting foul by T. Herro (drawn by E. Fournier),78,67
307,4,11:26.0,,E. Fournier makes free throw 1 of 2,78,68
308,4,11:26.0,,E. Fournier makes free throw 2 of 2,78,69
309,4,11:04.0,Turnover by J. Johnson (back court),,78,69
310,4,10:55.0,,Shooting foul by G. Dragić (drawn by M. Carter-Williams),78,69
311,4,10:55.0,,M. Carter-Williams makes free throw 1 of 2,78,70
312,4,10:55.0,,M. Carter-Williams makes free throw 2 of 2,78,71
313,4,10:42.0,G. Dragić misses 2-pt layup from 11 ft,,78,71
314,4,10:40.0,,Defensive rebound by M. Carter-Williams,78,71
315,4,10:26.0,,E. Fournier misses 2-pt jump shot from 16 ft,78,71
316,4,10:24.0,Defensive rebound by Team,,78,71
317,4,10:10.0,M. Leonard makes 2-pt jump shot from 10 ft (assist by G. Dragić),,80,71
318,4,9:57.0,,Personal foul by J. Johnson (drawn by E. Fournier),80,71
319,4,9:52.0,,E. Fournier makes 3-pt jump shot from 27 ft,80,74
320,4,9:51.0,Miami full timeout,,80,74
321,4,9:51.0,B. Adebayo enters the game for J. Johnson,,80,74
322,4,9:30.0,M. Leonard misses 2-pt hook shot from 11 ft,,80,74
323,4,9:28.0,Offensive rebound by B. Adebayo,,80,74
324,4,9:26.0,M. Leonard misses 3-pt jump shot from 25 ft,,80,74
325,4,9:23.0,Offensive rebound by D. Jones,,80,74
326,4,9:20.0,T. Herro makes 3-pt jump shot from 25 ft (assist by D. Jones),,83,74
327,4,8:59.0,,M. Bamba misses 3-pt jump shot from 26 ft,83,74
328,4,8:57.0,,Offensive rebound by G. Clark,83,74
329,4,8:52.0,,G. Clark misses 3-pt jump shot from 25 ft,83,74
330,4,8:50.0,Defensive rebound by M. Leonard,,83,74
331,4,8:34.0,T. Herro makes 3-pt jump shot from 25 ft (assist by B. Adebayo),,86,74
332,4,8:32.0,,Orlando full timeout,86,74
333,4,8:32.0,,A. Gordon enters the game for M. Bamba,86,74
334,4,8:32.0,,N. Vučević enters the game for G. Clark,86,74
335,4,8:14.0,,A. Gordon makes 2-pt layup from 3 ft (assist by N. Vučević),86,76
336,4,8:14.0,,Shooting foul by M. Leonard (drawn by A. Gordon),86,76
337,4,8:14.0,,A. Gordon misses free throw 1 of 1,86,76
338,4,8:11.0,Defensive rebound by M. Leonard,,86,76
339,4,7:50.0,G. Dragić misses 3-pt jump shot from 25 ft,,86,76
340,4,7:45.0,,Defensive rebound by A. Gordon,86,76
341,4,7:41.0,,A. Gordon misses 3-pt jump shot from 26 ft,86,76
342,4,7:38.0,Defensive rebound by B. Adebayo,,86,76
343,4,7:23.0,T. Herro misses 3-pt jump shot from 25 ft,,86,76
344,4,7:20.0,,Defensive rebound by T. Ross,86,76
345,4,7:10.0,,E. Fournier misses 2-pt jump shot from 17 ft,86,76
346,4,7:07.0,Defensive rebound by B. Adebayo,,86,76
347,4,6:59.0,M. Leonard misses 3-pt jump shot from 26 ft,,86,76
348,4,6:56.0,Offensive rebound by B. Adebayo,,86,76
349,4,6:54.0,B. Adebayo misses 2-pt layup from 2 ft (block by N. Vučević),,86,76
350,4,6:51.0,,Defensive rebound by N. Vučević,86,76
351,4,6:41.0,,E. Fournier misses 2-pt jump shot from 13 ft,86,76
352,4,6:36.0,Defensive rebound by T. Herro,,86,76
353,4,6:25.0,M. Leonard makes 3-pt jump shot from 25 ft (assist by G. Dragić),,89,76
354,4,6:01.0,,E. Fournier misses 3-pt jump shot from 26 ft,89,76
355,4,5:58.0,Defensive rebound by M. Leonard,,89,76
356,4,5:49.0,Offensive foul by M. Leonard (drawn by M. Carter-Williams),,89,76
357,4,5:49.0,Turnover by M. Leonard (offensive foul),,89,76
358,4,5:49.0,J. Butler enters the game for M. Leonard,,89,76
359,4,5:49.0,,M. Fultz enters the game for E. Fournier,89,76
360,4,5:36.0,,A. Gordon makes 2-pt dunk from 2 ft (assist by M. Carter-Williams),89,78
361,4,5:21.0,Shooting foul by M. Fultz (drawn by T. Herro),,89,78
362,4,5:21.0,T. Herro makes free throw 1 of 2,,90,78
363,4,5:21.0,T. Herro makes free throw 2 of 2,,91,78
364,4,5:07.0,,Personal foul by J. Butler (drawn by A. Gordon),91,78
365,4,5:07.0,,A. Gordon makes free throw 1 of 2,91,79
366,4,5:07.0,,A. Gordon makes free throw 2 of 2,91,80
367,4,4:46.0,B. Adebayo misses 2-pt jump shot from 9 ft,,91,80
368,4,4:45.0,Offensive rebound by Team,,91,80
369,4,4:45.0,Miami full timeout,,91,80
370,4,4:31.0,D. Jones misses 3-pt jump shot from 25 ft,,91,80
371,4,4:28.0,,Defensive rebound by M. Fultz,91,80
372,4,4:23.0,,T. Ross misses 3-pt jump shot from 26 ft,91,80
373,4,4:20.0,Defensive rebound by B. Adebayo,,91,80
374,4,4:08.0,Offensive foul by J. Butler (drawn by M. Carter-Williams),,91,80
375,4,4:08.0,Turnover by J. Butler (offensive foul),,91,80
376,4,4:08.0,,E. Fournier enters the game for M. Carter-Williams,91,80
377,4,3:55.0,,N. Vučević makes 2-pt jump shot from 16 ft (assist by E. Fournier),91,82
378,4,3:32.0,Shooting foul by N. Vučević (drawn by J. Butler),,91,82
379,4,3:32.0,J. Butler makes free throw 1 of 2,,92,82
380,4,3:32.0,J. Butler makes free throw 2 of 2,,93,82
381,4,3:29.0,,Orlando full timeout,93,82
382,4,3:20.0,,N. Vučević makes 2-pt hook shot from 11 ft (assist by E. Fournier),93,84
