,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,DETROIT_ACTION,MILWAUKEE_SCORE,DETROIT_SCORE
64,1,4:46.0,,Defensive rebound by C. Wood,21,9
65,1,4:29.0,,S. Doumbouya misses 3-pt jump shot from 23 ft,21,9
66,1,4:25.0,Defensive rebound by G. Antetokounmpo,,21,9
67,1,4:13.0,K. Middleton makes 2-pt jump shot from 14 ft,,23,9
68,1,4:00.0,,C. Wood misses 3-pt jump shot from 27 ft,23,9
69,1,3:57.0,Defensive rebound by G. Antetokounmpo,,23,9
70,1,3:55.0,Milwaukee full timeout,,23,9
71,1,3:55.0,P. Connaughton enters the game for G. Antetokounmpo,,23,9
72,1,3:55.0,E. İlyasova enters the game for K. Middleton,,23,9
73,1,3:55.0,,L. Galloway enters the game for S. Doumbouya,23,9
74,1,3:55.0,,J. Henson enters the game for S. Mykhailiuk,23,9
75,1,3:48.0,R. Lopez misses 3-pt jump shot from 23 ft,,23,9
76,1,3:43.0,,Defensive rebound by C. Wood,23,9
77,1,3:27.0,,J. Henson makes 2-pt hook shot from 6 ft (assist by L. Galloway),23,11
78,1,3:05.0,R. Lopez makes 2-pt hook shot from 3 ft (assist by P. Connaughton),,25,11
79,1,2:42.0,,T. Snell makes 2-pt jump shot from 8 ft (assist by J. Henson),25,13
80,1,2:28.0,R. Lopez makes 2-pt hook shot from 7 ft (assist by G. Hill),,27,13
81,1,2:09.0,,L. Galloway misses 2-pt layup from 2 ft,27,13
82,1,2:03.0,,Offensive rebound by J. Henson,27,13
83,1,2:03.0,,J. Henson makes 2-pt layup at rim,27,15
84,1,1:50.0,G. Hill misses 2-pt jump shot from 9 ft,,27,15
85,1,1:46.0,Offensive rebound by R. Lopez,,27,15
86,1,1:46.0,R. Lopez misses 2-pt layup from 2 ft (block by J. Henson),,27,15
87,1,1:44.0,,Defensive rebound by J. Henson,27,15
88,1,1:41.0,,T. Snell makes 3-pt jump shot from 24 ft (assist by B. Brown),27,18
89,1,1:24.0,R. Lopez misses 3-pt jump shot from 26 ft,,27,18
90,1,1:19.0,,Defensive rebound by L. Galloway,27,18
91,1,1:09.0,,Offensive foul by C. Wood (drawn by G. Hill),27,18
92,1,1:09.0,,Turnover by C. Wood (offensive foul),27,18
93,1,1:09.0,E. Bledsoe enters the game for G. Hill,,27,18
94,1,1:09.0,B. Lopez enters the game for R. Lopez,,27,18
95,1,1:00.0,D. DiVincenzo makes 2-pt jump shot from 16 ft (assist by E. Bledsoe),,29,18
96,1,0:44.0,,Turnover by L. Galloway (bad pass; steal by E. Bledsoe),29,18
97,1,0:38.0,E. Bledsoe misses 2-pt jump shot from 12 ft,,29,18
98,1,0:34.0,,Defensive rebound by B. Brown,29,18
99,1,0:21.0,,Turnover by J. Henson (bad pass; steal by E. İlyasova),29,18
100,1,0:06.0,Personal take foul by B. Brown (drawn by E. İlyasova),,29,18
101,1,0:02.0,E. Bledsoe makes 2-pt jump shot from 13 ft,,31,18
102,1,0:02.0,Shooting foul by B. Brown (drawn by E. Bledsoe),,31,18
103,1,0:02.0,E. Bledsoe makes free throw 1 of 1,,32,18
104,1,0:00.0,,L. Galloway misses 3-pt jump shot from 26 ft (block by P. Connaughton),32,18
105,1,0:00.0,,Offensive rebound by Team,32,18
106,2,11:48.0,Shooting foul by J. Henson (drawn by B. Lopez),,32,18
107,2,11:48.0,B. Lopez makes free throw 1 of 2,,33,18
108,2,11:48.0,B. Lopez makes free throw 2 of 2,,34,18
109,2,11:25.0,,Shooting foul by G. Antetokounmpo (drawn by S. Doumbouya),34,18
110,2,11:25.0,,S. Doumbouya misses free throw 1 of 2,34,18
111,2,11:25.0,,Offensive rebound by Team,34,18
112,2,11:25.0,,S. Doumbouya misses free throw 2 of 2,34,18
113,2,11:22.0,Defensive rebound by G. Antetokounmpo,,34,18
114,2,11:15.0,Shooting foul by J. Henson (drawn by B. Lopez),,34,18
115,2,11:15.0,B. Lopez makes free throw 1 of 2,,35,18
116,2,11:15.0,B. Lopez misses free throw 2 of 2,,35,18
117,2,11:12.0,,Defensive rebound by S. Doumbouya,35,18
118,2,11:06.0,,B. Knight misses 3-pt jump shot from 30 ft,35,18
119,2,11:03.0,,Offensive rebound by B. Brown,35,18
120,2,11:00.0,,Turnover by J. Henson (bad pass; steal by E. Bledsoe),35,18
121,2,10:56.0,E. Bledsoe makes 3-pt jump shot from 25 ft,,38,18
122,2,10:55.0,,Detroit full timeout,38,18
123,2,10:55.0,G. Hill enters the game for P. Connaughton,,38,18
124,2,10:31.0,,B. Knight misses 3-pt jump shot from 25 ft,38,18
125,2,10:27.0,Defensive rebound by G. Antetokounmpo,,38,18
126,2,10:22.0,K. Middleton makes 2-pt jump shot from 11 ft,,40,18
127,2,10:12.0,,Personal foul by G. Hill (drawn by S. Doumbouya),40,18
128,2,10:04.0,,B. Brown misses 3-pt jump shot from 23 ft,40,18
129,2,10:00.0,Defensive rebound by G. Antetokounmpo,,40,18
130,2,9:49.0,E. Bledsoe misses 3-pt jump shot from 27 ft,,40,18
131,2,9:44.0,,Defensive rebound by B. Brown,40,18
132,2,9:36.0,,S. Doumbouya makes 3-pt jump shot from 23 ft (assist by B. Brown),40,21
133,2,9:11.0,B. Lopez makes 2-pt hook shot from 7 ft,,42,21
134,2,8:51.0,,Turnover by B. Knight (bad pass; steal by G. Antetokounmpo),42,21
135,2,8:47.0,G. Antetokounmpo misses 2-pt dunk from 1 ft,,42,21
136,2,8:46.0,Offensive rebound by G. Antetokounmpo,,42,21
137,2,8:46.0,Shooting foul by S. Doumbouya (drawn by G. Antetokounmpo),,42,21
138,2,8:46.0,G. Antetokounmpo misses free throw 1 of 2,,42,21
139,2,8:46.0,Offensive rebound by Team,,42,21
140,2,8:46.0,W. Matthews enters the game for E. Bledsoe,,42,21
141,2,8:46.0,,T. Maker enters the game for J. Henson,42,21
142,2,8:46.0,G. Antetokounmpo makes free throw 2 of 2,,43,21
143,2,8:31.0,,B. Brown makes 2-pt jump shot from 8 ft,43,23
144,2,8:15.0,B. Lopez misses 3-pt jump shot from 24 ft,,43,23
145,2,8:12.0,,Defensive rebound by B. Brown,43,23
146,2,8:02.0,,Turnover by B. Knight (lost ball; steal by G. Hill),43,23
147,2,7:57.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by G. Hill),,45,23
148,2,7:57.0,Shooting foul by S. Doumbouya (drawn by G. Antetokounmpo),,45,23
149,2,7:57.0,R. Lopez enters the game for B. Lopez,,45,23
150,2,7:57.0,,S. Mykhailiuk enters the game for L. Galloway,45,23
151,2,7:57.0,G. Antetokounmpo makes free throw 1 of 1,,46,23
152,2,7:37.0,,Turnover by T. Maker (lost ball; steal by G. Antetokounmpo),46,23
153,2,7:32.0,G. Antetokounmpo misses 2-pt dunk from 1 ft (block by T. Maker),,46,23
154,2,7:29.0,,Defensive rebound by B. Brown,46,23
155,2,7:26.0,,S. Doumbouya misses 3-pt jump shot from 24 ft,46,23
156,2,7:26.0,,Offensive rebound by Team,46,23
157,2,7:13.0,,Turnover by S. Doumbouya (bad pass; steal by R. Lopez),46,23
158,2,7:05.0,K. Middleton misses 2-pt jump shot from 9 ft,,46,23
159,2,7:03.0,,Defensive rebound by T. Maker,46,23
160,2,6:55.0,,B. Brown misses 2-pt layup from 2 ft,46,23
161,2,6:53.0,Defensive rebound by K. Middleton,,46,23
162,2,6:48.0,K. Middleton makes 3-pt jump shot from 27 ft (assist by G. Hill),,49,23
163,2,6:47.0,,Detroit full timeout,49,23
164,2,6:47.0,E. İlyasova enters the game for G. Hill,,49,23
165,2,6:47.0,,D. Rose enters the game for S. Doumbouya,49,23
166,2,6:47.0,,C. Wood enters the game for B. Knight,49,23
167,2,6:33.0,,D. Rose makes 2-pt jump shot from 12 ft (assist by T. Maker),49,25
168,2,6:19.0,R. Lopez makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),,52,25
169,2,6:04.0,,Shooting foul by E. İlyasova (drawn by C. Wood),52,25
170,2,6:04.0,,C. Wood misses free throw 1 of 2,52,25
171,2,6:04.0,,Offensive rebound by Team,52,25
172,2,6:04.0,,C. Wood makes free throw 2 of 2,52,26
173,2,5:52.0,R. Lopez misses 3-pt jump shot from 23 ft,,52,26
174,2,5:48.0,,Defensive rebound by S. Mykhailiuk,52,26
175,2,5:41.0,,Turnover by S. Mykhailiuk (bad pass; steal by G. Antetokounmpo),52,26
176,2,5:35.0,G. Antetokounmpo makes 2-pt layup at rim,,54,26
177,2,5:19.0,,S. Mykhailiuk makes 3-pt jump shot from 26 ft (assist by T. Maker),54,29
178,2,5:03.0,K. Middleton makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),,57,29
179,2,4:48.0,,T. Maker makes 3-pt jump shot from 22 ft (assist by D. Rose),57,32
180,2,4:37.0,Personal foul by S. Mykhailiuk (drawn by G. Antetokounmpo),,57,32
181,2,4:37.0,G. Antetokounmpo makes free throw 1 of 2,,58,32
182,2,4:37.0,E. Bledsoe enters the game for E. İlyasova,,58,32
183,2,4:37.0,D. DiVincenzo enters the game for K. Middleton,,58,32
184,2,4:37.0,G. Antetokounmpo misses free throw 2 of 2,,58,32
185,2,4:37.0,,Defensive rebound by Team,58,32
186,2,4:37.0,E. İlyasova enters the game for G. Antetokounmpo,,58,32
187,2,4:25.0,,S. Mykhailiuk misses 3-pt jump shot from 26 ft,58,32
188,2,4:20.0,Defensive rebound by E. Bledsoe,,58,32
189,2,4:15.0,E. Bledsoe misses 2-pt layup from 4 ft (block by D. Rose),,58,32
190,2,4:12.0,,Defensive rebound by B. Brown,58,32
191,2,4:07.0,,D. Rose makes 2-pt layup from 7 ft (assist by B. Brown),58,34
192,2,3:54.0,E. Bledsoe misses 2-pt jump shot from 12 ft,,58,34
193,2,3:49.0,,Defensive rebound by T. Maker,58,34
194,2,3:38.0,,D. Rose misses 3-pt jump shot from 26 ft,58,34
195,2,3:35.0,Defensive rebound by E. İlyasova,,58,34
196,2,3:21.0,D. DiVincenzo makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),,61,34
197,2,3:04.0,,Turnover by T. Maker (lost ball; steal by E. İlyasova),61,34
198,2,2:50.0,R. Lopez misses 2-pt hook shot from 10 ft,,61,34
199,2,2:48.0,,Defensive rebound by T. Maker,61,34
200,2,2:42.0,,C. Wood misses 3-pt jump shot from 23 ft,61,34
201,2,2:38.0,Defensive rebound by E. Bledsoe,,61,34
202,2,2:25.0,W. Matthews misses 2-pt jump shot from 6 ft,,61,34
203,2,2:22.0,,Defensive rebound by C. Wood,61,34
204,2,2:18.0,,D. Rose misses 2-pt layup from 3 ft,61,34
205,2,2:16.0,,Offensive rebound by C. Wood,61,34
206,2,2:16.0,,C. Wood makes 2-pt layup from 1 ft,61,36
207,2,2:16.0,,Shooting foul by R. Lopez (drawn by C. Wood),61,36
208,2,2:16.0,B. Lopez enters the game for E. İlyasova,,61,36
209,2,2:16.0,K. Middleton enters the game for R. Lopez,,61,36
210,2,2:16.0,,L. Galloway enters the game for B. Brown,61,36
211,2,2:16.0,,T. Snell enters the game for T. Maker,61,36
212,2,2:16.0,,C. Wood makes free throw 1 of 1,61,37
213,2,2:03.0,E. Bledsoe makes 2-pt layup from 3 ft,,63,37
214,2,1:49.0,,D. Rose misses 2-pt layup from 3 ft,63,37
215,2,1:48.0,Defensive rebound by B. Lopez,,63,37
216,2,1:43.0,Turnover by E. Bledsoe (bad pass; steal by T. Snell),,63,37
217,2,1:36.0,,S. Mykhailiuk misses 3-pt jump shot from 26 ft,63,37
218,2,1:34.0,Defensive rebound by D. DiVincenzo,,63,37
219,2,1:22.0,B. Lopez makes 2-pt hook shot from 11 ft,,65,37
220,2,1:00.0,,Shooting foul by B. Lopez (drawn by C. Wood),65,37
221,2,1:00.0,Violation by Team (delay of game),,65,37
222,2,1:00.0,,C. Wood makes free throw 1 of 2,65,38
223,2,1:00.0,G. Antetokounmpo enters the game for W. Matthews,,65,38
224,2,1:00.0,,C. Wood makes free throw 2 of 2,65,39
225,2,0:45.0,K. Middleton makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),,68,39
226,2,0:30.0,,Shooting foul by K. Middleton (drawn by C. Wood),68,39
227,2,0:30.0,,C. Wood makes free throw 1 of 2,68,40
228,2,0:30.0,,C. Wood makes free throw 2 of 2,68,41
229,2,0:14.0,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by E. Bledsoe),,70,41
230,2,0:00.0,,D. Rose misses 2-pt layup from 2 ft (block by E. Bledsoe),70,41
231,2,0:00.0,,Offensive rebound by Team,70,41
232,3,11:47.0,Turnover by B. Lopez (traveling),,70,41
233,3,11:36.0,,T. Snell misses 3-pt jump shot from 25 ft,70,41
234,3,11:33.0,Defensive rebound by E. Bledsoe,,70,41
235,3,11:24.0,W. Matthews makes 2-pt jump shot from 10 ft,,72,41
236,3,11:10.0,,D. Rose makes 2-pt jump shot from 11 ft,72,43
237,3,11:01.0,B. Lopez misses 3-pt jump shot from 24 ft,,72,43
238,3,10:58.0,,Defensive rebound by S. Mykhailiuk,72,43
239,3,10:49.0,,D. Rose makes 2-pt jump shot from 10 ft (assist by T. Snell),72,45
240,3,10:41.0,E. Bledsoe makes 3-pt jump shot from 26 ft,,75,45
241,3,10:27.0,,S. Doumbouya misses 3-pt jump shot from 25 ft,75,45
242,3,10:26.0,,Offensive rebound by Team,75,45
243,3,10:12.0,,T. Maker makes 3-pt jump shot from 29 ft (assist by D. Rose),75,48
244,3,9:57.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by E. Bledsoe),,77,48
245,3,9:44.0,,D. Rose misses 3-pt jump shot from 27 ft,77,48
246,3,9:41.0,Defensive rebound by G. Antetokounmpo,,77,48
247,3,9:36.0,W. Matthews misses 3-pt jump shot from 23 ft,,77,48
248,3,9:34.0,,Defensive rebound by T. Maker,77,48
249,3,9:22.0,,T. Maker misses 3-pt jump shot from 28 ft,77,48
250,3,9:18.0,Defensive rebound by K. Middleton,,77,48
251,3,9:15.0,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by B. Lopez),,79,48
252,3,9:15.0,,Detroit full timeout,79,48
253,3,8:51.0,,T. Snell makes 2-pt jump shot from 23 ft,79,50
254,3,8:41.0,Personal foul by S. Doumbouya (drawn by G. Antetokounmpo),,79,50
255,3,8:34.0,K. Middleton misses 2-pt jump shot from 4 ft (block by T. Maker),,79,50
256,3,8:30.0,,Defensive rebound by T. Maker,79,50
257,3,8:26.0,,D. Rose misses 2-pt layup from 3 ft,79,50
258,3,8:24.0,Defensive rebound by B. Lopez,,79,50
259,3,8:20.0,E. Bledsoe makes 2-pt layup from 1 ft,,81,50
260,3,7:58.0,,T. Snell makes 2-pt jump shot from 8 ft,81,52
261,3,7:44.0,B. Lopez makes 2-pt dunk from 1 ft (assist by W. Matthews),,83,52
262,3,7:32.0,,Turnover by D. Rose (bad pass),83,52
263,3,7:20.0,Turnover by G. Antetokounmpo (bad pass),,83,52
264,3,7:20.0,,C. Wood enters the game for S. Doumbouya,83,52
265,3,7:12.0,,Turnover by D. Rose (bad pass),83,52
266,3,7:08.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,83,52
267,3,7:03.0,,Defensive rebound by C. Wood,83,52
268,3,6:59.0,,S. Mykhailiuk makes 2-pt dunk from 1 ft (assist by C. Wood),83,54
269,3,6:42.0,Shooting foul by T. Snell (drawn by K. Middleton),,83,54
270,3,6:42.0,K. Middleton makes free throw 1 of 2,,84,54
271,3,6:42.0,R. Lopez enters the game for B. Lopez,,84,54
272,3,6:42.0,K. Middleton makes free throw 2 of 2,,85,54
273,3,6:26.0,,T. Maker misses 2-pt layup from 5 ft,85,54
274,3,6:24.0,Defensive rebound by K. Middleton,,85,54
275,3,6:18.0,Turnover by R. Lopez (bad pass),,85,54
276,3,6:18.0,G. Hill enters the game for E. Bledsoe,,85,54
277,3,6:18.0,,L. Galloway enters the game for S. Mykhailiuk,85,54
278,3,6:02.0,,Turnover by T. Snell (bad pass; steal by K. Middleton),85,54
279,3,5:56.0,Shooting foul by T. Maker (drawn by G. Antetokounmpo),,85,54
280,3,5:56.0,,Detroit full timeout,85,54
281,3,5:56.0,,Instant Replay (Challenge: Ruling Stands),85,54
282,3,5:56.0,D. DiVincenzo enters the game for W. Matthews,,85,54
283,3,5:51.0,G. Antetokounmpo misses 3-pt jump shot from 24 ft,,85,54
284,3,5:49.0,,Defensive rebound by T. Maker,85,54
285,3,5:28.0,,C. Wood misses 3-pt jump shot from 30 ft,85,54
286,3,5:24.0,Defensive rebound by K. Middleton,,85,54
287,3,5:15.0,G. Antetokounmpo misses 2-pt layup from 1 ft,,85,54
288,3,5:13.0,,Defensive rebound by C. Wood,85,54
289,3,5:08.0,,Personal foul by K. Middleton (drawn by T. Snell),85,54
290,3,5:00.0,,L. Galloway makes 2-pt jump shot from 6 ft (assist by D. Rose),85,56
291,3,4:46.0,K. Middleton misses 2-pt jump shot from 17 ft,,85,56
292,3,4:43.0,,Defensive rebound by C. Wood,85,56
293,3,4:35.0,,T. Maker misses 2-pt jump shot from 9 ft,85,56
294,3,4:33.0,Defensive rebound by G. Antetokounmpo,,85,56
295,3,4:27.0,G. Antetokounmpo misses 2-pt layup from 3 ft,,85,56
296,3,4:26.0,Offensive rebound by R. Lopez,,85,56
297,3,4:13.0,D. DiVincenzo misses 3-pt jump shot from 26 ft,,85,56
298,3,4:11.0,,Defensive rebound by C. Wood,85,56
299,3,4:11.0,Loose ball foul by G. Antetokounmpo (drawn by C. Wood),,85,56
300,3,4:11.0,,Technical foul by G. Antetokounmpo,85,56
301,3,4:11.0,,T. Snell makes technical free throw,85,57
302,3,4:11.0,P. Connaughton enters the game for K. Middleton,,85,57
303,3,4:11.0,,B. Brown enters the game for T. Maker,85,57
304,3,4:11.0,,J. Henson enters the game for T. Snell,85,57
305,3,4:02.0,,D. Rose misses 2-pt jump shot from 15 ft,85,57
306,3,3:57.0,,Offensive rebound by J. Henson,85,57
307,3,3:57.0,,J. Henson makes 2-pt layup from 1 ft,85,59
308,3,3:50.0,Personal foul by C. Wood (drawn by G. Hill),,85,59
309,3,3:40.0,D. DiVincenzo makes 2-pt jump shot from 16 ft,,87,59
310,3,3:40.0,Flagrant foul type 1 by C. Wood (drawn by D. DiVincenzo),,87,59
311,3,3:40.0,Instant Replay (Request: Ruling Stands),,87,59
312,3,3:40.0,,S. Doumbouya enters the game for C. Wood,87,59
313,3,3:40.0,D. DiVincenzo makes flagrant free throw 1 of 1,,88,59
314,3,3:40.0,Technical foul by D. Casey,,88,59
315,3,3:40.0,G. Antetokounmpo makes technical free throw,,89,59
316,3,3:34.0,Offensive foul by G. Antetokounmpo (drawn by S. Doumbouya),,89,59
317,3,3:34.0,Turnover by G. Antetokounmpo (offensive foul),,89,59
318,3,3:16.0,,Shooting foul by R. Lopez (drawn by L. Galloway),89,59
319,3,3:16.0,,L. Galloway makes free throw 1 of 2,89,60
320,3,3:16.0,B. Lopez enters the game for R. Lopez,,89,60
321,3,3:16.0,,L. Galloway makes free throw 2 of 2,89,61
322,3,3:01.0,G. Antetokounmpo misses 2-pt jump shot from 11 ft,,89,61
323,3,2:59.0,,Defensive rebound by S. Doumbouya,89,61
324,3,2:49.0,,Turnover by L. Galloway (bad pass; steal by G. Hill),89,61
325,3,2:41.0,P. Connaughton misses 2-pt layup from 1 ft,,89,61
326,3,2:38.0,,Defensive rebound by B. Brown,89,61
327,3,2:27.0,,J. Henson misses 2-pt hook shot from 7 ft,89,61
328,3,2:26.0,Defensive rebound by G. Antetokounmpo,,89,61
329,3,2:21.0,B. Lopez makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),,92,61
330,3,2:07.0,,D. Rose makes 2-pt layup from 1 ft,92,63
331,3,1:54.0,Personal foul by J. Henson (drawn by B. Lopez),,92,63
332,3,1:54.0,B. Lopez makes free throw 1 of 2,,93,63
333,3,1:54.0,E. Bledsoe enters the game for G. Antetokounmpo,,93,63
334,3,1:54.0,E. İlyasova enters the game for G. Hill,,93,63
335,3,1:54.0,,B. Knight enters the game for D. Rose,93,63
336,3,1:54.0,B. Lopez makes free throw 2 of 2,,94,63
337,3,1:41.0,,Turnover by J. Henson (bad pass),94,63
338,3,1:29.0,P. Connaughton misses 3-pt jump shot from 25 ft,,94,63
339,3,1:25.0,,Defensive rebound by B. Brown,94,63
340,3,1:20.0,,L. Galloway makes 3-pt jump shot from 23 ft (assist by B. Brown),94,66
341,3,0:57.0,Shooting foul by J. Henson (drawn by B. Lopez),,94,66
342,3,0:57.0,B. Lopez makes free throw 1 of 2,,95,66
343,3,0:57.0,B. Lopez makes free throw 2 of 2,,96,66
344,3,0:39.0,,B. Brown makes 2-pt jump shot from 9 ft,96,68
345,3,0:35.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,96,68
346,3,0:35.0,,Defensive rebound by J. Henson,96,68
347,3,0:27.0,,L. Galloway makes 3-pt jump shot from 25 ft (assist by S. Doumbouya),96,71
348,3,0:07.0,E. Bledsoe makes 2-pt jump shot from 15 ft,,98,71
349,3,0:03.0,,B. Knight misses 3-pt jump shot from 27 ft,98,71
350,3,0:00.0,Defensive rebound by E. İlyasova,,98,71
351,4,11:46.0,,B. Brown makes 2-pt jump shot from 7 ft,98,73
352,4,11:34.0,Shooting foul by B. Knight (drawn by G. Hill),,98,73
353,4,11:34.0,G. Hill makes free throw 1 of 2,,99,73
354,4,11:34.0,G. Hill makes free throw 2 of 2,,100,73
355,4,11:18.0,,B. Brown makes 2-pt jump shot from 10 ft,100,75
356,4,11:07.0,K. Middleton misses 2-pt jump shot from 13 ft,,100,75
357,4,11:03.0,,Defensive rebound by B. Knight,100,75
358,4,10:49.0,,S. Doumbouya makes 2-pt layup from 3 ft (assist by B. Knight),100,77
359,4,10:31.0,E. Bledsoe makes 2-pt jump shot from 17 ft,,102,77
360,4,10:08.0,,J. Henson misses 2-pt hook shot from 8 ft,102,77
361,4,10:04.0,Defensive rebound by E. Bledsoe,,102,77
362,4,9:58.0,K. Middleton misses 2-pt layup from 4 ft,,102,77
363,4,9:56.0,,Defensive rebound by B. Brown,102,77
364,4,9:51.0,,S. Doumbouya makes 3-pt jump shot from 23 ft (assist by B. Brown),102,80
365,4,9:24.0,K. Middleton makes 2-pt jump shot from 14 ft,,104,80
366,4,9:03.0,,B. Brown makes 3-pt jump shot from 26 ft (assist by S. Doumbouya),104,83
367,4,8:49.0,E. Bledsoe makes 2-pt layup from 1 ft (assist by K. Middleton),,106,83
368,4,8:41.0,,Personal foul by K. Middleton (drawn by B. Brown),106,83
369,4,8:41.0,G. Antetokounmpo enters the game for E. İlyasova,,106,83
370,4,8:41.0,M. Williams enters the game for B. Lopez,,106,83
371,4,8:41.0,,C. Wood enters the game for J. Henson,106,83
372,4,8:33.0,,L. Galloway makes 2-pt jump shot from 15 ft (assist by B. Knight),106,85
