,QUARTER,TIME_REMAINING,ORLANDO_ACTION,DETROIT_ACTION,ORLANDO_SCORE,DETROIT_SCORE
110,1,0:28.0,Shooting foul by D. Rose (drawn by D. Augustin),,30,23
111,1,0:28.0,D. Augustin misses free throw 1 of 2,,30,23
112,1,0:28.0,Offensive rebound by Team,,30,23
113,1,0:28.0,W. Iwundu enters the game for E. Fournier,,30,23
114,1,0:28.0,D. Augustin makes free throw 2 of 2,,31,23
115,1,0:10.0,,D. Rose misses 2-pt layup from 1 ft (block by M. Bamba),31,23
116,1,0:08.0,,Offensive rebound by T. Maker,31,23
117,1,0:07.0,,T. Maker misses 2-pt layup from 2 ft (block by M. Bamba),31,23
118,1,0:03.0,Defensive rebound by D. Augustin,,31,23
119,2,11:40.0,D. Augustin makes 3-pt jump shot from 25 ft (assist by W. Iwundu),,34,23
120,2,11:13.0,,M. Morris makes 3-pt jump shot from 23 ft (assist by L. Galloway),34,26
121,2,10:55.0,Turnover by D. Augustin (bad pass; steal by M. Morris),,34,26
122,2,10:51.0,,M. Morris makes 2-pt layup from 1 ft (assist by D. Rose),34,28
123,2,10:29.0,A. Aminu misses 3-pt jump shot from 23 ft,,34,28
124,2,10:26.0,,Defensive rebound by M. Morris,34,28
125,2,10:24.0,,Shooting foul by M. Bamba (drawn by C. Wood),34,28
126,2,10:24.0,,C. Wood makes free throw 1 of 2,34,29
127,2,10:24.0,,C. Wood makes free throw 2 of 2,34,30
128,2,10:13.0,Personal foul by M. Morris (drawn by T. Ross),,34,30
129,2,10:06.0,T. Ross makes 2-pt layup from 2 ft,,36,30
130,2,9:49.0,,D. Rose misses 2-pt jump shot from 13 ft,36,30
131,2,9:45.0,Defensive rebound by A. Aminu,,36,30
132,2,9:39.0,D. Augustin misses 2-pt layup from 2 ft,,36,30
133,2,9:37.0,,Defensive rebound by C. Wood,36,30
134,2,9:34.0,,D. Rose misses 2-pt layup from 2 ft (block by M. Bamba),36,30
135,2,9:29.0,Defensive rebound by W. Iwundu,,36,30
136,2,9:27.0,A. Aminu misses 3-pt jump shot from 25 ft,,36,30
137,2,9:22.0,,Defensive rebound by C. Wood,36,30
138,2,9:20.0,,S. Mykhailiuk misses 2-pt layup from 1 ft,36,30
139,2,9:16.0,Defensive rebound by W. Iwundu,,36,30
140,2,8:56.0,A. Aminu misses 3-pt jump shot from 22 ft,,36,30
141,2,8:51.0,,Defensive rebound by L. Galloway,36,30
142,2,8:48.0,,C. Wood makes 2-pt dunk from 1 ft (assist by L. Galloway),36,32
143,2,8:37.0,Orlando full timeout,,36,32
144,2,8:37.0,E. Fournier enters the game for W. Iwundu,,36,32
145,2,8:37.0,,B. Brown enters the game for L. Galloway,36,32
146,2,8:37.0,,B. Griffin enters the game for M. Morris,36,32
147,2,8:37.0,,L. Kennard enters the game for D. Rose,36,32
148,2,8:32.0,Offensive foul by M. Bamba (drawn by S. Mykhailiuk),,36,32
149,2,8:32.0,Turnover by M. Bamba (offensive foul),,36,32
150,2,8:18.0,,C. Wood makes 2-pt dunk at rim (assist by L. Kennard),36,34
151,2,8:05.0,Personal foul by S. Mykhailiuk (drawn by T. Ross),,36,34
152,2,8:05.0,M. Fultz enters the game for A. Aminu,,36,34
153,2,8:05.0,J. Isaac enters the game for T. Ross,,36,34
154,2,8:03.0,Offensive foul by D. Augustin (drawn by B. Brown),,36,34
155,2,8:03.0,Turnover by D. Augustin (offensive foul),,36,34
156,2,7:53.0,,B. Griffin misses 2-pt jump shot from 4 ft (block by J. Isaac),36,34
157,2,7:52.0,Defensive rebound by J. Isaac,,36,34
158,2,7:50.0,Turnover by J. Isaac (bad pass; steal by B. Brown),,36,34
159,2,7:45.0,,B. Griffin misses 2-pt layup from 2 ft (block by J. Isaac),36,34
160,2,7:43.0,Defensive rebound by E. Fournier,,36,34
161,2,7:37.0,D. Augustin misses 3-pt jump shot from 25 ft,,36,34
162,2,7:35.0,,Defensive rebound by B. Griffin,36,34
163,2,7:29.0,,S. Mykhailiuk makes 3-pt jump shot from 23 ft (assist by L. Kennard),36,37
164,2,7:12.0,M. Fultz makes 2-pt layup from 1 ft (assist by M. Bamba),,38,37
165,2,6:55.0,,L. Kennard makes 2-pt hook shot from 8 ft,38,39
166,2,6:40.0,J. Isaac makes 3-pt jump shot from 25 ft (assist by D. Augustin),,41,39
167,2,6:16.0,,S. Mykhailiuk misses 3-pt jump shot from 26 ft,41,39
168,2,6:14.0,Defensive rebound by M. Bamba,,41,39
169,2,6:12.0,Turnover by M. Bamba (bad pass; steal by C. Wood),,41,39
170,2,6:05.0,,L. Kennard misses 2-pt layup from 3 ft (block by J. Isaac),41,39
171,2,6:02.0,Defensive rebound by M. Bamba,,41,39
172,2,5:43.0,D. Augustin misses 3-pt jump shot from 24 ft,,41,39
173,2,5:42.0,Offensive rebound by Team,,41,39
174,2,5:42.0,Turnover by Team (shot clock),,41,39
175,2,5:42.0,K. Birch enters the game for M. Bamba,,41,39
176,2,5:42.0,,L. Galloway enters the game for S. Mykhailiuk,41,39
177,2,5:30.0,,B. Brown misses 2-pt layup from 3 ft,41,39
178,2,5:28.0,,Offensive rebound by C. Wood,41,39
179,2,5:27.0,,C. Wood makes 2-pt layup from 1 ft,41,41
180,2,5:17.0,Shooting foul by B. Brown (drawn by D. Augustin),,41,41
181,2,5:17.0,D. Augustin makes free throw 1 of 2,,42,41
182,2,5:17.0,D. Augustin makes free throw 2 of 2,,43,41
183,2,5:03.0,,B. Brown misses 3-pt jump shot from 25 ft,43,41
184,2,4:59.0,Defensive rebound by M. Fultz,,43,41
185,2,4:42.0,E. Fournier misses 3-pt jump shot from 26 ft,,43,41
186,2,4:38.0,Offensive rebound by K. Birch,,43,41
187,2,4:29.0,M. Fultz misses 2-pt jump shot from 16 ft,,43,41
188,2,4:28.0,Offensive rebound by Team,,43,41
189,2,4:14.0,E. Fournier makes 2-pt layup from 3 ft (assist by D. Augustin),,45,41
190,2,4:09.0,,Detroit full timeout,45,41
191,2,4:09.0,T. Ross enters the game for D. Augustin,,45,41
192,2,4:09.0,,A. Drummond enters the game for C. Wood,45,41
193,2,4:03.0,,L. Galloway misses 3-pt jump shot from 25 ft,45,41
194,2,3:59.0,Defensive rebound by M. Fultz,,45,41
195,2,3:53.0,T. Ross makes 3-pt jump shot from 25 ft (assist by M. Fultz),,48,41
196,2,3:38.0,,B. Brown makes 2-pt layup from 2 ft,48,43
197,2,3:23.0,E. Fournier misses 3-pt jump shot from 26 ft,,48,43
198,2,3:21.0,,Defensive rebound by A. Drummond,48,43
199,2,3:03.0,,B. Griffin misses 2-pt hook shot from 5 ft,48,43
200,2,3:01.0,,Offensive rebound by A. Drummond,48,43
201,2,3:01.0,,A. Drummond makes 2-pt layup from 1 ft,48,45
202,2,2:45.0,T. Ross makes 2-pt jump shot from 17 ft,,50,45
203,2,2:39.0,,Turnover by A. Drummond (traveling),50,45
204,2,2:20.0,E. Fournier makes 2-pt jump shot from 17 ft,,52,45
205,2,1:56.0,,B. Griffin makes 2-pt jump shot from 2 ft,52,47
206,2,1:38.0,E. Fournier misses 2-pt layup from 1 ft,,52,47
207,2,1:35.0,,Defensive rebound by A. Drummond,52,47
208,2,1:34.0,,Personal foul by M. Fultz (drawn by B. Griffin),52,47
209,2,1:34.0,M. Bamba enters the game for K. Birch,,52,47
210,2,1:34.0,W. Iwundu enters the game for E. Fournier,,52,47
211,2,1:31.0,,Personal foul by J. Isaac (drawn by B. Griffin),52,47
212,2,1:31.0,,B. Griffin misses free throw 1 of 2,52,47
213,2,1:31.0,,Offensive rebound by Team,52,47
214,2,1:31.0,A. Aminu enters the game for J. Isaac,,52,47
215,2,1:31.0,,B. Griffin makes free throw 2 of 2,52,48
216,2,1:15.0,T. Ross makes 3-pt jump shot from 25 ft,,55,48
217,2,1:06.0,,Turnover by B. Brown (bad pass),55,48
218,2,1:06.0,,D. Rose enters the game for B. Brown,55,48
219,2,0:58.0,Personal foul by A. Drummond (drawn by M. Bamba),,55,48
220,2,0:58.0,,C. Wood enters the game for A. Drummond,55,48
221,2,0:53.0,T. Ross misses 3-pt jump shot from 25 ft,,55,48
222,2,0:51.0,,Defensive rebound by L. Kennard,55,48
223,2,0:39.0,,B. Griffin makes 3-pt jump shot from 26 ft,55,51
224,2,0:29.0,W. Iwundu misses 2-pt layup from 2 ft (block by C. Wood),,55,51
225,2,0:28.0,,Defensive rebound by Team,55,51
226,2,0:16.0,,D. Rose misses 3-pt jump shot from 25 ft,55,51
227,2,0:15.0,,Offensive rebound by Team,55,51
228,2,0:15.0,Loose ball foul by M. Bamba (drawn by C. Wood),,55,51
229,2,0:15.0,,C. Wood makes free throw 1 of 2,55,52
230,2,0:15.0,A. Jefferson enters the game for M. Bamba,,55,52
231,2,0:15.0,,B. Brown enters the game for L. Kennard,55,52
232,2,0:15.0,,C. Wood makes free throw 2 of 2,55,53
233,2,0:00.0,W. Iwundu misses 2-pt jump shot from 21 ft,,55,53
234,2,0:00.0,Offensive rebound by Team,,55,53
235,3,11:40.0,W. Iwundu misses 2-pt jump shot from 12 ft,,55,53
236,3,11:36.0,,Defensive rebound by A. Drummond,55,53
237,3,11:30.0,,Turnover by B. Griffin (bad pass; steal by M. Fultz),55,53
238,3,11:26.0,M. Fultz makes 2-pt layup from 3 ft,,57,53
239,3,11:09.0,,Turnover by B. Brown (bad pass; steal by E. Fournier),57,53
240,3,11:04.0,Shooting foul by L. Galloway (drawn by K. Birch),,57,53
241,3,11:04.0,K. Birch misses free throw 1 of 2,,57,53
242,3,11:04.0,Offensive rebound by Team,,57,53
243,3,11:04.0,K. Birch makes free throw 2 of 2,,58,53
244,3,10:42.0,,L. Galloway makes 3-pt jump shot from 23 ft (assist by L. Kennard),58,56
245,3,10:21.0,E. Fournier misses 2-pt jump shot from 12 ft,,58,56
246,3,10:18.0,,Defensive rebound by A. Drummond,58,56
247,3,10:11.0,,A. Drummond makes 2-pt dunk at rim (assist by L. Kennard),58,58
248,3,9:45.0,Turnover by W. Iwundu (bad pass; steal by L. Kennard),,58,58
249,3,9:34.0,,Shooting foul by K. Birch (drawn by B. Griffin),58,58
250,3,9:34.0,,B. Griffin makes free throw 1 of 2,58,59
251,3,9:34.0,,B. Griffin makes free throw 2 of 2,58,60
252,3,9:12.0,J. Isaac misses 2-pt jump shot from 14 ft,,58,60
253,3,9:07.0,,Defensive rebound by B. Brown,58,60
254,3,8:59.0,,Turnover by B. Brown (bad pass; steal by J. Isaac),58,60
255,3,8:55.0,J. Isaac makes 2-pt layup from 1 ft,,60,60
256,3,8:38.0,,Turnover by B. Brown (bad pass; steal by E. Fournier),60,60
257,3,8:23.0,W. Iwundu makes 3-pt jump shot from 26 ft (assist by E. Fournier),,63,60
258,3,7:58.0,,B. Brown makes 2-pt layup from 1 ft,63,62
259,3,7:49.0,Shooting foul by B. Brown (drawn by E. Fournier),,63,62
260,3,7:49.0,E. Fournier makes free throw 1 of 2,,64,62
261,3,7:49.0,E. Fournier misses free throw 2 of 2,,64,62
262,3,7:46.0,,Defensive rebound by A. Drummond,64,62
263,3,7:33.0,,L. Kennard misses 2-pt jump shot from 16 ft,64,62
264,3,7:30.0,Defensive rebound by J. Isaac,,64,62
265,3,7:20.0,K. Birch makes 2-pt jump shot from 8 ft (assist by J. Isaac),,66,62
266,3,6:59.0,,B. Griffin makes 2-pt layup from 2 ft (assist by L. Kennard),66,64
267,3,6:59.0,,Shooting foul by E. Fournier (drawn by B. Griffin),66,64
268,3,6:59.0,,Detroit full timeout,66,64
269,3,6:59.0,,B. Griffin makes free throw 1 of 1,66,65
270,3,6:45.0,E. Fournier misses 3-pt jump shot from 25 ft,,66,65
271,3,6:40.0,,Defensive rebound by L. Kennard,66,65
272,3,6:26.0,,B. Brown makes 2-pt layup from 2 ft,66,67
273,3,6:07.0,M. Fultz makes 2-pt dunk at rim,,68,67
274,3,5:40.0,,B. Brown makes 2-pt jump shot from 3 ft,68,69
275,3,5:26.0,J. Isaac misses 3-pt jump shot from 26 ft,,68,69
276,3,5:23.0,,Defensive rebound by L. Galloway,68,69
277,3,5:16.0,,B. Brown misses 3-pt jump shot from 26 ft,68,69
278,3,5:13.0,Defensive rebound by M. Fultz,,68,69
279,3,4:59.0,J. Isaac misses 2-pt jump shot from 15 ft,,68,69
280,3,4:56.0,,Defensive rebound by A. Drummond,68,69
281,3,4:55.0,,Personal foul by W. Iwundu (drawn by A. Drummond),68,69
282,3,4:55.0,A. Aminu enters the game for E. Fournier,,68,69
283,3,4:55.0,D. Augustin enters the game for M. Fultz,,68,69
284,3,4:55.0,T. Ross enters the game for W. Iwundu,,68,69
285,3,4:55.0,,D. Rose enters the game for B. Brown,68,69
286,3,4:46.0,,B. Griffin misses 3-pt jump shot from 27 ft,68,69
287,3,4:41.0,Defensive rebound by T. Ross,,68,69
288,3,4:36.0,T. Ross misses 2-pt jump shot from 16 ft,,68,69
289,3,4:33.0,Offensive rebound by K. Birch,,68,69
290,3,4:30.0,A. Aminu misses 3-pt jump shot from 25 ft,,68,69
291,3,4:26.0,,Defensive rebound by A. Drummond,68,69
292,3,4:18.0,,D. Rose misses 2-pt layup from 9 ft,68,69
293,3,4:17.0,,Offensive rebound by D. Rose,68,69
294,3,4:11.0,,L. Galloway makes 3-pt jump shot from 26 ft (assist by B. Griffin),68,72
295,3,3:50.0,K. Birch misses 2-pt hook shot from 9 ft,,68,72
296,3,3:47.0,,Defensive rebound by B. Griffin,68,72
297,3,3:39.0,,L. Kennard makes 3-pt jump shot from 25 ft (assist by D. Rose),68,75
298,3,3:39.0,Orlando full timeout,,68,75
299,3,3:39.0,M. Bamba enters the game for K. Birch,,68,75
300,3,3:39.0,W. Iwundu enters the game for J. Isaac,,68,75
301,3,3:39.0,,M. Morris enters the game for B. Griffin,68,75
302,3,3:39.0,,S. Mykhailiuk enters the game for L. Kennard,68,75
303,3,3:20.0,T. Ross misses 2-pt jump shot from 16 ft,,68,75
304,3,3:19.0,,Defensive rebound by A. Drummond,68,75
305,3,3:08.0,,A. Drummond misses 2-pt hook shot from 7 ft,68,75
306,3,3:06.0,Defensive rebound by M. Bamba,,68,75
307,3,2:58.0,M. Bamba misses 2-pt layup from 6 ft (block by M. Morris),,68,75
308,3,2:58.0,,Defensive rebound by Team,68,75
309,3,2:58.0,E. Fournier enters the game for W. Iwundu,,68,75
310,3,2:44.0,,Turnover by L. Galloway (out of bounds lost ball),68,75
311,3,2:21.0,A. Aminu misses 2-pt layup from 5 ft,,68,75
312,3,2:19.0,,Defensive rebound by S. Mykhailiuk,68,75
313,3,2:05.0,,S. Mykhailiuk makes 3-pt jump shot from 25 ft (assist by A. Drummond),68,78
314,3,1:47.0,D. Augustin misses 2-pt jump shot from 20 ft,,68,78
315,3,1:42.0,,Defensive rebound by A. Drummond,68,78
316,3,1:41.0,,D. Rose misses 3-pt jump shot from 26 ft,68,78
317,3,1:38.0,Defensive rebound by M. Bamba,,68,78
318,3,1:28.0,D. Augustin misses 2-pt layup from 2 ft (block by D. Rose),,68,78
319,3,1:28.0,Offensive rebound by Team,,68,78
320,3,1:28.0,,C. Wood enters the game for A. Drummond,68,78
321,3,1:23.0,Shooting foul by S. Mykhailiuk (drawn by E. Fournier),,68,78
322,3,1:23.0,E. Fournier makes free throw 1 of 2,,69,78
323,3,1:23.0,,L. Kennard enters the game for S. Mykhailiuk,69,78
324,3,1:23.0,E. Fournier makes free throw 2 of 2,,70,78
325,3,1:08.0,,L. Galloway misses 3-pt jump shot from 26 ft,70,78
326,3,1:05.0,Defensive rebound by A. Aminu,,70,78
327,3,0:55.0,M. Bamba misses 3-pt jump shot from 26 ft,,70,78
328,3,0:54.0,,Defensive rebound by D. Rose,70,78
329,3,0:49.0,,D. Rose misses 2-pt layup from 5 ft,70,78
330,3,0:47.0,,Offensive rebound by L. Galloway,70,78
331,3,0:46.0,,L. Kennard misses 3-pt jump shot from 26 ft,70,78
332,3,0:43.0,Defensive rebound by M. Bamba,,70,78
333,3,0:29.0,M. Bamba misses 2-pt hook shot from 6 ft,,70,78
334,3,0:26.0,,Defensive rebound by L. Kennard,70,78
335,3,0:08.0,,L. Galloway misses 3-pt jump shot from 29 ft,70,78
336,3,0:05.0,Defensive rebound by M. Bamba,,70,78
337,4,11:48.0,,D. Rose makes 2-pt layup from 1 ft,70,80
338,4,11:30.0,M. Bamba makes 2-pt dunk from 1 ft (assist by A. Aminu),,72,80
339,4,11:13.0,,C. Wood misses 3-pt jump shot from 25 ft,72,80
340,4,11:10.0,Defensive rebound by D. Augustin,,72,80
341,4,11:06.0,Personal foul by D. Rose (drawn by D. Augustin),,72,80
342,4,11:01.0,E. Fournier misses 3-pt jump shot from 26 ft,,72,80
343,4,10:58.0,,Defensive rebound by C. Wood,72,80
344,4,10:48.0,,L. Kennard makes 2-pt jump shot from 19 ft (assist by D. Rose),72,82
345,4,10:26.0,Shooting foul by L. Kennard (drawn by E. Fournier),,72,82
346,4,10:26.0,E. Fournier makes free throw 1 of 2,,73,82
347,4,10:26.0,E. Fournier makes free throw 2 of 2,,74,82
348,4,10:11.0,,M. Morris misses 3-pt jump shot from 25 ft,74,82
349,4,10:05.0,,Offensive rebound by S. Mykhailiuk,74,82
350,4,9:56.0,,L. Kennard makes 3-pt jump shot from 25 ft (assist by D. Rose),74,85
351,4,9:36.0,Shooting foul by D. Rose (drawn by E. Fournier),,74,85
352,4,9:36.0,E. Fournier makes free throw 1 of 2,,75,85
353,4,9:36.0,,B. Brown enters the game for L. Kennard,75,85
354,4,9:36.0,E. Fournier makes free throw 2 of 2,,76,85
355,4,9:21.0,,M. Morris misses 3-pt jump shot from 25 ft,76,85
356,4,9:16.0,Defensive rebound by D. Augustin,,76,85
357,4,9:05.0,M. Bamba misses 2-pt jump shot from 15 ft,,76,85
358,4,9:02.0,,Defensive rebound by B. Brown,76,85
359,4,8:51.0,,S. Mykhailiuk makes 3-pt jump shot from 24 ft (assist by D. Rose),76,88
360,4,8:43.0,Orlando full timeout,,76,88
361,4,8:43.0,K. Birch enters the game for A. Aminu,,76,88
362,4,8:43.0,J. Isaac enters the game for M. Bamba,,76,88
363,4,8:31.0,T. Ross makes 2-pt jump shot from 12 ft (assist by D. Augustin),,78,88
364,4,8:11.0,,C. Wood makes 2-pt hook shot from 5 ft (assist by D. Rose),78,90
365,4,7:49.0,Turnover by T. Ross (bad pass; steal by S. Mykhailiuk),,78,90
366,4,7:28.0,,D. Rose misses 3-pt jump shot from 23 ft,78,90
367,4,7:25.0,Defensive rebound by T. Ross,,78,90
368,4,7:16.0,E. Fournier makes 2-pt jump shot from 15 ft,,80,90
369,4,7:09.0,,Detroit full timeout,80,90
370,4,7:09.0,M. Fultz enters the game for D. Augustin,,80,90
371,4,7:09.0,,A. Drummond enters the game for M. Morris,80,90
372,4,7:09.0,,L. Galloway enters the game for D. Rose,80,90
373,4,7:09.0,,B. Griffin enters the game for C. Wood,80,90
374,4,7:02.0,Violation by Team (kicked ball),,80,90
375,4,6:49.0,,S. Mykhailiuk misses 3-pt jump shot from 23 ft,80,90
376,4,6:46.0,,Offensive rebound by A. Drummond,80,90
377,4,6:46.0,,Shooting foul by K. Birch (drawn by A. Drummond),80,90
378,4,6:46.0,,A. Drummond misses free throw 1 of 2,80,90
379,4,6:46.0,,Offensive rebound by Team,80,90
380,4,6:46.0,,A. Drummond makes free throw 2 of 2,80,91
381,4,6:31.0,T. Ross misses 2-pt jump shot from 12 ft,,80,91
382,4,6:28.0,,Defensive rebound by B. Brown,80,91
383,4,6:15.0,,S. Mykhailiuk makes 3-pt jump shot from 27 ft (assist by B. Brown),80,94
384,4,6:03.0,Offensive foul by M. Fultz (drawn by S. Mykhailiuk),,80,94
385,4,6:03.0,Turnover by M. Fultz (offensive foul),,80,94
386,4,6:03.0,Instant Replay (Challenge: Ruling Stands),,80,94
