,QUARTER,TIME_REMAINING,UTAH_ACTION,MILWAUKEE_ACTION,UTAH_SCORE,MILWAUKEE_SCORE
370,4,8:52.0,,W. Matthews enters the game for S. Brown,91,100
371,4,8:52.0,E. Mudiay makes free throw 2 of 2,,92,100
372,4,8:42.0,,E. Bledsoe misses 2-pt layup from 4 ft,92,100
373,4,8:39.0,Defensive rebound by E. Mudiay,,92,100
374,4,8:32.0,E. Mudiay makes 2-pt jump shot from 15 ft (assist by B. Bogdanović),,94,100
375,4,8:18.0,,E. Bledsoe makes 2-pt layup from 1 ft,94,102
376,4,8:02.0,R. O'Neale makes 3-pt jump shot from 24 ft (assist by G. Niang),,97,102
377,4,7:46.0,,B. Lopez misses 3-pt jump shot from 24 ft,97,102
378,4,7:43.0,Defensive rebound by G. Niang,,97,102
379,4,7:36.0,G. Niang misses 2-pt jump shot from 15 ft,,97,102
380,4,7:33.0,,Defensive rebound by B. Lopez,97,102
381,4,7:28.0,,W. Matthews misses 3-pt jump shot from 27 ft,97,102
382,4,7:25.0,Defensive rebound by E. Mudiay,,97,102
383,4,7:18.0,E. Mudiay makes 2-pt jump shot from 15 ft,,99,102
384,4,7:17.0,,Milwaukee full timeout,99,102
385,4,7:17.0,J. Ingles enters the game for G. Niang,,99,102
386,4,7:17.0,,G. Antetokounmpo enters the game for P. Connaughton,99,102
387,4,7:17.0,,D. DiVincenzo enters the game for E. İlyasova,99,102
388,4,7:02.0,,W. Matthews misses 3-pt jump shot from 26 ft,99,102
389,4,6:59.0,Defensive rebound by J. Ingles,,99,102
390,4,6:38.0,E. Mudiay makes 3-pt jump shot from 24 ft (assist by J. Ingles),,102,102
391,4,6:29.0,,Personal foul by E. Mudiay (drawn by W. Matthews),102,102
392,4,6:21.0,,Shooting foul by T. Bradley (drawn by G. Antetokounmpo),102,102
393,4,6:21.0,,G. Antetokounmpo misses free throw 1 of 2,102,102
394,4,6:21.0,,Offensive rebound by Team,102,102
395,4,6:21.0,,P. Connaughton enters the game for E. Bledsoe,102,102
396,4,6:21.0,,G. Antetokounmpo makes free throw 2 of 2,102,103
397,4,5:57.0,R. O'Neale misses 3-pt jump shot from 28 ft,,102,103
398,4,5:56.0,,Defensive rebound by Team,102,103
399,4,5:56.0,Loose ball foul by J. Ingles (drawn by P. Connaughton),,102,103
400,4,5:42.0,,G. Antetokounmpo misses 2-pt hook shot from 16 ft,102,103
401,4,5:41.0,,Offensive rebound by G. Antetokounmpo,102,103
402,4,5:40.0,,G. Antetokounmpo misses 2-pt layup from 2 ft,102,103
403,4,5:40.0,,Offensive rebound by G. Antetokounmpo,102,103
404,4,5:40.0,,Shooting foul by E. Mudiay (drawn by G. Antetokounmpo),102,103
405,4,5:40.0,,G. Antetokounmpo makes free throw 1 of 2,102,104
406,4,5:40.0,M. Conley enters the game for E. Mudiay,,102,104
407,4,5:40.0,,G. Antetokounmpo makes free throw 2 of 2,102,105
408,4,5:15.0,R. O'Neale makes 3-pt jump shot from 26 ft (assist by B. Bogdanović),,105,105
409,4,4:57.0,,G. Antetokounmpo makes 3-pt jump shot from 26 ft (assist by B. Lopez),105,108
410,4,4:39.0,J. Ingles misses 3-pt jump shot from 27 ft,,105,108
411,4,4:35.0,,Defensive rebound by G. Antetokounmpo,105,108
412,4,4:30.0,,B. Lopez misses 3-pt jump shot from 27 ft,105,108
413,4,4:27.0,,Offensive rebound by D. DiVincenzo,105,108
414,4,4:27.0,,D. DiVincenzo makes 2-pt layup from 1 ft,105,110
415,4,4:27.0,Utah full timeout,,105,110
416,4,4:27.0,J. Green enters the game for T. Bradley,,105,110
417,4,4:27.0,D. Mitchell enters the game for J. Ingles,,105,110
418,4,4:16.0,Turnover by M. Conley (bad pass),,105,110
419,4,4:16.0,,E. Bledsoe enters the game for B. Lopez,105,110
420,4,3:51.0,,G. Antetokounmpo misses 2-pt jump shot from 8 ft,105,110
421,4,3:48.0,Defensive rebound by J. Green,,105,110
422,4,3:37.0,Turnover by D. Mitchell (lost ball; steal by D. DiVincenzo),,105,110
423,4,3:32.0,,D. DiVincenzo misses 2-pt layup from 3 ft,105,110
424,4,3:31.0,,Offensive rebound by P. Connaughton,105,110
425,4,3:30.0,,P. Connaughton makes 2-pt layup from 3 ft,105,112
426,4,3:20.0,D. Mitchell makes 3-pt jump shot from 27 ft,,108,112
427,4,2:59.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by E. Bledsoe),108,114
428,4,2:46.0,M. Conley misses 2-pt layup from 3 ft,,108,114
429,4,2:43.0,,Defensive rebound by E. Bledsoe,108,114
430,4,2:40.0,,E. Bledsoe misses 2-pt layup from 3 ft (block by R. O'Neale),108,114
431,4,2:40.0,,Offensive rebound by Team,108,114
432,4,2:33.0,,G. Antetokounmpo misses 2-pt jump shot from 13 ft,108,114
433,4,2:31.0,,Offensive rebound by G. Antetokounmpo,108,114
434,4,2:30.0,,G. Antetokounmpo makes 2-pt dunk from 2 ft,108,116
435,4,2:13.0,D. Mitchell makes 2-pt jump shot from 11 ft,,110,116
436,4,2:13.0,Shooting foul by W. Matthews (drawn by D. Mitchell),,110,116
437,4,2:13.0,,B. Lopez enters the game for G. Antetokounmpo,110,116
438,4,2:13.0,D. Mitchell makes free throw 1 of 1,,111,116
439,4,2:02.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,111,116
440,4,2:00.0,Defensive rebound by R. O'Neale,,111,116
441,4,1:54.0,M. Conley makes 2-pt layup from 1 ft (assist by D. Mitchell),,113,116
442,4,1:54.0,,Milwaukee full timeout,113,116
443,4,1:54.0,,G. Antetokounmpo enters the game for D. DiVincenzo,113,116
444,4,1:39.0,,G. Antetokounmpo misses 2-pt layup from 3 ft,113,116
445,4,1:39.0,,Offensive rebound by G. Antetokounmpo,113,116
446,4,1:39.0,,G. Antetokounmpo makes 2-pt dunk from 2 ft,113,118
447,4,1:29.0,D. Mitchell misses 3-pt jump shot from 26 ft (block by P. Connaughton),,113,118
448,4,1:26.0,,Defensive rebound by G. Antetokounmpo,113,118
449,4,1:24.0,,Shooting foul by B. Bogdanović (drawn by G. Antetokounmpo),113,118
450,4,1:24.0,,G. Antetokounmpo makes free throw 1 of 2,113,119
451,4,1:24.0,,G. Antetokounmpo makes free throw 2 of 2,113,120
452,4,1:15.0,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by D. Mitchell),,116,120
453,4,0:54.0,,Turnover by B. Lopez (traveling),116,120
454,4,0:43.0,D. Mitchell makes 2-pt layup from 5 ft,,118,120
455,4,0:21.0,,E. Bledsoe misses 2-pt jump shot from 18 ft,118,120
456,4,0:19.0,Defensive rebound by B. Bogdanović,,118,120
457,4,0:05.0,D. Mitchell misses 2-pt layup from 3 ft (block by B. Lopez),,118,120
458,4,0:03.0,,Defensive rebound by B. Lopez,118,120
459,4,0:03.0,,Personal foul by M. Conley (drawn by P. Connaughton),118,120
460,4,0:03.0,,Instant Replay (Request: Ruling Stands),118,120
461,4,0:03.0,,P. Connaughton makes free throw 1 of 2,118,121
462,4,0:03.0,T. Bradley enters the game for M. Conley,,118,121
463,4,0:03.0,,D. DiVincenzo enters the game for B. Lopez,118,121
464,4,0:03.0,,P. Connaughton makes free throw 2 of 2,118,122
465,4,0:03.0,Utah full timeout,,118,122
466,4,0:03.0,M. Conley enters the game for T. Bradley,,118,122
467,4,0:03.0,J. Ingles enters the game for R. O'Neale,,118,122
468,4,0:00.0,D. Mitchell misses 3-pt jump shot from 23 ft,,118,122
469,4,0:00.0,Offensive rebound by Team,,118,122
