,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,NEW YORK_ACTION,MEMPHIS_SCORE,NEW YORK_SCORE
387,4,9:14.0,,Shooting foul by S. Hill (drawn by K. Knox),103,88
388,4,9:14.0,,K. Knox makes free throw 1 of 1,103,89
389,4,8:55.0,J. Morant makes 2-pt layup from 1 ft,,105,89
390,4,8:47.0,,D. Smith misses 3-pt jump shot from 26 ft,105,89
391,4,8:46.0,Defensive rebound by Team,,105,89
392,4,8:46.0,,Loose ball foul by B. Portis (drawn by S. Hill),105,89
393,4,8:37.0,Personal foul by D. Smith (drawn by J. Morant),,105,89
394,4,8:37.0,,M. Morris enters the game for B. Portis,105,89
395,4,8:36.0,Shooting foul by D. Smith (drawn by J. Morant),,105,89
396,4,8:36.0,J. Morant misses free throw 1 of 2,,105,89
397,4,8:36.0,Offensive rebound by Team,,105,89
398,4,8:36.0,J. Morant misses free throw 2 of 2,,105,89
399,4,8:34.0,,Defensive rebound by M. Morris,105,89
400,4,8:27.0,,Personal foul by M. Guduric (drawn by W. Ellington),105,89
401,4,8:12.0,,D. Smith misses 2-pt layup from 3 ft,105,89
402,4,8:11.0,,Offensive rebound by M. Robinson,105,89
403,4,8:11.0,,M. Robinson misses 2-pt layup from 1 ft,105,89
404,4,8:10.0,,Offensive rebound by Team,105,89
405,4,8:10.0,,Shooting foul by S. Hill (drawn by M. Robinson),105,89
406,4,8:10.0,,M. Robinson misses free throw 1 of 2,105,89
407,4,8:10.0,,Offensive rebound by Team,105,89
408,4,8:10.0,,M. Robinson misses free throw 2 of 2,105,89
409,4,8:09.0,Defensive rebound by Team,,105,89
410,4,7:52.0,J. Jackson misses 3-pt jump shot from 25 ft,,105,89
411,4,7:50.0,,Defensive rebound by M. Morris,105,89
412,4,7:40.0,,M. Morris misses 3-pt jump shot from 25 ft,105,89
413,4,7:39.0,,Offensive rebound by Team,105,89
414,4,7:39.0,Loose ball foul by J. Jackson (drawn by M. Robinson),,105,89
415,4,7:39.0,,M. Robinson makes free throw 1 of 2,105,90
416,4,7:39.0,D. Brooks enters the game for K. Anderson,,105,90
417,4,7:39.0,B. Clarke enters the game for J. Jackson,,105,90
418,4,7:39.0,,D. Dotson enters the game for K. Knox,105,90
419,4,7:39.0,,E. Payton enters the game for D. Smith,105,90
420,4,7:39.0,,M. Robinson makes free throw 2 of 2,105,91
421,4,7:25.0,S. Hill makes 3-pt jump shot from 23 ft (assist by J. Morant),,108,91
422,4,6:59.0,,Personal foul by D. Brooks (drawn by M. Morris),108,91
423,4,6:59.0,,New York full timeout,108,91
424,4,6:59.0,T. Jones enters the game for J. Morant,,108,91
425,4,6:59.0,,M. Morris makes free throw 1 of 2,108,92
426,4,6:59.0,,M. Morris makes free throw 2 of 2,108,93
427,4,6:42.0,D. Brooks makes 2-pt jump shot from 14 ft (assist by T. Jones),,110,93
428,4,6:28.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by M. Robinson),110,96
429,4,6:10.0,B. Clarke misses 2-pt jump shot from 12 ft,,110,96
430,4,6:07.0,Offensive rebound by S. Hill,,110,96
431,4,6:02.0,M. Guduric misses 3-pt jump shot from 23 ft,,110,96
432,4,6:00.0,Offensive rebound by D. Brooks,,110,96
433,4,5:48.0,D. Brooks misses 2-pt jump shot from 7 ft,,110,96
434,4,5:46.0,,Defensive rebound by E. Payton,110,96
435,4,5:43.0,,Turnover by E. Payton (bad pass),110,96
436,4,5:43.0,J. Crowder enters the game for M. Guduric,,110,96
437,4,5:29.0,D. Brooks misses 2-pt jump shot from 21 ft,,110,96
438,4,5:27.0,,Defensive rebound by E. Payton,110,96
439,4,5:19.0,,Turnover by E. Payton (bad pass; steal by B. Clarke),110,96
440,4,5:16.0,T. Jones makes 2-pt layup from 1 ft,,112,96
441,4,4:56.0,,D. Dotson makes 2-pt jump shot from 11 ft,112,98
442,4,4:42.0,T. Jones makes 2-pt jump shot from 8 ft,,114,98
443,4,4:29.0,,W. Ellington misses 3-pt jump shot from 26 ft,114,98
444,4,4:27.0,,Offensive rebound by M. Robinson,114,98
445,4,4:19.0,,M. Morris makes 2-pt jump shot from 18 ft,114,100
446,4,4:05.0,Turnover by B. Clarke (bad pass; steal by E. Payton),,114,100
447,4,3:58.0,,M. Robinson makes 2-pt dunk from 1 ft (assist by E. Payton),114,102
448,4,3:50.0,Memphis full timeout,,114,102
449,4,3:50.0,J. Morant enters the game for S. Hill,,114,102
450,4,3:50.0,J. Valančiūnas enters the game for T. Jones,,114,102
451,4,3:50.0,,J. Randle enters the game for W. Ellington,114,102
452,4,3:33.0,J. Morant misses 2-pt layup from 4 ft (block by M. Robinson),,114,102
453,4,3:31.0,,Defensive rebound by M. Robinson,114,102
454,4,3:27.0,,M. Morris misses 3-pt jump shot from 26 ft,114,102
455,4,3:25.0,Defensive rebound by J. Valančiūnas,,114,102
456,4,3:10.0,J. Morant makes 2-pt jump shot from 9 ft,,116,102
457,4,2:51.0,,Shooting foul by B. Clarke (drawn by M. Morris),116,102
458,4,2:51.0,,M. Morris makes free throw 1 of 2,116,103
459,4,2:51.0,,M. Morris makes free throw 2 of 2,116,104
460,4,2:36.0,B. Clarke misses 2-pt layup from 1 ft,,116,104
461,4,2:34.0,Offensive rebound by J. Valančiūnas,,116,104
462,4,2:30.0,J. Valančiūnas misses 2-pt hook shot from 5 ft,,116,104
463,4,2:28.0,,Defensive rebound by E. Payton,116,104
464,4,2:20.0,,Turnover by M. Morris (lost ball; steal by J. Morant),116,104
465,4,2:16.0,J. Crowder makes 3-pt jump shot from 24 ft (assist by J. Morant),,119,104
466,4,2:05.0,,Shooting foul by J. Valančiūnas (drawn by J. Randle),119,104
467,4,2:05.0,,J. Randle makes free throw 1 of 2,119,105
468,4,2:05.0,,J. Randle makes free throw 2 of 2,119,106
469,4,1:43.0,J. Morant misses 2-pt jump shot from 15 ft,,119,106
470,4,1:41.0,,Defensive rebound by M. Robinson,119,106
471,4,1:35.0,,J. Randle misses 2-pt layup from 2 ft,119,106
472,4,1:33.0,Defensive rebound by B. Clarke,,119,106
473,4,1:21.0,J. Valančiūnas makes 2-pt dunk at rim (assist by J. Morant),,121,106
474,4,1:11.0,,E. Payton misses 2-pt jump shot from 13 ft,121,106
475,4,1:09.0,Defensive rebound by J. Morant,,121,106
476,4,0:53.0,D. Brooks makes 3-pt jump shot from 25 ft (assist by J. Valančiūnas),,124,106
477,4,0:50.0,,Turnover by J. Randle (bad pass; steal by J. Crowder),124,106
478,4,0:48.0,Flagrant foul type 2 by E. Payton (drawn by J. Crowder),,124,106
479,4,0:48.0,,E. Payton ejected from game,124,106
480,4,0:48.0,Technical foul by D. Dotson,,124,106
481,4,0:48.0,Technical foul by M. Morris,,124,106
482,4,0:48.0,,M. Morris ejected from game,124,106
483,4,0:48.0,,Technical foul by J. Crowder,124,106
484,4,0:48.0,J. Crowder ejected from game,,124,106
485,4,0:48.0,,Technical foul by J. Valančiūnas,124,106
486,4,0:48.0,M. Guduric enters the game for D. Brooks,,124,106
487,4,0:48.0,J. Jackson enters the game for B. Clarke,,124,106
488,4,0:48.0,T. Jones enters the game for J. Crowder,,124,106
489,4,0:48.0,J. Konchar enters the game for J. Morant,,124,106
490,4,0:48.0,Y. Watanabe enters the game for J. Valančiūnas,,124,106
491,4,0:48.0,,K. Knox enters the game for M. Morris,124,106
492,4,0:48.0,,D. Smith enters the game for E. Payton,124,106
493,4,0:48.0,J. Jackson makes flagrant free throw 1 of 3,,125,106
494,4,0:48.0,J. Jackson makes flagrant free throw 2 of 3,,126,106
495,4,0:48.0,J. Jackson makes flagrant free throw 3 of 3,,127,106
496,4,0:23.0,Turnover by Team (shot clock),,127,106
497,4,0:00.0,,Turnover by Team (shot clock),127,106
