,QUARTER,TIME_REMAINING,PHOENIX_ACTION,GOLDEN STATE_ACTION,PHOENIX_SCORE,GOLDEN STATE_SCORE
111,2,10:27.0,,D. Russell misses 2-pt jump shot from 11 ft,31,27
112,2,10:25.0,Defensive rebound by A. Baynes,,31,27
113,2,10:19.0,Personal foul by D. Russell (drawn by J. Carter),,31,27
114,2,10:08.0,R. Rubio misses 3-pt jump shot from 27 ft,,31,27
115,2,10:07.0,,Defensive rebound by D. Russell,31,27
116,2,9:53.0,,D. Lee misses 2-pt hook shot from 10 ft,31,27
117,2,9:51.0,Defensive rebound by A. Baynes,,31,27
118,2,9:47.0,Turnover by R. Rubio (traveling),,31,27
119,2,9:47.0,K. Oubre enters the game for C. Johnson,,31,27
120,2,9:30.0,,Turnover by M. Chriss (bad pass; steal by R. Rubio),31,27
121,2,9:24.0,Turnover by R. Rubio (bad pass; steal by D. Lee),,31,27
122,2,9:08.0,,D. Lee makes 2-pt jump shot from 7 ft (assist by K. Bowman),31,29
123,2,8:57.0,A. Baynes makes 2-pt layup from 4 ft (assist by K. Oubre),,33,29
124,2,8:43.0,,Turnover by D. Lee (bad pass; steal by J. Carter),33,29
125,2,8:40.0,Shooting foul by D. Russell (drawn by R. Rubio),,33,29
126,2,8:40.0,R. Rubio makes free throw 1 of 2,,34,29
127,2,8:40.0,D. Booker enters the game for K. Oubre,,34,29
128,2,8:40.0,,Golden State full timeout,34,29
129,2,8:40.0,R. Rubio makes free throw 2 of 2,,35,29
130,2,8:40.0,,D. Green enters the game for D. Lee,35,29
131,2,8:30.0,,D. Russell misses 3-pt jump shot from 29 ft,35,29
132,2,8:28.0,Defensive rebound by J. Carter,,35,29
133,2,8:23.0,D. Booker makes 2-pt layup from 3 ft (assist by J. Carter),,37,29
134,2,8:06.0,,A. Burks misses 2-pt jump shot from 17 ft,37,29
135,2,8:04.0,Defensive rebound by A. Baynes,,37,29
136,2,7:59.0,Shooting foul by A. Burks (drawn by J. Carter),,37,29
137,2,7:59.0,J. Carter misses free throw 1 of 2,,37,29
138,2,7:59.0,Offensive rebound by Team,,37,29
139,2,7:59.0,D. Šarić enters the game for M. Bridges,,37,29
140,2,7:59.0,,W. Cauley-Stein enters the game for M. Chriss,37,29
141,2,7:59.0,J. Carter misses free throw 2 of 2,,37,29
142,2,7:57.0,,Defensive rebound by D. Green,37,29
143,2,7:40.0,,K. Bowman makes 3-pt jump shot from 24 ft (assist by D. Russell),37,32
144,2,7:14.0,R. Rubio misses 2-pt jump shot from 18 ft,,37,32
145,2,7:12.0,,Defensive rebound by A. Burks,37,32
146,2,7:00.0,,D. Green makes 2-pt jump shot from 19 ft (assist by K. Bowman),37,34
147,2,6:51.0,Phoenix full timeout,,37,34
148,2,6:51.0,C. Johnson enters the game for J. Carter,,37,34
149,2,6:51.0,,G. Robinson enters the game for A. Burks,37,34
150,2,6:41.0,Shooting foul by D. Green (drawn by D. Booker),,37,34
151,2,6:41.0,D. Booker makes free throw 1 of 2,,38,34
152,2,6:41.0,T. Johnson enters the game for R. Rubio,,38,34
153,2,6:41.0,D. Booker misses free throw 2 of 2,,38,34
154,2,6:40.0,,Defensive rebound by W. Cauley-Stein,38,34
155,2,6:27.0,,K. Bowman misses 2-pt jump shot from 11 ft,38,34
156,2,6:25.0,Defensive rebound by A. Baynes,,38,34
157,2,6:18.0,A. Baynes misses 3-pt jump shot from 27 ft,,38,34
158,2,6:16.0,,Defensive rebound by K. Bowman,38,34
159,2,5:59.0,,W. Cauley-Stein makes 2-pt jump shot from 12 ft (assist by K. Bowman),38,36
160,2,5:45.0,T. Johnson makes 2-pt jump shot from 20 ft (assist by C. Johnson),,40,36
161,2,5:31.0,,D. Russell makes 2-pt jump shot from 18 ft,40,38
162,2,5:24.0,Turnover by D. Booker (palming),,40,38
163,2,5:24.0,F. Kaminsky enters the game for A. Baynes,,40,38
164,2,5:24.0,,A. Burks enters the game for K. Bowman,40,38
165,2,5:24.0,,D. Lee enters the game for D. Russell,40,38
166,2,5:08.0,,Personal foul by T. Johnson (drawn by D. Lee),40,38
167,2,5:02.0,,A. Burks misses 2-pt jump shot from 11 ft,40,38
168,2,5:00.0,Defensive rebound by F. Kaminsky,,40,38
169,2,4:51.0,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by D. Booker),,43,38
170,2,4:39.0,,D. Lee misses 3-pt jump shot from 26 ft,43,38
171,2,4:37.0,Defensive rebound by T. Johnson,,43,38
172,2,4:27.0,T. Johnson misses 2-pt jump shot from 16 ft,,43,38
173,2,4:25.0,,Defensive rebound by Team,43,38
174,2,4:16.0,,W. Cauley-Stein misses 2-pt jump shot from 15 ft,43,38
175,2,4:14.0,Defensive rebound by C. Johnson,,43,38
176,2,4:06.0,D. Booker makes 2-pt layup from 3 ft,,45,38
177,2,4:06.0,,Golden State full timeout,45,38
178,2,3:52.0,,D. Green misses 2-pt jump shot from 8 ft,45,38
179,2,3:50.0,,Offensive rebound by D. Green,45,38
180,2,3:48.0,,D. Green misses 2-pt layup at rim,45,38
181,2,3:46.0,Defensive rebound by D. Šarić,,45,38
182,2,3:42.0,Offensive foul by F. Kaminsky (drawn by D. Lee),,45,38
183,2,3:42.0,Turnover by F. Kaminsky (offensive foul),,45,38
184,2,3:25.0,,A. Burks misses 3-pt jump shot from 23 ft,45,38
185,2,3:23.0,Defensive rebound by T. Johnson,,45,38
186,2,3:08.0,Turnover by D. Booker (bad pass),,45,38
187,2,3:08.0,,D. Russell enters the game for W. Cauley-Stein,45,38
188,2,2:58.0,,Turnover by G. Robinson (traveling),45,38
189,2,2:58.0,M. Bridges enters the game for T. Johnson,,45,38
190,2,2:58.0,R. Rubio enters the game for F. Kaminsky,,45,38
191,2,2:46.0,D. Booker misses 3-pt jump shot from 31 ft,,45,38
192,2,2:44.0,,Defensive rebound by D. Russell,45,38
193,2,2:30.0,,A. Burks misses 2-pt layup from 5 ft,45,38
194,2,2:30.0,,Offensive rebound by Team,45,38
195,2,2:30.0,Loose ball foul by R. Rubio (drawn by D. Green),,45,38
196,2,2:21.0,,D. Green misses 2-pt layup from 2 ft,45,38
197,2,2:19.0,Defensive rebound by C. Johnson,,45,38
198,2,2:16.0,D. Booker makes 2-pt dunk from 2 ft (assist by C. Johnson),,47,38
199,2,2:03.0,,A. Burks misses 2-pt layup from 2 ft,47,38
200,2,2:02.0,Defensive rebound by D. Šarić,,47,38
201,2,1:58.0,C. Johnson misses 3-pt jump shot from 24 ft,,47,38
202,2,1:56.0,,Defensive rebound by D. Russell,47,38
203,2,1:46.0,,D. Russell misses 2-pt jump shot from 5 ft,47,38
204,2,1:45.0,Defensive rebound by D. Šarić,,47,38
205,2,1:33.0,Turnover by D. Šarić (out of bounds lost ball),,47,38
206,2,1:26.0,,Shooting foul by R. Rubio (drawn by D. Russell),47,38
207,2,1:26.0,,D. Russell makes free throw 1 of 2,47,39
208,2,1:26.0,A. Baynes enters the game for D. Šarić,,47,39
209,2,1:26.0,,D. Russell makes free throw 2 of 2,47,40
210,2,1:10.0,R. Rubio misses 3-pt jump shot from 27 ft,,47,40
211,2,1:08.0,,Defensive rebound by G. Robinson,47,40
212,2,0:58.0,,D. Russell misses 2-pt jump shot from 13 ft,47,40
213,2,0:57.0,Defensive rebound by A. Baynes,,47,40
214,2,0:40.0,A. Baynes makes 2-pt jump shot from 4 ft (assist by R. Rubio),,49,40
215,2,0:33.0,,A. Burks makes 3-pt jump shot from 26 ft (assist by D. Green),49,43
216,2,0:17.0,D. Booker makes 2-pt jump shot from 15 ft (assist by A. Baynes),,51,43
217,2,0:02.0,,D. Green misses 3-pt jump shot from 28 ft,51,43
218,2,0:00.0,,Offensive rebound by Team,51,43
219,3,11:47.0,,D. Lee misses 2-pt jump shot from 14 ft,51,43
220,3,11:46.0,Defensive rebound by K. Oubre,,51,43
221,3,11:40.0,D. Booker makes 2-pt jump shot from 12 ft,,53,43
222,3,11:28.0,,G. Robinson makes 2-pt jump shot from 9 ft (assist by D. Green),53,45
223,3,11:12.0,D. Booker makes 3-pt jump shot from 26 ft (assist by R. Rubio),,56,45
224,3,10:58.0,,G. Robinson misses 2-pt jump shot from 20 ft,56,45
225,3,10:57.0,Defensive rebound by R. Rubio,,56,45
226,3,10:45.0,Turnover by D. Booker (bad pass; steal by D. Russell),,56,45
227,3,10:36.0,,W. Cauley-Stein makes 2-pt jump shot from 4 ft (assist by D. Russell),56,47
228,3,10:25.0,Turnover by R. Rubio (out of bounds lost ball),,56,47
229,3,10:11.0,,D. Russell makes 2-pt jump shot from 12 ft,56,49
230,3,9:59.0,D. Šarić misses 3-pt jump shot from 26 ft (block by D. Green),,56,49
231,3,9:58.0,Offensive rebound by D. Šarić,,56,49
232,3,9:52.0,Shooting foul by W. Cauley-Stein (drawn by D. Šarić),,56,49
233,3,9:52.0,D. Šarić makes free throw 1 of 2,,57,49
234,3,9:52.0,D. Šarić makes free throw 2 of 2,,58,49
235,3,9:33.0,,Turnover by D. Green (bad pass; steal by K. Oubre),58,49
236,3,9:29.0,Turnover by D. Booker (bad pass),,58,49
237,3,9:18.0,,D. Russell misses 2-pt jump shot from 20 ft,58,49
238,3,9:16.0,Defensive rebound by K. Oubre,,58,49
239,3,9:08.0,K. Oubre makes 2-pt jump shot from 11 ft,,60,49
240,3,8:45.0,,Shooting foul by D. Booker (drawn by W. Cauley-Stein),60,49
241,3,8:45.0,,W. Cauley-Stein misses free throw 1 of 2,60,49
242,3,8:45.0,,Offensive rebound by Team,60,49
243,3,8:45.0,,W. Cauley-Stein misses free throw 2 of 2,60,49
244,3,8:44.0,Defensive rebound by D. Šarić,,60,49
245,3,8:32.0,Shooting foul by G. Robinson (drawn by D. Booker),,60,49
246,3,8:32.0,D. Booker makes free throw 1 of 2,,61,49
247,3,8:32.0,D. Booker makes free throw 2 of 2,,62,49
248,3,8:19.0,,D. Lee misses 3-pt jump shot from 26 ft,62,49
249,3,8:17.0,Defensive rebound by R. Rubio,,62,49
250,3,8:09.0,K. Oubre misses 3-pt jump shot from 25 ft,,62,49
251,3,8:07.0,,Defensive rebound by W. Cauley-Stein,62,49
252,3,7:51.0,,D. Lee misses 2-pt jump shot from 19 ft,62,49
253,3,7:49.0,Defensive rebound by D. Šarić,,62,49
254,3,7:39.0,D. Booker misses 3-pt jump shot from 27 ft,,62,49
255,3,7:34.0,,Defensive rebound by D. Lee,62,49
256,3,7:33.0,,D. Russell misses 3-pt jump shot from 28 ft,62,49
257,3,7:31.0,,Offensive rebound by D. Lee,62,49
258,3,7:31.0,,D. Lee makes 2-pt layup from 1 ft,62,51
259,3,7:07.0,Turnover by D. Šarić (bad pass),,62,51
260,3,6:56.0,,D. Green misses 2-pt jump shot from 20 ft,62,51
261,3,6:53.0,,Offensive rebound by G. Robinson,62,51
262,3,6:50.0,,D. Russell makes 3-pt jump shot from 27 ft (assist by G. Robinson),62,54
263,3,6:42.0,Turnover by D. Booker (lost ball; steal by G. Robinson),,62,54
264,3,6:34.0,,Turnover by G. Robinson (lost ball; steal by D. Booker),62,54
265,3,6:28.0,R. Rubio misses 3-pt jump shot from 23 ft,,62,54
266,3,6:27.0,Offensive rebound by K. Oubre,,62,54
267,3,6:27.0,K. Oubre makes 2-pt layup at rim,,64,54
268,3,6:18.0,,Golden State full timeout,64,54
269,3,6:18.0,J. Carter enters the game for A. Baynes,,64,54
270,3,6:18.0,F. Kaminsky enters the game for R. Rubio,,64,54
271,3,6:04.0,,D. Lee makes 3-pt jump shot from 26 ft (assist by W. Cauley-Stein),64,57
272,3,5:39.0,Turnover by J. Carter (bad pass),,64,57
273,3,5:23.0,,D. Russell misses 2-pt jump shot from 15 ft,64,57
274,3,5:18.0,Defensive rebound by Team,,64,57
275,3,4:59.0,Turnover by D. Booker (lost ball; steal by W. Cauley-Stein),,64,57
276,3,4:52.0,,D. Russell makes 3-pt jump shot from 29 ft,64,60
277,3,4:36.0,Shooting foul by W. Cauley-Stein (drawn by K. Oubre),,64,60
278,3,4:36.0,K. Oubre makes free throw 1 of 2,,65,60
279,3,4:36.0,M. Bridges enters the game for D. Šarić,,65,60
280,3,4:36.0,,K. Bowman enters the game for W. Cauley-Stein,65,60
281,3,4:36.0,,A. Burks enters the game for D. Green,65,60
282,3,4:36.0,,M. Chriss enters the game for D. Russell,65,60
283,3,4:36.0,K. Oubre makes free throw 2 of 2,,66,60
284,3,4:24.0,,K. Bowman misses 2-pt jump shot from 11 ft,66,60
285,3,4:22.0,Defensive rebound by M. Bridges,,66,60
286,3,4:15.0,D. Booker misses 2-pt jump shot from 19 ft,,66,60
287,3,4:14.0,,Defensive rebound by A. Burks,66,60
288,3,3:54.0,,A. Burks misses 2-pt jump shot from 20 ft,66,60
289,3,3:53.0,Defensive rebound by K. Oubre,,66,60
290,3,3:47.0,Offensive foul by K. Oubre (drawn by D. Lee),,66,60
291,3,3:47.0,Turnover by K. Oubre (offensive foul),,66,60
292,3,3:47.0,,Technical foul by K. Oubre,66,60
293,3,3:47.0,C. Johnson enters the game for K. Oubre,,66,60
294,3,3:47.0,,D. Lee makes technical free throw,66,61
295,3,3:47.0,,J. Evans enters the game for D. Lee,66,61
296,3,3:32.0,,Turnover by K. Bowman (lost ball; steal by D. Booker),66,61
297,3,3:28.0,D. Booker misses 2-pt layup from 3 ft (block by K. Bowman),,66,61
298,3,3:27.0,Offensive rebound by M. Bridges,,66,61
299,3,3:27.0,M. Bridges makes 2-pt layup from 3 ft,,68,61
300,3,3:27.0,Shooting foul by M. Chriss (drawn by M. Bridges),,68,61
301,3,3:27.0,M. Bridges makes free throw 1 of 1,,69,61
302,3,3:07.0,,G. Robinson misses 2-pt layup from 6 ft (block by C. Johnson),69,61
303,3,3:06.0,Defensive rebound by M. Bridges,,69,61
304,3,3:06.0,Personal foul by K. Bowman (drawn by D. Booker),,69,61
305,3,3:06.0,D. Booker makes free throw 1 of 2,,70,61
306,3,3:06.0,D. Booker makes free throw 2 of 2,,71,61
307,3,2:53.0,,J. Evans makes 2-pt jump shot from 18 ft (assist by K. Bowman),71,63
308,3,2:37.0,F. Kaminsky misses 3-pt jump shot from 27 ft,,71,63
309,3,2:35.0,Offensive rebound by C. Johnson,,71,63
310,3,2:24.0,M. Bridges makes 3-pt jump shot from 26 ft (assist by J. Carter),,74,63
311,3,2:12.0,,K. Bowman misses 3-pt jump shot from 24 ft,74,63
312,3,2:10.0,,Offensive rebound by G. Robinson,74,63
313,3,2:06.0,,G. Robinson makes 2-pt jump shot from 19 ft,74,65
314,3,1:51.0,D. Booker makes 2-pt jump shot from 12 ft,,76,65
315,3,1:36.0,,Shooting foul by J. Carter (drawn by A. Burks),76,65
316,3,1:36.0,Phoenix full timeout,,76,65
317,3,1:36.0,T. Johnson enters the game for D. Booker,,76,65
318,3,1:36.0,,D. Green enters the game for G. Robinson,76,65
319,3,1:36.0,,A. Burks misses free throw 1 of 2,76,65
320,3,1:36.0,,Offensive rebound by Team,76,65
321,3,1:36.0,,A. Burks makes free throw 2 of 2,76,66
322,3,1:14.0,C. Johnson misses 3-pt jump shot from 23 ft (block by D. Green),,76,66
323,3,1:12.0,,Defensive rebound by A. Burks,76,66
324,3,1:00.0,,D. Green misses 2-pt jump shot from 21 ft,76,66
325,3,0:57.0,Defensive rebound by J. Carter,,76,66
326,3,0:37.0,J. Carter misses 2-pt jump shot from 18 ft,,76,66
327,3,0:36.0,Offensive rebound by Team,,76,66
328,3,0:36.0,Turnover by Team (shot clock),,76,66
329,3,0:24.0,,A. Burks misses 2-pt jump shot from 14 ft,76,66
330,3,0:22.0,Defensive rebound by J. Carter,,76,66
331,3,0:00.0,C. Johnson makes 2-pt jump shot from 16 ft (assist by J. Carter),,78,66
332,3,0:00.0,Instant Replay (Request: Ruling Stands),,78,66
333,4,11:46.0,Turnover by K. Oubre (lost ball; steal by D. Lee),,78,66
334,4,11:42.0,,K. Bowman makes 2-pt dunk from 4 ft (assist by D. Lee),78,68
335,4,11:19.0,A. Baynes misses 3-pt jump shot from 26 ft,,78,68
336,4,11:17.0,Offensive rebound by M. Bridges,,78,68
337,4,11:09.0,R. Rubio makes 2-pt layup from 1 ft (assist by K. Oubre),,80,68
338,4,10:57.0,,D. Russell misses 3-pt jump shot from 27 ft,80,68
339,4,10:54.0,Defensive rebound by A. Baynes,,80,68
340,4,10:38.0,R. Rubio misses 2-pt jump shot from 18 ft,,80,68
341,4,10:36.0,,Defensive rebound by J. Evans,80,68
342,4,10:30.0,,Shooting foul by A. Baynes (drawn by D. Russell),80,68
343,4,10:30.0,,D. Russell makes free throw 1 of 2,80,69
344,4,10:30.0,,D. Russell makes free throw 2 of 2,80,70
345,4,10:14.0,K. Oubre misses 3-pt jump shot from 27 ft,,80,70
346,4,10:12.0,,Defensive rebound by D. Russell,80,70
347,4,10:05.0,,Shooting foul by R. Rubio (drawn by D. Russell),80,70
348,4,10:05.0,,D. Russell misses free throw 1 of 2,80,70
349,4,10:05.0,,Offensive rebound by Team,80,70
350,4,10:05.0,,D. Russell makes free throw 2 of 2,80,71
351,4,9:59.0,Turnover by R. Rubio (bad pass),,80,71
352,4,9:52.0,,D. Russell misses 2-pt jump shot from 13 ft,80,71
353,4,9:51.0,Defensive rebound by A. Baynes,,80,71
354,4,9:38.0,R. Rubio makes 2-pt jump shot from 15 ft (assist by M. Bridges),,82,71
355,4,9:13.0,,D. Green makes 3-pt jump shot from 28 ft (assist by D. Russell),82,74
356,4,8:51.0,R. Rubio makes 2-pt jump shot from 20 ft,,84,74
357,4,8:36.0,,D. Russell makes 2-pt jump shot from 22 ft,84,76
358,4,8:36.0,Phoenix full timeout,,84,76
359,4,8:36.0,T. Johnson enters the game for M. Bridges,,84,76
360,4,8:36.0,,W. Cauley-Stein enters the game for J. Evans,84,76
361,4,8:36.0,,G. Robinson enters the game for D. Green,84,76
362,4,8:15.0,R. Rubio misses 3-pt jump shot from 26 ft,,84,76
363,4,8:13.0,,Defensive rebound by G. Robinson,84,76
364,4,8:09.0,,D. Russell misses 3-pt jump shot from 28 ft,84,76
365,4,8:08.0,,Offensive rebound by Team,84,76
366,4,8:08.0,D. Booker enters the game for K. Oubre,,84,76
367,4,7:54.0,,K. Bowman misses 3-pt jump shot from 28 ft,84,76
368,4,7:52.0,Defensive rebound by D. Booker,,84,76
369,4,7:39.0,T. Johnson misses 3-pt jump shot from 25 ft,,84,76
370,4,7:37.0,Offensive rebound by T. Johnson,,84,76
371,4,7:33.0,T. Johnson makes 2-pt layup from 1 ft,,86,76
372,4,7:14.0,,Shooting foul by C. Johnson (drawn by D. Russell),86,76
373,4,7:14.0,,D. Russell makes free throw 1 of 2,86,77
374,4,7:14.0,J. Carter enters the game for R. Rubio,,86,77
375,4,7:14.0,,A. Burks enters the game for D. Lee,86,77
376,4,7:14.0,,D. Russell makes free throw 2 of 2,86,78
377,4,6:57.0,Offensive foul by A. Baynes (drawn by K. Bowman),,86,78
378,4,6:57.0,Turnover by A. Baynes (offensive foul),,86,78
379,4,6:46.0,,A. Burks makes 2-pt layup from 4 ft (assist by D. Russell),86,80
380,4,6:46.0,,Shooting foul by C. Johnson (drawn by A. Burks),86,80
381,4,6:46.0,,A. Burks makes free throw 1 of 1,86,81
382,4,6:29.0,J. Carter misses 3-pt jump shot from 23 ft,,86,81
383,4,6:27.0,Offensive rebound by T. Johnson,,86,81
384,4,6:27.0,Turnover by T. Johnson (out of bounds lost ball),,86,81
385,4,6:27.0,F. Kaminsky enters the game for A. Baynes,,86,81
386,4,6:18.0,,D. Russell makes 3-pt jump shot from 27 ft (assist by K. Bowman),86,84
387,4,6:03.0,D. Booker makes 2-pt layup from 4 ft,,88,84
