,QUARTER,TIME_REMAINING,CHICAGO_ACTION,MILWAUKEE_ACTION,CHICAGO_SCORE,MILWAUKEE_SCORE
48,1,7:07.0,,G. Antetokounmpo makes free throw 1 of 2,17,16
49,1,7:07.0,,G. Antetokounmpo misses free throw 2 of 2,17,16
50,1,7:02.0,,Offensive rebound by B. Lopez,17,16
51,1,6:57.0,,E. Bledsoe makes 2-pt layup from 3 ft (assist by G. Antetokounmpo),17,18
52,1,6:46.0,T. Young misses 2-pt layup from 3 ft,,17,18
53,1,6:43.0,,Defensive rebound by B. Lopez,17,18
54,1,6:39.0,,G. Antetokounmpo misses 2-pt jump shot from 8 ft,17,18
55,1,6:39.0,Defensive rebound by T. Satoranský,,17,18
56,1,6:35.0,Turnover by T. Satoranský (bad pass),,17,18
57,1,6:21.0,,B. Lopez makes 2-pt dunk from 3 ft (assist by E. Bledsoe),17,20
58,1,6:20.0,Chicago full timeout,,17,20
59,1,6:20.0,C. White enters the game for C. Hutchison,,17,20
60,1,6:20.0,,S. Brown enters the game for D. DiVincenzo,17,20
61,1,6:06.0,T. Young misses 3-pt jump shot from 26 ft,,17,20
62,1,6:04.0,,Defensive rebound by G. Antetokounmpo,17,20
63,1,5:59.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,17,22
64,1,5:37.0,Z. LaVine makes 2-pt jump shot from 15 ft (assist by T. Young),,19,22
65,1,5:27.0,,Turnover by E. Bledsoe (bad pass; steal by Z. LaVine),19,22
66,1,5:22.0,C. White makes 3-pt jump shot from 27 ft (assist by Z. LaVine),,22,22
67,1,4:59.0,,Turnover by G. Antetokounmpo (bad pass; steal by C. White),22,22
68,1,4:42.0,T. Satoranský misses 3-pt jump shot from 26 ft,,22,22
69,1,4:39.0,,Defensive rebound by G. Antetokounmpo,22,22
70,1,4:36.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,22,22
71,1,4:33.0,Defensive rebound by L. Markkanen,,22,22
72,1,4:26.0,L. Markkanen misses 2-pt hook shot from 3 ft,,22,22
73,1,4:17.0,Offensive rebound by T. Young,,22,22
74,1,4:17.0,T. Young makes 2-pt layup at rim,,24,22
75,1,4:12.0,,Turnover by E. Bledsoe (bad pass; steal by Z. LaVine),24,22
76,1,4:07.0,L. Markkanen misses 2-pt layup from 2 ft (block by G. Antetokounmpo),,24,22
77,1,4:03.0,,Defensive rebound by W. Matthews,24,22
78,1,3:59.0,,S. Brown misses 2-pt layup from 3 ft (block by Z. LaVine),24,22
79,1,3:56.0,Defensive rebound by Z. LaVine,,24,22
80,1,3:50.0,Turnover by Z. LaVine (bad pass; steal by G. Antetokounmpo),,24,22
81,1,3:42.0,,B. Lopez misses 3-pt jump shot from 28 ft,24,22
82,1,3:39.0,Defensive rebound by C. White,,24,22
83,1,3:36.0,L. Markkanen makes 3-pt jump shot from 28 ft (assist by C. White),,27,22
84,1,3:35.0,,Milwaukee full timeout,27,22
85,1,3:35.0,R. Arcidiacono enters the game for Z. LaVine,,27,22
86,1,3:35.0,W. Carter enters the game for L. Markkanen,,27,22
87,1,3:35.0,K. Dunn enters the game for T. Satoranský,,27,22
88,1,3:35.0,,P. Connaughton enters the game for G. Antetokounmpo,27,22
89,1,3:35.0,,G. Hill enters the game for E. Bledsoe,27,22
90,1,3:35.0,,E. İlyasova enters the game for B. Lopez,27,22
91,1,3:35.0,,R. Lopez enters the game for W. Matthews,27,22
92,1,3:11.0,,S. Brown misses 2-pt jump shot from 18 ft,27,22
93,1,3:08.0,Defensive rebound by K. Dunn,,27,22
94,1,3:06.0,C. White misses 2-pt layup from 1 ft,,27,22
95,1,3:03.0,Offensive rebound by W. Carter,,27,22
96,1,3:01.0,C. White makes 3-pt jump shot from 23 ft (assist by W. Carter),,30,22
97,1,2:41.0,,G. Hill misses 2-pt layup from 4 ft,30,22
98,1,2:38.0,Defensive rebound by W. Carter,,30,22
99,1,2:27.0,C. White misses 3-pt jump shot from 28 ft,,30,22
100,1,2:23.0,,Defensive rebound by P. Connaughton,30,22
101,1,2:08.0,,P. Connaughton makes 3-pt jump shot from 27 ft (assist by R. Lopez),30,25
102,1,1:50.0,R. Arcidiacono misses 2-pt jump shot from 8 ft,,30,25
103,1,1:47.0,,Defensive rebound by S. Brown,30,25
104,1,1:38.0,,Def 3 sec tech foul by Team,30,25
105,1,1:38.0,,G. Hill makes technical free throw,30,26
106,1,1:34.0,,Personal foul by C. White (drawn by G. Hill),30,26
107,1,1:27.0,,E. İlyasova misses 3-pt jump shot from 26 ft,30,26
108,1,1:25.0,Defensive rebound by Team,,30,26
109,1,1:15.0,K. Dunn misses 2-pt layup from 5 ft (block by R. Lopez),,30,26
110,1,1:13.0,Offensive rebound by T. Young,,30,26
111,1,1:13.0,Turnover by T. Young (traveling),,30,26
112,1,0:51.0,,P. Connaughton misses 3-pt jump shot from 26 ft,30,26
113,1,0:48.0,,Offensive rebound by R. Lopez,30,26
114,1,0:44.0,,Shooting foul by T. Young (drawn by E. İlyasova),30,26
115,1,0:44.0,,E. İlyasova makes free throw 1 of 2,30,27
116,1,0:44.0,,E. İlyasova makes free throw 2 of 2,30,28
117,1,0:34.0,Personal foul by P. Connaughton (drawn by R. Arcidiacono),,30,28
118,1,0:34.0,,K. Korver enters the game for S. Brown,30,28
119,1,0:31.0,R. Arcidiacono makes 2-pt jump shot from 18 ft,,32,28
120,1,0:18.0,,G. Hill misses 3-pt jump shot from 23 ft,32,28
121,1,0:16.0,,Offensive rebound by P. Connaughton,32,28
122,1,0:05.0,,R. Lopez misses 2-pt layup from 4 ft,32,28
123,1,0:04.0,,Offensive rebound by R. Lopez,32,28
124,1,0:04.0,,R. Lopez misses 2-pt layup from 2 ft,32,28
125,1,0:04.0,,Offensive rebound by R. Lopez,32,28
126,1,0:00.0,,R. Lopez makes 2-pt layup from 1 ft,32,30
127,1,0:00.0,R. Arcidiacono misses 3-pt jump shot from 31 ft (block by K. Korver),,32,30
128,1,0:00.0,Offensive rebound by Team,,32,30
129,2,11:50.0,,K. Korver makes 3-pt jump shot from 26 ft (assist by G. Hill),32,33
130,2,11:31.0,R. Arcidiacono misses 2-pt jump shot from 8 ft (block by K. Korver),,32,33
131,2,11:28.0,,Defensive rebound by K. Korver,32,33
132,2,11:21.0,,K. Korver misses 2-pt layup from 2 ft,32,33
133,2,11:19.0,Defensive rebound by R. Arcidiacono,,32,33
134,2,11:12.0,W. Carter makes 2-pt jump shot from 12 ft (assist by R. Arcidiacono),,34,33
135,2,10:50.0,,P. Connaughton misses 3-pt jump shot from 24 ft,34,33
136,2,10:45.0,Defensive rebound by C. White,,34,33
137,2,10:41.0,C. White makes 3-pt jump shot from 26 ft,,37,33
138,2,10:23.0,,R. Lopez makes 2-pt layup from 2 ft (assist by G. Hill),37,35
139,2,10:04.0,W. Carter misses 2-pt jump shot from 16 ft,,37,35
140,2,10:01.0,,Defensive rebound by P. Connaughton,37,35
141,2,10:01.0,C. Hutchison enters the game for T. Young,,37,35
142,2,10:01.0,,E. Bledsoe enters the game for G. Hill,37,35
143,2,9:59.0,,Away from play foul by R. Arcidiacono (drawn by K. Korver),37,35
144,2,9:59.0,,K. Korver makes free throw 1 of 1,37,36
145,2,9:47.0,,K. Korver misses 3-pt jump shot from 23 ft,37,36
146,2,9:43.0,Defensive rebound by C. White,,37,36
147,2,9:34.0,C. White makes 2-pt jump shot from 9 ft (assist by K. Dunn),,39,36
148,2,9:25.0,,Turnover by G. Antetokounmpo (traveling),39,36
149,2,9:13.0,K. Dunn makes 2-pt jump shot from 7 ft (assist by C. White),,41,36
150,2,9:02.0,,Personal foul by W. Carter (drawn by G. Antetokounmpo),41,36
151,2,9:02.0,,B. Lopez enters the game for P. Connaughton,41,36
152,2,9:02.0,,W. Matthews enters the game for R. Lopez,41,36
153,2,8:56.0,,Shooting foul by K. Dunn (drawn by W. Matthews),41,36
154,2,8:56.0,,W. Matthews makes free throw 1 of 2,41,37
155,2,8:56.0,,W. Matthews misses free throw 2 of 2,41,37
156,2,8:52.0,Defensive rebound by C. Hutchison,,41,37
157,2,8:44.0,C. White makes 3-pt jump shot from 26 ft,,44,37
158,2,8:29.0,,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by E. Bledsoe),44,39
159,2,8:18.0,K. Dunn misses 3-pt jump shot from 26 ft,,44,39
160,2,8:18.0,,Defensive rebound by G. Antetokounmpo,44,39
161,2,8:18.0,Z. LaVine enters the game for R. Arcidiacono,,44,39
162,2,8:06.0,,K. Korver misses 2-pt jump shot from 20 ft,44,39
163,2,8:04.0,Defensive rebound by W. Carter,,44,39
164,2,7:53.0,W. Carter makes 2-pt hook shot from 7 ft (assist by Z. LaVine),,46,39
165,2,7:41.0,,E. Bledsoe makes 2-pt layup from 1 ft,46,41
166,2,7:29.0,C. White misses 3-pt jump shot from 27 ft,,46,41
167,2,7:24.0,,Defensive rebound by G. Antetokounmpo,46,41
168,2,7:21.0,,Shooting foul by Z. LaVine (drawn by W. Matthews),46,41
169,2,7:21.0,,W. Matthews makes free throw 1 of 3,46,42
170,2,7:21.0,,W. Matthews misses free throw 2 of 3,46,42
171,2,7:21.0,,Offensive rebound by Team,46,42
172,2,7:21.0,L. Markkanen enters the game for W. Carter,,46,42
173,2,7:21.0,,D. DiVincenzo enters the game for K. Korver,46,42
174,2,7:21.0,,W. Matthews makes free throw 3 of 3,46,43
175,2,7:09.0,Shooting foul by B. Lopez (drawn by L. Markkanen),,46,43
176,2,7:09.0,L. Markkanen makes free throw 1 of 2,,47,43
177,2,7:09.0,L. Markkanen makes free throw 2 of 2,,48,43
178,2,6:52.0,,B. Lopez makes 2-pt layup from 2 ft (assist by E. Bledsoe),48,45
179,2,6:47.0,,Milwaukee full timeout,48,45
180,2,6:39.0,L. Markkanen misses 3-pt jump shot from 27 ft,,48,45
181,2,6:37.0,,Defensive rebound by Team,48,45
182,2,6:33.0,,Personal foul by K. Dunn (drawn by G. Antetokounmpo),48,45
183,2,6:33.0,,G. Antetokounmpo makes free throw 1 of 2,48,46
184,2,6:33.0,,G. Antetokounmpo misses free throw 2 of 2,48,46
185,2,6:29.0,,Offensive rebound by G. Antetokounmpo,48,46
186,2,6:29.0,,G. Antetokounmpo misses 2-pt layup from 4 ft,48,46
187,2,6:26.0,,Offensive rebound by G. Antetokounmpo,48,46
188,2,6:25.0,,G. Antetokounmpo makes 2-pt dunk from 2 ft,48,48
189,2,6:14.0,C. Hutchison misses 2-pt jump shot from 14 ft,,48,48
190,2,6:14.0,Offensive rebound by L. Markkanen,,48,48
191,2,6:14.0,Shooting foul by B. Lopez (drawn by L. Markkanen),,48,48
192,2,6:14.0,L. Markkanen makes free throw 1 of 2,,49,48
193,2,6:14.0,L. Markkanen makes free throw 2 of 2,,50,48
194,2,6:14.0,,E. İlyasova enters the game for B. Lopez,50,48
195,2,5:58.0,,E. Bledsoe makes 2-pt layup from 1 ft,50,50
196,2,5:47.0,L. Markkanen misses 3-pt jump shot from 27 ft,,50,50
197,2,5:44.0,,Defensive rebound by D. DiVincenzo,50,50
198,2,5:30.0,,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by D. DiVincenzo),50,52
199,2,5:13.0,C. White makes 2-pt layup from 2 ft (assist by Z. LaVine),,52,52
200,2,5:07.0,,Personal foul by Z. LaVine (drawn by G. Antetokounmpo),52,52
201,2,5:07.0,,G. Antetokounmpo misses free throw 1 of 2,52,52
202,2,5:07.0,,Offensive rebound by Team,52,52
203,2,5:07.0,T. Satoranský enters the game for K. Dunn,,52,52
204,2,5:07.0,T. Young enters the game for C. White,,52,52
205,2,5:07.0,,G. Hill enters the game for E. Bledsoe,52,52
206,2,5:07.0,,G. Antetokounmpo makes free throw 2 of 2,52,53
207,2,4:55.0,Turnover by Z. LaVine (lost ball; steal by D. DiVincenzo),,52,53
208,2,4:50.0,,W. Matthews misses 3-pt jump shot from 26 ft,52,53
209,2,4:46.0,Defensive rebound by C. Hutchison,,52,53
210,2,4:42.0,C. Hutchison makes 2-pt jump shot from 10 ft,,54,53
211,2,4:27.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,54,53
212,2,4:24.0,Defensive rebound by C. Hutchison,,54,53
213,2,4:20.0,Z. LaVine makes 3-pt jump shot from 26 ft (assist by C. Hutchison),,57,53
214,2,4:19.0,,Milwaukee full timeout,57,53
215,2,4:19.0,,S. Brown enters the game for G. Antetokounmpo,57,53
216,2,4:19.0,,R. Lopez enters the game for W. Matthews,57,53
217,2,4:01.0,,R. Lopez makes 2-pt layup from 1 ft (assist by G. Hill),57,55
218,2,3:39.0,Z. LaVine makes 3-pt jump shot from 29 ft,,60,55
219,2,3:20.0,,G. Hill misses 3-pt jump shot from 26 ft,60,55
220,2,3:17.0,Defensive rebound by C. Hutchison,,60,55
221,2,3:13.0,T. Satoranský misses 3-pt jump shot from 27 ft,,60,55
222,2,3:09.0,,Defensive rebound by E. İlyasova,60,55
223,2,3:04.0,,D. DiVincenzo makes 2-pt layup from 4 ft,60,57
224,2,2:51.0,Personal foul by G. Hill (drawn by Z. LaVine),,60,57
225,2,2:44.0,Z. LaVine misses 3-pt jump shot from 27 ft,,60,57
226,2,2:40.0,,Defensive rebound by D. DiVincenzo,60,57
227,2,2:35.0,,D. DiVincenzo misses 3-pt jump shot from 27 ft,60,57
228,2,2:32.0,Defensive rebound by L. Markkanen,,60,57
229,2,2:30.0,Offensive foul by L. Markkanen (drawn by D. DiVincenzo),,60,57
230,2,2:30.0,Turnover by L. Markkanen (offensive foul),,60,57
231,2,2:08.0,,S. Brown misses 2-pt jump shot from 19 ft,60,57
232,2,2:06.0,Defensive rebound by L. Markkanen,,60,57
233,2,1:57.0,Turnover by Z. LaVine (bad pass; steal by S. Brown),,60,57
234,2,1:53.0,,D. DiVincenzo makes 2-pt layup from 1 ft (assist by G. Hill),60,59
235,2,1:53.0,Chicago full timeout,,60,59
236,2,1:53.0,W. Carter enters the game for C. Hutchison,,60,59
237,2,1:53.0,C. White enters the game for L. Markkanen,,60,59
238,2,1:53.0,,E. Bledsoe enters the game for D. DiVincenzo,60,59
239,2,1:43.0,T. Young misses 2-pt layup from 3 ft,,60,59
240,2,1:39.0,,Defensive rebound by E. Bledsoe,60,59
241,2,1:38.0,,G. Hill makes 2-pt layup from 1 ft (assist by E. Bledsoe),60,61
242,2,1:22.0,C. White makes 3-pt jump shot from 26 ft (assist by T. Satoranský),,63,61
243,2,1:08.0,,E. Bledsoe makes 2-pt layup from 2 ft (assist by G. Hill),63,63
244,2,0:57.0,T. Young makes 3-pt jump shot from 27 ft (assist by T. Satoranský),,66,63
245,2,0:41.0,,Turnover by R. Lopez (bad pass; steal by C. White),66,63
246,2,0:39.0,Personal foul by E. Bledsoe (drawn by Z. LaVine),,66,63
247,2,0:39.0,,D. DiVincenzo enters the game for S. Brown,66,63
248,2,0:35.0,Z. LaVine misses 3-pt jump shot from 26 ft,,66,63
249,2,0:32.0,,Defensive rebound by E. İlyasova,66,63
250,2,0:28.0,,E. Bledsoe makes 2-pt layup from 2 ft,66,65
251,2,0:07.0,Z. LaVine misses 2-pt jump shot from 15 ft,,66,65
252,2,0:04.0,,Defensive rebound by E. İlyasova,66,65
253,2,0:01.0,,Turnover by D. DiVincenzo (bad pass),66,65
254,2,0:00.0,C. White misses 3-pt jump shot from 51 ft,,66,65
255,2,0:00.0,Offensive rebound by Team,,66,65
256,3,11:46.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,66,65
257,3,11:43.0,Defensive rebound by L. Markkanen,,66,65
258,3,11:37.0,Turnover by Z. LaVine (traveling),,66,65
259,3,11:22.0,,Shooting foul by L. Markkanen (drawn by G. Antetokounmpo),66,65
260,3,11:22.0,,G. Antetokounmpo makes free throw 1 of 2,66,66
261,3,11:22.0,,G. Antetokounmpo misses free throw 2 of 2,66,66
262,3,11:17.0,,Offensive rebound by B. Lopez,66,66
263,3,11:15.0,,D. DiVincenzo misses 3-pt jump shot from 27 ft,66,66
264,3,11:12.0,Defensive rebound by Z. LaVine,,66,66
265,3,11:12.0,Personal foul by E. Bledsoe (drawn by Z. LaVine),,66,66
266,3,10:54.0,Z. LaVine makes 2-pt jump shot from 18 ft,,68,66
267,3,10:44.0,,Turnover by B. Lopez (traveling),68,66
268,3,10:31.0,Z. LaVine makes 3-pt jump shot from 25 ft (assist by C. Hutchison),,71,66
269,3,10:22.0,,E. Bledsoe makes 2-pt layup from 4 ft,71,68
270,3,10:13.0,W. Carter makes 2-pt dunk from 2 ft (assist by T. Satoranský),,73,68
271,3,10:02.0,,Def 3 sec tech foul by Team,73,68
272,3,10:02.0,,W. Matthews makes technical free throw,73,69
273,3,9:56.0,,W. Matthews misses 3-pt jump shot from 27 ft,73,69
274,3,9:52.0,,Offensive rebound by D. DiVincenzo,73,69
275,3,9:52.0,,D. DiVincenzo misses 2-pt layup from 1 ft,73,69
276,3,9:50.0,,Offensive rebound by G. Antetokounmpo,73,69
277,3,9:50.0,,Shooting foul by W. Carter (drawn by G. Antetokounmpo),73,69
278,3,9:50.0,,G. Antetokounmpo makes free throw 1 of 2,73,70
279,3,9:50.0,,G. Antetokounmpo misses free throw 2 of 2,73,70
280,3,9:45.0,Defensive rebound by W. Carter,,73,70
281,3,9:45.0,C. Hutchison makes 2-pt layup from 2 ft (assist by Z. LaVine),,75,70
282,3,9:45.0,,Violation by Team (def goaltending),75,70
283,3,9:31.0,,B. Lopez misses 3-pt jump shot from 26 ft,75,70
284,3,9:28.0,Defensive rebound by L. Markkanen,,75,70
285,3,9:17.0,Z. LaVine misses 3-pt jump shot from 29 ft,,75,70
286,3,9:14.0,,Defensive rebound by G. Antetokounmpo,75,70
287,3,9:09.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,75,70
288,3,9:06.0,Defensive rebound by C. Hutchison,,75,70
289,3,8:48.0,T. Satoranský makes 2-pt jump shot from 8 ft,,77,70
290,3,8:41.0,,Turnover by E. Bledsoe (bad pass),77,70
291,3,8:39.0,Offensive foul by W. Carter (drawn by W. Matthews),,77,70
292,3,8:39.0,Turnover by W. Carter (offensive foul),,77,70
293,3,8:39.0,T. Young enters the game for W. Carter,,77,70
294,3,8:34.0,,Shooting foul by Z. LaVine (drawn by E. Bledsoe),77,70
295,3,8:34.0,,E. Bledsoe makes free throw 1 of 2,77,71
296,3,8:34.0,,S. Brown enters the game for B. Lopez,77,71
297,3,8:34.0,,E. Bledsoe makes free throw 2 of 2,77,72
298,3,8:27.0,Turnover by T. Satoranský (bad pass),,77,72
299,3,8:19.0,,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by E. Bledsoe),77,74
300,3,8:19.0,Chicago full timeout,,77,74
301,3,8:19.0,,Technical foul by J. Boylen,77,74
302,3,8:19.0,,G. Hill enters the game for E. Bledsoe,77,74
303,3,8:19.0,,W. Matthews makes technical free throw,77,75
304,3,8:06.0,T. Satoranský makes 3-pt jump shot from 25 ft (assist by Z. LaVine),,80,75
305,3,7:57.0,,Shooting foul by T. Satoranský (drawn by W. Matthews),80,75
306,3,7:57.0,,W. Matthews misses free throw 1 of 2,80,75
307,3,7:57.0,,Offensive rebound by Team,80,75
308,3,7:57.0,,W. Matthews makes free throw 2 of 2,80,76
309,3,7:40.0,Z. LaVine misses 2-pt layup from 6 ft,,80,76
310,3,7:36.0,,Defensive rebound by S. Brown,80,76
311,3,7:36.0,,G. Antetokounmpo makes 2-pt layup from 2 ft,80,78
312,3,7:36.0,,Shooting foul by L. Markkanen (drawn by G. Antetokounmpo),80,78
313,3,7:36.0,C. White enters the game for L. Markkanen,,80,78
314,3,7:36.0,,G. Antetokounmpo misses free throw 1 of 1,80,78
315,3,7:33.0,Defensive rebound by C. Hutchison,,80,78
316,3,7:11.0,C. Hutchison misses 3-pt jump shot from 26 ft,,80,78
317,3,7:08.0,Offensive rebound by T. Young,,80,78
318,3,7:08.0,Shooting foul by D. DiVincenzo (drawn by T. Young),,80,78
319,3,7:08.0,T. Young makes free throw 1 of 2,,81,78
320,3,7:08.0,T. Young makes free throw 2 of 2,,82,78
321,3,6:56.0,,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by G. Hill),82,80
322,3,6:43.0,C. Hutchison misses 2-pt jump shot from 8 ft,,82,80
323,3,6:40.0,,Defensive rebound by D. DiVincenzo,82,80
324,3,6:37.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by D. DiVincenzo),82,82
325,3,6:36.0,Chicago full timeout,,82,82
326,3,6:16.0,Z. LaVine misses 2-pt layup from 1 ft,,82,82
327,3,6:13.0,,Defensive rebound by S. Brown,82,82
328,3,6:08.0,,Shooting foul by T. Young (drawn by W. Matthews),82,82
329,3,6:08.0,,W. Matthews makes free throw 1 of 2,82,83
330,3,6:08.0,,W. Matthews makes free throw 2 of 2,82,84
331,3,5:52.0,C. White misses 2-pt jump shot from 18 ft,,82,84
332,3,5:48.0,,Defensive rebound by G. Antetokounmpo,82,84
333,3,5:41.0,,Offensive foul by G. Antetokounmpo (drawn by T. Satoranský),82,84
334,3,5:41.0,,Turnover by G. Antetokounmpo (offensive foul),82,84
335,3,5:23.0,Personal foul by G. Hill (drawn by Z. LaVine),,82,84
336,3,5:23.0,K. Dunn enters the game for C. Hutchison,,82,84
337,3,5:23.0,,E. Bledsoe enters the game for D. DiVincenzo,82,84
338,3,5:23.0,,P. Connaughton enters the game for W. Matthews,82,84
339,3,5:14.0,Turnover by T. Satoranský (bad pass),,82,84
340,3,4:57.0,,E. Bledsoe makes 2-pt layup from 6 ft (assist by G. Antetokounmpo),82,86
341,3,4:30.0,Z. LaVine misses 2-pt jump shot from 5 ft,,82,86
342,3,4:28.0,,Defensive rebound by S. Brown,82,86
343,3,4:24.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,82,86
344,3,4:20.0,Defensive rebound by C. White,,82,86
345,3,4:16.0,Turnover by C. White (traveling),,82,86
346,3,4:16.0,R. Arcidiacono enters the game for Z. LaVine,,82,86
347,3,4:16.0,W. Carter enters the game for T. Satoranský,,82,86
348,3,4:16.0,,B. Lopez enters the game for G. Antetokounmpo,82,86
349,3,4:05.0,,Shooting foul by W. Carter (drawn by E. Bledsoe),82,86
350,3,4:05.0,,E. Bledsoe makes free throw 1 of 2,82,87
351,3,4:05.0,L. Markkanen enters the game for W. Carter,,82,87
352,3,4:05.0,,E. Bledsoe makes free throw 2 of 2,82,88
353,3,3:54.0,T. Young makes 3-pt jump shot from 26 ft (assist by K. Dunn),,85,88
354,3,3:36.0,,Turnover by G. Hill (traveling),85,88
355,3,3:16.0,C. White misses 2-pt jump shot from 22 ft,,85,88
356,3,3:12.0,,Defensive rebound by S. Brown,85,88
357,3,3:02.0,,B. Lopez makes 2-pt layup from 1 ft (assist by P. Connaughton),85,90
358,3,2:54.0,Turnover by T. Young (lost ball; steal by P. Connaughton),,85,90
359,3,2:50.0,,E. Bledsoe makes 2-pt layup from 3 ft (assist by P. Connaughton),85,92
360,3,2:49.0,Chicago full timeout,,85,92
361,3,2:31.0,Shooting foul by P. Connaughton (drawn by R. Arcidiacono),,85,92
362,3,2:31.0,R. Arcidiacono misses free throw 1 of 2,,85,92
363,3,2:31.0,Offensive rebound by Team,,85,92
364,3,2:31.0,R. Arcidiacono makes free throw 2 of 2,,86,92
365,3,2:18.0,,B. Lopez misses 3-pt jump shot from 27 ft,86,92
366,3,2:15.0,Defensive rebound by K. Dunn,,86,92
367,3,2:10.0,T. Young misses 3-pt jump shot from 27 ft,,86,92
368,3,2:06.0,Offensive rebound by T. Young,,86,92
369,3,2:06.0,Turnover by T. Young (bad pass),,86,92
370,3,1:49.0,,B. Lopez misses 2-pt layup from 6 ft,86,92
371,3,1:46.0,Defensive rebound by T. Young,,86,92
372,3,1:42.0,C. White misses 3-pt jump shot from 26 ft,,86,92
373,3,1:38.0,,Defensive rebound by B. Lopez,86,92
374,3,1:31.0,,B. Lopez makes 3-pt jump shot from 26 ft (assist by P. Connaughton),86,95
375,3,1:09.0,C. White misses 3-pt jump shot from 27 ft,,86,95
