,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,BOSTON_ACTION,GOLDEN STATE_SCORE,BOSTON_SCORE
107,1,0:46.0,,Personal foul by J. Poole (drawn by G. Hayward),19,25
108,1,0:46.0,,G. Hayward makes free throw 1 of 2,19,26
109,1,0:46.0,,G. Hayward makes free throw 2 of 2,19,27
110,1,0:37.0,A. Burks makes 3-pt jump shot from 26 ft,,22,27
111,1,0:30.0,,G. Hayward makes 2-pt jump shot from 15 ft,22,29
112,1,0:11.0,Turnover by A. Burks (bad pass; steal by G. Hayward),,22,29
113,1,0:07.0,,G. Hayward misses 2-pt layup from 3 ft (block by O. Spellman),22,29
114,1,0:03.0,Defensive rebound by J. Evans,,22,29
115,1,0:01.0,J. Poole misses 3-pt jump shot from 33 ft,,22,29
116,1,0:01.0,Offensive rebound by Team,,22,29
117,2,11:40.0,,J. Tatum misses 2-pt jump shot from 8 ft,22,29
118,2,11:35.0,Defensive rebound by A. Burks,,22,29
119,2,11:24.0,Personal foul by S. Ojeleye (drawn by J. Poole),,22,29
120,2,11:09.0,A. Burks misses 2-pt jump shot from 19 ft,,22,29
121,2,11:07.0,,Defensive rebound by J. Tatum,22,29
122,2,10:55.0,,S. Ojeleye makes 3-pt jump shot from 26 ft (assist by G. Williams),22,32
123,2,10:40.0,E. Paschall misses 2-pt jump shot from 18 ft,,22,32
124,2,10:38.0,,Defensive rebound by J. Tatum,22,32
125,2,10:27.0,,Turnover by B. Wanamaker (traveling),22,32
126,2,10:13.0,D. Russell misses 3-pt jump shot from 26 ft,,22,32
127,2,10:11.0,,Defensive rebound by G. Williams,22,32
128,2,10:00.0,,Shooting foul by J. Poole (drawn by K. Walker),22,32
129,2,10:00.0,,K. Walker misses free throw 1 of 2,22,32
130,2,10:00.0,,Offensive rebound by Team,22,32
131,2,10:00.0,,K. Walker makes free throw 2 of 2,22,33
132,2,9:37.0,Turnover by O. Spellman (bad pass; steal by G. Williams),,22,33
133,2,9:34.0,,J. Tatum makes 2-pt dunk from 1 ft (assist by G. Williams),22,35
134,2,9:34.0,Golden State full timeout,,22,35
135,2,9:22.0,J. Poole makes 2-pt jump shot from 16 ft (assist by D. Russell),,24,35
136,2,9:04.0,,J. Tatum misses 3-pt jump shot from 24 ft,24,35
137,2,9:02.0,,Offensive rebound by G. Williams,24,35
138,2,9:00.0,,G. Williams misses 2-pt layup from 1 ft,24,35
139,2,8:58.0,,Offensive rebound by J. Tatum,24,35
140,2,8:57.0,,J. Tatum makes 2-pt layup from 1 ft,24,37
141,2,8:49.0,Personal foul by J. Tatum (drawn by J. Poole),,24,37
142,2,8:49.0,D. Lee enters the game for A. Burks,,24,37
143,2,8:43.0,J. Poole misses 3-pt jump shot from 26 ft,,24,37
144,2,8:41.0,,Defensive rebound by G. Williams,24,37
145,2,8:34.0,,K. Walker misses 3-pt jump shot from 25 ft,24,37
146,2,8:33.0,,Offensive rebound by Team,24,37
147,2,8:33.0,Loose ball foul by D. Lee (drawn by G. Williams),,24,37
148,2,8:27.0,,J. Tatum misses 2-pt layup from 2 ft (block by O. Spellman),24,37
149,2,8:26.0,,Offensive rebound by Team,24,37
150,2,8:26.0,G. Robinson enters the game for J. Poole,,24,37
151,2,8:19.0,,K. Walker makes 3-pt jump shot from 27 ft (assist by J. Tatum),24,40
152,2,8:05.0,O. Spellman makes 3-pt jump shot from 26 ft (assist by D. Russell),,27,40
153,2,7:45.0,,G. Williams makes 2-pt layup from 4 ft (assist by K. Walker),27,42
154,2,7:36.0,G. Robinson misses 3-pt jump shot from 26 ft,,27,42
155,2,7:34.0,,Defensive rebound by G. Williams,27,42
156,2,7:25.0,,J. Tatum misses 2-pt jump shot from 5 ft,27,42
157,2,7:23.0,,Offensive rebound by G. Williams,27,42
158,2,7:22.0,,S. Ojeleye misses 3-pt jump shot from 25 ft,27,42
159,2,7:20.0,Defensive rebound by D. Lee,,27,42
160,2,7:11.0,Turnover by G. Robinson (bad pass; steal by K. Walker),,27,42
161,2,7:09.0,,K. Walker makes 2-pt layup from 1 ft,27,44
162,2,7:09.0,Golden State full timeout,,27,44
163,2,7:09.0,A. Burks enters the game for E. Paschall,,27,44
164,2,7:09.0,M. Chriss enters the game for D. Russell,,27,44
165,2,7:09.0,,M. Smart enters the game for B. Wanamaker,27,44
166,2,6:50.0,Shooting foul by G. Williams (drawn by A. Burks),,27,44
167,2,6:50.0,A. Burks makes free throw 1 of 2,,28,44
168,2,6:50.0,,D. Theis enters the game for G. Williams,28,44
169,2,6:50.0,A. Burks makes free throw 2 of 2,,29,44
170,2,6:36.0,,J. Tatum makes 2-pt dunk from 2 ft (assist by D. Theis),29,46
171,2,6:18.0,M. Chriss makes 2-pt layup from 1 ft (assist by O. Spellman),,31,46
172,2,6:04.0,,Turnover by D. Theis (bad pass; steal by O. Spellman),31,46
173,2,5:55.0,G. Robinson makes 2-pt jump shot from 7 ft,,33,46
174,2,5:32.0,,M. Smart misses 2-pt layup from 2 ft,33,46
175,2,5:30.0,Defensive rebound by G. Robinson,,33,46
176,2,5:25.0,O. Spellman misses 3-pt jump shot from 26 ft,,33,46
177,2,5:24.0,,Defensive rebound by Team,33,46
178,2,5:24.0,,J. Brown enters the game for J. Tatum,33,46
179,2,5:14.0,,Personal foul by M. Chriss (drawn by K. Walker),33,46
180,2,5:14.0,D. Green enters the game for O. Spellman,,33,46
181,2,5:14.0,,G. Hayward enters the game for S. Ojeleye,33,46
182,2,5:06.0,,K. Walker misses 2-pt jump shot from 18 ft,33,46
183,2,5:03.0,Defensive rebound by A. Burks,,33,46
184,2,4:57.0,A. Burks makes 3-pt jump shot from 26 ft,,36,46
185,2,4:56.0,,Boston full timeout,36,46
186,2,4:43.0,,J. Brown misses 2-pt layup from 2 ft,36,46
187,2,4:41.0,,Offensive rebound by Team,36,46
188,2,4:41.0,Loose ball foul by D. Green (drawn by J. Brown),,36,46
189,2,4:36.0,,Turnover by G. Hayward (bad pass),36,46
190,2,4:26.0,D. Lee makes 3-pt jump shot from 23 ft (assist by D. Green),,39,46
191,2,4:02.0,,M. Smart misses 2-pt layup from 3 ft,39,46
192,2,4:01.0,,Offensive rebound by D. Theis,39,46
193,2,4:00.0,,D. Theis makes 2-pt layup from 1 ft,39,48
194,2,3:53.0,D. Green misses 2-pt hook shot from 6 ft,,39,48
195,2,3:52.0,,Defensive rebound by D. Theis,39,48
196,2,3:45.0,,J. Brown makes 2-pt layup at rim (assist by K. Walker),39,50
197,2,3:25.0,A. Burks misses 3-pt jump shot from 27 ft,,39,50
198,2,3:23.0,,Defensive rebound by G. Hayward,39,50
199,2,3:10.0,,K. Walker misses 2-pt jump shot from 18 ft,39,50
200,2,3:07.0,,Offensive rebound by G. Hayward,39,50
201,2,3:05.0,,Turnover by G. Hayward (bad pass),39,50
202,2,3:03.0,,Loose ball foul by J. Brown (drawn by D. Lee),39,50
203,2,3:03.0,O. Spellman enters the game for M. Chriss,,39,50
204,2,3:03.0,,V. Poirier enters the game for D. Theis,39,50
205,2,2:52.0,Shooting foul by V. Poirier (drawn by A. Burks),,39,50
206,2,2:52.0,A. Burks misses free throw 1 of 2,,39,50
207,2,2:52.0,Offensive rebound by Team,,39,50
208,2,2:52.0,A. Burks makes free throw 2 of 2,,40,50
209,2,2:41.0,,G. Hayward makes 2-pt jump shot from 19 ft (assist by M. Smart),40,52
210,2,2:34.0,Turnover by D. Green (bad pass; steal by M. Smart),,40,52
211,2,2:22.0,,J. Brown makes 2-pt jump shot from 17 ft,40,54
212,2,2:06.0,D. Green makes 2-pt layup from 1 ft,,42,54
213,2,1:55.0,,Personal foul by D. Green (drawn by J. Brown),42,54
214,2,1:55.0,,J. Brown makes free throw 1 of 2,42,55
215,2,1:55.0,D. Russell enters the game for O. Spellman,,42,55
216,2,1:55.0,,J. Brown makes free throw 2 of 2,42,56
217,2,1:35.0,D. Green misses 3-pt jump shot from 27 ft,,42,56
218,2,1:33.0,,Defensive rebound by J. Brown,42,56
219,2,1:27.0,,J. Brown misses 3-pt jump shot from 26 ft,42,56
220,2,1:25.0,,Offensive rebound by G. Hayward,42,56
221,2,1:24.0,,G. Hayward misses 2-pt layup from 1 ft,42,56
222,2,1:22.0,Defensive rebound by D. Russell,,42,56
223,2,1:17.0,D. Lee misses 3-pt jump shot from 27 ft,,42,56
224,2,1:16.0,,Defensive rebound by V. Poirier,42,56
225,2,1:16.0,,Personal foul by G. Robinson (drawn by V. Poirier),42,56
226,2,1:16.0,,V. Poirier makes free throw 1 of 2,42,57
227,2,1:16.0,E. Paschall enters the game for G. Robinson,,42,57
228,2,1:16.0,,S. Ojeleye enters the game for K. Walker,42,57
229,2,1:16.0,,V. Poirier makes free throw 2 of 2,42,58
230,2,1:04.0,D. Russell makes 2-pt jump shot from 12 ft,,44,58
231,2,1:04.0,Shooting foul by V. Poirier (drawn by D. Russell),,44,58
232,2,1:04.0,D. Russell makes free throw 1 of 1,,45,58
233,2,0:57.0,,Offensive foul by V. Poirier (drawn by D. Russell),45,58
234,2,0:57.0,,Turnover by V. Poirier (offensive foul),45,58
235,2,0:46.0,D. Russell makes 3-pt jump shot from 26 ft,,48,58
236,2,0:29.0,,M. Smart misses 3-pt jump shot from 24 ft,48,58
237,2,0:28.0,Defensive rebound by Team,,48,58
238,2,0:28.0,,G. Williams enters the game for V. Poirier,48,58
239,2,0:11.0,Personal foul by J. Brown (drawn by D. Russell),,48,58
240,2,0:11.0,D. Russell makes free throw 1 of 2,,49,58
241,2,0:11.0,J. Evans enters the game for D. Green,,49,58
242,2,0:11.0,,K. Walker enters the game for S. Ojeleye,49,58
243,2,0:11.0,D. Russell makes free throw 2 of 2,,50,58
244,2,0:00.0,,K. Walker makes 2-pt jump shot from 4 ft,50,60
245,2,0:00.0,,Instant Replay (Request: Ruling Stands),50,60
246,3,11:40.0,,J. Brown makes 3-pt jump shot from 23 ft (assist by K. Walker),50,63
247,3,11:23.0,G. Robinson misses 3-pt jump shot from 23 ft,,50,63
248,3,11:21.0,,Defensive rebound by J. Brown,50,63
249,3,11:15.0,,J. Brown misses 3-pt jump shot from 26 ft,50,63
250,3,11:12.0,,Offensive rebound by J. Brown,50,63
251,3,11:11.0,,J. Tatum makes 3-pt jump shot from 23 ft (assist by J. Brown),50,66
252,3,10:58.0,D. Lee makes 2-pt jump shot from 16 ft (assist by D. Green),,52,66
253,3,10:38.0,,Shooting foul by D. Lee (drawn by J. Tatum),52,66
254,3,10:38.0,,J. Tatum makes free throw 1 of 2,52,67
255,3,10:38.0,,J. Tatum makes free throw 2 of 2,52,68
256,3,10:28.0,Turnover by D. Russell (bad pass; steal by D. Theis),,52,68
257,3,10:28.0,,Personal foul by D. Russell (drawn by K. Walker),52,68
258,3,10:13.0,,K. Walker misses 3-pt jump shot from 26 ft,52,68
259,3,10:11.0,Defensive rebound by D. Russell,,52,68
260,3,10:05.0,Personal foul by K. Walker (drawn by M. Chriss),,52,68
261,3,9:58.0,Shooting foul by J. Brown (drawn by D. Russell),,52,68
262,3,9:58.0,D. Russell makes free throw 1 of 2,,53,68
263,3,9:58.0,D. Russell makes free throw 2 of 2,,54,68
264,3,9:38.0,,J. Tatum misses 3-pt jump shot from 26 ft,54,68
265,3,9:35.0,,Offensive rebound by G. Hayward,54,68
266,3,9:30.0,,K. Walker misses 2-pt jump shot from 8 ft,54,68
267,3,9:27.0,Defensive rebound by M. Chriss,,54,68
268,3,9:15.0,D. Russell misses 3-pt jump shot from 31 ft,,54,68
269,3,9:13.0,,Defensive rebound by J. Tatum,54,68
270,3,9:03.0,,J. Brown makes 2-pt jump shot from 19 ft (assist by J. Tatum),54,70
271,3,8:52.0,D. Lee misses 3-pt jump shot from 26 ft,,54,70
272,3,8:50.0,,Defensive rebound by J. Brown,54,70
273,3,8:38.0,,J. Tatum makes 2-pt layup from 1 ft (assist by G. Hayward),54,72
274,3,8:38.0,Golden State full timeout,,54,72
275,3,8:25.0,D. Russell makes 2-pt jump shot from 8 ft,,56,72
276,3,8:05.0,,Turnover by J. Brown (step out of bounds),56,72
277,3,7:57.0,Turnover by D. Russell (lost ball; steal by K. Walker),,56,72
278,3,7:53.0,,K. Walker misses 2-pt layup from 1 ft (block by G. Robinson),56,72
279,3,7:51.0,Defensive rebound by D. Lee,,56,72
280,3,7:47.0,M. Chriss makes 2-pt dunk from 1 ft (assist by G. Robinson),,58,72
281,3,7:25.0,,Turnover by J. Tatum (traveling),58,72
282,3,7:25.0,,Violation by Team (delay of game),58,72
283,3,7:15.0,D. Russell misses 3-pt jump shot from 25 ft,,58,72
284,3,7:13.0,,Defensive rebound by J. Tatum,58,72
285,3,7:04.0,,Turnover by J. Brown (bad pass; steal by D. Lee),58,72
286,3,6:59.0,G. Robinson makes 2-pt layup from 1 ft (assist by D. Russell),,60,72
287,3,6:41.0,,G. Hayward makes 3-pt jump shot from 26 ft,60,75
288,3,6:28.0,Shooting foul by K. Walker (drawn by D. Green),,60,75
289,3,6:28.0,,Boston full timeout,60,75
290,3,6:28.0,,Instant Replay (Challenge: Ruling Stands),60,75
291,3,6:28.0,,M. Smart enters the game for J. Tatum,60,75
292,3,6:28.0,D. Green misses free throw 1 of 2,,60,75
293,3,6:28.0,Offensive rebound by Team,,60,75
294,3,6:28.0,D. Green makes free throw 2 of 2,,61,75
295,3,6:08.0,,M. Smart makes 2-pt jump shot from 9 ft (assist by D. Theis),61,77
296,3,5:54.0,D. Russell makes 3-pt jump shot from 26 ft (assist by D. Green),,64,77
297,3,5:32.0,,J. Brown misses 2-pt jump shot from 13 ft,64,77
298,3,5:29.0,Defensive rebound by M. Chriss,,64,77
299,3,5:24.0,M. Chriss makes 2-pt dunk from 1 ft (assist by D. Russell),,66,77
300,3,5:11.0,,Turnover by M. Smart (bad pass),66,77
301,3,5:00.0,D. Green misses 2-pt jump shot from 20 ft (block by J. Brown),,66,77
302,3,4:59.0,Offensive rebound by D. Green,,66,77
303,3,4:58.0,D. Russell misses 3-pt jump shot from 26 ft,,66,77
304,3,4:56.0,,Defensive rebound by G. Hayward,66,77
305,3,4:41.0,,G. Hayward misses 3-pt jump shot from 26 ft,66,77
306,3,4:39.0,Defensive rebound by D. Lee,,66,77
307,3,4:24.0,D. Russell misses 2-pt jump shot from 20 ft,,66,77
308,3,4:23.0,,Defensive rebound by J. Brown,66,77
309,3,4:21.0,,Turnover by J. Brown (bad pass),66,77
310,3,4:21.0,J. Evans enters the game for D. Russell,,66,77
311,3,4:02.0,G. Robinson makes 2-pt jump shot from 8 ft (assist by D. Green),,68,77
312,3,3:48.0,,M. Smart makes 3-pt jump shot from 27 ft (assist by K. Walker),68,80
313,3,3:39.0,Shooting foul by D. Theis (drawn by G. Robinson),,68,80
314,3,3:39.0,G. Robinson makes free throw 1 of 2,,69,80
315,3,3:39.0,A. Burks enters the game for M. Chriss,,69,80
316,3,3:39.0,E. Paschall enters the game for D. Lee,,69,80
317,3,3:39.0,,S. Ojeleye enters the game for K. Walker,69,80
318,3,3:39.0,G. Robinson makes free throw 2 of 2,,70,80
319,3,3:27.0,,M. Smart makes 3-pt jump shot from 26 ft (assist by J. Brown),70,83
320,3,3:14.0,G. Robinson misses 2-pt jump shot from 14 ft,,70,83
321,3,3:12.0,,Defensive rebound by S. Ojeleye,70,83
322,3,3:03.0,,G. Hayward makes 2-pt layup from 1 ft (assist by M. Smart),70,85
323,3,2:38.0,Turnover by Team (shot clock),,70,85
324,3,2:38.0,J. Poole enters the game for D. Green,,70,85
325,3,2:38.0,O. Spellman enters the game for G. Robinson,,70,85
326,3,2:28.0,,Turnover by M. Smart (bad pass; steal by O. Spellman),70,85
327,3,2:27.0,Shooting foul by J. Brown (drawn by O. Spellman),,70,85
328,3,2:27.0,O. Spellman makes free throw 1 of 2,,71,85
329,3,2:27.0,,B. Wanamaker enters the game for J. Brown,71,85
330,3,2:27.0,,G. Williams enters the game for D. Theis,71,85
331,3,2:27.0,O. Spellman makes free throw 2 of 2,,72,85
332,3,2:03.0,,G. Hayward misses 3-pt jump shot from 27 ft,72,85
333,3,2:02.0,,Offensive rebound by Team,72,85
334,3,2:02.0,,Turnover by Team (shot clock),72,85
335,3,1:47.0,J. Evans misses 2-pt layup from 2 ft,,72,85
336,3,1:45.0,,Defensive rebound by B. Wanamaker,72,85
337,3,1:40.0,,M. Smart makes 3-pt jump shot from 23 ft (assist by B. Wanamaker),72,88
338,3,1:18.0,A. Burks makes 2-pt jump shot from 14 ft (assist by E. Paschall),,74,88
339,3,1:02.0,,G. Hayward misses 2-pt layup from 9 ft (block by J. Poole),74,88
340,3,1:00.0,Defensive rebound by J. Poole,,74,88
341,3,0:56.0,A. Burks makes 3-pt jump shot from 26 ft (assist by J. Poole),,77,88
342,3,0:40.0,,G. Hayward makes 3-pt jump shot from 23 ft (assist by M. Smart),77,91
343,3,0:29.0,A. Burks makes 2-pt layup from 1 ft (assist by O. Spellman),,79,91
344,3,0:09.0,,M. Smart misses 3-pt jump shot from 25 ft,79,91
345,3,0:06.0,Defensive rebound by O. Spellman,,79,91
346,3,0:00.0,E. Paschall misses 3-pt jump shot from 26 ft,,79,91
347,3,0:00.0,Offensive rebound by Team,,79,91
348,4,11:42.0,Turnover by O. Spellman (lost ball; steal by G. Williams),,79,91
349,4,11:36.0,,Turnover by J. Tatum (lost ball; steal by D. Russell),79,91
350,4,11:31.0,E. Paschall misses 2-pt layup from 3 ft (block by J. Tatum),,79,91
351,4,11:29.0,,Defensive rebound by S. Ojeleye,79,91
352,4,11:14.0,,J. Tatum makes 2-pt jump shot from 15 ft,79,93
353,4,10:59.0,O. Spellman misses 3-pt jump shot from 26 ft,,79,93
354,4,10:57.0,,Defensive rebound by S. Ojeleye,79,93
355,4,10:49.0,,Turnover by G. Williams (bad pass; steal by D. Russell),79,93
356,4,10:45.0,Shooting foul by K. Walker (drawn by J. Poole),,79,93
357,4,10:45.0,J. Poole makes free throw 1 of 3,,80,93
358,4,10:45.0,J. Poole makes free throw 2 of 3,,81,93
359,4,10:45.0,J. Poole makes free throw 3 of 3,,82,93
360,4,10:32.0,,Shooting foul by O. Spellman (drawn by J. Tatum),82,93
361,4,10:32.0,,J. Tatum makes free throw 1 of 2,82,94
362,4,10:32.0,,J. Tatum makes free throw 2 of 2,82,95
363,4,10:12.0,O. Spellman makes 2-pt jump shot from 16 ft (assist by D. Russell),,84,95
364,4,9:54.0,,J. Tatum misses 3-pt jump shot from 27 ft,84,95
365,4,9:52.0,Defensive rebound by O. Spellman,,84,95
366,4,9:42.0,D. Russell misses 3-pt jump shot from 26 ft,,84,95
367,4,9:40.0,,Defensive rebound by K. Walker,84,95
368,4,9:29.0,,J. Tatum makes 2-pt jump shot from 6 ft,84,97
369,4,9:07.0,A. Burks misses 3-pt jump shot from 23 ft,,84,97
370,4,9:05.0,,Defensive rebound by K. Walker,84,97
371,4,8:45.0,,G. Williams misses 3-pt jump shot from 23 ft,84,97
372,4,8:43.0,Defensive rebound by J. Poole,,84,97
373,4,8:34.0,Turnover by E. Paschall (lost ball; steal by J. Tatum),,84,97
374,4,8:33.0,,Personal foul by E. Paschall (drawn by K. Walker),84,97
375,4,8:15.0,,M. Smart misses 2-pt jump shot from 17 ft,84,97
376,4,8:13.0,Defensive rebound by A. Burks,,84,97
377,4,8:12.0,Personal foul by M. Smart (drawn by A. Burks),,84,97
378,4,8:12.0,D. Green enters the game for J. Poole,,84,97
379,4,8:12.0,D. Lee enters the game for D. Russell,,84,97
380,4,8:12.0,G. Robinson enters the game for O. Spellman,,84,97
381,4,7:55.0,D. Green misses 2-pt jump shot from 7 ft (block by M. Smart),,84,97
382,4,7:53.0,,Defensive rebound by M. Smart,84,97
383,4,7:45.0,,K. Walker makes 3-pt jump shot from 27 ft,84,100
384,4,7:26.0,Shooting foul by G. Williams (drawn by A. Burks),,84,100
385,4,7:26.0,A. Burks makes free throw 1 of 2,,85,100
386,4,7:26.0,M. Chriss enters the game for E. Paschall,,85,100
387,4,7:26.0,,D. Theis enters the game for G. Williams,85,100
388,4,7:26.0,A. Burks makes free throw 2 of 2,,86,100
389,4,7:15.0,,K. Walker makes 2-pt jump shot from 17 ft,86,102
