,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,DALLAS_ACTION,SACRAMENTO_SCORE,DALLAS_SCORE
32,1,6:36.0,,T. Hardaway makes 3-pt jump shot from 23 ft (assist by L. Dončić),19,12
33,1,6:16.0,R. Holmes makes 2-pt dunk at rim (assist by B. Hield),,21,12
34,1,6:02.0,,T. Hardaway makes 3-pt jump shot from 23 ft (assist by D. Powell),21,15
35,1,5:39.0,B. Hield makes 3-pt jump shot from 25 ft,,24,15
36,1,5:24.0,,D. Finney-Smith misses 3-pt jump shot from 25 ft,24,15
37,1,5:21.0,Defensive rebound by B. Hield,,24,15
38,1,5:01.0,C. Joseph misses 3-pt jump shot from 26 ft,,24,15
39,1,4:59.0,,Defensive rebound by D. Finney-Smith,24,15
40,1,4:53.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by L. Dončić),24,18
41,1,4:28.0,H. Barnes makes 2-pt hook shot from 5 ft,,26,18
42,1,4:15.0,,L. Dončić makes 2-pt jump shot from 7 ft,26,20
43,1,4:06.0,C. Joseph misses 3-pt jump shot from 25 ft,,26,20
44,1,4:03.0,,Defensive rebound by K. Porziņģis,26,20
45,1,3:53.0,,L. Dončić misses 2-pt layup from 2 ft,26,20
46,1,3:52.0,,Offensive rebound by D. Finney-Smith,26,20
47,1,3:52.0,,D. Finney-Smith makes 2-pt layup from 1 ft,26,22
48,1,3:50.0,Sacramento full timeout,,26,22
49,1,3:50.0,T. Ariza enters the game for H. Barnes,,26,22
50,1,3:50.0,B. Bogdanović enters the game for N. Bjelica,,26,22
51,1,3:50.0,,S. Curry enters the game for D. Finney-Smith,26,22
52,1,3:50.0,,M. Kleber enters the game for D. Powell,26,22
53,1,3:39.0,T. Ariza makes 2-pt layup at rim (assist by R. Holmes),,28,22
54,1,3:24.0,,T. Hardaway misses 3-pt jump shot from 26 ft,28,22
55,1,3:20.0,Defensive rebound by T. Ariza,,28,22
56,1,3:05.0,B. Hield makes 2-pt jump shot from 5 ft,,30,22
57,1,2:49.0,,L. Dončić misses 3-pt jump shot from 28 ft,30,22
58,1,2:45.0,Defensive rebound by T. Ariza,,30,22
59,1,2:39.0,T. Ariza misses 3-pt jump shot from 25 ft,,30,22
60,1,2:37.0,,Defensive rebound by L. Dončić,30,22
61,1,2:30.0,,L. Dončić makes 2-pt layup from 2 ft,30,24
62,1,2:27.0,Turnover by B. Bogdanović (bad pass; steal by S. Curry),,30,24
63,1,2:21.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by S. Curry),30,27
64,1,2:09.0,T. Ariza makes 3-pt jump shot from 25 ft,,33,27
65,1,2:09.0,Shooting foul by K. Porziņģis (drawn by T. Ariza),,33,27
66,1,2:09.0,N. Bjelica enters the game for R. Holmes,,33,27
67,1,2:09.0,Y. Ferrell enters the game for C. Joseph,,33,27
68,1,2:09.0,,J. Jackson enters the game for K. Porziņģis,33,27
69,1,2:09.0,T. Ariza misses free throw 1 of 1,,33,27
70,1,2:07.0,,Defensive rebound by M. Kleber,33,27
71,1,1:56.0,,L. Dončić misses 2-pt jump shot from 6 ft,33,27
72,1,1:54.0,Defensive rebound by N. Bjelica,,33,27
73,1,1:46.0,B. Hield misses 2-pt layup from 3 ft,,33,27
74,1,1:44.0,,Defensive rebound by L. Dončić,33,27
75,1,1:39.0,,M. Kleber misses 3-pt jump shot from 27 ft,33,27
76,1,1:36.0,Defensive rebound by B. Bogdanović,,33,27
77,1,1:26.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,33,27
78,1,1:23.0,,Defensive rebound by L. Dončić,33,27
79,1,1:16.0,,L. Dončić misses 2-pt layup from 2 ft,33,27
80,1,1:15.0,Defensive rebound by B. Bogdanović,,33,27
81,1,1:11.0,Y. Ferrell misses 3-pt jump shot from 26 ft,,33,27
82,1,1:08.0,,Defensive rebound by J. Jackson,33,27
83,1,1:07.0,,Technical foul by L. Dončić,33,27
84,1,1:07.0,B. Hield makes technical free throw,,34,27
85,1,1:07.0,,J. Brunson enters the game for L. Dončić,34,27
86,1,0:51.0,,S. Curry misses 2-pt jump shot from 9 ft,34,27
87,1,0:50.0,Defensive rebound by N. Bjelica,,34,27
88,1,0:34.0,N. Bjelica makes 2-pt layup from 1 ft (assist by B. Hield),,36,27
89,1,0:17.0,,Personal foul by B. Bogdanović (drawn by T. Hardaway),36,27
90,1,0:04.0,,J. Brunson misses 2-pt layup from 3 ft,36,27
91,1,0:03.0,,Offensive rebound by Team,36,27
92,1,0:03.0,,Turnover by Team (shot clock),36,27
93,1,0:00.0,Turnover by B. Bogdanović (bad pass),,36,27
94,2,11:44.0,,J. Jackson misses 2-pt jump shot from 21 ft,36,27
95,2,11:40.0,Defensive rebound by N. Bjelica,,36,27
96,2,11:29.0,H. Barnes makes 2-pt layup from 1 ft (assist by B. Bogdanović),,38,27
97,2,11:28.0,,Dallas full timeout,38,27
98,2,11:09.0,,J. Brunson misses 2-pt jump shot from 15 ft,38,27
99,2,11:06.0,Defensive rebound by H. Barnes,,38,27
100,2,10:48.0,H. Barnes misses 2-pt layup from 4 ft,,38,27
101,2,10:46.0,Offensive rebound by N. Bjelica,,38,27
102,2,10:44.0,N. Bjelica makes 2-pt layup from 6 ft,,40,27
103,2,10:28.0,,J. Jackson misses 3-pt jump shot from 23 ft,40,27
104,2,10:25.0,Defensive rebound by H. Barnes,,40,27
105,2,10:16.0,Y. Ferrell makes 2-pt layup from 1 ft,,42,27
106,2,10:06.0,,Personal foul by T. Ariza (drawn by J. Jackson),42,27
107,2,9:56.0,,M. Kleber misses 3-pt jump shot from 23 ft,42,27
108,2,9:53.0,,Offensive rebound by D. Finney-Smith,42,27
109,2,9:43.0,,Turnover by D. Finney-Smith (bad pass; steal by T. Ariza),42,27
110,2,9:23.0,Y. Ferrell misses 3-pt jump shot from 28 ft,,42,27
111,2,9:19.0,Offensive rebound by H. Barnes,,42,27
112,2,9:12.0,T. Ariza misses 3-pt jump shot from 24 ft,,42,27
113,2,9:09.0,,Defensive rebound by M. Kleber,42,27
114,2,9:02.0,,M. Kleber misses 2-pt jump shot from 13 ft,42,27
115,2,8:59.0,,Offensive rebound by M. Kleber,42,27
116,2,8:54.0,,J. Jackson makes 2-pt layup from 3 ft (assist by S. Curry),42,29
117,2,8:39.0,B. Bogdanović makes 2-pt layup from 1 ft (assist by N. Bjelica),,44,29
118,2,8:39.0,Shooting foul by S. Curry (drawn by B. Bogdanović),,44,29
119,2,8:39.0,,J. Barea enters the game for J. Brunson,44,29
120,2,8:39.0,,C. Lee enters the game for S. Curry,44,29
121,2,8:39.0,,D. Powell enters the game for M. Kleber,44,29
122,2,8:39.0,B. Bogdanović makes free throw 1 of 1,,45,29
123,2,8:13.0,,J. Jackson makes 2-pt jump shot from 10 ft (assist by D. Finney-Smith),45,31
124,2,8:00.0,Sacramento full timeout,,45,31
125,2,8:00.0,R. Holmes enters the game for B. Bogdanović,,45,31
126,2,7:52.0,R. Holmes makes 2-pt dunk from 1 ft (assist by N. Bjelica),,47,31
127,2,7:38.0,,Shooting foul by R. Holmes (drawn by D. Powell),47,31
128,2,7:38.0,,D. Powell makes free throw 1 of 2,47,32
129,2,7:38.0,,D. Powell makes free throw 2 of 2,47,33
130,2,7:26.0,H. Barnes misses 2-pt jump shot from 15 ft,,47,33
131,2,7:24.0,,Defensive rebound by C. Lee,47,33
132,2,7:12.0,,D. Powell misses 2-pt layup from 3 ft,47,33
133,2,7:11.0,Defensive rebound by N. Bjelica,,47,33
134,2,7:02.0,Turnover by H. Barnes (out of bounds lost ball),,47,33
135,2,6:56.0,,Personal foul by Y. Ferrell (drawn by J. Barea),47,33
136,2,6:49.0,,C. Lee makes 3-pt jump shot from 23 ft (assist by J. Barea),47,36
137,2,6:26.0,N. Bjelica makes 2-pt jump shot from 14 ft,,49,36
138,2,6:06.0,,J. Barea misses 2-pt jump shot from 10 ft,49,36
139,2,6:03.0,,Offensive rebound by D. Powell,49,36
140,2,5:59.0,,D. Powell makes 2-pt layup from 1 ft,49,38
141,2,5:44.0,R. Holmes makes 2-pt dunk from 1 ft (assist by Y. Ferrell),,51,38
142,2,5:36.0,,Turnover by D. Finney-Smith (traveling),51,38
143,2,5:36.0,B. Hield enters the game for H. Barnes,,51,38
144,2,5:36.0,,Violation by Team (delay of game),51,38
145,2,5:21.0,Personal foul by J. Jackson (drawn by Y. Ferrell),,51,38
146,2,5:21.0,,T. Hardaway enters the game for D. Finney-Smith,51,38
147,2,5:09.0,Shooting foul by J. Jackson (drawn by Y. Ferrell),,51,38
148,2,5:09.0,Y. Ferrell makes free throw 1 of 2,,52,38
149,2,5:09.0,B. Bogdanović enters the game for N. Bjelica,,52,38
150,2,5:09.0,,L. Dončić enters the game for J. Jackson,52,38
151,2,5:09.0,,K. Porziņģis enters the game for C. Lee,52,38
152,2,5:09.0,Y. Ferrell makes free throw 2 of 2,,53,38
153,2,4:55.0,,J. Barea misses 3-pt jump shot from 25 ft,53,38
154,2,4:52.0,Defensive rebound by T. Ariza,,53,38
155,2,4:38.0,B. Hield misses 3-pt jump shot from 25 ft,,53,38
156,2,4:36.0,,Defensive rebound by D. Powell,53,38
157,2,4:25.0,,D. Powell makes 2-pt layup at rim (assist by J. Barea),53,40
158,2,4:10.0,T. Ariza misses 2-pt layup from 2 ft,,53,40
159,2,4:08.0,Offensive rebound by R. Holmes,,53,40
160,2,3:59.0,T. Ariza misses 3-pt jump shot from 23 ft,,53,40
161,2,3:58.0,Offensive rebound by R. Holmes,,53,40
162,2,3:58.0,R. Holmes makes 2-pt dunk at rim,,55,40
163,2,3:38.0,,K. Porziņģis makes 2-pt layup from 4 ft,55,42
164,2,3:28.0,Y. Ferrell misses 3-pt jump shot from 26 ft,,55,42
165,2,3:25.0,,Defensive rebound by K. Porziņģis,55,42
166,2,3:12.0,,T. Hardaway makes 3-pt jump shot from 24 ft (assist by L. Dončić),55,45
167,2,3:11.0,Sacramento full timeout,,55,45
168,2,3:11.0,H. Barnes enters the game for T. Ariza,,55,45
169,2,3:11.0,C. Joseph enters the game for Y. Ferrell,,55,45
170,2,2:57.0,B. Bogdanović misses 2-pt jump shot from 12 ft,,55,45
171,2,2:55.0,,Defensive rebound by K. Porziņģis,55,45
172,2,2:35.0,,K. Porziņģis misses 2-pt jump shot from 9 ft,55,45
173,2,2:33.0,,Offensive rebound by J. Barea,55,45
174,2,2:30.0,,L. Dončić misses 3-pt jump shot from 28 ft,55,45
175,2,2:27.0,Defensive rebound by B. Hield,,55,45
176,2,2:20.0,B. Hield makes 2-pt dunk from 1 ft,,57,45
177,2,2:05.0,,K. Porziņģis misses 3-pt jump shot from 24 ft,57,45
178,2,2:03.0,Defensive rebound by R. Holmes,,57,45
179,2,1:49.0,B. Hield makes 3-pt jump shot from 26 ft (assist by H. Barnes),,60,45
180,2,1:30.0,,Shooting foul by C. Joseph (drawn by L. Dončić),60,45
181,2,1:30.0,,L. Dončić misses free throw 1 of 2,60,45
182,2,1:30.0,,Offensive rebound by Team,60,45
183,2,1:30.0,,L. Dončić makes free throw 2 of 2,60,46
184,2,1:30.0,,D. Finney-Smith enters the game for J. Barea,60,46
185,2,1:19.0,H. Barnes misses 2-pt layup from 3 ft,,60,46
186,2,1:16.0,Offensive rebound by R. Holmes,,60,46
187,2,1:16.0,R. Holmes makes 2-pt dunk at rim,,62,46
188,2,1:03.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,62,46
189,2,1:02.0,Defensive rebound by Team,,62,46
190,2,0:46.0,Personal foul by L. Dončić (drawn by C. Joseph),,62,46
191,2,0:35.0,B. Bogdanović makes 2-pt jump shot from 19 ft,,64,46
192,2,0:23.0,,L. Dončić misses 2-pt jump shot from 7 ft,64,46
193,2,0:23.0,Defensive rebound by Team,,64,46
194,2,0:03.0,B. Hield makes 2-pt jump shot from 17 ft,,66,46
195,2,0:01.0,,T. Hardaway misses 3-pt jump shot from 54 ft,66,46
196,2,0:00.0,,Offensive rebound by Team,66,46
197,3,11:46.0,,Turnover by L. Dončić (bad pass; steal by N. Bjelica),66,46
198,3,11:33.0,N. Bjelica makes 2-pt layup from 3 ft,,68,46
199,3,11:19.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by L. Dončić),68,49
200,3,11:02.0,H. Barnes makes 2-pt layup from 1 ft,,70,49
201,3,10:52.0,,Offensive foul by D. Powell (drawn by C. Joseph),70,49
202,3,10:52.0,,Turnover by D. Powell (offensive foul),70,49
203,3,10:37.0,C. Joseph makes 3-pt jump shot from 25 ft (assist by N. Bjelica),,73,49
204,3,10:34.0,,Dallas full timeout,73,49
205,3,10:15.0,,T. Hardaway makes 3-pt jump shot from 27 ft (assist by D. Finney-Smith),73,52
206,3,9:56.0,N. Bjelica makes 3-pt jump shot from 25 ft (assist by H. Barnes),,76,52
207,3,9:36.0,,T. Hardaway makes 3-pt jump shot from 25 ft,76,55
208,3,9:17.0,H. Barnes misses 3-pt jump shot from 26 ft,,76,55
209,3,9:14.0,,Defensive rebound by L. Dončić,76,55
210,3,9:10.0,,Shooting foul by N. Bjelica (drawn by L. Dončić),76,55
211,3,9:10.0,,L. Dončić makes free throw 1 of 2,76,56
212,3,9:10.0,,L. Dončić makes free throw 2 of 2,76,57
213,3,8:54.0,C. Joseph misses 3-pt jump shot from 25 ft,,76,57
214,3,8:51.0,,Defensive rebound by D. Powell,76,57
215,3,8:41.0,,D. Finney-Smith makes 3-pt jump shot from 23 ft (assist by L. Dončić),76,60
216,3,8:27.0,B. Hield makes 3-pt jump shot from 26 ft,,79,60
217,3,8:10.0,,T. Hardaway misses 3-pt jump shot from 27 ft,79,60
218,3,8:08.0,Defensive rebound by R. Holmes,,79,60
219,3,7:59.0,N. Bjelica misses 3-pt jump shot from 29 ft,,79,60
220,3,7:56.0,,Defensive rebound by T. Hardaway,79,60
221,3,7:43.0,,L. Dončić misses 3-pt jump shot from 25 ft,79,60
222,3,7:39.0,,Offensive rebound by D. Finney-Smith,79,60
223,3,7:37.0,,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by D. Finney-Smith),79,63
224,3,7:10.0,C. Joseph misses 2-pt layup from 2 ft,,79,63
225,3,7:07.0,Offensive rebound by R. Holmes,,79,63
226,3,6:59.0,N. Bjelica makes 2-pt jump shot from 12 ft (assist by B. Hield),,81,63
227,3,6:44.0,,Personal foul by R. Holmes (drawn by L. Dončić),81,63
228,3,6:37.0,,Turnover by L. Dončić (lost ball; steal by C. Joseph),81,63
229,3,6:20.0,R. Holmes misses 2-pt jump shot from 8 ft,,81,63
230,3,6:18.0,,Defensive rebound by K. Porziņģis,81,63
231,3,6:08.0,,K. Porziņģis makes 2-pt jump shot from 12 ft (assist by D. Powell),81,65
232,3,5:54.0,Personal foul by T. Hardaway (drawn by B. Hield),,81,65
233,3,5:44.0,H. Barnes makes 2-pt jump shot from 15 ft (assist by C. Joseph),,83,65
234,3,5:29.0,,Turnover by L. Dončić (bad pass; steal by R. Holmes),83,65
235,3,5:22.0,B. Hield makes 3-pt jump shot from 23 ft (assist by N. Bjelica),,86,65
236,3,5:05.0,,Personal foul by B. Hield (drawn by T. Hardaway),86,65
237,3,5:05.0,T. Ariza enters the game for H. Barnes,,86,65
238,3,5:05.0,B. Bogdanović enters the game for N. Bjelica,,86,65
239,3,5:05.0,,S. Curry enters the game for D. Finney-Smith,86,65
240,3,5:02.0,,Turnover by K. Porziņģis (bad pass),86,65
241,3,4:46.0,B. Hield misses 2-pt jump shot from 20 ft,,86,65
242,3,4:45.0,,Defensive rebound by L. Dončić,86,65
243,3,4:39.0,,L. Dončić makes 3-pt jump shot from 25 ft,86,68
244,3,4:20.0,Turnover by T. Ariza (traveling),,86,68
245,3,4:05.0,,K. Porziņģis misses 2-pt jump shot from 11 ft,86,68
246,3,4:00.0,,Offensive rebound by S. Curry,86,68
247,3,3:51.0,,S. Curry makes 2-pt jump shot from 11 ft (assist by T. Hardaway),86,70
248,3,3:51.0,Sacramento full timeout,,86,70
249,3,3:51.0,H. Barnes enters the game for B. Hield,,86,70
250,3,3:34.0,T. Ariza misses 3-pt jump shot from 24 ft,,86,70
251,3,3:31.0,,Defensive rebound by D. Powell,86,70
252,3,3:24.0,,L. Dončić makes 2-pt dunk at rim,86,72
253,3,3:08.0,Shooting foul by L. Dončić (drawn by H. Barnes),,86,72
254,3,3:08.0,H. Barnes misses free throw 1 of 2,,86,72
255,3,3:08.0,Offensive rebound by Team,,86,72
256,3,3:08.0,N. Bjelica enters the game for R. Holmes,,86,72
257,3,3:08.0,Y. Ferrell enters the game for C. Joseph,,86,72
258,3,3:08.0,,M. Kleber enters the game for D. Powell,86,72
259,3,3:08.0,H. Barnes makes free throw 2 of 2,,87,72
260,3,2:59.0,,Personal foul by T. Ariza (drawn by L. Dončić),87,72
261,3,2:48.0,,L. Dončić makes 3-pt jump shot from 25 ft,87,75
262,3,2:30.0,Y. Ferrell misses 3-pt jump shot from 23 ft,,87,75
263,3,2:27.0,,Defensive rebound by S. Curry,87,75
264,3,2:17.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,87,75
265,3,2:14.0,,Offensive rebound by S. Curry,87,75
266,3,2:02.0,,L. Dončić misses 3-pt jump shot from 36 ft,87,75
267,3,1:58.0,Defensive rebound by T. Ariza,,87,75
268,3,1:45.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,87,75
269,3,1:43.0,,Defensive rebound by M. Kleber,87,75
270,3,1:39.0,,S. Curry misses 3-pt jump shot from 25 ft,87,75
271,3,1:35.0,Defensive rebound by H. Barnes,,87,75
272,3,1:16.0,B. Bogdanović misses 2-pt layup from 5 ft (block by K. Porziņģis),,87,75
273,3,1:15.0,Offensive rebound by Team,,87,75
274,3,1:11.0,N. Bjelica makes 2-pt jump shot from 23 ft (assist by Y. Ferrell),,89,75
275,3,0:52.0,,S. Curry misses 2-pt layup from 1 ft,89,75
276,3,0:51.0,Defensive rebound by N. Bjelica,,89,75
277,3,0:42.0,T. Ariza makes 3-pt jump shot from 22 ft (assist by Y. Ferrell),,92,75
278,3,0:31.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by L. Dončić),92,78
279,3,0:14.0,N. Bjelica misses 2-pt layup from 5 ft,,92,78
280,3,0:13.0,,Defensive rebound by L. Dončić,92,78
281,3,0:00.0,,L. Dončić misses 3-pt jump shot from 29 ft,92,78
282,3,0:00.0,,Offensive rebound by Team,92,78
283,4,11:43.0,Shooting foul by S. Curry (drawn by T. Ariza),,92,78
284,4,11:43.0,T. Ariza makes free throw 1 of 2,,93,78
285,4,11:43.0,T. Ariza makes free throw 2 of 2,,94,78
286,4,11:34.0,,Personal foul by B. Bogdanović (drawn by S. Curry),94,78
287,4,11:28.0,,M. Kleber makes 2-pt layup from 1 ft (assist by J. Barea),94,80
288,4,11:28.0,,Shooting foul by H. Barnes (drawn by M. Kleber),94,80
289,4,11:28.0,,M. Kleber makes free throw 1 of 1,94,81
290,4,11:08.0,N. Bjelica misses 3-pt jump shot from 27 ft,,94,81
291,4,11:04.0,,Defensive rebound by M. Kleber,94,81
292,4,10:56.0,,M. Kleber misses 2-pt layup from 3 ft,94,81
293,4,10:54.0,Defensive rebound by H. Barnes,,94,81
294,4,10:49.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by Y. Ferrell),,97,81
295,4,10:27.0,,J. Barea misses 2-pt jump shot from 10 ft,97,81
296,4,10:25.0,Defensive rebound by N. Bjelica,,97,81
297,4,10:16.0,Shooting foul by D. Finney-Smith (drawn by B. Bogdanović),,97,81
298,4,10:16.0,B. Bogdanović makes free throw 1 of 2,,98,81
299,4,10:16.0,,K. Porziņģis enters the game for M. Kleber,98,81
300,4,10:16.0,B. Bogdanović makes free throw 2 of 2,,99,81
301,4,10:01.0,,J. Jackson makes 2-pt hook shot from 11 ft (assist by K. Porziņģis),99,83
302,4,9:49.0,T. Ariza misses 3-pt jump shot from 27 ft,,99,83
303,4,9:45.0,,Defensive rebound by K. Porziņģis,99,83
304,4,9:27.0,,J. Barea makes 2-pt layup from 1 ft,99,85
305,4,9:06.0,N. Bjelica makes 3-pt jump shot from 28 ft (assist by B. Bogdanović),,102,85
306,4,8:50.0,,J. Jackson misses 3-pt jump shot from 25 ft (block by N. Bjelica),102,85
307,4,8:49.0,,Offensive rebound by Team,102,85
308,4,8:49.0,,Dallas full timeout,102,85
309,4,8:49.0,,Instant Replay (Challenge: Ruling Stands),102,85
310,4,8:49.0,B. Hield enters the game for H. Barnes,,102,85
311,4,8:40.0,,J. Jackson misses 3-pt jump shot from 25 ft,102,85
312,4,8:36.0,Defensive rebound by T. Ariza,,102,85
313,4,8:16.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,102,85
314,4,8:15.0,Offensive rebound by Team,,102,85
315,4,8:15.0,Turnover by Team (shot clock),,102,85
316,4,8:00.0,,D. Finney-Smith makes 3-pt jump shot from 26 ft (assist by S. Curry),102,88
317,4,7:36.0,Y. Ferrell makes 2-pt layup at rim,,104,88
318,4,7:23.0,,J. Barea makes 2-pt layup from 1 ft,104,90
319,4,7:12.0,N. Bjelica misses 3-pt jump shot from 28 ft,,104,90
320,4,7:08.0,,Defensive rebound by K. Porziņģis,104,90
321,4,7:02.0,,J. Barea misses 3-pt jump shot from 27 ft,104,90
322,4,7:01.0,,Offensive rebound by D. Finney-Smith,104,90
323,4,7:01.0,C. Joseph enters the game for B. Bogdanović,,104,90
324,4,7:01.0,,L. Dončić enters the game for S. Curry,104,90
325,4,7:01.0,,T. Hardaway enters the game for J. Jackson,104,90
326,4,6:56.0,,Turnover by D. Finney-Smith (3 sec),104,90
327,4,6:34.0,B. Hield makes 2-pt jump shot from 21 ft,,106,90
328,4,6:21.0,,D. Finney-Smith makes 3-pt jump shot from 25 ft (assist by T. Hardaway),106,93
329,4,5:54.0,N. Bjelica misses 2-pt jump shot from 13 ft,,106,93
330,4,5:53.0,Offensive rebound by Team,,106,93
331,4,5:53.0,Turnover by Team (shot clock),,106,93
332,4,5:53.0,H. Barnes enters the game for N. Bjelica,,106,93
333,4,5:37.0,,K. Porziņģis makes 2-pt dunk from 1 ft (assist by J. Barea),106,95
334,4,5:36.0,Sacramento full timeout,,106,95
335,4,5:36.0,R. Holmes enters the game for Y. Ferrell,,106,95
336,4,5:17.0,Turnover by H. Barnes (bad pass; steal by T. Hardaway),,106,95
337,4,5:02.0,,Turnover by L. Dončić (bad pass),106,95
338,4,4:48.0,Turnover by C. Joseph (bad pass; steal by D. Finney-Smith),,106,95
339,4,4:44.0,,D. Finney-Smith makes 2-pt layup from 2 ft,106,97
340,4,4:31.0,Offensive foul by R. Holmes (drawn by J. Barea),,106,97
341,4,4:31.0,Turnover by R. Holmes (offensive foul),,106,97
342,4,4:31.0,B. Bogdanović enters the game for T. Ariza,,106,97
343,4,4:22.0,,L. Dončić makes 3-pt jump shot from 25 ft,106,100
344,4,3:54.0,B. Bogdanović misses 2-pt layup from 6 ft,,106,100
345,4,3:51.0,Offensive rebound by B. Bogdanović,,106,100
346,4,3:42.0,H. Barnes misses 2-pt layup from 2 ft,,106,100
347,4,3:40.0,,Defensive rebound by D. Finney-Smith,106,100
348,4,3:34.0,,Turnover by J. Barea (lost ball; steal by H. Barnes),106,100
349,4,3:33.0,Personal take foul by K. Porziņģis (drawn by H. Barnes),,106,100
350,4,3:33.0,Instant Replay (Request: Ruling Stands),,106,100
351,4,3:20.0,Offensive foul by H. Barnes (drawn by J. Barea),,106,100
352,4,3:20.0,Turnover by H. Barnes (offensive foul),,106,100
353,4,3:05.0,,L. Dončić misses 3-pt jump shot from 25 ft,106,100
354,4,3:01.0,Defensive rebound by R. Holmes,,106,100
355,4,2:47.0,H. Barnes makes 2-pt layup from 2 ft,,108,100
356,4,2:32.0,,L. Dončić makes 2-pt layup from 3 ft (assist by J. Barea),108,102
357,4,2:07.0,B. Hield misses 2-pt jump shot from 20 ft,,108,102
358,4,2:06.0,Offensive rebound by Team,,108,102
359,4,2:06.0,Turnover by Team (shot clock),,108,102
360,4,1:56.0,,L. Dončić makes 2-pt layup from 1 ft,108,104
361,4,1:32.0,H. Barnes misses 2-pt layup from 2 ft,,108,104
362,4,1:30.0,,Defensive rebound by D. Finney-Smith,108,104
363,4,1:17.0,,D. Finney-Smith misses 3-pt jump shot from 22 ft,108,104
364,4,1:15.0,,Offensive rebound by K. Porziņģis,108,104
365,4,1:04.0,,L. Dončić misses 3-pt jump shot from 25 ft,108,104
366,4,0:59.0,Defensive rebound by B. Hield,,108,104
367,4,0:41.0,H. Barnes misses 2-pt jump shot from 7 ft,,108,104
368,4,0:38.0,,Defensive rebound by Team,108,104
369,4,0:38.0,Loose ball foul by R. Holmes (drawn by K. Porziņģis),,108,104
370,4,0:38.0,,Dallas full timeout,108,104
371,4,0:38.0,T. Ariza enters the game for B. Hield,,108,104
372,4,0:33.0,,K. Porziņģis makes 2-pt jump shot from 10 ft,108,106
373,4,0:33.0,Sacramento full timeout,,108,106
374,4,0:33.0,N. Bjelica enters the game for T. Ariza,,108,106
375,4,0:33.0,B. Hield enters the game for C. Joseph,,108,106
376,4,0:33.0,,M. Kleber enters the game for J. Barea,108,106
