,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,ATLANTA_ACTION,BROOKLYN_SCORE,ATLANTA_SCORE
55,1,4:55.0,,Personal foul by S. Dinwiddie (drawn by J. Teague),24,16
56,1,4:50.0,,B. Fernando misses 2-pt jump shot from 11 ft,24,16
57,1,4:47.0,Defensive rebound by W. Chandler,,24,16
58,1,4:41.0,D. Jordan makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),,26,16
59,1,4:40.0,,Atlanta full timeout,26,16
60,1,4:40.0,T. Luwawu-Cabarrot enters the game for J. Harris,,26,16
61,1,4:25.0,,J. Teague misses 2-pt layup from 9 ft,26,16
62,1,4:22.0,Defensive rebound by D. Jordan,,26,16
63,1,4:11.0,G. Temple makes 3-pt jump shot from 27 ft (assist by D. Jordan),,29,16
64,1,3:54.0,,J. Collins makes 2-pt layup from 2 ft (assist by T. Young),29,18
65,1,3:37.0,W. Chandler makes 2-pt jump shot from 6 ft (assist by S. Dinwiddie),,31,18
66,1,3:24.0,,B. Fernando makes 2-pt jump shot from 12 ft (assist by T. Young),31,20
67,1,3:00.0,W. Chandler misses 3-pt jump shot from 31 ft,,31,20
68,1,2:56.0,,Defensive rebound by J. Collins,31,20
69,1,2:47.0,,C. Reddish makes 3-pt jump shot from 23 ft (assist by T. Young),31,23
70,1,2:35.0,G. Temple misses 3-pt jump shot from 23 ft,,31,23
71,1,2:32.0,,Defensive rebound by C. Reddish,31,23
72,1,2:32.0,C. LeVert enters the game for S. Dinwiddie,,31,23
73,1,2:32.0,,V. Carter enters the game for J. Collins,31,23
74,1,2:32.0,,B. Goodwin enters the game for C. Reddish,31,23
75,1,2:32.0,,T. Graham enters the game for T. Young,31,23
76,1,2:14.0,,Shooting foul by W. Chandler (drawn by B. Fernando),31,23
77,1,2:14.0,,B. Fernando misses free throw 1 of 2,31,23
78,1,2:14.0,,Offensive rebound by Team,31,23
79,1,2:14.0,,B. Fernando makes free throw 2 of 2,31,24
80,1,1:55.0,Turnover by G. Temple (out of bounds lost ball),,31,24
81,1,1:40.0,,B. Goodwin makes 3-pt jump shot from 25 ft (assist by V. Carter),31,27
82,1,1:19.0,Turnover by C. LeVert (lost ball; steal by V. Carter),,31,27
83,1,1:13.0,,B. Goodwin misses 2-pt layup from 3 ft (block by T. Luwawu-Cabarrot),31,27
84,1,1:13.0,Defensive rebound by Team,,31,27
85,1,1:03.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,,31,27
86,1,1:00.0,,Defensive rebound by B. Goodwin,31,27
87,1,0:50.0,,T. Graham misses 3-pt jump shot from 25 ft,31,27
88,1,0:46.0,,Offensive rebound by J. Teague,31,27
89,1,0:38.0,,B. Goodwin makes 2-pt jump shot from 19 ft,31,29
90,1,0:31.0,G. Temple makes 3-pt jump shot from 27 ft,,34,29
91,1,0:26.0,,J. Teague misses 3-pt jump shot from 27 ft,34,29
92,1,0:21.0,Defensive rebound by G. Temple,,34,29
93,1,0:04.0,G. Temple misses 3-pt jump shot from 26 ft,,34,29
94,1,0:01.0,Offensive rebound by C. LeVert,,34,29
95,1,0:01.0,C. LeVert makes 2-pt layup from 1 ft,,36,29
96,2,11:52.0,,K. Huerter makes 2-pt jump shot from 17 ft (assist by B. Fernando),36,31
97,2,11:31.0,W. Chandler misses 3-pt jump shot from 26 ft,,36,31
98,2,11:31.0,,Defensive rebound by Team,36,31
99,2,11:22.0,,T. Graham misses 3-pt jump shot from 26 ft,36,31
100,2,11:18.0,Defensive rebound by G. Temple,,36,31
101,2,11:09.0,D. Jordan makes 2-pt dunk from 1 ft (assist by G. Temple),,38,31
102,2,10:48.0,,T. Graham misses 2-pt jump shot from 21 ft,38,31
103,2,10:46.0,Defensive rebound by D. Jordan,,38,31
104,2,10:34.0,D. Jordan makes 2-pt dunk from 1 ft (assist by C. LeVert),,40,31
105,2,10:11.0,,V. Carter misses 2-pt layup from 2 ft,40,31
106,2,10:08.0,,Offensive rebound by V. Carter,40,31
107,2,10:06.0,,V. Carter makes 2-pt layup from 5 ft,40,33
108,2,9:53.0,C. LeVert makes 3-pt jump shot from 26 ft,,43,33
109,2,9:32.0,,Personal foul by T. Luwawu-Cabarrot (drawn by K. Huerter),43,33
110,2,9:32.0,,D. Hunter enters the game for T. Graham,43,33
111,2,9:27.0,,V. Carter misses 2-pt jump shot from 18 ft,43,33
112,2,9:24.0,Defensive rebound by D. Jordan,,43,33
113,2,9:11.0,C. LeVert misses 3-pt jump shot from 26 ft,,43,33
114,2,9:06.0,Offensive rebound by D. Jordan,,43,33
115,2,9:04.0,C. LeVert misses 3-pt jump shot from 25 ft,,43,33
116,2,9:01.0,,Defensive rebound by K. Huerter,43,33
117,2,8:51.0,,D. Hunter makes 3-pt jump shot from 25 ft (assist by B. Goodwin),43,36
118,2,8:34.0,Turnover by G. Temple (bad pass; steal by B. Fernando),,43,36
119,2,8:24.0,,D. Hunter misses 3-pt jump shot from 25 ft,43,36
120,2,8:19.0,,Offensive rebound by B. Fernando,43,36
121,2,8:19.0,,B. Fernando makes 2-pt layup at rim,43,38
122,2,7:57.0,G. Temple misses 2-pt jump shot from 17 ft,,43,38
123,2,7:55.0,,Defensive rebound by D. Hunter,43,38
124,2,7:46.0,,B. Fernando misses 2-pt hook shot from 7 ft,43,38
125,2,7:42.0,Defensive rebound by W. Chandler,,43,38
126,2,7:37.0,Brooklyn full timeout,,43,38
127,2,7:37.0,S. Dinwiddie enters the game for C. LeVert,,43,38
128,2,7:37.0,J. Harris enters the game for T. Luwawu-Cabarrot,,43,38
129,2,7:37.0,T. Prince enters the game for G. Temple,,43,38
130,2,7:37.0,,J. Collins enters the game for V. Carter,43,38
131,2,7:37.0,,T. Young enters the game for B. Goodwin,43,38
132,2,7:31.0,Turnover by W. Chandler (bad pass; steal by B. Fernando),,43,38
133,2,7:22.0,,J. Collins makes 2-pt jump shot from 8 ft,43,40
134,2,7:06.0,Shooting foul by D. Hunter (drawn by S. Dinwiddie),,43,40
135,2,7:06.0,S. Dinwiddie makes free throw 1 of 2,,44,40
136,2,7:06.0,S. Dinwiddie makes free throw 2 of 2,,45,40
137,2,6:53.0,,T. Young misses 2-pt layup from 7 ft,45,40
138,2,6:49.0,,Offensive rebound by B. Fernando,45,40
139,2,6:49.0,,B. Fernando misses 2-pt layup at rim,45,40
140,2,6:49.0,,Offensive rebound by B. Fernando,45,40
141,2,6:48.0,,B. Fernando makes 2-pt layup at rim,45,42
142,2,6:36.0,J. Harris makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),,48,42
143,2,6:18.0,,J. Collins makes 2-pt jump shot from 9 ft (assist by T. Young),48,44
144,2,6:02.0,D. Jordan misses 2-pt layup from 4 ft,,48,44
145,2,5:59.0,,Defensive rebound by B. Fernando,48,44
146,2,5:52.0,,J. Collins misses 2-pt jump shot from 15 ft,48,44
147,2,5:49.0,Defensive rebound by D. Jordan,,48,44
148,2,5:47.0,Shooting foul by K. Huerter (drawn by S. Dinwiddie),,48,44
149,2,5:47.0,S. Dinwiddie makes free throw 1 of 2,,49,44
150,2,5:47.0,J. Allen enters the game for D. Jordan,,49,44
151,2,5:47.0,,C. Reddish enters the game for B. Fernando,49,44
152,2,5:47.0,S. Dinwiddie makes free throw 2 of 2,,50,44
153,2,5:37.0,,C. Reddish makes 3-pt jump shot from 23 ft (assist by D. Hunter),50,47
154,2,5:09.0,Turnover by Team (shot clock),,50,47
155,2,5:03.0,,K. Huerter makes 3-pt jump shot from 26 ft (assist by D. Hunter),50,50
156,2,4:48.0,J. Harris misses 2-pt layup from 1 ft,,50,50
157,2,4:45.0,,Defensive rebound by J. Collins,50,50
158,2,4:45.0,,T. Young makes 2-pt jump shot from 14 ft,50,52
159,2,4:45.0,,Shooting foul by W. Chandler (drawn by T. Young),50,52
160,2,4:45.0,G. Temple enters the game for W. Chandler,,50,52
161,2,4:45.0,,T. Young makes free throw 1 of 1,50,53
162,2,4:24.0,S. Dinwiddie misses 2-pt layup from 2 ft,,50,53
163,2,4:21.0,,Defensive rebound by J. Collins,50,53
164,2,4:19.0,,Shooting foul by G. Temple (drawn by J. Collins),50,53
165,2,4:19.0,,J. Collins makes free throw 1 of 2,50,54
166,2,4:19.0,,J. Collins makes free throw 2 of 2,50,55
167,2,4:06.0,J. Harris misses 3-pt jump shot from 25 ft,,50,55
168,2,4:04.0,,Defensive rebound by T. Young,50,55
169,2,4:00.0,,Shooting foul by T. Prince (drawn by T. Young),50,55
170,2,4:00.0,,T. Young makes free throw 1 of 2,50,56
171,2,4:00.0,,T. Young makes free throw 2 of 2,50,57
172,2,3:51.0,T. Prince misses 2-pt jump shot from 16 ft,,50,57
173,2,3:48.0,,Defensive rebound by T. Young,50,57
174,2,3:36.0,,T. Young misses 2-pt jump shot from 11 ft,50,57
175,2,3:35.0,Defensive rebound by Team,,50,57
176,2,3:22.0,T. Prince makes 3-pt jump shot from 23 ft (assist by J. Harris),,53,57
177,2,3:05.0,,K. Huerter misses 2-pt jump shot from 12 ft,53,57
178,2,3:01.0,,Offensive rebound by J. Collins,53,57
179,2,3:01.0,,J. Collins makes 2-pt layup at rim,53,59
180,2,2:50.0,G. Temple makes 3-pt jump shot from 24 ft (assist by T. Prince),,56,59
181,2,2:29.0,,K. Huerter makes 3-pt jump shot from 27 ft (assist by T. Young),56,62
182,2,2:18.0,Shooting foul by C. Reddish (drawn by J. Harris),,56,62
183,2,2:18.0,,Atlanta full timeout,56,62
184,2,2:18.0,J. Harris misses free throw 1 of 2,,56,62
185,2,2:18.0,Offensive rebound by Team,,56,62
186,2,2:18.0,J. Harris makes free throw 2 of 2,,57,62
187,2,2:07.0,,C. Reddish misses 3-pt jump shot from 26 ft,57,62
188,2,2:04.0,Defensive rebound by T. Prince,,57,62
189,2,1:48.0,G. Temple misses 2-pt layup from 1 ft (block by C. Reddish),,57,62
190,2,1:45.0,,Defensive rebound by C. Reddish,57,62
191,2,1:43.0,,Shooting foul by T. Prince (drawn by C. Reddish),57,62
192,2,1:43.0,,C. Reddish makes free throw 1 of 2,57,63
193,2,1:43.0,,C. Reddish misses free throw 2 of 2,57,63
194,2,1:37.0,Defensive rebound by T. Prince,,57,63
195,2,1:35.0,J. Harris makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),,60,63
196,2,1:13.0,,K. Huerter misses 2-pt layup from 1 ft,60,63
197,2,1:10.0,,Offensive rebound by J. Collins,60,63
198,2,1:09.0,,D. Hunter makes 3-pt jump shot from 24 ft (assist by J. Collins),60,66
199,2,0:54.0,G. Temple makes 2-pt jump shot from 21 ft (assist by S. Dinwiddie),,62,66
200,2,0:48.0,,T. Young makes 2-pt layup from 2 ft,62,68
201,2,0:35.0,J. Harris misses 3-pt jump shot from 27 ft,,62,68
202,2,0:30.0,,Defensive rebound by D. Hunter,62,68
203,2,0:24.0,,D. Hunter misses 3-pt jump shot from 25 ft,62,68
204,2,0:21.0,Defensive rebound by J. Allen,,62,68
205,2,0:01.0,G. Temple misses 3-pt jump shot from 25 ft,,62,68
206,2,0:01.0,Offensive rebound by Team,,62,68
207,3,11:47.0,,Offensive foul by J. Collins (drawn by C. LeVert),62,68
208,3,11:47.0,,Turnover by J. Collins (offensive foul),62,68
209,3,11:39.0,J. Harris misses 3-pt jump shot from 26 ft,,62,68
210,3,11:35.0,,Defensive rebound by D. Hunter,62,68
211,3,11:25.0,,D. Hunter misses 3-pt jump shot from 26 ft,62,68
212,3,11:21.0,Defensive rebound by C. LeVert,,62,68
213,3,11:19.0,J. Allen makes 2-pt layup from 4 ft (assist by C. LeVert),,64,68
214,3,11:19.0,Shooting foul by D. Hunter (drawn by J. Allen),,64,68
215,3,11:19.0,J. Allen makes free throw 1 of 1,,65,68
216,3,11:14.0,,Shooting foul by C. LeVert (drawn by T. Young),65,68
217,3,11:14.0,,T. Young misses free throw 1 of 3,65,68
218,3,11:14.0,,Offensive rebound by Team,65,68
219,3,11:14.0,,T. Young makes free throw 2 of 3,65,69
220,3,11:14.0,,T. Young makes free throw 3 of 3,65,70
221,3,11:02.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,65,70
222,3,10:58.0,,Defensive rebound by K. Huerter,65,70
223,3,10:56.0,,C. Reddish makes 2-pt dunk from 1 ft (assist by K. Huerter),65,72
224,3,10:42.0,J. Harris makes 3-pt jump shot from 25 ft (assist by J. Allen),,68,72
225,3,10:30.0,,T. Young misses 2-pt layup from 3 ft,68,72
226,3,10:30.0,,Offensive rebound by D. Hunter,68,72
227,3,10:30.0,,Shooting foul by J. Allen (drawn by D. Hunter),68,72
228,3,10:30.0,,D. Hunter makes free throw 1 of 2,68,73
229,3,10:30.0,,D. Hunter makes free throw 2 of 2,68,74
230,3,10:11.0,J. Harris makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,70,74
231,3,10:03.0,,T. Young makes 2-pt layup from 1 ft,70,76
232,3,9:48.0,S. Dinwiddie misses 2-pt jump shot from 11 ft,,70,76
233,3,9:46.0,,Defensive rebound by K. Huerter,70,76
234,3,9:43.0,,D. Hunter makes 3-pt jump shot from 25 ft (assist by K. Huerter),70,79
235,3,9:41.0,Brooklyn full timeout,,70,79
236,3,9:41.0,,Technical foul by K. Atkinson,70,79
237,3,9:41.0,,T. Young makes technical free throw,70,80
238,3,9:26.0,Turnover by T. Prince (back court),,70,80
239,3,9:19.0,,C. Reddish makes 3-pt jump shot from 23 ft (assist by T. Young),70,83
240,3,9:11.0,S. Dinwiddie misses 2-pt jump shot from 10 ft,,70,83
241,3,9:10.0,,Defensive rebound by Team,70,83
242,3,8:54.0,,D. Hunter misses 3-pt jump shot from 23 ft,70,83
243,3,8:51.0,Defensive rebound by J. Harris,,70,83
244,3,8:43.0,J. Harris misses 3-pt jump shot from 26 ft,,70,83
245,3,8:39.0,,Defensive rebound by K. Huerter,70,83
246,3,8:31.0,,Turnover by J. Collins (out of bounds lost ball),70,83
247,3,8:17.0,S. Dinwiddie makes 2-pt layup from 1 ft,,72,83
248,3,8:04.0,,C. Reddish makes 3-pt jump shot from 27 ft (assist by T. Young),72,86
249,3,7:51.0,Turnover by S. Dinwiddie (out of bounds lost ball),,72,86
250,3,7:51.0,,J. Teague enters the game for K. Huerter,72,86
251,3,7:40.0,,T. Young misses 2-pt layup from 10 ft,72,86
252,3,7:36.0,,Offensive rebound by J. Collins,72,86
253,3,7:36.0,,J. Collins misses 2-pt layup at rim (block by J. Allen),72,86
254,3,7:36.0,,Offensive rebound by J. Collins,72,86
255,3,7:36.0,,Shooting foul by J. Allen (drawn by J. Collins),72,86
256,3,7:36.0,,J. Collins misses free throw 1 of 2,72,86
257,3,7:36.0,,Offensive rebound by Team,72,86
258,3,7:36.0,,J. Collins misses free throw 2 of 2,72,86
259,3,7:34.0,Defensive rebound by J. Allen,,72,86
260,3,7:23.0,C. LeVert misses 3-pt jump shot from 26 ft,,72,86
261,3,7:18.0,Offensive rebound by T. Prince,,72,86
262,3,7:15.0,C. LeVert makes 2-pt layup from 1 ft,,74,86
263,3,6:58.0,,J. Collins misses 2-pt layup from 3 ft,74,86
264,3,6:55.0,Defensive rebound by C. LeVert,,74,86
265,3,6:41.0,T. Prince makes 3-pt jump shot from 23 ft (assist by J. Harris),,77,86
266,3,6:40.0,,Atlanta full timeout,77,86
267,3,6:40.0,G. Temple enters the game for C. LeVert,,77,86
268,3,6:40.0,,B. Fernando enters the game for J. Collins,77,86
269,3,6:40.0,,Violation by Team (delay of game),77,86
270,3,6:20.0,,J. Teague misses 2-pt dunk from 1 ft (block by G. Temple),77,86
271,3,6:10.0,Defensive rebound by J. Harris,,77,86
272,3,6:03.0,S. Dinwiddie misses 2-pt layup from 2 ft,,77,86
273,3,6:03.0,Offensive rebound by J. Allen,,77,86
274,3,6:03.0,Shooting foul by D. Hunter (drawn by J. Allen),,77,86
275,3,6:03.0,J. Allen misses free throw 1 of 2,,77,86
276,3,6:03.0,Offensive rebound by Team,,77,86
277,3,6:03.0,J. Allen misses free throw 2 of 2,,77,86
278,3,6:01.0,,Defensive rebound by B. Fernando,77,86
279,3,5:52.0,,Turnover by T. Young (lost ball; steal by G. Temple),77,86
280,3,5:47.0,Turnover by J. Harris (bad pass; steal by C. Reddish),,77,86
281,3,5:43.0,,J. Teague makes 2-pt layup from 1 ft (assist by T. Young),77,88
282,3,5:30.0,Turnover by J. Harris (bad pass; steal by J. Teague),,77,88
283,3,5:25.0,,T. Young misses 2-pt layup from 1 ft (block by G. Temple),77,88
284,3,5:21.0,Defensive rebound by J. Allen,,77,88
285,3,5:18.0,T. Prince makes 3-pt jump shot from 22 ft (assist by J. Harris),,80,88
286,3,5:00.0,,T. Young makes 3-pt jump shot from 26 ft (assist by J. Teague),80,91
287,3,4:41.0,G. Temple misses 2-pt layup from 2 ft,,80,91
288,3,4:35.0,Offensive rebound by J. Allen,,80,91
289,3,4:35.0,J. Allen makes 2-pt layup at rim,,82,91
290,3,4:29.0,,T. Young misses 3-pt jump shot from 31 ft,82,91
291,3,4:25.0,Defensive rebound by J. Allen,,82,91
292,3,4:19.0,S. Dinwiddie makes 2-pt dunk at rim,,84,91
293,3,4:00.0,Loose ball foul by T. Prince (drawn by D. Hunter),,84,91
294,3,4:00.0,W. Chandler enters the game for J. Allen,,84,91
295,3,4:00.0,D. Jordan enters the game for T. Prince,,84,91
296,3,4:00.0,,T. Graham enters the game for D. Hunter,84,91
297,3,3:50.0,,C. Reddish makes 3-pt jump shot from 26 ft (assist by T. Graham),84,94
298,3,3:41.0,Shooting foul by T. Graham (drawn by S. Dinwiddie),,84,94
299,3,3:41.0,S. Dinwiddie makes free throw 1 of 2,,85,94
300,3,3:41.0,T. Luwawu-Cabarrot enters the game for J. Harris,,85,94
301,3,3:41.0,,K. Huerter enters the game for T. Young,85,94
302,3,3:41.0,S. Dinwiddie makes free throw 2 of 2,,86,94
303,3,3:37.0,,C. Reddish makes 3-pt jump shot from 23 ft (assist by J. Teague),86,97
304,3,3:07.0,S. Dinwiddie makes 3-pt jump shot from 25 ft (assist by G. Temple),,89,97
305,3,2:49.0,,K. Huerter makes 2-pt jump shot from 15 ft (assist by B. Fernando),89,99
306,3,2:32.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),,92,99
307,3,2:15.0,,C. Reddish makes 2-pt jump shot from 17 ft,92,101
308,3,2:06.0,D. Jordan makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,94,101
309,3,2:06.0,Shooting foul by B. Fernando (drawn by D. Jordan),,94,101
310,3,2:06.0,C. LeVert enters the game for S. Dinwiddie,,94,101
311,3,2:06.0,,J. Collins enters the game for B. Fernando,94,101
312,3,2:06.0,D. Jordan misses free throw 1 of 1,,94,101
313,3,2:04.0,,Defensive rebound by J. Collins,94,101
314,3,1:52.0,,K. Huerter makes 3-pt jump shot from 25 ft (assist by C. Reddish),94,104
315,3,1:28.0,T. Luwawu-Cabarrot misses 2-pt jump shot from 14 ft,,94,104
316,3,1:24.0,,Defensive rebound by J. Collins,94,104
317,3,1:17.0,,J. Collins makes 3-pt jump shot from 24 ft (assist by J. Teague),94,107
318,3,0:53.0,C. LeVert misses 3-pt jump shot from 27 ft,,94,107
319,3,0:51.0,Offensive rebound by Team,,94,107
320,3,0:51.0,,Loose ball foul by T. Graham (drawn by D. Jordan),94,107
321,3,0:51.0,D. Jordan misses free throw 1 of 2,,94,107
322,3,0:51.0,Offensive rebound by Team,,94,107
323,3,0:51.0,,V. Carter enters the game for T. Graham,94,107
324,3,0:51.0,D. Jordan makes free throw 2 of 2,,95,107
325,3,0:38.0,,Personal foul by W. Chandler (drawn by C. Reddish),95,107
326,3,0:38.0,,C. Reddish makes free throw 1 of 2,95,108
327,3,0:38.0,J. Harris enters the game for W. Chandler,,95,108
328,3,0:38.0,,C. Reddish misses free throw 2 of 2,95,108
329,3,0:36.0,Defensive rebound by D. Jordan,,95,108
330,3,0:26.0,C. LeVert makes 2-pt layup from 1 ft,,97,108
331,3,0:26.0,Shooting foul by K. Huerter (drawn by C. LeVert),,97,108
332,3,0:26.0,W. Chandler enters the game for J. Harris,,97,108
333,3,0:26.0,C. LeVert makes free throw 1 of 1,,98,108
334,3,0:06.0,,Turnover by J. Teague (step out of bounds),98,108
335,3,0:06.0,J. Harris enters the game for W. Chandler,,98,108
336,3,0:00.0,J. Harris misses 2-pt layup from 3 ft (block by K. Huerter),,98,108
337,3,0:00.0,Offensive rebound by Team,,98,108
338,4,11:34.0,C. LeVert misses 2-pt jump shot from 10 ft,,98,108
339,4,11:30.0,,Defensive rebound by J. Collins,98,108
340,4,11:18.0,,K. Huerter misses 3-pt jump shot from 25 ft,98,108
341,4,11:16.0,Defensive rebound by G. Temple,,98,108
342,4,11:06.0,G. Temple makes 2-pt jump shot from 16 ft,,100,108
343,4,10:55.0,,J. Collins misses 3-pt jump shot from 26 ft,100,108
344,4,10:50.0,Defensive rebound by W. Chandler,,100,108
345,4,10:41.0,C. LeVert makes 2-pt layup from 1 ft,,102,108
346,4,10:34.0,,J. Teague makes 2-pt layup from 8 ft,102,110
347,4,10:19.0,C. LeVert misses 3-pt jump shot from 26 ft,,102,110
348,4,10:15.0,,Defensive rebound by B. Goodwin,102,110
349,4,10:14.0,,K. Huerter makes 2-pt layup from 1 ft (assist by B. Goodwin),102,112
350,4,9:51.0,Turnover by D. Jordan (bad pass; steal by V. Carter),,102,112
351,4,9:45.0,,V. Carter misses 3-pt jump shot from 25 ft,102,112
352,4,9:42.0,,Offensive rebound by J. Teague,102,112
353,4,9:39.0,,Personal foul by T. Luwawu-Cabarrot (drawn by V. Carter),102,112
354,4,9:39.0,T. Prince enters the game for W. Chandler,,102,112
355,4,9:28.0,,V. Carter misses 2-pt jump shot from 14 ft,102,112
356,4,9:21.0,Defensive rebound by D. Jordan,,102,112
357,4,9:14.0,G. Temple misses 3-pt jump shot from 25 ft,,102,112
358,4,9:09.0,Offensive rebound by D. Jordan,,102,112
359,4,9:09.0,D. Jordan misses 2-pt layup at rim,,102,112
360,4,9:08.0,,Defensive rebound by V. Carter,102,112
361,4,9:05.0,Loose ball foul by C. LeVert (drawn by J. Collins),,102,112
362,4,8:57.0,,B. Goodwin misses 3-pt jump shot from 24 ft,102,112
363,4,8:53.0,Defensive rebound by Team,,102,112
364,4,8:41.0,Shooting foul by J. Collins (drawn by C. LeVert),,102,112
365,4,8:41.0,C. LeVert makes free throw 1 of 2,,103,112
366,4,8:41.0,J. Harris enters the game for T. Luwawu-Cabarrot,,103,112
367,4,8:41.0,,D. Hunter enters the game for B. Goodwin,103,112
368,4,8:41.0,C. LeVert makes free throw 2 of 2,,104,112
369,4,8:27.0,,D. Hunter makes 2-pt jump shot from 21 ft,104,114
370,4,8:09.0,J. Harris misses 3-pt jump shot from 25 ft,,104,114
371,4,8:06.0,,Defensive rebound by D. Hunter,104,114
372,4,8:02.0,,Shooting foul by G. Temple (drawn by J. Collins),104,114
373,4,8:02.0,,J. Collins makes free throw 1 of 2,104,115
374,4,8:02.0,S. Dinwiddie enters the game for C. LeVert,,104,115
375,4,8:02.0,,T. Young enters the game for J. Teague,104,115
376,4,8:02.0,,J. Collins makes free throw 2 of 2,104,116
377,4,8:02.0,Brooklyn full timeout,,104,116
378,4,8:02.0,,B. Fernando enters the game for V. Carter,104,116
379,4,8:02.0,,T. Graham enters the game for J. Collins,104,116
380,4,7:48.0,T. Prince misses 3-pt jump shot from 25 ft,,104,116
381,4,7:43.0,,Defensive rebound by B. Fernando,104,116
