,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,SAN ANTONIO_ACTION,LA LAKERS_SCORE,SAN ANTONIO_SCORE
389,4,6:40.0,,D. DeRozan enters the game for T. Lyles,87,81
390,4,6:40.0,,D. Murray misses free throw 1 of 2,87,81
391,4,6:40.0,,Offensive rebound by Team,87,81
392,4,6:40.0,,D. Murray misses free throw 2 of 2,87,81
393,4,6:37.0,Defensive rebound by D. Howard,,87,81
394,4,6:24.0,Turnover by A. Davis (bad pass; steal by D. Murray),,87,81
395,4,6:19.0,,D. Murray makes 2-pt dunk from 1 ft,87,83
396,4,6:14.0,LA Lakers full timeout,,87,83
397,4,6:14.0,K. Caldwell-Pope enters the game for A. Bradley,,87,83
398,4,6:14.0,L. James enters the game for D. Green,,87,83
399,4,6:02.0,A. Davis misses 2-pt jump shot from 15 ft,,87,83
400,4,5:59.0,,Defensive rebound by D. Murray,87,83
401,4,5:43.0,,D. Murray makes 2-pt jump shot from 9 ft (assist by D. DeRozan),87,85
402,4,5:28.0,D. Howard makes 2-pt jump shot from 6 ft (assist by L. James),,89,85
403,4,5:28.0,Shooting foul by J. Poeltl (drawn by D. Howard),,89,85
404,4,5:28.0,D. Howard misses free throw 1 of 1,,89,85
405,4,5:24.0,Offensive rebound by A. Davis,,89,85
406,4,5:15.0,Shooting foul by J. Poeltl (drawn by L. James),,89,85
407,4,5:15.0,L. James makes free throw 1 of 2,,90,85
408,4,5:15.0,,R. Gay enters the game for J. Poeltl,90,85
409,4,5:15.0,L. James misses free throw 2 of 2,,90,85
410,4,5:13.0,,Defensive rebound by D. Murray,90,85
411,4,4:58.0,,Turnover by D. Murray (bad pass; steal by A. Caruso),90,85
412,4,4:38.0,A. Davis misses 2-pt hook shot from 6 ft,,90,85
413,4,4:36.0,,Defensive rebound by D. DeRozan,90,85
414,4,4:32.0,,D. Murray makes 2-pt layup from 3 ft,90,87
415,4,4:32.0,,Shooting foul by L. James (drawn by D. Murray),90,87
416,4,4:32.0,,D. Murray makes free throw 1 of 1,90,88
417,4,4:21.0,L. James misses 3-pt jump shot from 26 ft,,90,88
418,4,4:17.0,,Defensive rebound by D. Murray,90,88
419,4,4:10.0,,D. Murray makes 2-pt layup from 3 ft (assist by D. DeRozan),90,90
420,4,3:50.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,90,90
421,4,3:48.0,Offensive rebound by Team,,90,90
422,4,3:48.0,D. Green enters the game for A. Caruso,,90,90
423,4,3:46.0,K. Caldwell-Pope makes 2-pt jump shot from 17 ft (assist by L. James),,92,90
424,4,3:29.0,,D. DeRozan misses 2-pt layup from 1 ft (block by D. Howard),92,90
425,4,3:27.0,Defensive rebound by A. Davis,,92,90
426,4,3:24.0,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by L. James),,95,90
427,4,3:22.0,,San Antonio full timeout,95,90
428,4,3:05.0,,B. Forbes misses 3-pt jump shot from 25 ft,95,90
429,4,3:02.0,Defensive rebound by D. Howard,,95,90
430,4,2:45.0,L. James misses 2-pt jump shot from 19 ft,,95,90
431,4,2:39.0,Offensive rebound by D. Howard,,95,90
432,4,2:39.0,D. Howard makes 2-pt dunk from 1 ft,,97,90
433,4,2:32.0,,Shooting foul by D. Howard (drawn by D. Murray),97,90
434,4,2:32.0,,D. Murray makes free throw 1 of 2,97,91
435,4,2:32.0,,D. Murray makes free throw 2 of 2,97,92
436,4,2:10.0,A. Davis makes 2-pt hook shot from 9 ft,,99,92
437,4,1:47.0,,D. Murray misses 2-pt layup from 4 ft (block by D. Howard),99,92
438,4,1:45.0,Defensive rebound by L. James,,99,92
439,4,1:45.0,Shooting foul by B. Forbes (drawn by L. James),,99,92
440,4,1:45.0,L. James makes free throw 1 of 2,,100,92
441,4,1:45.0,,D. White enters the game for D. Murray,100,92
442,4,1:45.0,L. James misses free throw 2 of 2,,100,92
443,4,1:43.0,,Defensive rebound by R. Gay,100,92
444,4,1:33.0,,D. DeRozan makes 2-pt jump shot from 9 ft,100,94
445,4,1:13.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,100,94
446,4,1:09.0,,Defensive rebound by R. Gay,100,94
447,4,1:05.0,,Turnover by R. Gay (out of bounds lost ball),100,94
448,4,0:41.0,L. James misses 3-pt jump shot from 27 ft,,100,94
449,4,0:37.0,,Defensive rebound by D. DeRozan,100,94
450,4,0:33.0,,B. Forbes misses 3-pt jump shot from 25 ft,100,94
451,4,0:31.0,Defensive rebound by K. Caldwell-Pope,,100,94
452,4,0:24.0,Personal take foul by D. White (drawn by L. James),,100,94
453,4,0:24.0,L. James makes free throw 1 of 2,,101,94
454,4,0:24.0,L. James misses free throw 2 of 2,,101,94
455,4,0:22.0,,Defensive rebound by R. Gay,101,94
456,4,0:17.0,,B. Forbes makes 2-pt layup from 2 ft,101,96
457,4,0:16.0,Personal foul by L. Aldridge (drawn by A. Davis),,101,96
458,4,0:16.0,A. Davis makes free throw 1 of 2,,102,96
459,4,0:16.0,A. Davis makes free throw 2 of 2,,103,96
460,4,0:11.0,,R. Gay misses 3-pt jump shot from 28 ft,103,96
461,4,0:09.0,Defensive rebound by D. Howard,,103,96
