,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,UTAH_ACTION,PHILADELPHIA_SCORE,UTAH_SCORE
55,1,5:08.0,Turnover by J. Ennis (bad pass; steal by B. Bogdanović),,13,14
56,1,5:05.0,,B. Bogdanović makes 2-pt dunk from 2 ft,13,16
57,1,4:53.0,A. Horford makes 3-pt jump shot from 25 ft (assist by B. Simmons),,16,16
58,1,4:28.0,,J. Ingles makes 2-pt jump shot from 17 ft,16,18
59,1,4:11.0,M. Thybulle misses 3-pt jump shot from 26 ft,,16,18
60,1,4:09.0,,Defensive rebound by B. Bogdanović,16,18
61,1,4:00.0,,B. Bogdanović misses 2-pt jump shot from 17 ft,16,18
62,1,3:57.0,Defensive rebound by M. Thybulle,,16,18
63,1,3:47.0,A. Horford misses 3-pt jump shot from 25 ft,,16,18
64,1,3:45.0,,Defensive rebound by R. O'Neale,16,18
65,1,3:34.0,,R. O'Neale makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),16,21
66,1,3:31.0,Philadelphia full timeout,,16,21
67,1,3:31.0,J. Embiid enters the game for J. Ennis,,16,21
68,1,3:31.0,F. Korkmaz enters the game for T. Harris,,16,21
69,1,3:31.0,R. Neto enters the game for A. Horford,,16,21
70,1,3:31.0,J. Richardson enters the game for B. Simmons,,16,21
71,1,3:31.0,M. Scott enters the game for M. Thybulle,,16,21
72,1,3:31.0,,J. Green enters the game for B. Bogdanović,16,21
73,1,3:31.0,,D. Mitchell enters the game for M. Conley,16,21
74,1,3:31.0,,G. Niang enters the game for R. O'Neale,16,21
75,1,3:07.0,J. Embiid makes 2-pt layup from 2 ft,,18,21
76,1,2:56.0,,Turnover by D. Mitchell (bad pass),18,21
77,1,2:42.0,Personal foul by G. Niang (drawn by F. Korkmaz),,18,21
78,1,2:33.0,J. Richardson makes 3-pt jump shot from 23 ft (assist by J. Embiid),,21,21
79,1,2:14.0,,J. Green misses 3-pt jump shot from 23 ft,21,21
80,1,2:10.0,Defensive rebound by J. Embiid,,21,21
81,1,2:04.0,J. Embiid makes 3-pt jump shot from 28 ft (assist by J. Richardson),,24,21
82,1,1:42.0,,D. Mitchell misses 2-pt jump shot from 16 ft,24,21
83,1,1:40.0,Defensive rebound by M. Scott,,24,21
84,1,1:24.0,F. Korkmaz makes 3-pt jump shot from 24 ft (assist by J. Embiid),,27,21
85,1,1:03.0,,D. Mitchell misses 2-pt jump shot from 15 ft,27,21
86,1,1:01.0,,Offensive rebound by D. Mitchell,27,21
87,1,1:01.0,,D. Mitchell makes 2-pt layup at rim,27,23
88,1,0:49.0,J. Richardson misses 3-pt jump shot from 25 ft,,27,23
89,1,0:47.0,,Defensive rebound by R. Gobert,27,23
90,1,0:37.0,,J. Ingles makes 3-pt jump shot from 24 ft (assist by R. Gobert),27,26
91,1,0:29.0,J. Embiid misses 3-pt jump shot from 27 ft,,27,26
92,1,0:26.0,,Defensive rebound by J. Green,27,26
93,1,0:08.0,,D. Mitchell misses 2-pt jump shot from 19 ft,27,26
94,1,0:05.0,Defensive rebound by J. Embiid,,27,26
95,1,0:00.0,J. Richardson makes 2-pt layup from 3 ft (assist by J. Embiid),,29,26
96,2,11:48.0,,J. Ingles makes 3-pt jump shot from 25 ft (assist by D. Mitchell),29,29
97,2,11:35.0,J. Embiid makes 2-pt dunk from 2 ft (assist by R. Neto),,31,29
98,2,11:15.0,,J. Green makes 3-pt jump shot from 24 ft (assist by J. Ingles),31,32
99,2,10:54.0,R. Neto makes 2-pt jump shot from 14 ft,,33,32
100,2,10:40.0,,J. Ingles misses 3-pt jump shot from 24 ft,33,32
101,2,10:37.0,Defensive rebound by J. Embiid,,33,32
102,2,10:31.0,Personal foul by J. Ingles (drawn by J. Richardson),,33,32
103,2,10:28.0,T. Harris makes 2-pt dunk from 2 ft (assist by J. Richardson),,35,32
104,2,10:28.0,Shooting foul by G. Niang (drawn by T. Harris),,35,32
105,2,10:28.0,T. Harris makes free throw 1 of 1,,36,32
106,2,10:14.0,,Turnover by D. Mitchell (bad pass; steal by J. Richardson),36,32
107,2,10:11.0,Shooting foul by G. Niang (drawn by J. Richardson),,36,32
108,2,10:11.0,J. Richardson makes free throw 1 of 2,,37,32
109,2,10:11.0,,R. O'Neale enters the game for G. Niang,37,32
110,2,10:11.0,J. Richardson makes free throw 2 of 2,,38,32
111,2,9:58.0,,Personal foul by R. Neto (drawn by J. Ingles),38,32
112,2,9:46.0,,D. Mitchell makes 2-pt jump shot from 18 ft,38,34
113,2,9:22.0,Shooting foul by T. Bradley (drawn by J. Embiid),,38,34
114,2,9:22.0,J. Embiid makes free throw 1 of 2,,39,34
115,2,9:22.0,,B. Bogdanović enters the game for J. Ingles,39,34
116,2,9:22.0,,M. Conley enters the game for D. Mitchell,39,34
117,2,9:22.0,J. Embiid makes free throw 2 of 2,,40,34
118,2,9:03.0,,B. Bogdanović makes 2-pt layup from 2 ft,40,36
119,2,8:55.0,Personal foul by T. Bradley (drawn by J. Embiid),,40,36
120,2,8:55.0,J. Embiid makes free throw 1 of 2,,41,36
121,2,8:55.0,J. Embiid makes free throw 2 of 2,,42,36
122,2,8:44.0,,M. Conley misses 2-pt jump shot from 14 ft,42,36
123,2,8:41.0,,Offensive rebound by T. Bradley,42,36
124,2,8:37.0,,J. Green misses 3-pt jump shot from 25 ft,42,36
125,2,8:33.0,Defensive rebound by Team,,42,36
126,2,8:12.0,J. Embiid makes 2-pt jump shot from 14 ft,,44,36
127,2,7:52.0,,M. Conley misses 2-pt jump shot from 15 ft,44,36
128,2,7:51.0,,Offensive rebound by M. Conley,44,36
129,2,7:48.0,,M. Conley makes 2-pt layup from 7 ft,44,38
130,2,7:35.0,J. Embiid misses 3-pt jump shot from 26 ft,,44,38
131,2,7:33.0,,Defensive rebound by J. Green,44,38
132,2,7:26.0,,T. Bradley makes 2-pt hook shot from 3 ft (assist by M. Conley),44,40
133,2,7:05.0,J. Embiid misses 2-pt jump shot from 7 ft,,44,40
134,2,7:02.0,,Defensive rebound by J. Green,44,40
135,2,6:58.0,,Turnover by J. Green (lost ball; steal by R. Neto),44,40
136,2,6:56.0,R. Neto misses 2-pt layup from 2 ft (block by M. Conley),,44,40
137,2,6:56.0,Offensive rebound by Team,,44,40
138,2,6:56.0,,Utah full timeout,44,40
139,2,6:56.0,J. Ennis enters the game for J. Embiid,,44,40
140,2,6:56.0,A. Horford enters the game for F. Korkmaz,,44,40
141,2,6:56.0,B. Simmons enters the game for R. Neto,,44,40
142,2,6:56.0,M. Thybulle enters the game for J. Richardson,,44,40
143,2,6:56.0,,R. Gobert enters the game for T. Bradley,44,40
144,2,6:54.0,M. Thybulle makes 2-pt dunk from 2 ft (assist by B. Simmons),,46,40
145,2,6:35.0,,B. Bogdanović makes 2-pt layup from 3 ft,46,42
146,2,6:17.0,T. Harris misses 2-pt jump shot from 19 ft,,46,42
147,2,6:15.0,,Defensive rebound by M. Conley,46,42
148,2,6:12.0,,Turnover by M. Conley (lost ball; steal by B. Simmons),46,42
149,2,6:04.0,M. Thybulle misses 2-pt jump shot from 12 ft,,46,42
150,2,6:02.0,,Defensive rebound by M. Conley,46,42
151,2,5:55.0,,R. Gobert makes 2-pt dunk from 2 ft (assist by M. Conley),46,44
152,2,5:28.0,T. Harris misses 2-pt jump shot from 18 ft,,46,44
153,2,5:25.0,,Defensive rebound by R. O'Neale,46,44
154,2,5:20.0,,Personal foul by T. Harris (drawn by R. Gobert),46,44
155,2,5:20.0,R. Neto enters the game for B. Simmons,,46,44
156,2,5:20.0,,D. Mitchell enters the game for J. Green,46,44
157,2,5:15.0,,M. Conley misses 3-pt jump shot from 24 ft,46,44
158,2,5:12.0,,Offensive rebound by R. Gobert,46,44
159,2,5:10.0,,B. Bogdanović makes 2-pt dunk from 1 ft (assist by R. Gobert),46,46
160,2,5:10.0,Philadelphia full timeout,,46,46
161,2,4:47.0,Turnover by T. Harris (lost ball; steal by R. Gobert),,46,46
162,2,4:46.0,,Personal foul by M. Thybulle (drawn by M. Conley),46,46
163,2,4:34.0,,Turnover by B. Bogdanović (lost ball; steal by R. Neto),46,46
164,2,4:31.0,Turnover by R. Neto (out of bounds lost ball),,46,46
165,2,4:21.0,,Turnover by M. Conley (lost ball; steal by R. Neto),46,46
166,2,4:17.0,J. Ennis makes 2-pt layup from 3 ft (assist by M. Thybulle),,48,46
167,2,4:03.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by D. Mitchell),48,49
168,2,3:37.0,Shooting foul by R. O'Neale (drawn by T. Harris),,48,49
169,2,3:37.0,T. Harris misses free throw 1 of 2,,48,49
170,2,3:37.0,Offensive rebound by Team,,48,49
171,2,3:37.0,J. Embiid enters the game for J. Ennis,,48,49
172,2,3:37.0,F. Korkmaz enters the game for A. Horford,,48,49
173,2,3:37.0,,J. Ingles enters the game for R. O'Neale,48,49
174,2,3:37.0,T. Harris makes free throw 2 of 2,,49,49
175,2,3:24.0,,R. Gobert makes 2-pt dunk from 1 ft (assist by B. Bogdanović),49,51
176,2,3:24.0,M. Scott enters the game for T. Harris,,49,51
177,2,3:11.0,M. Scott makes 2-pt layup from 1 ft (assist by R. Neto),,51,51
178,2,2:56.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by D. Mitchell),51,53
179,2,2:46.0,R. Neto misses 2-pt jump shot from 12 ft,,51,53
180,2,2:43.0,,Defensive rebound by R. Gobert,51,53
181,2,2:28.0,,Shooting foul by J. Embiid (drawn by R. Gobert),51,53
182,2,2:28.0,,R. Gobert makes free throw 1 of 2,51,54
183,2,2:28.0,J. Richardson enters the game for M. Thybulle,,51,54
184,2,2:28.0,,R. Gobert makes free throw 2 of 2,51,55
185,2,2:22.0,Personal foul by R. Gobert (drawn by J. Embiid),,51,55
186,2,2:22.0,J. Embiid misses free throw 1 of 2,,51,55
187,2,2:22.0,Offensive rebound by Team,,51,55
188,2,2:22.0,J. Embiid makes free throw 2 of 2,,52,55
189,2,2:09.0,,B. Bogdanović misses 2-pt layup from 5 ft (block by J. Embiid),52,55
190,2,2:06.0,Defensive rebound by J. Embiid,,52,55
191,2,2:00.0,Turnover by J. Embiid (traveling),,52,55
192,2,1:49.0,,J. Ingles misses 2-pt jump shot from 11 ft,52,55
193,2,1:43.0,,Offensive rebound by J. Ingles,52,55
194,2,1:43.0,,J. Ingles misses 2-pt layup at rim,52,55
195,2,1:42.0,,Offensive rebound by M. Conley,52,55
196,2,1:36.0,,Turnover by B. Bogdanović (traveling),52,55
197,2,1:19.0,J. Richardson makes 2-pt jump shot from 8 ft,,54,55
198,2,1:08.0,,D. Mitchell misses 2-pt jump shot from 9 ft,54,55
199,2,1:06.0,Defensive rebound by J. Embiid,,54,55
200,2,0:49.0,Turnover by R. Neto (bad pass; steal by R. Gobert),,54,55
201,2,0:49.0,,Personal take foul by M. Scott (drawn by M. Conley),54,55
202,2,0:49.0,,M. Conley makes free throw 1 of 2,54,56
203,2,0:49.0,,M. Conley misses free throw 2 of 2,54,56
204,2,0:48.0,Defensive rebound by J. Embiid,,54,56
205,2,0:33.0,R. Neto misses 2-pt jump shot from 8 ft,,54,56
206,2,0:31.0,,Defensive rebound by R. Gobert,54,56
207,2,0:16.0,,J. Ingles makes 2-pt layup from 3 ft,54,58
208,2,0:01.0,R. Neto misses 2-pt layup from 5 ft,,54,58
209,2,0:01.0,Offensive rebound by J. Embiid,,54,58
210,2,0:00.0,Shooting foul by D. Mitchell (drawn by J. Embiid),,54,58
211,2,0:00.0,Instant Replay (Request: Ruling Stands),,54,58
212,2,0:00.0,M. Thybulle enters the game for R. Neto,,54,58
213,2,0:00.0,J. Embiid makes free throw 1 of 2,,55,58
214,2,0:00.0,J. Embiid makes free throw 2 of 2,,56,58
215,3,11:44.0,,R. Gobert makes 2-pt dunk from 4 ft (assist by B. Bogdanović),56,60
216,3,11:21.0,J. Embiid misses 2-pt jump shot from 13 ft,,56,60
217,3,11:19.0,,Defensive rebound by R. Gobert,56,60
218,3,11:10.0,,D. Mitchell misses 2-pt jump shot from 9 ft,56,60
219,3,11:05.0,,Offensive rebound by D. Mitchell,56,60
220,3,11:05.0,,D. Mitchell makes 2-pt layup from 1 ft,56,62
221,3,10:46.0,F. Korkmaz makes 3-pt jump shot from 25 ft (assist by J. Richardson),,59,62
222,3,10:31.0,,B. Bogdanović misses 2-pt jump shot from 5 ft,59,62
223,3,10:28.0,Defensive rebound by T. Harris,,59,62
224,3,10:16.0,J. Richardson makes 2-pt layup from 1 ft,,61,62
225,3,9:58.0,,Personal foul by F. Korkmaz (drawn by R. Gobert),61,62
226,3,9:52.0,,Turnover by B. Bogdanović (lost ball; steal by A. Horford),61,62
227,3,9:49.0,Turnover by A. Horford (bad pass),,61,62
228,3,9:34.0,,Shooting foul by J. Embiid (drawn by R. Gobert),61,62
229,3,9:34.0,,R. Gobert makes free throw 1 of 2,61,63
230,3,9:34.0,,R. Gobert makes free throw 2 of 2,61,64
231,3,9:22.0,T. Harris misses 3-pt jump shot from 25 ft,,61,64
232,3,9:18.0,,Defensive rebound by R. Gobert,61,64
233,3,9:11.0,,B. Bogdanović misses 3-pt jump shot from 23 ft (block by A. Horford),61,64
234,3,9:10.0,,Offensive rebound by Team,61,64
235,3,9:02.0,,D. Mitchell misses 2-pt jump shot from 7 ft,61,64
236,3,8:59.0,,Offensive rebound by R. Gobert,61,64
237,3,8:59.0,,R. Gobert misses 2-pt layup from 1 ft,61,64
238,3,8:58.0,Defensive rebound by T. Harris,,61,64
239,3,8:53.0,A. Horford misses 2-pt jump shot from 2 ft (block by B. Bogdanović),,61,64
240,3,8:52.0,Offensive rebound by Team,,61,64
241,3,8:46.0,T. Harris misses 2-pt jump shot from 19 ft,,61,64
242,3,8:42.0,,Defensive rebound by R. O'Neale,61,64
243,3,8:33.0,,D. Mitchell makes 2-pt jump shot from 18 ft,61,66
244,3,8:12.0,F. Korkmaz misses 3-pt jump shot from 28 ft,,61,66
245,3,8:09.0,,Defensive rebound by R. Gobert,61,66
246,3,8:00.0,,M. Conley misses 2-pt jump shot from 9 ft,61,66
247,3,7:57.0,Defensive rebound by Team,,61,66
248,3,7:57.0,Flagrant foul type 1 by R. Gobert (drawn by J. Richardson),,61,66
249,3,7:57.0,Instant Replay (Request: Ruling Stands),,61,66
250,3,7:57.0,J. Richardson makes flagrant free throw 1 of 2,,62,66
251,3,7:57.0,J. Richardson makes flagrant free throw 2 of 2,,63,66
252,3,7:49.0,A. Horford misses 2-pt jump shot from 7 ft,,63,66
253,3,7:46.0,,Defensive rebound by D. Mitchell,63,66
254,3,7:37.0,,D. Mitchell makes 2-pt layup from 3 ft,63,68
255,3,7:21.0,A. Horford misses 2-pt layup from 3 ft,,63,68
256,3,7:19.0,,Defensive rebound by B. Bogdanović,63,68
257,3,7:16.0,,D. Mitchell makes 3-pt jump shot from 26 ft (assist by B. Bogdanović),63,71
258,3,6:48.0,A. Horford misses 2-pt jump shot from 12 ft,,63,71
259,3,6:46.0,,Defensive rebound by R. Gobert,63,71
260,3,6:28.0,,B. Bogdanović misses 2-pt jump shot from 12 ft,63,71
261,3,6:26.0,Defensive rebound by J. Embiid,,63,71
262,3,6:14.0,A. Horford misses 2-pt layup from 3 ft (block by R. O'Neale),,63,71
263,3,6:14.0,,Utah full timeout,63,71
264,3,6:14.0,J. Ennis enters the game for J. Embiid,,63,71
265,3,6:14.0,R. Neto enters the game for F. Korkmaz,,63,71
266,3,6:14.0,M. Thybulle enters the game for J. Richardson,,63,71
267,3,6:14.0,,J. Ingles enters the game for D. Mitchell,63,71
268,3,6:10.0,Offensive rebound by Team,,63,71
269,3,6:02.0,Turnover by M. Thybulle (bad pass; steal by R. O'Neale),,63,71
270,3,5:57.0,,M. Conley makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),63,74
271,3,5:44.0,M. Thybulle misses 2-pt layup from 3 ft,,63,74
272,3,5:42.0,,Defensive rebound by B. Bogdanović,63,74
273,3,5:31.0,,Turnover by M. Conley (bad pass; steal by A. Horford),63,74
274,3,5:25.0,A. Horford makes 2-pt dunk from 1 ft (assist by M. Thybulle),,65,74
275,3,5:08.0,,Personal foul by M. Thybulle (drawn by B. Bogdanović),65,74
276,3,4:59.0,,R. Gobert misses 2-pt layup from 3 ft,65,74
277,3,4:57.0,Defensive rebound by A. Horford,,65,74
278,3,4:51.0,A. Horford misses 3-pt jump shot from 25 ft,,65,74
279,3,4:48.0,,Defensive rebound by M. Conley,65,74
280,3,4:39.0,,M. Conley makes 2-pt jump shot from 11 ft,65,76
281,3,4:37.0,Philadelphia full timeout,,65,76
282,3,4:37.0,J. Embiid enters the game for T. Harris,,65,76
283,3,4:37.0,J. Richardson enters the game for A. Horford,,65,76
284,3,4:37.0,M. Scott enters the game for M. Thybulle,,65,76
285,3,4:15.0,J. Embiid misses 2-pt hook shot from 4 ft,,65,76
286,3,4:14.0,Offensive rebound by Team,,65,76
287,3,4:14.0,,Technical foul by B. Brown,65,76
288,3,4:14.0,,B. Bogdanović misses technical free throw,65,76
289,3,4:14.0,Defensive rebound by Team,,65,76
290,3,4:12.0,J. Embiid misses 3-pt jump shot from 25 ft,,65,76
291,3,4:11.0,Offensive rebound by Team,,65,76
292,3,4:11.0,Turnover by Team (shot clock),,65,76
293,3,3:57.0,,Personal foul by J. Richardson (drawn by B. Bogdanović),65,76
294,3,3:57.0,,Personal foul by M. Scott (drawn by R. O'Neale),65,76
295,3,3:57.0,,R. O'Neale makes free throw 1 of 2,65,77
296,3,3:57.0,,J. Green enters the game for B. Bogdanović,65,77
297,3,3:57.0,,R. O'Neale makes free throw 2 of 2,65,78
298,3,3:50.0,J. Richardson makes 3-pt jump shot from 25 ft (assist by R. Neto),,68,78
299,3,3:32.0,,M. Conley misses 2-pt jump shot from 17 ft,68,78
300,3,3:29.0,Defensive rebound by R. Neto,,68,78
301,3,3:23.0,R. Neto misses 2-pt layup from 4 ft,,68,78
302,3,3:21.0,,Defensive rebound by R. Gobert,68,78
303,3,3:16.0,,R. O'Neale misses 2-pt layup from 3 ft,68,78
304,3,3:14.0,Defensive rebound by J. Embiid,,68,78
305,3,3:08.0,Turnover by R. Neto (bad pass; steal by M. Conley),,68,78
306,3,3:04.0,,Shooting foul by J. Embiid (drawn by R. Gobert),68,78
307,3,3:04.0,,R. Gobert misses free throw 1 of 2,68,78
308,3,3:04.0,,Offensive rebound by Team,68,78
309,3,3:04.0,F. Korkmaz enters the game for J. Ennis,,68,78
310,3,3:04.0,,D. Mitchell enters the game for M. Conley,68,78
311,3,3:04.0,,G. Niang enters the game for R. O'Neale,68,78
312,3,3:04.0,,R. Gobert makes free throw 2 of 2,68,79
313,3,2:53.0,Personal foul by J. Ingles (drawn by J. Embiid),,68,79
314,3,2:40.0,R. Neto makes 3-pt jump shot from 25 ft,,71,79
315,3,2:21.0,,D. Mitchell misses 2-pt jump shot from 9 ft,71,79
316,3,2:19.0,Defensive rebound by F. Korkmaz,,71,79
317,3,2:10.0,J. Richardson misses 3-pt jump shot from 24 ft,,71,79
318,3,2:07.0,,Defensive rebound by J. Green,71,79
319,3,2:02.0,,J. Ingles makes 2-pt layup from 3 ft (assist by D. Mitchell),71,81
320,3,1:39.0,J. Embiid misses 2-pt jump shot from 18 ft,,71,81
321,3,1:35.0,,Defensive rebound by G. Niang,71,81
322,3,1:32.0,,Shooting foul by F. Korkmaz (drawn by G. Niang),71,81
323,3,1:32.0,,G. Niang makes free throw 1 of 2,71,82
324,3,1:32.0,,T. Bradley enters the game for R. Gobert,71,82
325,3,1:32.0,,G. Niang misses free throw 2 of 2,71,82
326,3,1:30.0,Defensive rebound by F. Korkmaz,,71,82
327,3,1:13.0,J. Richardson misses 2-pt layup from 3 ft,,71,82
328,3,1:12.0,,Defensive rebound by J. Ingles,71,82
329,3,1:04.0,,J. Green misses 3-pt jump shot from 24 ft,71,82
330,3,1:01.0,Defensive rebound by F. Korkmaz,,71,82
331,3,0:51.0,M. Scott misses 3-pt jump shot from 23 ft,,71,82
332,3,0:47.0,,Defensive rebound by G. Niang,71,82
333,3,0:35.0,,D. Mitchell misses 2-pt jump shot from 20 ft,71,82
334,3,0:33.0,,Offensive rebound by D. Mitchell,71,82
335,3,0:31.0,,D. Mitchell misses 2-pt jump shot from 6 ft,71,82
336,3,0:31.0,,Offensive rebound by D. Mitchell,71,82
337,3,0:22.0,,Turnover by D. Mitchell (bad pass; steal by J. Richardson),71,82
338,3,0:22.0,Shooting foul by J. Green (drawn by J. Richardson),,71,82
339,3,0:22.0,J. Richardson makes free throw 1 of 2,,72,82
340,3,0:22.0,J. Richardson makes free throw 2 of 2,,73,82
341,3,0:00.0,,J. Ingles makes 2-pt jump shot from 23 ft (assist by D. Mitchell),73,84
342,3,0:00.0,,Instant Replay (Request: Ruling Stands),73,84
343,4,11:35.0,A. Horford misses 2-pt jump shot from 11 ft,,73,84
344,4,11:33.0,,Defensive rebound by J. Green,73,84
345,4,11:20.0,,G. Niang misses 2-pt layup from 3 ft,73,84
346,4,11:20.0,,Offensive rebound by T. Bradley,73,84
347,4,11:17.0,,T. Bradley misses 2-pt layup from 1 ft,73,84
348,4,11:16.0,Defensive rebound by T. Harris,,73,84
349,4,11:07.0,T. Harris makes 2-pt jump shot from 12 ft,,75,84
350,4,10:48.0,,J. Green misses 2-pt hook shot from 7 ft,75,84
351,4,10:46.0,Defensive rebound by A. Horford,,75,84
352,4,10:39.0,T. Harris misses 2-pt layup from 3 ft,,75,84
353,4,10:38.0,Offensive rebound by T. Harris,,75,84
354,4,10:38.0,Shooting foul by G. Niang (drawn by T. Harris),,75,84
355,4,10:38.0,T. Harris makes free throw 1 of 2,,76,84
356,4,10:38.0,T. Harris makes free throw 2 of 2,,77,84
357,4,10:16.0,,T. Bradley makes 2-pt dunk from 1 ft (assist by J. Ingles),77,86
358,4,9:59.0,Shooting foul by T. Bradley (drawn by T. Harris),,77,86
359,4,9:59.0,,Utah full timeout,77,86
360,4,9:59.0,,Instant Replay (Challenge: Ruling Stands),77,86
361,4,9:59.0,T. Harris makes free throw 1 of 2,,78,86
362,4,9:59.0,T. Harris makes free throw 2 of 2,,79,86
363,4,9:48.0,,D. Mitchell misses 3-pt jump shot from 25 ft,79,86
364,4,9:45.0,Defensive rebound by T. Harris,,79,86
365,4,9:37.0,T. Harris makes 2-pt jump shot from 8 ft,,81,86
366,4,9:33.0,,Personal foul by R. Neto (drawn by D. Mitchell),81,86
367,4,9:33.0,,B. Bogdanović enters the game for G. Niang,81,86
368,4,9:22.0,,Shooting foul by M. Thybulle (drawn by J. Ingles),81,86
369,4,9:22.0,,J. Ingles makes free throw 1 of 2,81,87
370,4,9:22.0,,J. Ingles makes free throw 2 of 2,81,88
371,4,9:08.0,T. Harris misses 2-pt jump shot from 14 ft,,81,88
372,4,9:04.0,,Defensive rebound by J. Green,81,88
373,4,8:57.0,,J. Green misses 2-pt jump shot from 6 ft,81,88
374,4,8:53.0,,Offensive rebound by T. Bradley,81,88
375,4,8:53.0,,T. Bradley makes 2-pt layup from 1 ft,81,90
376,4,8:42.0,R. Neto makes 2-pt layup from 2 ft (assist by A. Horford),,83,90
377,4,8:29.0,,T. Bradley makes 2-pt layup from 2 ft (assist by D. Mitchell),83,92
378,4,8:16.0,R. Neto misses 3-pt jump shot from 25 ft,,83,92
379,4,8:13.0,,Defensive rebound by B. Bogdanović,83,92
380,4,8:02.0,,D. Mitchell misses 2-pt jump shot from 16 ft,83,92
381,4,7:58.0,Defensive rebound by A. Horford,,83,92
382,4,7:48.0,T. Harris makes 2-pt jump shot from 8 ft (assist by A. Horford),,85,92
383,4,7:35.0,,Personal foul by T. Harris (drawn by J. Ingles),85,92
384,4,7:35.0,J. Embiid enters the game for A. Horford,,85,92
