,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,HOUSTON_ACTION,LA LAKERS_SCORE,HOUSTON_SCORE
116,1,0:44.0,,Defensive rebound by T. Sefolosha,26,31
117,1,0:39.0,,E. Gordon makes 3-pt jump shot from 28 ft,26,34
118,1,0:26.0,K. Caldwell-Pope misses 2-pt jump shot from 16 ft,,26,34
119,1,0:24.0,Offensive rebound by D. Howard,,26,34
120,1,0:24.0,Shooting foul by T. Chandler (drawn by D. Howard),,26,34
121,1,0:24.0,D. Howard makes free throw 1 of 2,,27,34
122,1,0:24.0,D. Howard misses free throw 2 of 2,,27,34
123,1,0:24.0,,Defensive rebound by R. Westbrook,27,34
124,1,0:01.0,,D. House misses 3-pt jump shot from 23 ft,27,34
125,1,0:00.0,,Offensive rebound by T. Chandler,27,34
126,2,11:38.0,,R. Westbrook makes 2-pt layup from 1 ft,27,36
127,2,11:38.0,Violation by Team (def goaltending),,27,36
128,2,11:13.0,K. Caldwell-Pope makes 2-pt jump shot from 20 ft (assist by J. Dudley),,29,36
129,2,10:50.0,,B. McLemore misses 3-pt jump shot from 26 ft,29,36
130,2,10:48.0,Defensive rebound by Q. Cook,,29,36
131,2,10:43.0,Personal foul by B. McLemore (drawn by J. Dudley),,29,36
132,2,10:29.0,L. James misses 2-pt jump shot from 13 ft,,29,36
133,2,10:28.0,,Defensive rebound by C. Capela,29,36
134,2,10:24.0,,Shooting foul by J. Dudley (drawn by R. Westbrook),29,36
135,2,10:24.0,,R. Westbrook misses free throw 1 of 2,29,36
136,2,10:24.0,,Offensive rebound by Team,29,36
137,2,10:24.0,,R. Westbrook misses free throw 2 of 2,29,36
138,2,10:24.0,Defensive rebound by D. Howard,,29,36
139,2,10:07.0,Offensive foul by L. James (drawn by P. Tucker),,29,36
140,2,10:07.0,Turnover by L. James (offensive foul),,29,36
141,2,9:59.0,,R. Westbrook makes 2-pt jump shot from 8 ft,29,38
142,2,9:59.0,LA Lakers full timeout,,29,38
143,2,9:59.0,A. Caruso enters the game for Q. Cook,,29,38
144,2,9:47.0,L. James misses 2-pt layup from 2 ft,,29,38
145,2,9:45.0,,Defensive rebound by P. Tucker,29,38
146,2,9:41.0,,E. Gordon misses 2-pt layup from 4 ft (block by K. Caldwell-Pope),29,38
147,2,9:38.0,Defensive rebound by A. Caruso,,29,38
148,2,9:35.0,L. James makes 2-pt dunk from 2 ft (assist by A. Caruso),,31,38
149,2,9:17.0,,Shooting foul by A. Caruso (drawn by R. Westbrook),31,38
150,2,9:17.0,,R. Westbrook makes free throw 1 of 2,31,39
151,2,9:17.0,,R. Westbrook makes free throw 2 of 2,31,40
152,2,9:02.0,D. Howard makes 2-pt dunk from 1 ft (assist by L. James),,33,40
153,2,8:47.0,,Personal foul by J. Dudley (drawn by E. Gordon),33,40
154,2,8:47.0,,J. Harden enters the game for E. Gordon,33,40
155,2,8:35.0,,C. Capela makes 2-pt dunk from 2 ft (assist by R. Westbrook),33,42
156,2,8:13.0,L. James makes 2-pt layup from 3 ft,,35,42
157,2,8:13.0,Shooting foul by B. McLemore (drawn by L. James),,35,42
158,2,8:13.0,L. James makes free throw 1 of 1,,36,42
159,2,8:05.0,,R. Westbrook makes 2-pt jump shot from 15 ft,36,44
160,2,7:49.0,A. Caruso misses 2-pt layup from 5 ft (block by J. Harden),,36,44
161,2,7:49.0,,Defensive rebound by Team,36,44
162,2,7:49.0,D. Green enters the game for J. Dudley,,36,44
163,2,7:39.0,,R. Westbrook misses 2-pt layup from 1 ft (block by D. Howard),36,44
164,2,7:36.0,Defensive rebound by L. James,,36,44
165,2,7:35.0,L. James makes 2-pt layup from 3 ft,,38,44
166,2,7:35.0,Shooting foul by J. Harden (drawn by L. James),,38,44
167,2,7:35.0,L. James misses free throw 1 of 1,,38,44
168,2,7:35.0,,Defensive rebound by P. Tucker,38,44
169,2,7:35.0,,J. Harden makes 2-pt jump shot from 13 ft (assist by B. McLemore),38,46
170,2,7:22.0,L. James misses 2-pt layup from 2 ft,,38,46
171,2,7:22.0,Offensive rebound by D. Howard,,38,46
172,2,7:22.0,D. Howard makes 2-pt dunk at rim,,40,46
173,2,7:05.0,,B. McLemore misses 2-pt layup from 3 ft (block by D. Howard),40,46
174,2,7:02.0,,Offensive rebound by B. McLemore,40,46
175,2,7:00.0,,P. Tucker misses 3-pt jump shot from 23 ft,40,46
176,2,6:58.0,Defensive rebound by A. Caruso,,40,46
177,2,6:50.0,K. Caldwell-Pope misses 2-pt jump shot from 20 ft,,40,46
178,2,6:48.0,,Defensive rebound by P. Tucker,40,46
179,2,6:42.0,,J. Harden makes 2-pt layup from 1 ft,40,48
180,2,6:21.0,Personal foul by R. Westbrook (drawn by A. Caruso),,40,48
181,2,6:21.0,T. Daniels enters the game for L. James,,40,48
182,2,6:21.0,,E. Gordon enters the game for B. McLemore,40,48
183,2,6:21.0,,D. House enters the game for P. Tucker,40,48
184,2,6:21.0,,T. Sefolosha enters the game for R. Westbrook,40,48
185,2,6:15.0,K. Caldwell-Pope makes 2-pt layup from 2 ft (assist by D. Howard),,42,48
186,2,5:51.0,,E. Gordon misses 3-pt jump shot from 27 ft,42,48
187,2,5:48.0,Defensive rebound by A. Caruso,,42,48
188,2,5:42.0,Shooting foul by C. Capela (drawn by A. Caruso),,42,48
189,2,5:42.0,A. Caruso makes free throw 1 of 2,,43,48
190,2,5:42.0,K. Kuzma enters the game for K. Caldwell-Pope,,43,48
191,2,5:42.0,A. Caruso makes free throw 2 of 2,,44,48
192,2,5:21.0,,D. House makes 3-pt jump shot from 24 ft (assist by E. Gordon),44,51
193,2,4:56.0,,Violation by Team (kicked ball),44,51
194,2,4:40.0,D. Green misses 3-pt jump shot from 27 ft,,44,51
195,2,4:38.0,,Defensive rebound by D. House,44,51
196,2,4:29.0,,J. Harden misses 2-pt layup from 7 ft (block by D. Green),44,51
197,2,4:29.0,Defensive rebound by Team,,44,51
198,2,4:19.0,Shooting foul by D. House (drawn by K. Kuzma),,44,51
199,2,4:19.0,,Houston full timeout,44,51
200,2,4:19.0,J. McGee enters the game for D. Howard,,44,51
201,2,4:19.0,,R. Westbrook enters the game for T. Sefolosha,44,51
202,2,4:19.0,K. Kuzma makes free throw 1 of 2,,45,51
203,2,4:19.0,K. Kuzma misses free throw 2 of 2,,45,51
204,2,4:19.0,Offensive rebound by K. Kuzma,,45,51
205,2,4:16.0,K. Kuzma misses 2-pt jump shot from 18 ft,,45,51
206,2,4:14.0,,Defensive rebound by C. Capela,45,51
207,2,4:07.0,,Turnover by J. Harden (lost ball; steal by D. Green),45,51
208,2,4:04.0,K. Kuzma makes 2-pt dunk from 3 ft (assist by D. Green),,47,51
209,2,3:48.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by J. Harden),47,54
210,2,3:40.0,D. Green misses 3-pt jump shot from 27 ft,,47,54
211,2,3:40.0,,Defensive rebound by Team,47,54
212,2,3:40.0,A. Bradley enters the game for A. Caruso,,47,54
213,2,3:40.0,L. James enters the game for T. Daniels,,47,54
214,2,3:25.0,,J. Harden makes 2-pt layup from 1 ft,47,56
215,2,3:12.0,D. Green misses 2-pt layup from 7 ft,,47,56
216,2,3:11.0,Offensive rebound by Team,,47,56
217,2,3:11.0,,P. Tucker enters the game for D. House,47,56
218,2,3:01.0,Turnover by K. Kuzma (traveling),,47,56
219,2,2:50.0,,J. Harden misses 3-pt jump shot from 28 ft,47,56
220,2,2:48.0,Defensive rebound by J. McGee,,47,56
221,2,2:40.0,L. James makes 3-pt jump shot from 28 ft,,50,56
222,2,2:26.0,,Personal foul by A. Bradley (drawn by R. Westbrook),50,56
223,2,2:19.0,,Personal foul by A. Bradley (drawn by J. Harden),50,56
224,2,2:19.0,,J. Harden makes free throw 1 of 2,50,57
225,2,2:19.0,K. Caldwell-Pope enters the game for A. Bradley,,50,57
226,2,2:19.0,,J. Harden makes free throw 2 of 2,50,58
227,2,2:12.0,Personal foul by J. Harden (drawn by J. McGee),,50,58
228,2,2:12.0,J. McGee makes free throw 1 of 2,,51,58
229,2,2:12.0,J. McGee makes free throw 2 of 2,,52,58
230,2,2:06.0,,Shooting foul by K. Caldwell-Pope (drawn by R. Westbrook),52,58
231,2,2:06.0,,R. Westbrook makes free throw 1 of 2,52,59
232,2,2:06.0,,R. Westbrook makes free throw 2 of 2,52,60
233,2,1:53.0,Turnover by L. James (bad pass; steal by R. Westbrook),,52,60
234,2,1:42.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by R. Westbrook),52,63
235,2,1:42.0,LA Lakers full timeout,,52,63
236,2,1:27.0,D. Green misses 2-pt jump shot from 11 ft,,52,63
237,2,1:24.0,Offensive rebound by J. McGee,,52,63
238,2,1:24.0,J. McGee makes 2-pt dunk at rim,,54,63
239,2,1:12.0,,R. Westbrook misses 2-pt jump shot from 18 ft,54,63
240,2,1:10.0,Defensive rebound by K. Kuzma,,54,63
241,2,1:05.0,L. James misses 3-pt jump shot from 27 ft,,54,63
242,2,1:03.0,Offensive rebound by K. Caldwell-Pope,,54,63
243,2,1:02.0,L. James makes 2-pt dunk from 2 ft (assist by K. Caldwell-Pope),,56,63
244,2,0:39.0,,P. Tucker misses 2-pt jump shot from 4 ft,56,63
245,2,0:37.0,,Offensive rebound by P. Tucker,56,63
246,2,0:36.0,,Turnover by P. Tucker (lost ball; steal by L. James),56,63
247,2,0:31.0,L. James misses 2-pt layup from 2 ft (block by C. Capela),,56,63
248,2,0:28.0,,Defensive rebound by J. Harden,56,63
249,2,0:28.0,,R. Westbrook makes 2-pt dunk from 1 ft (assist by J. Harden),56,65
250,2,0:21.0,D. Green misses 3-pt jump shot from 27 ft,,56,65
251,2,0:21.0,Offensive rebound by J. McGee,,56,65
252,2,0:19.0,D. Green makes 3-pt jump shot from 27 ft (assist by J. McGee),,59,65
253,2,0:01.0,,J. Harden misses 2-pt jump shot from 8 ft,59,65
254,2,0:00.0,Defensive rebound by D. Green,,59,65
255,3,11:37.0,,P. Tucker misses 2-pt layup from 2 ft,59,65
256,3,11:35.0,Defensive rebound by J. McGee,,59,65
257,3,11:27.0,Turnover by D. Green (lost ball; steal by R. Westbrook),,59,65
258,3,11:23.0,,Offensive foul by B. McLemore (drawn by L. James),59,65
259,3,11:23.0,,Turnover by B. McLemore (offensive foul),59,65
260,3,10:59.0,A. Bradley misses 3-pt jump shot from 23 ft,,59,65
261,3,10:56.0,Offensive rebound by J. McGee,,59,65
262,3,10:50.0,Shooting foul by P. Tucker (drawn by J. McGee),,59,65
263,3,10:50.0,J. McGee makes free throw 1 of 2,,60,65
264,3,10:50.0,J. McGee misses free throw 2 of 2,,60,65
265,3,10:50.0,,Defensive rebound by P. Tucker,60,65
266,3,10:38.0,,B. McLemore misses 3-pt jump shot from 24 ft,60,65
267,3,10:36.0,Defensive rebound by D. Green,,60,65
268,3,10:29.0,L. James misses 2-pt layup from 2 ft,,60,65
269,3,10:27.0,Offensive rebound by J. McGee,,60,65
270,3,10:26.0,J. McGee makes 2-pt dunk from 1 ft,,62,65
271,3,10:12.0,Violation by Team (kicked ball),,62,65
272,3,10:12.0,,Technical foul by D. Howard,62,65
273,3,10:12.0,,J. Harden makes technical free throw,62,66
274,3,10:04.0,,C. Capela misses 2-pt layup from 1 ft,62,66
275,3,10:01.0,Defensive rebound by A. Bradley,,62,66
276,3,9:59.0,Offensive foul by A. Bradley (drawn by R. Westbrook),,62,66
277,3,9:59.0,Turnover by A. Bradley (offensive foul),,62,66
278,3,9:53.0,,R. Westbrook misses 2-pt layup from 1 ft (block by J. McGee),62,66
279,3,9:51.0,,Offensive rebound by R. Westbrook,62,66
280,3,9:51.0,,R. Westbrook misses 2-pt layup at rim,62,66
281,3,9:51.0,Defensive rebound by Team,,62,66
282,3,9:51.0,,Loose ball foul by R. Westbrook (drawn by J. McGee),62,66
283,3,9:51.0,K. Caldwell-Pope enters the game for A. Bradley,,62,66
284,3,9:36.0,D. Green makes 3-pt jump shot from 23 ft (assist by L. James),,65,66
285,3,9:27.0,,Offensive foul by B. McLemore (drawn by D. Green),65,66
286,3,9:27.0,,Turnover by B. McLemore (offensive foul),65,66
287,3,9:27.0,,D. House enters the game for B. McLemore,65,66
288,3,9:21.0,Offensive foul by L. James (drawn by J. Harden),,65,66
289,3,9:21.0,Turnover by L. James (offensive foul),,65,66
290,3,9:15.0,,R. Westbrook misses 2-pt layup from 5 ft,65,66
291,3,9:13.0,,Offensive rebound by R. Westbrook,65,66
292,3,9:12.0,,R. Westbrook makes 2-pt layup from 3 ft,65,68
293,3,9:04.0,Offensive foul by K. Kuzma (drawn by C. Capela),,65,68
294,3,9:04.0,Turnover by K. Kuzma (offensive foul),,65,68
295,3,8:53.0,,D. House misses 3-pt jump shot from 27 ft,65,68
296,3,8:50.0,,Offensive rebound by P. Tucker,65,68
297,3,8:47.0,,J. Harden misses 2-pt layup from 2 ft,65,68
298,3,8:46.0,,Offensive rebound by Team,65,68
299,3,8:31.0,,P. Tucker misses 2-pt jump shot from 13 ft,65,68
300,3,8:29.0,,Offensive rebound by C. Capela,65,68
301,3,8:21.0,,P. Tucker misses 3-pt jump shot from 23 ft (block by J. McGee),65,68
302,3,8:21.0,,Offensive rebound by Team,65,68
303,3,8:15.0,,D. House misses 3-pt jump shot from 26 ft,65,68
304,3,8:12.0,Defensive rebound by D. Green,,65,68
305,3,8:08.0,L. James makes 2-pt layup from 1 ft,,67,68
306,3,7:58.0,,C. Capela misses 2-pt layup from 2 ft (block by J. McGee),67,68
307,3,7:55.0,Defensive rebound by L. James,,67,68
308,3,7:52.0,L. James makes 2-pt layup from 2 ft,,69,68
309,3,7:52.0,,Houston full timeout,69,68
310,3,7:52.0,,Technical foul by J. McGee,69,68
311,3,7:52.0,,E. Gordon enters the game for D. House,69,68
312,3,7:52.0,,J. Harden makes technical free throw,69,69
313,3,7:34.0,,J. Harden misses 3-pt jump shot from 29 ft,69,69
314,3,7:32.0,Defensive rebound by J. McGee,,69,69
315,3,7:12.0,J. McGee makes 2-pt dunk from 1 ft (assist by L. James),,71,69
316,3,6:55.0,,C. Capela misses 2-pt layup from 2 ft,71,69
317,3,6:54.0,Defensive rebound by K. Kuzma,,71,69
318,3,6:51.0,Shooting foul by R. Westbrook (drawn by K. Kuzma),,71,69
319,3,6:51.0,Instant Replay (Request: Ruling Stands),,71,69
320,3,6:51.0,Technical foul by R. Westbrook,,71,69
321,3,6:51.0,,Technical foul by A. Davis,71,69
322,3,6:51.0,K. Kuzma makes free throw 1 of 2,,72,69
323,3,6:51.0,K. Kuzma misses free throw 2 of 2,,72,69
324,3,6:51.0,Offensive rebound by J. McGee,,72,69
325,3,6:46.0,K. Kuzma makes 2-pt hook shot from 4 ft (assist by J. McGee),,74,69
326,3,6:37.0,,Offensive foul by R. Westbrook (drawn by K. Kuzma),74,69
327,3,6:37.0,,Turnover by R. Westbrook (offensive foul),74,69
328,3,6:27.0,L. James misses 3-pt jump shot from 26 ft,,74,69
329,3,6:25.0,,Defensive rebound by C. Capela,74,69
330,3,6:20.0,,J. Harden makes 2-pt layup from 2 ft,74,71
331,3,6:14.0,L. James makes 2-pt layup from 1 ft (assist by K. Caldwell-Pope),,76,71
332,3,5:48.0,,R. Westbrook makes 2-pt layup from 2 ft,76,73
333,3,5:40.0,K. Kuzma makes 2-pt dunk at rim (assist by L. James),,78,73
334,3,5:30.0,,Turnover by R. Westbrook (lost ball; steal by D. Green),78,73
335,3,5:24.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,78,73
336,3,5:23.0,,Defensive rebound by Team,78,73
337,3,5:23.0,Loose ball foul by K. Kuzma (drawn by C. Capela),,78,73
338,3,5:23.0,A. Caruso enters the game for L. James,,78,73
339,3,5:23.0,,T. Chandler enters the game for C. Capela,78,73
340,3,5:23.0,,D. House enters the game for R. Westbrook,78,73
341,3,5:04.0,,E. Gordon misses 2-pt layup from 3 ft,78,73
342,3,5:02.0,Defensive rebound by K. Kuzma,,78,73
343,3,4:57.0,Shooting foul by P. Tucker (drawn by K. Kuzma),,78,73
344,3,4:57.0,K. Kuzma makes free throw 1 of 2,,79,73
345,3,4:57.0,K. Kuzma makes free throw 2 of 2,,80,73
346,3,4:41.0,,E. Gordon makes 2-pt layup from 3 ft,80,75
347,3,4:33.0,K. Kuzma misses 3-pt jump shot from 30 ft,,80,75
348,3,4:29.0,,Defensive rebound by E. Gordon,80,75
349,3,4:20.0,,J. Harden misses 2-pt layup from 4 ft (block by A. Caruso),80,75
350,3,4:17.0,,Offensive rebound by P. Tucker,80,75
351,3,4:17.0,,Turnover by P. Tucker (bad pass; steal by K. Caldwell-Pope),80,75
352,3,4:15.0,Personal take foul by E. Gordon (drawn by K. Caldwell-Pope),,80,75
353,3,4:15.0,K. Caldwell-Pope makes free throw 1 of 2,,81,75
354,3,4:15.0,T. Daniels enters the game for K. Kuzma,,81,75
355,3,4:15.0,D. Howard enters the game for J. McGee,,81,75
356,3,4:15.0,,B. McLemore enters the game for P. Tucker,81,75
357,3,4:15.0,K. Caldwell-Pope makes free throw 2 of 2,,82,75
358,3,4:07.0,,Personal foul by D. Howard (drawn by J. Harden),82,75
359,3,3:59.0,,E. Gordon misses 3-pt jump shot from 26 ft,82,75
360,3,3:57.0,Defensive rebound by A. Caruso,,82,75
361,3,3:50.0,T. Daniels makes 3-pt jump shot from 24 ft (assist by A. Caruso),,85,75
362,3,3:37.0,,J. Harden makes 2-pt layup from 2 ft,85,77
363,3,3:37.0,Violation by Team (def goaltending),,85,77
364,3,3:13.0,A. Caruso misses 2-pt jump shot from 18 ft,,85,77
365,3,3:11.0,,Defensive rebound by T. Chandler,85,77
366,3,3:02.0,,J. Harden misses 3-pt jump shot from 27 ft,85,77
367,3,3:00.0,Defensive rebound by D. Howard,,85,77
368,3,2:55.0,Shooting foul by D. House (drawn by K. Caldwell-Pope),,85,77
369,3,2:55.0,LA Lakers full timeout,,85,77
370,3,2:55.0,,R. Westbrook enters the game for J. Harden,85,77
371,3,2:55.0,K. Caldwell-Pope makes free throw 1 of 2,,86,77
372,3,2:55.0,K. Caldwell-Pope makes free throw 2 of 2,,87,77
373,3,2:43.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by R. Westbrook),87,80
374,3,2:23.0,K. Caldwell-Pope makes 3-pt jump shot from 29 ft,,90,80
375,3,2:13.0,,E. Gordon misses 3-pt jump shot from 29 ft,90,80
376,3,2:13.0,Defensive rebound by D. Howard,,90,80
377,3,2:00.0,Shooting foul by T. Chandler (drawn by D. Howard),,90,80
378,3,2:00.0,D. Howard misses free throw 1 of 2,,90,80
379,3,2:00.0,Offensive rebound by Team,,90,80
380,3,2:00.0,A. Bradley enters the game for D. Green,,90,80
381,3,2:00.0,D. Howard makes free throw 2 of 2,,91,80
382,3,1:37.0,,Turnover by B. McLemore (bad pass; steal by A. Caruso),91,80
383,3,1:31.0,A. Caruso misses 2-pt layup from 2 ft,,91,80
384,3,1:29.0,,Defensive rebound by E. Gordon,91,80
385,3,1:24.0,,E. Gordon misses 3-pt jump shot from 28 ft,91,80
386,3,1:22.0,Defensive rebound by D. Howard,,91,80
387,3,1:12.0,Turnover by A. Caruso (bad pass; steal by D. House),,91,80
388,3,1:09.0,,Shooting foul by K. Caldwell-Pope (drawn by D. House),91,80
389,3,1:09.0,,D. House makes free throw 1 of 2,91,81
390,3,1:09.0,,D. House makes free throw 2 of 2,91,82
391,3,0:54.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,91,82
