,QUARTER,TIME_REMAINING,HOUSTON_ACTION,LA CLIPPERS_ACTION,HOUSTON_SCORE,LA CLIPPERS_SCORE
99,1,0:39.0,C. Clemons misses 2-pt layup from 2 ft (block by J. Robinson),,21,31
100,1,0:35.0,,Defensive rebound by M. Harrell,21,31
101,1,0:30.0,,L. Williams misses 3-pt jump shot from 27 ft,21,31
102,1,0:27.0,Defensive rebound by T. Chandler,,21,31
103,1,0:09.0,R. Westbrook makes 2-pt layup from 1 ft,,23,31
104,1,0:00.0,,Turnover by L. Williams (bad pass; steal by A. Rivers),23,31
105,2,11:52.0,R. Westbrook makes 2-pt layup from 1 ft,,25,31
106,2,11:35.0,,K. Leonard misses 2-pt jump shot from 13 ft,25,31
107,2,11:32.0,Defensive rebound by A. Rivers,,25,31
108,2,11:27.0,A. Rivers misses 3-pt jump shot from 26 ft,,25,31
109,2,11:24.0,,Defensive rebound by K. Leonard,25,31
110,2,11:19.0,,R. McGruder makes 2-pt jump shot from 10 ft,25,33
111,2,11:08.0,R. Westbrook makes 2-pt jump shot from 5 ft,,27,33
112,2,10:57.0,,K. Leonard makes 3-pt jump shot from 26 ft (assist by L. Williams),27,36
113,2,10:40.0,A. Rivers misses 3-pt jump shot from 26 ft,,27,36
114,2,10:38.0,,Defensive rebound by J. Green,27,36
115,2,10:27.0,,J. Green misses 3-pt jump shot from 28 ft,27,36
116,2,10:22.0,Defensive rebound by C. Capela,,27,36
117,2,10:13.0,C. Clemons makes 2-pt jump shot from 22 ft,,29,36
118,2,10:07.0,,Personal foul by C. Clemons (drawn by L. Williams),29,36
119,2,10:07.0,B. McLemore enters the game for A. Rivers,,29,36
120,2,10:07.0,,P. George enters the game for R. McGruder,29,36
121,2,10:01.0,,Personal foul by R. Westbrook (drawn by K. Leonard),29,36
122,2,10:01.0,J. Harden enters the game for C. Clemons,,29,36
123,2,9:57.0,,Offensive foul by L. Williams (drawn by P. Tucker),29,36
124,2,9:57.0,,Turnover by L. Williams (offensive foul),29,36
125,2,9:49.0,Offensive foul by R. Westbrook (drawn by M. Harrell),,29,36
126,2,9:49.0,Turnover by R. Westbrook (offensive foul),,29,36
127,2,9:32.0,,K. Leonard misses 3-pt jump shot from 27 ft,29,36
128,2,9:29.0,Defensive rebound by C. Capela,,29,36
129,2,9:16.0,R. Westbrook misses 3-pt jump shot from 27 ft,,29,36
130,2,9:12.0,,Defensive rebound by L. Williams,29,36
131,2,9:08.0,,Personal foul by C. Capela (drawn by M. Harrell),29,36
132,2,9:08.0,,M. Harkless enters the game for L. Williams,29,36
133,2,8:57.0,,K. Leonard makes 2-pt layup from 5 ft,29,38
134,2,8:43.0,Shooting foul by M. Harrell (drawn by J. Harden),,29,38
135,2,8:43.0,J. Harden makes free throw 1 of 2,,30,38
136,2,8:43.0,J. Harden misses free throw 2 of 2,,30,38
137,2,8:40.0,,Defensive rebound by K. Leonard,30,38
138,2,8:19.0,,Turnover by M. Harrell (bad pass; steal by B. McLemore),30,38
139,2,8:19.0,Personal foul by J. Green (drawn by J. Harden),,30,38
140,2,8:10.0,Turnover by R. Westbrook (bad pass; steal by J. Green),,30,38
141,2,8:04.0,,P. George makes 3-pt jump shot from 25 ft,30,41
142,2,7:49.0,Turnover by C. Capela (bad pass; steal by P. George),,30,41
143,2,7:43.0,,M. Harrell misses 2-pt layup from 2 ft (block by C. Capela),30,41
144,2,7:39.0,Defensive rebound by R. Westbrook,,30,41
145,2,7:38.0,Turnover by R. Westbrook (lost ball; steal by M. Harrell),,30,41
146,2,7:38.0,,J. Green makes 2-pt layup from 1 ft (assist by M. Harrell),30,43
147,2,7:38.0,Violation by Team (def goaltending),,30,43
148,2,7:38.0,Houston full timeout,,30,43
149,2,7:22.0,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),,32,43
150,2,6:59.0,,M. Harrell misses 2-pt hook shot from 5 ft,32,43
151,2,6:59.0,,Offensive rebound by Team,32,43
152,2,6:59.0,Loose ball foul by B. McLemore (drawn by M. Harkless),,32,43
153,2,6:59.0,A. Rivers enters the game for R. Westbrook,,32,43
154,2,6:51.0,,K. Leonard misses 3-pt jump shot from 26 ft,32,43
155,2,6:49.0,Defensive rebound by Team,,32,43
156,2,6:43.0,B. McLemore misses 3-pt jump shot from 25 ft,,32,43
157,2,6:40.0,,Defensive rebound by P. George,32,43
158,2,6:24.0,,P. George makes 2-pt layup from 1 ft (assist by M. Harkless),32,45
159,2,6:24.0,,Shooting foul by C. Capela (drawn by P. George),32,45
160,2,6:24.0,,L. Williams enters the game for K. Leonard,32,45
161,2,6:24.0,,P. George makes free throw 1 of 1,32,46
162,2,6:13.0,J. Harden makes 2-pt layup from 2 ft,,34,46
163,2,6:09.0,,Offensive foul by J. Green (drawn by A. Rivers),34,46
164,2,6:09.0,,Turnover by J. Green (offensive foul),34,46
165,2,5:57.0,C. Capela makes 2-pt layup from 2 ft (assist by J. Harden),,36,46
166,2,5:38.0,,L. Williams misses 2-pt jump shot from 13 ft,36,46
167,2,5:36.0,Defensive rebound by P. Tucker,,36,46
168,2,5:25.0,J. Harden makes 3-pt jump shot from 29 ft (assist by B. McLemore),,39,46
169,2,5:22.0,,LA Clippers full timeout,39,46
170,2,5:22.0,,P. Beverley enters the game for J. Green,39,46
171,2,5:08.0,,Offensive foul by P. George (drawn by P. Tucker),39,46
172,2,5:08.0,,Turnover by P. George (offensive foul),39,46
173,2,4:53.0,B. McLemore misses 3-pt jump shot from 26 ft,,39,46
174,2,4:49.0,Offensive rebound by B. McLemore,,39,46
175,2,4:44.0,A. Rivers misses 3-pt jump shot from 27 ft,,39,46
176,2,4:39.0,Offensive rebound by P. Tucker,,39,46
177,2,4:36.0,B. McLemore makes 3-pt jump shot from 24 ft (assist by P. Tucker),,42,46
178,2,4:25.0,,P. George misses 2-pt jump shot from 18 ft,42,46
179,2,4:22.0,,Offensive rebound by P. Beverley,42,46
180,2,4:17.0,,Turnover by M. Harrell (bad pass; steal by B. McLemore),42,46
181,2,4:10.0,J. Harden misses 3-pt jump shot from 27 ft,,42,46
182,2,4:08.0,,Defensive rebound by P. Beverley,42,46
183,2,4:02.0,,P. Beverley misses 2-pt layup from 2 ft (block by C. Capela),42,46
184,2,3:59.0,Defensive rebound by J. Harden,,42,46
185,2,3:58.0,Shooting foul by L. Williams (drawn by A. Rivers),,42,46
186,2,3:58.0,A. Rivers makes free throw 1 of 2,,43,46
187,2,3:58.0,R. Westbrook enters the game for C. Capela,,43,46
188,2,3:58.0,,I. Zubac enters the game for M. Harrell,43,46
189,2,3:58.0,A. Rivers makes free throw 2 of 2,,44,46
190,2,3:49.0,,Turnover by L. Williams (bad pass; steal by P. Tucker),44,46
191,2,3:49.0,Shooting foul by P. George (drawn by P. Tucker),,44,46
192,2,3:49.0,P. Tucker misses free throw 1 of 2,,44,46
193,2,3:49.0,Offensive rebound by Team,,44,46
194,2,3:49.0,C. Capela enters the game for A. Rivers,,44,46
195,2,3:49.0,,K. Leonard enters the game for P. George,44,46
196,2,3:49.0,P. Tucker makes free throw 2 of 2,,45,46
197,2,3:32.0,,M. Harkless makes 2-pt dunk from 2 ft (assist by L. Williams),45,48
198,2,3:23.0,Shooting foul by P. Beverley (drawn by C. Capela),,45,48
199,2,3:23.0,C. Capela misses free throw 1 of 2,,45,48
200,2,3:23.0,Offensive rebound by Team,,45,48
201,2,3:23.0,A. Rivers enters the game for B. McLemore,,45,48
202,2,3:23.0,,P. George enters the game for P. Beverley,45,48
203,2,3:23.0,C. Capela misses free throw 2 of 2,,45,48
204,2,3:14.0,,Defensive rebound by I. Zubac,45,48
205,2,3:01.0,,Offensive foul by L. Williams (drawn by A. Rivers),45,48
206,2,3:01.0,,Turnover by L. Williams (offensive foul),45,48
207,2,2:53.0,,Violation by Team (kicked ball),45,48
208,2,2:53.0,,J. Robinson enters the game for L. Williams,45,48
209,2,2:46.0,C. Capela makes 2-pt dunk from 1 ft (assist by R. Westbrook),,47,48
210,2,2:19.0,,P. George misses 2-pt jump shot from 19 ft,47,48
211,2,2:17.0,,Offensive rebound by I. Zubac,47,48
212,2,2:11.0,,K. Leonard makes 3-pt jump shot from 27 ft (assist by I. Zubac),47,51
213,2,1:47.0,C. Capela makes 2-pt hook shot from 4 ft (assist by R. Westbrook),,49,51
214,2,1:26.0,,K. Leonard makes 2-pt jump shot from 14 ft,49,53
215,2,1:13.0,R. Westbrook makes 2-pt jump shot from 5 ft (assist by J. Harden),,51,53
216,2,1:13.0,Shooting foul by K. Leonard (drawn by R. Westbrook),,51,53
217,2,1:13.0,B. McLemore enters the game for A. Rivers,,51,53
218,2,1:13.0,R. Westbrook misses free throw 1 of 1,,51,53
219,2,1:10.0,,Defensive rebound by I. Zubac,51,53
220,2,1:02.0,,P. George misses 3-pt jump shot from 26 ft,51,53
221,2,0:59.0,Defensive rebound by C. Capela,,51,53
222,2,0:39.0,Turnover by J. Harden (lost ball; steal by K. Leonard),,51,53
223,2,0:31.0,,P. George misses 3-pt jump shot from 26 ft,51,53
224,2,0:29.0,Defensive rebound by C. Capela,,51,53
225,2,0:16.0,Turnover by J. Harden (lost ball; steal by P. George),,51,53
226,2,0:11.0,,I. Zubac makes 2-pt layup from 1 ft (assist by P. George),51,55
227,2,0:00.0,Turnover by R. Westbrook (bad pass),,51,55
228,3,11:49.0,Personal foul by I. Zubac (drawn by C. Capela),,51,55
229,3,11:43.0,B. McLemore makes 3-pt jump shot from 27 ft (assist by J. Harden),,54,55
230,3,11:31.0,,Turnover by I. Zubac (lost ball; steal by R. Westbrook),54,55
231,3,11:31.0,Personal foul by P. Beverley (drawn by R. Westbrook),,54,55
232,3,11:16.0,P. Tucker misses 3-pt jump shot from 24 ft,,54,55
233,3,11:14.0,,Defensive rebound by P. George,54,55
234,3,11:10.0,,M. Harkless makes 2-pt dunk from 2 ft (assist by K. Leonard),54,57
235,3,10:56.0,R. Westbrook misses 3-pt jump shot from 26 ft,,54,57
236,3,10:56.0,,Defensive rebound by K. Leonard,54,57
237,3,10:45.0,,Turnover by K. Leonard (bad pass; steal by P. Tucker),54,57
238,3,10:38.0,Shooting foul by I. Zubac (drawn by R. Westbrook),,54,57
239,3,10:38.0,R. Westbrook misses free throw 1 of 2,,54,57
240,3,10:38.0,Offensive rebound by Team,,54,57
241,3,10:38.0,R. Westbrook misses free throw 2 of 2,,54,57
242,3,10:35.0,,Defensive rebound by M. Harkless,54,57
243,3,10:24.0,,P. Beverley misses 2-pt layup from 2 ft,54,57
244,3,10:22.0,,Offensive rebound by M. Harkless,54,57
245,3,10:20.0,,M. Harkless misses 2-pt layup from 1 ft,54,57
246,3,10:18.0,Defensive rebound by C. Capela,,54,57
247,3,10:17.0,Shooting foul by I. Zubac (drawn by R. Westbrook),,54,57
248,3,10:17.0,R. Westbrook misses free throw 1 of 2,,54,57
249,3,10:17.0,Offensive rebound by Team,,54,57
250,3,10:17.0,R. Westbrook makes free throw 2 of 2,,55,57
251,3,10:06.0,,Personal foul by J. Harden (drawn by K. Leonard),55,57
252,3,9:57.0,,K. Leonard misses 2-pt jump shot from 21 ft,55,57
253,3,9:54.0,Defensive rebound by B. McLemore,,55,57
254,3,9:41.0,P. Tucker misses 3-pt jump shot from 24 ft,,55,57
255,3,9:37.0,Offensive rebound by C. Capela,,55,57
256,3,9:37.0,C. Capela misses 2-pt layup from 1 ft,,55,57
257,3,9:37.0,,Defensive rebound by I. Zubac,55,57
258,3,9:37.0,,Personal foul by R. Westbrook (drawn by I. Zubac),55,57
259,3,9:37.0,,M. Harrell enters the game for I. Zubac,55,57
260,3,9:25.0,,P. George misses 3-pt jump shot from 26 ft,55,57
261,3,9:23.0,Defensive rebound by C. Capela,,55,57
262,3,9:16.0,J. Harden makes 3-pt jump shot from 27 ft,,58,57
263,3,9:16.0,Shooting foul by M. Harkless (drawn by J. Harden),,58,57
264,3,9:16.0,J. Harden makes free throw 1 of 1,,59,57
265,3,8:59.0,,Turnover by M. Harrell (lost ball; steal by P. Tucker),59,57
266,3,8:51.0,J. Harden makes 3-pt jump shot from 28 ft (assist by R. Westbrook),,62,57
267,3,8:50.0,,LA Clippers full timeout,62,57
268,3,8:42.0,,K. Leonard misses 2-pt jump shot from 9 ft,62,57
269,3,8:40.0,Defensive rebound by R. Westbrook,,62,57
270,3,8:36.0,R. Westbrook misses 2-pt layup from 2 ft,,62,57
271,3,8:36.0,,Defensive rebound by Team,62,57
272,3,8:36.0,,L. Williams enters the game for K. Leonard,62,57
273,3,8:15.0,,P. George misses 2-pt jump shot from 13 ft,62,57
274,3,8:11.0,Defensive rebound by C. Capela,,62,57
275,3,8:03.0,R. Westbrook makes 3-pt jump shot from 26 ft (assist by J. Harden),,65,57
276,3,7:51.0,,Personal foul by P. Tucker (drawn by M. Harrell),65,57
277,3,7:51.0,A. Rivers enters the game for B. McLemore,,65,57
278,3,7:51.0,T. Sefolosha enters the game for P. Tucker,,65,57
279,3,7:51.0,,J. Green enters the game for M. Harkless,65,57
280,3,7:44.0,,L. Williams makes 2-pt layup from 1 ft,65,59
281,3,7:28.0,T. Sefolosha makes 2-pt jump shot from 14 ft (assist by J. Harden),,67,59
282,3,7:13.0,,J. Green misses 3-pt jump shot from 25 ft,67,59
283,3,7:11.0,Defensive rebound by C. Capela,,67,59
284,3,7:05.0,Shooting foul by P. Beverley (drawn by J. Harden),,67,59
285,3,7:05.0,J. Harden makes free throw 1 of 2,,68,59
286,3,7:05.0,,R. McGruder enters the game for P. Beverley,68,59
287,3,7:05.0,J. Harden misses free throw 2 of 2,,68,59
288,3,7:02.0,,Defensive rebound by J. Green,68,59
289,3,6:43.0,,Turnover by P. George (lost ball; steal by T. Sefolosha),68,59
290,3,6:39.0,R. Westbrook makes 2-pt layup from 2 ft (assist by A. Rivers),,70,59
291,3,6:24.0,,Shooting foul by T. Sefolosha (drawn by P. George),70,59
292,3,6:24.0,,P. George makes free throw 1 of 2,70,60
293,3,6:24.0,,P. George makes free throw 2 of 2,70,61
294,3,6:15.0,T. Sefolosha misses 3-pt jump shot from 26 ft,,70,61
295,3,6:11.0,,Defensive rebound by P. George,70,61
296,3,6:11.0,B. McLemore enters the game for R. Westbrook,,70,61
297,3,5:56.0,,P. George misses 2-pt layup from 1 ft,70,61
298,3,5:52.0,,Offensive rebound by M. Harrell,70,61
299,3,5:52.0,,M. Harrell makes 2-pt layup at rim,70,63
300,3,5:32.0,J. Harden misses 3-pt jump shot from 27 ft,,70,63
301,3,5:31.0,,Defensive rebound by Team,70,63
302,3,5:31.0,Violation by Team (kicked ball),,70,63
303,3,5:22.0,,J. Green misses 3-pt jump shot from 26 ft,70,63
304,3,5:19.0,Defensive rebound by C. Capela,,70,63
305,3,5:09.0,T. Sefolosha makes 3-pt jump shot from 23 ft (assist by J. Harden),,73,63
306,3,4:52.0,,R. McGruder makes 3-pt jump shot from 26 ft (assist by P. George),73,66
307,3,4:37.0,B. McLemore misses 3-pt jump shot from 23 ft (block by M. Harrell),,73,66
308,3,4:33.0,,Defensive rebound by J. Green,73,66
309,3,4:30.0,,R. McGruder misses 3-pt jump shot from 24 ft,73,66
310,3,4:26.0,,Offensive rebound by M. Harrell,73,66
311,3,4:22.0,,L. Williams makes 3-pt jump shot from 26 ft (assist by J. Green),73,69
312,3,4:21.0,Houston full timeout,,73,69
313,3,4:21.0,T. Chandler enters the game for C. Capela,,73,69
314,3,4:06.0,J. Harden misses 3-pt jump shot from 27 ft,,73,69
315,3,4:04.0,Offensive rebound by T. Chandler,,73,69
316,3,3:59.0,A. Rivers misses 3-pt jump shot from 25 ft,,73,69
317,3,3:57.0,,Defensive rebound by J. Green,73,69
318,3,3:54.0,,Personal foul by T. Chandler (drawn by L. Williams),73,69
319,3,3:54.0,,L. Williams makes free throw 1 of 2,73,70
320,3,3:54.0,,J. Robinson enters the game for P. George,73,70
321,3,3:54.0,,L. Williams makes free throw 2 of 2,73,71
322,3,3:41.0,J. Harden makes 3-pt jump shot from 27 ft,,76,71
323,3,3:19.0,,R. McGruder misses 3-pt jump shot from 25 ft,76,71
324,3,3:15.0,Defensive rebound by J. Harden,,76,71
325,3,3:08.0,J. Harden misses 2-pt layup from 1 ft,,76,71
326,3,3:06.0,Offensive rebound by T. Chandler,,76,71
327,3,3:02.0,Turnover by J. Harden (lost ball; steal by J. Robinson),,76,71
328,3,2:58.0,,L. Williams makes 2-pt layup from 2 ft (assist by J. Robinson),76,73
329,3,2:34.0,T. Sefolosha misses 2-pt layup from 2 ft (block by M. Harrell),,76,73
330,3,2:32.0,,Defensive rebound by J. Green,76,73
331,3,2:30.0,,L. Williams makes 3-pt jump shot from 27 ft (assist by J. Robinson),76,76
332,3,2:29.0,Houston full timeout,,76,76
333,3,2:29.0,P. Tucker enters the game for A. Rivers,,76,76
334,3,2:29.0,R. Westbrook enters the game for T. Sefolosha,,76,76
335,3,2:13.0,B. McLemore makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,79,76
336,3,1:45.0,,Turnover by J. Green (bad pass; steal by R. Westbrook),79,76
337,3,1:43.0,R. Westbrook misses 2-pt layup from 1 ft,,79,76
338,3,1:41.0,,Defensive rebound by J. Robinson,79,76
339,3,1:34.0,,Turnover by M. Harrell (traveling),79,76
340,3,1:23.0,Personal foul by R. McGruder (drawn by J. Harden),,79,76
341,3,1:23.0,J. Harden makes free throw 1 of 2,,80,76
342,3,1:23.0,J. Harden misses free throw 2 of 2,,80,76
343,3,1:19.0,,Defensive rebound by L. Williams,80,76
344,3,1:07.0,Violation by Team (kicked ball),,80,76
345,3,0:58.0,,M. Harrell misses 2-pt layup from 3 ft,80,76
346,3,0:58.0,,Offensive rebound by M. Harrell,80,76
347,3,0:58.0,,M. Harrell makes 2-pt layup at rim,80,78
348,3,0:50.0,R. Westbrook makes 2-pt jump shot from 13 ft,,82,78
349,3,0:40.0,,J. Green misses 3-pt jump shot from 26 ft,82,78
350,3,0:37.0,,Offensive rebound by R. McGruder,82,78
351,3,0:35.0,,Personal foul by J. Harden (drawn by L. Williams),82,78
352,3,0:35.0,,L. Williams makes free throw 1 of 2,82,79
353,3,0:35.0,,L. Williams makes free throw 2 of 2,82,80
354,3,0:26.0,R. Westbrook makes 2-pt jump shot from 13 ft,,84,80
355,3,0:06.0,,L. Williams misses 2-pt jump shot from 7 ft,84,80
356,3,0:04.0,Defensive rebound by J. Harden,,84,80
357,4,11:49.0,,K. Leonard makes 2-pt jump shot from 18 ft (assist by L. Williams),84,82
358,4,11:29.0,Shooting foul by R. McGruder (drawn by R. Westbrook),,84,82
359,4,11:29.0,R. Westbrook makes free throw 1 of 2,,85,82
360,4,11:29.0,R. Westbrook makes free throw 2 of 2,,86,82
361,4,11:15.0,,Personal foul by A. Rivers (drawn by K. Leonard),86,82
362,4,11:09.0,,Personal foul by R. Westbrook (drawn by L. Williams),86,82
363,4,11:06.0,,Personal foul by P. Tucker (drawn by K. Leonard),86,82
364,4,10:56.0,,Shooting foul by R. Westbrook (drawn by K. Leonard),86,82
365,4,10:56.0,,K. Leonard makes free throw 1 of 2,86,83
366,4,10:56.0,,K. Leonard makes free throw 2 of 2,86,84
367,4,10:43.0,Turnover by R. Westbrook (bad pass; steal by K. Leonard),,86,84
368,4,10:36.0,,K. Leonard makes 2-pt layup from 2 ft,86,86
369,4,10:24.0,R. Westbrook misses 3-pt jump shot from 27 ft,,86,86
370,4,10:22.0,,Defensive rebound by M. Harrell,86,86
371,4,10:17.0,,L. Williams makes 2-pt layup from 1 ft,86,88
372,4,10:17.0,Houston full timeout,,86,88
373,4,10:17.0,J. Harden enters the game for R. Westbrook,,86,88
374,4,10:05.0,B. McLemore misses 3-pt jump shot from 24 ft,,86,88
375,4,10:03.0,,Defensive rebound by Team,86,88
376,4,9:51.0,,K. Leonard misses 3-pt jump shot from 27 ft,86,88
377,4,9:49.0,Defensive rebound by J. Harden,,86,88
378,4,9:42.0,J. Harden misses 3-pt jump shot from 28 ft,,86,88
379,4,9:40.0,,Defensive rebound by K. Leonard,86,88
380,4,9:37.0,,M. Harrell makes 2-pt dunk from 1 ft (assist by K. Leonard),86,90
381,4,9:11.0,A. Rivers makes 3-pt jump shot from 23 ft (assist by J. Harden),,89,90
382,4,8:50.0,,L. Williams makes 2-pt layup from 2 ft,89,92
383,4,8:20.0,A. Rivers makes 2-pt layup from 1 ft,,91,92
384,4,8:09.0,,L. Williams makes 2-pt jump shot from 19 ft,91,94
385,4,7:59.0,Shooting foul by J. Green (drawn by C. Capela),,91,94
386,4,7:59.0,C. Capela makes free throw 1 of 2,,92,94
387,4,7:59.0,,P. George enters the game for R. McGruder,92,94
