,QUARTER,TIME_REMAINING,HOUSTON_ACTION,DENVER_ACTION,HOUSTON_SCORE,DENVER_SCORE
388,4,6:02.0,Shooting foul by P. Millsap (drawn by J. Harden),,82,96
389,4,6:02.0,J. Harden makes free throw 1 of 2,,83,96
390,4,6:02.0,,G. Harris enters the game for J. Hernangómez,83,96
391,4,6:02.0,J. Harden makes free throw 2 of 2,,84,96
392,4,5:51.0,,Turnover by J. Murray (lost ball; steal by A. Rivers),84,96
393,4,5:44.0,J. Harden misses 3-pt jump shot from 30 ft,,84,96
394,4,5:40.0,,Defensive rebound by J. Murray,84,96
395,4,5:24.0,,N. Jokić misses 2-pt jump shot from 16 ft,84,96
396,4,5:21.0,Defensive rebound by A. Rivers,,84,96
397,4,5:15.0,Personal foul by J. Murray (drawn by P. Tucker),,84,96
398,4,5:08.0,R. Westbrook misses 2-pt layup from 2 ft (block by T. Craig),,84,96
399,4,5:05.0,,Defensive rebound by N. Jokić,84,96
400,4,4:57.0,,P. Millsap makes 2-pt layup from 2 ft (assist by N. Jokić),84,98
401,4,4:47.0,Turnover by C. Capela (bad pass; steal by G. Harris),,84,98
402,4,4:21.0,,J. Murray misses 2-pt jump shot from 8 ft,84,98
403,4,4:21.0,,Offensive rebound by Team,84,98
404,4,4:21.0,,Turnover by Team (shot clock),84,98
405,4,4:21.0,I. Hartenstein enters the game for C. Capela,,84,98
406,4,4:21.0,B. McLemore enters the game for P. Tucker,,84,98
407,4,4:12.0,Offensive foul by J. Harden (drawn by N. Jokić),,84,98
408,4,4:12.0,Turnover by J. Harden (offensive foul),,84,98
409,4,4:01.0,,Offensive foul by N. Jokić (drawn by J. Harden),84,98
410,4,4:01.0,,Turnover by N. Jokić (offensive foul),84,98
411,4,3:50.0,A. Rivers misses 3-pt jump shot from 26 ft,,84,98
412,4,3:45.0,,Defensive rebound by N. Jokić,84,98
413,4,3:35.0,,Offensive foul by N. Jokić (drawn by I. Hartenstein),84,98
414,4,3:35.0,,Turnover by N. Jokić (offensive foul),84,98
415,4,3:35.0,Houston full timeout,,84,98
416,4,3:35.0,Instant Replay (Request: Ruling Stands),,84,98
417,4,3:19.0,Offensive foul by J. Harden (drawn by N. Jokić),,84,98
418,4,3:19.0,Turnover by J. Harden (offensive foul),,84,98
419,4,3:07.0,,J. Murray misses 3-pt jump shot from 23 ft,84,98
420,4,3:01.0,,Offensive rebound by N. Jokić,84,98
421,4,3:01.0,,N. Jokić makes 2-pt layup at rim,84,100
422,4,2:53.0,R. Westbrook misses 3-pt jump shot from 25 ft,,84,100
423,4,2:51.0,,Defensive rebound by N. Jokić,84,100
424,4,2:46.0,,T. Craig makes 2-pt layup from 3 ft (assist by J. Murray),84,102
425,4,2:46.0,,Shooting foul by R. Westbrook (drawn by T. Craig),84,102
426,4,2:46.0,Violation by Team (def goaltending),,84,102
427,4,2:46.0,C. Clemons enters the game for J. Harden,,84,102
428,4,2:46.0,T. Sefolosha enters the game for R. Westbrook,,84,102
429,4,2:46.0,,T. Craig misses free throw 1 of 1,84,102
430,4,2:42.0,,Offensive rebound by P. Millsap,84,102
431,4,2:33.0,,Turnover by J. Murray (bad pass; steal by I. Hartenstein),84,102
432,4,2:30.0,B. McLemore makes 3-pt jump shot from 26 ft (assist by I. Hartenstein),,87,102
433,4,2:08.0,,Offensive foul by J. Murray (drawn by C. Clemons),87,102
434,4,2:08.0,,Turnover by J. Murray (offensive foul),87,102
435,4,2:08.0,,M. Morris enters the game for J. Murray,87,102
436,4,1:55.0,Shooting foul by N. Jokić (drawn by A. Rivers),,87,102
437,4,1:55.0,A. Rivers makes free throw 1 of 2,,88,102
438,4,1:55.0,A. Rivers makes free throw 2 of 2,,89,102
439,4,1:44.0,,Turnover by N. Jokić (lost ball; steal by B. McLemore),89,102
440,4,1:40.0,I. Hartenstein makes 2-pt dunk at rim (assist by C. Clemons),,91,102
441,4,1:40.0,,Denver full timeout,91,102
442,4,1:24.0,,N. Jokić misses 2-pt jump shot from 6 ft,91,102
443,4,1:20.0,Defensive rebound by C. Clemons,,91,102
444,4,1:15.0,T. Sefolosha misses 2-pt jump shot from 13 ft,,91,102
445,4,1:13.0,,Defensive rebound by P. Millsap,91,102
446,4,0:53.0,,N. Jokić misses 3-pt jump shot from 25 ft,91,102
447,4,0:50.0,,Offensive rebound by P. Millsap,91,102
448,4,0:49.0,,P. Millsap misses 2-pt jump shot from 6 ft,91,102
449,4,0:48.0,Defensive rebound by C. Clemons,,91,102
450,4,0:48.0,Personal foul by T. Craig (drawn by C. Clemons),,91,102
451,4,0:48.0,C. Clemons misses free throw 1 of 2,,91,102
452,4,0:48.0,Offensive rebound by Team,,91,102
453,4,0:48.0,C. Clemons makes free throw 2 of 2,,92,102
454,4,0:31.0,,N. Jokić makes 2-pt jump shot from 11 ft (assist by M. Morris),92,104
455,4,0:31.0,,Shooting foul by I. Hartenstein (drawn by N. Jokić),92,104
456,4,0:31.0,,N. Jokić makes free throw 1 of 1,92,105
457,4,0:14.0,A. Rivers makes 3-pt jump shot from 26 ft (assist by T. Sefolosha),,95,105
