,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,DALLAS_ACTION,LA LAKERS_SCORE,DALLAS_SCORE
80,1,4:45.0,,Dallas full timeout,13,22
81,1,4:33.0,,L. Dončić misses 3-pt jump shot from 28 ft,13,22
82,1,4:29.0,,Offensive rebound by D. Powell,13,22
83,1,4:28.0,,Offensive foul by L. Dončić (drawn by A. Bradley),13,22
84,1,4:28.0,,Turnover by L. Dončić (offensive foul),13,22
85,1,4:28.0,,J. Brunson enters the game for L. Dončić,13,22
86,1,4:19.0,A. Bradley misses 2-pt jump shot from 20 ft,,13,22
87,1,4:16.0,,Defensive rebound by D. Powell,13,22
88,1,4:07.0,,T. Hardaway misses 2-pt jump shot from 18 ft,13,22
89,1,4:05.0,Defensive rebound by L. James,,13,22
90,1,3:52.0,L. James makes 2-pt layup from 3 ft (assist by A. Davis),,15,22
91,1,3:42.0,,Personal foul by L. James (drawn by D. Powell),15,22
92,1,3:42.0,,D. Powell makes free throw 1 of 2,15,23
93,1,3:42.0,A. Caruso enters the game for L. James,,15,23
94,1,3:42.0,,D. Wright enters the game for J. Jackson,15,23
95,1,3:42.0,,D. Powell makes free throw 2 of 2,15,24
96,1,3:31.0,A. Davis misses 2-pt jump shot from 7 ft,,15,24
97,1,3:28.0,,Defensive rebound by T. Hardaway,15,24
98,1,3:23.0,,T. Hardaway misses 2-pt jump shot from 8 ft,15,24
99,1,3:21.0,,Offensive rebound by M. Kleber,15,24
100,1,3:21.0,,Offensive foul by D. Powell (drawn by A. Caruso),15,24
101,1,3:21.0,,Turnover by D. Powell (offensive foul),15,24
102,1,3:04.0,A. Caruso misses 2-pt jump shot from 18 ft,,15,24
103,1,2:59.0,Offensive rebound by A. Bradley,,15,24
104,1,2:53.0,K. Kuzma makes 2-pt layup from 4 ft (assist by A. Bradley),,17,24
105,1,2:40.0,,D. Wright misses 2-pt layup from 3 ft,17,24
106,1,2:38.0,Defensive rebound by A. Caruso,,17,24
107,1,2:36.0,A. Bradley misses 2-pt jump shot from 15 ft,,17,24
108,1,2:33.0,,Defensive rebound by D. Powell,17,24
109,1,2:27.0,,T. Hardaway misses 2-pt layup from 3 ft,17,24
110,1,2:24.0,Defensive rebound by A. Bradley,,17,24
111,1,2:07.0,A. Davis misses 2-pt hook shot from 11 ft,,17,24
112,1,2:07.0,,Defensive rebound by Team,17,24
113,1,2:07.0,T. Daniels enters the game for A. Bradley,,17,24
114,1,1:49.0,,J. Brunson misses 2-pt jump shot from 14 ft,17,24
115,1,1:47.0,Defensive rebound by A. Caruso,,17,24
116,1,1:41.0,A. Caruso makes 3-pt jump shot from 26 ft (assist by K. Kuzma),,20,24
117,1,1:38.0,,Dallas full timeout,20,24
118,1,1:38.0,D. Howard enters the game for K. Kuzma,,20,24
119,1,1:20.0,,T. Hardaway misses 2-pt layup from 6 ft,20,24
120,1,1:18.0,Defensive rebound by Team,,20,24
121,1,1:18.0,,B. Marjanović enters the game for D. Powell,20,24
122,1,1:05.0,A. Davis misses 3-pt jump shot from 25 ft,,20,24
123,1,1:01.0,,Defensive rebound by T. Hardaway,20,24
124,1,0:55.0,,B. Marjanović misses 2-pt hook shot from 7 ft,20,24
125,1,0:52.0,Defensive rebound by D. Howard,,20,24
126,1,0:36.0,A. Davis misses 2-pt jump shot from 9 ft,,20,24
127,1,0:34.0,,Defensive rebound by B. Marjanović,20,24
128,1,0:13.0,,J. Brunson misses 2-pt jump shot from 12 ft,20,24
129,1,0:10.0,Defensive rebound by Team,,20,24
130,1,0:01.0,Loose ball foul by D. Howard (drawn by J. Brunson),,20,24
131,1,0:01.0,Turnover by D. Howard (turnover),,20,24
132,1,0:01.0,,J. Brunson makes free throw 1 of 2,20,25
133,1,0:01.0,,J. Brunson misses free throw 2 of 2,20,25
134,1,0:00.0,Defensive rebound by D. Howard,,20,25
135,2,11:49.0,,D. Wright misses 3-pt jump shot from 25 ft,20,25
136,2,11:48.0,Defensive rebound by Team,,20,25
137,2,11:48.0,,Loose ball foul by B. Marjanović (drawn by D. Howard),20,25
138,2,11:30.0,L. James makes 2-pt jump shot from 22 ft,,22,25
139,2,11:12.0,,D. Wright misses 2-pt layup from 3 ft,22,25
140,2,11:06.0,,Offensive rebound by B. Marjanović,22,25
141,2,11:06.0,,B. Marjanović makes 2-pt layup from 3 ft,22,27
142,2,10:49.0,T. Daniels misses 3-pt jump shot from 26 ft,,22,27
143,2,10:49.0,,Defensive rebound by M. Kleber,22,27
144,2,10:34.0,,J. Brunson misses 2-pt jump shot from 4 ft,22,27
145,2,10:29.0,,Offensive rebound by J. Brunson,22,27
146,2,10:27.0,,J. Brunson makes 2-pt jump shot from 1 ft,22,29
147,2,10:10.0,K. Kuzma makes 2-pt jump shot from 4 ft (assist by L. James),,24,29
148,2,9:55.0,,D. Wright makes 2-pt jump shot from 7 ft,24,31
149,2,9:43.0,K. Caldwell-Pope misses 2-pt jump shot from 8 ft,,24,31
150,2,9:43.0,Offensive rebound by Team,,24,31
151,2,9:43.0,Personal foul by M. Kleber (drawn by D. Howard),,24,31
152,2,9:40.0,T. Daniels misses 2-pt jump shot from 10 ft,,24,31
153,2,9:40.0,Offensive rebound by K. Kuzma,,24,31
154,2,9:35.0,K. Kuzma misses 2-pt jump shot from 14 ft,,24,31
155,2,9:33.0,,Defensive rebound by B. Marjanović,24,31
156,2,9:28.0,,J. Brunson misses 2-pt jump shot from 6 ft (block by D. Howard),24,31
157,2,9:26.0,,Offensive rebound by B. Marjanović,24,31
158,2,9:25.0,,B. Marjanović misses 2-pt layup from 3 ft (block by L. James),24,31
159,2,9:24.0,,Offensive rebound by Team,24,31
160,2,9:11.0,,T. Hardaway misses 3-pt jump shot from 25 ft,24,31
161,2,9:09.0,Defensive rebound by Team,,24,31
162,2,8:56.0,L. James misses 3-pt jump shot from 23 ft,,24,31
163,2,8:53.0,,Defensive rebound by T. Hardaway,24,31
164,2,8:38.0,,Turnover by B. Marjanović (traveling),24,31
165,2,8:24.0,L. James makes 2-pt layup from 4 ft,,26,31
166,2,8:17.0,,Personal foul by D. Howard (drawn by B. Marjanović),26,31
167,2,8:06.0,,M. Kleber makes 3-pt jump shot from 26 ft (assist by J. Brunson),26,34
168,2,7:49.0,T. Daniels misses 3-pt jump shot from 30 ft,,26,34
169,2,7:45.0,,Defensive rebound by B. Marjanović,26,34
170,2,7:37.0,,D. Wright makes 2-pt layup from 2 ft (assist by J. Brunson),26,36
171,2,7:37.0,LA Lakers full timeout,,26,36
172,2,7:37.0,D. Green enters the game for K. Kuzma,,26,36
173,2,7:37.0,,D. Finney-Smith enters the game for M. Kleber,26,36
174,2,7:25.0,L. James makes 2-pt layup from 3 ft (assist by D. Green),,28,36
175,2,7:12.0,,Turnover by D. Wright (lost ball; steal by L. James),28,36
176,2,7:12.0,Personal take foul by B. Marjanović (drawn by L. James),,28,36
177,2,6:55.0,Turnover by K. Caldwell-Pope (bad pass; steal by D. Finney-Smith),,28,36
178,2,6:51.0,,D. Finney-Smith makes 2-pt dunk at rim,28,38
179,2,6:35.0,D. Green makes 2-pt jump shot from 15 ft (assist by T. Daniels),,30,38
180,2,6:16.0,,Turnover by D. Finney-Smith (lost ball; steal by D. Green),30,38
181,2,6:10.0,T. Daniels misses 2-pt jump shot from 19 ft,,30,38
182,2,6:08.0,,Defensive rebound by D. Finney-Smith,30,38
183,2,5:54.0,,B. Marjanović misses 2-pt jump shot from 12 ft,30,38
184,2,5:53.0,,Offensive rebound by D. Finney-Smith,30,38
185,2,5:43.0,,T. Hardaway makes 3-pt jump shot from 26 ft (assist by D. Wright),30,41
186,2,5:40.0,LA Lakers full timeout,,30,41
187,2,5:40.0,A. Bradley enters the game for K. Caldwell-Pope,,30,41
188,2,5:40.0,A. Caruso enters the game for T. Daniels,,30,41
189,2,5:40.0,A. Davis enters the game for L. James,,30,41
190,2,5:40.0,,L. Dončić enters the game for J. Brunson,30,41
191,2,5:40.0,,K. Porziņģis enters the game for D. Finney-Smith,30,41
192,2,5:25.0,D. Green misses 3-pt jump shot from 23 ft,,30,41
193,2,5:22.0,Offensive rebound by D. Howard,,30,41
194,2,5:22.0,D. Howard makes 2-pt layup from 2 ft,,32,41
195,2,5:04.0,,K. Porziņģis misses 2-pt jump shot from 8 ft,32,41
196,2,5:02.0,Defensive rebound by D. Howard,,32,41
197,2,5:00.0,A. Davis makes 2-pt dunk at rim (assist by A. Bradley),,34,41
198,2,4:44.0,,L. Dončić makes 2-pt jump shot from 9 ft,34,43
199,2,4:29.0,A. Bradley misses 2-pt jump shot from 19 ft,,34,43
200,2,4:25.0,,Defensive rebound by K. Porziņģis,34,43
201,2,4:19.0,,T. Hardaway misses 2-pt layup from 4 ft,34,43
202,2,4:15.0,,Offensive rebound by B. Marjanović,34,43
203,2,4:15.0,,B. Marjanović makes 2-pt layup from 2 ft,34,45
204,2,3:57.0,A. Davis makes 2-pt dunk from 1 ft,,36,45
205,2,3:47.0,,L. Dončić makes 2-pt layup from 2 ft,36,47
206,2,3:37.0,D. Green misses 2-pt jump shot from 17 ft,,36,47
207,2,3:34.0,,Defensive rebound by D. Wright,36,47
208,2,3:21.0,,D. Wright makes 2-pt layup from 4 ft,36,49
209,2,3:12.0,A. Davis misses 3-pt jump shot from 25 ft,,36,49
210,2,3:10.0,,Defensive rebound by B. Marjanović,36,49
211,2,3:01.0,,K. Porziņģis makes 2-pt jump shot from 15 ft (assist by B. Marjanović),36,51
212,2,2:45.0,Shooting foul by B. Marjanović (drawn by D. Howard),,36,51
213,2,2:45.0,D. Howard makes free throw 1 of 2,,37,51
214,2,2:45.0,L. James enters the game for A. Caruso,,37,51
215,2,2:45.0,,M. Kleber enters the game for B. Marjanović,37,51
216,2,2:45.0,D. Howard makes free throw 2 of 2,,38,51
217,2,2:30.0,,L. Dončić misses 2-pt layup from 1 ft,38,51
218,2,2:28.0,,Offensive rebound by L. Dončić,38,51
219,2,2:24.0,,Shooting foul by A. Bradley (drawn by L. Dončić),38,51
220,2,2:24.0,,L. Dončić makes free throw 1 of 2,38,52
221,2,2:24.0,Q. Cook enters the game for D. Howard,,38,52
222,2,2:24.0,,L. Dončić makes free throw 2 of 2,38,53
223,2,2:10.0,A. Davis makes 2-pt hook shot from 6 ft (assist by L. James),,40,53
224,2,2:01.0,,L. Dončić misses 3-pt jump shot from 27 ft,40,53
225,2,1:59.0,,Offensive rebound by Team,40,53
226,2,1:59.0,Loose ball foul by L. James (drawn by M. Kleber),,40,53
227,2,1:59.0,,S. Curry enters the game for T. Hardaway,40,53
228,2,1:59.0,,D. Finney-Smith enters the game for D. Wright,40,53
229,2,1:46.0,,D. Finney-Smith misses 3-pt jump shot from 26 ft,40,53
230,2,1:45.0,,Offensive rebound by Team,40,53
231,2,1:45.0,,Turnover by Team (shot clock),40,53
232,2,1:35.0,A. Bradley makes 2-pt layup from 1 ft (assist by L. James),,42,53
233,2,1:15.0,,M. Kleber misses 2-pt layup from 2 ft (block by A. Davis),42,53
234,2,1:15.0,,Offensive rebound by Team,42,53
235,2,1:13.0,,K. Porziņģis makes 2-pt jump shot from 12 ft (assist by L. Dončić),42,55
236,2,1:00.0,L. James makes 2-pt layup from 3 ft,,44,55
237,2,0:51.0,,L. Dončić makes 3-pt jump shot from 25 ft,44,58
238,2,0:42.0,Shooting foul by M. Kleber (drawn by L. James),,44,58
239,2,0:42.0,K. Caldwell-Pope enters the game for D. Green,,44,58
240,2,0:42.0,L. James makes free throw 1 of 2,,45,58
241,2,0:42.0,L. James makes free throw 2 of 2,,46,58
242,2,0:28.0,,S. Curry misses 2-pt jump shot from 11 ft,46,58
243,2,0:23.0,,Offensive rebound by M. Kleber,46,58
244,2,0:23.0,,M. Kleber misses 2-pt layup from 1 ft,46,58
245,2,0:22.0,,Offensive rebound by M. Kleber,46,58
246,2,0:22.0,,M. Kleber misses 2-pt layup from 1 ft,46,58
247,2,0:22.0,,Offensive rebound by K. Porziņģis,46,58
248,2,0:19.0,,K. Porziņģis misses 2-pt layup from 1 ft,46,58
249,2,0:16.0,Defensive rebound by A. Davis,,46,58
250,2,0:14.0,K. Caldwell-Pope makes 2-pt layup from 4 ft (assist by L. James),,48,58
251,2,0:00.0,,Offensive foul by L. Dončić (drawn by L. James),48,58
252,2,0:00.0,,Turnover by L. Dončić (offensive foul),48,58
253,3,11:45.0,,S. Curry misses 3-pt jump shot from 26 ft,48,58
254,3,11:41.0,Defensive rebound by A. Davis,,48,58
255,3,11:22.0,D. Green makes 3-pt jump shot from 25 ft (assist by L. James),,51,58
256,3,11:03.0,,Turnover by L. Dončić (bad pass),51,58
257,3,11:03.0,,Loose ball foul by D. Powell (drawn by A. Davis),51,58
258,3,10:52.0,L. James makes 3-pt jump shot from 26 ft,,54,58
259,3,10:50.0,,Dallas full timeout,54,58
260,3,10:35.0,,Turnover by D. Powell (traveling),54,58
261,3,10:21.0,A. Davis misses 3-pt jump shot from 25 ft,,54,58
262,3,10:19.0,Offensive rebound by J. McGee,,54,58
263,3,10:17.0,J. McGee makes 2-pt dunk from 1 ft,,56,58
264,3,10:02.0,,Turnover by D. Finney-Smith (bad pass; steal by L. James),56,58
265,3,9:58.0,A. Bradley makes 2-pt layup from 2 ft (assist by L. James),,58,58
266,3,9:34.0,,K. Porziņģis misses 3-pt jump shot from 28 ft,58,58
267,3,9:30.0,Defensive rebound by L. James,,58,58
268,3,9:29.0,Turnover by L. James (bad pass),,58,58
269,3,9:13.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by L. Dončić),58,61
270,3,8:55.0,L. James makes 3-pt jump shot from 27 ft,,61,61
271,3,8:39.0,,D. Powell misses 2-pt layup from 6 ft (block by A. Davis),61,61
272,3,8:36.0,Defensive rebound by J. McGee,,61,61
273,3,8:34.0,A. Bradley makes 2-pt layup from 2 ft (assist by L. James),,63,61
274,3,8:18.0,,K. Porziņģis makes 2-pt dunk from 1 ft (assist by L. Dončić),63,63
275,3,8:18.0,,Shooting foul by J. McGee (drawn by K. Porziņģis),63,63
276,3,8:18.0,,K. Porziņģis misses free throw 1 of 1,63,63
277,3,8:15.0,,Offensive rebound by Team,63,63
278,3,8:07.0,,Turnover by D. Powell (bad pass),63,63
279,3,7:55.0,L. James misses 2-pt jump shot from 20 ft,,63,63
280,3,7:51.0,,Defensive rebound by K. Porziņģis,63,63
281,3,7:38.0,,D. Powell misses 2-pt layup from 3 ft,63,63
282,3,7:35.0,,Offensive rebound by D. Finney-Smith,63,63
283,3,7:31.0,,Turnover by D. Finney-Smith (bad pass; steal by A. Bradley),63,63
284,3,7:24.0,A. Bradley makes 2-pt layup from 1 ft,,65,63
285,3,7:14.0,,L. Dončić makes 3-pt jump shot from 27 ft,65,66
286,3,7:03.0,D. Green makes 2-pt layup from 3 ft (assist by L. James),,67,66
287,3,6:52.0,,D. Finney-Smith makes 2-pt dunk from 2 ft (assist by L. Dončić),67,68
288,3,6:33.0,L. James makes 3-pt jump shot from 27 ft,,70,68
289,3,6:14.0,,S. Curry misses 3-pt jump shot from 26 ft,70,68
290,3,6:12.0,Defensive rebound by D. Green,,70,68
291,3,6:05.0,L. James misses 3-pt jump shot from 26 ft,,70,68
292,3,6:03.0,,Defensive rebound by L. Dončić,70,68
293,3,5:54.0,,Turnover by S. Curry (bad pass; steal by A. Davis),70,68
294,3,5:32.0,L. James misses 3-pt jump shot from 27 ft,,70,68
295,3,5:29.0,,Defensive rebound by D. Finney-Smith,70,68
296,3,5:20.0,,Personal foul by L. James (drawn by L. Dončić),70,68
297,3,5:20.0,LA Lakers full timeout,,70,68
298,3,5:20.0,K. Kuzma enters the game for J. McGee,,70,68
299,3,5:20.0,,M. Kleber enters the game for S. Curry,70,68
300,3,5:20.0,,D. Wright enters the game for D. Powell,70,68
301,3,5:14.0,,L. Dončić makes 3-pt jump shot from 26 ft,70,71
302,3,4:57.0,Turnover by L. James (bad pass; steal by D. Finney-Smith),,70,71
303,3,4:41.0,,K. Porziņģis misses 2-pt jump shot from 6 ft,70,71
304,3,4:39.0,Defensive rebound by A. Davis,,70,71
305,3,4:15.0,Turnover by D. Green (bad pass; steal by D. Finney-Smith),,70,71
306,3,4:09.0,,L. Dončić misses 3-pt jump shot from 26 ft,70,71
307,3,4:07.0,Defensive rebound by A. Bradley,,70,71
308,3,3:44.0,D. Green misses 3-pt jump shot from 23 ft,,70,71
309,3,3:40.0,,Defensive rebound by M. Kleber,70,71
310,3,3:32.0,,D. Finney-Smith misses 3-pt jump shot from 22 ft,70,71
311,3,3:30.0,,Offensive rebound by Team,70,71
312,3,3:30.0,K. Caldwell-Pope enters the game for D. Green,,70,71
313,3,3:30.0,A. Caruso enters the game for L. James,,70,71
314,3,3:30.0,,D. Powell enters the game for K. Porziņģis,70,71
315,3,3:23.0,,Personal foul by A. Caruso (drawn by L. Dončić),70,71
316,3,3:23.0,,T. Hardaway enters the game for D. Finney-Smith,70,71
317,3,3:14.0,,L. Dončić makes 2-pt layup from 1 ft,70,73
318,3,3:01.0,A. Caruso makes 2-pt layup at rim (assist by A. Davis),,72,73
319,3,2:51.0,,D. Wright misses 2-pt jump shot from 9 ft,72,73
320,3,2:51.0,Defensive rebound by Team,,72,73
321,3,2:41.0,K. Kuzma misses 3-pt jump shot from 25 ft,,72,73
322,3,2:36.0,,Defensive rebound by T. Hardaway,72,73
323,3,2:26.0,,M. Kleber makes 3-pt jump shot from 23 ft (assist by L. Dončić),72,76
324,3,2:13.0,A. Davis misses 3-pt jump shot from 25 ft,,72,76
325,3,2:09.0,,Defensive rebound by L. Dončić,72,76
326,3,2:00.0,,D. Wright makes 3-pt jump shot from 26 ft (assist by T. Hardaway),72,79
327,3,1:59.0,LA Lakers full timeout,,72,79
328,3,1:59.0,Q. Cook enters the game for A. Bradley,,72,79
329,3,1:45.0,Turnover by A. Caruso (out of bounds lost ball),,72,79
330,3,1:32.0,,Shooting foul by K. Caldwell-Pope (drawn by T. Hardaway),72,79
331,3,1:32.0,,T. Hardaway misses free throw 1 of 2,72,79
332,3,1:32.0,,Offensive rebound by Team,72,79
333,3,1:32.0,,T. Hardaway makes free throw 2 of 2,72,80
334,3,1:19.0,A. Davis makes 2-pt jump shot from 3 ft,,74,80
335,3,1:09.0,,D. Powell makes 2-pt dunk from 1 ft (assist by L. Dončić),74,82
336,3,0:52.0,,Defensive rebound by L. Dončić,74,82
337,3,0:52.0,K. Caldwell-Pope misses 2-pt jump shot from 8 ft (block by L. Dončić),,74,82
338,3,0:48.0,,Turnover by T. Hardaway (out of bounds lost ball),74,82
339,3,0:35.0,A. Davis makes 2-pt layup from 6 ft,,76,82
340,3,0:24.0,,L. Dončić misses 3-pt jump shot from 26 ft,76,82
341,3,0:24.0,Defensive rebound by K. Kuzma,,76,82
342,3,0:18.0,Turnover by K. Kuzma (lost ball; steal by D. Wright),,76,82
343,3,0:09.0,,T. Hardaway makes 3-pt jump shot from 29 ft (assist by L. Dončić),76,85
344,3,0:00.0,K. Kuzma misses 3-pt jump shot from 24 ft,,76,85
345,3,0:00.0,Offensive rebound by Team,,76,85
346,4,11:50.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,76,85
347,4,11:46.0,,Defensive rebound by M. Kleber,76,85
348,4,11:33.0,,K. Porziņģis misses 2-pt jump shot from 14 ft,76,85
349,4,11:31.0,Defensive rebound by D. Howard,,76,85
350,4,11:19.0,K. Caldwell-Pope misses 2-pt jump shot from 20 ft,,76,85
351,4,11:17.0,,Defensive rebound by M. Kleber,76,85
352,4,11:13.0,,Personal foul by K. Caldwell-Pope (drawn by J. Brunson),76,85
353,4,11:05.0,,K. Porziņģis misses 2-pt jump shot from 9 ft,76,85
354,4,11:04.0,,Offensive rebound by K. Porziņģis,76,85
355,4,11:02.0,,K. Porziņģis misses 2-pt jump shot from 7 ft (block by D. Howard),76,85
356,4,11:02.0,Defensive rebound by L. James,,76,85
357,4,10:58.0,L. James makes 2-pt layup from 2 ft,,78,85
358,4,10:41.0,,D. Wright makes 3-pt jump shot from 26 ft,78,88
359,4,10:28.0,K. Kuzma misses 3-pt jump shot from 25 ft,,78,88
360,4,10:23.0,,Defensive rebound by K. Porziņģis,78,88
361,4,10:20.0,,M. Kleber misses 3-pt jump shot from 24 ft,78,88
362,4,10:17.0,Defensive rebound by L. James,,78,88
363,4,10:03.0,A. Caruso misses 3-pt jump shot from 24 ft,,78,88
364,4,10:01.0,,Defensive rebound by K. Porziņģis,78,88
365,4,9:39.0,,J. Brunson misses 2-pt jump shot from 8 ft,78,88
366,4,9:35.0,Defensive rebound by D. Howard,,78,88
367,4,9:31.0,Shooting foul by K. Porziņģis (drawn by K. Kuzma),,78,88
368,4,9:31.0,K. Kuzma makes free throw 1 of 2,,79,88
369,4,9:31.0,K. Kuzma makes free throw 2 of 2,,80,88
370,4,9:18.0,,T. Hardaway makes 2-pt jump shot from 19 ft (assist by D. Wright),80,90
371,4,9:03.0,A. Caruso makes 2-pt dunk from 1 ft (assist by K. Caldwell-Pope),,82,90
372,4,8:37.0,,D. Wright misses 3-pt jump shot from 25 ft,82,90
373,4,8:33.0,Defensive rebound by L. James,,82,90
374,4,8:22.0,K. Kuzma makes 2-pt jump shot from 7 ft (assist by L. James),,84,90
375,4,8:21.0,,Dallas full timeout,84,90
376,4,8:21.0,A. Davis enters the game for K. Kuzma,,84,90
377,4,8:07.0,,Turnover by J. Brunson (bad pass; steal by L. James),84,90
378,4,8:02.0,Shooting foul by J. Brunson (drawn by L. James),,84,90
379,4,8:02.0,L. James misses free throw 1 of 2,,84,90
380,4,8:02.0,Offensive rebound by Team,,84,90
381,4,8:02.0,A. Bradley enters the game for K. Caldwell-Pope,,84,90
382,4,8:02.0,,S. Curry enters the game for J. Brunson,84,90
383,4,8:02.0,,L. Dončić enters the game for D. Wright,84,90
384,4,8:02.0,L. James makes free throw 2 of 2,,85,90
385,4,7:48.0,,Personal foul by A. Davis (drawn by K. Porziņģis),85,90
