,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,OKLAHOMA CITY_ACTION,SAN ANTONIO_SCORE,OKLAHOMA CITY_SCORE
0,1,11:42.0,,Personal foul by D. Murray (drawn by S. Adams),0,0
1,1,11:36.0,,S. Adams misses 2-pt layup from 5 ft,0,0
2,1,11:36.0,Defensive rebound by D. Murray,,0,0
3,1,11:21.0,T. Lyles makes 3-pt jump shot from 25 ft (assist by D. Murray),,3,0
4,1,11:08.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 12 ft,3,0
5,1,11:04.0,,Offensive rebound by S. Gilgeous-Alexander,3,0
6,1,11:02.0,,C. Paul misses 3-pt jump shot from 27 ft,3,0
7,1,10:58.0,Defensive rebound by L. Aldridge,,3,0
8,1,10:48.0,D. DeRozan makes 2-pt jump shot from 6 ft,,5,0
9,1,10:42.0,,Personal foul by D. Murray (drawn by C. Paul),5,0
10,1,10:31.0,,C. Paul makes 2-pt jump shot from 14 ft,5,2
11,1,10:16.0,L. Aldridge misses 3-pt jump shot from 26 ft,,5,2
12,1,10:13.0,,Defensive rebound by S. Gilgeous-Alexander,5,2
13,1,10:08.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 3 ft,5,4
14,1,9:52.0,D. Murray misses 2-pt jump shot from 20 ft,,5,4
15,1,9:50.0,,Defensive rebound by C. Paul,5,4
16,1,9:47.0,,S. Gilgeous-Alexander misses 2-pt layup from 2 ft,5,4
17,1,9:46.0,,Offensive rebound by S. Gilgeous-Alexander,5,4
18,1,9:43.0,,L. Dort makes 2-pt dunk from 1 ft (assist by S. Gilgeous-Alexander),5,6
19,1,9:43.0,San Antonio full timeout,,5,6
20,1,9:43.0,D. White enters the game for D. Murray,,5,6
21,1,9:34.0,D. DeRozan misses 2-pt jump shot from 15 ft,,5,6
22,1,9:31.0,,Defensive rebound by S. Gilgeous-Alexander,5,6
23,1,9:23.0,,S. Gilgeous-Alexander misses 3-pt jump shot from 25 ft,5,6
24,1,9:20.0,Defensive rebound by D. White,,5,6
25,1,9:12.0,B. Forbes makes 3-pt jump shot from 26 ft (assist by D. DeRozan),,8,6
26,1,8:54.0,,S. Adams misses 2-pt jump shot from 13 ft,8,6
27,1,8:52.0,Defensive rebound by D. DeRozan,,8,6
28,1,8:48.0,Personal foul by L. Dort (drawn by D. DeRozan),,8,6
29,1,8:39.0,T. Lyles misses 3-pt jump shot from 25 ft,,8,6
30,1,8:36.0,,Defensive rebound by S. Adams,8,6
31,1,8:31.0,,D. Gallinari misses 3-pt jump shot from 25 ft,8,6
32,1,8:27.0,Defensive rebound by D. White,,8,6
33,1,8:24.0,D. White misses 2-pt jump shot from 17 ft,,8,6
34,1,8:22.0,,Defensive rebound by D. Gallinari,8,6
35,1,8:06.0,,S. Adams makes 2-pt dunk from 1 ft (assist by C. Paul),8,8
36,1,7:52.0,D. DeRozan makes 2-pt layup from 3 ft,,10,8
37,1,7:41.0,,L. Dort makes 3-pt jump shot from 25 ft (assist by C. Paul),10,11
38,1,7:23.0,T. Lyles makes 2-pt jump shot from 14 ft (assist by L. Aldridge),,12,11
39,1,7:13.0,,C. Paul misses 2-pt jump shot from 12 ft,12,11
40,1,7:11.0,,Offensive rebound by S. Adams,12,11
41,1,7:11.0,,S. Adams makes 2-pt layup at rim,12,13
42,1,6:54.0,L. Aldridge misses 3-pt jump shot from 25 ft,,12,13
43,1,6:50.0,,Defensive rebound by S. Adams,12,13
44,1,6:30.0,,D. Gallinari misses 2-pt jump shot from 9 ft,12,13
45,1,6:28.0,Defensive rebound by T. Lyles,,12,13
46,1,6:18.0,D. DeRozan makes 2-pt jump shot from 13 ft,,14,13
47,1,6:09.0,,S. Adams makes 2-pt hook shot from 7 ft (assist by C. Paul),14,15
48,1,5:53.0,Offensive foul by L. Aldridge (drawn by S. Adams),,14,15
49,1,5:53.0,Turnover by L. Aldridge (offensive foul),,14,15
50,1,5:53.0,R. Gay enters the game for B. Forbes,,14,15
51,1,5:53.0,P. Mills enters the game for T. Lyles,,14,15
52,1,5:53.0,,N. Noel enters the game for S. Adams,14,15
53,1,5:46.0,,C. Paul makes 2-pt jump shot from 11 ft,14,17
54,1,5:21.0,R. Gay misses 3-pt jump shot from 22 ft,,14,17
55,1,5:18.0,,Defensive rebound by C. Paul,14,17
56,1,5:13.0,,L. Dort makes 2-pt jump shot from 3 ft (assist by C. Paul),14,19
57,1,4:53.0,P. Mills misses 3-pt jump shot from 26 ft,,14,19
58,1,4:51.0,Offensive rebound by L. Aldridge,,14,19
59,1,4:51.0,L. Aldridge makes 2-pt layup from 1 ft,,16,19
60,1,4:51.0,Shooting foul by N. Noel (drawn by L. Aldridge),,16,19
61,1,4:51.0,,T. Ferguson enters the game for L. Dort,16,19
62,1,4:51.0,,D. Schröder enters the game for C. Paul,16,19
63,1,4:51.0,L. Aldridge makes free throw 1 of 1,,17,19
64,1,4:35.0,,D. Gallinari misses 2-pt layup from 2 ft,17,19
65,1,4:34.0,Defensive rebound by D. DeRozan,,17,19
66,1,4:30.0,P. Mills makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,20,19
67,1,4:29.0,,Oklahoma City full timeout,20,19
68,1,4:29.0,J. Poeltl enters the game for L. Aldridge,,20,19
69,1,4:11.0,,N. Noel makes 2-pt layup from 1 ft (assist by T. Ferguson),20,21
70,1,3:59.0,D. DeRozan misses 2-pt layup from 2 ft,,20,21
71,1,3:57.0,Offensive rebound by J. Poeltl,,20,21
72,1,3:57.0,J. Poeltl makes 2-pt layup from 1 ft,,22,21
73,1,3:46.0,,S. Gilgeous-Alexander makes 2-pt layup from 2 ft (assist by D. Gallinari),22,23
74,1,3:46.0,,Shooting foul by J. Poeltl (drawn by S. Gilgeous-Alexander),22,23
75,1,3:46.0,,S. Gilgeous-Alexander makes free throw 1 of 1,22,24
76,1,3:22.0,D. DeRozan misses 2-pt jump shot from 16 ft,,22,24
77,1,3:18.0,,Defensive rebound by D. Schröder,22,24
78,1,3:10.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 14 ft,22,24
79,1,3:06.0,Defensive rebound by P. Mills,,22,24
80,1,3:00.0,R. Gay misses 3-pt jump shot from 23 ft,,22,24
81,1,2:57.0,,Defensive rebound by D. Schröder,22,24
82,1,2:55.0,,Turnover by D. Gallinari (lost ball; steal by P. Mills),22,24
83,1,2:47.0,P. Mills makes 3-pt jump shot from 26 ft (assist by D. DeRozan),,25,24
84,1,2:32.0,,S. Gilgeous-Alexander misses 2-pt layup from 5 ft,25,24
85,1,2:32.0,Defensive rebound by Team,,25,24
86,1,2:32.0,,A. Nader enters the game for D. Gallinari,25,24
87,1,2:17.0,D. DeRozan misses 2-pt layup from 2 ft (block by T. Ferguson),,25,24
88,1,2:16.0,Offensive rebound by R. Gay,,25,24
