,QUARTER,TIME_REMAINING,MIAMI_ACTION,NEW YORK_ACTION,MIAMI_SCORE,NEW YORK_SCORE
71,1,3:31.0,,Offensive rebound by J. Randle,20,22
72,1,3:21.0,,Turnover by J. Randle (bad pass),20,22
73,1,3:21.0,,K. Allen enters the game for E. Payton,20,22
74,1,3:02.0,J. Butler makes 2-pt layup at rim,,22,22
75,1,2:53.0,,J. Randle misses 2-pt jump shot from 10 ft,22,22
76,1,2:51.0,Defensive rebound by J. Butler,,22,22
77,1,2:45.0,M. Leonard makes 3-pt jump shot from 25 ft (assist by J. Butler),,25,22
78,1,2:38.0,,New York full timeout,25,22
79,1,2:38.0,T. Herro enters the game for J. Butler,,25,22
80,1,2:38.0,J. Johnson enters the game for D. Robinson,,25,22
81,1,2:38.0,,K. Knox enters the game for R. Barrett,25,22
82,1,2:38.0,,B. Portis enters the game for J. Randle,25,22
83,1,2:27.0,,Personal foul by D. Jones (drawn by K. Knox),25,22
84,1,2:19.0,,D. Dotson misses 2-pt jump shot from 18 ft,25,22
85,1,2:17.0,Defensive rebound by D. Jones,,25,22
86,1,2:05.0,M. Leonard misses 3-pt jump shot from 23 ft,,25,22
87,1,2:03.0,,Defensive rebound by K. Allen,25,22
88,1,1:51.0,,B. Portis makes 2-pt hook shot from 5 ft,25,24
89,1,1:40.0,Shooting foul by D. Dotson (drawn by J. Johnson),,25,24
90,1,1:40.0,J. Johnson makes free throw 1 of 2,,26,24
91,1,1:40.0,J. Johnson misses free throw 2 of 2,,26,24
92,1,1:38.0,Offensive rebound by J. Johnson,,26,24
93,1,1:30.0,J. Johnson makes 2-pt layup from 3 ft,,28,24
94,1,1:13.0,,K. Allen misses 2-pt layup from 1 ft,28,24
95,1,1:11.0,Defensive rebound by J. Johnson,,28,24
96,1,1:00.0,T. Herro misses 2-pt jump shot from 15 ft,,28,24
97,1,0:59.0,,Defensive rebound by K. Knox,28,24
98,1,0:53.0,,Shooting foul by J. Johnson (drawn by K. Knox),28,24
99,1,0:53.0,,K. Knox misses free throw 1 of 2,28,24
100,1,0:53.0,,Offensive rebound by Team,28,24
101,1,0:53.0,,K. Knox makes free throw 2 of 2,28,25
102,1,0:42.0,G. Dragić misses 3-pt jump shot from 26 ft,,28,25
103,1,0:39.0,,Defensive rebound by M. Robinson,28,25
104,1,0:30.0,,D. Dotson misses 2-pt jump shot from 8 ft,28,25
105,1,0:29.0,,Offensive rebound by D. Dotson,28,25
106,1,0:28.0,,D. Dotson makes 2-pt layup from 1 ft,28,27
107,1,0:28.0,,Shooting foul by J. Johnson (drawn by D. Dotson),28,27
108,1,0:28.0,,D. Dotson misses free throw 1 of 1,28,27
109,1,0:26.0,Defensive rebound by M. Leonard,,28,27
110,1,0:05.0,J. Johnson makes 3-pt jump shot from 28 ft (assist by T. Herro),,31,27
111,1,0:00.0,,D. Dotson misses 3-pt jump shot from 26 ft,31,27
112,1,0:00.0,,Offensive rebound by Team,31,27
113,2,11:47.0,T. Herro misses 3-pt jump shot from 25 ft,,31,27
114,2,11:45.0,Offensive rebound by M. Leonard,,31,27
115,2,11:32.0,G. Dragić misses 3-pt jump shot from 27 ft,,31,27
116,2,11:31.0,Offensive rebound by Team,,31,27
117,2,11:31.0,Turnover by Team (shot clock),,31,27
118,2,11:20.0,,D. Dotson misses 2-pt layup from 2 ft (block by J. Johnson),31,27
119,2,11:18.0,,Offensive rebound by K. Allen,31,27
120,2,11:15.0,,K. Knox misses 3-pt jump shot from 23 ft,31,27
121,2,11:13.0,Defensive rebound by T. Herro,,31,27
122,2,11:00.0,Shooting foul by M. Robinson (drawn by T. Herro),,31,27
123,2,11:00.0,T. Herro makes free throw 1 of 2,,32,27
124,2,11:00.0,T. Herro makes free throw 2 of 2,,33,27
125,2,10:48.0,,K. Allen makes 2-pt layup from 6 ft,33,29
126,2,10:32.0,Turnover by G. Dragić (bad pass; steal by D. Dotson),,33,29
127,2,10:28.0,,D. Dotson misses 2-pt layup from 2 ft (block by D. Jones),33,29
128,2,10:26.0,,Offensive rebound by K. Knox,33,29
129,2,10:26.0,,K. Knox makes 2-pt dunk from 1 ft,33,31
130,2,10:08.0,J. Johnson misses 2-pt layup from 2 ft,,33,31
131,2,10:07.0,Offensive rebound by J. Johnson,,33,31
132,2,10:06.0,Shooting foul by M. Robinson (drawn by J. Johnson),,33,31
133,2,10:06.0,B. Adebayo enters the game for D. Jones,,33,31
134,2,10:06.0,D. Robinson enters the game for M. Leonard,,33,31
135,2,10:06.0,,T. Gibson enters the game for M. Robinson,33,31
136,2,10:06.0,J. Johnson makes free throw 1 of 2,,34,31
137,2,10:06.0,J. Johnson makes free throw 2 of 2,,35,31
138,2,9:54.0,,Shooting foul by D. Robinson (drawn by K. Knox),35,31
139,2,9:54.0,,K. Knox makes free throw 1 of 2,35,32
140,2,9:54.0,,K. Knox makes free throw 2 of 2,35,33
141,2,9:33.0,T. Herro makes 3-pt jump shot from 24 ft,,38,33
142,2,9:22.0,,K. Allen makes 2-pt jump shot from 11 ft,38,35
143,2,9:11.0,T. Herro misses 3-pt jump shot from 26 ft,,38,35
144,2,9:09.0,,Defensive rebound by D. Dotson,38,35
145,2,8:57.0,,K. Knox makes 3-pt jump shot from 27 ft (assist by D. Dotson),38,38
146,2,8:45.0,G. Dragić makes 2-pt jump shot from 6 ft,,40,38
147,2,8:28.0,,K. Knox makes 3-pt jump shot from 26 ft (assist by B. Portis),40,41
148,2,8:12.0,G. Dragić misses 2-pt jump shot from 17 ft,,40,41
149,2,8:11.0,,Defensive rebound by K. Knox,40,41
150,2,8:05.0,,D. Dotson misses 3-pt jump shot from 25 ft,40,41
151,2,8:03.0,Defensive rebound by D. Robinson,,40,41
152,2,7:58.0,Offensive foul by G. Dragić (drawn by D. Dotson),,40,41
153,2,7:58.0,Turnover by G. Dragić (offensive foul),,40,41
154,2,7:58.0,J. Butler enters the game for J. Johnson,,40,41
155,2,7:58.0,,R. Bullock enters the game for D. Dotson,40,41
156,2,7:51.0,,B. Portis misses 3-pt jump shot from 26 ft,40,41
157,2,7:49.0,Defensive rebound by T. Herro,,40,41
158,2,7:36.0,Personal foul by B. Portis (drawn by J. Butler),,40,41
159,2,7:36.0,K. Nunn enters the game for G. Dragić,,40,41
160,2,7:29.0,B. Adebayo makes 2-pt layup from 4 ft (assist by D. Robinson),,42,41
161,2,7:29.0,Shooting foul by T. Gibson (drawn by B. Adebayo),,42,41
162,2,7:29.0,B. Adebayo makes free throw 1 of 1,,43,41
163,2,7:17.0,,K. Knox makes 2-pt layup from 2 ft (assist by R. Bullock),43,43
164,2,7:17.0,,E. Payton enters the game for K. Allen,43,43
165,2,6:52.0,T. Herro misses 2-pt jump shot from 4 ft,,43,43
166,2,6:50.0,,Defensive rebound by E. Payton,43,43
167,2,6:30.0,,T. Gibson misses 2-pt hook shot from 8 ft,43,43
168,2,6:28.0,Defensive rebound by T. Herro,,43,43
169,2,6:16.0,J. Butler makes 2-pt layup from 9 ft (assist by K. Nunn),,45,43
170,2,6:16.0,Shooting foul by R. Bullock (drawn by J. Butler),,45,43
171,2,6:16.0,,New York full timeout,45,43
172,2,6:16.0,D. Jones enters the game for D. Robinson,,45,43
173,2,6:16.0,,R. Barrett enters the game for R. Bullock,45,43
174,2,6:16.0,,J. Randle enters the game for B. Portis,45,43
175,2,6:16.0,J. Butler misses free throw 1 of 1,,45,43
176,2,6:13.0,,Defensive rebound by J. Randle,45,43
177,2,5:52.0,,R. Barrett misses 2-pt jump shot from 11 ft,45,43
178,2,5:50.0,Defensive rebound by B. Adebayo,,45,43
179,2,5:32.0,D. Jones misses 3-pt jump shot from 25 ft,,45,43
180,2,5:30.0,,Defensive rebound by T. Gibson,45,43
181,2,5:26.0,Violation by Team (kicked ball),,45,43
182,2,5:08.0,,T. Gibson makes 2-pt dunk from 1 ft (assist by R. Barrett),45,45
183,2,4:48.0,Turnover by B. Adebayo (lost ball; steal by T. Gibson),,45,45
184,2,4:35.0,,R. Barrett misses 3-pt jump shot from 23 ft,45,45
185,2,4:33.0,Defensive rebound by J. Butler,,45,45
186,2,4:25.0,J. Butler makes 2-pt layup from 2 ft,,47,45
187,2,4:20.0,,Shooting foul by K. Nunn (drawn by R. Barrett),47,45
188,2,4:20.0,,R. Barrett makes free throw 1 of 2,47,46
189,2,4:20.0,,R. Barrett makes free throw 2 of 2,47,47
190,2,4:08.0,K. Nunn misses 3-pt jump shot from 25 ft,,47,47
191,2,4:06.0,,Defensive rebound by K. Knox,47,47
192,2,3:58.0,,J. Randle makes 2-pt dunk from 1 ft (assist by K. Knox),47,49
193,2,3:41.0,T. Herro makes 2-pt layup from 3 ft,,49,49
194,2,3:23.0,,E. Payton misses 3-pt jump shot from 25 ft,49,49
195,2,3:21.0,Defensive rebound by D. Jones,,49,49
196,2,3:09.0,Shooting foul by E. Payton (drawn by J. Butler),,49,49
197,2,3:09.0,,R. Bullock enters the game for K. Knox,49,49
198,2,3:09.0,J. Butler makes free throw 1 of 2,,50,49
199,2,3:09.0,J. Butler makes free throw 2 of 2,,51,49
200,2,2:44.0,,J. Randle makes 2-pt layup at rim (assist by R. Bullock),51,51
201,2,2:29.0,Turnover by B. Adebayo (bad pass; steal by J. Randle),,51,51
202,2,2:23.0,,Personal foul by T. Herro (drawn by J. Randle),51,51
203,2,2:23.0,Miami full timeout,,51,51
204,2,2:23.0,G. Dragić enters the game for T. Herro,,51,51
205,2,2:23.0,J. Johnson enters the game for D. Jones,,51,51
206,2,2:12.0,,J. Randle makes 2-pt dunk from 1 ft,51,53
207,2,2:00.0,B. Adebayo makes 2-pt layup from 5 ft,,53,53
208,2,2:00.0,Shooting foul by T. Gibson (drawn by B. Adebayo),,53,53
209,2,2:00.0,,B. Portis enters the game for T. Gibson,53,53
210,2,2:00.0,B. Adebayo makes free throw 1 of 1,,54,53
211,2,1:51.0,,J. Randle misses 3-pt jump shot from 26 ft,54,53
212,2,1:49.0,Defensive rebound by G. Dragić,,54,53
213,2,1:34.0,J. Butler makes 2-pt jump shot from 8 ft,,56,53
214,2,1:19.0,,E. Payton misses 2-pt hook shot from 8 ft,56,53
215,2,1:17.0,Defensive rebound by K. Nunn,,56,53
216,2,1:08.0,K. Nunn makes 2-pt layup from 3 ft,,58,53
217,2,0:46.0,,Turnover by R. Bullock (bad pass; steal by K. Nunn),58,53
218,2,0:42.0,J. Johnson makes 2-pt dunk from 1 ft (assist by G. Dragić),,60,53
219,2,0:25.0,,R. Bullock misses 3-pt jump shot from 23 ft,60,53
220,2,0:23.0,,Offensive rebound by J. Randle,60,53
221,2,0:21.0,,J. Randle makes 2-pt layup from 1 ft,60,55
222,2,0:02.0,K. Nunn misses 3-pt jump shot from 25 ft,,60,55
223,2,0:00.0,,Defensive rebound by R. Barrett,60,55
224,3,11:42.0,D. Robinson misses 3-pt jump shot from 25 ft,,60,55
225,3,11:40.0,,Defensive rebound by E. Payton,60,55
226,3,11:20.0,,R. Bullock misses 3-pt jump shot from 28 ft,60,55
227,3,11:18.0,Defensive rebound by B. Adebayo,,60,55
228,3,10:58.0,D. Robinson misses 3-pt jump shot from 26 ft,,60,55
229,3,10:56.0,,Defensive rebound by R. Barrett,60,55
230,3,10:32.0,,J. Randle misses 2-pt jump shot from 2 ft,60,55
231,3,10:30.0,Defensive rebound by M. Leonard,,60,55
232,3,10:16.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by M. Leonard),,62,55
233,3,9:50.0,,E. Payton makes 2-pt jump shot from 6 ft (assist by R. Bullock),62,57
234,3,9:37.0,D. Robinson makes 3-pt jump shot from 25 ft (assist by B. Adebayo),,65,57
235,3,9:23.0,,Personal foul by B. Adebayo (drawn by J. Randle),65,57
236,3,9:13.0,,R. Bullock makes 2-pt jump shot from 15 ft (assist by J. Randle),65,59
237,3,8:56.0,D. Robinson makes 3-pt jump shot from 24 ft (assist by M. Leonard),,68,59
238,3,8:55.0,,New York full timeout,68,59
239,3,8:39.0,,R. Bullock makes 3-pt jump shot from 25 ft (assist by T. Gibson),68,62
240,3,8:22.0,Personal foul by J. Randle (drawn by M. Leonard),,68,62
241,3,8:09.0,K. Nunn makes 2-pt jump shot from 22 ft,,70,62
242,3,7:51.0,,R. Bullock makes 3-pt jump shot from 26 ft (assist by E. Payton),70,65
243,3,7:43.0,Personal foul by R. Barrett (drawn by B. Adebayo),,70,65
244,3,7:27.0,B. Adebayo misses 2-pt layup from 3 ft (block by T. Gibson),,70,65
245,3,7:25.0,,Defensive rebound by J. Randle,70,65
246,3,7:18.0,,J. Randle misses 2-pt layup from 1 ft,70,65
247,3,7:17.0,Defensive rebound by Team,,70,65
248,3,7:17.0,,Loose ball foul by J. Randle (drawn by M. Leonard),70,65
249,3,7:08.0,Shooting foul by R. Bullock (drawn by J. Butler),,70,65
250,3,7:08.0,J. Butler makes free throw 1 of 2,,71,65
251,3,7:08.0,J. Butler makes free throw 2 of 2,,72,65
252,3,6:59.0,,Personal foul by B. Adebayo (drawn by J. Randle),72,65
253,3,6:50.0,,R. Bullock makes 3-pt jump shot from 28 ft (assist by J. Randle),72,68
254,3,6:35.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by D. Robinson),,74,68
255,3,6:22.0,,Offensive foul by T. Gibson (drawn by M. Leonard),74,68
256,3,6:22.0,,Turnover by T. Gibson (offensive foul),74,68
257,3,6:10.0,K. Nunn makes 3-pt jump shot from 25 ft (assist by M. Leonard),,77,68
258,3,5:49.0,,E. Payton makes 2-pt layup from 4 ft,77,70
259,3,5:40.0,Turnover by B. Adebayo (lost ball; steal by R. Bullock),,77,70
260,3,5:36.0,,R. Bullock misses 2-pt layup from 2 ft,77,70
261,3,5:34.0,,Offensive rebound by Team,77,70
262,3,5:34.0,D. Jones enters the game for M. Leonard,,77,70
263,3,5:23.0,,J. Randle misses 3-pt jump shot from 25 ft,77,70
264,3,5:21.0,Defensive rebound by J. Butler,,77,70
265,3,5:09.0,D. Robinson misses 3-pt jump shot from 26 ft,,77,70
266,3,5:07.0,,Defensive rebound by E. Payton,77,70
267,3,4:59.0,,J. Randle misses 2-pt layup from 2 ft (block by D. Jones),77,70
268,3,4:57.0,Defensive rebound by J. Butler,,77,70
269,3,4:52.0,K. Nunn makes 2-pt layup from 1 ft (assist by D. Robinson),,79,70
270,3,4:34.0,,E. Payton misses 3-pt jump shot from 25 ft,79,70
271,3,4:32.0,Defensive rebound by D. Robinson,,79,70
272,3,4:27.0,K. Nunn makes 2-pt dunk from 1 ft (assist by J. Butler),,81,70
273,3,4:26.0,,New York full timeout,81,70
274,3,4:26.0,G. Dragić enters the game for D. Robinson,,81,70
275,3,4:26.0,,K. Allen enters the game for R. Bullock,81,70
276,3,4:26.0,,K. Knox enters the game for T. Gibson,81,70
277,3,4:26.0,,M. Robinson enters the game for E. Payton,81,70
278,3,4:08.0,,J. Randle makes 2-pt layup from 1 ft,81,72
279,3,3:57.0,Shooting foul by M. Robinson (drawn by B. Adebayo),,81,72
280,3,3:57.0,B. Adebayo makes free throw 1 of 2,,82,72
281,3,3:57.0,B. Adebayo makes free throw 2 of 2,,83,72
282,3,3:46.0,,J. Randle misses 3-pt jump shot from 25 ft,83,72
283,3,3:42.0,Defensive rebound by J. Butler,,83,72
284,3,3:33.0,D. Jones makes 3-pt jump shot from 25 ft (assist by J. Butler),,86,72
285,3,3:18.0,,J. Randle makes 2-pt dunk from 1 ft (assist by K. Allen),86,74
286,3,3:06.0,K. Nunn misses 3-pt jump shot from 26 ft,,86,74
287,3,3:04.0,,Defensive rebound by J. Randle,86,74
288,3,3:00.0,,Shooting foul by D. Jones (drawn by J. Randle),86,74
289,3,3:00.0,M. Leonard enters the game for B. Adebayo,,86,74
290,3,3:00.0,,J. Randle makes free throw 1 of 2,86,75
291,3,3:00.0,,J. Randle misses free throw 2 of 2,86,75
292,3,2:58.0,Defensive rebound by M. Leonard,,86,75
293,3,2:47.0,Personal foul by M. Robinson (drawn by M. Leonard),,86,75
294,3,2:47.0,T. Herro enters the game for K. Nunn,,86,75
295,3,2:47.0,,B. Portis enters the game for J. Randle,86,75
296,3,2:47.0,M. Leonard makes free throw 1 of 2,,87,75
297,3,2:47.0,M. Leonard misses free throw 2 of 2,,87,75
298,3,2:45.0,,Defensive rebound by B. Portis,87,75
299,3,2:31.0,,R. Barrett makes 2-pt layup from 5 ft,87,77
300,3,2:17.0,Turnover by G. Dragić (bad pass; steal by R. Barrett),,87,77
301,3,2:13.0,,R. Barrett makes 2-pt dunk from 2 ft,87,79
302,3,1:44.0,G. Dragić makes 2-pt jump shot from 16 ft,,89,79
303,3,1:29.0,,K. Knox makes 2-pt layup at rim (assist by B. Portis),89,81
304,3,1:29.0,Miami full timeout,,89,81
305,3,1:29.0,J. Johnson enters the game for J. Butler,,89,81
306,3,1:08.0,G. Dragić makes 2-pt jump shot from 11 ft,,91,81
307,3,0:54.0,,K. Knox misses 3-pt jump shot from 24 ft,91,81
308,3,0:52.0,Defensive rebound by J. Johnson,,91,81
309,3,0:33.0,G. Dragić misses 2-pt layup from 13 ft (block by K. Allen),,91,81
310,3,0:31.0,Offensive rebound by G. Dragić,,91,81
311,3,0:29.0,Turnover by G. Dragić (step out of bounds),,91,81
312,3,0:14.0,,K. Allen makes 3-pt jump shot from 26 ft (assist by K. Knox),91,84
313,3,0:00.0,J. Johnson makes 3-pt jump shot from 26 ft (assist by G. Dragić),,94,84
314,3,0:00.0,Instant Replay (Request: Ruling Stands),,94,84
315,4,11:48.0,,M. Robinson makes 2-pt dunk from 1 ft (assist by R. Barrett),94,86
316,4,11:34.0,Turnover by G. Dragić (lost ball; steal by K. Allen),,94,86
317,4,11:32.0,,Flagrant foul type 1 by J. Johnson (drawn by R. Barrett),94,86
318,4,11:32.0,,Instant Replay (Request: Ruling Stands),94,86
319,4,11:32.0,,R. Barrett makes flagrant free throw 1 of 2,94,87
320,4,11:32.0,,R. Barrett makes flagrant free throw 2 of 2,94,88
321,4,11:26.0,,Shooting foul by M. Leonard (drawn by B. Portis),94,88
322,4,11:26.0,,B. Portis makes free throw 1 of 2,94,89
323,4,11:26.0,,B. Portis makes free throw 2 of 2,94,90
324,4,11:08.0,T. Herro misses 3-pt jump shot from 28 ft,,94,90
325,4,11:06.0,,Defensive rebound by M. Robinson,94,90
326,4,10:58.0,,Turnover by M. Robinson (out of bounds lost ball),94,90
327,4,10:50.0,T. Herro makes 3-pt jump shot from 25 ft (assist by G. Dragić),,97,90
328,4,10:37.0,,K. Allen makes 2-pt layup from 1 ft,97,92
329,4,10:37.0,,Shooting foul by G. Dragić (drawn by K. Allen),97,92
330,4,10:37.0,,K. Allen makes free throw 1 of 1,97,93
331,4,10:26.0,T. Herro makes 2-pt jump shot from 20 ft,,99,93
332,4,10:12.0,,Personal foul by T. Herro (drawn by R. Barrett),99,93
333,4,10:03.0,,K. Knox makes 2-pt layup from 1 ft (assist by B. Portis),99,95
334,4,10:01.0,Miami full timeout,,99,95
335,4,10:01.0,B. Adebayo enters the game for D. Jones,,99,95
336,4,10:01.0,D. Robinson enters the game for M. Leonard,,99,95
337,4,10:01.0,Violation by Team (delay of game),,99,95
338,4,9:47.0,T. Herro makes 3-pt jump shot from 26 ft (assist by G. Dragić),,102,95
339,4,9:39.0,,Offensive foul by M. Robinson (drawn by G. Dragić),102,95
340,4,9:39.0,,Turnover by M. Robinson (offensive foul),102,95
341,4,9:29.0,T. Herro misses 3-pt jump shot from 26 ft,,102,95
342,4,9:27.0,,Defensive rebound by K. Knox,102,95
343,4,9:18.0,,K. Allen misses 3-pt jump shot from 24 ft,102,95
344,4,9:16.0,Defensive rebound by B. Adebayo,,102,95
345,4,9:08.0,Shooting foul by K. Knox (drawn by B. Adebayo),,102,95
346,4,9:08.0,,T. Gibson enters the game for M. Robinson,102,95
347,4,9:08.0,B. Adebayo misses free throw 1 of 2,,102,95
348,4,9:08.0,Offensive rebound by Team,,102,95
349,4,9:08.0,B. Adebayo makes free throw 2 of 2,,103,95
350,4,8:50.0,,R. Barrett makes 2-pt layup from 3 ft,103,97
351,4,8:50.0,,Shooting foul by T. Herro (drawn by R. Barrett),103,97
352,4,8:50.0,,R. Barrett makes free throw 1 of 1,103,98
353,4,8:35.0,T. Herro misses 3-pt jump shot from 27 ft,,103,98
354,4,8:33.0,,Defensive rebound by T. Gibson,103,98
355,4,8:15.0,,K. Allen misses 2-pt layup from 5 ft,103,98
356,4,8:13.0,Defensive rebound by T. Herro,,103,98
357,4,7:56.0,J. Johnson makes 2-pt layup from 1 ft,,105,98
358,4,7:56.0,Shooting foul by K. Knox (drawn by J. Johnson),,105,98
359,4,7:56.0,,R. Bullock enters the game for K. Allen,105,98
360,4,7:56.0,,E. Payton enters the game for K. Knox,105,98
361,4,7:56.0,,J. Randle enters the game for B. Portis,105,98
362,4,7:56.0,J. Johnson makes free throw 1 of 1,,106,98
363,4,7:33.0,,R. Bullock misses 3-pt jump shot from 24 ft,106,98
364,4,7:31.0,Defensive rebound by B. Adebayo,,106,98
365,4,7:23.0,Personal foul by R. Bullock (drawn by B. Adebayo),,106,98
366,4,7:16.0,D. Robinson misses 3-pt jump shot from 26 ft,,106,98
367,4,7:14.0,,Defensive rebound by T. Gibson,106,98
368,4,7:04.0,,New York full timeout,106,98
369,4,7:04.0,J. Butler enters the game for G. Dragić,,106,98
370,4,7:04.0,K. Nunn enters the game for J. Johnson,,106,98
371,4,6:58.0,,E. Payton misses 2-pt jump shot from 11 ft (block by K. Nunn),106,98
372,4,6:56.0,,Offensive rebound by T. Gibson,106,98
373,4,6:54.0,,T. Gibson makes 2-pt layup from 1 ft,106,100
374,4,6:32.0,Turnover by B. Adebayo (lost ball; steal by E. Payton),,106,100
375,4,6:28.0,,R. Bullock makes 2-pt layup from 1 ft (assist by E. Payton),106,102
376,4,6:07.0,D. Robinson misses 3-pt jump shot from 23 ft,,106,102
377,4,6:05.0,,Defensive rebound by J. Randle,106,102
378,4,5:56.0,,R. Bullock makes 3-pt jump shot from 25 ft (assist by E. Payton),106,105
379,4,5:56.0,Miami full timeout,,106,105
380,4,5:43.0,J. Butler misses 2-pt jump shot from 11 ft,,106,105
381,4,5:41.0,Offensive rebound by B. Adebayo,,106,105
382,4,5:38.0,D. Robinson makes 3-pt jump shot from 23 ft (assist by B. Adebayo),,109,105
383,4,5:23.0,,Personal foul by J. Butler (drawn by J. Randle),109,105
384,4,5:23.0,J. Johnson enters the game for T. Herro,,109,105
385,4,5:23.0,,J. Randle makes free throw 1 of 2,109,106
