,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CHARLOTTE_ACTION,MILWAUKEE_SCORE,CHARLOTTE_SCORE
28,1,7:44.0,,D. Graham misses 3-pt jump shot from 25 ft,14,4
29,1,7:39.0,Defensive rebound by W. Matthews,,14,4
30,1,7:30.0,D. DiVincenzo misses 3-pt jump shot from 26 ft,,14,4
31,1,7:27.0,,Defensive rebound by B. Biyombo,14,4
32,1,7:17.0,,Turnover by T. Rozier (lost ball; steal by W. Matthews),14,4
33,1,7:08.0,G. Antetokounmpo misses 2-pt jump shot from 19 ft,,14,4
34,1,7:05.0,Offensive rebound by W. Matthews,,14,4
35,1,6:59.0,B. Lopez misses 3-pt jump shot from 25 ft,,14,4
36,1,6:57.0,,Defensive rebound by D. Graham,14,4
37,1,6:50.0,,B. Biyombo misses 2-pt layup from 2 ft (block by D. DiVincenzo),14,4
38,1,6:47.0,,Offensive rebound by B. Biyombo,14,4
39,1,6:46.0,,P. Washington misses 2-pt layup from 2 ft (block by B. Lopez),14,4
40,1,6:46.0,,Offensive rebound by Team,14,4
41,1,6:46.0,P. Connaughton enters the game for D. DiVincenzo,,14,4
42,1,6:46.0,R. Lopez enters the game for B. Lopez,,14,4
43,1,6:46.0,,C. Martin enters the game for M. Bridges,14,4
44,1,6:46.0,,J. McDaniels enters the game for D. Graham,14,4
45,1,6:43.0,,C. Martin makes 3-pt jump shot from 24 ft (assist by T. Rozier),14,7
46,1,6:26.0,G. Antetokounmpo makes 2-pt layup from 4 ft,,16,7
47,1,6:26.0,Shooting foul by C. Martin (drawn by G. Antetokounmpo),,16,7
48,1,6:26.0,,W. Hernangómez enters the game for B. Biyombo,16,7
49,1,6:26.0,G. Antetokounmpo makes free throw 1 of 1,,17,7
50,1,6:11.0,,W. Hernangómez misses 3-pt jump shot from 26 ft,17,7
51,1,6:08.0,Defensive rebound by P. Connaughton,,17,7
52,1,5:57.0,R. Lopez misses 2-pt hook shot from 7 ft,,17,7
53,1,5:55.0,,Defensive rebound by W. Hernangómez,17,7
54,1,5:38.0,,Personal foul by G. Antetokounmpo (drawn by P. Washington),17,7
55,1,5:38.0,S. Brown enters the game for G. Antetokounmpo,,17,7
56,1,5:38.0,M. Williams enters the game for W. Matthews,,17,7
57,1,5:32.0,,T. Rozier misses 2-pt layup from 3 ft (block by R. Lopez),17,7
58,1,5:32.0,,Offensive rebound by Team,17,7
59,1,5:32.0,,M. Bridges enters the game for P. Washington,17,7
60,1,5:27.0,,T. Rozier makes 2-pt jump shot from 21 ft (assist by W. Hernangómez),17,9
61,1,5:13.0,E. Bledsoe makes 2-pt layup from 2 ft (assist by M. Williams),,19,9
62,1,5:00.0,,T. Rozier misses 2-pt jump shot from 3 ft,19,9
63,1,4:57.0,,Offensive rebound by T. Rozier,19,9
64,1,4:57.0,,T. Rozier misses 2-pt layup at rim,19,9
65,1,4:57.0,Defensive rebound by R. Lopez,,19,9
66,1,4:57.0,Personal foul by T. Rozier (drawn by R. Lopez),,19,9
67,1,4:57.0,G. Hill enters the game for E. Bledsoe,,19,9
68,1,4:46.0,R. Lopez misses 2-pt hook shot from 3 ft,,19,9
69,1,4:44.0,,Defensive rebound by W. Hernangómez,19,9
70,1,4:27.0,,J. McDaniels misses 3-pt jump shot from 23 ft,19,9
71,1,4:24.0,Defensive rebound by P. Connaughton,,19,9
72,1,4:15.0,Turnover by M. Williams (bad pass; steal by M. Bridges),,19,9
73,1,4:10.0,,J. McDaniels makes 2-pt dunk from 1 ft (assist by M. Bridges),19,11
74,1,3:53.0,Personal foul by J. McDaniels (drawn by R. Lopez),,19,11
75,1,3:53.0,,C. Martin enters the game for J. McDaniels,19,11
76,1,3:44.0,Turnover by S. Brown (traveling),,19,11
77,1,3:32.0,,C. Martin misses 3-pt jump shot from 25 ft,19,11
78,1,3:32.0,Defensive rebound by Team,,19,11
79,1,3:32.0,,Loose ball foul by C. Martin (drawn by P. Connaughton),19,11
80,1,3:32.0,P. Connaughton makes free throw 1 of 2,,20,11
81,1,3:32.0,P. Connaughton misses free throw 2 of 2,,20,11
82,1,3:30.0,,Defensive rebound by W. Hernangómez,20,11
83,1,3:11.0,,T. Rozier makes 2-pt jump shot from 13 ft (assist by W. Hernangómez),20,13
84,1,3:10.0,Milwaukee full timeout,,20,13
85,1,3:10.0,,D. Graham enters the game for T. Rozier,20,13
86,1,2:54.0,G. Hill misses 2-pt jump shot from 17 ft,,20,13
87,1,2:51.0,,Defensive rebound by W. Hernangómez,20,13
88,1,2:44.0,,M. Bridges misses 3-pt jump shot from 26 ft,20,13
89,1,2:44.0,Defensive rebound by Team,,20,13
90,1,2:27.0,Turnover by G. Hill (bad pass; steal by W. Hernangómez),,20,13
91,1,2:21.0,,C. Martin makes 3-pt jump shot from 25 ft (assist by D. Graham),20,16
92,1,2:01.0,P. Connaughton makes 3-pt jump shot from 23 ft (assist by G. Hill),,23,16
93,1,1:44.0,,C. Martin misses 2-pt layup from 2 ft,23,16
94,1,1:42.0,Defensive rebound by S. Brown,,23,16
95,1,1:42.0,G. Antetokounmpo enters the game for R. Lopez,,23,16
96,1,1:42.0,B. Lopez enters the game for M. Williams,,23,16
97,1,1:28.0,Turnover by P. Connaughton (bad pass; steal by D. Graham),,23,16
98,1,1:20.0,,M. Bridges misses 3-pt jump shot from 23 ft,23,16
99,1,1:15.0,,Offensive rebound by W. Hernangómez,23,16
100,1,1:15.0,,W. Hernangómez makes 2-pt dunk at rim,23,18
101,1,1:05.0,B. Lopez misses 2-pt layup from 3 ft,,23,18
102,1,1:02.0,,Defensive rebound by M. Bridges,23,18
103,1,0:53.0,,D. Graham misses 3-pt jump shot from 24 ft,23,18
104,1,0:49.0,,Offensive rebound by C. Martin,23,18
105,1,0:38.0,,W. Hernangómez makes 2-pt hook shot from 2 ft (assist by D. Graham),23,20
106,1,0:29.0,G. Hill makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),,26,20
107,1,0:12.0,,D. Graham misses 2-pt jump shot from 19 ft,26,20
108,1,0:09.0,Defensive rebound by G. Antetokounmpo,,26,20
109,1,0:00.0,B. Lopez misses 3-pt jump shot from 27 ft,,26,20
110,1,0:00.0,Offensive rebound by Team,,26,20
111,2,11:47.0,,M. Bridges misses 3-pt jump shot from 26 ft,26,20
112,2,11:43.0,,Offensive rebound by M. Bridges,26,20
113,2,11:41.0,,M. Bridges misses 2-pt layup from 3 ft,26,20
114,2,11:38.0,Defensive rebound by D. DiVincenzo,,26,20
115,2,11:26.0,G. Antetokounmpo makes 2-pt dunk from 2 ft,,28,20
116,2,11:10.0,,C. Martin makes 2-pt layup from 2 ft,28,22
117,2,11:10.0,,Shooting foul by B. Lopez (drawn by C. Martin),28,22
118,2,11:10.0,,C. Martin makes free throw 1 of 1,28,23
119,2,10:54.0,Turnover by G. Antetokounmpo (traveling),,28,23
120,2,10:54.0,,P. Washington enters the game for C. Martin,28,23
121,2,10:38.0,,P. Washington makes 3-pt jump shot from 25 ft (assist by M. Bridges),28,26
122,2,10:15.0,B. Lopez misses 3-pt jump shot from 23 ft,,28,26
123,2,10:12.0,,Defensive rebound by W. Hernangómez,28,26
124,2,10:02.0,,M. Bridges makes 2-pt jump shot from 6 ft,28,28
125,2,10:02.0,Milwaukee full timeout,,28,28
126,2,10:02.0,W. Matthews enters the game for S. Brown,,28,28
127,2,10:02.0,,B. Biyombo enters the game for W. Hernangómez,28,28
128,2,9:50.0,Turnover by E. Bledsoe (lost ball; steal by C. Martin),,28,28
129,2,9:44.0,,P. Washington makes 2-pt hook shot from 6 ft (assist by C. Martin),28,30
130,2,9:36.0,Turnover by D. DiVincenzo (bad pass; steal by M. Bridges),,28,30
131,2,9:33.0,,Turnover by M. Bridges (bad pass; steal by E. Bledsoe),28,30
132,2,9:18.0,W. Matthews misses 2-pt layup from 4 ft,,28,30
133,2,9:16.0,,Defensive rebound by B. Biyombo,28,30
134,2,9:03.0,,M. Bridges misses 3-pt jump shot from 23 ft,28,30
135,2,9:01.0,Defensive rebound by G. Antetokounmpo,,28,30
136,2,8:42.0,E. Bledsoe misses 2-pt jump shot from 11 ft,,28,30
137,2,8:41.0,Offensive rebound by D. DiVincenzo,,28,30
138,2,8:41.0,Turnover by D. DiVincenzo (bad pass),,28,30
139,2,8:41.0,,T. Rozier enters the game for M. Bridges,28,30
140,2,8:29.0,,C. Martin misses 2-pt layup from 2 ft,28,30
141,2,8:27.0,Defensive rebound by W. Matthews,,28,30
142,2,8:20.0,E. Bledsoe misses 2-pt layup from 2 ft,,28,30
143,2,8:15.0,Offensive rebound by G. Antetokounmpo,,28,30
144,2,8:15.0,G. Antetokounmpo makes 2-pt dunk from 1 ft,,30,30
145,2,8:06.0,,B. Biyombo misses 2-pt jump shot from 7 ft,30,30
146,2,8:03.0,Defensive rebound by W. Matthews,,30,30
147,2,8:00.0,Offensive foul by E. Bledsoe (drawn by C. Martin),,30,30
148,2,8:00.0,Turnover by E. Bledsoe (offensive foul),,30,30
149,2,8:00.0,R. Lopez enters the game for G. Antetokounmpo,,30,30
150,2,8:00.0,M. Williams enters the game for B. Lopez,,30,30
151,2,8:00.0,,C. Martin enters the game for D. Graham,30,30
152,2,7:46.0,,B. Biyombo misses 2-pt layup from 1 ft,30,30
153,2,7:42.0,Defensive rebound by R. Lopez,,30,30
154,2,7:37.0,M. Williams misses 3-pt jump shot from 23 ft,,30,30
155,2,7:35.0,,Defensive rebound by B. Biyombo,30,30
156,2,7:27.0,,Shooting foul by R. Lopez (drawn by B. Biyombo),30,30
157,2,7:27.0,,B. Biyombo makes free throw 1 of 2,30,31
158,2,7:27.0,,B. Biyombo makes free throw 2 of 2,30,32
159,2,7:14.0,E. Bledsoe misses 2-pt layup from 2 ft (block by B. Biyombo),,30,32
160,2,7:09.0,Offensive rebound by R. Lopez,,30,32
161,2,7:09.0,R. Lopez misses 2-pt layup from 1 ft,,30,32
162,2,7:09.0,,Defensive rebound by C. Martin,30,32
163,2,7:09.0,,Turnover by B. Biyombo (off goaltending),30,32
164,2,6:59.0,Personal foul by C. Martin (drawn by R. Lopez),,30,32
165,2,6:49.0,Turnover by R. Lopez (traveling),,30,32
166,2,6:30.0,,T. Rozier misses 2-pt jump shot from 22 ft,30,32
167,2,6:28.0,Defensive rebound by D. DiVincenzo,,30,32
168,2,6:15.0,D. DiVincenzo makes 2-pt layup from 2 ft,,32,32
169,2,6:04.0,,C. Martin misses 2-pt jump shot from 3 ft,32,32
170,2,6:01.0,,Offensive rebound by B. Biyombo,32,32
171,2,6:01.0,,B. Biyombo makes 2-pt layup at rim,32,34
172,2,5:49.0,W. Matthews misses 3-pt jump shot from 25 ft,,32,34
173,2,5:45.0,,Defensive rebound by C. Martin,32,34
174,2,5:38.0,,T. Rozier misses 2-pt jump shot from 5 ft,32,34
175,2,5:37.0,,Offensive rebound by T. Rozier,32,34
176,2,5:35.0,,Turnover by P. Washington (bad pass; steal by M. Williams),32,34
177,2,5:35.0,Personal take foul by B. Biyombo (drawn by D. DiVincenzo),,32,34
178,2,5:35.0,P. Connaughton enters the game for E. Bledsoe,,32,34
179,2,5:35.0,G. Hill enters the game for D. DiVincenzo,,32,34
180,2,5:35.0,,M. Bridges enters the game for C. Martin,32,34
181,2,5:16.0,Turnover by R. Lopez (traveling),,32,34
182,2,4:54.0,,C. Martin makes 2-pt hook shot from 8 ft,32,36
183,2,4:40.0,G. Hill misses 3-pt jump shot from 26 ft,,32,36
184,2,4:37.0,,Defensive rebound by Team,32,36
185,2,4:27.0,,C. Martin misses 3-pt jump shot from 25 ft,32,36
186,2,4:25.0,Defensive rebound by M. Williams,,32,36
187,2,4:15.0,P. Connaughton misses 3-pt jump shot from 27 ft,,32,36
188,2,4:13.0,,Defensive rebound by Team,32,36
189,2,4:13.0,,Charlotte full timeout,32,36
190,2,4:13.0,G. Antetokounmpo enters the game for R. Lopez,,32,36
191,2,4:13.0,S. Brown enters the game for W. Matthews,,32,36
192,2,4:13.0,,D. Graham enters the game for B. Biyombo,32,36
193,2,4:13.0,,W. Hernangómez enters the game for P. Washington,32,36
194,2,3:56.0,,W. Hernangómez misses 2-pt layup from 3 ft,32,36
195,2,3:54.0,Defensive rebound by G. Antetokounmpo,,32,36
196,2,3:50.0,G. Antetokounmpo makes 2-pt dunk from 2 ft,,34,36
197,2,3:34.0,,T. Rozier misses 2-pt jump shot from 13 ft,34,36
198,2,3:32.0,Defensive rebound by G. Antetokounmpo,,34,36
199,2,3:27.0,G. Antetokounmpo makes 3-pt jump shot from 26 ft,,37,36
200,2,3:03.0,,Personal foul by G. Hill (drawn by D. Graham),37,36
201,2,2:52.0,,D. Graham makes 2-pt jump shot from 17 ft (assist by W. Hernangómez),37,38
202,2,2:32.0,G. Antetokounmpo misses 2-pt jump shot from 19 ft,,37,38
203,2,2:30.0,,Defensive rebound by W. Hernangómez,37,38
204,2,2:22.0,,D. Graham misses 2-pt jump shot from 10 ft,37,38
205,2,2:20.0,Defensive rebound by M. Williams,,37,38
206,2,2:16.0,G. Hill makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,39,38
207,2,1:51.0,,T. Rozier misses 2-pt layup from 2 ft,39,38
208,2,1:49.0,Defensive rebound by G. Hill,,39,38
209,2,1:44.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by G. Hill),,41,38
210,2,1:20.0,,D. Graham makes 3-pt jump shot from 26 ft (assist by W. Hernangómez),41,41
211,2,1:20.0,B. Lopez enters the game for M. Williams,,41,41
212,2,1:20.0,,P. Washington enters the game for M. Bridges,41,41
213,2,1:00.0,G. Hill makes 2-pt dunk from 1 ft (assist by G. Antetokounmpo),,43,41
214,2,0:41.0,,W. Hernangómez misses 2-pt hook shot from 5 ft,43,41
215,2,0:39.0,Defensive rebound by B. Lopez,,43,41
216,2,0:33.0,B. Lopez misses 3-pt jump shot from 26 ft,,43,41
217,2,0:30.0,Offensive rebound by P. Connaughton,,43,41
218,2,0:30.0,P. Connaughton makes 2-pt layup from 2 ft,,45,41
219,2,0:07.0,,D. Graham makes 2-pt jump shot from 16 ft,45,43
220,2,0:02.0,G. Hill misses 2-pt layup from 2 ft (block by C. Martin),,45,43
221,2,0:02.0,,Defensive rebound by W. Hernangómez,45,43
222,2,0:00.0,,Turnover by W. Hernangómez (bad pass; steal by G. Antetokounmpo),45,43
223,3,11:45.0,,M. Bridges misses 2-pt hook shot from 6 ft,45,43
224,3,11:43.0,Defensive rebound by B. Lopez,,45,43
225,3,11:36.0,B. Lopez makes 2-pt dunk from 1 ft (assist by G. Antetokounmpo),,47,43
226,3,11:23.0,,B. Biyombo misses 2-pt layup from 3 ft (block by B. Lopez),47,43
227,3,11:21.0,Defensive rebound by G. Antetokounmpo,,47,43
228,3,11:17.0,D. DiVincenzo misses 2-pt layup from 2 ft (block by B. Biyombo),,47,43
229,3,11:15.0,,Defensive rebound by P. Washington,47,43
230,3,11:09.0,,T. Rozier misses 3-pt jump shot from 25 ft,47,43
231,3,11:06.0,Defensive rebound by D. DiVincenzo,,47,43
232,3,11:03.0,Personal foul by T. Rozier (drawn by G. Antetokounmpo),,47,43
233,3,10:58.0,G. Antetokounmpo misses 2-pt jump shot from 9 ft,,47,43
234,3,10:56.0,,Defensive rebound by B. Biyombo,47,43
235,3,10:49.0,,Personal foul by B. Lopez (drawn by P. Washington),47,43
236,3,10:42.0,,P. Washington misses 3-pt jump shot from 26 ft,47,43
237,3,10:39.0,Defensive rebound by D. DiVincenzo,,47,43
238,3,10:29.0,E. Bledsoe misses 2-pt jump shot from 7 ft,,47,43
239,3,10:27.0,,Defensive rebound by M. Bridges,47,43
240,3,10:17.0,,Turnover by P. Washington (bad pass; steal by W. Matthews),47,43
241,3,10:12.0,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by D. DiVincenzo),,49,43
242,3,10:12.0,,Charlotte full timeout,49,43
243,3,9:56.0,,P. Washington misses 3-pt jump shot from 26 ft,49,43
244,3,9:52.0,Defensive rebound by W. Matthews,,49,43
245,3,9:35.0,W. Matthews makes 2-pt jump shot from 21 ft (assist by E. Bledsoe),,51,43
246,3,9:17.0,,D. Graham makes 2-pt jump shot from 11 ft (assist by B. Biyombo),51,45
247,3,8:55.0,B. Lopez makes 2-pt layup from 2 ft (assist by W. Matthews),,53,45
248,3,8:55.0,Shooting foul by M. Bridges (drawn by B. Lopez),,53,45
249,3,8:55.0,B. Lopez makes free throw 1 of 1,,54,45
250,3,8:38.0,,P. Washington makes 2-pt layup from 2 ft (assist by T. Rozier),54,47
251,3,8:28.0,Shooting foul by P. Washington (drawn by B. Lopez),,54,47
252,3,8:28.0,B. Lopez makes free throw 1 of 2,,55,47
253,3,8:28.0,B. Lopez makes free throw 2 of 2,,56,47
254,3,8:14.0,,D. Graham makes 3-pt jump shot from 24 ft (assist by P. Washington),56,50
255,3,7:58.0,G. Antetokounmpo misses 2-pt jump shot from 18 ft,,56,50
256,3,7:55.0,,Defensive rebound by T. Rozier,56,50
257,3,7:52.0,,T. Rozier misses 2-pt layup from 2 ft,56,50
258,3,7:49.0,,Offensive rebound by B. Biyombo,56,50
259,3,7:44.0,,P. Washington misses 3-pt jump shot from 26 ft,56,50
260,3,7:42.0,Defensive rebound by B. Lopez,,56,50
261,3,7:35.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by D. DiVincenzo),,58,50
262,3,7:14.0,,B. Biyombo misses 2-pt hook shot from 4 ft,58,50
263,3,7:14.0,,Offensive rebound by B. Biyombo,58,50
264,3,7:14.0,,Shooting foul by E. Bledsoe (drawn by B. Biyombo),58,50
265,3,7:14.0,,B. Biyombo makes free throw 1 of 2,58,51
266,3,7:14.0,G. Hill enters the game for E. Bledsoe,,58,51
267,3,7:14.0,,C. Martin enters the game for M. Bridges,58,51
268,3,7:14.0,,C. Martin enters the game for D. Graham,58,51
269,3,7:14.0,,B. Biyombo makes free throw 2 of 2,58,52
270,3,6:58.0,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by D. DiVincenzo),,60,52
271,3,6:40.0,,T. Rozier makes 2-pt jump shot from 21 ft (assist by B. Biyombo),60,54
272,3,6:21.0,B. Lopez makes 3-pt jump shot from 26 ft (assist by D. DiVincenzo),,63,54
273,3,6:08.0,,C. Martin misses 3-pt jump shot from 26 ft,63,54
274,3,6:06.0,Defensive rebound by B. Lopez,,63,54
275,3,6:06.0,P. Connaughton enters the game for D. DiVincenzo,,63,54
276,3,6:06.0,R. Lopez enters the game for B. Lopez,,63,54
277,3,6:06.0,,W. Hernangómez enters the game for B. Biyombo,63,54
278,3,5:49.0,G. Antetokounmpo misses 2-pt jump shot from 10 ft,,63,54
279,3,5:47.0,,Defensive rebound by W. Hernangómez,63,54
280,3,5:42.0,,C. Martin misses 2-pt layup from 2 ft,63,54
281,3,5:39.0,Defensive rebound by G. Antetokounmpo,,63,54
282,3,5:21.0,G. Hill misses 3-pt jump shot from 23 ft,,63,54
283,3,5:18.0,Offensive rebound by P. Connaughton,,63,54
284,3,5:16.0,W. Matthews misses 3-pt jump shot from 26 ft,,63,54
285,3,5:14.0,,Defensive rebound by C. Martin,63,54
286,3,4:57.0,,W. Hernangómez misses 2-pt hook shot from 5 ft,63,54
287,3,4:55.0,Defensive rebound by G. Antetokounmpo,,63,54
288,3,4:43.0,R. Lopez misses 2-pt hook shot from 6 ft,,63,54
289,3,4:41.0,,Defensive rebound by C. Martin,63,54
290,3,4:33.0,,C. Martin makes 3-pt jump shot from 24 ft (assist by T. Rozier),63,57
291,3,4:33.0,Milwaukee full timeout,,63,57
292,3,4:33.0,S. Brown enters the game for G. Antetokounmpo,,63,57
293,3,4:33.0,M. Williams enters the game for W. Matthews,,63,57
294,3,4:33.0,,M. Bridges enters the game for P. Washington,63,57
295,3,4:14.0,S. Brown makes 3-pt jump shot from 25 ft (assist by M. Williams),,66,57
296,3,3:54.0,,Turnover by C. Martin (lost ball; steal by G. Hill),66,57
297,3,3:50.0,G. Hill makes 2-pt layup from 1 ft,,68,57
298,3,3:26.0,,T. Rozier misses 3-pt jump shot from 23 ft,68,57
299,3,3:24.0,Defensive rebound by S. Brown,,68,57
300,3,3:10.0,S. Brown misses 3-pt jump shot from 25 ft,,68,57
301,3,3:08.0,,Defensive rebound by M. Bridges,68,57
302,3,2:56.0,,M. Bridges makes 3-pt jump shot from 26 ft,68,60
303,3,2:36.0,R. Lopez makes 2-pt dunk from 2 ft (assist by P. Connaughton),,70,60
304,3,2:21.0,,Shooting foul by P. Connaughton (drawn by W. Hernangómez),70,60
305,3,2:21.0,,W. Hernangómez makes free throw 1 of 2,70,61
306,3,2:21.0,,D. Graham enters the game for T. Rozier,70,61
307,3,2:21.0,,W. Hernangómez makes free throw 2 of 2,70,62
308,3,2:02.0,G. Hill misses 2-pt layup from 3 ft,,70,62
309,3,2:00.0,,Defensive rebound by D. Graham,70,62
310,3,1:56.0,,C. Martin makes 2-pt dunk from 2 ft (assist by C. Martin),70,64
311,3,1:36.0,Turnover by G. Hill (bad pass; steal by W. Hernangómez),,70,64
312,3,1:34.0,,D. Graham makes 2-pt layup from 3 ft,70,66
313,3,1:34.0,,Shooting foul by P. Connaughton (drawn by D. Graham),70,66
314,3,1:34.0,B. Lopez enters the game for R. Lopez,,70,66
315,3,1:34.0,,D. Graham misses free throw 1 of 1,70,66
316,3,1:32.0,Defensive rebound by S. Brown,,70,66
317,3,1:22.0,Def 3 sec tech foul by Team,,70,66
318,3,1:22.0,G. Hill misses technical free throw,,70,66
319,3,1:22.0,Offensive rebound by Team,,70,66
320,3,1:14.0,B. Lopez misses 2-pt layup from 2 ft,,70,66
321,3,1:12.0,,Defensive rebound by W. Hernangómez,70,66
322,3,1:06.0,,M. Bridges misses 2-pt layup from 2 ft (block by M. Williams),70,66
323,3,1:06.0,,Offensive rebound by W. Hernangómez,70,66
324,3,1:05.0,,W. Hernangómez makes 2-pt layup from 1 ft,70,68
325,3,0:42.0,G. Hill misses 3-pt jump shot from 25 ft,,70,68
326,3,0:39.0,,Defensive rebound by C. Martin,70,68
327,3,0:34.0,,C. Martin misses 3-pt jump shot from 29 ft,70,68
328,3,0:32.0,,Offensive rebound by M. Bridges,70,68
329,3,0:31.0,,M. Bridges misses 2-pt layup from 3 ft,70,68
330,3,0:29.0,Defensive rebound by G. Hill,,70,68
331,3,0:08.0,P. Connaughton misses 3-pt jump shot from 25 ft,,70,68
332,3,0:04.0,Offensive rebound by G. Hill,,70,68
333,3,0:02.0,G. Hill misses 2-pt layup from 6 ft (block by M. Bridges),,70,68
334,3,0:00.0,,Defensive rebound by C. Martin,70,68
335,4,11:36.0,D. DiVincenzo misses 3-pt jump shot from 25 ft (block by M. Bridges),,70,68
336,4,11:36.0,Offensive rebound by B. Lopez,,70,68
337,4,11:36.0,B. Lopez misses 2-pt jump shot at rim,,70,68
338,4,11:36.0,Offensive rebound by Team,,70,68
339,4,11:36.0,Turnover by Team (shot clock),,70,68
340,4,11:19.0,,W. Hernangómez misses 2-pt layup from 5 ft (block by B. Lopez),70,68
341,4,11:17.0,Defensive rebound by G. Antetokounmpo,,70,68
342,4,11:11.0,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by D. DiVincenzo),,72,68
343,4,10:51.0,,W. Hernangómez makes 2-pt jump shot from 6 ft (assist by C. Martin),72,70
344,4,10:41.0,G. Antetokounmpo misses 3-pt jump shot from 29 ft,,72,70
345,4,10:37.0,,Defensive rebound by W. Hernangómez,72,70
346,4,10:26.0,,D. Graham misses 3-pt jump shot from 26 ft,72,70
347,4,10:23.0,Defensive rebound by G. Antetokounmpo,,72,70
348,4,10:12.0,Offensive foul by G. Antetokounmpo (drawn by J. McDaniels),,72,70
349,4,10:12.0,Turnover by G. Antetokounmpo (offensive foul),,72,70
350,4,10:12.0,W. Matthews enters the game for S. Brown,,72,70
351,4,10:12.0,,B. Biyombo enters the game for M. Bridges,72,70
352,4,10:12.0,,C. Martin enters the game for W. Hernangómez,72,70
353,4,10:12.0,,P. Washington enters the game for C. Martin,72,70
354,4,9:56.0,,B. Biyombo misses 2-pt jump shot from 8 ft,72,70
355,4,9:53.0,Defensive rebound by G. Antetokounmpo,,72,70
356,4,9:41.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),,75,70
357,4,9:26.0,,D. Graham misses 2-pt jump shot from 10 ft,75,70
358,4,9:23.0,Defensive rebound by G. Antetokounmpo,,75,70
359,4,9:19.0,Turnover by G. Antetokounmpo (bad pass),,75,70
360,4,8:58.0,,D. Graham misses 2-pt jump shot from 13 ft,75,70
361,4,8:56.0,Defensive rebound by G. Antetokounmpo,,75,70
362,4,8:55.0,Personal foul by D. Graham (drawn by G. Antetokounmpo),,75,70
363,4,8:55.0,M. Williams enters the game for B. Lopez,,75,70
364,4,8:55.0,,T. Rozier enters the game for D. Graham,75,70
365,4,8:39.0,G. Antetokounmpo misses 2-pt jump shot from 15 ft,,75,70
366,4,8:35.0,Offensive rebound by E. Bledsoe,,75,70
367,4,8:34.0,E. Bledsoe misses 2-pt layup from 5 ft (block by P. Washington),,75,70
368,4,8:34.0,,Defensive rebound by P. Washington,75,70
369,4,8:31.0,,Turnover by T. Rozier (palming),75,70
370,4,8:11.0,D. DiVincenzo misses 3-pt jump shot from 26 ft,,75,70
371,4,8:07.0,,Defensive rebound by J. McDaniels,75,70
372,4,7:57.0,,P. Washington makes 2-pt layup from 3 ft (assist by J. McDaniels),75,72
373,4,7:57.0,,Shooting foul by M. Williams (drawn by P. Washington),75,72
