,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,WASHINGTON_ACTION,BROOKLYN_SCORE,WASHINGTON_SCORE
168,2,4:38.0,,I. Bonga enters the game for T. Brown,54,45
169,2,4:38.0,,I. Mahinmi enters the game for T. Bryant,54,45
170,2,4:38.0,,I. Thomas enters the game for I. Smith,54,45
171,2,4:21.0,,I. Thomas makes 2-pt jump shot from 15 ft,54,47
172,2,4:10.0,K. Irving makes 2-pt jump shot from 10 ft,,56,47
173,2,4:02.0,,I. Bonga makes 2-pt dunk from 1 ft (assist by I. Thomas),56,49
174,2,3:49.0,J. Harris makes 3-pt jump shot from 23 ft (assist by J. Allen),,59,49
175,2,3:23.0,,I. Mahinmi makes 2-pt hook shot from 8 ft,59,51
176,2,3:00.0,T. Prince misses 3-pt jump shot from 27 ft,,59,51
177,2,2:57.0,,Defensive rebound by B. Beal,59,51
178,2,2:44.0,,Turnover by I. Mahinmi (out of bounds lost ball),59,51
179,2,2:26.0,K. Irving makes 2-pt jump shot from 11 ft,,61,51
180,2,2:13.0,,Turnover by I. Thomas (bad pass; steal by K. Irving),61,51
181,2,2:08.0,T. Prince misses 3-pt jump shot from 26 ft,,61,51
182,2,2:02.0,Offensive rebound by K. Irving,,61,51
183,2,2:00.0,J. Harris misses 3-pt jump shot from 26 ft,,61,51
184,2,1:56.0,,Defensive rebound by D. Bertāns,61,51
185,2,1:51.0,,Shooting foul by S. Dinwiddie (drawn by B. Beal),61,51
186,2,1:51.0,,B. Beal makes free throw 1 of 2,61,52
187,2,1:51.0,G. Temple enters the game for S. Dinwiddie,,61,52
188,2,1:51.0,,B. Beal misses free throw 2 of 2,61,52
189,2,1:50.0,Defensive rebound by J. Allen,,61,52
190,2,1:39.0,K. Irving misses 3-pt jump shot from 27 ft,,61,52
191,2,1:35.0,,Defensive rebound by I. Thomas,61,52
192,2,1:29.0,,I. Thomas misses 2-pt jump shot from 21 ft,61,52
193,2,1:25.0,Defensive rebound by K. Irving,,61,52
194,2,1:19.0,K. Irving misses 2-pt layup from 7 ft (block by I. Mahinmi),,61,52
195,2,1:15.0,,Defensive rebound by B. Beal,61,52
196,2,1:13.0,,B. Beal misses 2-pt jump shot from 18 ft,61,52
197,2,1:08.0,Defensive rebound by G. Temple,,61,52
198,2,1:03.0,T. Prince misses 3-pt jump shot from 27 ft,,61,52
199,2,0:58.0,,Defensive rebound by I. Mahinmi,61,52
200,2,0:56.0,,I. Thomas misses 3-pt jump shot from 23 ft,61,52
201,2,0:52.0,,Offensive rebound by I. Bonga,61,52
202,2,0:50.0,,D. Bertāns makes 3-pt jump shot from 29 ft (assist by I. Bonga),61,55
203,2,0:31.0,G. Temple misses 3-pt jump shot from 23 ft,,61,55
204,2,0:27.0,,Defensive rebound by I. Bonga,61,55
205,2,0:10.0,,B. Beal makes 2-pt layup from 3 ft (assist by I. Bonga),61,57
206,2,0:01.0,Turnover by K. Irving (lost ball; steal by B. Beal),,61,57
207,2,0:00.0,,Personal foul by K. Irving (drawn by B. Beal),61,57
208,2,0:00.0,,B. Beal makes free throw 1 of 2,61,58
209,2,0:00.0,,B. Beal makes free throw 2 of 2,61,59
210,3,11:41.0,,I. Mahinmi makes 2-pt layup from 3 ft (assist by G. Payton),61,61
211,3,11:25.0,T. Prince misses 3-pt jump shot from 23 ft,,61,61
212,3,11:21.0,,Defensive rebound by B. Beal,61,61
213,3,11:18.0,,B. Beal misses 3-pt jump shot from 27 ft,61,61
214,3,11:11.0,,Offensive rebound by G. Payton,61,61
215,3,11:11.0,,G. Payton misses 2-pt layup from 1 ft,61,61
216,3,11:10.0,Defensive rebound by J. Allen,,61,61
217,3,11:04.0,J. Allen misses 2-pt layup from 10 ft (block by B. Beal),,61,61
218,3,11:02.0,Offensive rebound by Team,,61,61
219,3,11:00.0,J. Harris misses 3-pt jump shot from 26 ft,,61,61
220,3,10:56.0,,Defensive rebound by G. Payton,61,61
221,3,10:53.0,,I. Thomas makes 3-pt jump shot from 26 ft,61,64
222,3,10:35.0,G. Temple misses 3-pt jump shot from 25 ft,,61,64
223,3,10:31.0,,Defensive rebound by I. Bonga,61,64
224,3,10:24.0,,I. Mahinmi misses 3-pt jump shot from 26 ft,61,64
225,3,10:20.0,Defensive rebound by J. Allen,,61,64
226,3,10:09.0,Shooting foul by I. Mahinmi (drawn by J. Allen),,61,64
227,3,10:09.0,J. Allen misses free throw 1 of 2,,61,64
228,3,10:09.0,Offensive rebound by Team,,61,64
229,3,10:09.0,J. Allen makes free throw 2 of 2,,62,64
230,3,9:54.0,,I. Thomas misses 3-pt jump shot from 26 ft,62,64
231,3,9:51.0,,Offensive rebound by I. Mahinmi,62,64
232,3,9:49.0,,I. Mahinmi makes 2-pt hook shot from 8 ft,62,66
233,3,9:33.0,Personal foul by G. Payton (drawn by K. Irving),,62,66
234,3,9:27.0,Turnover by K. Irving (lost ball; steal by B. Beal),,62,66
235,3,9:23.0,,G. Payton misses 2-pt dunk from 7 ft (block by G. Temple),62,66
236,3,9:23.0,,Offensive rebound by Team,62,66
237,3,9:16.0,,I. Thomas misses 2-pt jump shot from 12 ft (block by K. Irving),62,66
238,3,9:12.0,Defensive rebound by T. Prince,,62,66
239,3,9:09.0,K. Irving misses 3-pt jump shot from 26 ft,,62,66
240,3,9:06.0,Offensive rebound by J. Allen,,62,66
241,3,9:05.0,T. Prince misses 3-pt jump shot from 26 ft,,62,66
242,3,9:03.0,Offensive rebound by Team,,62,66
243,3,9:03.0,,Loose ball foul by I. Mahinmi (drawn by J. Allen),62,66
244,3,8:58.0,J. Harris makes 2-pt jump shot from 19 ft (assist by K. Irving),,64,66
245,3,8:37.0,,B. Beal misses 2-pt jump shot from 19 ft,64,66
246,3,8:33.0,Defensive rebound by J. Harris,,64,66
247,3,8:28.0,T. Prince makes 2-pt layup from 6 ft (assist by K. Irving),,66,66
248,3,8:28.0,,Violation by Team (def goaltending),66,66
249,3,8:14.0,,Shooting foul by J. Harris (drawn by B. Beal),66,66
250,3,8:14.0,,B. Beal makes free throw 1 of 2,66,67
251,3,8:14.0,,B. Beal misses free throw 2 of 2,66,67
252,3,8:10.0,Defensive rebound by J. Harris,,66,67
253,3,8:06.0,Personal foul by G. Payton (drawn by K. Irving),,66,67
254,3,8:01.0,J. Harris makes 3-pt jump shot from 26 ft (assist by K. Irving),,69,67
255,3,7:46.0,,B. Beal makes 2-pt layup from 4 ft (assist by I. Mahinmi),69,69
256,3,7:30.0,T. Prince misses 3-pt jump shot from 24 ft,,69,69
257,3,7:27.0,,Defensive rebound by G. Payton,69,69
258,3,7:20.0,,B. Beal misses 2-pt layup from 5 ft,69,69
259,3,7:18.0,,Offensive rebound by G. Payton,69,69
260,3,7:17.0,,G. Payton misses 2-pt layup from 1 ft,69,69
261,3,7:17.0,Defensive rebound by T. Prince,,69,69
262,3,7:14.0,J. Harris misses 3-pt jump shot from 26 ft,,69,69
263,3,7:10.0,Offensive rebound by J. Allen,,69,69
264,3,7:09.0,J. Allen makes 2-pt layup at rim,,71,69
265,3,6:52.0,,Personal foul by G. Temple (drawn by I. Mahinmi),71,69
266,3,6:52.0,,Washington full timeout,71,69
267,3,6:52.0,S. Dinwiddie enters the game for G. Temple,,71,69
268,3,6:41.0,,I. Mahinmi makes 2-pt layup from 2 ft (assist by I. Thomas),71,71
269,3,6:23.0,S. Dinwiddie misses 2-pt layup from 10 ft (block by I. Mahinmi),,71,71
270,3,6:23.0,Offensive rebound by Team,,71,71
271,3,6:18.0,J. Harris makes 3-pt jump shot from 26 ft (assist by J. Allen),,74,71
272,3,6:03.0,,I. Thomas misses 2-pt jump shot from 15 ft,74,71
273,3,5:59.0,Defensive rebound by J. Allen,,74,71
274,3,5:50.0,Turnover by T. Prince (bad pass),,74,71
275,3,5:36.0,,I. Thomas misses 3-pt jump shot from 26 ft,74,71
276,3,5:33.0,Defensive rebound by J. Allen,,74,71
277,3,5:32.0,Turnover by T. Prince (bad pass; steal by I. Bonga),,74,71
278,3,5:26.0,,I. Bonga makes 2-pt layup from 2 ft,74,73
279,3,5:21.0,Brooklyn full timeout,,74,73
280,3,5:21.0,W. Chandler enters the game for J. Harris,,74,73
281,3,5:21.0,C. LeVert enters the game for T. Prince,,74,73
282,3,5:13.0,S. Dinwiddie makes 3-pt jump shot from 28 ft (assist by K. Irving),,77,73
283,3,4:59.0,,Personal foul by K. Irving (drawn by B. Beal),77,73
284,3,4:49.0,,Offensive foul by B. Beal (drawn by S. Dinwiddie),77,73
285,3,4:49.0,,Turnover by B. Beal (offensive foul),77,73
286,3,4:49.0,D. Jordan enters the game for J. Allen,,77,73
287,3,4:49.0,G. Temple enters the game for K. Irving,,77,73
288,3,4:34.0,C. LeVert misses 2-pt layup from 6 ft,,77,73
289,3,4:30.0,,Defensive rebound by I. Mahinmi,77,73
290,3,4:27.0,,Personal foul by D. Jordan (drawn by B. Beal),77,73
291,3,4:27.0,,B. Beal makes free throw 1 of 2,77,74
292,3,4:27.0,,D. Bertāns enters the game for I. Bonga,77,74
293,3,4:27.0,,B. Beal makes free throw 2 of 2,77,75
294,3,4:06.0,Turnover by S. Dinwiddie (out of bounds lost ball),,77,75
295,3,4:06.0,,T. Bryant enters the game for I. Mahinmi,77,75
296,3,3:49.0,,I. Thomas misses 3-pt jump shot from 26 ft,77,75
297,3,3:46.0,Defensive rebound by W. Chandler,,77,75
298,3,3:30.0,C. LeVert misses 3-pt jump shot from 23 ft,,77,75
299,3,3:25.0,Offensive rebound by D. Jordan,,77,75
300,3,3:24.0,D. Jordan misses 2-pt layup from 2 ft (block by T. Bryant),,77,75
301,3,3:24.0,Offensive rebound by Team,,77,75
302,3,3:24.0,,I. Smith enters the game for I. Thomas,77,75
303,3,3:19.0,Shooting foul by I. Smith (drawn by S. Dinwiddie),,77,75
304,3,3:19.0,,T. Brown enters the game for G. Payton,77,75
305,3,3:19.0,S. Dinwiddie misses free throw 1 of 2,,77,75
306,3,3:19.0,Offensive rebound by Team,,77,75
307,3,3:19.0,S. Dinwiddie makes free throw 2 of 2,,78,75
308,3,3:03.0,,B. Beal misses 2-pt jump shot from 16 ft,78,75
309,3,3:00.0,Defensive rebound by D. Jordan,,78,75
310,3,2:55.0,S. Dinwiddie misses 2-pt layup from 12 ft (block by B. Beal),,78,75
311,3,2:55.0,Offensive rebound by Team,,78,75
312,3,2:54.0,Turnover by G. Temple (step out of bounds),,78,75
313,3,2:41.0,,T. Bryant misses 2-pt jump shot from 10 ft,78,75
314,3,2:37.0,Defensive rebound by S. Dinwiddie,,78,75
315,3,2:25.0,Shooting foul by T. Bryant (drawn by D. Jordan),,78,75
316,3,2:25.0,D. Jordan makes free throw 1 of 2,,79,75
317,3,2:25.0,,I. Bonga enters the game for B. Beal,79,75
318,3,2:25.0,D. Jordan makes free throw 2 of 2,,80,75
319,3,2:15.0,,Turnover by I. Bonga (bad pass; steal by D. Jordan),80,75
320,3,2:11.0,Shooting foul by D. Bertāns (drawn by W. Chandler),,80,75
321,3,2:11.0,W. Chandler makes free throw 1 of 2,,81,75
322,3,2:11.0,W. Chandler makes free throw 2 of 2,,82,75
323,3,1:58.0,,T. Brown misses 2-pt jump shot from 14 ft,82,75
324,3,1:54.0,Defensive rebound by D. Jordan,,82,75
325,3,1:47.0,Shooting foul by I. Bonga (drawn by S. Dinwiddie),,82,75
326,3,1:47.0,S. Dinwiddie misses free throw 1 of 2,,82,75
327,3,1:47.0,Offensive rebound by Team,,82,75
328,3,1:47.0,S. Dinwiddie makes free throw 2 of 2,,83,75
329,3,1:28.0,,D. Bertāns misses 3-pt jump shot from 26 ft,83,75
330,3,1:24.0,,Offensive rebound by T. Bryant,83,75
331,3,1:23.0,,T. Bryant misses 2-pt layup from 2 ft (block by D. Jordan),83,75
332,3,1:23.0,,Offensive rebound by T. Bryant,83,75
333,3,1:18.0,,T. Bryant makes 2-pt layup from 3 ft,83,77
334,3,0:51.0,S. Dinwiddie misses 3-pt jump shot from 31 ft,,83,77
335,3,0:46.0,,Defensive rebound by I. Smith,83,77
336,3,0:42.0,,T. Bryant makes 2-pt dunk from 1 ft (assist by D. Bertāns),83,79
337,3,0:36.0,Personal foul by I. Bonga (drawn by S. Dinwiddie),,83,79
338,3,0:36.0,S. Dinwiddie misses free throw 1 of 2,,83,79
339,3,0:36.0,Offensive rebound by Team,,83,79
340,3,0:36.0,,B. Beal enters the game for I. Bonga,83,79
341,3,0:36.0,S. Dinwiddie makes free throw 2 of 2,,84,79
342,3,0:29.0,,B. Beal misses 3-pt jump shot from 26 ft,84,79
343,3,0:25.0,,Offensive rebound by T. Bryant,84,79
344,3,0:13.0,,I. Smith misses 3-pt jump shot from 23 ft,84,79
345,3,0:13.0,,Offensive rebound by Team,84,79
346,3,0:13.0,,Turnover by Team (shot clock),84,79
347,3,0:13.0,K. Irving enters the game for W. Chandler,,84,79
348,3,0:13.0,,I. Bonga enters the game for B. Beal,84,79
349,3,0:03.0,Turnover by D. Jordan (bad pass; steal by D. Bertāns),,84,79
350,3,0:00.0,,T. Brown makes 2-pt jump shot from 18 ft,84,81
351,3,0:00.0,,Instant Replay (Request: Ruling Stands),84,81
352,4,11:47.0,S. Dinwiddie makes 2-pt layup from 2 ft,,86,81
353,4,11:31.0,,Turnover by D. Bertāns (lost ball; steal by G. Temple),86,81
354,4,11:28.0,G. Temple misses 2-pt dunk from 1 ft,,86,81
355,4,11:25.0,Offensive rebound by S. Dinwiddie,,86,81
356,4,11:24.0,S. Dinwiddie makes 2-pt layup from 1 ft,,88,81
357,4,11:14.0,,T. Bryant makes 3-pt jump shot from 27 ft,88,84
358,4,11:02.0,S. Dinwiddie misses 2-pt layup from 4 ft,,88,84
359,4,11:01.0,Offensive rebound by D. Jordan,,88,84
360,4,10:59.0,S. Dinwiddie makes 3-pt jump shot from 23 ft (assist by C. LeVert),,91,84
361,4,10:44.0,,T. Bryant misses 2-pt jump shot from 19 ft,91,84
362,4,10:40.0,Defensive rebound by W. Chandler,,91,84
363,4,10:34.0,C. LeVert misses 2-pt layup from 3 ft (block by D. Bertāns),,91,84
364,4,10:33.0,,Defensive rebound by Team,91,84
365,4,10:21.0,,Shooting foul by D. Jordan (drawn by T. Bryant),91,84
366,4,10:21.0,,T. Bryant makes free throw 1 of 2,91,85
367,4,10:21.0,,T. Bryant misses free throw 2 of 2,91,85
368,4,10:18.0,,Offensive rebound by D. Bertāns,91,85
369,4,10:13.0,,I. Smith misses 2-pt layup from 3 ft,91,85
370,4,10:08.0,,Offensive rebound by I. Bonga,91,85
371,4,10:08.0,,I. Bonga makes 2-pt dunk from 1 ft,91,87
372,4,10:00.0,Offensive foul by S. Dinwiddie (drawn by D. Bertāns),,91,87
373,4,10:00.0,Turnover by S. Dinwiddie (offensive foul),,91,87
374,4,9:51.0,,T. Brown misses 2-pt layup from 5 ft (block by D. Jordan),91,87
375,4,9:51.0,,Offensive rebound by Team,91,87
376,4,9:46.0,,Turnover by I. Smith (bad pass),91,87
377,4,9:29.0,S. Dinwiddie misses 3-pt jump shot from 29 ft,,91,87
378,4,9:24.0,,Defensive rebound by T. Bryant,91,87
379,4,9:17.0,,I. Smith misses 2-pt jump shot from 15 ft,91,87
380,4,9:14.0,Defensive rebound by D. Jordan,,91,87
381,4,9:08.0,S. Dinwiddie makes 2-pt layup from 8 ft (assist by D. Jordan),,93,87
382,4,9:08.0,Shooting foul by I. Bonga (drawn by S. Dinwiddie),,93,87
383,4,9:08.0,K. Irving enters the game for G. Temple,,93,87
