,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,NEW YORK_ACTION,WASHINGTON_SCORE,NEW YORK_SCORE
72,1,4:08.0,B. Beal misses 2-pt jump shot from 7 ft (block by J. Randle),,20,29
73,1,4:06.0,,Defensive rebound by R. Barrett,20,29
74,1,4:06.0,,B. Portis misses 2-pt layup from 5 ft (block by I. Smith),20,29
75,1,4:05.0,,Offensive rebound by Team,20,29
76,1,4:05.0,J. Robinson enters the game for I. Smith,,20,29
77,1,3:56.0,,B. Portis misses 2-pt jump shot from 17 ft,20,29
78,1,3:54.0,,Offensive rebound by E. Payton,20,29
79,1,3:54.0,,E. Payton makes 2-pt layup from 1 ft,20,31
80,1,3:40.0,T. Brown misses 2-pt jump shot from 20 ft,,20,31
81,1,3:36.0,,Defensive rebound by J. Randle,20,31
82,1,3:30.0,,E. Payton misses 2-pt layup from 2 ft,20,31
83,1,3:29.0,,Offensive rebound by J. Randle,20,31
84,1,3:29.0,,Shooting foul by J. Robinson (drawn by J. Randle),20,31
85,1,3:29.0,,J. Randle makes free throw 1 of 2,20,32
86,1,3:29.0,G. Payton enters the game for A. Schofield,,20,32
87,1,3:29.0,,D. Dotson enters the game for K. Knox,20,32
88,1,3:29.0,,J. Randle makes free throw 2 of 2,20,33
89,1,3:15.0,B. Beal misses 2-pt jump shot from 18 ft,,20,33
90,1,3:13.0,Offensive rebound by T. Brown,,20,33
91,1,3:08.0,Personal foul by R. Barrett (drawn by A. Pasečņiks),,20,33
92,1,3:08.0,,D. Smith enters the game for E. Payton,20,33
93,1,3:02.0,B. Beal misses 2-pt layup from 2 ft,,20,33
94,1,3:00.0,Offensive rebound by A. Pasečņiks,,20,33
95,1,2:53.0,T. Brown makes 2-pt jump shot from 22 ft,,22,33
96,1,2:32.0,,Turnover by B. Portis (lost ball; steal by G. Payton),22,33
97,1,2:16.0,A. Pasečņiks makes 2-pt hook shot from 10 ft,,24,33
98,1,2:08.0,,New York full timeout,24,33
99,1,2:08.0,G. Mathews enters the game for B. Beal,,24,33
100,1,2:08.0,,K. Knox enters the game for R. Barrett,24,33
101,1,2:08.0,,A. Trier enters the game for J. Randle,24,33
102,1,1:52.0,,K. Knox makes 2-pt layup from 1 ft (assist by B. Portis),24,35
103,1,1:32.0,J. Robinson misses 3-pt jump shot from 25 ft,,24,35
104,1,1:30.0,,Defensive rebound by A. Trier,24,35
105,1,1:22.0,,B. Portis makes 2-pt jump shot from 18 ft,24,37
106,1,1:08.0,G. Mathews makes 3-pt jump shot from 25 ft (assist by T. Brown),,27,37
107,1,0:54.0,,B. Portis misses 2-pt jump shot from 15 ft,27,37
108,1,0:52.0,Defensive rebound by T. Brown,,27,37
109,1,0:45.0,T. Brown makes 2-pt jump shot from 2 ft,,29,37
110,1,0:31.0,,K. Knox misses 2-pt jump shot from 12 ft,29,37
111,1,0:28.0,Defensive rebound by Team,,29,37
112,1,0:04.0,J. Robinson makes 3-pt jump shot from 25 ft (assist by T. Brown),,32,37
113,1,0:00.0,Instant Replay (Request: Ruling Stands),,32,37
114,2,11:46.0,,Turnover by K. Knox (lost ball; steal by G. Mathews),32,37
115,2,11:28.0,T. Brown misses 2-pt jump shot from 8 ft,,32,37
116,2,11:26.0,,Defensive rebound by B. Portis,32,37
117,2,11:13.0,,B. Portis misses 3-pt jump shot from 27 ft,32,37
118,2,11:11.0,Defensive rebound by G. Payton,,32,37
119,2,11:05.0,G. Payton misses 2-pt layup from 3 ft,,32,37
120,2,11:03.0,Offensive rebound by G. Mathews,,32,37
121,2,10:58.0,A. Pasečņiks makes 2-pt jump shot from 10 ft (assist by G. Payton),,34,37
122,2,10:47.0,,D. Dotson makes 3-pt jump shot from 28 ft (assist by A. Trier),34,40
123,2,10:25.0,A. Pasečņiks makes 2-pt layup from 1 ft (assist by T. Brown),,36,40
124,2,10:14.0,,A. Trier misses 3-pt jump shot from 25 ft,36,40
125,2,10:12.0,Defensive rebound by T. Brown,,36,40
126,2,9:58.0,A. Pasečņiks makes 2-pt jump shot from 11 ft (assist by J. Robinson),,38,40
127,2,9:51.0,,New York full timeout,38,40
128,2,9:51.0,,J. Randle enters the game for K. Knox,38,40
129,2,9:39.0,,Turnover by J. Randle (lost ball; steal by G. Payton),38,40
130,2,9:35.0,T. Brown makes 2-pt jump shot from 4 ft (assist by G. Payton),,40,40
131,2,9:21.0,,Turnover by J. Randle (bad pass; steal by G. Payton),40,40
132,2,9:17.0,Turnover by G. Mathews (bad pass),,40,40
133,2,8:59.0,,J. Randle misses 3-pt jump shot from 25 ft,40,40
134,2,8:57.0,Defensive rebound by G. Payton,,40,40
135,2,8:51.0,A. Pasečņiks makes 2-pt layup from 5 ft (assist by G. Payton),,42,40
136,2,8:35.0,,D. Dotson makes 2-pt jump shot from 16 ft (assist by B. Portis),42,42
137,2,8:14.0,G. Mathews misses 3-pt jump shot from 24 ft,,42,42
138,2,8:12.0,,Defensive rebound by D. Smith,42,42
139,2,8:12.0,,D. Smith misses 2-pt layup at rim (block by J. Robinson),42,42
140,2,8:11.0,,Offensive rebound by Team,42,42
141,2,8:11.0,B. Beal enters the game for G. Mathews,,42,42
142,2,8:11.0,I. Smith enters the game for J. Robinson,,42,42
143,2,8:11.0,,R. Barrett enters the game for B. Portis,42,42
144,2,8:11.0,,E. Payton enters the game for D. Smith,42,42
145,2,8:11.0,,M. Robinson enters the game for A. Trier,42,42
146,2,8:02.0,,J. Randle makes 2-pt layup from 1 ft (assist by R. Barrett),42,44
147,2,7:45.0,Personal foul by E. Payton (drawn by A. Pasečņiks),,42,44
148,2,7:35.0,Turnover by B. Beal (bad pass; steal by J. Randle),,42,44
149,2,7:28.0,,J. Randle makes 2-pt layup from 1 ft,42,46
150,2,7:10.0,I. Smith misses 2-pt jump shot from 7 ft,,42,46
151,2,7:08.0,Offensive rebound by G. Payton,,42,46
152,2,7:08.0,G. Payton misses 2-pt layup at rim,,42,46
153,2,7:06.0,Offensive rebound by G. Payton,,42,46
154,2,7:00.0,G. Payton misses 2-pt layup from 1 ft,,42,46
155,2,6:57.0,,Defensive rebound by E. Payton,42,46
156,2,6:55.0,,R. Barrett makes 2-pt dunk from 1 ft (assist by E. Payton),42,48
157,2,6:40.0,B. Beal makes 2-pt jump shot from 9 ft,,44,48
158,2,6:26.0,,D. Dotson misses 3-pt jump shot from 28 ft,44,48
159,2,6:24.0,Defensive rebound by T. Brown,,44,48
160,2,6:12.0,T. Brown makes 2-pt jump shot from 21 ft,,46,48
161,2,6:01.0,,Turnover by R. Barrett (out of bounds lost ball),46,48
162,2,6:01.0,I. Mahinmi enters the game for A. Pasečņiks,,46,48
163,2,5:48.0,B. Beal makes 2-pt jump shot from 11 ft,,48,48
164,2,5:35.0,,J. Randle misses 3-pt jump shot from 23 ft,48,48
165,2,5:33.0,Defensive rebound by B. Beal,,48,48
166,2,5:24.0,I. Smith makes 2-pt jump shot from 12 ft,,50,48
167,2,5:11.0,,D. Dotson misses 3-pt jump shot from 25 ft,50,48
168,2,5:09.0,Defensive rebound by T. Brown,,50,48
169,2,5:02.0,Washington full timeout,,50,48
170,2,5:02.0,,K. Knox enters the game for D. Dotson,50,48
171,2,4:48.0,I. Smith misses 3-pt jump shot from 24 ft,,50,48
172,2,4:46.0,,Defensive rebound by M. Robinson,50,48
173,2,4:28.0,,K. Knox misses 3-pt jump shot from 23 ft,50,48
174,2,4:26.0,Defensive rebound by G. Payton,,50,48
175,2,4:20.0,B. Beal misses 2-pt layup from 4 ft (block by M. Robinson),,50,48
176,2,4:19.0,Offensive rebound by Team,,50,48
177,2,4:19.0,A. Schofield enters the game for T. Brown,,50,48
178,2,4:06.0,Shooting foul by K. Knox (drawn by G. Payton),,50,48
179,2,4:06.0,G. Payton misses free throw 1 of 2,,50,48
180,2,4:06.0,Offensive rebound by Team,,50,48
181,2,4:06.0,G. Payton makes free throw 2 of 2,,51,48
182,2,3:47.0,,J. Randle misses 2-pt jump shot from 9 ft,51,48
183,2,3:45.0,,Offensive rebound by E. Payton,51,48
184,2,3:41.0,,Shooting foul by B. Beal (drawn by J. Randle),51,48
185,2,3:41.0,,J. Randle makes free throw 1 of 2,51,49
186,2,3:41.0,,J. Randle makes free throw 2 of 2,51,50
187,2,3:32.0,B. Beal misses 3-pt jump shot from 26 ft,,51,50
188,2,3:30.0,I. Mahinmi misses 2-pt layup from 1 ft (block by K. Knox),,51,50
189,2,3:30.0,Offensive rebound by I. Mahinmi,,51,50
190,2,3:28.0,Offensive rebound by G. Payton,,51,50
191,2,3:25.0,G. Payton makes 2-pt layup from 1 ft,,53,50
192,2,3:13.0,,M. Robinson makes 2-pt layup from 2 ft (assist by E. Payton),53,52
193,2,3:03.0,I. Smith makes 2-pt layup from 1 ft,,55,52
194,2,2:59.0,,Turnover by J. Randle (bad pass; steal by B. Beal),55,52
195,2,2:59.0,B. Beal misses 2-pt layup from 3 ft (block by M. Robinson),,55,52
196,2,2:59.0,Offensive rebound by Team,,55,52
197,2,2:59.0,,B. Portis enters the game for K. Knox,55,52
198,2,2:59.0,,A. Trier enters the game for M. Robinson,55,52
199,2,2:56.0,B. Beal makes 2-pt jump shot from 11 ft (assist by G. Payton),,57,52
200,2,2:39.0,,Turnover by E. Payton (lost ball; steal by G. Payton),57,52
201,2,2:36.0,I. Smith misses 2-pt layup from 3 ft,,57,52
202,2,2:33.0,Offensive rebound by G. Payton,,57,52
203,2,2:33.0,G. Payton misses 2-pt layup from 1 ft,,57,52
204,2,2:33.0,,Defensive rebound by E. Payton,57,52
205,2,2:28.0,,J. Randle misses 2-pt layup from 3 ft (block by B. Beal),57,52
206,2,2:26.0,Defensive rebound by I. Smith,,57,52
207,2,2:25.0,Personal foul by E. Payton (drawn by I. Smith),,57,52
208,2,2:25.0,,F. Ntilikina enters the game for E. Payton,57,52
209,2,2:05.0,B. Beal misses 2-pt jump shot from 23 ft,,57,52
210,2,2:03.0,,Defensive rebound by R. Barrett,57,52
211,2,1:58.0,,A. Trier makes 3-pt jump shot from 25 ft (assist by R. Barrett),57,55
212,2,1:47.0,I. Smith makes 2-pt layup from 1 ft,,59,55
213,2,1:35.0,,J. Randle makes 2-pt layup from 1 ft (assist by R. Barrett),59,57
214,2,1:19.0,B. Beal makes 2-pt layup from 1 ft,,61,57
215,2,1:05.0,,R. Barrett makes 3-pt jump shot from 26 ft (assist by F. Ntilikina),61,60
216,2,0:54.0,Personal foul by F. Ntilikina (drawn by A. Schofield),,61,60
217,2,0:46.0,B. Beal misses 2-pt layup from 1 ft,,61,60
218,2,0:44.0,Offensive rebound by B. Beal,,61,60
219,2,0:44.0,B. Beal makes 2-pt layup at rim,,63,60
220,2,0:27.0,,B. Portis makes 2-pt layup from 1 ft (assist by R. Barrett),63,62
221,2,0:27.0,,Shooting foul by G. Payton (drawn by B. Portis),63,62
222,2,0:27.0,,B. Portis misses free throw 1 of 1,63,62
223,2,0:25.0,Defensive rebound by I. Mahinmi,,63,62
224,2,0:03.0,B. Beal misses 2-pt layup from 3 ft (block by F. Ntilikina),,63,62
225,2,0:00.0,,Defensive rebound by B. Portis,63,62
226,2,0:00.0,,A. Trier makes 2-pt dunk at rim (assist by B. Portis),63,64
227,3,11:41.0,,Turnover by R. Barrett (bad pass; steal by B. Beal),63,64
228,3,11:35.0,Turnover by I. Bonga (bad pass; steal by R. Barrett),,63,64
229,3,11:26.0,,E. Payton misses 2-pt layup from 3 ft (block by I. Mahinmi),63,64
230,3,11:24.0,Defensive rebound by A. Schofield,,63,64
231,3,11:15.0,A. Schofield makes 3-pt jump shot from 26 ft (assist by I. Smith),,66,64
232,3,10:57.0,,K. Knox misses 3-pt jump shot from 26 ft,66,64
233,3,10:55.0,Defensive rebound by A. Schofield,,66,64
234,3,10:42.0,I. Smith makes 2-pt jump shot from 19 ft,,68,64
235,3,10:41.0,,New York full timeout,68,64
236,3,10:25.0,,K. Knox misses 2-pt layup from 1 ft,68,64
237,3,10:23.0,Defensive rebound by I. Bonga,,68,64
238,3,10:18.0,I. Bonga makes 2-pt layup from 1 ft,,70,64
239,3,10:07.0,,R. Barrett misses 2-pt jump shot from 7 ft,70,64
240,3,10:05.0,Defensive rebound by I. Smith,,70,64
241,3,10:00.0,Personal foul by R. Barrett (drawn by I. Mahinmi),,70,64
242,3,9:55.0,B. Beal misses 3-pt jump shot from 25 ft,,70,64
243,3,9:53.0,,Defensive rebound by J. Randle,70,64
244,3,9:46.0,,J. Randle misses 2-pt layup from 2 ft,70,64
245,3,9:44.0,Defensive rebound by I. Smith,,70,64
246,3,9:41.0,I. Smith makes 2-pt layup from 2 ft (assist by A. Schofield),,72,64
247,3,9:28.0,,R. Barrett misses 2-pt layup from 1 ft,72,64
248,3,9:26.0,Defensive rebound by I. Mahinmi,,72,64
249,3,9:17.0,B. Beal makes 2-pt jump shot from 7 ft (assist by I. Smith),,74,64
250,3,9:00.0,,R. Barrett misses 3-pt jump shot from 22 ft,74,64
251,3,8:55.0,Defensive rebound by I. Bonga,,74,64
252,3,8:52.0,I. Mahinmi makes 2-pt layup from 1 ft (assist by B. Beal),,76,64
253,3,8:52.0,Shooting foul by M. Robinson (drawn by I. Mahinmi),,76,64
254,3,8:52.0,,D. Dotson enters the game for K. Knox,76,64
255,3,8:52.0,I. Mahinmi makes free throw 1 of 1,,77,64
256,3,8:38.0,,Shooting foul by I. Mahinmi (drawn by J. Randle),77,64
257,3,8:38.0,,J. Randle makes free throw 1 of 2,77,65
258,3,8:38.0,,J. Randle makes free throw 2 of 2,77,66
259,3,8:21.0,Turnover by A. Schofield (bad pass),,77,66
260,3,8:05.0,,Personal foul by I. Bonga (drawn by R. Barrett),77,66
261,3,8:05.0,,Technical foul by D. Bertāns,77,66
262,3,8:05.0,,D. Dotson misses technical free throw,77,66
263,3,8:05.0,,Offensive rebound by Team,77,66
264,3,7:52.0,,J. Randle makes 3-pt jump shot from 25 ft (assist by E. Payton),77,69
265,3,7:41.0,B. Beal misses 2-pt jump shot from 16 ft,,77,69
266,3,7:39.0,Offensive rebound by I. Mahinmi,,77,69
267,3,7:37.0,I. Mahinmi misses 2-pt layup from 2 ft (block by M. Robinson),,77,69
268,3,7:36.0,Offensive rebound by Team,,77,69
269,3,7:31.0,B. Beal misses 2-pt jump shot from 21 ft,,77,69
270,3,7:29.0,,Defensive rebound by M. Robinson,77,69
271,3,7:23.0,,J. Randle makes 3-pt jump shot from 22 ft (assist by D. Dotson),77,72
272,3,7:03.0,Personal foul by E. Payton (drawn by B. Beal),,77,72
273,3,7:03.0,T. Brown enters the game for I. Bonga,,77,72
274,3,6:53.0,I. Mahinmi misses 2-pt layup from 5 ft (block by M. Robinson),,77,72
275,3,6:52.0,Offensive rebound by Team,,77,72
276,3,6:48.0,B. Beal misses 2-pt jump shot from 19 ft,,77,72
277,3,6:45.0,,Defensive rebound by E. Payton,77,72
278,3,6:42.0,,D. Dotson misses 3-pt jump shot from 25 ft,77,72
279,3,6:40.0,Defensive rebound by Team,,77,72
280,3,6:32.0,Personal foul by M. Robinson (drawn by I. Mahinmi),,77,72
281,3,6:32.0,G. Payton enters the game for A. Schofield,,77,72
282,3,6:32.0,,B. Portis enters the game for M. Robinson,77,72
283,3,6:24.0,Turnover by B. Beal (lost ball; steal by J. Randle),,77,72
284,3,6:18.0,,Turnover by R. Barrett (bad pass; steal by T. Brown),77,72
285,3,6:14.0,B. Beal makes 2-pt dunk at rim (assist by T. Brown),,79,72
286,3,6:05.0,,D. Dotson makes 3-pt jump shot from 25 ft (assist by E. Payton),79,75
287,3,5:51.0,B. Beal misses 2-pt layup from 1 ft,,79,75
288,3,5:49.0,Offensive rebound by B. Beal,,79,75
289,3,5:49.0,B. Beal misses 2-pt layup at rim,,79,75
290,3,5:48.0,Offensive rebound by B. Beal,,79,75
291,3,5:47.0,T. Brown makes 3-pt jump shot from 25 ft (assist by B. Beal),,82,75
292,3,5:28.0,,D. Dotson makes 3-pt jump shot from 24 ft (assist by E. Payton),82,78
293,3,5:09.0,I. Smith misses 2-pt jump shot from 16 ft,,82,78
294,3,5:07.0,,Defensive rebound by B. Portis,82,78
295,3,4:55.0,,B. Portis misses 3-pt jump shot from 23 ft,82,78
296,3,4:53.0,Defensive rebound by G. Payton,,82,78
297,3,4:38.0,T. Brown makes 3-pt jump shot from 26 ft (assist by G. Payton),,85,78
298,3,4:16.0,,J. Randle misses 2-pt hook shot from 3 ft,85,78
299,3,4:15.0,Defensive rebound by Team,,85,78
300,3,4:15.0,,Loose ball foul by B. Portis (drawn by I. Mahinmi),85,78
301,3,4:15.0,I. Mahinmi makes free throw 1 of 2,,86,78
302,3,4:15.0,J. Robinson enters the game for I. Smith,,86,78
303,3,4:15.0,,F. Ntilikina enters the game for R. Barrett,86,78
304,3,4:15.0,,A. Trier enters the game for E. Payton,86,78
305,3,4:15.0,I. Mahinmi makes free throw 2 of 2,,87,78
306,3,4:06.0,,Def 3 sec tech foul by Team,87,78
307,3,4:06.0,,D. Dotson misses technical free throw,87,78
308,3,4:06.0,,Offensive rebound by Team,87,78
309,3,4:06.0,A. Pasečņiks enters the game for I. Mahinmi,,87,78
310,3,3:54.0,,F. Ntilikina makes 3-pt jump shot from 22 ft (assist by J. Randle),87,81
311,3,3:37.0,B. Beal misses 2-pt layup from 1 ft,,87,81
312,3,3:35.0,Offensive rebound by Team,,87,81
313,3,3:35.0,Washington full timeout,,87,81
314,3,3:29.0,Personal foul by F. Ntilikina (drawn by B. Beal),,87,81
315,3,3:29.0,B. Beal misses free throw 1 of 2,,87,81
316,3,3:29.0,Offensive rebound by Team,,87,81
317,3,3:29.0,B. Beal makes free throw 2 of 2,,88,81
318,3,3:11.0,,D. Dotson makes 3-pt jump shot from 25 ft (assist by J. Randle),88,84
319,3,2:51.0,B. Beal makes 2-pt layup from 1 ft (assist by T. Brown),,90,84
320,3,2:35.0,,J. Randle misses 2-pt jump shot from 5 ft,90,84
321,3,2:33.0,Defensive rebound by T. Brown,,90,84
322,3,2:26.0,B. Beal misses 3-pt jump shot from 26 ft,,90,84
323,3,2:24.0,Offensive rebound by Team,,90,84
324,3,2:24.0,,Loose ball foul by B. Portis (drawn by A. Pasečņiks),90,84
325,3,2:24.0,,K. Knox enters the game for J. Randle,90,84
326,3,2:24.0,A. Pasečņiks misses free throw 1 of 2,,90,84
327,3,2:24.0,Offensive rebound by Team,,90,84
328,3,2:24.0,A. Pasečņiks makes free throw 2 of 2,,91,84
329,3,2:11.0,,B. Portis makes 2-pt jump shot from 11 ft (assist by F. Ntilikina),91,86
330,3,2:00.0,Offensive foul by B. Beal (drawn by F. Ntilikina),,91,86
331,3,2:00.0,Turnover by B. Beal (offensive foul),,91,86
332,3,2:00.0,G. Mathews enters the game for B. Beal,,91,86
333,3,1:51.0,,D. Dotson makes 3-pt jump shot from 26 ft (assist by F. Ntilikina),91,89
334,3,1:31.0,Shooting foul by D. Dotson (drawn by A. Pasečņiks),,91,89
335,3,1:31.0,A. Pasečņiks misses free throw 1 of 2,,91,89
336,3,1:31.0,Offensive rebound by Team,,91,89
337,3,1:31.0,A. Pasečņiks makes free throw 2 of 2,,92,89
338,3,1:19.0,,F. Ntilikina misses 3-pt jump shot from 25 ft,92,89
339,3,1:16.0,Defensive rebound by J. Robinson,,92,89
340,3,1:03.0,Turnover by G. Payton (traveling),,92,89
341,3,0:41.0,,B. Portis misses 2-pt jump shot from 11 ft,92,89
342,3,0:38.0,Defensive rebound by A. Pasečņiks,,92,89
343,3,0:33.0,J. Robinson misses 3-pt jump shot from 27 ft,,92,89
344,3,0:31.0,,Defensive rebound by F. Ntilikina,92,89
345,3,0:09.0,,A. Trier makes 2-pt jump shot from 16 ft,92,91
346,3,0:00.0,T. Brown makes 2-pt jump shot from 18 ft,,94,91
347,3,0:00.0,Instant Replay (Request: Ruling Stands),,94,91
348,4,11:46.0,G. Mathews misses 3-pt jump shot from 27 ft,,94,91
349,4,11:43.0,,Defensive rebound by K. Knox,94,91
350,4,11:42.0,,Turnover by K. Knox (lost ball; steal by G. Payton),94,91
351,4,11:35.0,G. Payton makes 2-pt layup from 2 ft (assist by G. Mathews),,96,91
352,4,11:24.0,,A. Trier misses 3-pt jump shot from 25 ft,96,91
353,4,11:22.0,Defensive rebound by G. Payton,,96,91
354,4,11:08.0,T. Brown makes 2-pt layup from 1 ft,,98,91
355,4,10:52.0,,Offensive foul by F. Ntilikina (drawn by J. Robinson),98,91
356,4,10:52.0,,Turnover by F. Ntilikina (offensive foul),98,91
357,4,10:39.0,A. Pasečņiks misses 2-pt jump shot from 13 ft,,98,91
358,4,10:37.0,,Defensive rebound by A. Trier,98,91
359,4,10:29.0,,Personal foul by J. Robinson (drawn by A. Trier),98,91
360,4,10:22.0,,Turnover by A. Trier (bad pass; steal by G. Payton),98,91
361,4,10:13.0,T. Brown misses 3-pt jump shot from 24 ft,,98,91
362,4,10:11.0,,Defensive rebound by D. Dotson,98,91
363,4,10:04.0,,A. Trier makes 2-pt layup at rim (assist by D. Dotson),98,93
364,4,9:44.0,T. Brown misses 2-pt jump shot from 11 ft,,98,93
365,4,9:44.0,Offensive rebound by Team,,98,93
366,4,9:44.0,Technical foul by B. Portis,,98,93
367,4,9:44.0,T. Brown makes technical free throw,,99,93
368,4,9:44.0,,R. Barrett enters the game for D. Dotson,99,93
369,4,9:33.0,A. Pasečņiks makes 2-pt layup from 2 ft (assist by T. Brown),,101,93
370,4,9:18.0,,F. Ntilikina makes 2-pt layup from 1 ft,101,95
371,4,8:57.0,G. Mathews makes 3-pt jump shot from 28 ft (assist by T. Brown),,104,95
372,4,8:30.0,,F. Ntilikina misses 3-pt jump shot from 23 ft,104,95
373,4,8:29.0,,Offensive rebound by B. Portis,104,95
374,4,8:29.0,,Personal foul by G. Payton (drawn by B. Portis),104,95
375,4,8:29.0,B. Beal enters the game for J. Robinson,,104,95
376,4,8:22.0,,A. Trier makes 2-pt layup from 2 ft,104,97
377,4,8:04.0,G. Payton makes 3-pt jump shot from 24 ft (assist by B. Beal),,107,97
378,4,7:50.0,,K. Knox misses 2-pt layup from 5 ft,107,97
379,4,7:49.0,Defensive rebound by Team,,107,97
380,4,7:49.0,,Loose ball foul by B. Portis (drawn by G. Mathews),107,97
381,4,7:49.0,I. Mahinmi enters the game for A. Pasečņiks,,107,97
382,4,7:49.0,,E. Payton enters the game for F. Ntilikina,107,97
383,4,7:49.0,,J. Randle enters the game for B. Portis,107,97
