,QUARTER,TIME_REMAINING,ATLANTA_ACTION,LA LAKERS_ACTION,ATLANTA_SCORE,LA LAKERS_SCORE
59,1,4:49.0,,K. Caldwell-Pope makes 2-pt dunk from 2 ft (assist by L. James),6,28
60,1,4:36.0,T. Young misses 3-pt jump shot from 28 ft,,6,28
61,1,4:34.0,,Defensive rebound by L. James,6,28
62,1,4:32.0,,K. Caldwell-Pope makes 2-pt layup from 2 ft (assist by L. James),6,30
63,1,4:31.0,Atlanta full timeout,,6,30
64,1,4:12.0,A. Crabbe makes 3-pt jump shot from 28 ft (assist by T. Young),,9,30
65,1,3:56.0,,Def 3 sec tech foul by Team,9,30
66,1,3:56.0,,A. Davis makes technical free throw,9,31
67,1,3:56.0,D. Bembry enters the game for T. Young,,9,31
68,1,3:47.0,,L. James misses 2-pt jump shot from 6 ft,9,31
69,1,3:42.0,,Offensive rebound by J. McGee,9,31
70,1,3:42.0,,J. McGee misses 2-pt layup from 1 ft,9,31
71,1,3:41.0,Defensive rebound by D. Bembry,,9,31
72,1,3:33.0,Turnover by E. Turner (bad pass; steal by D. Green),,9,31
73,1,3:29.0,,Turnover by K. Caldwell-Pope (step out of bounds),9,31
74,1,3:19.0,Turnover by D. Bembry (bad pass; steal by J. McGee),,9,31
75,1,3:17.0,,L. James makes 2-pt layup from 1 ft,9,33
76,1,3:17.0,,Shooting foul by D. Bembry (drawn by L. James),9,33
77,1,3:17.0,,K. Kuzma enters the game for K. Caldwell-Pope,9,33
78,1,3:17.0,,R. Rondo enters the game for J. McGee,9,33
79,1,3:17.0,,L. James makes free throw 1 of 1,9,34
80,1,3:05.0,Turnover by D. Bembry (bad pass; steal by R. Rondo),,9,34
81,1,3:00.0,,K. Kuzma misses 2-pt layup from 2 ft,9,34
82,1,2:57.0,Defensive rebound by A. Len,,9,34
83,1,2:54.0,B. Fernando makes 2-pt dunk from 2 ft (assist by E. Turner),,11,34
84,1,2:46.0,,LA Lakers full timeout,11,34
85,1,2:46.0,D. Hunter enters the game for D. Bembry,,11,34
86,1,2:46.0,J. Parker enters the game for A. Len,,11,34
87,1,2:46.0,T. Young enters the game for E. Turner,,11,34
88,1,2:46.0,,A. Caruso enters the game for L. James,11,34
89,1,2:36.0,,A. Davis misses 2-pt jump shot from 18 ft,11,34
90,1,2:34.0,,Offensive rebound by K. Kuzma,11,34
91,1,2:33.0,,D. Green misses 3-pt jump shot from 26 ft,11,34
92,1,2:30.0,Defensive rebound by B. Fernando,,11,34
93,1,2:20.0,A. Crabbe makes 2-pt jump shot from 21 ft (assist by D. Hunter),,13,34
94,1,2:14.0,,Turnover by A. Caruso (bad pass; steal by T. Young),13,34
95,1,2:13.0,T. Young makes 2-pt jump shot from 6 ft,,15,34
96,1,2:13.0,Shooting foul by K. Kuzma (drawn by T. Young),,15,34
97,1,2:13.0,,T. Daniels enters the game for D. Green,15,34
98,1,2:13.0,T. Young makes free throw 1 of 1,,16,34
99,1,1:59.0,,T. Daniels misses 3-pt jump shot from 24 ft,16,34
100,1,1:56.0,Defensive rebound by B. Fernando,,16,34
101,1,1:48.0,A. Crabbe makes 3-pt jump shot from 29 ft (assist by T. Young),,19,34
102,1,1:48.0,Shooting foul by T. Daniels (drawn by A. Crabbe),,19,34
103,1,1:48.0,Instant Replay (Request: Stands),,19,34
104,1,1:48.0,A. Crabbe makes free throw 1 of 1,,20,34
105,1,1:43.0,,Personal foul by B. Fernando (drawn by R. Rondo),20,34
106,1,1:30.0,,Turnover by A. Davis (traveling),20,34
107,1,1:07.0,B. Fernando misses 2-pt layup from 6 ft (block by A. Davis),,20,34
108,1,1:05.0,,Defensive rebound by A. Caruso,20,34
109,1,0:55.0,,A. Caruso misses 2-pt jump shot from 4 ft (block by J. Parker),20,34
110,1,0:51.0,Defensive rebound by D. Hunter,,20,34
111,1,0:49.0,J. Parker misses 2-pt dunk from 3 ft (block by A. Davis),,20,34
112,1,0:49.0,Offensive rebound by Team,,20,34
113,1,0:48.0,B. Fernando makes 2-pt layup from 3 ft (assist by D. Hunter),,22,34
114,1,0:34.0,,T. Daniels makes 2-pt jump shot from 19 ft (assist by A. Davis),22,36
115,1,0:28.0,T. Young makes 2-pt layup from 3 ft,,24,36
116,1,0:07.0,,A. Davis misses 3-pt jump shot from 25 ft,24,36
117,1,0:05.0,Defensive rebound by Team,,24,36
118,1,0:01.0,D. Hunter misses 2-pt layup from 3 ft (block by A. Davis),,24,36
119,1,0:00.0,Offensive rebound by B. Fernando,,24,36
120,1,0:00.0,Instant Replay (Request: Ruling Stands),,24,36
121,2,11:44.0,J. Parker misses 2-pt hook shot from 10 ft (block by D. Howard),,24,36
122,2,11:43.0,Offensive rebound by Team,,24,36
123,2,11:35.0,Turnover by Team (shot clock),,24,36
124,2,11:11.0,,K. Kuzma misses 2-pt jump shot from 17 ft,24,36
125,2,11:06.0,,Offensive rebound by D. Howard,24,36
126,2,11:01.0,,T. Daniels misses 3-pt jump shot from 23 ft,24,36
127,2,10:59.0,,Offensive rebound by D. Howard,24,36
128,2,10:58.0,,Shooting foul by J. Parker (drawn by K. Kuzma),24,36
129,2,10:58.0,,K. Kuzma makes free throw 1 of 2,24,37
130,2,10:58.0,,K. Kuzma makes free throw 2 of 2,24,38
131,2,10:43.0,Personal foul by A. Caruso (drawn by T. Young),,24,38
132,2,10:34.0,Turnover by T. Young (bad pass),,24,38
133,2,10:14.0,,R. Rondo misses 2-pt jump shot from 15 ft,24,38
134,2,10:12.0,Defensive rebound by D. Jones,,24,38
135,2,10:01.0,Personal foul by T. Daniels (drawn by C. Reddish),,24,38
136,2,9:56.0,J. Parker misses 3-pt jump shot from 26 ft,,24,38
137,2,9:53.0,,Defensive rebound by T. Daniels,24,38
138,2,9:45.0,,A. Caruso makes 2-pt layup from 1 ft,24,40
139,2,9:26.0,T. Young makes 2-pt jump shot from 5 ft,,26,40
140,2,9:13.0,,Turnover by R. Rondo (bad pass; steal by J. Parker),26,40
141,2,9:07.0,T. Young misses 3-pt jump shot from 29 ft,,26,40
142,2,9:06.0,Offensive rebound by Team,,26,40
143,2,9:06.0,,Loose ball foul by D. Howard (drawn by D. Jones),26,40
144,2,8:53.0,T. Young makes 2-pt layup from 4 ft,,28,40
145,2,8:31.0,,Turnover by K. Kuzma (lost ball; steal by J. Parker),28,40
146,2,8:27.0,J. Parker makes 2-pt dunk from 4 ft (assist by T. Young),,30,40
147,2,8:26.0,,LA Lakers full timeout,30,40
148,2,8:26.0,,L. James enters the game for T. Daniels,30,40
149,2,8:13.0,,R. Rondo makes 2-pt jump shot from 17 ft,30,42
150,2,7:47.0,D. Hunter misses 2-pt jump shot from 17 ft,,30,42
151,2,7:44.0,,Defensive rebound by R. Rondo,30,42
152,2,7:29.0,,L. James makes 3-pt jump shot from 27 ft,30,45
153,2,7:11.0,D. Hunter misses 2-pt layup from 3 ft (block by D. Howard),,30,45
154,2,7:08.0,,Defensive rebound by K. Kuzma,30,45
155,2,7:04.0,,A. Caruso makes 2-pt layup from 1 ft,30,47
156,2,6:54.0,Shooting foul by A. Caruso (drawn by T. Young),,30,47
157,2,6:54.0,T. Young makes free throw 1 of 2,,31,47
158,2,6:54.0,A. Len enters the game for D. Jones,,31,47
159,2,6:54.0,C. Parsons enters the game for J. Parker,,31,47
160,2,6:54.0,T. Young makes free throw 2 of 2,,32,47
161,2,6:39.0,,L. James makes 2-pt jump shot from 8 ft,32,49
162,2,6:27.0,C. Reddish misses 3-pt jump shot from 26 ft,,32,49
163,2,6:25.0,,Defensive rebound by L. James,32,49
164,2,6:20.0,,K. Kuzma misses 2-pt layup from 1 ft,32,49
165,2,6:18.0,Defensive rebound by D. Hunter,,32,49
166,2,6:13.0,C. Reddish misses 3-pt jump shot from 23 ft,,32,49
167,2,6:10.0,,Defensive rebound by L. James,32,49
168,2,6:00.0,,A. Caruso makes 2-pt layup from 1 ft (assist by D. Howard),32,51
169,2,5:52.0,Personal foul by D. Howard (drawn by T. Young),,32,51
170,2,5:52.0,T. Young makes free throw 1 of 2,,33,51
171,2,5:52.0,A. Crabbe enters the game for C. Reddish,,33,51
172,2,5:52.0,T. Young makes free throw 2 of 2,,34,51
173,2,5:34.0,,K. Kuzma makes 2-pt hook shot from 5 ft,34,53
174,2,5:28.0,Turnover by T. Young (out of bounds lost ball),,34,53
175,2,5:28.0,D. Bembry enters the game for D. Hunter,,34,53
176,2,5:28.0,E. Turner enters the game for T. Young,,34,53
177,2,5:28.0,,D. Green enters the game for A. Caruso,34,53
178,2,5:18.0,,K. Kuzma misses 2-pt hook shot from 7 ft,34,53
179,2,5:13.0,Defensive rebound by A. Len,,34,53
180,2,5:03.0,E. Turner misses 2-pt jump shot from 13 ft,,34,53
181,2,4:59.0,,Defensive rebound by D. Howard,34,53
182,2,4:50.0,,R. Rondo makes 3-pt jump shot from 26 ft,34,56
183,2,4:36.0,A. Crabbe misses 3-pt jump shot from 28 ft,,34,56
184,2,4:33.0,,Defensive rebound by K. Kuzma,34,56
185,2,4:26.0,,R. Rondo makes 3-pt jump shot from 27 ft (assist by L. James),34,59
186,2,4:25.0,Atlanta full timeout,,34,59
187,2,4:25.0,B. Fernando enters the game for A. Len,,34,59
188,2,4:25.0,J. Parker enters the game for C. Parsons,,34,59
189,2,4:25.0,,A. Davis enters the game for K. Kuzma,34,59
190,2,4:01.0,B. Fernando misses 2-pt jump shot from 6 ft (block by A. Davis),,34,59
191,2,3:57.0,Offensive rebound by B. Fernando,,34,59
192,2,3:56.0,B. Fernando misses 2-pt jump shot from 8 ft,,34,59
193,2,3:52.0,,Defensive rebound by D. Green,34,59
194,2,3:47.0,,Personal foul by B. Fernando (drawn by A. Davis),34,59
195,2,3:34.0,,Turnover by A. Davis (lost ball; steal by J. Parker),34,59
196,2,3:25.0,E. Turner makes 2-pt layup from 3 ft,,36,59
197,2,3:17.0,,A. Davis makes 2-pt layup from 1 ft (assist by L. James),36,61
198,2,3:07.0,E. Turner makes 2-pt jump shot from 10 ft,,38,61
199,2,2:46.0,,A. Davis makes 2-pt jump shot from 16 ft (assist by L. James),38,63
200,2,2:22.0,E. Turner misses 2-pt jump shot from 16 ft,,38,63
201,2,2:19.0,,Defensive rebound by D. Howard,38,63
202,2,2:09.0,,A. Davis misses 2-pt jump shot from 19 ft,38,63
203,2,2:06.0,Defensive rebound by D. Bembry,,38,63
204,2,1:58.0,J. Parker misses 2-pt hook shot from 5 ft,,38,63
205,2,1:57.0,J. Parker misses 2-pt layup from 2 ft,,38,63
206,2,1:57.0,Offensive rebound by J. Parker,,38,63
207,2,1:56.0,Offensive rebound by Team,,38,63
208,2,1:56.0,D. Jones enters the game for A. Crabbe,,38,63
209,2,1:56.0,T. Young enters the game for B. Fernando,,38,63
210,2,1:56.0,,K. Caldwell-Pope enters the game for R. Rondo,38,63
211,2,1:40.0,Turnover by J. Parker (traveling),,38,63
212,2,1:20.0,,Personal foul by J. Parker (drawn by D. Howard),38,63
213,2,1:20.0,D. Hunter enters the game for J. Parker,,38,63
214,2,1:14.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,38,63
215,2,1:10.0,Defensive rebound by D. Bembry,,38,63
216,2,1:03.0,T. Young makes 3-pt jump shot from 36 ft,,41,63
217,2,0:48.0,,A. Davis makes 2-pt jump shot from 13 ft,41,65
218,2,0:42.0,Offensive foul by T. Young (drawn by K. Caldwell-Pope),,41,65
219,2,0:42.0,Turnover by T. Young (offensive foul),,41,65
220,2,0:42.0,,Technical foul by T. Young,41,65
221,2,0:42.0,,K. Caldwell-Pope makes technical free throw,41,66
222,2,0:28.0,,A. Davis misses 2-pt jump shot from 19 ft,41,66
223,2,0:27.0,,Offensive rebound by Team,41,66
224,2,0:27.0,Loose ball foul by D. Bembry (drawn by D. Howard),,41,66
225,2,0:27.0,,D. Howard makes free throw 1 of 2,41,67
226,2,0:27.0,A. Crabbe enters the game for D. Jones,,41,67
227,2,0:27.0,,D. Howard misses free throw 2 of 2,41,67
228,2,0:21.0,,Offensive rebound by D. Green,41,67
229,2,0:18.0,,L. James misses 3-pt jump shot from 26 ft,41,67
230,2,0:11.0,,Offensive rebound by D. Green,41,67
231,2,0:11.0,,D. Green makes 2-pt dunk from 1 ft,41,69
232,2,0:01.0,T. Young misses 3-pt jump shot from 29 ft,,41,69
233,2,0:01.0,,Defensive rebound by D. Howard,41,69
234,3,11:43.0,T. Young misses 3-pt jump shot from 26 ft,,41,69
235,3,11:42.0,Offensive rebound by D. Jones,,41,69
236,3,11:40.0,C. Reddish makes 2-pt jump shot from 7 ft (assist by D. Jones),,43,69
237,3,11:17.0,,L. James makes 3-pt jump shot from 28 ft,43,72
238,3,11:01.0,C. Reddish makes 2-pt layup from 3 ft (assist by D. Hunter),,45,72
239,3,11:01.0,,Violation by Team (def goaltending),45,72
240,3,10:49.0,,L. James makes 3-pt jump shot from 30 ft (assist by K. Caldwell-Pope),45,75
241,3,10:37.0,T. Young makes 2-pt jump shot from 2 ft,,47,75
242,3,10:28.0,,L. James misses 3-pt jump shot from 29 ft,47,75
243,3,10:28.0,Defensive rebound by T. Young,,47,75
244,3,10:07.0,C. Reddish misses 2-pt dunk from 2 ft (block by A. Davis),,47,75
245,3,10:06.0,,Defensive rebound by Team,47,75
246,3,9:52.0,,Turnover by A. Davis (bad pass; steal by D. Jones),47,75
247,3,9:36.0,D. Jones misses 2-pt jump shot from 10 ft,,47,75
248,3,9:34.0,,Defensive rebound by D. Green,47,75
249,3,9:20.0,,L. James makes 2-pt jump shot from 20 ft,47,77
250,3,9:06.0,T. Young makes 2-pt layup from 3 ft,,49,77
251,3,8:56.0,,L. James misses 3-pt jump shot from 27 ft,49,77
252,3,8:53.0,,Offensive rebound by J. McGee,49,77
253,3,8:41.0,,Turnover by D. Green (lost ball; steal by C. Reddish),49,77
254,3,8:37.0,T. Young misses 2-pt layup from 2 ft (block by L. James),,49,77
255,3,8:32.0,Offensive rebound by J. Parker,,49,77
256,3,8:32.0,J. Parker makes 2-pt dunk from 1 ft,,51,77
257,3,8:17.0,,Turnover by K. Caldwell-Pope (bad pass; steal by J. Parker),51,77
258,3,8:13.0,J. Parker makes 2-pt layup from 2 ft,,53,77
259,3,7:58.0,,Shooting foul by D. Jones (drawn by A. Davis),53,77
260,3,7:58.0,,A. Davis misses free throw 1 of 2,53,77
261,3,7:58.0,,Offensive rebound by Team,53,77
262,3,7:58.0,,A. Davis makes free throw 2 of 2,53,78
263,3,7:45.0,C. Reddish makes 3-pt jump shot from 26 ft (assist by D. Jones),,56,78
264,3,7:23.0,,K. Caldwell-Pope makes 2-pt layup from 2 ft,56,80
265,3,7:07.0,D. Hunter makes 2-pt dunk from 1 ft (assist by J. Parker),,58,80
266,3,7:07.0,Shooting foul by J. McGee (drawn by D. Hunter),,58,80
267,3,7:07.0,D. Hunter misses free throw 1 of 1,,58,80
268,3,7:03.0,Offensive rebound by C. Reddish,,58,80
269,3,7:01.0,D. Hunter makes 3-pt jump shot from 26 ft (assist by C. Reddish),,61,80
270,3,7:01.0,,LA Lakers full timeout,61,80
271,3,6:45.0,,D. Green misses 3-pt jump shot from 28 ft,61,80
272,3,6:43.0,Defensive rebound by J. Parker,,61,80
273,3,6:36.0,D. Jones makes 3-pt jump shot from 23 ft (assist by T. Young),,64,80
274,3,6:21.0,,Shooting foul by D. Jones (drawn by A. Davis),64,80
275,3,6:21.0,,A. Davis makes free throw 1 of 2,64,81
276,3,6:21.0,,A. Davis makes free throw 2 of 2,64,82
277,3,6:04.0,C. Reddish makes 2-pt jump shot from 5 ft,,66,82
278,3,6:04.0,,Violation by Team (def goaltending),66,82
279,3,6:04.0,,Violation by Team (delay of game),66,82
280,3,5:52.0,,A. Davis misses 3-pt jump shot from 27 ft,66,82
281,3,5:49.0,Defensive rebound by C. Reddish,,66,82
282,3,5:48.0,Turnover by C. Reddish (bad pass; steal by D. Green),,66,82
283,3,5:45.0,,A. Davis misses 2-pt layup from 3 ft,66,82
284,3,5:44.0,Defensive rebound by Team,,66,82
285,3,5:34.0,Shooting foul by L. James (drawn by T. Young),,66,82
286,3,5:34.0,T. Young misses free throw 1 of 3,,66,82
287,3,5:34.0,Offensive rebound by Team,,66,82
288,3,5:34.0,T. Young makes free throw 2 of 3,,67,82
289,3,5:34.0,A. Crabbe enters the game for D. Hunter,,67,82
290,3,5:34.0,A. Len enters the game for D. Jones,,67,82
291,3,5:34.0,,K. Kuzma enters the game for J. McGee,67,82
292,3,5:34.0,T. Young makes free throw 3 of 3,,68,82
293,3,5:21.0,,Turnover by A. Davis (lost ball; steal by C. Reddish),68,82
294,3,5:17.0,Turnover by C. Reddish (lost ball; steal by K. Caldwell-Pope),,68,82
295,3,5:10.0,,K. Kuzma makes 2-pt dunk from 1 ft (assist by L. James),68,84
296,3,4:43.0,C. Reddish misses 3-pt jump shot from 30 ft,,68,84
297,3,4:42.0,Offensive rebound by Team,,68,84
298,3,4:42.0,Turnover by Team (shot clock),,68,84
299,3,4:42.0,E. Turner enters the game for J. Parker,,68,84
300,3,4:28.0,,A. Davis misses 2-pt jump shot from 20 ft,68,84
301,3,4:26.0,Defensive rebound by T. Young,,68,84
302,3,4:19.0,T. Young misses 3-pt jump shot from 27 ft,,68,84
303,3,4:15.0,,Defensive rebound by K. Caldwell-Pope,68,84
304,3,4:07.0,,A. Davis misses 2-pt dunk from 2 ft,68,84
305,3,4:05.0,Defensive rebound by C. Reddish,,68,84
306,3,4:03.0,Shooting foul by K. Kuzma (drawn by C. Reddish),,68,84
307,3,4:03.0,C. Reddish makes free throw 1 of 2,,69,84
308,3,4:03.0,C. Reddish makes free throw 2 of 2,,70,84
309,3,3:43.0,,L. James misses 3-pt jump shot from 34 ft,70,84
310,3,3:39.0,Defensive rebound by T. Young,,70,84
311,3,3:31.0,A. Crabbe misses 2-pt jump shot from 13 ft,,70,84
312,3,3:29.0,Offensive rebound by A. Crabbe,,70,84
313,3,3:29.0,A. Crabbe makes 2-pt jump shot from 1 ft,,72,84
314,3,3:29.0,,LA Lakers full timeout,72,84
315,3,3:29.0,D. Bembry enters the game for C. Reddish,,72,84
316,3,3:29.0,,A. Caruso enters the game for D. Green,72,84
317,3,3:29.0,,R. Rondo enters the game for L. James,72,84
318,3,3:10.0,,R. Rondo makes 2-pt layup from 2 ft,72,86
319,3,3:04.0,Shooting foul by R. Rondo (drawn by D. Bembry),,72,86
320,3,3:04.0,D. Bembry makes free throw 1 of 2,,73,86
321,3,3:04.0,D. Bembry makes free throw 2 of 2,,74,86
322,3,2:53.0,,Turnover by R. Rondo (lost ball; steal by T. Young),74,86
323,3,2:49.0,T. Young misses 2-pt layup from 2 ft (block by K. Kuzma),,74,86
324,3,2:44.0,Offensive rebound by E. Turner,,74,86
325,3,2:44.0,E. Turner makes 2-pt layup from 2 ft,,76,86
326,3,2:32.0,,Personal foul by D. Bembry (drawn by A. Caruso),76,86
327,3,2:16.0,,A. Davis makes 2-pt jump shot from 12 ft,76,88
328,3,1:53.0,T. Young misses 2-pt layup from 2 ft,,76,88
329,3,1:53.0,,Defensive rebound by Team,76,88
330,3,1:53.0,Loose ball foul by E. Turner (drawn by A. Davis),,76,88
331,3,1:53.0,,T. Daniels enters the game for K. Caldwell-Pope,76,88
332,3,1:36.0,,A. Caruso makes 3-pt jump shot from 26 ft (assist by K. Kuzma),76,91
333,3,1:13.0,A. Len misses 3-pt jump shot from 22 ft,,76,91
334,3,1:11.0,,Defensive rebound by K. Kuzma,76,91
335,3,0:50.0,,R. Rondo misses 2-pt layup from 1 ft,76,91
336,3,0:50.0,,Offensive rebound by R. Rondo,76,91
337,3,0:50.0,,R. Rondo makes 2-pt layup at rim,76,93
338,3,0:50.0,,Shooting foul by D. Bembry (drawn by R. Rondo),76,93
339,3,0:50.0,D. Hunter enters the game for T. Young,,76,93
340,3,0:50.0,,R. Rondo makes free throw 1 of 1,76,94
341,3,0:40.0,A. Crabbe misses 3-pt jump shot from 26 ft,,76,94
342,3,0:35.0,,Defensive rebound by A. Davis,76,94
343,3,0:29.0,,A. Davis makes 2-pt dunk from 3 ft (assist by R. Rondo),76,96
344,3,0:13.0,Shooting foul by T. Daniels (drawn by D. Hunter),,76,96
345,3,0:13.0,D. Hunter misses free throw 1 of 2,,76,96
346,3,0:13.0,Offensive rebound by Team,,76,96
347,3,0:13.0,D. Hunter makes free throw 2 of 2,,77,96
348,3,0:00.0,,R. Rondo misses 2-pt layup from 2 ft,77,96
349,3,0:00.0,,Offensive rebound by Team,77,96
350,4,11:37.0,,T. Daniels misses 3-pt jump shot from 29 ft,77,96
351,4,11:35.0,,Offensive rebound by Team,77,96
352,4,11:35.0,Loose ball foul by E. Turner (drawn by D. Howard),,77,96
353,4,11:21.0,,L. James misses 2-pt jump shot from 23 ft,77,96
354,4,11:19.0,Defensive rebound by J. Parker,,77,96
355,4,11:09.0,Def 3 sec tech foul by Team,,77,96
356,4,11:09.0,E. Turner makes technical free throw,,78,96
357,4,11:09.0,T. Young enters the game for E. Turner,,78,96
358,4,10:56.0,D. Hunter makes 2-pt jump shot from 20 ft (assist by T. Young),,80,96
359,4,10:40.0,,Away from play foul by D. Hunter (drawn by D. Howard),80,96
360,4,10:40.0,,Instant Replay (Request: Ruling Stands),80,96
361,4,10:31.0,,K. Kuzma misses 2-pt layup from 2 ft (block by D. Jones),80,96
362,4,10:27.0,Defensive rebound by J. Parker,,80,96
363,4,10:22.0,J. Parker misses 3-pt jump shot from 28 ft,,80,96
364,4,10:19.0,,Defensive rebound by D. Howard,80,96
365,4,10:02.0,,K. Kuzma makes 3-pt jump shot from 24 ft (assist by L. James),80,99
366,4,9:41.0,J. Parker makes 2-pt jump shot from 12 ft,,82,99
367,4,9:20.0,,K. Kuzma makes 3-pt jump shot from 27 ft (assist by L. James),82,102
368,4,9:20.0,Atlanta full timeout,,82,102
369,4,9:20.0,C. Reddish enters the game for D. Bembry,,82,102
370,4,9:13.0,T. Young misses 2-pt jump shot from 5 ft,,82,102
371,4,9:08.0,,Defensive rebound by D. Howard,82,102
372,4,9:06.0,,Shooting foul by C. Reddish (drawn by R. Rondo),82,102
373,4,9:06.0,,R. Rondo makes free throw 1 of 2,82,103
374,4,9:06.0,,R. Rondo makes free throw 2 of 2,82,104
375,4,8:57.0,D. Hunter makes 3-pt jump shot from 26 ft (assist by T. Young),,85,104
376,4,8:36.0,,L. James misses 2-pt jump shot from 15 ft,85,104
377,4,8:32.0,Defensive rebound by C. Reddish,,85,104
378,4,8:19.0,Shooting foul by D. Howard (drawn by D. Jones),,85,104
379,4,8:19.0,D. Jones misses free throw 1 of 2,,85,104
380,4,8:19.0,Offensive rebound by Team,,85,104
381,4,8:19.0,,A. Caruso enters the game for T. Daniels,85,104
382,4,8:19.0,D. Jones makes free throw 2 of 2,,86,104
383,4,8:06.0,,L. James makes 2-pt layup from 3 ft (assist by R. Rondo),86,106
384,4,7:52.0,T. Young makes 3-pt jump shot from 26 ft,,89,106
385,4,7:50.0,,LA Lakers full timeout,89,106
386,4,7:33.0,,A. Caruso makes 2-pt layup from 2 ft (assist by L. James),89,108
387,4,7:33.0,Violation by Team (def goaltending),,89,108
388,4,7:19.0,Personal foul by A. Caruso (drawn by T. Young),,89,108
389,4,7:17.0,Personal foul by R. Rondo (drawn by T. Young),,89,108
390,4,7:14.0,Turnover by T. Young (traveling),,89,108
391,4,7:09.0,,Shooting foul by D. Jones (drawn by D. Howard),89,108
