,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,INDIANA_ACTION,PHILADELPHIA_SCORE,INDIANA_SCORE
32,1,7:28.0,Shooting foul by M. Brogdon (drawn by B. Simmons),,12,14
33,1,7:28.0,B. Simmons misses free throw 1 of 2,,12,14
34,1,7:28.0,Offensive rebound by Team,,12,14
35,1,7:28.0,B. Simmons makes free throw 2 of 2,,13,14
36,1,7:19.0,,M. Brogdon misses 2-pt jump shot from 19 ft,13,14
37,1,7:17.0,Defensive rebound by K. O'Quinn,,13,14
38,1,7:13.0,Turnover by B. Simmons (traveling),,13,14
39,1,7:02.0,,D. Sabonis makes 2-pt jump shot from 21 ft (assist by J. Lamb),13,16
40,1,6:42.0,B. Simmons makes 2-pt dunk at rim (assist by J. Richardson),,15,16
41,1,6:30.0,,Turnover by D. Sabonis (bad pass; steal by J. Richardson),15,16
42,1,6:28.0,J. Richardson makes 2-pt dunk from 2 ft,,17,16
43,1,6:15.0,,M. Brogdon misses 2-pt jump shot from 19 ft,17,16
44,1,6:14.0,,Offensive rebound by Team,17,16
45,1,6:14.0,Loose ball foul by K. O'Quinn (drawn by D. Sabonis),,17,16
46,1,6:05.0,,D. Sabonis misses 2-pt layup from 3 ft (block by K. O'Quinn),17,16
47,1,6:03.0,,Offensive rebound by Team,17,16
48,1,6:03.0,F. Korkmaz enters the game for J. Richardson,,17,16
49,1,6:02.0,,M. Turner makes 3-pt jump shot from 27 ft (assist by J. Lamb),17,19
50,1,5:44.0,F. Korkmaz makes 2-pt jump shot from 2 ft (assist by B. Simmons),,19,19
51,1,5:33.0,,M. Brogdon misses 2-pt jump shot from 19 ft,19,19
52,1,5:30.0,Defensive rebound by A. Horford,,19,19
53,1,5:21.0,Offensive foul by J. Ennis (drawn by T. Warren),,19,19
54,1,5:21.0,Turnover by J. Ennis (offensive foul),,19,19
55,1,5:21.0,M. Scott enters the game for K. O'Quinn,,19,19
56,1,5:21.0,,J. Holiday enters the game for D. Sabonis,19,19
57,1,5:10.0,,Turnover by M. Brogdon (bad pass),19,19
58,1,4:57.0,Personal foul by J. Lamb (drawn by F. Korkmaz),,19,19
59,1,4:50.0,B. Simmons misses 2-pt layup at rim (block by M. Turner),,19,19
60,1,4:47.0,,Defensive rebound by Team,19,19
61,1,4:40.0,,J. Lamb misses 2-pt jump shot from 19 ft,19,19
62,1,4:38.0,Defensive rebound by B. Simmons,,19,19
63,1,4:32.0,A. Horford misses 3-pt jump shot from 28 ft,,19,19
64,1,4:28.0,,Defensive rebound by T. Warren,19,19
65,1,4:22.0,,Personal foul by M. Scott (drawn by M. Turner),19,19
66,1,4:19.0,,J. Lamb misses 2-pt jump shot from 14 ft,19,19
67,1,4:16.0,Defensive rebound by J. Ennis,,19,19
68,1,4:03.0,F. Korkmaz makes 2-pt layup from 1 ft (assist by A. Horford),,21,19
69,1,4:02.0,,Indiana full timeout,21,19
70,1,4:02.0,,A. Holiday enters the game for M. Brogdon,21,19
71,1,3:46.0,,M. Turner makes 2-pt jump shot from 12 ft (assist by A. Holiday),21,21
72,1,3:30.0,F. Korkmaz misses 3-pt jump shot from 27 ft,,21,21
73,1,3:28.0,,Defensive rebound by T. Warren,21,21
74,1,3:21.0,,T. Warren makes 2-pt layup from 2 ft,21,23
75,1,3:21.0,,Shooting foul by M. Scott (drawn by T. Warren),21,23
76,1,3:21.0,,T. Warren misses free throw 1 of 1,21,23
77,1,3:20.0,Defensive rebound by B. Simmons,,21,23
78,1,3:07.0,M. Scott misses 3-pt jump shot from 27 ft,,21,23
79,1,3:03.0,,Defensive rebound by M. Turner,21,23
80,1,2:53.0,,M. Turner misses 3-pt jump shot from 28 ft,21,23
81,1,2:49.0,Defensive rebound by B. Simmons,,21,23
82,1,2:35.0,M. Scott makes 2-pt jump shot from 18 ft (assist by A. Horford),,23,23
83,1,2:10.0,,J. Lamb makes 3-pt jump shot from 28 ft,23,26
84,1,1:50.0,F. Korkmaz misses 2-pt jump shot from 8 ft,,23,26
85,1,1:48.0,Offensive rebound by F. Korkmaz,,23,26
86,1,1:46.0,M. Scott makes 2-pt layup from 2 ft (assist by F. Korkmaz),,25,26
87,1,1:29.0,,M. Turner misses 2-pt jump shot from 9 ft,25,26
88,1,1:26.0,Defensive rebound by B. Simmons,,25,26
89,1,1:16.0,J. Ennis misses 3-pt jump shot from 27 ft,,25,26
90,1,1:11.0,Offensive rebound by M. Scott,,25,26
91,1,1:08.0,J. Ennis misses 3-pt jump shot from 23 ft,,25,26
92,1,1:08.0,,Defensive rebound by M. Turner,25,26
93,1,0:55.0,,Shooting foul by B. Simmons (drawn by M. Turner),25,26
94,1,0:55.0,,M. Turner misses free throw 1 of 2,25,26
95,1,0:55.0,,Offensive rebound by Team,25,26
96,1,0:55.0,T. Burke enters the game for J. Ennis,,25,26
97,1,0:55.0,N. Pelle enters the game for A. Horford,,25,26
98,1,0:55.0,J. Richardson enters the game for B. Simmons,,25,26
99,1,0:55.0,,T. McConnell enters the game for J. Lamb,25,26
100,1,0:55.0,,D. McDermott enters the game for T. Warren,25,26
101,1,0:55.0,,M. Turner makes free throw 2 of 2,25,27
102,1,0:42.0,Offensive foul by M. Scott (drawn by T. McConnell),,25,27
103,1,0:42.0,Turnover by M. Scott (offensive foul),,25,27
104,1,0:42.0,T. Harris enters the game for M. Scott,,25,27
105,1,0:42.0,,D. Sabonis enters the game for M. Turner,25,27
106,1,0:23.0,,D. Sabonis makes 2-pt jump shot from 15 ft (assist by T. McConnell),25,29
107,1,0:01.0,J. Richardson misses 2-pt jump shot from 12 ft (block by A. Holiday),,25,29
108,1,0:01.0,Offensive rebound by Team,,25,29
109,1,0:01.0,Instant Replay (Request: Ruling Stands),,25,29
110,1,0:00.0,N. Pelle makes 2-pt layup from 1 ft (assist by T. Burke),,27,29
111,1,0:00.0,Instant Replay (Request: Ruling Stands),,27,29
112,2,11:49.0,,Shooting foul by N. Pelle (drawn by D. McDermott),27,29
113,2,11:49.0,,D. McDermott makes free throw 1 of 2,27,30
114,2,11:49.0,,D. McDermott makes free throw 2 of 2,27,31
115,2,11:26.0,J. Richardson misses 2-pt jump shot from 17 ft,,27,31
116,2,11:24.0,Offensive rebound by Team,,27,31
117,2,11:16.0,T. Harris misses 2-pt layup at rim,,27,31
118,2,11:13.0,Offensive rebound by T. Burke,,27,31
119,2,11:08.0,T. Burke misses 2-pt jump shot from 14 ft,,27,31
120,2,11:05.0,,Defensive rebound by D. McDermott,27,31
121,2,10:57.0,,T. McConnell makes 2-pt layup from 4 ft (assist by A. Holiday),27,33
122,2,10:31.0,T. Harris makes 2-pt jump shot from 10 ft (assist by T. Burke),,29,33
123,2,10:16.0,,D. Sabonis misses 2-pt layup from 6 ft (block by N. Pelle),29,33
124,2,10:13.0,Defensive rebound by J. Ennis,,29,33
125,2,10:05.0,T. Harris misses 3-pt jump shot from 26 ft,,29,33
126,2,10:01.0,,Defensive rebound by D. Sabonis,29,33
127,2,9:54.0,,D. Sabonis misses 2-pt jump shot from 20 ft,29,33
128,2,9:51.0,Defensive rebound by J. Ennis,,29,33
129,2,9:45.0,Personal foul by A. Holiday (drawn by J. Richardson),,29,33
130,2,9:32.0,N. Pelle misses 2-pt layup at rim (block by A. Holiday),,29,33
131,2,9:30.0,Offensive rebound by J. Ennis,,29,33
132,2,9:28.0,Turnover by Team (shot clock),,29,33
133,2,9:14.0,,J. Holiday makes 3-pt jump shot from 27 ft (assist by T. McConnell),29,36
134,2,9:04.0,Offensive foul by T. Burke (drawn by A. Holiday),,29,36
135,2,9:04.0,Turnover by T. Burke (offensive foul),,29,36
136,2,8:55.0,,D. Sabonis makes 2-pt dunk from 3 ft (assist by T. McConnell),29,38
137,2,8:53.0,Philadelphia full timeout,,29,38
138,2,8:53.0,A. Horford enters the game for T. Burke,,29,38
139,2,8:53.0,F. Korkmaz enters the game for J. Ennis,,29,38
140,2,8:53.0,B. Simmons enters the game for N. Pelle,,29,38
141,2,8:34.0,J. Richardson misses 3-pt jump shot from 27 ft,,29,38
142,2,8:31.0,,Defensive rebound by J. Holiday,29,38
143,2,8:19.0,,A. Holiday makes 2-pt layup from 2 ft (assist by T. McConnell),29,40
144,2,8:01.0,A. Horford misses 2-pt jump shot from 10 ft,,29,40
145,2,7:59.0,,Defensive rebound by A. Holiday,29,40
146,2,7:50.0,,A. Holiday misses 3-pt jump shot from 27 ft,29,40
147,2,7:47.0,Defensive rebound by B. Simmons,,29,40
148,2,7:39.0,B. Simmons misses 2-pt hook shot from 5 ft,,29,40
149,2,7:37.0,,Defensive rebound by T. McConnell,29,40
150,2,7:31.0,,T. McConnell makes 2-pt jump shot from 3 ft,29,42
151,2,7:18.0,T. Harris misses 3-pt jump shot from 27 ft,,29,42
152,2,7:15.0,,Defensive rebound by D. Sabonis,29,42
153,2,7:05.0,,D. McDermott makes 2-pt layup from 2 ft (assist by T. McConnell),29,44
154,2,6:57.0,Philadelphia full timeout,,29,44
155,2,6:57.0,,T. Warren enters the game for A. Holiday,29,44
156,2,6:38.0,F. Korkmaz misses 2-pt jump shot from 9 ft,,29,44
157,2,6:36.0,,Defensive rebound by D. Sabonis,29,44
158,2,6:24.0,,T. Warren makes 2-pt layup from 3 ft (assist by D. Sabonis),29,46
159,2,6:07.0,A. Horford makes 3-pt jump shot from 27 ft (assist by J. Richardson),,32,46
160,2,5:48.0,,Shooting foul by F. Korkmaz (drawn by T. McConnell),32,46
161,2,5:48.0,,T. McConnell makes free throw 1 of 2,32,47
162,2,5:48.0,,T. McConnell makes free throw 2 of 2,32,48
163,2,5:32.0,J. Richardson misses 3-pt jump shot from 27 ft,,32,48
164,2,5:29.0,Offensive rebound by A. Horford,,32,48
165,2,5:29.0,A. Horford misses 2-pt layup from 5 ft,,32,48
166,2,5:29.0,,Defensive rebound by D. McDermott,32,48
167,2,5:22.0,,D. McDermott misses 3-pt jump shot from 26 ft,32,48
168,2,5:19.0,Defensive rebound by B. Simmons,,32,48
169,2,5:14.0,B. Simmons misses 2-pt layup at rim (block by J. Holiday),,32,48
170,2,5:11.0,,Defensive rebound by D. Sabonis,32,48
171,2,5:04.0,,T. Warren makes 3-pt jump shot from 30 ft (assist by D. McDermott),32,51
172,2,4:46.0,Turnover by B. Simmons (lost ball; steal by J. Holiday),,32,51
173,2,4:43.0,,T. Warren makes 2-pt dunk from 1 ft (assist by T. McConnell),32,53
174,2,4:42.0,Philadelphia full timeout,,32,53
175,2,4:42.0,J. Ennis enters the game for T. Harris,,32,53
176,2,4:42.0,M. Scott enters the game for F. Korkmaz,,32,53
177,2,4:27.0,Turnover by B. Simmons (off goaltending),,32,53
178,2,4:13.0,,T. McConnell misses 2-pt jump shot from 16 ft,32,53
179,2,4:10.0,Defensive rebound by Team,,32,53
180,2,3:56.0,J. Richardson makes 2-pt jump shot from 20 ft (assist by B. Simmons),,34,53
181,2,3:29.0,,J. Holiday misses 2-pt jump shot from 21 ft,34,53
182,2,3:26.0,,Offensive rebound by T. McConnell,34,53
183,2,3:25.0,,J. Holiday makes 3-pt jump shot from 23 ft (assist by T. McConnell),34,56
184,2,3:12.0,Shooting foul by D. Sabonis (drawn by B. Simmons),,34,56
185,2,3:12.0,B. Simmons misses free throw 1 of 2,,34,56
186,2,3:12.0,Offensive rebound by Team,,34,56
187,2,3:12.0,,A. Holiday enters the game for T. McConnell,34,56
188,2,3:12.0,,M. Turner enters the game for D. Sabonis,34,56
189,2,3:12.0,B. Simmons makes free throw 2 of 2,,35,56
190,2,2:59.0,,D. McDermott misses 3-pt jump shot from 23 ft,35,56
191,2,2:54.0,Defensive rebound by J. Richardson,,35,56
192,2,2:49.0,J. Ennis makes 2-pt layup from 1 ft (assist by J. Richardson),,37,56
193,2,2:36.0,,M. Turner makes 3-pt jump shot from 23 ft (assist by A. Holiday),37,59
194,2,2:18.0,Personal foul by A. Holiday (drawn by J. Richardson),,37,59
195,2,2:08.0,J. Ennis misses 3-pt jump shot from 27 ft,,37,59
196,2,2:06.0,,Defensive rebound by M. Turner,37,59
197,2,1:57.0,,Shooting foul by J. Ennis (drawn by J. Holiday),37,59
198,2,1:57.0,,J. Holiday makes free throw 1 of 2,37,60
199,2,1:57.0,,J. Holiday makes free throw 2 of 2,37,61
200,2,1:42.0,A. Horford misses 3-pt jump shot from 29 ft,,37,61
201,2,1:40.0,,Defensive rebound by A. Holiday,37,61
202,2,1:36.0,,T. Warren makes 2-pt dunk from 5 ft (assist by A. Holiday),37,63
203,2,1:16.0,B. Simmons makes 2-pt layup from 1 ft,,39,63
204,2,1:02.0,,D. McDermott makes 2-pt layup from 1 ft (assist by A. Holiday),39,65
205,2,0:37.0,Shooting foul by D. McDermott (drawn by B. Simmons),,39,65
206,2,0:37.0,B. Simmons makes free throw 1 of 2,,40,65
207,2,0:37.0,,T. McConnell enters the game for A. Holiday,40,65
208,2,0:37.0,B. Simmons makes free throw 2 of 2,,41,65
209,2,0:18.0,,T. Warren makes 2-pt jump shot from 8 ft (assist by J. Holiday),41,67
210,2,0:01.0,Shooting foul by T. McConnell (drawn by J. Richardson),,41,67
211,2,0:01.0,J. Richardson makes free throw 1 of 2,,42,67
212,2,0:01.0,J. Richardson makes free throw 2 of 2,,43,67
213,3,11:41.0,,Shooting foul by N. Pelle (drawn by D. Sabonis),43,67
214,3,11:41.0,,D. Sabonis misses free throw 1 of 2,43,67
215,3,11:41.0,,Offensive rebound by Team,43,67
216,3,11:41.0,,D. Sabonis makes free throw 2 of 2,43,68
217,3,11:30.0,J. Richardson makes 2-pt jump shot from 9 ft,,45,68
218,3,11:16.0,,M. Turner makes 2-pt layup from 1 ft (assist by D. Sabonis),45,70
219,3,11:01.0,Turnover by J. Richardson (bad pass; steal by D. Sabonis),,45,70
220,3,10:58.0,,Turnover by D. Sabonis (lost ball; steal by A. Horford),45,70
221,3,10:48.0,A. Horford makes 2-pt jump shot from 13 ft,,47,70
222,3,10:30.0,,J. Lamb misses 3-pt jump shot from 27 ft,47,70
223,3,10:27.0,,Offensive rebound by Team,47,70
224,3,10:20.0,,A. Holiday misses 2-pt jump shot from 13 ft,47,70
225,3,10:16.0,,Offensive rebound by A. Holiday,47,70
226,3,10:15.0,,A. Holiday makes 3-pt jump shot from 23 ft (assist by J. Lamb),47,73
227,3,9:58.0,B. Simmons makes 2-pt layup from 3 ft,,49,73
228,3,9:43.0,,J. Lamb misses 3-pt jump shot from 28 ft,49,73
229,3,9:39.0,Defensive rebound by A. Horford,,49,73
230,3,9:30.0,N. Pelle misses 2-pt layup from 9 ft,,49,73
231,3,9:28.0,,Defensive rebound by J. Lamb,49,73
232,3,9:22.0,,Shooting foul by N. Pelle (drawn by J. Lamb),49,73
233,3,9:22.0,,J. Lamb makes free throw 1 of 2,49,74
234,3,9:22.0,,J. Lamb makes free throw 2 of 2,49,75
235,3,9:22.0,Turnover by B. Simmons (bad pass; steal by J. Lamb),,49,75
236,3,9:19.0,,J. Lamb makes 3-pt jump shot from 26 ft,49,78
237,3,9:17.0,Philadelphia full timeout,,49,78
238,3,9:08.0,,Violation by Team (kicked ball),49,78
239,3,9:00.0,A. Horford misses 2-pt jump shot from 21 ft,,49,78
240,3,8:56.0,,Defensive rebound by M. Turner,49,78
241,3,8:45.0,,D. Sabonis makes 3-pt jump shot from 28 ft (assist by A. Holiday),49,81
242,3,8:31.0,B. Simmons misses 2-pt layup from 6 ft,,49,81
243,3,8:30.0,,Defensive rebound by A. Holiday,49,81
244,3,8:26.0,,T. Warren misses 2-pt layup from 1 ft,49,81
245,3,8:24.0,Defensive rebound by B. Simmons,,49,81
246,3,8:20.0,T. Harris misses 2-pt layup from 3 ft,,49,81
247,3,8:17.0,,Defensive rebound by D. Sabonis,49,81
248,3,8:10.0,,Shooting foul by N. Pelle (drawn by D. Sabonis),49,81
249,3,8:10.0,,D. Sabonis makes free throw 1 of 2,49,82
250,3,8:10.0,K. O'Quinn enters the game for N. Pelle,,49,82
251,3,8:10.0,,D. Sabonis misses free throw 2 of 2,49,82
252,3,8:07.0,Defensive rebound by B. Simmons,,49,82
253,3,7:55.0,K. O'Quinn misses 3-pt jump shot from 28 ft,,49,82
254,3,7:52.0,,Defensive rebound by D. Sabonis,49,82
255,3,7:42.0,,D. Sabonis makes 2-pt layup from 2 ft (assist by T. Warren),49,84
256,3,7:18.0,B. Simmons makes 2-pt layup from 1 ft (assist by J. Richardson),,51,84
257,3,7:04.0,,Shooting foul by J. Richardson (drawn by J. Lamb),51,84
258,3,7:04.0,,J. Lamb misses free throw 1 of 2,51,84
259,3,7:04.0,,Offensive rebound by Team,51,84
260,3,7:04.0,,J. Lamb makes free throw 2 of 2,51,85
261,3,6:46.0,A. Horford misses 2-pt layup from 6 ft (block by D. Sabonis),,51,85
262,3,6:45.0,Offensive rebound by Team,,51,85
263,3,6:43.0,A. Horford misses 2-pt jump shot from 15 ft,,51,85
264,3,6:40.0,,Defensive rebound by J. Lamb,51,85
265,3,6:29.0,,D. Sabonis makes 2-pt layup from 1 ft (assist by J. Lamb),51,87
266,3,6:18.0,Shooting foul by A. Holiday (drawn by J. Richardson),,51,87
267,3,6:18.0,J. Richardson makes free throw 1 of 2,,52,87
268,3,6:18.0,J. Richardson makes free throw 2 of 2,,53,87
269,3,6:05.0,,A. Holiday misses 2-pt layup at rim (block by K. O'Quinn),53,87
270,3,6:02.0,Defensive rebound by T. Harris,,53,87
271,3,5:58.0,B. Simmons makes 2-pt layup from 2 ft (assist by T. Harris),,55,87
272,3,5:43.0,,T. Warren misses 2-pt jump shot from 18 ft,55,87
273,3,5:41.0,Defensive rebound by K. O'Quinn,,55,87
274,3,5:34.0,J. Richardson misses 3-pt jump shot from 26 ft,,55,87
275,3,5:31.0,,Defensive rebound by T. Warren,55,87
276,3,5:17.0,,D. Sabonis misses 3-pt jump shot from 27 ft,55,87
277,3,5:14.0,Defensive rebound by J. Richardson,,55,87
278,3,4:58.0,Turnover by K. O'Quinn (bad pass),,55,87
279,3,4:58.0,S. Milton enters the game for T. Harris,,55,87
280,3,4:54.0,,Indiana full timeout,55,87
281,3,4:54.0,,J. Holiday enters the game for A. Holiday,55,87
282,3,4:54.0,,T. McConnell enters the game for D. Sabonis,55,87
283,3,4:46.0,,M. Turner misses 2-pt layup from 3 ft (block by B. Simmons),55,87
284,3,4:46.0,,Offensive rebound by Team,55,87
285,3,4:45.0,,T. McConnell makes 2-pt layup from 2 ft (assist by J. Lamb),55,89
286,3,4:27.0,J. Richardson makes 2-pt jump shot from 10 ft,,57,89
287,3,4:13.0,,J. Lamb misses 2-pt jump shot from 18 ft,57,89
288,3,4:11.0,,Offensive rebound by J. Lamb,57,89
289,3,4:08.0,,M. Turner makes 3-pt jump shot from 30 ft (assist by J. Lamb),57,92
290,3,3:54.0,Turnover by S. Milton (step out of bounds),,57,92
291,3,3:46.0,,T. McConnell misses 2-pt jump shot from 17 ft,57,92
292,3,3:43.0,Defensive rebound by S. Milton,,57,92
293,3,3:36.0,A. Horford misses 2-pt hook shot from 7 ft,,57,92
294,3,3:32.0,Offensive rebound by S. Milton,,57,92
295,3,3:31.0,A. Horford misses 2-pt jump shot from 10 ft,,57,92
296,3,3:28.0,Offensive rebound by K. O'Quinn,,57,92
297,3,3:28.0,K. O'Quinn makes 2-pt layup at rim,,59,92
298,3,3:09.0,,M. Turner misses 3-pt jump shot from 27 ft,59,92
299,3,3:05.0,Defensive rebound by S. Milton,,59,92
300,3,2:59.0,S. Milton misses 3-pt jump shot from 29 ft,,59,92
301,3,2:53.0,,Defensive rebound by T. McConnell,59,92
302,3,2:53.0,T. Harris enters the game for A. Horford,,59,92
303,3,2:40.0,,M. Turner misses 2-pt jump shot from 10 ft,59,92
304,3,2:38.0,Defensive rebound by K. O'Quinn,,59,92
305,3,2:28.0,Personal foul by J. Holiday (drawn by J. Richardson),,59,92
306,3,2:28.0,,D. Sabonis enters the game for M. Turner,59,92
307,3,2:18.0,J. Richardson makes 2-pt layup from 2 ft,,61,92
308,3,2:18.0,Shooting foul by J. Holiday (drawn by J. Richardson),,61,92
309,3,2:18.0,J. Richardson makes free throw 1 of 1,,62,92
310,3,2:03.0,,J. Holiday misses 3-pt jump shot from 24 ft (block by J. Richardson),62,92
311,3,1:59.0,Defensive rebound by B. Simmons,,62,92
312,3,1:44.0,J. Richardson misses 3-pt jump shot from 28 ft,,62,92
313,3,1:40.0,,Defensive rebound by D. Sabonis,62,92
314,3,1:27.0,,T. McConnell misses 2-pt jump shot from 18 ft,62,92
315,3,1:24.0,Defensive rebound by S. Milton,,62,92
316,3,1:12.0,T. Harris misses 2-pt jump shot from 11 ft,,62,92
317,3,1:09.0,Offensive rebound by K. O'Quinn,,62,92
318,3,1:07.0,J. Richardson misses 3-pt jump shot from 26 ft,,62,92
319,3,1:04.0,,Defensive rebound by T. Warren,62,92
320,3,0:55.0,,Personal foul by S. Milton (drawn by J. Lamb),62,92
321,3,0:55.0,,J. Lamb makes free throw 1 of 2,62,93
322,3,0:55.0,T. Burke enters the game for J. Richardson,,62,93
323,3,0:55.0,,J. Lamb makes free throw 2 of 2,62,94
324,3,0:43.0,T. Burke makes 2-pt layup from 5 ft (assist by K. O'Quinn),,64,94
325,3,0:28.0,,D. Sabonis makes 2-pt layup from 1 ft (assist by T. Warren),64,96
326,3,0:05.0,K. O'Quinn misses 3-pt jump shot from 31 ft,,64,96
327,3,0:02.0,Offensive rebound by T. Harris,,64,96
328,3,0:02.0,T. Harris makes 2-pt layup at rim,,66,96
329,4,11:42.0,S. Milton makes 3-pt jump shot from 23 ft (assist by J. Ennis),,69,96
330,4,11:28.0,,J. Holiday misses 3-pt jump shot from 27 ft,69,96
331,4,11:25.0,Defensive rebound by S. Milton,,69,96
332,4,11:12.0,T. Harris makes 2-pt jump shot from 7 ft,,71,96
333,4,10:57.0,,D. McDermott makes 2-pt layup from 1 ft,71,98
334,4,10:43.0,Shooting foul by D. McDermott (drawn by J. Ennis),,71,98
335,4,10:43.0,J. Ennis makes free throw 1 of 2,,72,98
336,4,10:43.0,J. Ennis makes free throw 2 of 2,,73,98
337,4,10:31.0,,A. Holiday misses 2-pt jump shot from 16 ft,73,98
338,4,10:28.0,Defensive rebound by K. O'Quinn,,73,98
339,4,10:20.0,T. Burke misses 2-pt jump shot from 17 ft,,73,98
340,4,10:17.0,,Defensive rebound by D. Sabonis,73,98
341,4,10:05.0,,D. McDermott makes 2-pt layup from 1 ft (assist by D. Sabonis),73,100
342,4,9:42.0,K. O'Quinn makes 2-pt jump shot from 11 ft (assist by T. Harris),,75,100
343,4,9:27.0,,Turnover by T. McConnell (bad pass; steal by J. Ennis),75,100
344,4,9:20.0,S. Milton misses 3-pt jump shot from 24 ft,,75,100
345,4,9:18.0,,Defensive rebound by A. Holiday,75,100
346,4,9:14.0,,Personal foul by S. Milton (drawn by J. Holiday),75,100
347,4,9:14.0,N. Pelle enters the game for T. Harris,,75,100
348,4,9:06.0,,D. Sabonis misses 3-pt jump shot from 27 ft,75,100
349,4,9:03.0,Defensive rebound by N. Pelle,,75,100
350,4,8:52.0,T. Burke makes 2-pt jump shot from 18 ft (assist by K. O'Quinn),,77,100
351,4,8:34.0,,D. Sabonis makes 2-pt layup from 2 ft (assist by T. McConnell),77,102
352,4,8:14.0,Shooting foul by A. Holiday (drawn by S. Milton),,77,102
353,4,8:14.0,S. Milton misses free throw 1 of 2,,77,102
354,4,8:14.0,Offensive rebound by Team,,77,102
355,4,8:14.0,M. Scott enters the game for K. O'Quinn,,77,102
356,4,8:14.0,Technical foul by A. Holiday,,77,102
357,4,8:14.0,T. Burke makes technical free throw,,78,102
358,4,8:14.0,S. Milton makes free throw 2 of 2,,79,102
359,4,8:00.0,,D. McDermott makes 2-pt layup from 2 ft (assist by T. McConnell),79,104
360,4,8:00.0,Violation by Team (def goaltending),,79,104
361,4,7:41.0,M. Scott misses 2-pt jump shot from 6 ft,,79,104
362,4,7:39.0,,Defensive rebound by D. Sabonis,79,104
363,4,7:34.0,,Shooting foul by J. Ennis (drawn by T. McConnell),79,104
364,4,7:34.0,,T. McConnell makes free throw 1 of 2,79,105
365,4,7:34.0,F. Korkmaz enters the game for S. Milton,,79,105
366,4,7:34.0,,G. Bitadze enters the game for D. Sabonis,79,105
367,4,7:34.0,,T. McConnell makes free throw 2 of 2,79,106
368,4,7:16.0,M. Scott misses 2-pt jump shot from 12 ft,,79,106
369,4,7:13.0,Offensive rebound by Team,,79,106
370,4,6:59.0,T. Burke misses 2-pt jump shot from 13 ft,,79,106
371,4,6:59.0,Offensive rebound by Team,,79,106
372,4,6:59.0,Turnover by Team (shot clock),,79,106
373,4,6:59.0,,Indiana full timeout,79,106
374,4,6:59.0,K. O'Quinn enters the game for N. Pelle,,79,106
375,4,6:41.0,,Shooting foul by J. Ennis (drawn by J. Holiday),79,106
376,4,6:41.0,,J. Holiday makes free throw 1 of 2,79,107
377,4,6:41.0,,J. Holiday makes free throw 2 of 2,79,108
378,4,6:25.0,Personal foul by J. Holiday (drawn by J. Ennis),,79,108
379,4,6:25.0,S. Milton enters the game for J. Ennis,,79,108
380,4,6:12.0,M. Scott misses 2-pt layup from 5 ft (block by G. Bitadze),,79,108
381,4,6:12.0,Offensive rebound by Team,,79,108
