,QUARTER,TIME_REMAINING,ORLANDO_ACTION,OKLAHOMA CITY_ACTION,ORLANDO_SCORE,OKLAHOMA CITY_SCORE
422,4,3:11.0,Turnover by M. Fultz (lost ball; steal by C. Paul),,87,91
423,4,2:50.0,,S. Adams makes 2-pt dunk from 2 ft (assist by D. Gallinari),87,93
424,4,2:25.0,Offensive foul by A. Gordon (drawn by D. Gallinari),,87,93
425,4,2:25.0,Turnover by A. Gordon (offensive foul),,87,93
426,4,2:09.0,,C. Paul makes 2-pt jump shot from 5 ft (assist by S. Adams),87,95
427,4,1:56.0,Shooting foul by S. Adams (drawn by M. Fultz),,87,95
428,4,1:56.0,M. Fultz makes free throw 1 of 2,,88,95
429,4,1:56.0,M. Fultz makes free throw 2 of 2,,89,95
430,4,1:32.0,,C. Paul makes 2-pt jump shot from 17 ft,89,97
431,4,1:11.0,E. Fournier misses 2-pt layup from 14 ft,,89,97
432,4,1:09.0,,Defensive rebound by Team,89,97
433,4,1:09.0,,Instant Replay (Request: Ruling Stands),89,97
434,4,0:47.0,,S. Adams misses 2-pt hook shot from 13 ft (block by J. Isaac),89,97
435,4,0:43.0,Defensive rebound by E. Fournier,,89,97
436,4,0:37.0,J. Isaac makes 3-pt jump shot from 27 ft (assist by E. Fournier),,92,97
437,4,0:31.0,,Personal take foul by E. Fournier (drawn by D. Schröder),92,97
438,4,0:30.0,,Personal foul by E. Fournier (drawn by D. Gallinari),92,97
439,4,0:30.0,,D. Gallinari misses free throw 1 of 2,92,97
440,4,0:30.0,,Offensive rebound by Team,92,97
441,4,0:30.0,,D. Gallinari makes free throw 2 of 2,92,98
442,4,0:30.0,Orlando full timeout,,92,98
443,4,0:30.0,T. Ross enters the game for J. Isaac,,92,98
444,4,0:28.0,N. Vučević misses 2-pt layup from 1 ft,,92,98
445,4,0:26.0,Offensive rebound by N. Vučević,,92,98
446,4,0:24.0,A. Gordon misses 3-pt jump shot from 24 ft,,92,98
447,4,0:21.0,,Defensive rebound by S. Gilgeous-Alexander,92,98
448,4,0:20.0,,Personal take foul by N. Vučević (drawn by C. Paul),92,98
449,4,0:20.0,,C. Paul makes free throw 1 of 2,92,99
450,4,0:20.0,,C. Paul makes free throw 2 of 2,92,100
451,4,0:14.0,M. Fultz makes 2-pt layup from 1 ft,,94,100
452,4,0:13.0,,Personal take foul by M. Fultz (drawn by C. Paul),94,100
453,4,0:13.0,,C. Paul makes free throw 1 of 2,94,101
454,4,0:13.0,,C. Paul makes free throw 2 of 2,94,102
455,4,0:07.0,M. Fultz misses 3-pt jump shot from 26 ft,,94,102
456,4,0:02.0,,Defensive rebound by S. Gilgeous-Alexander,94,102
