,QUARTER,TIME_REMAINING,BOSTON_ACTION,MIAMI_ACTION,BOSTON_SCORE,MIAMI_SCORE
26,1,8:28.0,,J. Butler makes free throw 2 of 2,13,6
27,1,8:13.0,M. Smart misses 3-pt jump shot from 25 ft,,13,6
28,1,8:11.0,,Defensive rebound by B. Adebayo,13,6
29,1,7:56.0,,B. Adebayo misses 2-pt jump shot from 5 ft,13,6
30,1,7:56.0,,Offensive rebound by Team,13,6
31,1,7:52.0,,T. Herro makes 2-pt jump shot from 18 ft (assist by J. Butler),13,8
32,1,7:39.0,Turnover by K. Walker (bad pass; steal by J. Butler),,13,8
33,1,7:34.0,,J. Butler makes 2-pt dunk from 1 ft,13,10
34,1,7:21.0,K. Walker misses 3-pt jump shot from 26 ft,,13,10
35,1,7:19.0,,Defensive rebound by M. Leonard,13,10
36,1,7:07.0,,T. Herro misses 3-pt jump shot from 23 ft,13,10
37,1,7:05.0,Defensive rebound by K. Walker,,13,10
38,1,6:54.0,G. Hayward makes 2-pt jump shot from 4 ft,,15,10
39,1,6:42.0,,T. Herro misses 2-pt layup from 1 ft (block by J. Brown),15,10
40,1,6:39.0,Defensive rebound by M. Smart,,15,10
41,1,6:36.0,G. Hayward makes 2-pt layup from 1 ft (assist by J. Brown),,17,10
42,1,6:16.0,,Turnover by M. Leonard (lost ball; steal by D. Theis),17,10
43,1,6:06.0,Shooting foul by D. Robinson (drawn by G. Hayward),,17,10
44,1,6:06.0,G. Hayward misses free throw 1 of 2,,17,10
45,1,6:06.0,Offensive rebound by Team,,17,10
46,1,6:06.0,,J. Johnson enters the game for M. Leonard,17,10
47,1,6:06.0,G. Hayward makes free throw 2 of 2,,18,10
48,1,5:47.0,,J. Butler misses 2-pt jump shot from 2 ft,18,10
49,1,5:43.0,,Offensive rebound by B. Adebayo,18,10
50,1,5:43.0,,B. Adebayo makes 2-pt layup from 1 ft,18,12
51,1,5:36.0,Personal foul by B. Adebayo (drawn by D. Theis),,18,12
52,1,5:36.0,B. Wanamaker enters the game for D. Theis,,18,12
53,1,5:36.0,G. Williams enters the game for K. Walker,,18,12
54,1,5:36.0,,G. Dragić enters the game for D. Robinson,18,12
55,1,5:26.0,G. Williams makes 2-pt layup from 3 ft (assist by J. Brown),,20,12
56,1,5:14.0,,Shooting foul by J. Brown (drawn by B. Adebayo),20,12
57,1,5:14.0,,B. Adebayo makes free throw 1 of 2,20,13
58,1,5:14.0,,B. Adebayo makes free throw 2 of 2,20,14
59,1,5:04.0,J. Brown makes 3-pt jump shot from 25 ft (assist by B. Wanamaker),,23,14
60,1,4:51.0,,G. Dragić misses 2-pt jump shot from 5 ft,23,14
61,1,4:46.0,Defensive rebound by B. Wanamaker,,23,14
62,1,4:37.0,J. Brown makes 3-pt jump shot from 23 ft (assist by M. Smart),,26,14
63,1,4:28.0,,Shooting foul by G. Hayward (drawn by J. Butler),26,14
64,1,4:28.0,,J. Butler makes free throw 1 of 2,26,15
65,1,4:28.0,,D. Jones enters the game for B. Adebayo,26,15
66,1,4:28.0,,J. Butler makes free throw 2 of 2,26,16
67,1,4:14.0,Shooting foul by T. Herro (drawn by G. Hayward),,26,16
68,1,4:14.0,G. Hayward misses free throw 1 of 2,,26,16
69,1,4:14.0,Offensive rebound by Team,,26,16
70,1,4:14.0,G. Hayward makes free throw 2 of 2,,27,16
71,1,3:53.0,,Turnover by J. Butler (bad pass; steal by M. Smart),27,16
72,1,3:49.0,Turnover by M. Smart (bad pass),,27,16
73,1,3:34.0,,G. Dragić misses 3-pt jump shot from 25 ft,27,16
74,1,3:32.0,Defensive rebound by M. Smart,,27,16
75,1,3:28.0,J. Brown makes 2-pt layup from 1 ft (assist by M. Smart),,29,16
76,1,3:18.0,,Shooting foul by G. Williams (drawn by D. Jones),29,16
77,1,3:18.0,,D. Jones makes free throw 1 of 2,29,17
78,1,3:18.0,S. Ojeleye enters the game for G. Hayward,,29,17
79,1,3:18.0,,D. Robinson enters the game for J. Butler,29,17
80,1,3:18.0,,D. Waiters enters the game for T. Herro,29,17
81,1,3:18.0,,D. Jones makes free throw 2 of 2,29,18
82,1,3:07.0,J. Brown misses 2-pt jump shot from 10 ft,,29,18
83,1,3:05.0,,Defensive rebound by J. Johnson,29,18
84,1,2:57.0,,D. Robinson makes 3-pt jump shot from 26 ft (assist by J. Johnson),29,21
85,1,2:57.0,Boston full timeout,,29,21
86,1,2:57.0,K. Walker enters the game for M. Smart,,29,21
87,1,2:46.0,Turnover by J. Brown (back court),,29,21
88,1,2:35.0,,D. Jones misses 2-pt layup from 1 ft,29,21
89,1,2:33.0,Defensive rebound by B. Wanamaker,,29,21
90,1,2:28.0,K. Walker misses 3-pt jump shot from 26 ft,,29,21
91,1,2:25.0,,Defensive rebound by D. Jones,29,21
92,1,2:14.0,,G. Dragić makes 2-pt jump shot from 3 ft,29,23
93,1,2:01.0,Personal foul by D. Jones (drawn by G. Williams),,29,23
94,1,1:49.0,S. Ojeleye makes 2-pt layup from 1 ft,,31,23
95,1,1:31.0,,Shooting foul by S. Ojeleye (drawn by G. Dragić),31,23
96,1,1:31.0,,G. Dragić makes free throw 1 of 2,31,24
97,1,1:31.0,,G. Dragić makes free throw 2 of 2,31,25
98,1,1:10.0,G. Williams misses 3-pt jump shot from 25 ft,,31,25
99,1,1:08.0,,Defensive rebound by D. Jones,31,25
100,1,1:00.0,,D. Waiters misses 2-pt layup from 1 ft,31,25
101,1,0:57.0,Defensive rebound by G. Williams,,31,25
102,1,0:43.0,K. Walker makes 2-pt jump shot from 18 ft,,33,25
103,1,0:26.0,,D. Waiters makes 3-pt jump shot from 23 ft,33,28
104,1,0:05.0,K. Walker makes 3-pt jump shot from 25 ft,,36,28
105,1,0:02.0,,J. Johnson misses 3-pt jump shot from 28 ft,36,28
106,1,0:00.0,Defensive rebound by B. Wanamaker,,36,28
107,2,11:43.0,,D. Waiters makes 2-pt layup from 2 ft,36,30
108,2,11:25.0,B. Wanamaker misses 2-pt jump shot from 4 ft,,36,30
109,2,11:21.0,,Defensive rebound by D. Jones,36,30
110,2,11:18.0,,Shooting foul by M. Smart (drawn by G. Dragić),36,30
111,2,11:18.0,,G. Dragić makes free throw 1 of 2,36,31
112,2,11:18.0,,G. Dragić makes free throw 2 of 2,36,32
113,2,11:03.0,M. Smart misses 3-pt jump shot from 25 ft,,36,32
114,2,11:01.0,,Defensive rebound by D. Waiters,36,32
115,2,10:48.0,,G. Dragić misses 2-pt layup from 2 ft,36,32
116,2,10:45.0,Defensive rebound by M. Smart,,36,32
117,2,10:36.0,K. Walker misses 3-pt jump shot from 28 ft,,36,32
118,2,10:34.0,,Defensive rebound by B. Adebayo,36,32
119,2,10:24.0,,D. Waiters makes 3-pt jump shot from 28 ft (assist by G. Dragić),36,35
120,2,10:05.0,S. Ojeleye makes 2-pt jump shot from 6 ft (assist by K. Walker),,38,35
121,2,10:05.0,Shooting foul by B. Adebayo (drawn by S. Ojeleye),,38,35
122,2,10:05.0,G. Hayward enters the game for B. Wanamaker,,38,35
123,2,10:05.0,S. Ojeleye makes free throw 1 of 1,,39,35
124,2,9:42.0,,D. Waiters misses 2-pt layup from 1 ft (block by M. Smart),39,35
125,2,9:37.0,Defensive rebound by M. Smart,,39,35
126,2,9:35.0,G. Hayward misses 2-pt hook shot from 3 ft,,39,35
127,2,9:32.0,,Defensive rebound by B. Adebayo,39,35
128,2,9:20.0,,B. Adebayo makes 2-pt layup from 2 ft (assist by D. Robinson),39,37
129,2,8:56.0,M. Smart misses 3-pt jump shot from 23 ft,,39,37
130,2,8:52.0,,Defensive rebound by D. Waiters,39,37
131,2,8:42.0,,D. Waiters misses 3-pt jump shot from 23 ft,39,37
132,2,8:39.0,Defensive rebound by G. Williams,,39,37
133,2,8:35.0,Shooting foul by D. Jones (drawn by K. Walker),,39,37
134,2,8:35.0,K. Walker misses free throw 1 of 2,,39,37
135,2,8:35.0,Offensive rebound by Team,,39,37
136,2,8:35.0,D. Theis enters the game for G. Williams,,39,37
137,2,8:35.0,,J. Butler enters the game for D. Waiters,39,37
138,2,8:35.0,K. Walker makes free throw 2 of 2,,40,37
139,2,8:23.0,,D. Jones makes 2-pt layup from 1 ft (assist by G. Dragić),40,39
140,2,8:08.0,Turnover by M. Smart (bad pass; steal by J. Butler),,40,39
141,2,8:04.0,,Turnover by G. Dragić (bad pass; steal by S. Ojeleye),40,39
142,2,8:01.0,Turnover by S. Ojeleye (lost ball; steal by G. Dragić),,40,39
143,2,7:59.0,,D. Jones misses 2-pt dunk from 1 ft,40,39
144,2,7:58.0,,Offensive rebound by Team,40,39
145,2,7:58.0,J. Brown enters the game for K. Walker,,40,39
146,2,7:52.0,,G. Dragić misses 2-pt jump shot from 16 ft,40,39
147,2,7:48.0,,Offensive rebound by D. Jones,40,39
148,2,7:46.0,,D. Jones makes 2-pt layup from 1 ft,40,41
149,2,7:28.0,D. Theis misses 2-pt jump shot from 12 ft,,40,41
150,2,7:26.0,,Defensive rebound by D. Robinson,40,41
151,2,7:13.0,,D. Robinson misses 2-pt hook shot from 3 ft,40,41
152,2,7:11.0,Defensive rebound by D. Theis,,40,41
153,2,7:09.0,M. Smart misses 2-pt layup from 2 ft,,40,41
154,2,7:09.0,Offensive rebound by Team,,40,41
155,2,7:01.0,Turnover by J. Brown (bad pass; steal by B. Adebayo),,40,41
156,2,6:47.0,,Offensive foul by B. Adebayo (drawn by M. Smart),40,41
157,2,6:47.0,,Turnover by B. Adebayo (offensive foul),40,41
158,2,6:47.0,,Miami full timeout,40,41
159,2,6:47.0,,C. Silva enters the game for B. Adebayo,40,41
160,2,6:34.0,J. Brown misses 2-pt jump shot from 9 ft,,40,41
161,2,6:31.0,Offensive rebound by D. Theis,,40,41
162,2,6:26.0,G. Hayward makes 2-pt jump shot from 9 ft (assist by J. Brown),,42,41
163,2,6:03.0,,J. Butler misses 3-pt jump shot from 25 ft,42,41
164,2,6:03.0,,Offensive rebound by Team,42,41
165,2,6:03.0,,Turnover by Team (shot clock),42,41
166,2,6:03.0,,T. Herro enters the game for D. Robinson,42,41
167,2,5:45.0,S. Ojeleye misses 3-pt jump shot from 25 ft,,42,41
168,2,5:43.0,Offensive rebound by G. Hayward,,42,41
169,2,5:42.0,G. Hayward misses 2-pt jump shot from 8 ft,,42,41
170,2,5:42.0,Offensive rebound by D. Theis,,42,41
171,2,5:35.0,M. Smart misses 3-pt jump shot from 25 ft,,42,41
172,2,5:33.0,,Defensive rebound by J. Butler,42,41
173,2,5:25.0,,J. Butler misses 2-pt jump shot from 9 ft,42,41
174,2,5:22.0,,Offensive rebound by G. Dragić,42,41
175,2,5:14.0,,Personal foul by J. Brown (drawn by C. Silva),42,41
176,2,5:14.0,K. Walker enters the game for S. Ojeleye,,42,41
177,2,5:14.0,G. Williams enters the game for M. Smart,,42,41
178,2,5:14.0,,J. Johnson enters the game for D. Jones,42,41
179,2,5:08.0,,G. Dragić makes 3-pt jump shot from 26 ft (assist by J. Johnson),42,44
180,2,4:49.0,Shooting foul by C. Silva (drawn by D. Theis),,42,44
181,2,4:49.0,D. Theis makes free throw 1 of 2,,43,44
182,2,4:49.0,D. Theis makes free throw 2 of 2,,44,44
183,2,4:37.0,,J. Johnson misses 3-pt jump shot from 25 ft,44,44
184,2,4:34.0,Defensive rebound by G. Hayward,,44,44
185,2,4:25.0,K. Walker makes 2-pt layup from 1 ft,,46,44
186,2,4:25.0,Shooting foul by C. Silva (drawn by K. Walker),,46,44
187,2,4:25.0,K. Walker makes free throw 1 of 1,,47,44
188,2,4:16.0,,Offensive foul by J. Butler (drawn by K. Walker),47,44
189,2,4:16.0,,Turnover by J. Butler (offensive foul),47,44
190,2,3:51.0,G. Williams misses 2-pt hook shot from 6 ft,,47,44
191,2,3:47.0,Offensive rebound by D. Theis,,47,44
192,2,3:45.0,D. Theis makes 2-pt jump shot from 1 ft,,49,44
193,2,3:35.0,,G. Dragić misses 3-pt jump shot from 26 ft,49,44
194,2,3:34.0,Defensive rebound by Team,,49,44
195,2,3:17.0,K. Walker misses 2-pt layup from 2 ft,,49,44
196,2,3:13.0,,Defensive rebound by C. Silva,49,44
197,2,3:08.0,,T. Herro misses 3-pt jump shot from 25 ft,49,44
198,2,3:05.0,,Offensive rebound by J. Butler,49,44
199,2,3:01.0,,C. Silva misses 2-pt jump shot from 4 ft,49,44
200,2,3:01.0,,Offensive rebound by T. Herro,49,44
201,2,2:56.0,,T. Herro makes 2-pt layup from 1 ft,49,46
202,2,2:51.0,Boston full timeout,,49,46
203,2,2:51.0,M. Smart enters the game for J. Brown,,49,46
204,2,2:51.0,,D. Robinson enters the game for G. Dragić,49,46
205,2,2:35.0,G. Williams misses 2-pt jump shot from 9 ft,,49,46
206,2,2:32.0,,Defensive rebound by T. Herro,49,46
207,2,2:21.0,,T. Herro misses 2-pt jump shot from 22 ft,49,46
208,2,2:19.0,Defensive rebound by G. Williams,,49,46
209,2,1:59.0,D. Theis makes 2-pt jump shot from 11 ft (assist by K. Walker),,51,46
210,2,1:35.0,,D. Robinson misses 3-pt jump shot from 25 ft,51,46
211,2,1:35.0,Defensive rebound by Team,,51,46
212,2,1:25.0,Turnover by M. Smart (bad pass; steal by C. Silva),,51,46
213,2,1:20.0,,J. Butler makes 2-pt layup from 1 ft (assist by J. Johnson),51,48
214,2,1:00.0,K. Walker misses 3-pt jump shot from 25 ft,,51,48
215,2,0:57.0,,Defensive rebound by T. Herro,51,48
216,2,0:45.0,,T. Herro misses 2-pt layup from 1 ft,51,48
217,2,0:43.0,Defensive rebound by G. Hayward,,51,48
218,2,0:35.0,M. Smart misses 2-pt layup from 2 ft,,51,48
219,2,0:32.0,,Defensive rebound by C. Silva,51,48
220,2,0:28.0,,Personal foul by G. Williams (drawn by J. Butler),51,48
221,2,0:28.0,J. Brown enters the game for G. Hayward,,51,48
222,2,0:15.0,,Offensive foul by J. Butler (drawn by K. Walker),51,48
223,2,0:15.0,,Turnover by J. Butler (offensive foul),51,48
224,2,0:15.0,G. Hayward enters the game for G. Williams,,51,48
225,2,0:15.0,,D. Jones enters the game for J. Butler,51,48
226,2,0:06.0,J. Brown makes 2-pt jump shot from 9 ft (assist by G. Hayward),,53,48
227,2,0:01.0,,J. Johnson misses 3-pt jump shot from 25 ft,53,48
228,2,0:00.0,,Offensive rebound by Team,53,48
229,3,11:48.0,,Personal foul by D. Theis (drawn by M. Leonard),53,48
230,3,11:33.0,,T. Herro misses 2-pt jump shot from 12 ft,53,48
231,3,11:30.0,Defensive rebound by M. Smart,,53,48
232,3,11:27.0,G. Hayward misses 2-pt layup from 1 ft,,53,48
233,3,11:27.0,,Defensive rebound by J. Butler,53,48
234,3,11:13.0,,M. Leonard misses 3-pt jump shot from 25 ft,53,48
235,3,11:11.0,Defensive rebound by G. Hayward,,53,48
236,3,11:03.0,G. Hayward makes 2-pt jump shot from 10 ft,,55,48
237,3,10:45.0,,J. Butler misses 2-pt jump shot from 5 ft,55,48
238,3,10:41.0,Defensive rebound by D. Theis,,55,48
239,3,10:34.0,K. Walker misses 3-pt jump shot from 26 ft,,55,48
240,3,10:32.0,,Defensive rebound by D. Robinson,55,48
241,3,10:25.0,,D. Robinson misses 3-pt jump shot from 25 ft,55,48
242,3,10:22.0,Defensive rebound by D. Theis,,55,48
243,3,10:19.0,M. Smart misses 2-pt jump shot from 1 ft,,55,48
244,3,10:16.0,,Defensive rebound by D. Robinson,55,48
245,3,10:15.0,,Shooting foul by K. Walker (drawn by J. Butler),55,48
246,3,10:15.0,,J. Butler makes free throw 1 of 2,55,49
247,3,10:15.0,,J. Butler misses free throw 2 of 2,55,49
248,3,10:14.0,,Offensive rebound by Team,55,49
249,3,10:10.0,,D. Robinson misses 3-pt jump shot from 23 ft,55,49
250,3,10:06.0,,Offensive rebound by B. Adebayo,55,49
251,3,9:59.0,,J. Butler makes 2-pt jump shot from 7 ft,55,51
252,3,9:39.0,Turnover by G. Hayward (bad pass; steal by T. Herro),,55,51
253,3,9:35.0,,Personal foul by K. Walker (drawn by B. Adebayo),55,51
254,3,9:29.0,,J. Butler misses 3-pt jump shot from 23 ft,55,51
255,3,9:27.0,Defensive rebound by D. Theis,,55,51
256,3,9:21.0,K. Walker makes 3-pt jump shot from 26 ft,,58,51
257,3,9:04.0,,M. Leonard misses 3-pt jump shot from 25 ft,58,51
258,3,9:02.0,Defensive rebound by Team,,58,51
259,3,8:53.0,Personal foul by M. Leonard (drawn by K. Walker),,58,51
260,3,8:46.0,K. Walker misses 2-pt jump shot from 10 ft (block by T. Herro),,58,51
261,3,8:42.0,,Defensive rebound by D. Robinson,58,51
262,3,8:39.0,,M. Leonard makes 2-pt dunk from 2 ft (assist by T. Herro),58,53
263,3,8:19.0,K. Walker misses 3-pt jump shot from 26 ft,,58,53
264,3,8:17.0,,Defensive rebound by M. Leonard,58,53
265,3,8:12.0,,Shooting foul by D. Theis (drawn by J. Butler),58,53
266,3,8:12.0,,J. Butler makes free throw 1 of 2,58,54
267,3,8:12.0,,J. Butler makes free throw 2 of 2,58,55
268,3,7:56.0,J. Brown makes 2-pt layup from 2 ft (assist by K. Walker),,60,55
269,3,7:41.0,,B. Adebayo makes 2-pt layup from 2 ft (assist by T. Herro),60,57
270,3,7:26.0,J. Brown makes 3-pt jump shot from 25 ft (assist by K. Walker),,63,57
271,3,7:02.0,,B. Adebayo misses 2-pt jump shot from 11 ft,63,57
272,3,7:00.0,Defensive rebound by J. Brown,,63,57
273,3,6:53.0,J. Brown makes 2-pt jump shot from 19 ft,,65,57
274,3,6:52.0,,Miami full timeout,65,57
275,3,6:52.0,,D. Jones enters the game for M. Leonard,65,57
276,3,6:30.0,,B. Adebayo makes 2-pt jump shot from 8 ft,65,59
277,3,6:01.0,M. Smart misses 2-pt jump shot from 5 ft,,65,59
278,3,5:59.0,Offensive rebound by G. Hayward,,65,59
279,3,5:57.0,M. Smart misses 3-pt jump shot from 23 ft,,65,59
280,3,5:53.0,,Defensive rebound by B. Adebayo,65,59
281,3,5:46.0,,D. Robinson misses 3-pt jump shot from 25 ft,65,59
282,3,5:43.0,Defensive rebound by G. Hayward,,65,59
283,3,5:34.0,G. Hayward makes 2-pt jump shot from 23 ft,,67,59
284,3,5:20.0,,T. Herro misses 2-pt layup from 1 ft (block by D. Theis),67,59
285,3,5:20.0,,Offensive rebound by Team,67,59
286,3,5:20.0,S. Ojeleye enters the game for K. Walker,,67,59
287,3,5:07.0,,B. Adebayo makes 2-pt jump shot from 14 ft (assist by D. Robinson),67,61
288,3,4:56.0,D. Theis makes 2-pt dunk at rim (assist by S. Ojeleye),,69,61
289,3,4:35.0,,D. Robinson makes 3-pt jump shot from 26 ft (assist by D. Jones),69,64
290,3,4:22.0,Turnover by M. Smart (lost ball; steal by D. Jones),,69,64
291,3,4:15.0,,T. Herro misses 3-pt jump shot from 26 ft,69,64
292,3,4:11.0,Defensive rebound by M. Smart,,69,64
293,3,4:08.0,G. Hayward makes 2-pt dunk from 1 ft (assist by M. Smart),,71,64
294,3,3:51.0,,B. Adebayo makes 2-pt hook shot from 4 ft,71,66
295,3,3:36.0,J. Brown misses 3-pt jump shot from 23 ft,,71,66
296,3,3:29.0,,Defensive rebound by T. Herro,71,66
297,3,3:25.0,,Shooting foul by M. Smart (drawn by D. Jones),71,66
298,3,3:25.0,,D. Jones makes free throw 1 of 2,71,67
299,3,3:25.0,G. Williams enters the game for M. Smart,,71,67
300,3,3:25.0,,G. Dragić enters the game for B. Adebayo,71,67
301,3,3:25.0,,C. Silva enters the game for T. Herro,71,67
302,3,3:25.0,,D. Jones misses free throw 2 of 2,71,67
303,3,3:19.0,Defensive rebound by S. Ojeleye,,71,67
304,3,3:19.0,Boston full timeout,,71,67
305,3,3:19.0,K. Walker enters the game for D. Theis,,71,67
306,3,3:12.0,Turnover by G. Hayward (bad pass; steal by C. Silva),,71,67
307,3,3:03.0,,G. Dragić makes 2-pt layup from 1 ft,71,69
308,3,2:46.0,G. Hayward makes 2-pt jump shot from 12 ft (assist by K. Walker),,73,69
309,3,2:17.0,,G. Dragić misses 2-pt jump shot from 13 ft,73,69
310,3,2:15.0,,Offensive rebound by C. Silva,73,69
311,3,2:10.0,,D. Jones makes 3-pt jump shot from 23 ft (assist by G. Dragić),73,72
312,3,1:41.0,J. Brown misses 3-pt jump shot from 26 ft,,73,72
313,3,1:38.0,Offensive rebound by S. Ojeleye,,73,72
314,3,1:36.0,S. Ojeleye makes 2-pt layup from 3 ft,,75,72
315,3,1:20.0,,D. Robinson misses 3-pt jump shot from 25 ft,75,72
316,3,1:16.0,Defensive rebound by K. Walker,,75,72
317,3,1:10.0,K. Walker misses 3-pt jump shot from 25 ft,,75,72
318,3,1:07.0,,Defensive rebound by C. Silva,75,72
319,3,0:53.0,,G. Dragić misses 3-pt jump shot from 25 ft,75,72
320,3,0:49.0,Defensive rebound by J. Brown,,75,72
321,3,0:48.0,Turnover by J. Brown (bad pass; steal by C. Silva),,75,72
322,3,0:48.0,,C. Silva misses 2-pt layup from 1 ft (block by G. Hayward),75,72
323,3,0:48.0,,Offensive rebound by C. Silva,75,72
324,3,0:48.0,,Shooting foul by G. Hayward (drawn by C. Silva),75,72
325,3,0:48.0,,C. Silva misses free throw 1 of 2,75,72
326,3,0:48.0,,Offensive rebound by Team,75,72
327,3,0:48.0,B. Wanamaker enters the game for J. Brown,,75,72
328,3,0:48.0,,D. Waiters enters the game for J. Butler,75,72
329,3,0:48.0,,C. Silva makes free throw 2 of 2,75,73
330,3,0:39.0,Shooting foul by D. Jones (drawn by G. Hayward),,75,73
331,3,0:39.0,G. Hayward makes free throw 1 of 2,,76,73
332,3,0:39.0,G. Hayward makes free throw 2 of 2,,77,73
333,3,0:26.0,,D. Waiters makes 3-pt jump shot from 25 ft,77,76
334,3,0:04.0,K. Walker misses 3-pt jump shot from 25 ft,,77,76
335,3,0:04.0,Offensive rebound by G. Williams,,77,76
336,3,0:03.0,B. Wanamaker makes 3-pt jump shot from 26 ft (assist by G. Williams),,80,76
337,3,0:00.0,,D. Jones misses 3-pt jump shot from 29 ft,80,76
338,3,0:00.0,,Offensive rebound by Team,80,76
339,4,11:43.0,J. Brown makes 2-pt layup from 2 ft (assist by S. Ojeleye),,82,76
340,4,11:25.0,,D. Waiters misses 2-pt layup from 2 ft (block by G. Williams),82,76
341,4,11:22.0,Defensive rebound by S. Ojeleye,,82,76
342,4,11:17.0,B. Wanamaker misses 2-pt layup from 1 ft (block by B. Adebayo),,82,76
343,4,11:17.0,,Defensive rebound by D. Waiters,82,76
344,4,11:00.0,,Turnover by G. Dragić (bad pass; steal by G. Williams),82,76
345,4,10:55.0,K. Walker misses 2-pt layup from 2 ft,,82,76
346,4,10:51.0,,Defensive rebound by Team,82,76
347,4,10:43.0,,Offensive foul by D. Waiters (drawn by S. Ojeleye),82,76
348,4,10:43.0,,Turnover by D. Waiters (offensive foul),82,76
349,4,10:26.0,Shooting foul by D. Waiters (drawn by J. Brown),,82,76
350,4,10:26.0,J. Brown makes free throw 1 of 2,,83,76
351,4,10:26.0,J. Brown misses free throw 2 of 2,,83,76
352,4,10:24.0,,Defensive rebound by T. Herro,83,76
353,4,10:11.0,,G. Dragić makes 2-pt jump shot from 5 ft,83,78
354,4,9:54.0,B. Wanamaker makes 3-pt jump shot from 27 ft (assist by J. Brown),,86,78
355,4,9:36.0,,T. Herro misses 2-pt jump shot from 4 ft,86,78
356,4,9:33.0,Defensive rebound by G. Williams,,86,78
357,4,9:22.0,K. Walker misses 3-pt jump shot from 24 ft,,86,78
358,4,9:19.0,,Defensive rebound by D. Waiters,86,78
359,4,9:14.0,,Shooting foul by G. Williams (drawn by G. Dragić),86,78
360,4,9:14.0,,G. Dragić makes free throw 1 of 2,86,79
361,4,9:14.0,M. Smart enters the game for K. Walker,,86,79
362,4,9:14.0,,G. Dragić makes free throw 2 of 2,86,80
363,4,8:56.0,J. Brown misses 3-pt jump shot from 24 ft,,86,80
364,4,8:53.0,Offensive rebound by G. Williams,,86,80
365,4,8:46.0,B. Wanamaker misses 2-pt jump shot from 11 ft,,86,80
366,4,8:46.0,Offensive rebound by G. Williams,,86,80
367,4,8:46.0,G. Williams makes 2-pt layup from 1 ft,,88,80
368,4,8:46.0,,Miami full timeout,88,80
369,4,8:29.0,,Turnover by T. Herro (step out of bounds),88,80
370,4,8:15.0,Shooting foul by B. Adebayo (drawn by G. Williams),,88,80
371,4,8:15.0,G. Williams makes free throw 1 of 2,,89,80
372,4,8:15.0,,J. Butler enters the game for T. Herro,89,80
373,4,8:15.0,,D. Robinson enters the game for D. Jones,89,80
374,4,8:15.0,G. Williams misses free throw 2 of 2,,89,80
375,4,8:11.0,,Defensive rebound by B. Adebayo,89,80
376,4,7:58.0,,Shooting foul by G. Williams (drawn by G. Dragić),89,80
377,4,7:58.0,,G. Dragić misses free throw 1 of 2,89,80
378,4,7:58.0,,Offensive rebound by Team,89,80
379,4,7:58.0,,G. Dragić makes free throw 2 of 2,89,81
380,4,7:39.0,M. Smart makes 3-pt jump shot from 26 ft (assist by B. Wanamaker),,92,81
381,4,7:18.0,,Shooting foul by G. Williams (drawn by J. Butler),92,81
382,4,7:18.0,Boston full timeout,,92,81
383,4,7:18.0,Instant Replay (Challenge: Ruling Stands),,92,81
384,4,7:18.0,D. Theis enters the game for G. Williams,,92,81
385,4,7:18.0,,J. Butler makes free throw 1 of 2,92,82
386,4,7:18.0,,J. Butler makes free throw 2 of 2,92,83
387,4,7:11.0,Turnover by J. Brown (out of bounds lost ball),,92,83
388,4,7:11.0,G. Hayward enters the game for S. Ojeleye,,92,83
389,4,7:01.0,,J. Butler makes 2-pt layup from 2 ft (assist by G. Dragić),92,85
390,4,6:34.0,Turnover by J. Brown (lost ball; steal by J. Butler),,92,85
