,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,PHILADELPHIA_ACTION,CLEVELAND_SCORE,PHILADELPHIA_SCORE
42,1,7:40.0,,F. Korkmaz misses 3-pt jump shot from 26 ft,3,10
43,1,7:37.0,,Offensive rebound by M. Scott,3,10
44,1,7:35.0,,M. Scott makes 2-pt jump shot from 2 ft,3,12
45,1,7:26.0,D. Garland misses 3-pt jump shot from 26 ft,,3,12
46,1,7:23.0,,Defensive rebound by M. Scott,3,12
47,1,7:11.0,,M. Scott misses 3-pt jump shot from 23 ft,3,12
48,1,7:07.0,Defensive rebound by T. Thompson,,3,12
49,1,6:54.0,C. Sexton misses 2-pt layup from 2 ft (block by A. Horford),,3,12
50,1,6:50.0,,Defensive rebound by M. Scott,3,12
51,1,6:45.0,,Turnover by F. Korkmaz (lost ball; steal by C. Sexton),3,12
52,1,6:42.0,C. Sexton makes 2-pt layup from 1 ft,,5,12
53,1,6:36.0,,T. Harris makes 2-pt dunk from 1 ft (assist by B. Simmons),5,14
54,1,6:22.0,T. Thompson makes 2-pt dunk at rim (assist by D. Garland),,7,14
55,1,6:22.0,,Philadelphia full timeout,7,14
56,1,6:22.0,,J. Ennis enters the game for F. Korkmaz,7,14
57,1,6:22.0,,M. Thybulle enters the game for M. Scott,7,14
58,1,6:02.0,,M. Thybulle misses 3-pt jump shot from 25 ft,7,14
59,1,5:59.0,Defensive rebound by K. Love,,7,14
60,1,5:37.0,C. Sexton misses 2-pt layup from 3 ft,,7,14
61,1,5:35.0,,Defensive rebound by A. Horford,7,14
62,1,5:32.0,,Turnover by T. Harris (traveling),7,14
63,1,5:17.0,K. Love misses 3-pt jump shot from 26 ft,,7,14
64,1,5:15.0,,Defensive rebound by A. Horford,7,14
65,1,5:11.0,,Shooting foul by T. Thompson (drawn by T. Harris),7,14
66,1,5:11.0,,T. Harris makes free throw 1 of 2,7,15
67,1,5:11.0,,T. Harris makes free throw 2 of 2,7,16
68,1,4:57.0,Turnover by D. Garland (bad pass; steal by A. Horford),,7,16
69,1,4:50.0,,B. Simmons makes 2-pt layup from 1 ft (assist by T. Harris),7,18
70,1,4:30.0,K. Love misses 2-pt hook shot from 9 ft,,7,18
71,1,4:29.0,Offensive rebound by Team,,7,18
72,1,4:29.0,L. Nance enters the game for K. Love,,7,18
73,1,4:29.0,K. Porter enters the game for C. Osman,,7,18
74,1,4:15.0,C. Sexton misses 2-pt jump shot from 15 ft (block by M. Thybulle),,7,18
75,1,4:12.0,,Defensive rebound by T. Harris,7,18
76,1,4:04.0,,A. Horford makes 2-pt layup from 1 ft (assist by T. Harris),7,20
77,1,3:52.0,D. Garland makes 2-pt jump shot from 18 ft (assist by T. Thompson),,9,20
78,1,3:46.0,,Shooting foul by L. Nance (drawn by B. Simmons),9,20
79,1,3:46.0,,B. Simmons makes free throw 1 of 2,9,21
80,1,3:46.0,J. Clarkson enters the game for D. Garland,,9,21
81,1,3:46.0,,K. O'Quinn enters the game for A. Horford,9,21
82,1,3:46.0,,B. Simmons makes free throw 2 of 2,9,22
83,1,3:24.0,K. Porter misses 2-pt jump shot from 13 ft,,9,22
84,1,3:21.0,,Defensive rebound by T. Harris,9,22
85,1,3:05.0,,M. Thybulle misses 3-pt jump shot from 25 ft,9,22
86,1,3:01.0,Defensive rebound by L. Nance,,9,22
87,1,2:49.0,T. Thompson makes 2-pt dunk from 1 ft (assist by C. Sexton),,11,22
88,1,2:28.0,,B. Simmons makes 2-pt layup from 2 ft (assist by M. Thybulle),11,24
89,1,2:17.0,Turnover by K. Porter (bad pass; steal by J. Ennis),,11,24
90,1,2:14.0,,T. Harris makes 2-pt layup from 1 ft (assist by J. Ennis),11,26
91,1,2:13.0,Cleveland full timeout,,11,26
92,1,2:13.0,M. Dellavedova enters the game for C. Sexton,,11,26
93,1,2:13.0,J. Henson enters the game for T. Thompson,,11,26
94,1,2:13.0,,F. Korkmaz enters the game for T. Harris,11,26
95,1,2:13.0,,R. Neto enters the game for B. Simmons,11,26
96,1,2:13.0,,M. Scott enters the game for M. Thybulle,11,26
97,1,1:58.0,Turnover by L. Nance (bad pass; steal by F. Korkmaz),,11,26
98,1,1:58.0,,Personal take foul by L. Nance (drawn by F. Korkmaz),11,26
99,1,1:42.0,,M. Scott makes 2-pt jump shot from 14 ft (assist by F. Korkmaz),11,28
100,1,1:32.0,M. Dellavedova misses 2-pt layup from 7 ft,,11,28
101,1,1:26.0,Offensive rebound by J. Henson,,11,28
102,1,1:24.0,J. Henson makes 2-pt hook shot from 2 ft,,13,28
103,1,1:12.0,,M. Scott makes 3-pt jump shot from 25 ft (assist by R. Neto),13,31
104,1,0:52.0,K. Porter misses 3-pt jump shot from 26 ft,,13,31
105,1,0:50.0,,Defensive rebound by J. Ennis,13,31
106,1,0:39.0,,R. Neto makes 2-pt layup at rim,13,33
107,1,0:34.0,Shooting foul by K. O'Quinn (drawn by J. Clarkson),,13,33
108,1,0:34.0,J. Clarkson makes free throw 1 of 2,,14,33
109,1,0:34.0,J. Clarkson makes free throw 2 of 2,,15,33
110,1,0:18.0,,F. Korkmaz makes 3-pt jump shot from 26 ft (assist by R. Neto),15,36
111,1,0:00.0,J. Clarkson makes 3-pt jump shot from 25 ft (assist by J. Henson),,18,36
112,1,0:00.0,Instant Replay (Request: Ruling Stands),,18,36
113,2,11:40.0,J. Henson misses 3-pt jump shot from 23 ft (block by K. O'Quinn),,18,36
114,2,11:40.0,Offensive rebound by Team,,18,36
115,2,11:35.0,J. Clarkson misses 3-pt jump shot from 26 ft,,18,36
116,2,11:32.0,,Defensive rebound by F. Korkmaz,18,36
117,2,11:20.0,,M. Scott makes 3-pt jump shot from 25 ft (assist by K. O'Quinn),18,39
118,2,11:07.0,L. Nance misses 3-pt jump shot from 23 ft,,18,39
119,2,11:04.0,,Defensive rebound by F. Korkmaz,18,39
120,2,10:52.0,,F. Korkmaz makes 2-pt layup from 1 ft (assist by M. Scott),18,41
121,2,10:33.0,J. Henson misses 3-pt jump shot from 23 ft,,18,41
122,2,10:30.0,,Defensive rebound by K. O'Quinn,18,41
123,2,10:27.0,,Personal foul by K. Porter (drawn by R. Neto),18,41
124,2,10:16.0,,K. O'Quinn makes 2-pt jump shot from 16 ft,18,43
125,2,9:56.0,M. Dellavedova makes 2-pt jump shot from 12 ft,,20,43
126,2,9:43.0,,M. Scott makes 2-pt jump shot from 11 ft (assist by R. Neto),20,45
127,2,9:31.0,M. Dellavedova makes 2-pt jump shot from 7 ft,,22,45
128,2,9:22.0,,Personal foul by M. Dellavedova (drawn by R. Neto),22,45
129,2,9:13.0,,Turnover by R. Neto (bad pass; steal by M. Dellavedova),22,45
130,2,8:56.0,J. Henson makes 2-pt hook shot from 6 ft (assist by J. Clarkson),,24,45
131,2,8:38.0,,K. O'Quinn misses 2-pt layup from 1 ft,24,45
132,2,8:36.0,,Offensive rebound by K. O'Quinn,24,45
133,2,8:26.0,,M. Scott makes 2-pt jump shot from 12 ft (assist by R. Neto),24,47
134,2,8:02.0,L. Nance misses 2-pt layup from 1 ft,,24,47
135,2,8:01.0,,Defensive rebound by K. O'Quinn,24,47
136,2,7:50.0,,R. Neto makes 2-pt layup from 1 ft (assist by M. Scott),24,49
137,2,7:32.0,J. Henson misses 2-pt hook shot from 5 ft,,24,49
138,2,7:30.0,,Defensive rebound by K. O'Quinn,24,49
139,2,7:28.0,,Philadelphia full timeout,24,49
140,2,7:28.0,K. Love enters the game for J. Henson,,24,49
141,2,7:28.0,T. Thompson enters the game for L. Nance,,24,49
142,2,7:28.0,,T. Burke enters the game for R. Neto,24,49
143,2,7:28.0,,T. Harris enters the game for K. O'Quinn,24,49
144,2,7:28.0,,A. Horford enters the game for M. Scott,24,49
145,2,7:28.0,,B. Simmons enters the game for M. Thybulle,24,49
146,2,7:18.0,,F. Korkmaz misses 3-pt jump shot from 26 ft,24,49
147,2,7:14.0,Defensive rebound by K. Love,,24,49
148,2,6:51.0,T. Thompson misses 2-pt hook shot from 12 ft,,24,49
149,2,6:51.0,Offensive rebound by Team,,24,49
150,2,6:51.0,Turnover by Team (shot clock),,24,49
151,2,6:51.0,D. Garland enters the game for J. Clarkson,,24,49
152,2,6:36.0,,Turnover by B. Simmons (out of bounds lost ball),24,49
153,2,6:36.0,C. Osman enters the game for K. Porter,,24,49
154,2,6:22.0,Turnover by K. Love (bad pass; steal by A. Horford),,24,49
155,2,6:04.0,,B. Simmons makes 2-pt jump shot from 11 ft,24,51
156,2,5:47.0,M. Dellavedova misses 2-pt layup from 4 ft,,24,51
157,2,5:45.0,,Defensive rebound by Team,24,51
158,2,5:45.0,C. Sexton enters the game for M. Dellavedova,,24,51
159,2,5:45.0,,J. Ennis enters the game for F. Korkmaz,24,51
160,2,5:35.0,,J. Ennis misses 2-pt jump shot from 18 ft,24,51
161,2,5:31.0,Defensive rebound by D. Garland,,24,51
162,2,5:21.0,T. Thompson makes 2-pt hook shot from 7 ft,,26,51
163,2,5:01.0,,T. Burke makes 2-pt layup from 2 ft (assist by B. Simmons),26,53
164,2,4:45.0,K. Love makes 2-pt layup from 1 ft (assist by T. Thompson),,28,53
165,2,4:33.0,,T. Harris makes 3-pt jump shot from 25 ft (assist by A. Horford),28,56
166,2,4:21.0,Turnover by T. Thompson (lost ball; steal by B. Simmons),,28,56
167,2,4:18.0,,B. Simmons makes 2-pt layup at rim (assist by J. Ennis),28,58
168,2,4:16.0,Cleveland full timeout,,28,58
169,2,4:08.0,Personal foul by T. Burke (drawn by D. Garland),,28,58
170,2,4:02.0,T. Thompson misses 2-pt hook shot from 5 ft,,28,58
171,2,3:59.0,,Defensive rebound by A. Horford,28,58
172,2,3:41.0,,B. Simmons makes 3-pt jump shot from 23 ft (assist by T. Burke),28,61
173,2,3:30.0,Turnover by C. Sexton (lost ball; steal by T. Burke),,28,61
174,2,3:22.0,,B. Simmons makes 2-pt dunk from 1 ft (assist by T. Burke),28,63
175,2,3:06.0,C. Sexton makes 2-pt layup from 1 ft (assist by C. Osman),,30,63
176,2,3:06.0,Shooting foul by A. Horford (drawn by C. Sexton),,30,63
177,2,3:06.0,C. Sexton misses free throw 1 of 1,,30,63
178,2,3:03.0,,Defensive rebound by T. Harris,30,63
179,2,2:58.0,,A. Horford makes 3-pt jump shot from 26 ft (assist by B. Simmons),30,66
180,2,2:36.0,C. Sexton misses 3-pt jump shot from 27 ft,,30,66
181,2,2:32.0,,Defensive rebound by J. Ennis,30,66
182,2,2:25.0,,J. Ennis makes 2-pt layup at rim (assist by B. Simmons),30,68
183,2,2:13.0,C. Sexton misses 2-pt jump shot from 10 ft,,30,68
184,2,2:11.0,Offensive rebound by T. Thompson,,30,68
185,2,2:05.0,Turnover by K. Love (3 sec),,30,68
186,2,2:05.0,,K. O'Quinn enters the game for T. Harris,30,68
187,2,2:05.0,,M. Scott enters the game for A. Horford,30,68
188,2,1:52.0,,T. Burke makes 3-pt jump shot from 25 ft (assist by J. Ennis),30,71
189,2,1:37.0,D. Garland makes 2-pt jump shot from 14 ft (assist by T. Thompson),,32,71
190,2,1:29.0,,Shooting foul by T. Thompson (drawn by B. Simmons),32,71
191,2,1:29.0,,B. Simmons misses free throw 1 of 2,32,71
192,2,1:29.0,,Offensive rebound by Team,32,71
193,2,1:29.0,,B. Simmons makes free throw 2 of 2,32,72
194,2,1:20.0,D. Garland makes 3-pt jump shot from 27 ft (assist by C. Sexton),,35,72
195,2,1:01.0,,T. Burke misses 2-pt layup from 1 ft,35,72
196,2,0:59.0,Defensive rebound by K. Love,,35,72
197,2,0:56.0,D. Garland misses 3-pt jump shot from 25 ft,,35,72
198,2,0:53.0,,Defensive rebound by J. Ennis,35,72
199,2,0:45.0,,J. Ennis makes 3-pt jump shot from 25 ft (assist by B. Simmons),35,75
200,2,0:26.0,D. Garland misses 3-pt jump shot from 26 ft (block by B. Simmons),,35,75
201,2,0:21.0,Offensive rebound by D. Garland,,35,75
202,2,0:19.0,D. Garland misses 2-pt layup from 3 ft (block by K. O'Quinn),,35,75
203,2,0:17.0,,Defensive rebound by K. O'Quinn,35,75
204,2,0:16.0,Technical foul by K. O'Quinn,,35,75
205,2,0:16.0,K. Love makes technical free throw,,36,75
206,2,0:02.0,,B. Simmons makes 2-pt jump shot from 9 ft,36,77
207,2,0:01.0,Turnover by K. Love (bad pass; steal by T. Burke),,36,77
208,3,11:48.0,C. Osman makes 2-pt layup from 3 ft (assist by D. Garland),,38,77
209,3,11:33.0,,A. Horford makes 3-pt jump shot from 25 ft (assist by T. Harris),38,80
210,3,11:06.0,T. Thompson makes 2-pt hook shot from 8 ft (assist by K. Love),,40,80
211,3,10:52.0,,T. Harris makes 2-pt layup from 6 ft (assist by B. Simmons),40,82
212,3,10:32.0,Shooting foul by A. Horford (drawn by T. Thompson),,40,82
213,3,10:32.0,T. Thompson makes free throw 1 of 2,,41,82
214,3,10:32.0,T. Thompson makes free throw 2 of 2,,42,82
215,3,10:19.0,,Shooting foul by T. Thompson (drawn by B. Simmons),42,82
216,3,10:19.0,,B. Simmons misses free throw 1 of 2,42,82
217,3,10:19.0,,Offensive rebound by Team,42,82
218,3,10:19.0,,B. Simmons makes free throw 2 of 2,42,83
219,3,10:06.0,T. Thompson makes 2-pt layup from 2 ft (assist by D. Garland),,44,83
220,3,10:06.0,Shooting foul by A. Horford (drawn by T. Thompson),,44,83
221,3,10:06.0,T. Thompson misses free throw 1 of 1,,44,83
222,3,10:04.0,,Defensive rebound by M. Scott,44,83
223,3,9:56.0,,Shooting foul by D. Garland (drawn by B. Simmons),44,83
224,3,9:56.0,,B. Simmons makes free throw 1 of 2,44,84
225,3,9:56.0,,B. Simmons makes free throw 2 of 2,44,85
226,3,9:47.0,C. Sexton makes 2-pt jump shot from 8 ft,,46,85
227,3,9:30.0,,T. Harris misses 2-pt layup from 2 ft,46,85
228,3,9:27.0,,Offensive rebound by T. Harris,46,85
229,3,9:27.0,,T. Harris makes 2-pt layup from 7 ft,46,87
230,3,9:19.0,Shooting foul by B. Simmons (drawn by C. Sexton),,46,87
231,3,9:19.0,C. Sexton makes free throw 1 of 2,,47,87
232,3,9:19.0,C. Sexton makes free throw 2 of 2,,48,87
233,3,9:02.0,,M. Scott misses 2-pt hook shot from 12 ft,48,87
234,3,8:59.0,Defensive rebound by K. Love,,48,87
235,3,8:50.0,D. Garland misses 2-pt jump shot from 18 ft,,48,87
236,3,8:47.0,,Defensive rebound by A. Horford,48,87
237,3,8:36.0,,T. Harris makes 2-pt hook shot from 6 ft (assist by A. Horford),48,89
238,3,8:26.0,Personal foul by T. Harris (drawn by T. Thompson),,48,89
239,3,8:16.0,T. Thompson misses 2-pt hook shot from 11 ft,,48,89
240,3,8:16.0,,Defensive rebound by Team,48,89
241,3,8:00.0,,M. Scott makes 2-pt layup from 1 ft (assist by B. Simmons),48,91
242,3,7:47.0,Personal foul by B. Simmons (drawn by C. Sexton),,48,91
243,3,7:47.0,C. Sexton makes free throw 1 of 2,,49,91
244,3,7:47.0,C. Sexton makes free throw 2 of 2,,50,91
245,3,7:26.0,,Turnover by T. Harris (bad pass),50,91
246,3,7:08.0,T. Thompson misses 2-pt hook shot from 6 ft,,50,91
247,3,7:07.0,Offensive rebound by Team,,50,91
248,3,7:07.0,,T. Burke enters the game for F. Korkmaz,50,91
249,3,7:07.0,,J. Ennis enters the game for M. Scott,50,91
250,3,6:59.0,D. Garland misses 2-pt jump shot from 17 ft,,50,91
251,3,6:58.0,,Defensive rebound by J. Ennis,50,91
252,3,6:56.0,,Personal take foul by C. Osman (drawn by B. Simmons),50,91
253,3,6:56.0,,Philadelphia full timeout,50,91
254,3,6:56.0,J. Clarkson enters the game for D. Garland,,50,91
255,3,6:56.0,J. Henson enters the game for K. Love,,50,91
256,3,6:56.0,B. Knight enters the game for C. Osman,,50,91
257,3,6:56.0,L. Nance enters the game for C. Sexton,,50,91
258,3,6:56.0,K. Porter enters the game for T. Thompson,,50,91
259,3,6:37.0,,Shooting foul by K. Porter (drawn by B. Simmons),50,91
260,3,6:37.0,,B. Simmons makes free throw 1 of 2,50,92
261,3,6:37.0,,B. Simmons makes free throw 2 of 2,50,93
262,3,6:18.0,J. Clarkson misses 2-pt jump shot from 15 ft,,50,93
263,3,6:15.0,,Defensive rebound by A. Horford,50,93
264,3,6:06.0,,A. Horford misses 3-pt jump shot from 25 ft,50,93
265,3,6:03.0,,Offensive rebound by T. Burke,50,93
266,3,5:50.0,,B. Simmons misses 2-pt jump shot from 15 ft,50,93
267,3,5:46.0,Defensive rebound by J. Clarkson,,50,93
268,3,5:38.0,J. Henson makes 2-pt layup from 3 ft (assist by K. Porter),,52,93
269,3,5:17.0,,T. Harris misses 2-pt jump shot from 20 ft,52,93
270,3,5:13.0,Defensive rebound by J. Henson,,52,93
271,3,5:05.0,J. Clarkson makes 2-pt layup from 1 ft,,54,93
272,3,4:51.0,,Personal foul by J. Henson (drawn by B. Simmons),54,93
273,3,4:51.0,,B. Simmons misses free throw 1 of 2,54,93
274,3,4:51.0,,Offensive rebound by Team,54,93
275,3,4:51.0,,K. O'Quinn enters the game for T. Harris,54,93
276,3,4:51.0,,M. Scott enters the game for A. Horford,54,93
277,3,4:51.0,,B. Simmons makes free throw 2 of 2,54,94
278,3,4:33.0,K. Porter makes 3-pt jump shot from 23 ft (assist by L. Nance),,57,94
279,3,4:13.0,,J. Ennis misses 2-pt jump shot from 19 ft,57,94
280,3,4:10.0,,Offensive rebound by T. Burke,57,94
281,3,4:08.0,,B. Simmons makes 2-pt layup from 1 ft (assist by T. Burke),57,96
282,3,3:49.0,Turnover by K. Porter (bad pass; steal by T. Burke),,57,96
283,3,3:45.0,,M. Scott makes 3-pt jump shot from 26 ft (assist by T. Burke),57,99
284,3,3:36.0,Personal take foul by T. Burke (drawn by B. Knight),,57,99
285,3,3:36.0,B. Knight misses free throw 1 of 2,,57,99
286,3,3:36.0,Offensive rebound by Team,,57,99
287,3,3:36.0,,R. Neto enters the game for B. Simmons,57,99
288,3,3:36.0,B. Knight misses free throw 2 of 2,,57,99
289,3,3:34.0,,Defensive rebound by J. Ennis,57,99
290,3,3:23.0,,T. Burke makes 2-pt layup from 2 ft (assist by R. Neto),57,101
291,3,3:14.0,B. Knight misses 3-pt jump shot from 25 ft,,57,101
292,3,3:10.0,,Defensive rebound by J. Ennis,57,101
293,3,2:58.0,,K. O'Quinn misses 2-pt jump shot from 19 ft,57,101
294,3,2:51.0,Defensive rebound by J. Clarkson,,57,101
295,3,2:42.0,J. Henson misses 2-pt layup from 4 ft (block by K. O'Quinn),,57,101
296,3,2:42.0,Offensive rebound by Team,,57,101
297,3,2:42.0,Cleveland full timeout,,57,101
298,3,2:32.0,Shooting foul by K. O'Quinn (drawn by K. Porter),,57,101
299,3,2:32.0,K. Porter makes free throw 1 of 2,,58,101
300,3,2:32.0,K. Porter makes free throw 2 of 2,,59,101
301,3,2:20.0,,T. Burke makes 2-pt layup from 2 ft,59,103
302,3,2:01.0,Turnover by J. Clarkson (lost ball; steal by T. Burke),,59,103
303,3,1:54.0,,J. Ennis makes 2-pt layup at rim (assist by T. Burke),59,105
304,3,1:42.0,J. Clarkson misses 3-pt jump shot from 25 ft,,59,105
305,3,1:39.0,Offensive rebound by J. Clarkson,,59,105
306,3,1:37.0,J. Clarkson makes 2-pt dunk from 1 ft,,61,105
307,3,1:18.0,,K. O'Quinn misses 3-pt jump shot from 26 ft,61,105
308,3,1:16.0,Defensive rebound by K. Porter,,61,105
309,3,1:16.0,Away from play foul by K. O'Quinn (drawn by J. Henson),,61,105
310,3,1:16.0,J. Clarkson makes free throw 1 of 1,,62,105
311,3,0:59.0,L. Nance misses 3-pt jump shot from 24 ft,,62,105
312,3,0:56.0,,Defensive rebound by K. O'Quinn,62,105
313,3,0:52.0,,J. Ennis misses 2-pt layup from 1 ft,62,105
314,3,0:50.0,Defensive rebound by L. Nance,,62,105
315,3,0:49.0,Turnover by L. Nance (lost ball; steal by J. Ennis),,62,105
316,3,0:49.0,,Shooting foul by L. Nance (drawn by J. Ennis),62,105
317,3,0:49.0,,J. Ennis makes free throw 1 of 2,62,106
318,3,0:49.0,,J. Ennis misses free throw 2 of 2,62,106
319,3,0:47.0,,Offensive rebound by K. O'Quinn,62,106
320,3,0:47.0,,K. O'Quinn misses 2-pt layup from 1 ft,62,106
321,3,0:47.0,,Offensive rebound by Team,62,106
322,3,0:46.0,,T. Burke misses 3-pt jump shot from 27 ft,62,106
323,3,0:42.0,,Offensive rebound by K. O'Quinn,62,106
324,3,0:40.0,,Turnover by K. O'Quinn (bad pass; steal by K. Porter),62,106
325,3,0:38.0,Turnover by K. Porter (out of bounds lost ball),,62,106
326,3,0:28.0,,T. Burke makes 2-pt layup at rim,62,108
327,3,0:08.0,J. Clarkson misses 2-pt jump shot from 20 ft,,62,108
328,3,0:04.0,Offensive rebound by J. Henson,,62,108
329,3,0:01.0,B. Knight misses 3-pt jump shot from 24 ft,,62,108
330,3,0:01.0,,Defensive rebound by J. Ennis,62,108
331,4,11:48.0,,T. Burke misses 3-pt jump shot from 27 ft,62,108
332,4,11:44.0,,Offensive rebound by N. Pelle,62,108
333,4,11:43.0,,N. Pelle misses 2-pt layup from 1 ft,62,108
334,4,11:43.0,Defensive rebound by A. Žižić,,62,108
335,4,11:27.0,K. Porter makes 2-pt dunk from 1 ft,,64,108
336,4,11:11.0,,Offensive foul by K. O'Quinn (drawn by C. Sexton),64,108
337,4,11:11.0,,Turnover by K. O'Quinn (offensive foul),64,108
338,4,11:04.0,L. Nance makes 3-pt jump shot from 26 ft (assist by K. Porter),,67,108
339,4,10:45.0,,S. Milton misses 3-pt jump shot from 25 ft,67,108
340,4,10:43.0,Defensive rebound by Team,,67,108
341,4,10:29.0,C. Sexton misses 2-pt layup from 1 ft,,67,108
342,4,10:27.0,,Defensive rebound by N. Pelle,67,108
343,4,10:26.0,,T. Burke makes 2-pt layup from 2 ft (assist by S. Milton),67,110
344,4,10:26.0,,Shooting foul by A. McKinnie (drawn by T. Burke),67,110
345,4,10:26.0,D. Garland enters the game for L. Nance,,67,110
346,4,10:26.0,,T. Burke makes free throw 1 of 1,67,111
347,4,10:13.0,A. McKinnie misses 3-pt jump shot from 29 ft,,67,111
348,4,10:09.0,Offensive rebound by A. Žižić,,67,111
349,4,10:09.0,A. Žižić makes 2-pt layup at rim,,69,111
350,4,10:09.0,Shooting foul by N. Pelle (drawn by A. Žižić),,69,111
351,4,10:09.0,A. Žižić makes free throw 1 of 1,,70,111
352,4,9:59.0,,N. Pelle makes 2-pt layup from 2 ft (assist by S. Milton),70,113
353,4,9:48.0,D. Garland misses 3-pt jump shot from 26 ft,,70,113
354,4,9:48.0,,Defensive rebound by N. Pelle,70,113
355,4,9:37.0,,T. Burke makes 2-pt layup from 1 ft,70,115
356,4,9:25.0,A. McKinnie misses 2-pt jump shot from 3 ft,,70,115
357,4,9:24.0,Offensive rebound by Team,,70,115
358,4,9:24.0,B. Knight enters the game for K. Porter,,70,115
359,4,9:21.0,A. McKinnie misses 3-pt jump shot from 24 ft,,70,115
360,4,9:17.0,,Defensive rebound by S. Milton,70,115
361,4,9:04.0,,R. Neto makes 2-pt layup from 1 ft,70,117
362,4,8:50.0,D. Garland misses 2-pt jump shot from 10 ft,,70,117
363,4,8:50.0,,Defensive rebound by K. O'Quinn,70,117
364,4,8:32.0,,R. Neto misses 3-pt jump shot from 25 ft,70,117
365,4,8:32.0,Defensive rebound by A. Žižić,,70,117
366,4,8:21.0,B. Knight makes 2-pt jump shot from 11 ft,,72,117
367,4,8:01.0,,Shooting foul by A. Žižić (drawn by N. Pelle),72,117
368,4,8:01.0,,N. Pelle makes free throw 1 of 2,72,118
369,4,8:01.0,,N. Pelle misses free throw 2 of 2,72,118
370,4,7:59.0,Defensive rebound by A. McKinnie,,72,118
371,4,7:50.0,C. Sexton misses 2-pt jump shot from 19 ft,,72,118
372,4,7:46.0,,Defensive rebound by K. O'Quinn,72,118
373,4,7:39.0,,Shooting foul by D. Garland (drawn by S. Milton),72,118
374,4,7:39.0,,Philadelphia full timeout,72,118
375,4,7:39.0,K. Porter enters the game for C. Sexton,,72,118
376,4,7:39.0,,S. Milton misses free throw 1 of 2,72,118
377,4,7:39.0,,Offensive rebound by Team,72,118
378,4,7:39.0,,S. Milton makes free throw 2 of 2,72,119
379,4,7:25.0,A. Žižić makes 2-pt layup from 1 ft (assist by K. Porter),,74,119
380,4,7:07.0,,K. O'Quinn misses 2-pt layup from 1 ft,74,119
381,4,7:05.0,Defensive rebound by A. Žižić,,74,119
382,4,6:55.0,B. Knight makes 2-pt jump shot from 12 ft,,76,119
