,QUARTER,TIME_REMAINING,PHOENIX_ACTION,CHARLOTTE_ACTION,PHOENIX_SCORE,CHARLOTTE_SCORE
34,1,6:55.0,K. Oubre makes 2-pt layup from 2 ft (assist by D. Šarić),,14,9
35,1,6:55.0,Shooting foul by M. Bridges (drawn by K. Oubre),,14,9
36,1,6:55.0,M. Bridges enters the game for F. Kaminsky,,14,9
37,1,6:55.0,,N. Batum enters the game for D. Graham,14,9
38,1,6:55.0,K. Oubre misses free throw 1 of 1,,14,9
39,1,6:53.0,,Defensive rebound by B. Biyombo,14,9
40,1,6:42.0,,M. Bridges misses 2-pt layup from 2 ft,14,9
41,1,6:39.0,,Offensive rebound by M. Bridges,14,9
42,1,6:39.0,,M. Bridges misses 2-pt layup at rim,14,9
43,1,6:39.0,,Offensive rebound by B. Biyombo,14,9
44,1,6:37.0,,B. Biyombo misses 2-pt layup at rim,14,9
45,1,6:36.0,Defensive rebound by D. Šarić,,14,9
46,1,6:34.0,Shooting foul by T. Rozier (drawn by R. Rubio),,14,9
47,1,6:34.0,R. Rubio misses free throw 1 of 2,,14,9
48,1,6:34.0,Offensive rebound by Team,,14,9
49,1,6:34.0,R. Rubio makes free throw 2 of 2,,15,9
50,1,6:12.0,,Turnover by M. Bridges (bad pass; steal by D. Booker),15,9
51,1,6:08.0,K. Oubre makes 2-pt dunk from 2 ft (assist by D. Booker),,17,9
52,1,6:07.0,,Charlotte full timeout,17,9
53,1,6:07.0,,C. Zeller enters the game for B. Biyombo,17,9
54,1,5:51.0,,Turnover by C. Zeller (lost ball; steal by R. Rubio),17,9
55,1,5:47.0,K. Oubre misses 2-pt dunk from 3 ft,,17,9
56,1,5:45.0,Offensive rebound by D. Šarić,,17,9
57,1,5:43.0,D. Šarić misses 2-pt jump shot from 5 ft (block by C. Zeller),,17,9
58,1,5:43.0,,Defensive rebound by N. Batum,17,9
59,1,5:34.0,,M. Bridges makes 2-pt layup from 1 ft (assist by T. Rozier),17,11
60,1,5:22.0,M. Bridges makes 2-pt dunk from 2 ft (assist by R. Rubio),,19,11
61,1,5:08.0,,Turnover by T. Rozier (bad pass; steal by M. Bridges),19,11
62,1,5:05.0,M. Bridges makes 2-pt dunk from 2 ft (assist by R. Rubio),,21,11
63,1,5:05.0,,Charlotte full timeout,21,11
64,1,5:05.0,,M. Monk enters the game for M. Bridges,21,11
65,1,5:05.0,,M. Williams enters the game for P. Washington,21,11
66,1,4:39.0,,N. Batum makes 2-pt jump shot from 9 ft,21,13
67,1,4:24.0,R. Rubio makes 2-pt layup from 2 ft,,23,13
68,1,4:00.0,,Turnover by N. Batum (bad pass; steal by K. Oubre),23,13
69,1,3:53.0,K. Oubre misses 3-pt jump shot from 26 ft,,23,13
70,1,3:50.0,,Defensive rebound by T. Rozier,23,13
71,1,3:37.0,,T. Rozier makes 3-pt jump shot from 26 ft,23,16
72,1,3:20.0,D. Šarić misses 3-pt jump shot from 26 ft,,23,16
73,1,3:17.0,,Defensive rebound by M. Monk,23,16
74,1,3:12.0,,Turnover by M. Monk (bad pass),23,16
75,1,3:12.0,T. Jerome enters the game for R. Rubio,,23,16
76,1,3:12.0,F. Kaminsky enters the game for D. Šarić,,23,16
77,1,3:12.0,,D. Graham enters the game for T. Rozier,23,16
78,1,2:57.0,Turnover by D. Booker (lost ball; steal by N. Batum),,23,16
79,1,2:53.0,,Turnover by N. Batum (lost ball; steal by T. Jerome),23,16
80,1,2:46.0,D. Booker makes 3-pt jump shot from 26 ft (assist by T. Jerome),,26,16
81,1,2:39.0,,Personal foul by T. Jerome (drawn by D. Graham),26,16
82,1,2:39.0,C. Johnson enters the game for K. Oubre,,26,16
83,1,2:29.0,,M. Monk misses 3-pt jump shot from 25 ft,26,16
84,1,2:24.0,Defensive rebound by T. Jerome,,26,16
85,1,2:12.0,C. Johnson misses 3-pt jump shot from 23 ft,,26,16
86,1,2:09.0,,Defensive rebound by C. Zeller,26,16
87,1,2:01.0,,Turnover by M. Williams (lost ball; steal by T. Jerome),26,16
88,1,1:56.0,D. Booker misses 3-pt jump shot from 26 ft,,26,16
89,1,1:53.0,,Defensive rebound by M. Williams,26,16
90,1,1:48.0,,C. Zeller misses 2-pt layup from 7 ft,26,16
91,1,1:46.0,Defensive rebound by C. Johnson,,26,16
92,1,1:38.0,M. Bridges makes 2-pt dunk from 2 ft (assist by T. Jerome),,28,16
93,1,1:26.0,,Turnover by D. Graham (bad pass; steal by T. Jerome),28,16
94,1,1:26.0,Personal take foul by D. Graham (drawn by T. Jerome),,28,16
95,1,1:12.0,T. Jerome misses 2-pt layup from 4 ft (block by C. Zeller),,28,16
96,1,1:11.0,,Defensive rebound by M. Williams,28,16
97,1,1:11.0,,Personal take foul by M. Bridges (drawn by D. Graham),28,16
98,1,1:05.0,,D. Graham misses 3-pt jump shot from 25 ft,28,16
99,1,1:03.0,,Offensive rebound by N. Batum,28,16
100,1,1:00.0,,C. Zeller makes 2-pt dunk from 1 ft (assist by M. Monk),28,18
101,1,0:46.0,M. Bridges misses 2-pt jump shot from 9 ft,,28,18
102,1,0:44.0,,Defensive rebound by M. Monk,28,18
103,1,0:41.0,,D. Graham misses 3-pt jump shot from 25 ft,28,18
104,1,0:37.0,,Offensive rebound by C. Zeller,28,18
105,1,0:35.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by C. Zeller),28,21
106,1,0:22.0,M. Bridges misses 2-pt layup from 3 ft (block by M. Williams),,28,21
107,1,0:20.0,,Defensive rebound by C. Zeller,28,21
108,1,0:02.0,,Turnover by D. Graham (back court),28,21
109,1,0:00.0,F. Kaminsky misses 3-pt jump shot from 28 ft,,28,21
110,1,0:00.0,Offensive rebound by Team,,28,21
111,2,11:39.0,J. Carter makes 3-pt jump shot from 26 ft (assist by C. Johnson),,31,21
112,2,11:22.0,,Personal foul by T. Jerome (drawn by C. Zeller),31,21
113,2,11:22.0,,P. Washington enters the game for C. Zeller,31,21
114,2,11:12.0,,P. Washington makes 2-pt layup from 4 ft (assist by D. Graham),31,23
115,2,10:55.0,F. Kaminsky misses 2-pt layup from 3 ft,,31,23
116,2,10:54.0,Offensive rebound by C. Johnson,,31,23
117,2,10:54.0,C. Johnson makes 2-pt layup from 2 ft,,33,23
118,2,10:34.0,,M. Monk makes 2-pt jump shot from 19 ft (assist by D. Graham),33,25
119,2,10:18.0,F. Kaminsky makes 2-pt layup from 2 ft,,35,25
120,2,9:58.0,,D. Graham misses 3-pt jump shot from 27 ft,35,25
121,2,9:58.0,Defensive rebound by T. Jerome,,35,25
122,2,9:43.0,Turnover by F. Kaminsky (lost ball; steal by M. Monk),,35,25
123,2,9:38.0,,D. Graham makes 2-pt layup from 2 ft (assist by M. Monk),35,27
124,2,9:25.0,Personal foul by P. Washington (drawn by M. Bridges),,35,27
125,2,9:25.0,,M. Bridges enters the game for N. Batum,35,27
126,2,9:24.0,Turnover by C. Johnson (bad pass),,35,27
127,2,9:07.0,,M. Monk makes 2-pt jump shot from 9 ft (assist by D. Graham),35,29
128,2,8:43.0,J. Carter makes 3-pt jump shot from 23 ft (assist by T. Jerome),,38,29
129,2,8:31.0,,Turnover by M. Williams (bad pass; steal by M. Bridges),38,29
130,2,8:27.0,C. Johnson makes 2-pt dunk from 2 ft (assist by M. Bridges),,40,29
131,2,8:05.0,,Shooting foul by J. Carter (drawn by P. Washington),40,29
132,2,8:05.0,,P. Washington misses free throw 1 of 2,40,29
133,2,8:05.0,,Offensive rebound by Team,40,29
134,2,8:05.0,K. Oubre enters the game for T. Jerome,,40,29
135,2,8:05.0,R. Rubio enters the game for C. Johnson,,40,29
136,2,8:05.0,,B. Biyombo enters the game for D. Graham,40,29
137,2,8:05.0,,T. Rozier enters the game for M. Williams,40,29
138,2,8:05.0,,P. Washington makes free throw 2 of 2,40,30
139,2,7:44.0,R. Rubio misses 3-pt jump shot from 25 ft,,40,30
140,2,7:41.0,,Defensive rebound by M. Monk,40,30
141,2,7:38.0,,M. Monk misses 3-pt jump shot from 26 ft,40,30
142,2,7:33.0,Defensive rebound by F. Kaminsky,,40,30
143,2,7:24.0,F. Kaminsky misses 3-pt jump shot from 27 ft,,40,30
144,2,7:22.0,,Defensive rebound by M. Bridges,40,30
145,2,7:06.0,,P. Washington misses 3-pt jump shot from 23 ft,40,30
146,2,7:01.0,Defensive rebound by M. Bridges,,40,30
147,2,6:45.0,K. Oubre misses 3-pt jump shot from 26 ft,,40,30
148,2,6:43.0,Offensive rebound by M. Bridges,,40,30
149,2,6:43.0,Shooting foul by P. Washington (drawn by M. Bridges),,40,30
150,2,6:43.0,,Charlotte full timeout,40,30
151,2,6:43.0,D. Šarić enters the game for F. Kaminsky,,40,30
152,2,6:43.0,,N. Batum enters the game for P. Washington,40,30
153,2,6:43.0,M. Bridges misses free throw 1 of 2,,40,30
154,2,6:43.0,Offensive rebound by Team,,40,30
155,2,6:43.0,M. Bridges makes free throw 2 of 2,,41,30
156,2,6:23.0,,T. Rozier misses 2-pt jump shot from 18 ft,41,30
157,2,6:21.0,Defensive rebound by M. Bridges,,41,30
158,2,6:10.0,M. Bridges misses 3-pt jump shot from 24 ft,,41,30
159,2,6:08.0,,Defensive rebound by Team,41,30
160,2,5:52.0,,N. Batum makes 2-pt jump shot from 12 ft,41,32
161,2,5:33.0,J. Carter misses 3-pt jump shot from 23 ft,,41,32
162,2,5:30.0,Offensive rebound by M. Bridges,,41,32
163,2,5:27.0,K. Oubre makes 2-pt dunk from 2 ft (assist by M. Bridges),,43,32
164,2,5:12.0,,M. Monk misses 2-pt jump shot from 8 ft,43,32
165,2,5:12.0,Defensive rebound by Team,,43,32
166,2,5:12.0,D. Booker enters the game for J. Carter,,43,32
167,2,5:12.0,,D. Graham enters the game for N. Batum,43,32
168,2,5:12.0,,M. Williams enters the game for M. Monk,43,32
169,2,4:57.0,M. Bridges makes 3-pt jump shot from 25 ft (assist by R. Rubio),,46,32
170,2,4:57.0,Instant Replay (Request: Ruling Stands),,46,32
171,2,4:34.0,,Turnover by M. Bridges (bad pass; steal by R. Rubio),46,32
172,2,4:31.0,Shooting foul by B. Biyombo (drawn by D. Šarić),,46,32
173,2,4:31.0,D. Šarić makes free throw 1 of 2,,47,32
174,2,4:31.0,F. Kaminsky enters the game for M. Bridges,,47,32
175,2,4:31.0,,C. Zeller enters the game for B. Biyombo,47,32
176,2,4:31.0,D. Šarić makes free throw 2 of 2,,48,32
177,2,4:10.0,,T. Rozier misses 3-pt jump shot from 22 ft,48,32
178,2,4:07.0,Defensive rebound by D. Šarić,,48,32
179,2,3:48.0,D. Šarić makes 2-pt layup from 1 ft (assist by R. Rubio),,50,32
180,2,3:31.0,,Turnover by T. Rozier (lost ball; steal by R. Rubio),50,32
181,2,3:27.0,Shooting foul by T. Rozier (drawn by K. Oubre),,50,32
182,2,3:27.0,K. Oubre makes free throw 1 of 2,,51,32
183,2,3:27.0,K. Oubre misses free throw 2 of 2,,51,32
184,2,3:22.0,,Defensive rebound by C. Zeller,51,32
185,2,3:12.0,,M. Bridges misses 2-pt jump shot from 2 ft (block by R. Rubio),51,32
186,2,3:11.0,,Offensive rebound by M. Bridges,51,32
187,2,3:11.0,,M. Bridges makes 2-pt layup at rim,51,34
188,2,2:57.0,F. Kaminsky makes 2-pt layup from 2 ft (assist by D. Šarić),,53,34
189,2,2:47.0,,D. Graham makes 3-pt jump shot from 28 ft (assist by M. Bridges),53,37
190,2,2:28.0,F. Kaminsky makes 2-pt hook shot from 5 ft,,55,37
191,2,2:26.0,,Personal foul by K. Oubre (drawn by D. Graham),55,37
192,2,2:26.0,Phoenix full timeout,,55,37
193,2,2:13.0,,Turnover by M. Bridges (bad pass; steal by K. Oubre),55,37
194,2,2:13.0,Personal foul by M. Bridges (drawn by K. Oubre),,55,37
195,2,2:13.0,K. Oubre makes free throw 1 of 2,,56,37
196,2,2:13.0,K. Oubre makes free throw 2 of 2,,57,37
197,2,1:57.0,,D. Graham misses 3-pt jump shot from 26 ft,57,37
198,2,1:54.0,Defensive rebound by F. Kaminsky,,57,37
199,2,1:49.0,R. Rubio misses 3-pt jump shot from 26 ft,,57,37
200,2,1:44.0,,Defensive rebound by Team,57,37
201,2,1:23.0,,C. Zeller makes 2-pt jump shot from 9 ft (assist by D. Graham),57,39
202,2,1:05.0,K. Oubre misses 3-pt jump shot from 23 ft,,57,39
203,2,1:02.0,,Defensive rebound by T. Rozier,57,39
204,2,1:02.0,,Personal foul by R. Rubio (drawn by T. Rozier),57,39
205,2,0:54.0,,Turnover by T. Rozier (traveling),57,39
206,2,0:30.0,D. Šarić misses 3-pt jump shot from 26 ft,,57,39
207,2,0:28.0,,Defensive rebound by M. Bridges,57,39
208,2,0:05.0,,Turnover by D. Graham (bad pass; steal by R. Rubio),57,39
209,2,0:02.0,D. Booker makes 2-pt layup from 1 ft (assist by R. Rubio),,59,39
210,3,11:46.0,D. Šarić misses 3-pt jump shot from 23 ft,,59,39
211,3,11:43.0,,Defensive rebound by M. Bridges,59,39
212,3,11:35.0,,P. Washington makes 2-pt dunk from 1 ft (assist by B. Biyombo),59,41
213,3,11:09.0,D. Booker misses 3-pt jump shot from 25 ft,,59,41
214,3,11:05.0,,Defensive rebound by T. Rozier,59,41
215,3,11:02.0,,Turnover by D. Graham (bad pass),59,41
216,3,10:49.0,Shooting foul by P. Washington (drawn by D. Šarić),,59,41
217,3,10:49.0,D. Šarić makes free throw 1 of 2,,60,41
218,3,10:49.0,D. Šarić makes free throw 2 of 2,,61,41
219,3,10:32.0,,M. Bridges misses 2-pt jump shot from 3 ft (block by D. Šarić),61,41
220,3,10:28.0,,Offensive rebound by M. Bridges,61,41
221,3,10:28.0,,M. Bridges misses 2-pt layup from 1 ft (block by F. Kaminsky),61,41
222,3,10:28.0,Defensive rebound by D. Šarić,,61,41
223,3,10:16.0,F. Kaminsky misses 2-pt jump shot from 4 ft,,61,41
224,3,10:14.0,,Defensive rebound by P. Washington,61,41
225,3,10:10.0,,M. Bridges makes 3-pt jump shot from 23 ft (assist by T. Rozier),61,44
226,3,10:00.0,Personal foul by M. Bridges (drawn by F. Kaminsky),,61,44
227,3,9:44.0,Turnover by Team (shot clock),,61,44
228,3,9:34.0,,D. Graham makes 2-pt layup from 1 ft,61,46
229,3,9:28.0,Turnover by D. Booker (bad pass),,61,46
230,3,9:19.0,,D. Graham misses 3-pt jump shot from 26 ft,61,46
231,3,9:15.0,,Offensive rebound by B. Biyombo,61,46
232,3,9:00.0,,D. Graham misses 3-pt jump shot from 26 ft,61,46
233,3,8:58.0,Defensive rebound by K. Oubre,,61,46
234,3,8:54.0,D. Šarić misses 3-pt jump shot from 25 ft,,61,46
235,3,8:51.0,,Defensive rebound by T. Rozier,61,46
236,3,8:44.0,,P. Washington makes 2-pt hook shot from 6 ft (assist by D. Graham),61,48
237,3,8:43.0,Phoenix full timeout,,61,48
238,3,8:25.0,K. Oubre makes 2-pt layup from 3 ft (assist by F. Kaminsky),,63,48
239,3,8:10.0,,P. Washington makes 2-pt layup from 2 ft (assist by D. Graham),63,50
240,3,7:52.0,D. Booker makes 3-pt jump shot from 27 ft (assist by R. Rubio),,66,50
241,3,7:47.0,,Personal foul by F. Kaminsky (drawn by B. Biyombo),66,50
242,3,7:36.0,,B. Biyombo misses 2-pt layup from 3 ft (block by F. Kaminsky),66,50
243,3,7:32.0,Defensive rebound by F. Kaminsky,,66,50
244,3,7:18.0,K. Oubre misses 3-pt jump shot from 26 ft,,66,50
245,3,7:15.0,,Defensive rebound by B. Biyombo,66,50
246,3,6:56.0,,T. Rozier makes 2-pt layup from 2 ft (assist by P. Washington),66,52
247,3,6:33.0,F. Kaminsky misses 3-pt jump shot from 24 ft,,66,52
248,3,6:29.0,,Defensive rebound by D. Graham,66,52
249,3,6:29.0,,B. Biyombo makes 2-pt layup from 1 ft (assist by D. Graham),66,54
250,3,6:29.0,,Shooting foul by D. Booker (drawn by B. Biyombo),66,54
251,3,6:29.0,M. Bridges enters the game for F. Kaminsky,,66,54
252,3,6:29.0,,B. Biyombo makes free throw 1 of 1,66,55
253,3,6:17.0,D. Booker makes 2-pt jump shot from 15 ft (assist by R. Rubio),,68,55
254,3,6:02.0,,D. Graham misses 3-pt jump shot from 28 ft,68,55
255,3,5:58.0,Defensive rebound by M. Bridges,,68,55
256,3,5:53.0,Turnover by D. Booker (bad pass; steal by T. Rozier),,68,55
257,3,5:49.0,,D. Graham makes 2-pt dunk from 1 ft (assist by T. Rozier),68,57
258,3,5:34.0,Personal foul by M. Bridges (drawn by D. Booker),,68,57
259,3,5:34.0,,D. Bacon enters the game for M. Bridges,68,57
260,3,5:34.0,,M. Williams enters the game for P. Washington,68,57
261,3,5:28.0,D. Šarić misses 2-pt layup from 2 ft (block by M. Williams),,68,57
262,3,5:25.0,,Defensive rebound by B. Biyombo,68,57
263,3,5:16.0,,Personal foul by M. Bridges (drawn by T. Rozier),68,57
264,3,5:16.0,T. Jerome enters the game for R. Rubio,,68,57
265,3,5:07.0,,D. Graham misses 2-pt jump shot from 9 ft,68,57
266,3,5:05.0,Defensive rebound by T. Jerome,,68,57
267,3,4:59.0,D. Booker misses 3-pt jump shot from 26 ft,,68,57
268,3,4:56.0,,Defensive rebound by D. Bacon,68,57
269,3,4:48.0,,M. Williams makes 2-pt hook shot from 6 ft,68,59
270,3,4:32.0,D. Booker misses 3-pt jump shot from 25 ft,,68,59
271,3,4:28.0,,Defensive rebound by T. Rozier,68,59
272,3,4:20.0,,Shooting foul by D. Booker (drawn by M. Williams),68,59
273,3,4:20.0,,M. Williams makes free throw 1 of 2,68,60
274,3,4:20.0,F. Kaminsky enters the game for D. Šarić,,68,60
275,3,4:20.0,,M. Monk enters the game for B. Biyombo,68,60
276,3,4:20.0,,C. Zeller enters the game for D. Graham,68,60
277,3,4:20.0,,M. Williams makes free throw 2 of 2,68,61
278,3,4:09.0,Technical foul by M. Monk,,68,61
279,3,4:09.0,D. Booker makes technical free throw,,69,61
280,3,3:59.0,T. Jerome misses 3-pt jump shot from 25 ft,,69,61
281,3,3:56.0,,Defensive rebound by C. Zeller,69,61
282,3,3:54.0,,Offensive foul by M. Williams (drawn by M. Bridges),69,61
283,3,3:54.0,,Turnover by M. Williams (offensive foul),69,61
284,3,3:54.0,Phoenix full timeout,,69,61
285,3,3:40.0,K. Oubre makes 2-pt jump shot from 2 ft (assist by D. Booker),,71,61
286,3,3:25.0,,M. Williams misses 2-pt jump shot from 4 ft,71,61
287,3,3:24.0,,Offensive rebound by C. Zeller,71,61
288,3,3:24.0,,C. Zeller makes 2-pt layup from 1 ft,71,63
289,3,3:22.0,Shooting foul by M. Monk (drawn by D. Booker),,71,63
290,3,3:22.0,D. Booker misses free throw 1 of 2,,71,63
291,3,3:22.0,Offensive rebound by Team,,71,63
292,3,3:22.0,D. Booker makes free throw 2 of 2,,72,63
293,3,3:04.0,,Personal foul by T. Jerome (drawn by M. Monk),72,63
294,3,3:04.0,,M. Monk makes free throw 1 of 2,72,64
295,3,3:04.0,,M. Monk makes free throw 2 of 2,72,65
296,3,2:51.0,D. Booker makes 3-pt jump shot from 25 ft (assist by T. Jerome),,75,65
297,3,2:28.0,,D. Bacon misses 3-pt jump shot from 26 ft,75,65
298,3,2:23.0,Defensive rebound by F. Kaminsky,,75,65
299,3,2:09.0,D. Booker misses 3-pt jump shot from 25 ft,,75,65
300,3,2:05.0,,Defensive rebound by M. Williams,75,65
301,3,1:58.0,,D. Bacon makes 2-pt layup from 2 ft (assist by M. Williams),75,67
302,3,1:45.0,Turnover by D. Booker (out of bounds lost ball),,75,67
303,3,1:45.0,C. Johnson enters the game for K. Oubre,,75,67
304,3,1:45.0,,D. Graham enters the game for T. Rozier,75,67
305,3,1:33.0,,C. Zeller misses 2-pt jump shot from 4 ft,75,67
306,3,1:33.0,Defensive rebound by Team,,75,67
307,3,1:33.0,,Loose ball foul by C. Zeller (drawn by F. Kaminsky),75,67
308,3,1:33.0,F. Kaminsky misses free throw 1 of 2,,75,67
309,3,1:33.0,Offensive rebound by Team,,75,67
310,3,1:33.0,F. Kaminsky makes free throw 2 of 2,,76,67
311,3,1:13.0,,C. Zeller makes 2-pt layup from 4 ft (assist by D. Graham),76,69
312,3,0:58.0,T. Jerome makes 2-pt jump shot from 12 ft (assist by D. Booker),,78,69
313,3,0:50.0,,Personal foul by T. Jerome (drawn by M. Williams),78,69
314,3,0:50.0,,M. Williams makes free throw 1 of 2,78,70
315,3,0:50.0,,M. Williams makes free throw 2 of 2,78,71
316,3,0:30.0,D. Booker misses 2-pt jump shot from 18 ft,,78,71
317,3,0:28.0,,Defensive rebound by M. Williams,78,71
318,3,0:14.0,,Personal foul by D. Booker (drawn by M. Williams),78,71
319,3,0:14.0,,M. Williams makes free throw 1 of 2,78,72
320,3,0:14.0,,M. Williams makes free throw 2 of 2,78,73
321,3,0:00.0,T. Jerome makes 2-pt jump shot from 10 ft,,80,73
322,4,11:37.0,,M. Monk misses 2-pt jump shot from 9 ft,80,73
323,4,11:35.0,,Offensive rebound by C. Zeller,80,73
324,4,11:34.0,,Turnover by C. Zeller (out of bounds lost ball),80,73
325,4,11:21.0,C. Johnson misses 3-pt jump shot from 25 ft,,80,73
326,4,11:18.0,Offensive rebound by M. Bridges,,80,73
327,4,11:16.0,R. Rubio misses 3-pt jump shot from 25 ft,,80,73
328,4,11:14.0,,Defensive rebound by D. Graham,80,73
329,4,11:05.0,,M. Williams makes 2-pt hook shot from 8 ft (assist by D. Graham),80,75
330,4,10:51.0,F. Kaminsky misses 2-pt dunk from 3 ft (block by M. Monk),,80,75
331,4,10:48.0,,Defensive rebound by D. Bacon,80,75
332,4,10:41.0,,Shooting foul by M. Bridges (drawn by D. Graham),80,75
333,4,10:41.0,,Charlotte full timeout,80,75
334,4,10:41.0,,Instant Replay (Challenge: Ruling Stands),80,75
335,4,10:41.0,,D. Graham makes free throw 1 of 2,80,76
336,4,10:41.0,,D. Graham makes free throw 2 of 2,80,77
337,4,10:28.0,F. Kaminsky makes 2-pt layup from 1 ft (assist by R. Rubio),,82,77
338,4,10:10.0,,C. Zeller makes 2-pt layup from 3 ft (assist by D. Graham),82,79
339,4,10:10.0,,Shooting foul by F. Kaminsky (drawn by C. Zeller),82,79
340,4,10:10.0,,C. Zeller makes free throw 1 of 1,82,80
341,4,10:00.0,Personal foul by D. Bacon (drawn by R. Rubio),,82,80
342,4,10:00.0,K. Oubre enters the game for C. Johnson,,82,80
343,4,9:55.0,M. Bridges makes 2-pt layup from 1 ft (assist by R. Rubio),,84,80
344,4,9:40.0,,D. Graham makes 2-pt layup from 1 ft (assist by M. Williams),84,82
345,4,9:30.0,R. Rubio misses 2-pt jump shot from 18 ft,,84,82
346,4,9:27.0,,Defensive rebound by C. Zeller,84,82
347,4,9:22.0,,D. Bacon makes 2-pt layup from 2 ft,84,84
348,4,9:11.0,Personal foul by D. Bacon (drawn by R. Rubio),,84,84
349,4,9:11.0,D. Booker enters the game for J. Carter,,84,84
350,4,9:11.0,D. Šarić enters the game for F. Kaminsky,,84,84
351,4,9:11.0,,B. Biyombo enters the game for C. Zeller,84,84
352,4,8:58.0,M. Bridges misses 2-pt layup from 1 ft,,84,84
353,4,8:56.0,Offensive rebound by D. Šarić,,84,84
354,4,8:51.0,M. Bridges misses 2-pt layup from 5 ft,,84,84
355,4,8:49.0,,Defensive rebound by B. Biyombo,84,84
356,4,8:44.0,,M. Williams misses 2-pt layup from 3 ft,84,84
357,4,8:41.0,,Offensive rebound by D. Graham,84,84
358,4,8:31.0,,D. Graham misses 2-pt jump shot from 3 ft,84,84
359,4,8:26.0,,Offensive rebound by D. Bacon,84,84
360,4,8:26.0,,D. Bacon makes 2-pt layup from 1 ft,84,86
361,4,8:07.0,M. Bridges misses 3-pt jump shot from 24 ft,,84,86
362,4,8:03.0,,Defensive rebound by B. Biyombo,84,86
363,4,7:53.0,,M. Williams makes 2-pt jump shot from 5 ft (assist by M. Monk),84,88
364,4,7:53.0,,Shooting foul by D. Šarić (drawn by M. Williams),84,88
365,4,7:53.0,Phoenix full timeout,,84,88
366,4,7:53.0,,M. Williams makes free throw 1 of 1,84,89
367,4,7:31.0,M. Bridges misses 2-pt dunk from 2 ft (block by B. Biyombo),,84,89
368,4,7:25.0,Offensive rebound by D. Šarić,,84,89
369,4,7:25.0,D. Šarić makes 2-pt layup at rim,,86,89
370,4,7:15.0,,M. Williams misses 3-pt jump shot from 26 ft,86,89
371,4,7:10.0,Defensive rebound by D. Booker,,86,89
372,4,7:03.0,Turnover by D. Booker (bad pass; steal by M. Williams),,86,89
373,4,6:57.0,,D. Bacon misses 2-pt layup from 3 ft (block by D. Booker),86,89
374,4,6:54.0,Defensive rebound by M. Bridges,,86,89
375,4,6:50.0,K. Oubre misses 3-pt jump shot from 23 ft,,86,89
376,4,6:46.0,Offensive rebound by D. Booker,,86,89
377,4,6:41.0,D. Booker makes 2-pt jump shot from 5 ft,,88,89
378,4,6:41.0,,Charlotte full timeout,88,89
379,4,6:41.0,,M. Bridges enters the game for M. Monk,88,89
380,4,6:41.0,,T. Rozier enters the game for M. Williams,88,89
