,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,MILWAUKEE_ACTION,PHILADELPHIA_SCORE,MILWAUKEE_SCORE
34,1,8:19.0,,Defensive rebound by G. Antetokounmpo,3,8
35,1,8:11.0,,W. Matthews misses 2-pt jump shot from 10 ft,3,8
36,1,8:08.0,Defensive rebound by B. Simmons,,3,8
37,1,8:08.0,Offensive foul by B. Simmons (drawn by E. Bledsoe),,3,8
38,1,8:08.0,Turnover by B. Simmons (offensive foul),,3,8
39,1,8:08.0,,Milwaukee full timeout,3,8
40,1,8:08.0,,D. DiVincenzo enters the game for G. Antetokounmpo,3,8
41,1,7:55.0,,E. Bledsoe misses 2-pt layup from 2 ft,3,8
42,1,7:52.0,,Offensive rebound by E. Bledsoe,3,8
43,1,7:49.0,,Turnover by E. Bledsoe (lost ball; steal by T. Harris),3,8
44,1,7:39.0,T. Harris makes 2-pt jump shot from 16 ft,,5,8
45,1,7:27.0,,B. Lopez misses 3-pt jump shot from 23 ft,5,8
46,1,7:24.0,Defensive rebound by S. Milton,,5,8
47,1,7:14.0,B. Simmons makes 2-pt layup from 1 ft (assist by J. Embiid),,7,8
48,1,6:59.0,,D. DiVincenzo misses 3-pt jump shot from 26 ft,7,8
49,1,6:56.0,Defensive rebound by B. Simmons,,7,8
50,1,6:56.0,,G. Antetokounmpo enters the game for W. Matthews,7,8
51,1,6:41.0,J. Embiid makes 2-pt jump shot from 14 ft,,9,8
52,1,6:33.0,,Offensive foul by G. Antetokounmpo (drawn by B. Simmons),9,8
53,1,6:33.0,,Turnover by G. Antetokounmpo (offensive foul),9,8
54,1,6:33.0,F. Korkmaz enters the game for S. Milton,,9,8
55,1,6:19.0,F. Korkmaz makes 3-pt jump shot from 28 ft (assist by J. Embiid),,12,8
56,1,6:05.0,,D. DiVincenzo makes 3-pt jump shot from 27 ft,12,11
57,1,5:46.0,J. Embiid misses 3-pt jump shot from 26 ft,,12,11
58,1,5:43.0,,Defensive rebound by D. DiVincenzo,12,11
59,1,5:33.0,,Turnover by G. Antetokounmpo (lost ball; steal by A. Horford),12,11
60,1,5:18.0,Shooting foul by B. Lopez (drawn by J. Embiid),,12,11
61,1,5:18.0,J. Embiid misses free throw 1 of 2,,12,11
62,1,5:18.0,Offensive rebound by Team,,12,11
63,1,5:18.0,,P. Connaughton enters the game for E. Bledsoe,12,11
64,1,5:18.0,,R. Lopez enters the game for B. Lopez,12,11
65,1,5:18.0,J. Embiid makes free throw 2 of 2,,13,11
66,1,5:05.0,,K. Middleton misses 2-pt jump shot from 13 ft,13,11
67,1,5:05.0,Defensive rebound by Team,,13,11
68,1,5:05.0,M. Thybulle enters the game for J. Embiid,,13,11
69,1,4:53.0,T. Harris misses 3-pt jump shot from 26 ft,,13,11
70,1,4:51.0,,Defensive rebound by G. Antetokounmpo,13,11
71,1,4:42.0,,P. Connaughton misses 2-pt jump shot from 16 ft (block by M. Thybulle),13,11
72,1,4:42.0,,Offensive rebound by Team,13,11
73,1,4:35.0,,G. Antetokounmpo makes 2-pt layup from 2 ft,13,13
74,1,4:30.0,A. Horford misses 3-pt jump shot from 26 ft,,13,13
75,1,4:27.0,,Defensive rebound by G. Antetokounmpo,13,13
76,1,4:21.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,13,13
77,1,4:18.0,Defensive rebound by T. Harris,,13,13
78,1,4:10.0,B. Simmons makes 2-pt hook shot from 5 ft,,15,13
79,1,3:54.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,15,13
80,1,3:51.0,,Offensive rebound by R. Lopez,15,13
81,1,3:50.0,,Turnover by R. Lopez (bad pass; steal by B. Simmons),15,13
82,1,3:45.0,T. Harris makes 3-pt jump shot from 28 ft (assist by B. Simmons),,18,13
83,1,3:28.0,,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by K. Middleton),18,15
84,1,3:26.0,Philadelphia full timeout,,18,15
85,1,3:26.0,M. Scott enters the game for T. Harris,,18,15
86,1,3:26.0,,K. Korver enters the game for K. Middleton,18,15
87,1,3:11.0,A. Horford misses 2-pt jump shot from 16 ft,,18,15
88,1,3:07.0,,Defensive rebound by P. Connaughton,18,15
89,1,2:55.0,,R. Lopez makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),18,18
90,1,2:45.0,M. Scott misses 3-pt jump shot from 28 ft,,18,18
91,1,2:42.0,,Defensive rebound by K. Korver,18,18
92,1,2:28.0,,D. DiVincenzo makes 2-pt jump shot from 16 ft (assist by G. Antetokounmpo),18,20
93,1,2:18.0,Offensive foul by B. Simmons (drawn by D. DiVincenzo),,18,20
94,1,2:18.0,Turnover by B. Simmons (offensive foul),,18,20
95,1,2:18.0,J. Embiid enters the game for A. Horford,,18,20
96,1,2:18.0,S. Milton enters the game for F. Korkmaz,,18,20
97,1,2:06.0,,Personal foul by J. Embiid (drawn by G. Antetokounmpo),18,20
98,1,2:06.0,F. Korkmaz enters the game for B. Simmons,,18,20
99,1,2:02.0,,K. Korver misses 3-pt jump shot from 26 ft,18,20
100,1,2:00.0,,Offensive rebound by P. Connaughton,18,20
101,1,2:00.0,,P. Connaughton makes 2-pt dunk at rim,18,22
102,1,1:48.0,Personal foul by K. Korver (drawn by M. Thybulle),,18,22
103,1,1:48.0,,E. İlyasova enters the game for G. Antetokounmpo,18,22
104,1,1:35.0,J. Embiid misses 2-pt jump shot from 12 ft,,18,22
105,1,1:33.0,,Defensive rebound by K. Korver,18,22
106,1,1:26.0,,Turnover by P. Connaughton (bad pass; steal by S. Milton),18,22
107,1,1:22.0,Personal foul by D. DiVincenzo (drawn by F. Korkmaz),,18,22
108,1,1:22.0,F. Korkmaz makes free throw 1 of 2,,19,22
109,1,1:22.0,,E. Bledsoe enters the game for D. DiVincenzo,19,22
110,1,1:22.0,F. Korkmaz makes free throw 2 of 2,,20,22
111,1,1:02.0,,K. Korver misses 2-pt jump shot from 20 ft,20,22
112,1,0:59.0,Defensive rebound by F. Korkmaz,,20,22
113,1,0:54.0,J. Embiid misses 2-pt jump shot from 13 ft (block by R. Lopez),,20,22
114,1,0:54.0,,Defensive rebound by R. Lopez,20,22
115,1,0:41.0,,Turnover by E. Bledsoe (bad pass),20,22
116,1,0:30.0,S. Milton makes 2-pt layup from 4 ft,,22,22
117,1,0:30.0,Shooting foul by E. Bledsoe (drawn by S. Milton),,22,22
118,1,0:30.0,S. Milton makes free throw 1 of 1,,23,22
119,1,0:12.0,,E. Bledsoe misses 2-pt jump shot from 13 ft,23,22
120,1,0:10.0,Defensive rebound by M. Scott,,23,22
121,1,0:02.0,M. Scott makes 3-pt jump shot from 24 ft (assist by S. Milton),,26,22
122,1,0:00.0,,K. Korver misses 3-pt jump shot from 27 ft,26,22
123,1,0:00.0,,Offensive rebound by Team,26,22
124,2,11:46.0,F. Korkmaz misses 2-pt layup from 3 ft,,26,22
125,2,11:44.0,,Defensive rebound by R. Lopez,26,22
126,2,11:36.0,,R. Lopez misses 3-pt jump shot from 26 ft,26,22
127,2,11:33.0,,Offensive rebound by K. Korver,26,22
128,2,11:29.0,,E. İlyasova misses 3-pt jump shot from 25 ft,26,22
129,2,11:27.0,Defensive rebound by M. Scott,,26,22
130,2,11:21.0,J. Embiid misses 2-pt jump shot from 15 ft,,26,22
131,2,11:19.0,,Defensive rebound by E. İlyasova,26,22
132,2,11:07.0,,E. Bledsoe makes 2-pt layup from 1 ft,26,24
133,2,10:56.0,Turnover by S. Milton (bad pass),,26,24
134,2,10:43.0,,R. Lopez misses 3-pt jump shot from 26 ft,26,24
135,2,10:41.0,Defensive rebound by J. Embiid,,26,24
136,2,10:22.0,J. Embiid misses 2-pt hook shot from 7 ft,,26,24
137,2,10:20.0,,Defensive rebound by E. Bledsoe,26,24
138,2,10:14.0,,R. Lopez makes 2-pt hook shot from 1 ft (assist by E. Bledsoe),26,26
139,2,9:58.0,J. Embiid misses 2-pt layup from 3 ft (block by R. Lopez),,26,26
140,2,9:58.0,Offensive rebound by Team,,26,26
141,2,9:58.0,A. Horford enters the game for S. Milton,,26,26
142,2,9:58.0,B. Simmons enters the game for M. Scott,,26,26
143,2,9:58.0,,B. Lopez enters the game for R. Lopez,26,26
144,2,9:50.0,B. Simmons misses 2-pt layup from 4 ft,,26,26
145,2,9:46.0,,Defensive rebound by E. İlyasova,26,26
146,2,9:39.0,,E. İlyasova makes 2-pt layup from 2 ft (assist by E. Bledsoe),26,28
147,2,9:21.0,J. Embiid misses 3-pt jump shot from 28 ft,,26,28
148,2,9:17.0,,Defensive rebound by W. Matthews,26,28
149,2,9:09.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,26,28
150,2,9:06.0,Defensive rebound by A. Horford,,26,28
151,2,8:58.0,F. Korkmaz makes 2-pt jump shot from 18 ft (assist by J. Embiid),,28,28
152,2,8:44.0,,E. Bledsoe misses 2-pt jump shot from 6 ft (block by M. Thybulle),28,28
153,2,8:41.0,Defensive rebound by B. Simmons,,28,28
154,2,8:30.0,Personal foul by K. Korver (drawn by F. Korkmaz),,28,28
155,2,8:30.0,T. Harris enters the game for J. Embiid,,28,28
156,2,8:30.0,M. Shayok enters the game for M. Thybulle,,28,28
157,2,8:30.0,,G. Antetokounmpo enters the game for E. İlyasova,28,28
158,2,8:30.0,,K. Middleton enters the game for K. Korver,28,28
159,2,8:20.0,A. Horford makes 3-pt jump shot from 27 ft (assist by T. Harris),,31,28
160,2,8:04.0,,G. Antetokounmpo misses 2-pt layup from 3 ft,31,28
161,2,8:02.0,Defensive rebound by T. Harris,,31,28
162,2,7:58.0,M. Shayok makes 3-pt jump shot from 27 ft (assist by B. Simmons),,34,28
163,2,7:42.0,,B. Lopez makes 2-pt jump shot from 11 ft,34,30
164,2,7:22.0,Turnover by T. Harris (lost ball; steal by E. Bledsoe),,34,30
165,2,7:15.0,,B. Lopez misses 3-pt jump shot from 27 ft,34,30
166,2,7:13.0,,Offensive rebound by W. Matthews,34,30
167,2,7:11.0,,W. Matthews makes 3-pt jump shot from 25 ft,34,33
168,2,6:56.0,F. Korkmaz misses 3-pt jump shot from 27 ft,,34,33
169,2,6:56.0,,Defensive rebound by E. Bledsoe,34,33
170,2,6:46.0,,B. Lopez misses 2-pt layup from 8 ft,34,33
171,2,6:45.0,,Offensive rebound by G. Antetokounmpo,34,33
172,2,6:45.0,,G. Antetokounmpo makes 2-pt layup from 2 ft,34,35
173,2,6:45.0,Philadelphia full timeout,,34,35
174,2,6:45.0,,D. DiVincenzo enters the game for E. Bledsoe,34,35
175,2,6:22.0,A. Horford misses 2-pt jump shot from 10 ft,,34,35
176,2,6:19.0,,Defensive rebound by K. Middleton,34,35
177,2,6:04.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by K. Middleton),34,37
178,2,5:43.0,A. Horford misses 3-pt jump shot from 28 ft,,34,37
179,2,5:39.0,,Defensive rebound by G. Antetokounmpo,34,37
180,2,5:32.0,,K. Middleton misses 3-pt jump shot from 28 ft,34,37
181,2,5:29.0,Defensive rebound by M. Shayok,,34,37
182,2,5:22.0,A. Horford makes 3-pt jump shot from 27 ft (assist by B. Simmons),,37,37
183,2,5:07.0,,K. Middleton makes 2-pt jump shot from 17 ft,37,39
184,2,4:47.0,M. Shayok misses 3-pt jump shot from 23 ft,,37,39
185,2,4:44.0,,Defensive rebound by B. Lopez,37,39
186,2,4:42.0,,Shooting foul by T. Harris (drawn by G. Antetokounmpo),37,39
187,2,4:42.0,,G. Antetokounmpo makes free throw 1 of 2,37,40
188,2,4:42.0,,P. Connaughton enters the game for B. Lopez,37,40
189,2,4:42.0,,G. Antetokounmpo makes free throw 2 of 2,37,41
190,2,4:24.0,Personal foul by P. Connaughton (drawn by A. Horford),,37,41
191,2,4:20.0,F. Korkmaz misses 3-pt jump shot from 26 ft,,37,41
192,2,4:19.0,Offensive rebound by T. Harris,,37,41
193,2,4:19.0,T. Harris makes 2-pt layup from 2 ft,,39,41
194,2,4:09.0,,G. Antetokounmpo misses 2-pt jump shot from 2 ft,39,41
195,2,4:06.0,Defensive rebound by T. Harris,,39,41
196,2,3:58.0,M. Shayok misses 3-pt jump shot from 23 ft,,39,41
197,2,3:55.0,,Defensive rebound by K. Middleton,39,41
198,2,3:47.0,,D. DiVincenzo makes 3-pt jump shot from 25 ft (assist by K. Middleton),39,44
199,2,3:27.0,A. Horford misses 2-pt jump shot from 11 ft,,39,44
200,2,3:24.0,,Defensive rebound by D. DiVincenzo,39,44
201,2,3:18.0,,K. Middleton misses 3-pt jump shot from 27 ft,39,44
202,2,3:15.0,Defensive rebound by F. Korkmaz,,39,44
203,2,3:06.0,B. Simmons makes 2-pt jump shot from 2 ft,,41,44
204,2,3:01.0,,Milwaukee full timeout,41,44
205,2,3:01.0,J. Embiid enters the game for A. Horford,,41,44
206,2,3:01.0,S. Milton enters the game for F. Korkmaz,,41,44
207,2,3:01.0,M. Thybulle enters the game for M. Shayok,,41,44
208,2,3:01.0,,B. Lopez enters the game for W. Matthews,41,44
209,2,2:54.0,,K. Middleton misses 2-pt jump shot from 9 ft,41,44
210,2,2:51.0,Defensive rebound by J. Embiid,,41,44
211,2,2:40.0,Personal foul by K. Middleton (drawn by T. Harris),,41,44
212,2,2:34.0,M. Thybulle makes 3-pt jump shot from 26 ft (assist by B. Simmons),,44,44
213,2,2:22.0,,G. Antetokounmpo makes 2-pt layup from 2 ft,44,46
214,2,2:16.0,T. Harris makes 3-pt jump shot from 27 ft (assist by S. Milton),,47,46
215,2,2:03.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,47,46
216,2,2:00.0,Defensive rebound by T. Harris,,47,46
217,2,2:00.0,Personal foul by G. Antetokounmpo (drawn by J. Embiid),,47,46
218,2,1:46.0,Shooting foul by B. Lopez (drawn by J. Embiid),,47,46
219,2,1:46.0,J. Embiid makes free throw 1 of 2,,48,46
220,2,1:46.0,,E. Bledsoe enters the game for P. Connaughton,48,46
221,2,1:46.0,,R. Lopez enters the game for B. Lopez,48,46
222,2,1:46.0,J. Embiid misses free throw 2 of 2,,48,46
223,2,1:43.0,,Defensive rebound by G. Antetokounmpo,48,46
224,2,1:31.0,,E. Bledsoe makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),48,48
225,2,1:31.0,,Shooting foul by J. Embiid (drawn by E. Bledsoe),48,48
226,2,1:31.0,,E. Bledsoe misses free throw 1 of 1,48,48
227,2,1:30.0,,Offensive rebound by Team,48,48
228,2,1:27.0,,K. Middleton misses 2-pt jump shot from 2 ft,48,48
229,2,1:24.0,,Offensive rebound by G. Antetokounmpo,48,48
230,2,1:23.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,48,50
231,2,1:07.0,T. Harris misses 2-pt jump shot from 20 ft,,48,50
232,2,1:04.0,,Defensive rebound by D. DiVincenzo,48,50
233,2,0:58.0,,R. Lopez makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),48,53
234,2,0:42.0,J. Embiid misses 2-pt jump shot from 16 ft,,48,53
235,2,0:40.0,,Defensive rebound by E. Bledsoe,48,53
236,2,0:35.0,,Shooting foul by S. Milton (drawn by G. Antetokounmpo),48,53
237,2,0:35.0,,G. Antetokounmpo makes free throw 1 of 2,48,54
238,2,0:35.0,,G. Antetokounmpo misses free throw 2 of 2,48,54
239,2,0:33.0,Defensive rebound by B. Simmons,,48,54
240,2,0:17.0,S. Milton makes 3-pt jump shot from 25 ft (assist by B. Simmons),,51,54
241,2,0:03.0,,E. Bledsoe misses 2-pt layup from 4 ft,51,54
242,2,0:03.0,Defensive rebound by Team,,51,54
243,2,0:03.0,,P. Connaughton enters the game for G. Antetokounmpo,51,54
244,2,0:00.0,S. Milton misses 2-pt jump shot from 16 ft,,51,54
245,2,0:00.0,Offensive rebound by Team,,51,54
246,3,11:41.0,J. Embiid misses 2-pt hook shot from 8 ft (block by B. Lopez),,51,54
247,3,11:37.0,,Defensive rebound by E. Bledsoe,51,54
248,3,11:33.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,51,56
249,3,11:20.0,J. Embiid misses 3-pt jump shot from 27 ft,,51,56
250,3,11:18.0,,Defensive rebound by G. Antetokounmpo,51,56
251,3,11:15.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,51,56
252,3,11:12.0,Defensive rebound by T. Harris,,51,56
253,3,11:06.0,Shooting foul by B. Lopez (drawn by J. Embiid),,51,56
254,3,11:06.0,J. Embiid misses free throw 1 of 2,,51,56
255,3,11:06.0,Offensive rebound by Team,,51,56
256,3,11:06.0,J. Embiid makes free throw 2 of 2,,52,56
257,3,10:55.0,,K. Middleton misses 2-pt layup from 4 ft (block by J. Embiid),52,56
258,3,10:51.0,Defensive rebound by T. Harris,,52,56
259,3,10:45.0,A. Horford makes 3-pt jump shot from 24 ft (assist by S. Milton),,55,56
260,3,10:27.0,,E. Bledsoe misses 2-pt jump shot from 12 ft,55,56
261,3,10:24.0,Defensive rebound by J. Embiid,,55,56
262,3,10:17.0,T. Harris misses 2-pt jump shot from 5 ft,,55,56
263,3,10:14.0,,Defensive rebound by G. Antetokounmpo,55,56
264,3,10:04.0,,G. Antetokounmpo misses 2-pt jump shot from 8 ft,55,56
265,3,10:01.0,Defensive rebound by A. Horford,,55,56
266,3,9:56.0,J. Embiid misses 3-pt jump shot from 28 ft,,55,56
267,3,9:52.0,Offensive rebound by A. Horford,,55,56
268,3,9:46.0,J. Embiid makes 2-pt layup from 2 ft (assist by T. Harris),,57,56
269,3,9:32.0,,W. Matthews makes 3-pt jump shot from 28 ft (assist by B. Lopez),57,59
270,3,9:13.0,J. Embiid misses 2-pt jump shot from 16 ft,,57,59
271,3,9:11.0,,Defensive rebound by K. Middleton,57,59
272,3,9:05.0,,K. Middleton makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),57,62
273,3,9:05.0,Philadelphia full timeout,,57,62
274,3,9:05.0,,R. Lopez enters the game for B. Lopez,57,62
275,3,8:54.0,A. Horford misses 2-pt layup from 5 ft (block by W. Matthews),,57,62
276,3,8:53.0,,Defensive rebound by W. Matthews,57,62
277,3,8:51.0,,Turnover by W. Matthews (lost ball; steal by B. Simmons),57,62
278,3,8:42.0,T. Harris misses 2-pt jump shot from 15 ft,,57,62
279,3,8:39.0,,Defensive rebound by W. Matthews,57,62
280,3,8:34.0,,Shooting foul by J. Embiid (drawn by G. Antetokounmpo),57,62
281,3,8:34.0,,G. Antetokounmpo makes free throw 1 of 2,57,63
282,3,8:34.0,,G. Antetokounmpo makes free throw 2 of 2,57,64
283,3,8:20.0,Turnover by B. Simmons (3 sec),,57,64
284,3,8:20.0,,D. DiVincenzo enters the game for G. Antetokounmpo,57,64
285,3,8:05.0,,K. Middleton makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),57,67
286,3,7:41.0,Turnover by J. Embiid (lost ball; steal by E. Bledsoe),,57,67
287,3,7:37.0,,Shooting foul by S. Milton (drawn by E. Bledsoe),57,67
288,3,7:37.0,,E. Bledsoe makes free throw 1 of 2,57,68
289,3,7:37.0,,E. Bledsoe misses free throw 2 of 2,57,68
290,3,7:34.0,Defensive rebound by A. Horford,,57,68
291,3,7:22.0,T. Harris misses 2-pt jump shot from 8 ft,,57,68
292,3,7:19.0,,Defensive rebound by D. DiVincenzo,57,68
293,3,7:16.0,,W. Matthews makes 2-pt layup from 2 ft,57,70
294,3,7:15.0,Philadelphia full timeout,,57,70
295,3,7:15.0,F. Korkmaz enters the game for J. Embiid,,57,70
296,3,7:15.0,M. Thybulle enters the game for S. Milton,,57,70
297,3,7:15.0,,G. Antetokounmpo enters the game for D. DiVincenzo,57,70
298,3,7:01.0,A. Horford makes 3-pt jump shot from 26 ft (assist by F. Korkmaz),,60,70
299,3,6:48.0,,Turnover by W. Matthews (bad pass),60,70
300,3,6:29.0,A. Horford misses 3-pt jump shot from 28 ft,,60,70
301,3,6:26.0,,Defensive rebound by K. Middleton,60,70
302,3,6:18.0,,K. Middleton makes 2-pt jump shot from 9 ft,60,72
303,3,6:18.0,,P. Connaughton enters the game for E. Bledsoe,60,72
304,3,6:18.0,,D. DiVincenzo enters the game for W. Matthews,60,72
305,3,6:02.0,A. Horford misses 3-pt jump shot from 27 ft,,60,72
306,3,5:59.0,Offensive rebound by B. Simmons,,60,72
307,3,5:55.0,T. Harris makes 2-pt layup from 2 ft (assist by B. Simmons),,62,72
308,3,5:42.0,,Personal foul by B. Simmons (drawn by K. Middleton),62,72
309,3,5:34.0,,Turnover by D. DiVincenzo (lost ball; steal by M. Thybulle),62,72
310,3,5:28.0,A. Horford misses 3-pt jump shot from 27 ft,,62,72
311,3,5:25.0,,Defensive rebound by G. Antetokounmpo,62,72
312,3,5:14.0,,Turnover by P. Connaughton (bad pass),62,72
313,3,5:11.0,Turnover by A. Horford (traveling),,62,72
314,3,4:57.0,,G. Antetokounmpo misses 2-pt jump shot from 9 ft,62,72
315,3,4:54.0,Defensive rebound by F. Korkmaz,,62,72
316,3,4:47.0,F. Korkmaz misses 3-pt jump shot from 28 ft (block by P. Connaughton),,62,72
317,3,4:45.0,,Defensive rebound by K. Middleton,62,72
318,3,4:45.0,,P. Connaughton misses 2-pt layup from 1 ft (block by B. Simmons),62,72
319,3,4:45.0,,Offensive rebound by Team,62,72
320,3,4:38.0,,G. Antetokounmpo makes 2-pt jump shot from 16 ft,62,74
321,3,4:21.0,T. Harris makes 3-pt jump shot from 28 ft (assist by A. Horford),,65,74
322,3,4:12.0,,Turnover by G. Antetokounmpo (out of bounds lost ball),65,74
323,3,4:12.0,,K. Korver enters the game for K. Middleton,65,74
324,3,3:47.0,A. Horford misses 2-pt jump shot from 15 ft,,65,74
325,3,3:47.0,Offensive rebound by B. Simmons,,65,74
326,3,3:47.0,Personal foul by K. Korver (drawn by B. Simmons),,65,74
327,3,3:47.0,,E. İlyasova enters the game for R. Lopez,65,74
328,3,3:39.0,T. Harris misses 2-pt layup from 2 ft (block by D. DiVincenzo),,65,74
329,3,3:34.0,Offensive rebound by M. Thybulle,,65,74
330,3,3:33.0,M. Thybulle makes 2-pt dunk from 1 ft,,67,74
331,3,3:10.0,,K. Korver makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),67,77
332,3,2:47.0,T. Harris misses 2-pt layup from 2 ft,,67,77
333,3,2:45.0,,Defensive rebound by G. Antetokounmpo,67,77
334,3,2:43.0,,Shooting foul by A. Horford (drawn by G. Antetokounmpo),67,77
335,3,2:43.0,,G. Antetokounmpo makes free throw 1 of 2,67,78
336,3,2:43.0,J. Embiid enters the game for T. Harris,,67,78
337,3,2:43.0,M. Scott enters the game for A. Horford,,67,78
338,3,2:43.0,,R. Lopez enters the game for E. İlyasova,67,78
339,3,2:43.0,,G. Antetokounmpo makes free throw 2 of 2,67,79
340,3,2:30.0,F. Korkmaz misses 2-pt jump shot from 14 ft,,67,79
341,3,2:28.0,,Defensive rebound by K. Korver,67,79
342,3,2:19.0,,P. Connaughton makes 2-pt dunk from 1 ft,67,81
343,3,2:08.0,J. Embiid makes 3-pt jump shot from 27 ft (assist by B. Simmons),,70,81
344,3,1:47.0,,K. Korver misses 3-pt jump shot from 26 ft,70,81
345,3,1:45.0,Defensive rebound by B. Simmons,,70,81
346,3,1:38.0,M. Thybulle misses 3-pt jump shot from 28 ft,,70,81
347,3,1:37.0,Offensive rebound by M. Scott,,70,81
348,3,1:37.0,M. Scott misses 2-pt layup at rim,,70,81
349,3,1:37.0,,Defensive rebound by Team,70,81
350,3,1:37.0,M. Shayok enters the game for M. Thybulle,,70,81
351,3,1:37.0,,E. Bledsoe enters the game for G. Antetokounmpo,70,81
352,3,1:27.0,,D. DiVincenzo misses 2-pt jump shot from 18 ft,70,81
353,3,1:23.0,Defensive rebound by J. Embiid,,70,81
354,3,1:17.0,Turnover by M. Shayok (step out of bounds),,70,81
355,3,0:58.0,,K. Korver misses 3-pt jump shot from 23 ft,70,81
356,3,0:57.0,Defensive rebound by Team,,70,81
357,3,0:44.0,F. Korkmaz makes 2-pt jump shot from 16 ft,,72,81
358,3,0:38.0,,Milwaukee full timeout,72,81
359,3,0:38.0,M. Thybulle enters the game for M. Scott,,72,81
360,3,0:30.0,,K. Korver makes 2-pt jump shot from 17 ft (assist by R. Lopez),72,83
361,3,0:21.0,B. Simmons makes 2-pt layup from 2 ft (assist by J. Embiid),,74,83
362,3,0:00.0,,E. Bledsoe makes 3-pt jump shot from 26 ft,74,86
363,4,11:44.0,,Turnover by E. Bledsoe (bad pass; steal by M. Thybulle),74,86
364,4,11:25.0,T. Harris misses 2-pt jump shot from 11 ft,,74,86
365,4,11:23.0,Offensive rebound by J. Embiid,,74,86
366,4,11:21.0,J. Embiid misses 3-pt jump shot from 25 ft,,74,86
367,4,11:17.0,,Defensive rebound by E. Bledsoe,74,86
368,4,11:08.0,,R. Lopez misses 2-pt hook shot from 2 ft,74,86
369,4,11:06.0,Defensive rebound by S. Milton,,74,86
370,4,10:58.0,S. Milton makes 2-pt jump shot from 12 ft,,76,86
371,4,10:44.0,,K. Middleton makes 2-pt jump shot from 16 ft,76,88
372,4,10:26.0,J. Embiid makes 3-pt jump shot from 28 ft (assist by T. Harris),,79,88
