,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,OKLAHOMA CITY_ACTION,GOLDEN STATE_SCORE,OKLAHOMA CITY_SCORE
40,1,6:38.0,Turnover by W. Cauley-Stein (lost ball; steal by H. Diallo),,13,16
41,1,6:35.0,,H. Diallo makes 2-pt dunk from 1 ft,13,18
42,1,6:13.0,A. Burks misses 2-pt layup from 2 ft,,13,18
43,1,6:12.0,,Defensive rebound by S. Adams,13,18
44,1,6:03.0,,S. Gilgeous-Alexander makes 2-pt layup from 3 ft (assist by H. Diallo),13,20
45,1,5:52.0,D. Russell misses 2-pt jump shot from 19 ft,,13,20
46,1,5:48.0,,Defensive rebound by S. Gilgeous-Alexander,13,20
47,1,5:36.0,,Turnover by C. Paul (bad pass; steal by J. Poole),13,20
48,1,5:36.0,M. Chriss enters the game for W. Cauley-Stein,,13,20
49,1,5:36.0,O. Spellman enters the game for G. Robinson,,13,20
50,1,5:36.0,,N. Noel enters the game for S. Adams,13,20
51,1,5:36.0,,D. Schröder enters the game for C. Paul,13,20
52,1,5:23.0,D. Russell makes 2-pt jump shot from 23 ft (assist by O. Spellman),,15,20
53,1,5:10.0,,N. Noel makes 2-pt dunk from 1 ft (assist by S. Gilgeous-Alexander),15,22
54,1,5:00.0,Shooting foul by N. Noel (drawn by O. Spellman),,15,22
55,1,5:00.0,O. Spellman makes free throw 1 of 2,,16,22
56,1,5:00.0,D. Lee enters the game for J. Poole,,16,22
57,1,5:00.0,O. Spellman makes free throw 2 of 2,,17,22
58,1,4:46.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 18 ft,17,22
59,1,4:44.0,Defensive rebound by O. Spellman,,17,22
60,1,4:35.0,D. Russell misses 2-pt jump shot from 22 ft,,17,22
61,1,4:33.0,Offensive rebound by O. Spellman,,17,22
62,1,4:32.0,O. Spellman misses 2-pt dunk at rim,,17,22
63,1,4:31.0,,Defensive rebound by S. Gilgeous-Alexander,17,22
64,1,4:24.0,,N. Noel misses 2-pt jump shot from 11 ft,17,22
65,1,4:22.0,,Offensive rebound by S. Gilgeous-Alexander,17,22
66,1,4:15.0,,D. Gallinari makes 3-pt jump shot from 27 ft (assist by S. Gilgeous-Alexander),17,25
67,1,4:00.0,D. Russell misses 2-pt jump shot from 5 ft (block by N. Noel),,17,25
68,1,3:57.0,,Defensive rebound by D. Schröder,17,25
69,1,3:53.0,,D. Schröder makes 3-pt jump shot from 25 ft (assist by D. Gallinari),17,28
70,1,3:39.0,A. Burks makes 2-pt layup from 4 ft,,19,28
71,1,3:39.0,Shooting foul by N. Noel (drawn by A. Burks),,19,28
72,1,3:39.0,,Oklahoma City full timeout,19,28
73,1,3:39.0,K. Bowman enters the game for D. Russell,,19,28
74,1,3:39.0,,D. Bazley enters the game for D. Gallinari,19,28
75,1,3:39.0,,M. Muscala enters the game for N. Noel,19,28
76,1,3:39.0,A. Burks makes free throw 1 of 1,,20,28
77,1,3:19.0,,H. Diallo makes 2-pt layup from 3 ft (assist by D. Schröder),20,30
78,1,3:02.0,O. Spellman misses 2-pt jump shot from 20 ft,,20,30
79,1,3:00.0,,Defensive rebound by D. Schröder,20,30
80,1,2:52.0,,M. Muscala makes 3-pt jump shot from 24 ft (assist by D. Schröder),20,33
81,1,2:38.0,K. Bowman misses 2-pt layup from 7 ft (block by D. Schröder),,20,33
82,1,2:35.0,,Defensive rebound by S. Gilgeous-Alexander,20,33
83,1,2:33.0,,D. Schröder misses 3-pt jump shot from 24 ft,20,33
84,1,2:30.0,Defensive rebound by A. Burks,,20,33
85,1,2:21.0,M. Chriss makes 2-pt layup from 2 ft (assist by A. Burks),,22,33
86,1,2:11.0,,M. Muscala misses 3-pt jump shot from 25 ft,22,33
87,1,2:08.0,Defensive rebound by K. Bowman,,22,33
88,1,2:01.0,K. Bowman makes 2-pt jump shot from 20 ft (assist by M. Chriss),,24,33
89,1,1:37.0,,D. Schröder misses 3-pt jump shot from 25 ft,24,33
90,1,1:37.0,Defensive rebound by Team,,24,33
91,1,1:37.0,G. Robinson enters the game for A. Burks,,24,33
92,1,1:37.0,,C. Paul enters the game for S. Gilgeous-Alexander,24,33
93,1,1:27.0,D. Lee misses 2-pt jump shot from 15 ft,,24,33
94,1,1:24.0,Offensive rebound by D. Lee,,24,33
95,1,1:21.0,Turnover by M. Chriss (traveling),,24,33
96,1,1:21.0,,T. Ferguson enters the game for H. Diallo,24,33
97,1,0:56.0,,Turnover by M. Muscala (traveling),24,33
98,1,0:49.0,Turnover by O. Spellman (bad pass),,24,33
99,1,0:35.0,,M. Muscala misses 3-pt jump shot from 27 ft,24,33
100,1,0:31.0,Defensive rebound by D. Lee,,24,33
101,1,0:27.0,D. Lee makes 3-pt jump shot from 27 ft,,27,33
102,1,0:05.0,,D. Bazley makes 3-pt jump shot from 22 ft (assist by C. Paul),27,36
103,1,0:00.0,D. Lee misses 2-pt jump shot from 11 ft,,27,36
104,1,0:00.0,Offensive rebound by Team,,27,36
105,2,11:43.0,K. Bowman misses 3-pt jump shot from 26 ft,,27,36
106,2,11:39.0,,Defensive rebound by M. Muscala,27,36
107,2,11:27.0,,D. Schröder makes 3-pt jump shot from 23 ft (assist by D. Bazley),27,39
108,2,11:13.0,Offensive foul by M. Chriss (drawn by M. Muscala),,27,39
109,2,11:13.0,Turnover by M. Chriss (offensive foul),,27,39
110,2,11:03.0,,H. Diallo makes 2-pt dunk from 2 ft (assist by C. Paul),27,41
111,2,10:42.0,G. Robinson misses 2-pt jump shot from 13 ft,,27,41
112,2,10:39.0,,Defensive rebound by M. Muscala,27,41
113,2,10:20.0,,D. Bazley makes 3-pt jump shot from 24 ft (assist by H. Diallo),27,44
114,2,10:12.0,Golden State full timeout,,27,44
115,2,10:12.0,J. Poole enters the game for G. Robinson,,27,44
116,2,10:04.0,O. Spellman misses 2-pt jump shot from 19 ft,,27,44
117,2,10:01.0,,Defensive rebound by D. Schröder,27,44
118,2,9:49.0,,Turnover by D. Schröder (bad pass),27,44
119,2,9:30.0,D. Lee misses 3-pt jump shot from 25 ft,,27,44
120,2,9:26.0,,Defensive rebound by D. Bazley,27,44
121,2,9:13.0,,Personal foul by J. Poole (drawn by M. Muscala),27,44
122,2,8:59.0,,C. Paul makes 2-pt jump shot from 18 ft,27,46
123,2,8:34.0,D. Lee makes 2-pt jump shot from 17 ft,,29,46
124,2,8:09.0,,Turnover by D. Bazley (bad pass; steal by O. Spellman),29,46
125,2,8:03.0,D. Lee misses 3-pt jump shot from 25 ft,,29,46
126,2,7:56.0,Offensive rebound by O. Spellman,,29,46
127,2,7:56.0,O. Spellman makes 2-pt dunk from 1 ft,,31,46
128,2,7:51.0,,D. Schröder misses 3-pt jump shot from 26 ft,31,46
129,2,7:50.0,Defensive rebound by D. Lee,,31,46
130,2,7:37.0,Turnover by K. Bowman (lost ball; steal by C. Paul),,31,46
131,2,7:18.0,,D. Bazley makes 3-pt jump shot from 23 ft (assist by C. Paul),31,49
132,2,7:03.0,M. Chriss misses 2-pt jump shot from 17 ft,,31,49
133,2,7:01.0,,Defensive rebound by C. Paul,31,49
134,2,6:43.0,,C. Paul misses 3-pt jump shot from 23 ft,31,49
135,2,6:41.0,Defensive rebound by D. Lee,,31,49
136,2,6:34.0,M. Chriss misses 3-pt jump shot from 25 ft,,31,49
137,2,6:30.0,,Defensive rebound by D. Bazley,31,49
138,2,6:26.0,,Oklahoma City full timeout,31,49
139,2,6:26.0,A. Burks enters the game for K. Bowman,,31,49
140,2,6:26.0,W. Cauley-Stein enters the game for M. Chriss,,31,49
141,2,6:26.0,D. Russell enters the game for D. Lee,,31,49
142,2,6:26.0,,S. Adams enters the game for D. Bazley,31,49
143,2,6:26.0,,D. Gallinari enters the game for M. Muscala,31,49
144,2,6:26.0,,S. Gilgeous-Alexander enters the game for C. Paul,31,49
145,2,6:14.0,,S. Adams misses 2-pt hook shot from 6 ft,31,49
146,2,6:13.0,Defensive rebound by W. Cauley-Stein,,31,49
147,2,6:04.0,A. Burks misses 2-pt jump shot from 17 ft,,31,49
148,2,6:01.0,,Defensive rebound by D. Gallinari,31,49
149,2,5:52.0,,D. Gallinari misses 3-pt jump shot from 26 ft,31,49
150,2,5:49.0,Defensive rebound by A. Burks,,31,49
151,2,5:41.0,W. Cauley-Stein makes 2-pt layup from 3 ft (assist by J. Poole),,33,49
152,2,5:32.0,,H. Diallo misses 2-pt layup from 4 ft,33,49
153,2,5:31.0,Defensive rebound by W. Cauley-Stein,,33,49
154,2,5:21.0,Personal foul by D. Schröder (drawn by D. Russell),,33,49
155,2,5:21.0,G. Robinson enters the game for O. Spellman,,33,49
156,2,5:21.0,,T. Ferguson enters the game for H. Diallo,33,49
157,2,5:14.0,D. Russell makes 2-pt jump shot from 11 ft,,35,49
158,2,4:49.0,,S. Adams makes 2-pt layup from 1 ft (assist by S. Gilgeous-Alexander),35,51
159,2,4:41.0,Turnover by D. Russell (out of bounds lost ball),,35,51
160,2,4:26.0,,S. Gilgeous-Alexander misses 3-pt jump shot from 25 ft,35,51
161,2,4:23.0,Defensive rebound by J. Poole,,35,51
162,2,4:18.0,,Violation by Team (kicked ball),35,51
163,2,4:09.0,D. Russell misses 3-pt jump shot from 24 ft,,35,51
164,2,4:06.0,,Defensive rebound by D. Gallinari,35,51
165,2,3:59.0,,T. Ferguson makes 3-pt jump shot from 22 ft (assist by D. Schröder),35,54
166,2,3:42.0,W. Cauley-Stein misses 2-pt jump shot from 22 ft,,35,54
167,2,3:39.0,,Defensive rebound by S. Gilgeous-Alexander,35,54
168,2,3:21.0,,S. Gilgeous-Alexander misses 2-pt layup from 2 ft (block by W. Cauley-Stein),35,54
169,2,3:18.0,,Offensive rebound by T. Ferguson,35,54
170,2,3:11.0,,D. Schröder makes 2-pt jump shot from 22 ft (assist by T. Ferguson),35,56
171,2,2:57.0,J. Poole misses 3-pt jump shot from 24 ft,,35,56
172,2,2:54.0,,Defensive rebound by T. Ferguson,35,56
173,2,2:39.0,,T. Ferguson makes 2-pt jump shot from 22 ft (assist by S. Adams),35,58
174,2,2:38.0,Golden State full timeout,,35,58
175,2,2:38.0,D. Lee enters the game for J. Poole,,35,58
176,2,2:24.0,D. Russell makes 2-pt jump shot from 11 ft,,37,58
177,2,1:58.0,,Turnover by D. Gallinari (bad pass; steal by A. Burks),37,58
178,2,1:57.0,Shooting foul by T. Ferguson (drawn by A. Burks),,37,58
179,2,1:57.0,A. Burks makes free throw 1 of 2,,38,58
180,2,1:57.0,,C. Paul enters the game for T. Ferguson,38,58
181,2,1:57.0,A. Burks makes free throw 2 of 2,,39,58
182,2,1:45.0,,Personal foul by W. Cauley-Stein (drawn by S. Gilgeous-Alexander),39,58
183,2,1:32.0,,C. Paul misses 3-pt jump shot from 26 ft,39,58
184,2,1:30.0,Defensive rebound by D. Lee,,39,58
185,2,1:22.0,Shooting foul by D. Schröder (drawn by D. Russell),,39,58
186,2,1:22.0,D. Russell makes free throw 1 of 2,,40,58
187,2,1:22.0,,H. Diallo enters the game for D. Schröder,40,58
188,2,1:22.0,D. Russell makes free throw 2 of 2,,41,58
189,2,0:57.0,,D. Gallinari misses 2-pt jump shot from 22 ft,41,58
190,2,0:56.0,Defensive rebound by D. Russell,,41,58
191,2,0:51.0,G. Robinson makes 2-pt layup from 3 ft (assist by D. Russell),,43,58
192,2,0:51.0,,Violation by Team (def goaltending),43,58
193,2,0:34.0,,S. Gilgeous-Alexander misses 2-pt layup from 2 ft (block by W. Cauley-Stein),43,58
194,2,0:31.0,Defensive rebound by D. Russell,,43,58
195,2,0:26.0,D. Russell misses 3-pt jump shot from 30 ft,,43,58
196,2,0:23.0,,Defensive rebound by C. Paul,43,58
197,2,0:03.0,,C. Paul misses 2-pt layup from 3 ft,43,58
198,2,0:01.0,,Offensive rebound by S. Adams,43,58
199,2,0:01.0,,S. Adams makes 2-pt layup from 1 ft,43,60
200,2,0:00.0,G. Robinson misses 3-pt jump shot from 63 ft,,43,60
201,2,0:00.0,Offensive rebound by Team,,43,60
202,3,11:42.0,D. Russell makes 2-pt jump shot from 10 ft,,45,60
203,3,11:21.0,,S. Gilgeous-Alexander misses 3-pt jump shot from 25 ft,45,60
204,3,11:18.0,Defensive rebound by W. Cauley-Stein,,45,60
205,3,11:06.0,A. Burks misses 2-pt jump shot from 11 ft,,45,60
206,3,11:02.0,,Defensive rebound by S. Adams,45,60
207,3,10:56.0,,C. Paul misses 3-pt jump shot from 26 ft,45,60
208,3,10:52.0,Defensive rebound by W. Cauley-Stein,,45,60
209,3,10:40.0,W. Cauley-Stein misses 2-pt jump shot from 3 ft (block by S. Adams),,45,60
210,3,10:36.0,,Defensive rebound by D. Gallinari,45,60
211,3,10:30.0,,S. Gilgeous-Alexander misses 2-pt layup from 5 ft,45,60
212,3,10:26.0,Defensive rebound by D. Russell,,45,60
213,3,10:20.0,G. Robinson makes 3-pt jump shot from 23 ft (assist by J. Poole),,48,60
214,3,9:59.0,,Personal foul by J. Poole (drawn by D. Gallinari),48,60
215,3,9:45.0,,D. Gallinari misses 3-pt jump shot from 29 ft,48,60
216,3,9:43.0,Defensive rebound by A. Burks,,48,60
217,3,9:38.0,A. Burks misses 2-pt layup from 1 ft,,48,60
218,3,9:35.0,,Defensive rebound by S. Adams,48,60
219,3,9:28.0,,T. Ferguson makes 3-pt jump shot from 24 ft (assist by C. Paul),48,63
220,3,9:12.0,J. Poole makes 2-pt layup from 7 ft,,50,63
221,3,9:12.0,,Oklahoma City full timeout,50,63
222,3,9:12.0,,D. Schröder enters the game for S. Gilgeous-Alexander,50,63
223,3,8:59.0,,D. Schröder misses 3-pt jump shot from 27 ft,50,63
224,3,8:57.0,,Offensive rebound by S. Adams,50,63
225,3,8:57.0,,Shooting foul by W. Cauley-Stein (drawn by S. Adams),50,63
226,3,8:57.0,,S. Adams makes free throw 1 of 2,50,64
227,3,8:57.0,,S. Adams misses free throw 2 of 2,50,64
228,3,8:54.0,Defensive rebound by W. Cauley-Stein,,50,64
229,3,8:45.0,Personal foul by C. Paul (drawn by J. Poole),,50,64
230,3,8:34.0,D. Russell makes 2-pt jump shot from 18 ft,,52,64
231,3,8:17.0,,D. Gallinari makes 3-pt jump shot from 23 ft (assist by D. Schröder),52,67
232,3,7:54.0,D. Russell misses 3-pt jump shot from 24 ft,,52,67
233,3,7:51.0,,Defensive rebound by C. Paul,52,67
234,3,7:43.0,,Turnover by D. Schröder (bad pass; steal by G. Robinson),52,67
235,3,7:38.0,D. Russell makes 2-pt jump shot from 18 ft (assist by A. Burks),,54,67
236,3,7:29.0,,Turnover by C. Paul (bad pass; steal by D. Russell),54,67
237,3,7:25.0,D. Russell misses 2-pt jump shot from 7 ft,,54,67
238,3,7:24.0,Offensive rebound by G. Robinson,,54,67
239,3,7:24.0,G. Robinson makes 2-pt dunk at rim,,56,67
240,3,7:24.0,,Oklahoma City full timeout,56,67
241,3,7:07.0,,Shooting foul by A. Burks (drawn by C. Paul),56,67
242,3,7:07.0,,C. Paul makes free throw 1 of 2,56,68
243,3,7:07.0,,C. Paul makes free throw 2 of 2,56,69
244,3,6:53.0,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by D. Russell),,58,69
245,3,6:35.0,,D. Gallinari makes 3-pt jump shot from 23 ft (assist by C. Paul),58,72
246,3,6:25.0,Turnover by D. Russell (lost ball; steal by S. Adams),,58,72
247,3,6:25.0,,Personal foul by W. Cauley-Stein (drawn by T. Ferguson),58,72
248,3,6:25.0,M. Chriss enters the game for W. Cauley-Stein,,58,72
249,3,6:25.0,,S. Gilgeous-Alexander enters the game for C. Paul,58,72
250,3,6:15.0,,S. Adams makes 2-pt layup from 3 ft (assist by D. Schröder),58,74
251,3,6:01.0,A. Burks makes 2-pt jump shot from 11 ft,,60,74
252,3,5:38.0,,D. Schröder makes 2-pt layup from 3 ft,60,76
253,3,5:24.0,Turnover by G. Robinson (out of bounds lost ball),,60,76
254,3,5:24.0,,N. Noel enters the game for S. Adams,60,76
255,3,5:07.0,,N. Noel misses 2-pt layup from 4 ft,60,76
256,3,5:05.0,Defensive rebound by M. Chriss,,60,76
257,3,4:57.0,,Violation by Team (kicked ball),60,76
258,3,4:57.0,D. Lee enters the game for G. Robinson,,60,76
259,3,4:41.0,J. Poole misses 3-pt jump shot from 24 ft,,60,76
260,3,4:39.0,,Defensive rebound by N. Noel,60,76
261,3,4:37.0,,Personal foul by A. Burks (drawn by D. Gallinari),60,76
262,3,4:37.0,,D. Gallinari makes free throw 1 of 2,60,77
263,3,4:37.0,,D. Gallinari makes free throw 2 of 2,60,78
264,3,4:26.0,A. Burks makes 2-pt jump shot from 22 ft (assist by D. Russell),,62,78
265,3,4:20.0,,S. Gilgeous-Alexander makes 2-pt layup from 3 ft (assist by D. Schröder),62,80
266,3,4:20.0,Golden State full timeout,,62,80
267,3,4:09.0,M. Chriss makes 2-pt dunk from 1 ft (assist by D. Lee),,64,80
268,3,3:41.0,,Turnover by N. Noel (bad pass),64,80
269,3,3:41.0,K. Bowman enters the game for J. Poole,,64,80
270,3,3:41.0,,D. Bazley enters the game for D. Gallinari,64,80
271,3,3:33.0,Shooting foul by T. Ferguson (drawn by D. Russell),,64,80
272,3,3:33.0,D. Russell makes free throw 1 of 2,,65,80
273,3,3:33.0,D. Russell makes free throw 2 of 2,,66,80
274,3,3:19.0,,Turnover by S. Gilgeous-Alexander (traveling),66,80
275,3,3:11.0,A. Burks misses 2-pt layup from 5 ft,,66,80
276,3,3:05.0,Offensive rebound by M. Chriss,,66,80
277,3,3:05.0,M. Chriss makes 2-pt layup at rim,,68,80
278,3,2:57.0,,Turnover by D. Schröder (bad pass; steal by K. Bowman),68,80
279,3,2:52.0,D. Russell makes 3-pt jump shot from 26 ft (assist by K. Bowman),,71,80
280,3,2:37.0,,S. Gilgeous-Alexander misses 2-pt layup from 4 ft,71,80
281,3,2:34.0,Defensive rebound by M. Chriss,,71,80
282,3,2:29.0,D. Russell makes 3-pt jump shot from 26 ft,,74,80
283,3,2:06.0,,D. Bazley misses 2-pt dunk from 3 ft (block by M. Chriss),74,80
284,3,2:03.0,Defensive rebound by D. Lee,,74,80
285,3,1:58.0,D. Russell misses 2-pt jump shot from 12 ft,,74,80
286,3,1:56.0,,Defensive rebound by D. Bazley,74,80
287,3,1:50.0,,S. Gilgeous-Alexander misses 3-pt jump shot from 26 ft,74,80
288,3,1:46.0,Defensive rebound by D. Lee,,74,80
289,3,1:43.0,A. Burks makes 2-pt layup from 1 ft (assist by D. Lee),,76,80
290,3,1:30.0,,D. Schröder makes 2-pt jump shot from 17 ft,76,82
291,3,1:14.0,A. Burks makes 2-pt layup from 1 ft,,78,82
292,3,1:14.0,Shooting foul by N. Noel (drawn by A. Burks),,78,82
293,3,1:14.0,J. Poole enters the game for D. Lee,,78,82
294,3,1:14.0,G. Robinson enters the game for D. Russell,,78,82
295,3,1:14.0,,C. Paul enters the game for T. Ferguson,78,82
296,3,1:14.0,A. Burks makes free throw 1 of 1,,79,82
297,3,1:04.0,,D. Schröder misses 3-pt jump shot from 25 ft,79,82
298,3,0:59.0,Defensive rebound by G. Robinson,,79,82
299,3,0:50.0,M. Chriss misses 2-pt dunk from 3 ft (block by N. Noel),,79,82
300,3,0:47.0,,Defensive rebound by D. Schröder,79,82
301,3,0:46.0,,Personal foul by K. Bowman (drawn by D. Schröder),79,82
302,3,0:46.0,,D. Schröder makes free throw 1 of 2,79,83
303,3,0:46.0,D. Lee enters the game for A. Burks,,79,83
304,3,0:46.0,,D. Schröder makes free throw 2 of 2,79,84
305,3,0:24.0,K. Bowman makes 2-pt jump shot from 10 ft,,81,84
306,3,0:07.0,,S. Gilgeous-Alexander misses 2-pt layup from 2 ft (block by M. Chriss),81,84
307,3,0:07.0,Defensive rebound by Team,,81,84
308,3,0:07.0,D. Russell enters the game for K. Bowman,,81,84
309,3,0:00.0,D. Russell makes 3-pt jump shot from 29 ft,,84,84
310,3,0:00.0,Instant Replay (Request: Ruling Stands),,84,84
311,4,11:39.0,,S. Gilgeous-Alexander makes 2-pt layup from 3 ft (assist by C. Paul),84,86
312,4,11:18.0,W. Cauley-Stein misses 2-pt hook shot from 3 ft,,84,86
313,4,11:16.0,,Defensive rebound by M. Muscala,84,86
314,4,11:10.0,,Turnover by S. Gilgeous-Alexander (lost ball; steal by J. Poole),84,86
315,4,11:04.0,G. Robinson makes 2-pt layup from 2 ft (assist by J. Poole),,86,86
316,4,10:50.0,,Turnover by D. Bazley (lost ball; steal by D. Lee),86,86
317,4,10:33.0,W. Cauley-Stein makes 2-pt jump shot from 6 ft (assist by J. Poole),,88,86
318,4,10:21.0,,C. Paul makes 2-pt layup from 2 ft,88,88
319,4,10:08.0,G. Robinson misses 2-pt jump shot from 19 ft,,88,88
320,4,10:04.0,,Defensive rebound by H. Diallo,88,88
321,4,9:55.0,,M. Muscala makes 3-pt jump shot from 26 ft (assist by C. Paul),88,91
322,4,9:54.0,Golden State full timeout,,88,91
323,4,9:38.0,Turnover by W. Cauley-Stein (lost ball; steal by C. Paul),,88,91
324,4,9:35.0,,S. Gilgeous-Alexander makes 2-pt layup from 1 ft (assist by M. Muscala),88,93
325,4,9:21.0,W. Cauley-Stein misses 2-pt jump shot from 3 ft,,88,93
326,4,9:18.0,,Defensive rebound by M. Muscala,88,93
327,4,9:03.0,,C. Paul makes 2-pt jump shot from 21 ft,88,95
328,4,8:45.0,D. Lee misses 3-pt jump shot from 24 ft,,88,95
329,4,8:43.0,,Defensive rebound by C. Paul,88,95
330,4,8:38.0,,Offensive foul by H. Diallo (drawn by K. Bowman),88,95
331,4,8:38.0,,Turnover by H. Diallo (offensive foul),88,95
332,4,8:38.0,A. Burks enters the game for G. Robinson,,88,95
333,4,8:31.0,Personal foul by H. Diallo (drawn by W. Cauley-Stein),,88,95
334,4,8:31.0,D. Russell enters the game for J. Poole,,88,95
335,4,8:21.0,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by D. Russell),,90,95
336,4,8:05.0,,M. Muscala makes 3-pt jump shot from 27 ft (assist by C. Paul),90,98
337,4,7:55.0,Personal foul by D. Bazley (drawn by D. Lee),,90,98
338,4,7:51.0,Instant Replay (Request: Ruling Stands),,90,98
339,4,7:51.0,,D. Schröder enters the game for C. Paul,90,98
340,4,7:39.0,Turnover by A. Burks (lost ball; steal by H. Diallo),,90,98
341,4,7:23.0,,D. Schröder misses 2-pt layup from 1 ft (block by W. Cauley-Stein),90,98
342,4,7:21.0,Defensive rebound by Team,,90,98
343,4,7:21.0,J. Poole enters the game for K. Bowman,,90,98
344,4,7:21.0,G. Robinson enters the game for D. Lee,,90,98
345,4,7:21.0,,D. Gallinari enters the game for D. Bazley,90,98
346,4,7:02.0,G. Robinson misses 3-pt jump shot from 23 ft,,90,98
347,4,6:58.0,,Defensive rebound by H. Diallo,90,98
348,4,6:58.0,Loose ball foul by W. Cauley-Stein (drawn by M. Muscala),,90,98
349,4,6:58.0,M. Chriss enters the game for W. Cauley-Stein,,90,98
350,4,6:53.0,,Personal foul by D. Russell (drawn by D. Schröder),90,98
351,4,6:42.0,,D. Schröder makes 2-pt layup from 3 ft,90,100
352,4,6:21.0,G. Robinson makes 2-pt jump shot from 8 ft (assist by J. Poole),,92,100
353,4,6:03.0,,S. Gilgeous-Alexander makes 2-pt layup from 4 ft (assist by M. Muscala),92,102
354,4,5:47.0,A. Burks misses 3-pt jump shot from 25 ft,,92,102
355,4,5:44.0,,Defensive rebound by D. Schröder,92,102
356,4,5:37.0,,Shooting foul by D. Russell (drawn by D. Schröder),92,102
357,4,5:37.0,,D. Gallinari makes free throw 1 of 2,92,103
358,4,5:37.0,,S. Adams enters the game for M. Muscala,92,103
359,4,5:37.0,,D. Gallinari makes free throw 2 of 2,92,104
360,4,5:25.0,D. Russell misses 3-pt jump shot from 24 ft,,92,104
361,4,5:22.0,,Defensive rebound by D. Schröder,92,104
362,4,5:01.0,,H. Diallo makes 2-pt jump shot from 23 ft,92,106
363,4,4:40.0,A. Burks misses 2-pt layup from 4 ft (block by S. Adams),,92,106
364,4,4:38.0,,Defensive rebound by S. Adams,92,106
365,4,4:38.0,,Offensive foul by S. Gilgeous-Alexander (drawn by J. Poole),92,106
366,4,4:38.0,,Turnover by S. Gilgeous-Alexander (offensive foul),92,106
367,4,4:20.0,Turnover by J. Poole (traveling),,92,106
368,4,4:04.0,,H. Diallo misses 2-pt layup from 6 ft (block by A. Burks),92,106
369,4,3:59.0,Defensive rebound by J. Poole,,92,106
370,4,3:59.0,Shooting foul by D. Gallinari (drawn by G. Robinson),,92,106
371,4,3:59.0,G. Robinson makes free throw 1 of 2,,93,106
