,QUARTER,TIME_REMAINING,INDIANA_ACTION,PHILADELPHIA_ACTION,INDIANA_SCORE,PHILADELPHIA_SCORE
44,1,5:45.0,Shooting foul by B. Simmons (drawn by J. Lamb),,10,17
45,1,5:45.0,Technical foul by B. Brown,,10,17
46,1,5:45.0,M. Brogdon makes technical free throw,,11,17
47,1,5:45.0,J. Lamb makes free throw 1 of 2,,12,17
48,1,5:45.0,,J. Ennis enters the game for J. Embiid,12,17
49,1,5:45.0,,M. Thybulle enters the game for F. Korkmaz,12,17
50,1,5:45.0,J. Lamb misses free throw 2 of 2,,12,17
51,1,5:42.0,,Defensive rebound by B. Simmons,12,17
52,1,5:36.0,,B. Simmons misses 2-pt layup from 1 ft,12,17
53,1,5:33.0,Defensive rebound by G. Bitadze,,12,17
54,1,5:27.0,T. Warren makes 3-pt jump shot from 24 ft (assist by M. Brogdon),,15,17
55,1,5:08.0,,J. Ennis makes 3-pt jump shot from 24 ft (assist by B. Simmons),15,20
56,1,4:55.0,M. Brogdon makes 2-pt jump shot from 13 ft,,17,20
57,1,4:36.0,,A. Horford makes 2-pt layup from 3 ft (assist by J. Ennis),17,22
58,1,4:25.0,G. Bitadze misses 3-pt jump shot from 26 ft,,17,22
59,1,4:23.0,,Defensive rebound by M. Thybulle,17,22
60,1,4:16.0,,T. Harris makes 2-pt layup from 1 ft (assist by B. Simmons),17,24
61,1,4:06.0,T. Warren makes 2-pt layup from 2 ft,,19,24
62,1,3:50.0,,B. Simmons makes 2-pt layup from 2 ft (assist by T. Harris),19,26
63,1,3:50.0,,Shooting foul by G. Bitadze (drawn by B. Simmons),19,26
64,1,3:50.0,J. Holiday enters the game for J. Lamb,,19,26
65,1,3:50.0,D. McDermott enters the game for D. Sabonis,,19,26
66,1,3:50.0,,M. Scott enters the game for T. Harris,19,26
67,1,3:50.0,,B. Simmons makes free throw 1 of 1,19,27
68,1,3:35.0,Shooting foul by M. Thybulle (drawn by M. Brogdon),,19,27
69,1,3:35.0,M. Brogdon makes free throw 1 of 2,,20,27
70,1,3:35.0,M. Brogdon makes free throw 2 of 2,,21,27
71,1,3:22.0,,M. Thybulle makes 3-pt jump shot from 26 ft (assist by B. Simmons),21,30
72,1,3:01.0,T. Warren misses 2-pt jump shot from 5 ft (block by J. Ennis),,21,30
73,1,2:59.0,,Defensive rebound by M. Scott,21,30
74,1,2:59.0,,Philadelphia full timeout,21,30
75,1,2:59.0,,Personal take foul by T. Warren (drawn by J. Ennis),21,30
76,1,2:59.0,,J. Embiid enters the game for A. Horford,21,30
77,1,2:59.0,,F. Korkmaz enters the game for B. Simmons,21,30
78,1,2:59.0,,R. Neto enters the game for M. Thybulle,21,30
79,1,2:59.0,,J. Ennis misses free throw 1 of 2,21,30
80,1,2:59.0,,Offensive rebound by Team,21,30
81,1,2:59.0,A. Holiday enters the game for G. Bitadze,,21,30
82,1,2:59.0,T. McConnell enters the game for M. Brogdon,,21,30
83,1,2:59.0,D. Sabonis enters the game for T. Warren,,21,30
84,1,2:59.0,,J. Ennis makes free throw 2 of 2,21,31
85,1,2:46.0,T. McConnell misses 2-pt layup from 2 ft,,21,31
86,1,2:46.0,,Defensive rebound by Team,21,31
87,1,2:23.0,,J. Embiid misses 2-pt hook shot from 7 ft,21,31
88,1,2:22.0,,Offensive rebound by Team,21,31
89,1,2:22.0,,Turnover by Team (shot clock),21,31
90,1,2:04.0,Shooting foul by M. Scott (drawn by D. Sabonis),,21,31
91,1,2:04.0,D. Sabonis makes free throw 1 of 2,,22,31
92,1,2:04.0,D. Sabonis makes free throw 2 of 2,,23,31
93,1,1:40.0,,J. Ennis makes 2-pt layup from 1 ft (assist by R. Neto),23,33
94,1,1:26.0,D. Sabonis makes 2-pt jump shot from 19 ft (assist by T. McConnell),,25,33
95,1,1:04.0,,J. Ennis misses 2-pt jump shot from 6 ft,25,33
96,1,0:59.0,,Offensive rebound by J. Ennis,25,33
97,1,0:59.0,,J. Ennis misses 2-pt layup from 1 ft,25,33
98,1,0:58.0,Defensive rebound by D. Sabonis,,25,33
99,1,0:53.0,Turnover by T. McConnell (lost ball; steal by J. Ennis),,25,33
100,1,0:50.0,,R. Neto makes 2-pt layup from 2 ft,25,35
101,1,0:41.0,A. Holiday makes 2-pt jump shot from 6 ft,,27,35
102,1,0:34.0,,Personal foul by T. McConnell (drawn by R. Neto),27,35
103,1,0:34.0,,R. Neto makes free throw 1 of 2,27,36
104,1,0:34.0,,R. Neto misses free throw 2 of 2,27,36
105,1,0:31.0,,Offensive rebound by R. Neto,27,36
106,1,0:19.0,,R. Neto makes 2-pt jump shot from 2 ft (assist by J. Embiid),27,38
107,1,0:04.0,T. McConnell makes 2-pt jump shot from 17 ft,,29,38
108,1,0:01.0,,R. Neto misses 3-pt jump shot from 26 ft,29,38
109,1,0:00.0,Defensive rebound by D. Sabonis,,29,38
110,2,11:48.0,J. Holiday makes 3-pt jump shot from 27 ft (assist by T. McConnell),,32,38
111,2,11:26.0,,J. Embiid makes 2-pt jump shot from 11 ft,32,40
112,2,11:12.0,D. Sabonis misses 2-pt jump shot from 17 ft,,32,40
113,2,11:10.0,,Defensive rebound by R. Neto,32,40
114,2,10:57.0,,J. Embiid makes 2-pt layup from 2 ft (assist by M. Scott),32,42
115,2,10:57.0,,Shooting foul by D. Sabonis (drawn by J. Embiid),32,42
116,2,10:57.0,,J. Embiid makes free throw 1 of 1,32,43
117,2,10:38.0,J. Holiday misses 3-pt jump shot from 26 ft,,32,43
118,2,10:37.0,,Defensive rebound by J. Embiid,32,43
119,2,10:23.0,,T. Harris misses 2-pt jump shot from 6 ft,32,43
120,2,10:20.0,Defensive rebound by T. McConnell,,32,43
121,2,10:15.0,Turnover by A. Holiday (traveling),,32,43
122,2,10:03.0,,T. Harris misses 2-pt jump shot from 13 ft,32,43
123,2,10:01.0,,Offensive rebound by J. Embiid,32,43
124,2,10:01.0,,J. Embiid makes 2-pt hook shot from 3 ft,32,45
125,2,10:01.0,,Shooting foul by J. Holiday (drawn by J. Embiid),32,45
126,2,10:01.0,,J. Embiid makes free throw 1 of 1,32,46
127,2,9:49.0,,Instant Replay (Request: Ruling Stands),32,46
128,2,9:49.0,Flagrant foul type 1 by J. Embiid (drawn by D. Sabonis),,32,46
129,2,9:49.0,D. Sabonis makes flagrant free throw 1 of 2,,33,46
130,2,9:49.0,D. Sabonis makes flagrant free throw 2 of 2,,34,46
131,2,9:49.0,,A. Horford enters the game for J. Embiid,34,46
132,2,9:37.0,D. McDermott misses 3-pt jump shot from 24 ft,,34,46
133,2,9:35.0,,Defensive rebound by A. Horford,34,46
134,2,9:17.0,,T. Harris misses 2-pt jump shot from 7 ft,34,46
135,2,9:15.0,Defensive rebound by D. Sabonis,,34,46
136,2,9:06.0,T. McConnell makes 2-pt jump shot from 13 ft,,36,46
137,2,8:52.0,,M. Thybulle misses 2-pt jump shot from 16 ft,36,46
138,2,8:49.0,Defensive rebound by D. Sabonis,,36,46
139,2,8:39.0,D. Sabonis misses 3-pt jump shot from 25 ft,,36,46
140,2,8:37.0,Offensive rebound by D. McDermott,,36,46
141,2,8:35.0,D. McDermott makes 2-pt layup from 2 ft,,38,46
142,2,8:14.0,,M. Scott makes 2-pt layup from 2 ft (assist by A. Horford),38,48
143,2,8:01.0,Turnover by D. Sabonis (bad pass),,38,48
144,2,8:01.0,Loose ball foul by D. McDermott (drawn by T. Harris),,38,48
145,2,8:01.0,M. Brogdon enters the game for A. Holiday,,38,48
146,2,8:01.0,T. Warren enters the game for D. McDermott,,38,48
147,2,8:01.0,,J. Ennis enters the game for R. Neto,38,48
148,2,8:01.0,,B. Simmons enters the game for M. Scott,38,48
149,2,7:44.0,,B. Simmons makes 2-pt jump shot from 6 ft,38,50
150,2,7:33.0,T. McConnell makes 2-pt jump shot from 15 ft,,40,50
151,2,7:12.0,,B. Simmons misses 2-pt layup from 2 ft,40,50
152,2,7:10.0,Defensive rebound by D. Sabonis,,40,50
153,2,7:06.0,T. McConnell misses 2-pt layup from 2 ft,,40,50
154,2,7:04.0,,Defensive rebound by T. Harris,40,50
155,2,6:59.0,,Shooting foul by D. Sabonis (drawn by B. Simmons),40,50
156,2,6:59.0,,Philadelphia full timeout,40,50
157,2,6:59.0,J. Lamb enters the game for T. McConnell,,40,50
158,2,6:59.0,M. Turner enters the game for D. Sabonis,,40,50
159,2,6:59.0,,B. Simmons makes free throw 1 of 2,40,51
160,2,6:59.0,,B. Simmons makes free throw 2 of 2,40,52
161,2,6:47.0,Turnover by T. Warren (out of bounds lost ball),,40,52
162,2,6:31.0,,A. Horford makes 3-pt jump shot from 25 ft (assist by T. Harris),40,55
163,2,6:10.0,T. Warren makes 3-pt jump shot from 23 ft (assist by J. Holiday),,43,55
164,2,5:53.0,,Turnover by A. Horford (bad pass; steal by T. Warren),43,55
165,2,5:53.0,Personal foul by T. Harris (drawn by T. Warren),,43,55
166,2,5:53.0,,F. Korkmaz enters the game for M. Thybulle,43,55
167,2,5:43.0,M. Brogdon makes 2-pt layup from 2 ft,,45,55
168,2,5:35.0,,A. Horford makes 3-pt jump shot from 26 ft (assist by B. Simmons),45,58
169,2,5:12.0,J. Lamb makes 3-pt jump shot from 26 ft (assist by M. Turner),,48,58
170,2,4:56.0,,A. Horford misses 2-pt jump shot from 19 ft,48,58
171,2,4:52.0,Defensive rebound by M. Brogdon,,48,58
172,2,4:48.0,T. Warren makes 2-pt layup from 2 ft (assist by M. Brogdon),,50,58
173,2,4:20.0,,F. Korkmaz misses 2-pt jump shot from 13 ft (block by J. Holiday),50,58
174,2,4:18.0,Defensive rebound by J. Lamb,,50,58
175,2,4:11.0,T. Warren makes 2-pt jump shot from 7 ft,,52,58
176,2,3:52.0,,Shooting foul by T. Warren (drawn by B. Simmons),52,58
177,2,3:52.0,,B. Simmons makes free throw 1 of 2,52,59
178,2,3:52.0,,J. Embiid enters the game for T. Harris,52,59
179,2,3:52.0,,M. Scott enters the game for A. Horford,52,59
180,2,3:52.0,,B. Simmons makes free throw 2 of 2,52,60
181,2,3:32.0,M. Turner misses 2-pt jump shot from 11 ft,,52,60
182,2,3:29.0,,Defensive rebound by J. Ennis,52,60
183,2,3:20.0,,J. Embiid misses 2-pt jump shot from 4 ft,52,60
184,2,3:18.0,Defensive rebound by J. Lamb,,52,60
185,2,3:12.0,M. Brogdon makes 2-pt jump shot from 10 ft (assist by J. Lamb),,54,60
186,2,2:53.0,,Turnover by M. Scott (bad pass; steal by J. Lamb),54,60
187,2,2:49.0,Shooting foul by M. Scott (drawn by M. Brogdon),,54,60
188,2,2:49.0,Indiana full timeout,,54,60
189,2,2:49.0,D. McDermott enters the game for J. Holiday,,54,60
190,2,2:49.0,,M. Thybulle enters the game for J. Ennis,54,60
191,2,2:49.0,M. Brogdon makes free throw 1 of 2,,55,60
192,2,2:49.0,M. Brogdon makes free throw 2 of 2,,56,60
193,2,2:33.0,,B. Simmons misses 2-pt layup from 7 ft,56,60
194,2,2:31.0,Defensive rebound by Team,,56,60
195,2,2:21.0,M. Brogdon makes 2-pt layup from 2 ft,,58,60
196,2,2:08.0,,F. Korkmaz makes 2-pt jump shot from 17 ft (assist by J. Embiid),58,62
197,2,1:53.0,M. Turner misses 2-pt layup from 2 ft,,58,62
198,2,1:52.0,,Defensive rebound by J. Embiid,58,62
199,2,1:46.0,,M. Scott misses 3-pt jump shot from 23 ft,58,62
200,2,1:43.0,Defensive rebound by M. Brogdon,,58,62
201,2,1:38.0,Turnover by T. Warren (bad pass; steal by B. Simmons),,58,62
202,2,1:33.0,,F. Korkmaz misses 3-pt jump shot from 24 ft,58,62
203,2,1:33.0,Defensive rebound by M. Brogdon,,58,62
204,2,1:26.0,T. Warren makes 2-pt dunk from 2 ft (assist by M. Brogdon),,60,62
205,2,1:09.0,,F. Korkmaz makes 3-pt jump shot from 26 ft (assist by B. Simmons),60,65
206,2,0:56.0,Shooting foul by M. Thybulle (drawn by J. Lamb),,60,65
207,2,0:56.0,J. Lamb makes free throw 1 of 2,,61,65
208,2,0:56.0,G. Bitadze enters the game for M. Turner,,61,65
209,2,0:56.0,J. Holiday enters the game for T. Warren,,61,65
210,2,0:56.0,J. Lamb misses free throw 2 of 2,,61,65
211,2,0:53.0,Offensive rebound by Team,,61,65
212,2,0:46.0,M. Brogdon misses 3-pt jump shot from 25 ft,,61,65
213,2,0:45.0,,Defensive rebound by Team,61,65
214,2,0:29.0,,Turnover by B. Simmons (bad pass; steal by J. Holiday),61,65
215,2,0:25.0,J. Holiday makes 2-pt layup from 2 ft,,63,65
216,2,0:06.0,,M. Scott misses 3-pt jump shot from 25 ft,63,65
217,2,0:03.0,Defensive rebound by J. Lamb,,63,65
218,2,0:01.0,J. Holiday makes 2-pt dunk from 1 ft (assist by J. Lamb),,65,65
219,3,11:39.0,J. Lamb makes 2-pt jump shot from 7 ft,,67,65
220,3,11:30.0,,A. Horford makes 2-pt layup from 2 ft,67,67
221,3,11:11.0,M. Brogdon misses 3-pt jump shot from 26 ft,,67,67
222,3,11:08.0,,Defensive rebound by J. Embiid,67,67
223,3,10:56.0,,B. Simmons misses 2-pt layup from 3 ft,67,67
224,3,10:54.0,Defensive rebound by D. Sabonis,,67,67
225,3,10:44.0,T. Warren misses 2-pt layup from 3 ft,,67,67
226,3,10:42.0,Offensive rebound by T. Warren,,67,67
227,3,10:41.0,T. Warren misses 2-pt layup from 3 ft (block by A. Horford),,67,67
228,3,10:38.0,,Defensive rebound by B. Simmons,67,67
229,3,10:35.0,,J. Embiid makes 3-pt jump shot from 24 ft (assist by B. Simmons),67,70
230,3,10:16.0,Personal foul by B. Simmons (drawn by D. Sabonis),,67,70
231,3,10:16.0,Technical foul by B. Simmons,,67,70
232,3,10:16.0,M. Brogdon makes technical free throw,,68,70
233,3,10:04.0,Offensive foul by D. Sabonis (drawn by B. Simmons),,68,70
234,3,10:04.0,Turnover by D. Sabonis (offensive foul),,68,70
235,3,9:41.0,,Turnover by B. Simmons (bad pass; steal by M. Turner),68,70
236,3,9:35.0,T. Warren misses 2-pt jump shot from 14 ft,,68,70
237,3,9:32.0,,Defensive rebound by J. Embiid,68,70
238,3,9:19.0,,J. Embiid makes 2-pt layup from 2 ft (assist by B. Simmons),68,72
239,3,8:57.0,M. Brogdon makes 2-pt layup from 1 ft (assist by D. Sabonis),,70,72
240,3,8:39.0,,F. Korkmaz misses 3-pt jump shot from 26 ft,70,72
241,3,8:36.0,Defensive rebound by T. Warren,,70,72
242,3,8:26.0,D. Sabonis makes 2-pt layup from 2 ft (assist by T. Warren),,72,72
243,3,8:01.0,,J. Embiid makes 2-pt layup from 1 ft (assist by A. Horford),72,74
244,3,8:01.0,,Shooting foul by M. Brogdon (drawn by J. Embiid),72,74
245,3,8:01.0,,J. Embiid makes free throw 1 of 1,72,75
246,3,7:51.0,J. Lamb misses 2-pt jump shot from 16 ft,,72,75
247,3,7:48.0,,Defensive rebound by J. Embiid,72,75
248,3,7:36.0,,F. Korkmaz misses 3-pt jump shot from 25 ft,72,75
249,3,7:33.0,Defensive rebound by M. Turner,,72,75
250,3,7:28.0,T. Warren makes 2-pt layup from 3 ft (assist by M. Brogdon),,74,75
251,3,7:14.0,,Turnover by J. Embiid (bad pass),74,75
252,3,7:02.0,Turnover by M. Brogdon (bad pass; steal by F. Korkmaz),,74,75
253,3,7:00.0,,T. Harris misses 2-pt layup from 2 ft (block by J. Lamb),74,75
254,3,6:59.0,Defensive rebound by Team,,74,75
255,3,6:59.0,,Philadelphia full timeout,74,75
256,3,6:59.0,,J. Ennis enters the game for J. Embiid,74,75
257,3,6:59.0,,M. Thybulle enters the game for F. Korkmaz,74,75
258,3,6:39.0,T. Warren makes 3-pt jump shot from 24 ft (assist by J. Lamb),,77,75
259,3,6:21.0,,Turnover by B. Simmons (bad pass),77,75
260,3,6:16.0,M. Turner misses 3-pt jump shot from 25 ft,,77,75
261,3,6:12.0,,Defensive rebound by J. Ennis,77,75
262,3,6:07.0,,B. Simmons misses 2-pt dunk from 1 ft,77,75
263,3,6:04.0,Defensive rebound by D. Sabonis,,77,75
264,3,6:00.0,T. Warren misses 2-pt layup at rim,,77,75
265,3,5:56.0,Offensive rebound by D. Sabonis,,77,75
266,3,5:55.0,D. Sabonis makes 2-pt layup from 2 ft,,79,75
267,3,5:42.0,,Turnover by T. Harris (out of bounds lost ball),79,75
268,3,5:42.0,J. Holiday enters the game for D. Sabonis,,79,75
269,3,5:21.0,M. Turner misses 3-pt jump shot from 22 ft,,79,75
270,3,5:17.0,,Defensive rebound by A. Horford,79,75
271,3,5:06.0,,A. Horford makes 2-pt hook shot from 2 ft,79,77
272,3,4:58.0,M. Brogdon makes 2-pt layup from 2 ft,,81,77
273,3,4:46.0,,T. Harris makes 2-pt dunk from 2 ft (assist by B. Simmons),81,79
274,3,4:30.0,M. Turner makes 2-pt layup from 1 ft (assist by J. Lamb),,83,79
275,3,4:09.0,,B. Simmons misses 2-pt jump shot from 21 ft,83,79
276,3,4:06.0,Defensive rebound by T. Warren,,83,79
277,3,3:56.0,Shooting foul by T. Harris (drawn by M. Turner),,83,79
278,3,3:56.0,M. Turner makes free throw 1 of 2,,84,79
279,3,3:56.0,,M. Scott enters the game for T. Harris,84,79
280,3,3:56.0,M. Turner misses free throw 2 of 2,,84,79
281,3,3:54.0,,Defensive rebound by B. Simmons,84,79
282,3,3:44.0,,Turnover by M. Scott (lost ball; steal by M. Brogdon),84,79
283,3,3:41.0,M. Brogdon misses 2-pt layup at rim (block by B. Simmons),,84,79
284,3,3:41.0,Offensive rebound by Team,,84,79
285,3,3:41.0,D. Sabonis enters the game for M. Turner,,84,79
286,3,3:41.0,,J. Embiid enters the game for A. Horford,84,79
287,3,3:27.0,T. Warren makes 2-pt jump shot from 10 ft (assist by M. Brogdon),,86,79
288,3,3:04.0,,J. Ennis makes 3-pt jump shot from 27 ft (assist by J. Embiid),86,82
289,3,2:43.0,T. Warren makes 2-pt jump shot from 21 ft,,88,82
290,3,2:31.0,,M. Thybulle makes 2-pt layup from 2 ft (assist by B. Simmons),88,84
291,3,2:12.0,T. Warren misses 2-pt jump shot from 17 ft,,88,84
292,3,2:09.0,,Defensive rebound by J. Embiid,88,84
293,3,2:05.0,,Shooting foul by T. Warren (drawn by B. Simmons),88,84
294,3,2:05.0,Indiana full timeout,,88,84
295,3,2:05.0,A. Holiday enters the game for J. Lamb,,88,84
296,3,2:05.0,D. McDermott enters the game for T. Warren,,88,84
297,3,2:05.0,,F. Korkmaz enters the game for M. Thybulle,88,84
298,3,2:05.0,,B. Simmons makes free throw 1 of 2,88,85
299,3,2:05.0,,B. Simmons makes free throw 2 of 2,88,86
300,3,1:54.0,M. Brogdon makes 2-pt jump shot from 23 ft,,90,86
301,3,1:27.0,,J. Embiid makes 2-pt jump shot from 20 ft,90,88
302,3,1:03.0,Turnover by M. Brogdon (step out of bounds),,90,88
303,3,0:46.0,,Shooting foul by A. Holiday (drawn by M. Scott),90,88
304,3,0:46.0,,M. Scott makes free throw 1 of 2,90,89
305,3,0:46.0,,M. Scott makes free throw 2 of 2,90,90
306,3,0:32.0,A. Holiday makes 2-pt layup from 3 ft,,92,90
307,3,0:15.0,,F. Korkmaz makes 3-pt jump shot from 27 ft (assist by B. Simmons),92,93
308,3,0:02.0,Shooting foul by J. Embiid (drawn by D. Sabonis),,92,93
309,3,0:02.0,D. Sabonis misses free throw 1 of 2,,92,93
310,3,0:02.0,Offensive rebound by Team,,92,93
311,3,0:02.0,D. Sabonis makes free throw 2 of 2,,93,93
312,3,0:00.0,,B. Simmons misses 3-pt jump shot from 45 ft,93,93
313,3,0:00.0,,Offensive rebound by Team,93,93
314,4,11:37.0,,J. Embiid misses 2-pt jump shot from 14 ft,93,93
315,4,11:34.0,Defensive rebound by D. Sabonis,,93,93
316,4,11:20.0,Turnover by D. Sabonis (bad pass; steal by J. Embiid),,93,93
317,4,10:59.0,,Turnover by J. Embiid (palming),93,93
318,4,10:50.0,D. McDermott makes 3-pt jump shot from 25 ft (assist by D. Sabonis),,96,93
319,4,10:33.0,,T. Harris makes 2-pt layup from 3 ft (assist by R. Neto),96,95
320,4,10:22.0,Turnover by A. Holiday (bad pass; steal by J. Embiid),,96,95
321,4,10:09.0,,Shooting foul by D. McDermott (drawn by T. Harris),96,95
322,4,10:09.0,,T. Harris makes free throw 1 of 2,96,96
323,4,10:09.0,,T. Harris makes free throw 2 of 2,96,97
324,4,9:57.0,Offensive foul by D. Sabonis (drawn by M. Scott),,96,97
325,4,9:57.0,Turnover by D. Sabonis (offensive foul),,96,97
326,4,9:57.0,M. Turner enters the game for D. Sabonis,,96,97
327,4,9:44.0,,J. Embiid misses 2-pt jump shot from 20 ft,96,97
328,4,9:42.0,Defensive rebound by T. McConnell,,96,97
329,4,9:34.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by T. McConnell),,99,97
330,4,9:20.0,,Personal foul by M. Turner (drawn by R. Neto),99,97
331,4,9:16.0,,Shooting foul by M. Turner (drawn by J. Embiid),99,97
332,4,9:16.0,,J. Embiid makes free throw 1 of 2,99,98
333,4,9:16.0,,J. Embiid makes free throw 2 of 2,99,99
334,4,9:01.0,A. Holiday misses 3-pt jump shot from 27 ft,,99,99
335,4,8:58.0,,Defensive rebound by J. Embiid,99,99
336,4,8:50.0,,T. Harris misses 2-pt jump shot from 22 ft (block by J. Holiday),99,99
337,4,8:49.0,,Offensive rebound by Team,99,99
338,4,8:45.0,,J. Embiid makes 2-pt jump shot from 12 ft,99,101
339,4,8:44.0,Indiana full timeout,,99,101
340,4,8:44.0,M. Brogdon enters the game for A. Holiday,,99,101
341,4,8:44.0,J. Lamb enters the game for T. McConnell,,99,101
342,4,8:44.0,,J. Ennis enters the game for J. Embiid,99,101
343,4,8:44.0,,A. Horford enters the game for R. Neto,99,101
344,4,8:44.0,,B. Simmons enters the game for M. Thybulle,99,101
345,4,8:32.0,D. McDermott makes 3-pt jump shot from 26 ft (assist by M. Brogdon),,102,101
346,4,8:07.0,,B. Simmons makes 2-pt dunk from 1 ft (assist by J. Ennis),102,103
347,4,7:42.0,Turnover by Team (shot clock),,102,103
348,4,7:33.0,,A. Horford misses 3-pt jump shot from 27 ft,102,103
349,4,7:29.0,Defensive rebound by J. Lamb,,102,103
350,4,7:20.0,Turnover by M. Brogdon (bad pass; steal by A. Horford),,102,103
351,4,7:13.0,,Turnover by J. Ennis (bad pass; steal by J. Holiday),102,103
352,4,7:05.0,M. Turner misses 3-pt jump shot from 26 ft,,102,103
353,4,7:02.0,,Defensive rebound by J. Ennis,102,103
354,4,6:44.0,,T. Harris makes 2-pt jump shot from 13 ft (assist by A. Horford),102,105
355,4,6:24.0,J. Lamb makes 2-pt jump shot from 11 ft,,104,105
356,4,6:01.0,,Shooting foul by J. Holiday (drawn by T. Harris),104,105
357,4,6:01.0,,T. Harris misses free throw 1 of 2,104,105
358,4,6:01.0,,Offensive rebound by Team,104,105
359,4,6:01.0,D. Sabonis enters the game for J. Holiday,,104,105
360,4,6:01.0,T. Warren enters the game for D. McDermott,,104,105
361,4,6:01.0,,J. Embiid enters the game for M. Scott,104,105
362,4,6:01.0,,T. Harris makes free throw 2 of 2,104,106
363,4,5:49.0,Shooting foul by J. Ennis (drawn by J. Lamb),,104,106
364,4,5:49.0,J. Lamb makes free throw 1 of 2,,105,106
365,4,5:49.0,J. Lamb makes free throw 2 of 2,,106,106
366,4,5:43.0,,Offensive foul by J. Ennis (drawn by J. Lamb),106,106
367,4,5:43.0,,Turnover by J. Ennis (offensive foul),106,106
368,4,5:24.0,M. Brogdon makes 3-pt jump shot from 25 ft (assist by D. Sabonis),,109,106
369,4,5:23.0,,Philadelphia full timeout,109,106
370,4,5:01.0,,J. Embiid misses 2-pt jump shot from 17 ft,109,106
371,4,4:56.0,Defensive rebound by M. Turner,,109,106
372,4,4:43.0,D. Sabonis misses 2-pt jump shot from 22 ft,,109,106
373,4,4:41.0,,Defensive rebound by J. Embiid,109,106
374,4,4:28.0,,T. Harris makes 3-pt jump shot from 26 ft,109,109
375,4,4:07.0,J. Lamb makes 2-pt jump shot from 19 ft,,111,109
376,4,3:51.0,,B. Simmons misses 2-pt layup from 1 ft,111,109
377,4,3:50.0,Defensive rebound by Team,,111,109
378,4,3:36.0,J. Lamb misses 2-pt layup at rim,,111,109
379,4,3:33.0,,Defensive rebound by T. Harris,111,109
380,4,3:28.0,,Philadelphia full timeout,111,109
