,QUARTER,TIME_REMAINING,DETROIT_ACTION,CHARLOTTE_ACTION,DETROIT_SCORE,CHARLOTTE_SCORE
85,1,2:44.0,M. Morris misses 3-pt jump shot from 25 ft,,27,18
86,1,2:41.0,,Defensive rebound by M. Monk,27,18
87,1,2:36.0,,M. Monk misses 2-pt layup from 2 ft,27,18
88,1,2:36.0,,Offensive rebound by Team,27,18
89,1,2:36.0,Loose ball foul by M. Morris (drawn by B. Biyombo),,27,18
90,1,2:36.0,,B. Biyombo misses free throw 1 of 2,27,18
91,1,2:36.0,,Offensive rebound by Team,27,18
92,1,2:36.0,,D. Graham enters the game for T. Rozier,27,18
93,1,2:36.0,,B. Biyombo misses free throw 2 of 2,27,18
94,1,2:35.0,,Offensive rebound by Team,27,18
95,1,2:35.0,,C. Zeller enters the game for B. Biyombo,27,18
96,1,2:30.0,,M. Monk misses 3-pt jump shot from 26 ft,27,18
97,1,2:25.0,Defensive rebound by M. Morris,,27,18
98,1,2:18.0,L. Galloway makes 3-pt jump shot from 23 ft (assist by D. Rose),,30,18
99,1,2:00.0,,C. Zeller makes 2-pt dunk from 1 ft (assist by D. Graham),30,20
100,1,1:34.0,L. Galloway misses 3-pt jump shot from 25 ft,,30,20
101,1,1:32.0,,Defensive rebound by M. Williams,30,20
102,1,1:25.0,,M. Monk makes 2-pt layup from 3 ft (assist by D. Graham),30,22
103,1,1:09.0,Turnover by D. Rose (bad pass; steal by C. Zeller),,30,22
104,1,0:58.0,,Shooting foul by T. Maker (drawn by M. Monk),30,22
105,1,0:58.0,,M. Monk makes free throw 1 of 2,30,23
106,1,0:58.0,,M. Monk misses free throw 2 of 2,30,23
107,1,0:55.0,Defensive rebound by M. Morris,,30,23
108,1,0:41.0,D. Rose makes 2-pt jump shot from 9 ft,,32,23
109,1,0:33.0,,D. Graham makes 2-pt layup from 2 ft,32,25
110,1,0:25.0,D. Rose makes 3-pt jump shot from 25 ft,,35,25
111,1,0:01.0,,D. Graham misses 3-pt jump shot from 26 ft,35,25
112,1,0:01.0,Defensive rebound by M. Morris,,35,25
113,1,0:00.0,M. Morris misses 3-pt jump shot from 69 ft,,35,25
114,1,0:00.0,Offensive rebound by Team,,35,25
115,2,11:48.0,,C. Zeller makes 2-pt dunk from 2 ft (assist by D. Graham),35,27
116,2,11:36.0,B. Griffin misses 2-pt layup from 3 ft,,35,27
117,2,11:35.0,Offensive rebound by B. Griffin,,35,27
118,2,11:34.0,B. Griffin misses 2-pt layup at rim,,35,27
119,2,11:33.0,,Defensive rebound by C. Martin,35,27
120,2,11:27.0,,C. Martin misses 2-pt layup from 2 ft,35,27
121,2,11:24.0,Defensive rebound by C. Wood,,35,27
122,2,11:21.0,C. Wood makes 2-pt dunk from 1 ft (assist by B. Brown),,37,27
123,2,10:57.0,,Personal foul by S. Mykhailiuk (drawn by C. Zeller),37,27
124,2,10:57.0,,P. Washington enters the game for M. Williams,37,27
125,2,10:45.0,,P. Washington makes 3-pt jump shot from 23 ft (assist by C. Zeller),37,30
126,2,10:33.0,C. Wood makes 3-pt jump shot from 27 ft (assist by B. Griffin),,40,30
127,2,10:18.0,,M. Monk makes 2-pt dunk from 1 ft (assist by C. Martin),40,32
128,2,10:07.0,L. Galloway misses 3-pt jump shot from 23 ft,,40,32
129,2,10:05.0,,Defensive rebound by M. Monk,40,32
130,2,9:59.0,,M. Monk makes 2-pt layup from 2 ft,40,34
131,2,9:53.0,Detroit full timeout,,40,34
132,2,9:53.0,T. Snell enters the game for S. Mykhailiuk,,40,34
133,2,9:35.0,B. Brown misses 2-pt layup from 2 ft,,40,34
134,2,9:33.0,,Defensive rebound by P. Washington,40,34
135,2,9:22.0,,Offensive foul by M. Monk (drawn by B. Griffin),40,34
136,2,9:22.0,,Turnover by M. Monk (offensive foul),40,34
137,2,9:14.0,Personal foul by C. Zeller (drawn by B. Griffin),,40,34
138,2,9:01.0,B. Griffin misses 2-pt hook shot from 2 ft,,40,34
139,2,8:59.0,,Defensive rebound by P. Washington,40,34
140,2,8:44.0,,D. Graham misses 2-pt jump shot from 6 ft,40,34
141,2,8:42.0,,Offensive rebound by C. Zeller,40,34
142,2,8:42.0,,C. Zeller makes 2-pt layup from 1 ft,40,36
143,2,8:28.0,B. Griffin misses 2-pt layup from 4 ft,,40,36
144,2,8:25.0,,Defensive rebound by P. Washington,40,36
145,2,8:24.0,,Offensive foul by M. Monk (drawn by L. Galloway),40,36
146,2,8:24.0,,Turnover by M. Monk (offensive foul),40,36
147,2,8:24.0,A. Drummond enters the game for L. Galloway,,40,36
148,2,8:24.0,L. Kennard enters the game for C. Wood,,40,36
149,2,8:24.0,,B. Biyombo enters the game for D. Graham,40,36
150,2,8:24.0,,M. Bridges enters the game for M. Monk,40,36
151,2,8:24.0,,T. Rozier enters the game for C. Zeller,40,36
152,2,8:10.0,L. Kennard makes 3-pt jump shot from 25 ft,,43,36
153,2,8:09.0,,Charlotte full timeout,43,36
154,2,7:45.0,,T. Rozier makes 3-pt jump shot from 27 ft,43,39
155,2,7:45.0,Violation by Team (def goaltending),,43,39
156,2,7:20.0,Turnover by Team (shot clock),,43,39
157,2,7:08.0,,B. Biyombo misses 2-pt layup from 4 ft,43,39
158,2,7:07.0,Defensive rebound by A. Drummond,,43,39
159,2,7:02.0,Shooting foul by M. Bridges (drawn by B. Griffin),,43,39
160,2,7:02.0,B. Griffin makes free throw 1 of 2,,44,39
161,2,7:02.0,L. Galloway enters the game for T. Snell,,44,39
162,2,7:02.0,B. Griffin makes free throw 2 of 2,,45,39
163,2,6:43.0,,B. Biyombo makes 2-pt layup from 2 ft (assist by C. Martin),45,41
164,2,6:37.0,L. Galloway makes 2-pt layup from 7 ft (assist by B. Brown),,47,41
165,2,6:37.0,Shooting foul by B. Biyombo (drawn by L. Galloway),,47,41
166,2,6:37.0,D. Rose enters the game for B. Brown,,47,41
167,2,6:37.0,L. Galloway makes free throw 1 of 1,,48,41
168,2,6:22.0,,Shooting foul by B. Griffin (drawn by B. Biyombo),48,41
169,2,6:22.0,,B. Biyombo makes free throw 1 of 2,48,42
170,2,6:22.0,,B. Biyombo makes free throw 2 of 2,48,43
171,2,5:57.0,B. Griffin makes 2-pt layup from 2 ft,,50,43
172,2,5:46.0,,P. Washington makes 2-pt hook shot from 7 ft (assist by M. Bridges),50,45
173,2,5:35.0,Personal foul by C. Martin (drawn by B. Griffin),,50,45
174,2,5:26.0,L. Kennard misses 3-pt jump shot from 28 ft,,50,45
175,2,5:22.0,Offensive rebound by L. Galloway,,50,45
176,2,5:20.0,L. Galloway makes 2-pt layup from 1 ft,,52,45
177,2,5:12.0,,T. Rozier misses 3-pt jump shot from 26 ft,52,45
178,2,5:08.0,Defensive rebound by L. Kennard,,52,45
179,2,4:57.0,Def 3 sec tech foul by Team,,52,45
180,2,4:57.0,L. Galloway makes technical free throw,,53,45
181,2,4:57.0,M. Morris enters the game for B. Griffin,,53,45
182,2,4:57.0,,D. Graham enters the game for C. Martin,53,45
183,2,4:57.0,,M. Williams enters the game for P. Washington,53,45
184,2,4:48.0,Turnover by D. Rose (bad pass; steal by M. Williams),,53,45
185,2,4:41.0,,Turnover by M. Bridges (bad pass; steal by M. Morris),53,45
186,2,4:35.0,L. Galloway makes 3-pt jump shot from 23 ft (assist by L. Kennard),,56,45
187,2,4:18.0,,M. Bridges misses 3-pt jump shot from 28 ft,56,45
188,2,4:14.0,Defensive rebound by A. Drummond,,56,45
189,2,4:00.0,M. Morris misses 2-pt jump shot from 11 ft,,56,45
190,2,3:58.0,,Defensive rebound by B. Biyombo,56,45
191,2,3:54.0,,M. Bridges makes 2-pt dunk from 1 ft (assist by T. Rozier),56,47
192,2,3:40.0,Shooting foul by T. Rozier (drawn by D. Rose),,56,47
193,2,3:40.0,D. Rose makes free throw 1 of 2,,57,47
194,2,3:40.0,,C. Zeller enters the game for B. Biyombo,57,47
195,2,3:40.0,D. Rose makes free throw 2 of 2,,58,47
196,2,3:23.0,,T. Rozier misses 3-pt jump shot from 25 ft,58,47
197,2,3:20.0,Defensive rebound by D. Rose,,58,47
198,2,3:18.0,Offensive foul by D. Rose (drawn by T. Rozier),,58,47
199,2,3:18.0,Turnover by D. Rose (offensive foul),,58,47
200,2,3:02.0,,C. Zeller misses 2-pt hook shot from 6 ft,58,47
201,2,2:59.0,Defensive rebound by A. Drummond,,58,47
202,2,2:47.0,D. Rose makes 2-pt jump shot from 11 ft (assist by M. Morris),,60,47
203,2,2:27.0,,T. Rozier misses 3-pt jump shot from 26 ft,60,47
204,2,2:24.0,Defensive rebound by L. Galloway,,60,47
205,2,2:22.0,A. Drummond misses 2-pt layup from 2 ft,,60,47
206,2,2:19.0,,Defensive rebound by D. Graham,60,47
207,2,2:15.0,,T. Rozier makes 2-pt layup from 2 ft (assist by D. Graham),60,49
208,2,2:09.0,Detroit full timeout,,60,49
209,2,2:00.0,M. Morris makes 3-pt jump shot from 25 ft (assist by L. Kennard),,63,49
210,2,1:40.0,,D. Graham misses 3-pt jump shot from 28 ft,63,49
211,2,1:39.0,Defensive rebound by Team,,63,49
212,2,1:27.0,L. Kennard misses 3-pt jump shot from 26 ft,,63,49
213,2,1:23.0,,Defensive rebound by M. Williams,63,49
214,2,1:17.0,,M. Bridges misses 2-pt layup from 2 ft,63,49
215,2,1:15.0,,Offensive rebound by C. Zeller,63,49
216,2,1:13.0,,C. Zeller misses 2-pt layup from 2 ft,63,49
217,2,1:13.0,Defensive rebound by M. Morris,,63,49
218,2,0:58.0,Turnover by M. Morris (bad pass; steal by M. Williams),,63,49
219,2,0:52.0,,T. Rozier makes 2-pt layup from 2 ft,63,51
220,2,0:33.0,D. Rose makes 2-pt layup from 2 ft,,65,51
221,2,0:09.0,,M. Williams misses 3-pt jump shot from 40 ft,65,51
222,2,0:09.0,,Offensive rebound by Team,65,51
223,2,0:09.0,,Turnover by Team (shot clock),65,51
224,2,0:02.0,A. Drummond misses 2-pt jump shot from 10 ft,,65,51
225,2,0:00.0,,Defensive rebound by M. Bridges,65,51
226,2,0:00.0,,D. Graham misses 3-pt jump shot from 47 ft (block by L. Kennard),65,51
227,2,0:00.0,,Offensive rebound by Team,65,51
228,3,11:42.0,,T. Rozier makes 3-pt jump shot from 26 ft (assist by P. Washington),65,54
229,3,11:20.0,A. Drummond misses 2-pt layup from 2 ft (block by M. Bridges),,65,54
230,3,11:17.0,,Defensive rebound by T. Rozier,65,54
231,3,11:14.0,,D. Graham misses 3-pt jump shot from 25 ft,65,54
232,3,11:12.0,,Offensive rebound by C. Zeller,65,54
233,3,11:07.0,,T. Rozier misses 3-pt jump shot from 23 ft,65,54
234,3,11:05.0,Defensive rebound by A. Drummond,,65,54
235,3,10:56.0,Turnover by B. Griffin (traveling),,65,54
236,3,10:33.0,,P. Washington makes 3-pt jump shot from 25 ft (assist by D. Graham),65,57
237,3,10:09.0,L. Galloway makes 2-pt jump shot from 3 ft,,67,57
238,3,9:58.0,,M. Bridges makes 3-pt jump shot from 25 ft (assist by D. Graham),67,60
239,3,9:35.0,B. Griffin misses 3-pt jump shot from 28 ft,,67,60
240,3,9:33.0,Offensive rebound by Team,,67,60
241,3,9:23.0,L. Galloway misses 3-pt jump shot from 30 ft,,67,60
242,3,9:20.0,,Defensive rebound by M. Bridges,67,60
243,3,9:18.0,,Offensive foul by C. Zeller (drawn by L. Galloway),67,60
244,3,9:18.0,,Turnover by C. Zeller (offensive foul),67,60
245,3,9:02.0,L. Galloway misses 2-pt jump shot from 11 ft,,67,60
246,3,9:02.0,Offensive rebound by Team,,67,60
247,3,9:02.0,,Loose ball foul by C. Zeller (drawn by A. Drummond),67,60
248,3,8:58.0,Turnover by A. Drummond (bad pass; steal by T. Rozier),,67,60
249,3,8:56.0,,T. Rozier makes 2-pt layup from 1 ft,67,62
250,3,8:53.0,Detroit full timeout,,67,62
251,3,8:29.0,A. Drummond misses 2-pt layup from 4 ft (block by P. Washington),,67,62
252,3,8:29.0,Offensive rebound by Team,,67,62
253,3,8:29.0,Turnover by Team (shot clock),,67,62
254,3,8:15.0,,Offensive foul by M. Bridges (drawn by B. Griffin),67,62
255,3,8:15.0,,Turnover by M. Bridges (offensive foul),67,62
256,3,8:15.0,Technical foul by J. Borrego,,67,62
257,3,8:15.0,L. Galloway makes technical free throw,,68,62
258,3,8:07.0,Turnover by B. Griffin (bad pass; steal by T. Rozier),,68,62
259,3,8:00.0,,Turnover by T. Rozier (bad pass; steal by B. Griffin),68,62
260,3,7:58.0,Personal take foul by P. Washington (drawn by B. Brown),,68,62
261,3,7:55.0,Offensive foul by B. Brown (drawn by P. Washington),,68,62
262,3,7:55.0,Turnover by B. Brown (offensive foul),,68,62
263,3,7:43.0,,D. Graham makes 2-pt jump shot from 9 ft,68,64
264,3,7:43.0,Loose ball foul by L. Galloway (drawn by C. Zeller),,68,64
265,3,7:43.0,,C. Zeller makes free throw 1 of 1,68,65
266,3,7:26.0,A. Drummond makes 2-pt dunk from 2 ft (assist by B. Griffin),,70,65
267,3,7:04.0,,T. Rozier misses 2-pt jump shot from 8 ft,70,65
268,3,7:03.0,,Offensive rebound by T. Rozier,70,65
269,3,6:58.0,,P. Washington makes 3-pt jump shot from 23 ft (assist by T. Rozier),70,68
270,3,6:46.0,B. Griffin makes 2-pt layup from 1 ft (assist by B. Brown),,72,68
271,3,6:28.0,,M. Bridges misses 2-pt layup from 8 ft,72,68
272,3,6:24.0,,Offensive rebound by C. Zeller,72,68
273,3,6:24.0,,C. Zeller misses 2-pt layup at rim,72,68
274,3,6:23.0,,Offensive rebound by D. Graham,72,68
275,3,6:21.0,,C. Zeller misses 2-pt layup from 4 ft (block by B. Brown),72,68
276,3,6:21.0,,Offensive rebound by Team,72,68
277,3,6:21.0,Loose ball foul by B. Brown (drawn by C. Zeller),,72,68
278,3,6:21.0,,B. Biyombo enters the game for D. Graham,72,68
279,3,6:21.0,,M. Monk enters the game for C. Zeller,72,68
280,3,6:10.0,,T. Rozier misses 2-pt layup from 3 ft,72,68
281,3,6:08.0,Defensive rebound by A. Drummond,,72,68
282,3,6:01.0,L. Galloway makes 3-pt jump shot from 23 ft (assist by B. Brown),,75,68
283,3,6:01.0,,Charlotte full timeout,75,68
284,3,6:01.0,S. Mykhailiuk enters the game for B. Brown,,75,68
285,3,6:01.0,D. Rose enters the game for L. Galloway,,75,68
286,3,5:36.0,,M. Monk misses 3-pt jump shot from 27 ft,75,68
287,3,5:33.0,Defensive rebound by B. Griffin,,75,68
288,3,5:21.0,A. Drummond misses 2-pt layup from 4 ft (block by B. Biyombo),,75,68
289,3,5:18.0,,Defensive rebound by M. Monk,75,68
290,3,5:14.0,,Turnover by P. Washington (traveling),75,68
291,3,4:59.0,B. Griffin misses 2-pt layup from 4 ft,,75,68
292,3,4:57.0,,Defensive rebound by P. Washington,75,68
293,3,4:53.0,,T. Rozier makes 2-pt layup from 1 ft,75,70
294,3,4:40.0,D. Rose makes 2-pt layup from 3 ft,,77,70
295,3,4:40.0,,Violation by Team (def goaltending),77,70
296,3,4:17.0,,T. Rozier misses 2-pt jump shot from 18 ft,77,70
297,3,4:15.0,Defensive rebound by A. Drummond,,77,70
298,3,4:04.0,B. Griffin misses 3-pt jump shot from 27 ft,,77,70
299,3,4:01.0,,Defensive rebound by P. Washington,77,70
300,3,3:47.0,,M. Bridges makes 2-pt layup from 3 ft (assist by B. Biyombo),77,72
301,3,3:24.0,B. Griffin makes 2-pt layup from 3 ft,,79,72
302,3,3:12.0,,P. Washington misses 2-pt layup from 2 ft,79,72
303,3,3:10.0,Defensive rebound by A. Drummond,,79,72
304,3,2:57.0,S. Mykhailiuk misses 3-pt jump shot from 26 ft,,79,72
305,3,2:54.0,,Defensive rebound by T. Rozier,79,72
306,3,2:49.0,,T. Rozier misses 2-pt layup from 3 ft,79,72
307,3,2:46.0,Defensive rebound by L. Kennard,,79,72
308,3,2:43.0,B. Griffin makes 2-pt dunk from 1 ft (assist by L. Kennard),,81,72
309,3,2:42.0,,Charlotte full timeout,81,72
310,3,2:42.0,L. Galloway enters the game for B. Griffin,,81,72
311,3,2:42.0,M. Morris enters the game for L. Kennard,,81,72
312,3,2:42.0,,D. Graham enters the game for M. Bridges,81,72
313,3,2:42.0,,C. Martin enters the game for T. Rozier,81,72
314,3,2:42.0,,M. Williams enters the game for P. Washington,81,72
315,3,2:27.0,,D. Graham misses 2-pt jump shot from 16 ft,81,72
316,3,2:24.0,Defensive rebound by M. Morris,,81,72
317,3,2:17.0,S. Mykhailiuk misses 3-pt jump shot from 23 ft,,81,72
318,3,2:14.0,,Defensive rebound by M. Williams,81,72
319,3,1:53.0,,M. Monk makes 2-pt layup from 2 ft (assist by D. Graham),81,74
320,3,1:36.0,Turnover by D. Rose (lost ball; steal by C. Martin),,81,74
321,3,1:33.0,,Shooting foul by D. Rose (drawn by C. Martin),81,74
322,3,1:33.0,,C. Martin misses free throw 1 of 2,81,74
323,3,1:33.0,,Offensive rebound by Team,81,74
324,3,1:33.0,,C. Martin makes free throw 2 of 2,81,75
325,3,1:13.0,A. Drummond misses 2-pt layup from 4 ft,,81,75
326,3,1:13.0,Offensive rebound by Team,,81,75
327,3,1:13.0,Turnover by A. Drummond (traveling),,81,75
328,3,0:57.0,,D. Graham misses 3-pt jump shot from 25 ft,81,75
329,3,0:56.0,,Offensive rebound by C. Martin,81,75
330,3,0:56.0,,C. Martin makes 2-pt layup at rim,81,77
331,3,0:42.0,A. Drummond makes 2-pt layup from 2 ft,,83,77
332,3,0:33.0,,D. Graham makes 3-pt jump shot from 27 ft (assist by C. Martin),83,80
333,3,0:23.0,L. Galloway misses 3-pt jump shot from 26 ft,,83,80
334,3,0:23.0,,Defensive rebound by Team,83,80
335,3,0:23.0,,C. Zeller enters the game for B. Biyombo,83,80
336,3,0:00.0,,C. Zeller makes 3-pt jump shot from 23 ft (assist by M. Monk),83,83
337,4,11:36.0,L. Galloway makes 2-pt jump shot from 7 ft (assist by D. Rose),,85,83
338,4,11:19.0,,C. Martin misses 3-pt jump shot from 23 ft,85,83
339,4,11:17.0,,Offensive rebound by D. Graham,85,83
340,4,11:17.0,,D. Graham makes 2-pt layup at rim,85,85
341,4,11:03.0,Offensive foul by C. Wood (drawn by C. Martin),,85,85
342,4,11:03.0,Turnover by C. Wood (offensive foul),,85,85
343,4,10:47.0,,D. Graham misses 2-pt jump shot from 11 ft,85,85
344,4,10:43.0,,Offensive rebound by D. Graham,85,85
345,4,10:35.0,,M. Williams misses 3-pt jump shot from 23 ft,85,85
346,4,10:32.0,,Offensive rebound by M. Williams,85,85
347,4,10:30.0,,M. Williams makes 2-pt jump shot from 9 ft,85,87
348,4,10:07.0,M. Morris makes 3-pt jump shot from 25 ft (assist by L. Kennard),,88,87
349,4,9:52.0,,Offensive foul by M. Williams (drawn by C. Wood),88,87
350,4,9:52.0,,Turnover by M. Williams (offensive foul),88,87
351,4,9:33.0,C. Wood misses 2-pt jump shot from 5 ft,,88,87
352,4,9:28.0,Offensive rebound by M. Morris,,88,87
353,4,9:28.0,M. Morris misses 2-pt layup from 1 ft,,88,87
354,4,9:27.0,Offensive rebound by M. Morris,,88,87
355,4,9:27.0,M. Morris misses 2-pt layup from 1 ft,,88,87
356,4,9:26.0,,Defensive rebound by C. Martin,88,87
357,4,9:21.0,,M. Monk makes 2-pt layup from 1 ft,88,89
358,4,9:13.0,Detroit full timeout,,88,89
359,4,9:13.0,B. Brown enters the game for D. Rose,,88,89
360,4,9:13.0,A. Drummond enters the game for C. Wood,,88,89
361,4,8:51.0,Turnover by A. Drummond (lost ball; steal by C. Martin),,88,89
362,4,8:49.0,,Personal take foul by L. Kennard (drawn by M. Monk),88,89
363,4,8:44.0,,D. Graham makes 3-pt jump shot from 26 ft,88,92
364,4,8:15.0,B. Brown misses 3-pt jump shot from 23 ft,,88,92
365,4,8:13.0,,Defensive rebound by M. Monk,88,92
366,4,8:09.0,,M. Monk makes 2-pt layup from 2 ft,88,94
367,4,7:44.0,Offensive foul by A. Drummond (drawn by C. Martin),,88,94
368,4,7:44.0,Turnover by A. Drummond (offensive foul),,88,94
369,4,7:44.0,B. Griffin enters the game for M. Morris,,88,94
370,4,7:24.0,,D. Graham makes 2-pt layup from 2 ft,88,96
371,4,7:04.0,B. Griffin misses 3-pt jump shot from 25 ft,,88,96
372,4,7:02.0,,Defensive rebound by C. Zeller,88,96
373,4,6:59.0,,D. Graham misses 3-pt jump shot from 26 ft,88,96
374,4,6:56.0,Defensive rebound by L. Kennard,,88,96
375,4,6:36.0,B. Griffin misses 3-pt jump shot from 26 ft,,88,96
376,4,6:33.0,,Defensive rebound by D. Graham,88,96
377,4,6:26.0,,M. Monk misses 2-pt jump shot from 10 ft,88,96
378,4,6:26.0,Defensive rebound by Team,,88,96
379,4,6:26.0,Instant Replay (Request: Ruling Stands),,88,96
380,4,6:26.0,,Personal foul by B. Brown (drawn by C. Zeller),88,96
381,4,6:26.0,Personal foul by C. Zeller (drawn by B. Brown),,88,96
382,4,6:26.0,,B. Biyombo enters the game for C. Zeller,88,96
383,4,6:10.0,B. Griffin makes 2-pt layup from 2 ft,,90,96
384,4,5:44.0,,M. Williams misses 2-pt hook shot from 6 ft,90,96
385,4,5:42.0,Defensive rebound by A. Drummond,,90,96
386,4,5:34.0,A. Drummond makes 2-pt dunk from 1 ft (assist by B. Brown),,92,96
387,4,5:34.0,,Charlotte full timeout,92,96
388,4,5:34.0,D. Rose enters the game for B. Brown,,92,96
389,4,5:34.0,,T. Rozier enters the game for M. Monk,92,96
390,4,5:21.0,,B. Biyombo makes 2-pt layup from 2 ft (assist by D. Graham),92,98
