,QUARTER,TIME_REMAINING,DETROIT_ACTION,PORTLAND_ACTION,DETROIT_SCORE,PORTLAND_SCORE
87,1,1:17.0,L. Galloway makes technical free throw,,22,36
88,1,1:07.0,B. Knight misses 3-pt jump shot from 27 ft,,22,36
89,1,1:05.0,,Defensive rebound by W. Gabriel,22,36
90,1,0:58.0,,C. McCollum makes 2-pt jump shot from 18 ft,22,38
91,1,0:46.0,B. Knight misses 3-pt jump shot from 25 ft,,22,38
92,1,0:44.0,,Defensive rebound by N. Little,22,38
93,1,0:31.0,,C. McCollum misses 2-pt jump shot from 7 ft,22,38
94,1,0:28.0,,Offensive rebound by C. McCollum,22,38
95,1,0:26.0,,C. McCollum misses 2-pt layup from 2 ft,22,38
96,1,0:25.0,,Offensive rebound by W. Gabriel,22,38
97,1,0:24.0,,W. Gabriel makes 2-pt layup from 1 ft,22,40
98,1,0:01.0,Shooting foul by A. Simons (drawn by B. Knight),,22,40
99,1,0:01.0,B. Knight makes free throw 1 of 2,,23,40
100,1,0:01.0,B. Knight makes free throw 2 of 2,,24,40
101,2,11:45.0,Shooting foul by N. Little (drawn by L. Galloway),,24,40
102,2,11:45.0,L. Galloway makes free throw 1 of 2,,25,40
103,2,11:45.0,L. Galloway makes free throw 2 of 2,,26,40
104,2,11:35.0,,A. Simons misses 3-pt jump shot from 26 ft,26,40
105,2,11:35.0,Defensive rebound by Team,,26,40
106,2,11:22.0,C. Wood misses 3-pt jump shot from 23 ft,,26,40
107,2,11:18.0,,Defensive rebound by W. Gabriel,26,40
108,2,11:03.0,,A. Simons makes 3-pt jump shot from 24 ft (assist by C. Anthony),26,43
109,2,10:51.0,Shooting foul by N. Little (drawn by J. Henson),,26,43
110,2,10:51.0,J. Henson makes free throw 1 of 2,,27,43
111,2,10:51.0,,G. Trent enters the game for N. Little,27,43
112,2,10:51.0,J. Henson makes free throw 2 of 2,,28,43
113,2,10:30.0,,G. Trent misses 2-pt jump shot from 19 ft (block by C. Wood),28,43
114,2,10:27.0,Defensive rebound by L. Galloway,,28,43
115,2,10:20.0,B. Knight makes 3-pt jump shot from 25 ft (assist by J. Henson),,31,43
116,2,10:02.0,,A. Simons misses 2-pt jump shot from 15 ft,31,43
117,2,9:59.0,Defensive rebound by B. Brown,,31,43
118,2,9:44.0,B. Knight makes 3-pt jump shot from 27 ft (assist by J. Henson),,34,43
119,2,9:44.0,,Portland full timeout,34,43
120,2,9:27.0,,Personal foul by L. Galloway (drawn by M. Hezonja),34,43
121,2,9:17.0,,W. Gabriel misses 2-pt layup from 3 ft,34,43
122,2,9:14.0,Defensive rebound by B. Knight,,34,43
123,2,9:06.0,B. Brown misses 2-pt layup from 2 ft,,34,43
124,2,9:04.0,Offensive rebound by J. Henson,,34,43
125,2,9:03.0,B. Brown misses 2-pt layup from 2 ft,,34,43
126,2,9:01.0,,Defensive rebound by C. Anthony,34,43
127,2,8:55.0,,C. Anthony misses 3-pt jump shot from 25 ft,34,43
128,2,8:52.0,Defensive rebound by B. Brown,,34,43
129,2,8:48.0,Shooting foul by W. Gabriel (drawn by C. Wood),,34,43
130,2,8:48.0,C. Wood misses free throw 1 of 2,,34,43
131,2,8:48.0,Offensive rebound by Team,,34,43
132,2,8:48.0,C. Wood makes free throw 2 of 2,,35,43
133,2,8:38.0,,Personal foul by B. Knight (drawn by A. Simons),35,43
134,2,8:25.0,,G. Trent misses 3-pt jump shot from 25 ft,35,43
135,2,8:24.0,Defensive rebound by Team,,35,43
136,2,8:24.0,,Loose ball foul by C. Anthony (drawn by L. Galloway),35,43
137,2,8:24.0,,T. Ariza enters the game for W. Gabriel,35,43
138,2,8:24.0,,H. Whiteside enters the game for M. Hezonja,35,43
139,2,8:21.0,Personal foul by C. Anthony (drawn by C. Wood),,35,43
140,2,8:21.0,C. Wood makes free throw 1 of 2,,36,43
141,2,8:21.0,C. Wood makes free throw 2 of 2,,37,43
142,2,8:05.0,,Turnover by G. Trent (bad pass; steal by J. Henson),37,43
143,2,8:01.0,C. Wood makes 2-pt dunk from 1 ft,,39,43
144,2,7:33.0,,G. Trent misses 3-pt jump shot from 25 ft,39,43
145,2,7:31.0,Defensive rebound by B. Brown,,39,43
146,2,7:27.0,B. Knight misses 3-pt jump shot from 24 ft,,39,43
147,2,7:25.0,,Defensive rebound by H. Whiteside,39,43
148,2,7:17.0,,A. Simons misses 2-pt layup from 2 ft (block by J. Henson),39,43
149,2,7:15.0,Defensive rebound by L. Galloway,,39,43
150,2,7:15.0,Personal foul by T. Ariza (drawn by B. Knight),,39,43
151,2,7:15.0,,C. McCollum enters the game for A. Simons,39,43
152,2,7:15.0,B. Knight makes free throw 1 of 2,,40,43
153,2,7:15.0,B. Knight makes free throw 2 of 2,,41,43
154,2,6:56.0,,Turnover by T. Ariza (bad pass; steal by B. Brown),41,43
155,2,6:49.0,B. Knight misses 3-pt jump shot from 25 ft,,41,43
156,2,6:47.0,,Defensive rebound by C. Anthony,41,43
157,2,6:36.0,,Turnover by T. Ariza (bad pass; steal by J. Henson),41,43
158,2,6:32.0,C. Wood makes 2-pt layup from 3 ft (assist by B. Knight),,43,43
159,2,6:30.0,,Portland full timeout,43,43
160,2,6:30.0,D. Rose enters the game for L. Galloway,,43,43
161,2,6:30.0,T. Snell enters the game for B. Knight,,43,43
162,2,6:14.0,,C. McCollum misses 2-pt jump shot from 9 ft (block by J. Henson),43,43
163,2,6:12.0,Defensive rebound by T. Snell,,43,43
164,2,6:08.0,B. Brown misses 2-pt layup from 4 ft,,43,43
165,2,6:07.0,,Defensive rebound by Team,43,43
166,2,5:53.0,,C. McCollum misses 2-pt jump shot from 16 ft,43,43
167,2,5:51.0,Defensive rebound by C. Wood,,43,43
168,2,5:36.0,C. Wood makes 2-pt dunk at rim (assist by D. Rose),,45,43
169,2,5:20.0,,C. Anthony misses 3-pt jump shot from 25 ft,45,43
170,2,5:18.0,Defensive rebound by B. Brown,,45,43
171,2,5:04.0,C. Wood misses 2-pt jump shot from 5 ft,,45,43
172,2,5:04.0,,Defensive rebound by Team,45,43
173,2,5:02.0,Loose ball foul by C. Wood (drawn by H. Whiteside),,45,43
174,2,5:02.0,S. Doumbouya enters the game for J. Henson,,45,43
175,2,4:48.0,,G. Trent makes 2-pt jump shot from 18 ft (assist by H. Whiteside),45,45
176,2,4:36.0,C. Wood misses 3-pt jump shot from 26 ft,,45,45
177,2,4:36.0,,Defensive rebound by C. McCollum,45,45
178,2,4:11.0,,C. Anthony misses 2-pt jump shot from 10 ft,45,45
179,2,4:09.0,Defensive rebound by B. Brown,,45,45
180,2,4:00.0,S. Doumbouya misses 2-pt layup from 1 ft,,45,45
181,2,3:55.0,Offensive rebound by B. Brown,,45,45
182,2,3:55.0,B. Brown makes 2-pt layup at rim,,47,45
183,2,3:36.0,,C. McCollum makes 3-pt jump shot from 23 ft (assist by G. Trent),47,48
184,2,3:19.0,D. Rose misses 2-pt layup from 1 ft,,47,48
185,2,3:17.0,,Defensive rebound by T. Ariza,47,48
186,2,3:06.0,,C. Anthony misses 3-pt jump shot from 25 ft,47,48
187,2,3:03.0,Defensive rebound by B. Brown,,47,48
188,2,2:52.0,Turnover by T. Snell (out of bounds lost ball),,47,48
189,2,2:39.0,,C. McCollum misses 2-pt jump shot from 10 ft,47,48
190,2,2:36.0,Defensive rebound by D. Rose,,47,48
191,2,2:35.0,Turnover by D. Rose (bad pass),,47,48
192,2,2:17.0,,Shooting foul by S. Doumbouya (drawn by C. Anthony),47,48
193,2,2:17.0,,C. Anthony makes free throw 1 of 2,47,49
194,2,2:17.0,T. Maker enters the game for C. Wood,,47,49
195,2,2:17.0,,C. Anthony makes free throw 2 of 2,47,50
196,2,1:58.0,D. Rose makes 2-pt jump shot from 22 ft,,49,50
197,2,1:36.0,,Turnover by H. Whiteside (lost ball; steal by T. Maker),49,50
198,2,1:33.0,B. Brown makes 2-pt dunk from 1 ft,,51,50
199,2,1:12.0,,Shooting foul by S. Doumbouya (drawn by C. McCollum),51,50
200,2,1:12.0,,C. McCollum misses free throw 1 of 2,51,50
201,2,1:12.0,,Offensive rebound by Team,51,50
202,2,1:12.0,,A. Simons enters the game for C. Anthony,51,50
203,2,1:12.0,,C. McCollum makes free throw 2 of 2,51,51
204,2,0:56.0,T. Maker misses 2-pt layup from 3 ft,,51,51
205,2,0:54.0,,Defensive rebound by T. Ariza,51,51
206,2,0:45.0,,H. Whiteside makes 2-pt jump shot from 20 ft (assist by C. McCollum),51,53
207,2,0:30.0,Turnover by D. Rose (lost ball; steal by G. Trent),,51,53
208,2,0:23.0,,C. McCollum misses 3-pt jump shot from 23 ft,51,53
209,2,0:22.0,Defensive rebound by S. Doumbouya,,51,53
210,2,0:04.0,D. Rose misses 2-pt layup from 2 ft,,51,53
211,2,0:02.0,,Defensive rebound by Team,51,53
212,3,11:38.0,T. Maker misses 3-pt jump shot from 23 ft,,51,53
213,3,11:35.0,,Defensive rebound by H. Whiteside,51,53
214,3,11:12.0,,T. Ariza makes 2-pt jump shot from 8 ft (assist by C. McCollum),51,55
215,3,10:55.0,S. Mykhailiuk misses 3-pt jump shot from 23 ft,,51,55
216,3,10:52.0,,Defensive rebound by C. Anthony,51,55
217,3,10:30.0,,G. Trent misses 2-pt jump shot from 14 ft,51,55
218,3,10:26.0,,Offensive rebound by H. Whiteside,51,55
219,3,10:26.0,,H. Whiteside makes 2-pt layup at rim,51,57
220,3,10:10.0,S. Doumbouya makes 2-pt jump shot from 3 ft,,53,57
221,3,9:56.0,,C. McCollum misses 2-pt jump shot from 3 ft (block by T. Maker),53,57
222,3,9:54.0,Defensive rebound by T. Snell,,53,57
223,3,9:50.0,D. Rose makes 2-pt layup at rim,,55,57
224,3,9:38.0,,C. McCollum makes 2-pt layup from 2 ft (assist by H. Whiteside),55,59
225,3,9:26.0,Turnover by D. Rose (traveling),,55,59
226,3,9:07.0,,C. Anthony makes 2-pt jump shot from 18 ft,55,61
227,3,8:44.0,S. Mykhailiuk makes 3-pt jump shot from 25 ft (assist by T. Maker),,58,61
228,3,8:21.0,,H. Whiteside misses 2-pt hook shot from 2 ft,58,61
229,3,8:18.0,Defensive rebound by T. Maker,,58,61
230,3,8:11.0,D. Rose makes 3-pt jump shot from 26 ft,,61,61
231,3,7:58.0,,G. Trent misses 2-pt jump shot from 19 ft,61,61
232,3,7:57.0,Defensive rebound by S. Doumbouya,,61,61
233,3,7:37.0,S. Doumbouya makes 3-pt jump shot from 25 ft (assist by T. Maker),,64,61
234,3,7:10.0,,C. Anthony makes 3-pt jump shot from 23 ft (assist by H. Whiteside),64,64
235,3,6:55.0,T. Maker makes 2-pt dunk from 1 ft (assist by D. Rose),,66,64
236,3,6:30.0,,T. Ariza misses 3-pt jump shot from 23 ft,66,64
237,3,6:28.0,,Offensive rebound by H. Whiteside,66,64
238,3,6:26.0,,H. Whiteside misses 2-pt jump shot from 7 ft,66,64
239,3,6:26.0,,Offensive rebound by T. Ariza,66,64
240,3,6:20.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by C. McCollum),66,67
241,3,6:08.0,D. Rose misses 3-pt jump shot from 26 ft,,66,67
242,3,6:07.0,Offensive rebound by S. Mykhailiuk,,66,67
243,3,6:06.0,Turnover by T. Maker (out of bounds lost ball),,66,67
244,3,6:06.0,,Portland full timeout,66,67
245,3,6:06.0,J. Henson enters the game for S. Doumbouya,,66,67
246,3,6:06.0,C. Wood enters the game for T. Maker,,66,67
247,3,5:42.0,,Turnover by T. Ariza (bad pass; steal by T. Snell),66,67
248,3,5:42.0,Shooting foul by C. McCollum (drawn by D. Rose),,66,67
249,3,5:42.0,D. Rose makes free throw 1 of 2,,67,67
250,3,5:42.0,D. Rose makes free throw 2 of 2,,68,67
251,3,5:28.0,,Shooting foul by J. Henson (drawn by H. Whiteside),68,67
252,3,5:28.0,,H. Whiteside misses free throw 1 of 2,68,67
253,3,5:28.0,,Offensive rebound by Team,68,67
254,3,5:28.0,,H. Whiteside misses free throw 2 of 2,68,67
255,3,5:25.0,Defensive rebound by C. Wood,,68,67
256,3,5:06.0,S. Mykhailiuk makes 2-pt jump shot from 8 ft,,70,67
257,3,4:50.0,,H. Whiteside makes 2-pt layup from 2 ft (assist by C. McCollum),70,69
258,3,4:35.0,D. Rose misses 3-pt jump shot from 23 ft,,70,69
259,3,4:33.0,Offensive rebound by J. Henson,,70,69
260,3,4:31.0,J. Henson makes 2-pt hook shot from 2 ft,,72,69
261,3,4:19.0,,H. Whiteside makes 2-pt layup from 1 ft (assist by C. McCollum),72,71
262,3,4:08.0,J. Henson misses 3-pt jump shot from 23 ft,,72,71
263,3,4:06.0,,Defensive rebound by Team,72,71
264,3,4:06.0,B. Brown enters the game for D. Rose,,72,71
265,3,4:06.0,B. Knight enters the game for T. Snell,,72,71
266,3,4:06.0,,A. Simons enters the game for G. Trent,72,71
267,3,3:56.0,,C. McCollum misses 3-pt jump shot from 27 ft,72,71
268,3,3:53.0,Defensive rebound by J. Henson,,72,71
269,3,3:46.0,Personal foul by T. Ariza (drawn by J. Henson),,72,71
270,3,3:42.0,S. Mykhailiuk misses 3-pt jump shot from 25 ft,,72,71
271,3,3:42.0,,Defensive rebound by Team,72,71
272,3,3:22.0,,Shooting foul by B. Knight (drawn by C. Anthony),72,71
273,3,3:22.0,,C. Anthony makes free throw 1 of 2,72,72
274,3,3:22.0,L. Galloway enters the game for S. Mykhailiuk,,72,72
275,3,3:22.0,,M. Hezonja enters the game for T. Ariza,72,72
276,3,3:22.0,,C. Anthony makes free throw 2 of 2,72,73
277,3,3:03.0,Shooting foul by H. Whiteside (drawn by B. Brown),,72,73
278,3,3:03.0,B. Brown makes free throw 1 of 2,,73,73
279,3,3:03.0,,N. Little enters the game for C. Anthony,73,73
280,3,3:03.0,B. Brown makes free throw 2 of 2,,74,73
281,3,2:54.0,,Turnover by H. Whiteside (traveling),74,73
282,3,2:54.0,Detroit full timeout,,74,73
283,3,2:39.0,L. Galloway makes 2-pt layup from 2 ft,,76,73
284,3,2:18.0,,A. Simons misses 2-pt jump shot from 19 ft,76,73
285,3,2:15.0,Defensive rebound by J. Henson,,76,73
286,3,1:59.0,C. Wood misses 2-pt layup from 1 ft,,76,73
287,3,1:58.0,Offensive rebound by C. Wood,,76,73
288,3,1:57.0,C. Wood makes 2-pt layup from 1 ft,,78,73
289,3,1:45.0,,N. Little misses 3-pt jump shot from 25 ft,78,73
290,3,1:42.0,Defensive rebound by L. Galloway,,78,73
291,3,1:33.0,C. Wood makes 2-pt layup from 1 ft,,80,73
292,3,1:33.0,Shooting foul by N. Little (drawn by C. Wood),,80,73
293,3,1:33.0,C. Wood makes free throw 1 of 1,,81,73
294,3,1:15.0,,N. Little misses 2-pt jump shot from 4 ft (block by C. Wood),81,73
295,3,1:13.0,Defensive rebound by C. Wood,,81,73
296,3,1:00.0,J. Henson makes 2-pt layup from 2 ft (assist by B. Knight),,83,73
297,3,1:00.0,,Portland full timeout,83,73
298,3,1:00.0,,W. Gabriel enters the game for N. Little,83,73
299,3,0:48.0,,C. McCollum makes 2-pt jump shot from 2 ft,83,75
300,3,0:31.0,C. Wood misses 2-pt jump shot from 6 ft,,83,75
301,3,0:28.0,,Defensive rebound by C. McCollum,83,75
302,3,0:22.0,,C. McCollum makes 2-pt layup from 1 ft,83,77
303,3,0:04.0,B. Knight makes 2-pt jump shot from 14 ft,,85,77
304,3,0:02.0,,Personal take foul by B. Brown (drawn by C. McCollum),85,77
305,3,0:00.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by M. Hezonja),85,80
306,3,0:00.0,,Instant Replay (Request: Ruling Stands),85,80
307,4,11:46.0,,C. McCollum makes 2-pt jump shot from 13 ft,85,82
308,4,11:31.0,Personal foul by A. Simons (drawn by B. Knight),,85,82
309,4,11:22.0,S. Doumbouya misses 3-pt jump shot from 25 ft,,85,82
310,4,11:19.0,,Defensive rebound by C. McCollum,85,82
311,4,11:05.0,,H. Whiteside makes 2-pt hook shot from 2 ft (assist by A. Simons),85,84
312,4,10:57.0,Personal foul by A. Simons (drawn by B. Knight),,85,84
313,4,10:51.0,L. Galloway makes 2-pt jump shot from 4 ft (assist by C. Wood),,87,84
314,4,10:37.0,,H. Whiteside misses 2-pt layup from 1 ft,87,84
315,4,10:35.0,Defensive rebound by C. Wood,,87,84
316,4,10:29.0,C. Wood misses 2-pt layup from 3 ft,,87,84
317,4,10:28.0,,Defensive rebound by C. McCollum,87,84
318,4,10:19.0,,C. McCollum misses 3-pt jump shot from 26 ft,87,84
319,4,10:16.0,Defensive rebound by S. Doumbouya,,87,84
320,4,10:12.0,L. Galloway makes 3-pt jump shot from 23 ft (assist by B. Knight),,90,84
321,4,9:50.0,,A. Simons misses 3-pt jump shot from 24 ft,90,84
322,4,9:48.0,,Offensive rebound by H. Whiteside,90,84
323,4,9:46.0,,Personal foul by C. Wood (drawn by H. Whiteside),90,84
324,4,9:46.0,,C. Anthony enters the game for M. Hezonja,90,84
325,4,9:46.0,,T. Ariza enters the game for H. Whiteside,90,84
326,4,9:37.0,,C. McCollum misses 2-pt layup from 2 ft,90,84
327,4,9:35.0,Defensive rebound by C. Wood,,90,84
328,4,9:14.0,C. Wood makes 3-pt jump shot from 26 ft (assist by L. Galloway),,93,84
329,4,8:51.0,,C. Anthony makes 2-pt jump shot from 18 ft,93,86
330,4,8:22.0,L. Galloway misses 3-pt jump shot from 25 ft,,93,86
331,4,8:19.0,,Defensive rebound by C. Anthony,93,86
332,4,7:58.0,,A. Simons misses 3-pt jump shot from 22 ft,93,86
333,4,7:56.0,Defensive rebound by C. Wood,,93,86
334,4,7:52.0,Detroit full timeout,,93,86
335,4,7:52.0,,G. Trent enters the game for A. Simons,93,86
336,4,7:43.0,C. Wood makes 2-pt dunk from 1 ft (assist by L. Galloway),,95,86
337,4,7:14.0,,C. McCollum makes 3-pt jump shot from 24 ft,95,89
338,4,6:56.0,L. Galloway misses 3-pt jump shot from 26 ft,,95,89
339,4,6:54.0,,Defensive rebound by G. Trent,95,89
340,4,6:47.0,,C. McCollum misses 3-pt jump shot from 28 ft,95,89
341,4,6:47.0,,Offensive rebound by W. Gabriel,95,89
342,4,6:45.0,,Shooting foul by B. Brown (drawn by W. Gabriel),95,89
343,4,6:45.0,,W. Gabriel makes free throw 1 of 2,95,90
344,4,6:45.0,,W. Gabriel makes free throw 2 of 2,95,91
345,4,6:32.0,Personal foul by W. Gabriel (drawn by C. Wood),,95,91
346,4,6:32.0,J. Henson enters the game for S. Doumbouya,,95,91
347,4,6:32.0,D. Rose enters the game for B. Knight,,95,91
348,4,6:32.0,,H. Whiteside enters the game for W. Gabriel,95,91
349,4,6:22.0,B. Brown misses 3-pt jump shot from 23 ft,,95,91
350,4,6:19.0,Offensive rebound by J. Henson,,95,91
351,4,6:10.0,D. Rose misses 2-pt layup from 4 ft (block by H. Whiteside),,95,91
352,4,6:08.0,,Defensive rebound by H. Whiteside,95,91
353,4,6:00.0,,Turnover by C. McCollum (out of bounds lost ball),95,91
354,4,5:39.0,B. Brown makes 2-pt jump shot from 6 ft,,97,91
355,4,5:26.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by C. McCollum),97,94
356,4,5:06.0,D. Rose misses 2-pt jump shot from 10 ft,,97,94
357,4,5:03.0,,Defensive rebound by H. Whiteside,97,94
358,4,4:55.0,,C. McCollum misses 2-pt jump shot from 20 ft,97,94
359,4,4:52.0,Defensive rebound by B. Brown,,97,94
360,4,4:43.0,B. Brown misses 2-pt jump shot from 7 ft,,97,94
361,4,4:41.0,,Defensive rebound by H. Whiteside,97,94
362,4,4:36.0,,C. Anthony misses 3-pt jump shot from 25 ft,97,94
363,4,4:33.0,Defensive rebound by C. Wood,,97,94
364,4,4:29.0,Detroit full timeout,,97,94
365,4,4:29.0,T. Snell enters the game for C. Wood,,97,94
366,4,4:12.0,T. Snell misses 3-pt jump shot from 26 ft,,97,94
367,4,4:10.0,,Defensive rebound by H. Whiteside,97,94
368,4,3:53.0,,Shooting foul by B. Brown (drawn by C. Anthony),97,94
369,4,3:53.0,,C. Anthony makes free throw 1 of 2,97,95
370,4,3:53.0,,C. Anthony misses free throw 2 of 2,97,95
371,4,3:51.0,Defensive rebound by T. Snell,,97,95
372,4,3:39.0,J. Henson misses 2-pt hook shot from 6 ft,,97,95
373,4,3:33.0,Offensive rebound by B. Brown,,97,95
374,4,3:33.0,B. Brown misses 2-pt layup from 1 ft,,97,95
375,4,3:33.0,,Defensive rebound by H. Whiteside,97,95
376,4,3:26.0,,C. McCollum misses 2-pt jump shot from 4 ft,97,95
377,4,3:21.0,,Offensive rebound by H. Whiteside,97,95
378,4,3:21.0,,H. Whiteside makes 2-pt dunk at rim,97,97
379,4,3:10.0,Turnover by D. Rose (out of bounds lost ball),,97,97
380,4,3:10.0,,Portland full timeout,97,97
381,4,3:10.0,C. Wood enters the game for L. Galloway,,97,97
382,4,2:49.0,,C. McCollum makes 2-pt jump shot from 5 ft,97,99
383,4,2:38.0,Turnover by B. Brown (bad pass; steal by T. Ariza),,97,99
384,4,2:35.0,,T. Ariza misses 2-pt layup at rim,97,99
385,4,2:33.0,Defensive rebound by B. Brown,,97,99
386,4,2:19.0,Turnover by D. Rose (lost ball; steal by T. Ariza),,97,99
