,QUARTER,TIME_REMAINING,DALLAS_ACTION,OKLAHOMA CITY_ACTION,DALLAS_SCORE,OKLAHOMA CITY_SCORE
50,1,5:53.0,,Offensive rebound by Team,12,12
51,1,5:53.0,,Turnover by Team (shot clock),12,12
52,1,5:53.0,M. Kleber enters the game for T. Hardaway,,12,12
53,1,5:53.0,D. Wright enters the game for K. Porziņģis,,12,12
54,1,5:45.0,D. Finney-Smith misses 3-pt jump shot from 26 ft,,12,12
55,1,5:42.0,,Defensive rebound by D. Schröder,12,12
56,1,5:41.0,,Shooting foul by D. Finney-Smith (drawn by D. Gallinari),12,12
57,1,5:41.0,,D. Gallinari makes free throw 1 of 2,12,13
58,1,5:41.0,,D. Gallinari makes free throw 2 of 2,12,14
59,1,5:30.0,Personal foul by L. Dort (drawn by L. Dončić),,12,14
60,1,5:30.0,,H. Diallo enters the game for D. Schröder,12,14
61,1,5:16.0,L. Dončić misses 2-pt jump shot from 16 ft,,12,14
62,1,5:14.0,,Defensive rebound by S. Gilgeous-Alexander,12,14
63,1,5:10.0,,Personal foul by D. Finney-Smith (drawn by D. Gallinari),12,14
64,1,5:10.0,J. Jackson enters the game for D. Finney-Smith,,12,14
65,1,4:57.0,,N. Noel makes 2-pt dunk from 2 ft (assist by D. Gallinari),12,16
66,1,4:56.0,Dallas full timeout,,12,16
67,1,4:56.0,,D. Burton enters the game for L. Dort,12,16
68,1,4:38.0,S. Curry makes 2-pt jump shot from 16 ft,,14,16
69,1,4:22.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 9 ft,14,16
70,1,4:20.0,Defensive rebound by D. Wright,,14,16
71,1,4:16.0,D. Wright misses 2-pt jump shot from 5 ft,,14,16
72,1,4:13.0,Offensive rebound by D. Wright,,14,16
73,1,4:12.0,S. Curry makes 3-pt jump shot from 26 ft (assist by D. Wright),,17,16
74,1,4:00.0,,Shooting foul by J. Jackson (drawn by N. Noel),17,16
75,1,4:00.0,,N. Noel makes free throw 1 of 2,17,17
76,1,4:00.0,,N. Noel makes free throw 2 of 2,17,18
77,1,3:48.0,M. Kleber makes 3-pt jump shot from 25 ft (assist by S. Curry),,20,18
78,1,3:28.0,,S. Gilgeous-Alexander misses 2-pt layup from 5 ft,20,18
79,1,3:26.0,Defensive rebound by D. Wright,,20,18
80,1,3:22.0,L. Dončić misses 3-pt jump shot from 26 ft,,20,18
81,1,3:19.0,,Defensive rebound by N. Noel,20,18
82,1,3:02.0,,S. Gilgeous-Alexander misses 3-pt jump shot from 26 ft,20,18
83,1,2:58.0,Defensive rebound by S. Curry,,20,18
84,1,2:50.0,J. Jackson misses 3-pt jump shot from 26 ft,,20,18
85,1,2:47.0,,Defensive rebound by S. Gilgeous-Alexander,20,18
86,1,2:40.0,,S. Gilgeous-Alexander misses 2-pt layup from 4 ft (block by M. Kleber),20,18
87,1,2:39.0,Defensive rebound by L. Dončić,,20,18
88,1,2:36.0,L. Dončić makes 2-pt layup from 1 ft,,22,18
89,1,2:36.0,Shooting foul by N. Noel (drawn by L. Dončić),,22,18
90,1,2:36.0,T. Hardaway enters the game for S. Curry,,22,18
91,1,2:36.0,,D. Bazley enters the game for D. Gallinari,22,18
92,1,2:36.0,,D. Schröder enters the game for S. Gilgeous-Alexander,22,18
93,1,2:36.0,L. Dončić misses free throw 1 of 1,,22,18
94,1,2:33.0,,Defensive rebound by N. Noel,22,18
95,1,2:19.0,,D. Burton misses 2-pt layup from 3 ft,22,18
96,1,2:17.0,,Offensive rebound by N. Noel,22,18
97,1,2:17.0,,N. Noel makes 2-pt layup at rim,22,20
98,1,2:05.0,M. Kleber misses 3-pt jump shot from 25 ft,,22,20
99,1,2:02.0,,Defensive rebound by H. Diallo,22,20
100,1,1:54.0,,H. Diallo misses 2-pt layup from 5 ft,22,20
101,1,1:53.0,,Offensive rebound by H. Diallo,22,20
102,1,1:43.0,,D. Schröder makes 2-pt layup from 2 ft,22,22
103,1,1:21.0,T. Hardaway makes 3-pt jump shot from 23 ft (assist by J. Jackson),,25,22
104,1,1:02.0,,D. Schröder misses 2-pt jump shot from 16 ft,25,22
105,1,0:59.0,Defensive rebound by T. Hardaway,,25,22
106,1,0:55.0,T. Hardaway misses 3-pt jump shot from 26 ft,,25,22
107,1,0:52.0,,Defensive rebound by D. Bazley,25,22
108,1,0:38.0,,H. Diallo misses 2-pt jump shot from 22 ft,25,22
109,1,0:36.0,Defensive rebound by L. Dončić,,25,22
110,1,0:30.0,L. Dončić misses 3-pt jump shot from 28 ft,,25,22
111,1,0:23.0,,Defensive rebound by D. Bazley,25,22
112,1,0:02.0,,Turnover by D. Bazley (traveling),25,22
113,1,0:02.0,J. Brunson enters the game for L. Dončić,,25,22
114,1,0:00.0,Turnover by J. Brunson (traveling),,25,22
115,2,11:44.0,,D. Burton misses 3-pt jump shot from 23 ft,25,22
116,2,11:41.0,Defensive rebound by J. Brunson,,25,22
117,2,11:32.0,Turnover by D. Wright (bad pass; steal by D. Schröder),,25,22
118,2,11:28.0,,Offensive foul by H. Diallo (drawn by J. Brunson),25,22
119,2,11:28.0,,Turnover by H. Diallo (offensive foul),25,22
120,2,11:19.0,Shooting foul by S. Adams (drawn by K. Porziņģis),,25,22
121,2,11:19.0,K. Porziņģis makes free throw 1 of 2,,26,22
122,2,11:19.0,K. Porziņģis makes free throw 2 of 2,,27,22
123,2,11:01.0,,D. Schröder makes 2-pt jump shot from 11 ft (assist by S. Adams),27,24
124,2,10:50.0,J. Brunson makes 3-pt jump shot from 26 ft (assist by D. Wright),,30,24
125,2,10:40.0,,H. Diallo makes 2-pt layup from 2 ft (assist by D. Schröder),30,26
126,2,10:32.0,J. Jackson misses 3-pt jump shot from 26 ft,,30,26
127,2,10:30.0,,Defensive rebound by S. Adams,30,26
128,2,10:23.0,,Shooting foul by D. Wright (drawn by D. Schröder),30,26
129,2,10:23.0,,D. Schröder makes free throw 1 of 2,30,27
130,2,10:23.0,,D. Schröder makes free throw 2 of 2,30,28
131,2,10:09.0,J. Jackson makes 3-pt jump shot from 23 ft (assist by J. Brunson),,33,28
132,2,9:53.0,,D. Schröder makes 3-pt jump shot from 23 ft (assist by D. Burton),33,31
133,2,9:35.0,K. Porziņģis makes 2-pt dunk from 2 ft (assist by J. Brunson),,35,31
134,2,9:10.0,,D. Bazley makes 3-pt jump shot from 25 ft,35,34
135,2,9:00.0,J. Brunson misses 2-pt layup from 1 ft,,35,34
136,2,8:59.0,Offensive rebound by D. Wright,,35,34
137,2,8:59.0,D. Wright makes 2-pt layup from 1 ft,,37,34
138,2,8:50.0,,D. Burton misses 2-pt layup from 3 ft,37,34
139,2,8:48.0,Defensive rebound by D. Wright,,37,34
140,2,8:42.0,K. Porziņģis misses 3-pt jump shot from 28 ft,,37,34
141,2,8:40.0,Offensive rebound by D. Wright,,37,34
142,2,8:40.0,D. Wright makes 2-pt layup from 1 ft,,39,34
143,2,8:40.0,,Oklahoma City full timeout,39,34
144,2,8:26.0,,D. Burton misses 2-pt layup from 2 ft (block by K. Porziņģis),39,34
145,2,8:23.0,Defensive rebound by K. Porziņģis,,39,34
146,2,8:19.0,Turnover by D. Wright (lost ball),,39,34
147,2,8:19.0,Loose ball foul by K. Porziņģis (drawn by D. Burton),,39,34
148,2,8:19.0,,N. Noel enters the game for S. Adams,39,34
149,2,8:07.0,,D. Schröder misses 2-pt jump shot from 14 ft,39,34
150,2,8:04.0,Defensive rebound by T. Hardaway,,39,34
151,2,7:51.0,D. Wright misses 2-pt layup from 8 ft,,39,34
152,2,7:47.0,,Defensive rebound by H. Diallo,39,34
153,2,7:45.0,,D. Burton makes 2-pt dunk at rim (assist by D. Schröder),39,36
154,2,7:24.0,K. Porziņģis makes 2-pt jump shot from 8 ft (assist by J. Jackson),,41,36
155,2,7:04.0,,D. Bazley misses 3-pt jump shot from 24 ft,41,36
156,2,7:01.0,,Offensive rebound by N. Noel,41,36
157,2,6:55.0,,D. Burton misses 2-pt layup from 1 ft (block by J. Jackson),41,36
158,2,6:54.0,Defensive rebound by J. Jackson,,41,36
159,2,6:50.0,J. Jackson misses 2-pt layup from 3 ft,,41,36
160,2,6:48.0,,Defensive rebound by D. Bazley,41,36
161,2,6:43.0,,D. Bazley misses 2-pt layup from 2 ft,41,36
162,2,6:41.0,Defensive rebound by T. Hardaway,,41,36
163,2,6:28.0,J. Brunson misses 2-pt layup from 3 ft,,41,36
164,2,6:25.0,Offensive rebound by D. Wright,,41,36
165,2,6:25.0,D. Wright makes 2-pt layup from 1 ft,,43,36
166,2,6:08.0,,N. Noel misses 2-pt jump shot from 17 ft,43,36
167,2,6:06.0,Defensive rebound by K. Porziņģis,,43,36
168,2,5:59.0,K. Porziņģis misses 2-pt layup from 5 ft,,43,36
169,2,5:58.0,,Defensive rebound by D. Schröder,43,36
170,2,5:56.0,,Offensive foul by D. Schröder (drawn by T. Hardaway),43,36
171,2,5:56.0,,Turnover by D. Schröder (offensive foul),43,36
172,2,5:56.0,,Oklahoma City full timeout,43,36
173,2,5:56.0,,Instant Replay (Challenge: Ruling Stands),43,36
174,2,5:56.0,S. Curry enters the game for T. Hardaway,,43,36
175,2,5:56.0,L. Dončić enters the game for J. Jackson,,43,36
176,2,5:56.0,D. Finney-Smith enters the game for K. Porziņģis,,43,36
177,2,5:56.0,M. Kleber enters the game for D. Wright,,43,36
178,2,5:56.0,,L. Dort enters the game for D. Bazley,43,36
179,2,5:56.0,,D. Gallinari enters the game for H. Diallo,43,36
180,2,5:56.0,,S. Gilgeous-Alexander enters the game for D. Schröder,43,36
181,2,5:39.0,J. Brunson makes 2-pt jump shot from 14 ft,,45,36
182,2,5:28.0,,Shooting foul by J. Brunson (drawn by S. Gilgeous-Alexander),45,36
183,2,5:28.0,,S. Gilgeous-Alexander makes free throw 1 of 2,45,37
184,2,5:28.0,,S. Gilgeous-Alexander makes free throw 2 of 2,45,38
185,2,5:18.0,Offensive foul by J. Brunson (drawn by N. Noel),,45,38
186,2,5:18.0,Turnover by J. Brunson (offensive foul),,45,38
187,2,5:05.0,,S. Gilgeous-Alexander misses 3-pt jump shot from 25 ft,45,38
188,2,5:02.0,Defensive rebound by L. Dončić,,45,38
189,2,4:48.0,M. Kleber makes 3-pt jump shot from 22 ft (assist by L. Dončić),,48,38
190,2,4:33.0,,D. Burton makes 3-pt jump shot from 26 ft (assist by S. Gilgeous-Alexander),48,41
191,2,4:19.0,M. Kleber misses 2-pt layup from 3 ft,,48,41
192,2,4:17.0,,Defensive rebound by Team,48,41
193,2,4:17.0,,D. Schröder enters the game for D. Burton,48,41
194,2,3:55.0,,L. Dort misses 2-pt layup from 5 ft,48,41
195,2,3:54.0,Defensive rebound by D. Finney-Smith,,48,41
196,2,3:40.0,Turnover by S. Curry (lost ball; steal by D. Gallinari),,48,41
197,2,3:35.0,,D. Gallinari misses 2-pt layup from 5 ft,48,41
198,2,3:31.0,Defensive rebound by M. Kleber,,48,41
199,2,3:24.0,L. Dončić misses 2-pt layup from 2 ft,,48,41
200,2,3:22.0,Offensive rebound by D. Finney-Smith,,48,41
201,2,3:22.0,D. Finney-Smith makes 2-pt layup from 1 ft,,50,41
202,2,3:03.0,,N. Noel makes 2-pt dunk from 1 ft (assist by D. Gallinari),50,43
203,2,3:03.0,,Shooting foul by M. Kleber (drawn by N. Noel),50,43
204,2,3:03.0,T. Hardaway enters the game for J. Brunson,,50,43
205,2,3:03.0,,N. Noel makes free throw 1 of 1,50,44
206,2,2:46.0,L. Dončić makes 2-pt layup from 2 ft,,52,44
207,2,2:33.0,,D. Schröder misses 3-pt jump shot from 26 ft,52,44
208,2,2:30.0,Defensive rebound by L. Dončić,,52,44
209,2,2:18.0,L. Dončić makes 3-pt jump shot from 26 ft,,55,44
210,2,2:02.0,,S. Gilgeous-Alexander misses 2-pt layup from 6 ft,55,44
211,2,2:01.0,Defensive rebound by D. Finney-Smith,,55,44
212,2,1:41.0,Turnover by M. Kleber (out of bounds lost ball),,55,44
213,2,1:41.0,K. Porziņģis enters the game for M. Kleber,,55,44
214,2,1:41.0,,S. Adams enters the game for N. Noel,55,44
215,2,1:32.0,,D. Gallinari misses 3-pt jump shot from 26 ft,55,44
216,2,1:28.0,Defensive rebound by L. Dončić,,55,44
217,2,1:22.0,T. Hardaway misses 2-pt layup from 4 ft,,55,44
218,2,1:20.0,,Defensive rebound by D. Gallinari,55,44
219,2,1:10.0,,S. Gilgeous-Alexander makes 3-pt jump shot from 25 ft,55,47
220,2,0:53.0,Shooting foul by L. Dort (drawn by L. Dončić),,55,47
221,2,0:53.0,L. Dončić misses free throw 1 of 2,,55,47
222,2,0:53.0,Offensive rebound by Team,,55,47
223,2,0:53.0,,D. Burton enters the game for L. Dort,55,47
224,2,0:53.0,L. Dončić makes free throw 2 of 2,,56,47
225,2,0:36.0,,S. Gilgeous-Alexander misses 2-pt layup from 2 ft,56,47
226,2,0:35.0,,Offensive rebound by Team,56,47
227,2,0:33.0,,D. Schröder misses 2-pt jump shot from 17 ft,56,47
228,2,0:32.0,Defensive rebound by D. Finney-Smith,,56,47
229,2,0:11.0,L. Dončić makes 3-pt jump shot from 29 ft,,59,47
230,2,0:02.0,,Offensive foul by S. Gilgeous-Alexander (drawn by S. Curry),59,47
231,2,0:02.0,,Turnover by S. Gilgeous-Alexander (offensive foul),59,47
232,2,0:00.0,K. Porziņģis misses 3-pt jump shot from 36 ft,,59,47
233,2,0:00.0,Offensive rebound by Team,,59,47
234,3,11:41.0,,S. Gilgeous-Alexander misses 3-pt jump shot from 25 ft,59,47
235,3,11:38.0,Defensive rebound by S. Curry,,59,47
236,3,11:22.0,D. Finney-Smith misses 3-pt jump shot from 26 ft,,59,47
237,3,11:20.0,,Defensive rebound by S. Gilgeous-Alexander,59,47
238,3,11:10.0,,D. Gallinari misses 2-pt jump shot from 9 ft,59,47
239,3,11:07.0,Defensive rebound by S. Curry,,59,47
240,3,11:02.0,S. Curry makes 3-pt jump shot from 27 ft,,62,47
241,3,10:45.0,,S. Adams makes 2-pt layup from 2 ft,62,49
242,3,10:36.0,K. Porziņģis makes 3-pt jump shot from 30 ft (assist by L. Dončić),,65,49
243,3,10:19.0,,S. Gilgeous-Alexander makes 3-pt jump shot from 23 ft (assist by D. Gallinari),65,52
244,3,9:56.0,L. Dončić makes 3-pt jump shot from 29 ft,,68,52
245,3,9:41.0,,L. Dort makes 2-pt layup from 2 ft (assist by S. Gilgeous-Alexander),68,54
246,3,9:27.0,S. Curry misses 2-pt layup from 4 ft (block by D. Schröder),,68,54
247,3,9:24.0,,Defensive rebound by S. Gilgeous-Alexander,68,54
248,3,9:21.0,,D. Gallinari misses 2-pt layup from 1 ft,68,54
249,3,9:20.0,Defensive rebound by K. Porziņģis,,68,54
250,3,9:15.0,Dallas full timeout,,68,54
251,3,9:03.0,L. Dončić makes 2-pt layup from 1 ft,,70,54
252,3,8:53.0,,Shooting foul by T. Hardaway (drawn by S. Gilgeous-Alexander),70,54
253,3,8:53.0,,S. Gilgeous-Alexander makes free throw 1 of 2,70,55
254,3,8:53.0,,S. Gilgeous-Alexander misses free throw 2 of 2,70,55
255,3,8:50.0,Defensive rebound by L. Dončić,,70,55
256,3,8:36.0,K. Porziņģis misses 3-pt jump shot from 27 ft,,70,55
257,3,8:32.0,,Defensive rebound by D. Gallinari,70,55
258,3,8:24.0,,S. Adams makes 2-pt layup from 5 ft (assist by D. Gallinari),70,57
259,3,8:10.0,T. Hardaway misses 2-pt jump shot from 17 ft,,70,57
260,3,8:07.0,,Defensive rebound by D. Schröder,70,57
261,3,8:02.0,,S. Gilgeous-Alexander makes 3-pt jump shot from 26 ft (assist by D. Schröder),70,60
262,3,7:50.0,S. Curry misses 3-pt jump shot from 26 ft,,70,60
263,3,7:46.0,,Defensive rebound by L. Dort,70,60
264,3,7:38.0,,D. Schröder makes 2-pt layup from 2 ft (assist by S. Adams),70,62
265,3,7:14.0,S. Curry misses 3-pt jump shot from 23 ft,,70,62
266,3,7:11.0,,Defensive rebound by D. Schröder,70,62
267,3,7:02.0,,D. Schröder makes 3-pt jump shot from 26 ft (assist by D. Gallinari),70,65
268,3,7:00.0,Dallas full timeout,,70,65
269,3,7:00.0,,N. Noel enters the game for S. Adams,70,65
270,3,6:44.0,L. Dončić makes 3-pt jump shot from 27 ft,,73,65
271,3,6:25.0,,Personal foul by S. Curry (drawn by D. Gallinari),73,65
272,3,6:11.0,,D. Schröder misses 2-pt layup from 4 ft,73,65
273,3,6:10.0,Defensive rebound by S. Curry,,73,65
274,3,6:04.0,T. Hardaway makes 2-pt dunk from 1 ft (assist by S. Curry),,75,65
275,3,5:46.0,,D. Gallinari misses 2-pt layup from 2 ft,75,65
276,3,5:44.0,,Offensive rebound by S. Gilgeous-Alexander,75,65
277,3,5:35.0,,Turnover by N. Noel (lost ball; steal by K. Porziņģis),75,65
278,3,5:30.0,L. Dončić makes 3-pt jump shot from 27 ft,,78,65
279,3,5:28.0,,Oklahoma City full timeout,78,65
280,3,5:28.0,M. Kleber enters the game for T. Hardaway,,78,65
281,3,5:28.0,D. Wright enters the game for K. Porziņģis,,78,65
282,3,5:16.0,,Turnover by S. Gilgeous-Alexander (bad pass; steal by D. Wright),78,65
283,3,5:12.0,D. Finney-Smith misses 2-pt layup from 4 ft (block by N. Noel),,78,65
284,3,5:12.0,,Defensive rebound by Team,78,65
285,3,5:01.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 7 ft,78,67
286,3,4:54.0,D. Wright makes 3-pt jump shot from 25 ft (assist by L. Dončić),,81,67
287,3,4:36.0,,D. Gallinari makes 3-pt jump shot from 24 ft (assist by D. Schröder),81,70
288,3,4:27.0,L. Dončić misses 3-pt jump shot from 29 ft,,81,70
289,3,4:23.0,,Defensive rebound by S. Gilgeous-Alexander,81,70
290,3,4:04.0,,S. Gilgeous-Alexander misses 2-pt layup from 4 ft,81,70
291,3,4:02.0,Defensive rebound by L. Dončić,,81,70
292,3,3:55.0,Personal foul by D. Schröder (drawn by L. Dončić),,81,70
293,3,3:55.0,J. Jackson enters the game for D. Finney-Smith,,81,70
294,3,3:55.0,,D. Burton enters the game for L. Dort,81,70
295,3,3:55.0,,H. Diallo enters the game for S. Gilgeous-Alexander,81,70
296,3,3:44.0,J. Jackson misses 3-pt jump shot from 27 ft,,81,70
297,3,3:42.0,Offensive rebound by L. Dončić,,81,70
298,3,3:40.0,L. Dončić misses 2-pt layup from 6 ft,,81,70
299,3,3:39.0,Offensive rebound by L. Dončić,,81,70
300,3,3:39.0,L. Dončić misses 2-pt layup from 1 ft,,81,70
301,3,3:37.0,,Defensive rebound by N. Noel,81,70
302,3,3:30.0,,D. Schröder makes 3-pt jump shot from 26 ft,81,73
303,3,3:05.0,M. Kleber misses 3-pt jump shot from 26 ft,,81,73
304,3,3:03.0,,Defensive rebound by N. Noel,81,73
305,3,2:52.0,,H. Diallo makes 2-pt jump shot from 16 ft (assist by N. Noel),81,75
306,3,2:38.0,M. Kleber misses 3-pt jump shot from 25 ft,,81,75
307,3,2:38.0,,Defensive rebound by H. Diallo,81,75
308,3,2:26.0,,D. Schröder misses 3-pt jump shot from 28 ft,81,75
309,3,2:21.0,Defensive rebound by L. Dončić,,81,75
310,3,2:15.0,Shooting foul by H. Diallo (drawn by L. Dončić),,81,75
311,3,2:15.0,L. Dončić misses free throw 1 of 2,,81,75
312,3,2:15.0,Offensive rebound by Team,,81,75
313,3,2:15.0,J. Brunson enters the game for S. Curry,,81,75
314,3,2:15.0,,S. Adams enters the game for D. Gallinari,81,75
315,3,2:15.0,,D. Bazley enters the game for N. Noel,81,75
316,3,2:15.0,,S. Gilgeous-Alexander enters the game for D. Schröder,81,75
317,3,2:15.0,L. Dončić makes free throw 2 of 2,,82,75
318,3,2:02.0,,D. Burton makes 2-pt layup from 3 ft (assist by S. Adams),82,77
319,3,1:44.0,D. Wright misses 3-pt jump shot from 27 ft,,82,77
320,3,1:41.0,Offensive rebound by M. Kleber,,82,77
321,3,1:36.0,J. Jackson makes 2-pt jump shot from 6 ft (assist by J. Brunson),,84,77
322,3,1:31.0,,Personal foul by D. Wright (drawn by S. Gilgeous-Alexander),84,77
323,3,1:31.0,T. Hardaway enters the game for L. Dončić,,84,77
324,3,1:24.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 7 ft,84,77
325,3,1:21.0,Defensive rebound by D. Wright,,84,77
326,3,1:17.0,T. Hardaway makes 2-pt layup from 6 ft (assist by D. Wright),,86,77
327,3,1:17.0,,Oklahoma City full timeout,86,77
328,3,1:01.0,,S. Gilgeous-Alexander misses 2-pt layup from 5 ft,86,77
329,3,0:59.0,Defensive rebound by J. Jackson,,86,77
330,3,0:50.0,J. Brunson makes 2-pt jump shot from 7 ft (assist by J. Jackson),,88,77
331,3,0:30.0,,Turnover by S. Gilgeous-Alexander (bad pass; steal by M. Kleber),88,77
332,3,0:07.0,J. Jackson misses 2-pt layup from 2 ft,,88,77
333,3,0:05.0,Offensive rebound by D. Wright,,88,77
334,3,0:00.0,T. Hardaway misses 3-pt jump shot from 28 ft,,88,77
335,3,0:00.0,Offensive rebound by Team,,88,77
336,4,11:44.0,M. Kleber makes 3-pt jump shot from 27 ft (assist by J. Brunson),,91,77
337,4,11:18.0,,H. Diallo makes 2-pt jump shot from 11 ft (assist by S. Adams),91,79
338,4,10:59.0,J. Brunson misses 3-pt jump shot from 25 ft,,91,79
339,4,10:57.0,,Defensive rebound by D. Schröder,91,79
340,4,10:56.0,,Turnover by D. Schröder (bad pass),91,79
341,4,10:56.0,K. Porziņģis enters the game for M. Kleber,,91,79
342,4,10:44.0,J. Brunson misses 2-pt layup from 2 ft,,91,79
343,4,10:42.0,,Defensive rebound by H. Diallo,91,79
344,4,10:36.0,,D. Schröder misses 2-pt jump shot from 19 ft,91,79
345,4,10:32.0,Defensive rebound by J. Jackson,,91,79
346,4,10:25.0,J. Brunson misses 2-pt layup from 4 ft (block by D. Burton),,91,79
347,4,10:23.0,,Defensive rebound by D. Bazley,91,79
348,4,10:12.0,,D. Burton makes 2-pt layup from 1 ft (assist by D. Bazley),91,81
349,4,9:59.0,J. Brunson makes 2-pt jump shot from 14 ft (assist by K. Porziņģis),,93,81
350,4,9:41.0,,H. Diallo misses 2-pt jump shot from 13 ft,93,81
351,4,9:40.0,Defensive rebound by Team,,93,81
352,4,9:40.0,,L. Dort enters the game for S. Adams,93,81
353,4,9:40.0,,M. Muscala enters the game for H. Diallo,93,81
354,4,9:28.0,T. Hardaway misses 3-pt jump shot from 26 ft,,93,81
355,4,9:24.0,,Defensive rebound by D. Schröder,93,81
356,4,9:22.0,,Shooting foul by J. Brunson (drawn by D. Schröder),93,81
357,4,9:22.0,,D. Schröder makes free throw 1 of 2,93,82
358,4,9:22.0,,D. Schröder makes free throw 2 of 2,93,83
359,4,9:07.0,T. Hardaway makes 2-pt layup from 3 ft,,95,83
360,4,8:55.0,,M. Muscala misses 3-pt jump shot from 25 ft,95,83
361,4,8:52.0,Defensive rebound by D. Wright,,95,83
362,4,8:32.0,K. Porziņģis misses 2-pt jump shot from 17 ft,,95,83
363,4,8:28.0,Offensive rebound by D. Wright,,95,83
364,4,8:24.0,D. Wright makes 3-pt jump shot from 23 ft (assist by K. Porziņģis),,98,83
365,4,8:08.0,,D. Burton makes 2-pt jump shot from 20 ft (assist by D. Schröder),98,85
366,4,7:48.0,T. Hardaway makes 3-pt jump shot from 24 ft (assist by K. Porziņģis),,101,85
367,4,7:34.0,,D. Schröder misses 3-pt jump shot from 25 ft,101,85
368,4,7:31.0,Defensive rebound by K. Porziņģis,,101,85
369,4,7:25.0,K. Porziņģis misses 3-pt jump shot from 28 ft,,101,85
370,4,7:23.0,,Defensive rebound by M. Muscala,101,85
371,4,7:12.0,,D. Burton misses 3-pt jump shot from 23 ft,101,85
372,4,7:11.0,Defensive rebound by J. Jackson,,101,85
373,4,7:11.0,Dallas full timeout,,101,85
374,4,7:11.0,D. Finney-Smith enters the game for J. Brunson,,101,85
