,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PHOENIX_ACTION,GOLDEN STATE_SCORE,PHOENIX_SCORE
47,1,5:25.0,M. Mulder enters the game for A. Wiggins,,15,20
48,1,5:25.0,,A. Baynes enters the game for D. Ayton,15,20
49,1,5:25.0,,C. Johnson enters the game for R. Rubio,15,20
50,1,5:25.0,,E. Okobo enters the game for D. Šarić,15,20
51,1,5:25.0,D. Lee makes free throw 2 of 2,,16,20
52,1,5:13.0,,M. Bridges misses 2-pt jump shot from 17 ft,16,20
53,1,5:07.0,Defensive rebound by D. Lee,,16,20
54,1,5:04.0,M. Mulder misses 3-pt jump shot from 26 ft,,16,20
55,1,5:01.0,,Defensive rebound by A. Baynes,16,20
56,1,4:51.0,,A. Baynes makes 2-pt hook shot from 4 ft (assist by D. Booker),16,22
57,1,4:51.0,,Shooting foul by D. Bender (drawn by A. Baynes),16,22
58,1,4:51.0,K. Looney enters the game for J. Toscano-Anderson,,16,22
59,1,4:51.0,,A. Baynes makes free throw 1 of 1,16,23
60,1,4:39.0,D. Lee makes 2-pt jump shot from 17 ft (assist by K. Looney),,18,23
61,1,4:29.0,,M. Bridges makes 3-pt jump shot from 25 ft (assist by E. Okobo),18,26
62,1,4:16.0,K. Looney misses 3-pt jump shot from 25 ft,,18,26
63,1,4:13.0,,Defensive rebound by C. Johnson,18,26
64,1,4:07.0,,Shooting foul by E. Paschall (drawn by E. Okobo),18,26
65,1,4:07.0,,E. Okobo makes free throw 1 of 2,18,27
66,1,4:07.0,,J. Carter enters the game for M. Bridges,18,27
67,1,4:07.0,,E. Okobo makes free throw 2 of 2,18,28
68,1,3:51.0,E. Paschall makes 2-pt jump shot from 3 ft (assist by D. Lee),,20,28
69,1,3:45.0,,E. Okobo misses 2-pt layup from 1 ft,20,28
70,1,3:42.0,Defensive rebound by K. Looney,,20,28
71,1,3:37.0,K. Looney makes 2-pt dunk at rim (assist by D. Lee),,22,28
72,1,3:35.0,,Phoenix full timeout,22,28
73,1,3:24.0,,C. Johnson misses 3-pt jump shot from 23 ft,22,28
74,1,3:21.0,Defensive rebound by D. Bender,,22,28
75,1,3:08.0,E. Paschall makes 2-pt layup from 1 ft,,24,28
76,1,2:51.0,,Turnover by A. Baynes (3 sec),24,28
77,1,2:51.0,J. Toscano-Anderson enters the game for D. Bender,,24,28
78,1,2:51.0,A. Wiggins enters the game for D. Lee,,24,28
79,1,2:35.0,E. Paschall misses 2-pt layup from 1 ft,,24,28
80,1,2:33.0,Offensive rebound by K. Looney,,24,28
81,1,2:30.0,A. Wiggins misses 3-pt jump shot from 25 ft,,24,28
82,1,2:29.0,,Defensive rebound by E. Okobo,24,28
83,1,2:11.0,,A. Baynes makes 3-pt jump shot from 23 ft (assist by E. Okobo),24,31
84,1,1:55.0,Turnover by A. Wiggins (bad pass; steal by C. Johnson),,24,31
85,1,1:51.0,,D. Booker makes 2-pt layup from 1 ft (assist by J. Carter),24,33
86,1,1:34.0,Personal foul by J. Carter (drawn by A. Wiggins),,24,33
87,1,1:34.0,A. Wiggins makes free throw 1 of 2,,25,33
88,1,1:34.0,,M. Bridges enters the game for D. Booker,25,33
89,1,1:34.0,A. Wiggins makes free throw 2 of 2,,26,33
90,1,1:18.0,,E. Okobo makes 3-pt jump shot from 23 ft (assist by C. Johnson),26,36
91,1,1:01.0,Turnover by A. Wiggins (out of bounds lost ball),,26,36
92,1,0:50.0,,M. Bridges makes 3-pt jump shot from 24 ft (assist by C. Johnson),26,39
93,1,0:29.0,E. Paschall misses 2-pt jump shot from 2 ft,,26,39
94,1,0:27.0,Offensive rebound by K. Looney,,26,39
95,1,0:27.0,Shooting foul by A. Baynes (drawn by K. Looney),,26,39
96,1,0:27.0,K. Looney makes free throw 1 of 2,,27,39
97,1,0:27.0,K. Looney makes free throw 2 of 2,,28,39
98,1,0:03.0,,E. Okobo makes 2-pt layup at rim,28,41
99,1,0:00.0,A. Wiggins misses 3-pt jump shot from 26 ft,,28,41
100,1,0:00.0,Offensive rebound by Team,,28,41
101,2,11:47.0,M. Mulder misses 3-pt jump shot from 26 ft,,28,41
102,2,11:43.0,,Defensive rebound by E. Okobo,28,41
103,2,11:34.0,,C. Johnson makes 2-pt layup from 1 ft (assist by E. Okobo),28,43
104,2,11:16.0,M. Mulder misses 3-pt jump shot from 23 ft,,28,43
105,2,11:13.0,Offensive rebound by M. Mulder,,28,43
106,2,11:10.0,E. Paschall misses 3-pt jump shot from 26 ft,,28,43
107,2,11:08.0,,Defensive rebound by E. Okobo,28,43
108,2,11:01.0,,E. Okobo misses 2-pt jump shot from 12 ft,28,43
109,2,10:58.0,Defensive rebound by D. Bender,,28,43
110,2,10:52.0,Personal foul by A. Baynes (drawn by D. Bender),,28,43
111,2,10:52.0,,D. Šarić enters the game for A. Baynes,28,43
112,2,10:46.0,M. Mulder misses 2-pt layup from 1 ft,,28,43
113,2,10:45.0,,Defensive rebound by E. Okobo,28,43
114,2,10:31.0,,M. Bridges makes 3-pt jump shot from 26 ft (assist by E. Okobo),28,46
115,2,10:16.0,A. Wiggins makes 2-pt layup from 1 ft (assist by D. Bender),,30,46
116,2,10:16.0,Shooting foul by J. Carter (drawn by A. Wiggins),,30,46
117,2,10:16.0,A. Wiggins makes free throw 1 of 1,,31,46
118,2,10:05.0,,M. Bridges misses 3-pt jump shot from 26 ft,31,46
119,2,10:02.0,Defensive rebound by M. Mulder,,31,46
120,2,9:48.0,E. Paschall makes 2-pt dunk at rim (assist by J. Toscano-Anderson),,33,46
121,2,9:37.0,,J. Carter misses 2-pt jump shot from 2 ft,33,46
122,2,9:34.0,,Offensive rebound by M. Bridges,33,46
123,2,9:26.0,Violation by Team (kicked ball),,33,46
124,2,9:26.0,,R. Rubio enters the game for E. Okobo,33,46
125,2,9:15.0,,J. Carter misses 2-pt layup from 4 ft,33,46
126,2,9:13.0,Defensive rebound by M. Mulder,,33,46
127,2,9:06.0,Turnover by D. Bender (bad pass),,33,46
128,2,9:06.0,,D. Ayton enters the game for C. Johnson,33,46
129,2,8:44.0,,Shooting foul by D. Bender (drawn by D. Ayton),33,46
130,2,8:44.0,,D. Ayton makes free throw 1 of 2,33,47
131,2,8:44.0,,D. Ayton makes free throw 2 of 2,33,48
132,2,8:31.0,Def 3 sec tech foul by Team,,33,48
133,2,8:31.0,M. Mulder makes technical free throw,,34,48
134,2,8:27.0,E. Paschall makes 2-pt dunk at rim (assist by D. Bender),,36,48
135,2,8:17.0,,Shooting foul by J. Toscano-Anderson (drawn by D. Ayton),36,48
136,2,8:17.0,,D. Ayton makes free throw 1 of 2,36,49
137,2,8:17.0,M. Chriss enters the game for E. Paschall,,36,49
138,2,8:17.0,D. Lee enters the game for A. Wiggins,,36,49
139,2,8:17.0,,D. Ayton misses free throw 2 of 2,36,49
140,2,8:15.0,Defensive rebound by M. Chriss,,36,49
141,2,8:09.0,Personal foul by J. Carter (drawn by D. Lee),,36,49
142,2,8:09.0,Golden State full timeout,,36,49
143,2,8:09.0,E. Paschall enters the game for J. Toscano-Anderson,,36,49
144,2,8:09.0,,D. Booker enters the game for J. Carter,36,49
145,2,8:03.0,D. Lee makes 2-pt layup at rim (assist by E. Paschall),,38,49
146,2,7:43.0,,D. Ayton makes 2-pt jump shot from 12 ft (assist by R. Rubio),38,51
147,2,7:24.0,D. Bender makes 3-pt jump shot from 24 ft (assist by E. Paschall),,41,51
148,2,7:04.0,,M. Bridges misses 3-pt jump shot from 26 ft,41,51
149,2,7:01.0,,Offensive rebound by R. Rubio,41,51
150,2,6:52.0,,D. Šarić makes 2-pt layup from 1 ft (assist by M. Bridges),41,53
151,2,6:39.0,E. Paschall makes 2-pt jump shot from 20 ft (assist by D. Lee),,43,53
152,2,6:19.0,,D. Ayton misses 2-pt layup from 2 ft (block by D. Bender),43,53
153,2,6:17.0,Defensive rebound by M. Chriss,,43,53
154,2,6:15.0,Shooting foul by D. Booker (drawn by E. Paschall),,43,53
155,2,6:15.0,E. Paschall misses free throw 1 of 2,,43,53
156,2,6:15.0,Offensive rebound by Team,,43,53
157,2,6:15.0,E. Paschall makes free throw 2 of 2,,44,53
158,2,6:01.0,,D. Booker misses 2-pt jump shot from 14 ft,44,53
159,2,5:59.0,Defensive rebound by D. Lee,,44,53
160,2,5:52.0,M. Mulder makes 2-pt layup at rim (assist by D. Lee),,46,53
161,2,5:43.0,,R. Rubio misses 2-pt layup from 1 ft,46,53
162,2,5:40.0,Defensive rebound by D. Bender,,46,53
163,2,5:31.0,E. Paschall makes 2-pt dunk at rim (assist by D. Bender),,48,53
164,2,5:31.0,,Phoenix full timeout,48,53
165,2,5:31.0,,C. Johnson enters the game for M. Bridges,48,53
166,2,5:11.0,,D. Šarić misses 3-pt jump shot from 26 ft,48,53
167,2,5:08.0,Defensive rebound by D. Bender,,48,53
168,2,4:53.0,Turnover by M. Chriss (bad pass),,48,53
169,2,4:37.0,,Personal foul by E. Paschall (drawn by C. Johnson),48,53
170,2,4:25.0,,D. Ayton misses 2-pt hook shot from 7 ft,48,53
171,2,4:24.0,Defensive rebound by M. Chriss,,48,53
172,2,4:10.0,D. Bender misses 2-pt layup from 1 ft,,48,53
173,2,4:08.0,,Defensive rebound by D. Šarić,48,53
174,2,4:03.0,,C. Johnson misses 3-pt jump shot from 23 ft,48,53
175,2,4:01.0,,Offensive rebound by D. Šarić,48,53
176,2,4:01.0,,Shooting foul by M. Chriss (drawn by D. Šarić),48,53
177,2,4:01.0,,D. Šarić misses free throw 1 of 2,48,53
178,2,4:01.0,,Offensive rebound by Team,48,53
179,2,4:01.0,K. Looney enters the game for D. Bender,,48,53
180,2,4:01.0,J. Toscano-Anderson enters the game for M. Chriss,,48,53
181,2,4:01.0,A. Wiggins enters the game for E. Paschall,,48,53
182,2,4:01.0,,D. Šarić makes free throw 2 of 2,48,54
183,2,3:46.0,A. Wiggins misses 3-pt jump shot from 26 ft,,48,54
184,2,3:41.0,Offensive rebound by J. Toscano-Anderson,,48,54
185,2,3:41.0,J. Toscano-Anderson makes 2-pt layup at rim,,50,54
186,2,3:27.0,,D. Booker misses 2-pt layup from 1 ft,50,54
187,2,3:26.0,,Offensive rebound by Team,50,54
188,2,3:26.0,Loose ball foul by J. Toscano-Anderson (drawn by D. Šarić),,50,54
189,2,3:26.0,,D. Šarić makes free throw 1 of 2,50,55
190,2,3:26.0,,D. Šarić makes free throw 2 of 2,50,56
191,2,3:13.0,M. Mulder makes 3-pt jump shot from 25 ft (assist by A. Wiggins),,53,56
192,2,2:49.0,,C. Johnson makes 3-pt jump shot from 27 ft (assist by D. Šarić),53,59
193,2,2:32.0,K. Looney makes 2-pt layup from 1 ft (assist by D. Lee),,55,59
194,2,2:18.0,,R. Rubio misses 2-pt layup from 1 ft,55,59
195,2,2:18.0,,Offensive rebound by Team,55,59
196,2,2:18.0,E. Paschall enters the game for J. Toscano-Anderson,,55,59
197,2,2:18.0,,M. Bridges enters the game for D. Šarić,55,59
198,2,2:10.0,,D. Ayton misses 2-pt jump shot from 4 ft,55,59
199,2,2:08.0,Defensive rebound by A. Wiggins,,55,59
200,2,1:57.0,Shooting foul by R. Rubio (drawn by D. Lee),,55,59
201,2,1:57.0,D. Lee makes free throw 1 of 2,,56,59
202,2,1:57.0,D. Lee makes free throw 2 of 2,,57,59
203,2,1:46.0,,D. Booker misses 2-pt layup from 1 ft,57,59
204,2,1:45.0,,Offensive rebound by D. Ayton,57,59
205,2,1:44.0,,D. Ayton makes 2-pt layup from 1 ft,57,61
206,2,1:31.0,E. Paschall makes 2-pt jump shot from 17 ft,,59,61
207,2,1:03.0,,D. Ayton misses 2-pt jump shot from 9 ft,59,61
208,2,1:01.0,Defensive rebound by M. Mulder,,59,61
209,2,0:52.0,A. Wiggins misses 2-pt jump shot from 18 ft,,59,61
210,2,0:50.0,,Defensive rebound by C. Johnson,59,61
211,2,0:30.0,,C. Johnson misses 3-pt jump shot from 25 ft,59,61
212,2,0:29.0,,Offensive rebound by Team,59,61
213,2,0:29.0,Loose ball foul by M. Mulder (drawn by C. Johnson),,59,61
214,2,0:29.0,,C. Johnson misses free throw 1 of 2,59,61
215,2,0:29.0,,Offensive rebound by Team,59,61
216,2,0:29.0,,D. Šarić enters the game for D. Ayton,59,61
217,2,0:29.0,,C. Johnson makes free throw 2 of 2,59,62
218,2,0:05.0,D. Lee makes 2-pt jump shot from 10 ft (assist by A. Wiggins),,61,62
219,2,0:00.0,,D. Booker makes 3-pt jump shot from 33 ft,61,65
220,2,0:00.0,,Instant Replay (Request: Stands),61,65
221,3,11:45.0,D. Lee misses 3-pt jump shot from 26 ft,,61,65
222,3,11:41.0,Offensive rebound by A. Wiggins,,61,65
223,3,11:39.0,D. Lee makes 3-pt jump shot from 26 ft (assist by A. Wiggins),,64,65
224,3,11:17.0,,D. Booker makes 2-pt jump shot from 11 ft,64,67
225,3,11:05.0,A. Wiggins makes 2-pt dunk from 1 ft (assist by M. Chriss),,66,67
226,3,10:53.0,,R. Rubio misses 3-pt jump shot from 23 ft,66,67
227,3,10:50.0,Defensive rebound by J. Toscano-Anderson,,66,67
228,3,10:42.0,J. Toscano-Anderson makes 2-pt layup from 1 ft (assist by A. Wiggins),,68,67
229,3,10:34.0,,Turnover by D. Ayton (traveling),68,67
230,3,10:18.0,J. Toscano-Anderson misses 3-pt jump shot from 26 ft,,68,67
231,3,10:14.0,,Defensive rebound by M. Bridges,68,67
232,3,10:09.0,,D. Booker makes 3-pt jump shot from 27 ft (assist by M. Bridges),68,70
233,3,9:56.0,A. Wiggins misses 2-pt layup from 2 ft,,68,70
234,3,9:54.0,Offensive rebound by A. Wiggins,,68,70
235,3,9:52.0,A. Wiggins makes 2-pt layup from 1 ft,,70,70
236,3,9:33.0,,M. Bridges misses 3-pt jump shot from 25 ft,70,70
237,3,9:30.0,Defensive rebound by J. Toscano-Anderson,,70,70
238,3,9:21.0,J. Toscano-Anderson misses 2-pt layup from 1 ft (block by D. Booker),,70,70
239,3,9:18.0,Offensive rebound by J. Toscano-Anderson,,70,70
240,3,9:17.0,Turnover by J. Toscano-Anderson (lost ball; steal by D. Ayton),,70,70
241,3,9:12.0,,D. Šarić makes 2-pt layup from 1 ft (assist by R. Rubio),70,72
242,3,8:51.0,D. Lee misses 3-pt jump shot from 28 ft,,70,72
243,3,8:48.0,,Defensive rebound by D. Šarić,70,72
244,3,8:39.0,,Turnover by D. Booker (bad pass; steal by M. Chriss),70,72
245,3,8:34.0,Shooting foul by D. Booker (drawn by M. Chriss),,70,72
246,3,8:34.0,M. Chriss makes free throw 1 of 2,,71,72
247,3,8:34.0,M. Chriss makes free throw 2 of 2,,72,72
248,3,8:28.0,,Turnover by R. Rubio (step out of bounds),72,72
249,3,8:11.0,D. Lee misses 3-pt jump shot from 25 ft,,72,72
250,3,8:07.0,,Defensive rebound by R. Rubio,72,72
251,3,7:47.0,,D. Booker misses 2-pt layup from 1 ft,72,72
252,3,7:47.0,,Offensive rebound by Team,72,72
253,3,7:47.0,Loose ball foul by J. Toscano-Anderson (drawn by D. Booker),,72,72
254,3,7:37.0,,D. Ayton misses 2-pt layup from 1 ft,72,72
255,3,7:35.0,Defensive rebound by A. Wiggins,,72,72
256,3,7:21.0,,Technical foul by M. Chriss,72,72
257,3,7:21.0,,D. Booker makes technical free throw,72,73
258,3,7:17.0,A. Wiggins misses 2-pt jump shot from 20 ft (block by D. Ayton),,72,73
259,3,7:14.0,Offensive rebound by M. Chriss,,72,73
260,3,7:12.0,M. Chriss misses 2-pt layup from 3 ft (block by D. Šarić),,72,73
261,3,7:12.0,,Defensive rebound by D. Šarić,72,73
262,3,7:07.0,,Turnover by R. Rubio (bad pass; steal by D. Bender),72,73
263,3,7:00.0,Personal foul by D. Šarić (drawn by D. Lee),,72,73
264,3,6:49.0,D. Lee misses 2-pt layup from 2 ft,,72,73
265,3,6:44.0,Offensive rebound by D. Bender,,72,73
266,3,6:44.0,D. Bender makes 2-pt layup from 1 ft,,74,73
267,3,6:39.0,,D. Ayton makes 2-pt dunk from 1 ft (assist by R. Rubio),74,75
268,3,6:39.0,Golden State full timeout,,74,75
269,3,6:24.0,M. Chriss misses 2-pt layup from 1 ft,,74,75
270,3,6:23.0,,Defensive rebound by D. Ayton,74,75
271,3,6:10.0,,D. Šarić misses 2-pt layup from 3 ft (block by D. Bender),74,75
272,3,6:10.0,,Offensive rebound by Team,74,75
273,3,6:10.0,E. Paschall enters the game for M. Chriss,,74,75
274,3,6:08.0,,D. Booker makes 3-pt jump shot from 27 ft (assist by R. Rubio),74,78
275,3,5:53.0,E. Paschall makes 3-pt jump shot from 25 ft (assist by D. Lee),,77,78
276,3,5:53.0,,C. Johnson enters the game for R. Rubio,77,78
277,3,5:53.0,,E. Okobo enters the game for D. Šarić,77,78
278,3,5:40.0,,Offensive foul by D. Booker (drawn by J. Toscano-Anderson),77,78
279,3,5:40.0,,Turnover by D. Booker (offensive foul),77,78
280,3,5:27.0,Shooting foul by C. Johnson (drawn by E. Paschall),,77,78
281,3,5:27.0,E. Paschall makes free throw 1 of 2,,78,78
282,3,5:27.0,E. Paschall misses free throw 2 of 2,,78,78
283,3,5:25.0,Offensive rebound by D. Bender,,78,78
284,3,5:14.0,J. Toscano-Anderson misses 3-pt jump shot from 25 ft,,78,78
285,3,5:11.0,,Defensive rebound by C. Johnson,78,78
286,3,4:52.0,,D. Ayton misses 2-pt hook shot from 5 ft,78,78
287,3,4:50.0,Defensive rebound by A. Wiggins,,78,78
288,3,4:45.0,A. Wiggins misses 2-pt layup from 2 ft,,78,78
289,3,4:43.0,,Defensive rebound by D. Ayton,78,78
290,3,4:40.0,,M. Bridges misses 3-pt jump shot from 25 ft,78,78
291,3,4:35.0,Defensive rebound by A. Wiggins,,78,78
292,3,4:27.0,D. Bender misses 2-pt layup from 1 ft,,78,78
293,3,4:24.0,,Defensive rebound by E. Okobo,78,78
294,3,4:24.0,K. Looney enters the game for J. Toscano-Anderson,,78,78
295,3,4:24.0,M. Mulder enters the game for A. Wiggins,,78,78
296,3,4:24.0,,A. Baynes enters the game for D. Ayton,78,78
297,3,4:12.0,,D. Booker misses 2-pt jump shot from 20 ft,78,78
298,3,4:10.0,Defensive rebound by K. Looney,,78,78
299,3,4:01.0,D. Bender misses 3-pt jump shot from 25 ft,,78,78
300,3,3:59.0,,Defensive rebound by Team,78,78
301,3,3:51.0,,C. Johnson misses 3-pt jump shot from 25 ft,78,78
302,3,3:45.0,Defensive rebound by D. Lee,,78,78
303,3,3:39.0,M. Mulder misses 2-pt layup from 1 ft,,78,78
304,3,3:38.0,,Defensive rebound by A. Baynes,78,78
305,3,3:31.0,,C. Johnson misses 2-pt jump shot from 17 ft,78,78
306,3,3:27.0,Defensive rebound by K. Looney,,78,78
307,3,3:15.0,D. Bender makes 3-pt jump shot from 25 ft (assist by K. Looney),,81,78
308,3,2:56.0,,Turnover by D. Booker (bad pass; steal by D. Lee),81,78
309,3,2:53.0,D. Lee misses 2-pt layup at rim,,81,78
310,3,2:51.0,,Defensive rebound by E. Okobo,81,78
311,3,2:46.0,,E. Okobo misses 2-pt layup from 2 ft (block by D. Bender),81,78
312,3,2:42.0,Defensive rebound by M. Mulder,,81,78
313,3,2:40.0,M. Mulder makes 3-pt jump shot from 26 ft (assist by D. Lee),,84,78
314,3,2:40.0,,Phoenix full timeout,84,78
315,3,2:40.0,J. Toscano-Anderson enters the game for D. Bender,,84,78
316,3,2:40.0,,J. Carter enters the game for D. Booker,84,78
317,3,2:25.0,,J. Carter misses 3-pt jump shot from 25 ft,84,78
318,3,2:22.0,Defensive rebound by E. Paschall,,84,78
319,3,2:04.0,E. Paschall misses 2-pt layup from 2 ft (block by M. Bridges),,84,78
320,3,2:04.0,Offensive rebound by Team,,84,78
321,3,2:04.0,A. Wiggins enters the game for D. Lee,,84,78
322,3,1:59.0,M. Mulder makes 2-pt jump shot from 20 ft (assist by K. Looney),,86,78
323,3,1:37.0,,Turnover by A. Baynes (lost ball; steal by A. Wiggins),86,78
324,3,1:32.0,A. Wiggins misses 3-pt jump shot from 25 ft,,86,78
325,3,1:27.0,Offensive rebound by M. Mulder,,86,78
326,3,1:21.0,K. Looney makes 2-pt layup from 1 ft,,88,78
327,3,0:58.0,,E. Okobo misses 2-pt jump shot from 15 ft,88,78
328,3,0:57.0,,Offensive rebound by A. Baynes,88,78
329,3,0:55.0,,A. Baynes misses 2-pt layup from 1 ft (block by A. Wiggins),88,78
330,3,0:52.0,,Offensive rebound by A. Baynes,88,78
331,3,0:50.0,,A. Baynes misses 2-pt layup from 3 ft,88,78
332,3,0:47.0,Defensive rebound by K. Looney,,88,78
333,3,0:34.0,Personal foul by A. Baynes (drawn by A. Wiggins),,88,78
334,3,0:34.0,,D. Šarić enters the game for M. Bridges,88,78
335,3,0:22.0,K. Looney makes 2-pt layup from 1 ft,,90,78
336,3,0:06.0,,E. Okobo makes 2-pt layup from 2 ft,90,80
337,3,0:06.0,,Shooting foul by K. Looney (drawn by E. Okobo),90,80
338,3,0:06.0,D. Bender enters the game for K. Looney,,90,80
339,3,0:06.0,D. Lee enters the game for J. Toscano-Anderson,,90,80
340,3,0:06.0,,E. Okobo makes free throw 1 of 1,90,81
341,3,0:06.0,Turnover by D. Bender (bad pass),,90,81
342,3,0:06.0,K. Looney enters the game for D. Bender,,90,81
343,3,0:06.0,J. Toscano-Anderson enters the game for D. Lee,,90,81
344,3,0:06.0,,D. Booker enters the game for A. Baynes,90,81
345,3,0:06.0,,Turnover by E. Okobo (back court),90,81
346,3,0:06.0,D. Bender enters the game for K. Looney,,90,81
347,3,0:06.0,D. Lee enters the game for J. Toscano-Anderson,,90,81
348,3,0:00.0,E. Paschall makes 2-pt jump shot from 10 ft,,92,81
349,3,0:00.0,Instant Replay (Request: Ruling Stands),,92,81
350,4,11:47.0,,Turnover by R. Rubio (bad pass; steal by J. Toscano-Anderson),92,81
351,4,11:27.0,E. Paschall misses 2-pt jump shot from 17 ft,,92,81
352,4,11:25.0,,Defensive rebound by D. Ayton,92,81
353,4,11:21.0,,Personal foul by J. Toscano-Anderson (drawn by D. Booker),92,81
354,4,11:15.0,,Turnover by R. Rubio (out of bounds lost ball),92,81
355,4,11:03.0,Personal foul by R. Rubio (drawn by A. Wiggins),,92,81
356,4,10:59.0,M. Mulder misses 3-pt jump shot from 26 ft,,92,81
357,4,10:58.0,,Defensive rebound by Team,92,81
358,4,10:58.0,,M. Bridges enters the game for E. Okobo,92,81
359,4,10:49.0,,Turnover by D. Booker (traveling),92,81
360,4,10:39.0,Offensive foul by E. Paschall (drawn by M. Bridges),,92,81
361,4,10:39.0,Turnover by E. Paschall (offensive foul),,92,81
362,4,10:19.0,,D. Booker misses 3-pt jump shot from 26 ft,92,81
363,4,10:16.0,Defensive rebound by E. Paschall,,92,81
364,4,10:02.0,D. Bender misses 3-pt jump shot from 24 ft,,92,81
365,4,9:58.0,,Defensive rebound by C. Johnson,92,81
366,4,9:53.0,,R. Rubio makes 2-pt layup at rim,92,83
367,4,9:39.0,A. Wiggins misses 2-pt jump shot from 22 ft,,92,83
368,4,9:36.0,,Defensive rebound by R. Rubio,92,83
369,4,9:30.0,,D. Ayton makes 2-pt layup from 2 ft (assist by R. Rubio),92,85
370,4,9:30.0,Golden State full timeout,,92,85
371,4,9:30.0,M. Chriss enters the game for D. Bender,,92,85
372,4,9:30.0,D. Lee enters the game for A. Wiggins,,92,85
373,4,9:14.0,M. Chriss makes 2-pt layup from 1 ft (assist by E. Paschall),,94,85
374,4,9:08.0,,Personal foul by J. Toscano-Anderson (drawn by D. Booker),94,85
375,4,8:54.0,,D. Booker misses 2-pt jump shot from 16 ft,94,85
376,4,8:51.0,,Offensive rebound by Team,94,85
377,4,8:46.0,,D. Ayton makes 2-pt jump shot from 2 ft,94,87
378,4,8:46.0,,Shooting foul by M. Chriss (drawn by D. Ayton),94,87
379,4,8:46.0,,D. Ayton makes free throw 1 of 1,94,88
380,4,8:33.0,Shooting foul by M. Bridges (drawn by J. Toscano-Anderson),,94,88
