,QUARTER,TIME_REMAINING,DENVER_ACTION,LA CLIPPERS_ACTION,DENVER_SCORE,LA CLIPPERS_SCORE
90,1,2:18.0,,M. Harrell makes free throw 1 of 2,17,25
91,1,2:18.0,W. Barton enters the game for J. Murray,,17,25
92,1,2:18.0,,M. Harrell makes free throw 2 of 2,17,26
93,1,2:03.0,M. Porter makes 3-pt jump shot from 25 ft (assist by J. Grant),,20,26
94,1,1:44.0,,M. Harrell makes 2-pt layup from 2 ft (assist by L. Williams),20,28
95,1,1:30.0,M. Morris misses 3-pt jump shot from 25 ft,,20,28
96,1,1:30.0,,Defensive rebound by R. Jackson,20,28
97,1,1:24.0,,R. Jackson makes 2-pt layup from 1 ft,20,30
98,1,1:13.0,Turnover by W. Barton (bad pass; steal by R. Jackson),,20,30
99,1,1:08.0,,R. Jackson makes 3-pt jump shot from 26 ft (assist by L. Williams),20,33
100,1,1:06.0,Denver full timeout,,20,33
101,1,0:48.0,W. Barton makes 2-pt jump shot from 10 ft (assist by M. Porter),,22,33
102,1,0:40.0,,L. Williams makes 2-pt layup from 3 ft,22,35
103,1,0:33.0,J. Grant makes 3-pt jump shot from 26 ft (assist by W. Barton),,25,35
104,1,0:17.0,,J. Green makes 2-pt hook shot from 6 ft (assist by R. Jackson),25,37
105,1,0:01.0,W. Barton misses 2-pt jump shot from 9 ft,,25,37
106,1,0:01.0,Offensive rebound by M. Porter,,25,37
107,1,0:01.0,M. Porter makes 2-pt layup from 2 ft,,27,37
108,1,0:00.0,Instant Replay (Request: Stands),,27,37
109,2,11:46.0,M. Morris makes 2-pt jump shot from 20 ft,,29,37
110,2,11:30.0,,L. Shamet misses 3-pt jump shot from 25 ft,29,37
111,2,11:28.0,Defensive rebound by W. Barton,,29,37
112,2,11:19.0,J. Grant makes 2-pt jump shot from 21 ft (assist by W. Barton),,31,37
113,2,11:05.0,,Turnover by L. Williams (bad pass; steal by J. Grant),31,37
114,2,11:00.0,W. Barton misses 2-pt layup from 3 ft (block by J. Green),,31,37
115,2,10:57.0,,Defensive rebound by R. Jackson,31,37
116,2,10:55.0,,L. Williams misses 3-pt jump shot from 27 ft,31,37
117,2,10:50.0,,Offensive rebound by M. Harrell,31,37
118,2,10:49.0,,R. Jackson makes 2-pt layup from 1 ft (assist by M. Harrell),31,39
119,2,10:29.0,J. Grant misses 3-pt jump shot from 23 ft,,31,39
120,2,10:25.0,,Defensive rebound by M. Harrell,31,39
121,2,10:13.0,,R. Jackson makes 3-pt jump shot from 25 ft (assist by L. Williams),31,42
122,2,9:58.0,T. Craig misses 2-pt layup from 2 ft,,31,42
123,2,9:56.0,,Defensive rebound by R. Jackson,31,42
124,2,9:56.0,,P. George enters the game for L. Shamet,31,42
125,2,9:46.0,,M. Harrell makes 2-pt jump shot from 6 ft,31,44
126,2,9:25.0,M. Plumlee makes 2-pt hook shot from 5 ft (assist by M. Morris),,33,44
127,2,9:03.0,,J. Green makes 2-pt hook shot from 5 ft (assist by R. Jackson),33,46
128,2,8:44.0,W. Barton makes 3-pt jump shot from 25 ft,,36,46
129,2,8:22.0,,P. George misses 2-pt jump shot from 16 ft,36,46
130,2,8:18.0,Defensive rebound by M. Plumlee,,36,46
131,2,8:16.0,M. Morris misses 2-pt layup from 4 ft (block by M. Harrell),,36,46
132,2,8:14.0,,Defensive rebound by L. Williams,36,46
133,2,8:13.0,,Turnover by L. Williams (bad pass; steal by J. Grant),36,46
134,2,8:12.0,J. Grant makes 2-pt dunk from 3 ft,,38,46
135,2,7:58.0,,M. Harrell makes 2-pt layup from 3 ft (assist by L. Williams),38,48
136,2,7:43.0,W. Barton misses 2-pt jump shot from 9 ft (block by M. Harrell),,38,48
137,2,7:38.0,,Defensive rebound by P. George,38,48
138,2,7:35.0,,M. Harrell misses 2-pt layup from 3 ft (block by T. Craig),38,48
139,2,7:32.0,,Offensive rebound by R. Jackson,38,48
140,2,7:30.0,,L. Williams makes 3-pt jump shot from 25 ft (assist by R. Jackson),38,51
141,2,7:13.0,J. Grant misses 2-pt jump shot from 14 ft,,38,51
142,2,7:10.0,,Defensive rebound by P. George,38,51
143,2,7:03.0,,M. Harrell misses 2-pt layup from 2 ft,38,51
144,2,7:01.0,Defensive rebound by M. Plumlee,,38,51
145,2,6:56.0,J. Grant makes 3-pt jump shot from 25 ft (assist by W. Barton),,41,51
146,2,6:55.0,,LA Clippers full timeout,41,51
147,2,6:55.0,G. Harris enters the game for W. Barton,,41,51
148,2,6:55.0,N. Jokić enters the game for T. Craig,,41,51
149,2,6:55.0,P. Millsap enters the game for M. Morris,,41,51
150,2,6:55.0,J. Murray enters the game for M. Plumlee,,41,51
151,2,6:55.0,,P. Beverley enters the game for J. Green,41,51
152,2,6:55.0,,K. Leonard enters the game for M. Harrell,41,51
153,2,6:55.0,,M. Morris enters the game for R. Jackson,41,51
154,2,6:55.0,,I. Zubac enters the game for L. Williams,41,51
155,2,6:31.0,,P. George misses 2-pt layup from 5 ft (block by G. Harris),41,51
156,2,6:31.0,,Offensive rebound by Team,41,51
157,2,6:31.0,,Turnover by Team (shot clock),41,51
158,2,6:14.0,J. Grant misses 3-pt jump shot from 23 ft,,41,51
159,2,6:10.0,,Defensive rebound by P. Beverley,41,51
160,2,6:00.0,,M. Morris misses 2-pt layup from 2 ft (block by P. Millsap),41,51
161,2,6:00.0,,Offensive rebound by Team,41,51
162,2,5:53.0,,Shooting foul by J. Grant (drawn by K. Leonard),41,51
163,2,5:53.0,,K. Leonard makes free throw 1 of 2,41,52
164,2,5:53.0,,K. Leonard misses free throw 2 of 2,41,52
165,2,5:51.0,Defensive rebound by N. Jokić,,41,52
166,2,5:30.0,P. Millsap misses 3-pt jump shot from 24 ft,,41,52
167,2,5:28.0,,Defensive rebound by I. Zubac,41,52
168,2,5:21.0,,K. Leonard misses 2-pt layup from 1 ft,41,52
169,2,5:19.0,Defensive rebound by J. Murray,,41,52
170,2,5:11.0,J. Murray makes 2-pt jump shot from 19 ft,,43,52
171,2,4:58.0,,P. George makes 2-pt jump shot from 13 ft (assist by P. Beverley),43,54
172,2,4:40.0,G. Harris makes 2-pt layup from 2 ft (assist by N. Jokić),,45,54
173,2,4:30.0,,K. Leonard misses 3-pt jump shot from 25 ft,45,54
174,2,4:27.0,Defensive rebound by N. Jokić,,45,54
175,2,4:11.0,J. Murray misses 2-pt jump shot from 23 ft,,45,54
176,2,4:08.0,,Defensive rebound by M. Morris,45,54
177,2,4:04.0,,M. Morris misses 3-pt jump shot from 24 ft,45,54
178,2,4:00.0,Defensive rebound by J. Grant,,45,54
179,2,3:57.0,Turnover by P. Millsap (traveling),,45,54
180,2,3:43.0,,K. Leonard makes 2-pt layup from 1 ft,45,56
181,2,3:20.0,Shooting foul by P. George (drawn by J. Grant),,45,56
182,2,3:20.0,J. Grant makes free throw 1 of 2,,46,56
183,2,3:20.0,,L. Shamet enters the game for P. George,46,56
184,2,3:20.0,J. Grant makes free throw 2 of 2,,47,56
185,2,3:09.0,,Turnover by I. Zubac (traveling),47,56
186,2,2:47.0,J. Grant misses 2-pt layup from 3 ft,,47,56
187,2,2:45.0,Offensive rebound by J. Grant,,47,56
188,2,2:43.0,N. Jokić makes 2-pt layup from 2 ft (assist by J. Grant),,49,56
189,2,2:27.0,,Personal foul by J. Grant (drawn by K. Leonard),49,56
190,2,2:27.0,Denver full timeout,,49,56
191,2,2:27.0,,M. Harrell enters the game for I. Zubac,49,56
192,2,2:21.0,,M. Harrell makes 2-pt layup from 2 ft (assist by K. Leonard),49,58
193,2,2:04.0,Shooting foul by M. Harrell (drawn by N. Jokić),,49,58
194,2,2:04.0,N. Jokić makes free throw 1 of 2,,50,58
195,2,2:04.0,,L. Williams enters the game for P. Beverley,50,58
196,2,2:04.0,N. Jokić makes free throw 2 of 2,,51,58
197,2,1:39.0,,L. Shamet makes 2-pt layup from 1 ft (assist by K. Leonard),51,60
198,2,1:13.0,J. Murray makes 2-pt jump shot from 17 ft,,53,60
199,2,1:01.0,,Shooting foul by P. Millsap (drawn by K. Leonard),53,60
200,2,1:01.0,,K. Leonard makes free throw 1 of 2,53,61
201,2,1:01.0,,K. Leonard makes free throw 2 of 2,53,62
202,2,0:50.0,Personal foul by M. Harrell (drawn by N. Jokić),,53,62
203,2,0:50.0,,I. Zubac enters the game for M. Harrell,53,62
204,2,0:46.0,J. Murray makes 2-pt jump shot from 17 ft,,55,62
205,2,0:41.0,,I. Zubac makes 2-pt dunk from 1 ft (assist by L. Williams),55,64
206,2,0:30.0,Shooting foul by I. Zubac (drawn by N. Jokić),,55,64
207,2,0:30.0,N. Jokić makes free throw 1 of 2,,56,64
208,2,0:30.0,T. Craig enters the game for J. Grant,,56,64
209,2,0:30.0,,J. Green enters the game for I. Zubac,56,64
210,2,0:30.0,N. Jokić misses free throw 2 of 2,,56,64
211,2,0:28.0,,Defensive rebound by K. Leonard,56,64
212,2,0:08.0,,L. Shamet misses 3-pt jump shot from 25 ft,56,64
213,2,0:05.0,,Offensive rebound by L. Shamet,56,64
214,2,0:03.0,,K. Leonard misses 3-pt jump shot from 25 ft,56,64
215,2,0:02.0,,Offensive rebound by Team,56,64
216,2,0:02.0,M. Plumlee enters the game for N. Jokić,,56,64
217,2,0:02.0,,P. George enters the game for J. Green,56,64
218,2,0:02.0,,R. Jackson enters the game for L. Williams,56,64
219,2,0:01.0,,M. Morris makes 2-pt jump shot from 17 ft (assist by R. Jackson),56,66
220,2,0:00.0,,Instant Replay (Request: Stands),56,66
221,3,11:37.0,P. Millsap misses 2-pt jump shot from 6 ft,,56,66
222,3,11:36.0,Offensive rebound by Team,,56,66
223,3,11:36.0,Turnover by Team (shot clock),,56,66
224,3,11:22.0,,Turnover by P. George (bad pass; steal by N. Jokić),56,66
225,3,11:14.0,Personal take foul by P. Beverley (drawn by P. Millsap),,56,66
226,3,11:05.0,N. Jokić misses 3-pt jump shot from 25 ft,,56,66
227,3,11:05.0,,Defensive rebound by P. George,56,66
228,3,10:46.0,,M. Morris misses 3-pt jump shot from 25 ft,56,66
229,3,10:42.0,Defensive rebound by P. Millsap,,56,66
230,3,10:29.0,J. Murray misses 2-pt jump shot from 17 ft,,56,66
231,3,10:27.0,,Defensive rebound by M. Morris,56,66
232,3,10:10.0,,K. Leonard makes 2-pt jump shot from 16 ft,56,68
233,3,9:45.0,N. Jokić makes 2-pt jump shot from 8 ft (assist by J. Murray),,58,68
234,3,9:34.0,,Turnover by K. Leonard (bad pass; steal by J. Murray),58,68
235,3,9:31.0,Personal take foul by P. Beverley (drawn by G. Harris),,58,68
236,3,9:23.0,W. Barton makes 3-pt jump shot from 22 ft (assist by N. Jokić),,61,68
237,3,9:09.0,,Shooting foul by P. Millsap (drawn by I. Zubac),61,68
238,3,9:09.0,,I. Zubac makes free throw 1 of 2,61,69
239,3,9:09.0,,I. Zubac makes free throw 2 of 2,61,70
240,3,8:58.0,Turnover by J. Murray (lost ball; steal by K. Leonard),,61,70
241,3,8:54.0,,P. George makes 2-pt dunk from 1 ft (assist by K. Leonard),61,72
242,3,8:30.0,G. Harris misses 3-pt jump shot from 23 ft,,61,72
243,3,8:27.0,Offensive rebound by P. Millsap,,61,72
244,3,8:26.0,Turnover by P. Millsap (bad pass),,61,72
245,3,8:18.0,,P. George makes 3-pt jump shot from 26 ft (assist by P. Beverley),61,75
246,3,8:17.0,Denver full timeout,,61,75
247,3,8:08.0,Turnover by N. Jokić (bad pass),,61,75
248,3,7:48.0,,K. Leonard makes 2-pt jump shot from 12 ft,61,77
249,3,7:35.0,N. Jokić makes 2-pt jump shot from 6 ft (assist by W. Barton),,63,77
250,3,7:21.0,,I. Zubac makes 2-pt dunk from 2 ft (assist by P. George),63,79
251,3,7:04.0,Turnover by W. Barton (out of bounds lost ball),,63,79
252,3,6:52.0,,Shooting foul by G. Harris (drawn by K. Leonard),63,79
253,3,6:52.0,,K. Leonard makes free throw 1 of 2,63,80
254,3,6:52.0,,K. Leonard makes free throw 2 of 2,63,81
255,3,6:37.0,G. Harris makes 2-pt layup from 2 ft,,65,81
256,3,6:11.0,,Turnover by Team (shot clock),65,81
257,3,6:11.0,J. Grant enters the game for W. Barton,,65,81
258,3,5:54.0,J. Murray makes 3-pt jump shot from 23 ft (assist by P. Millsap),,68,81
259,3,5:43.0,,Personal foul by N. Jokić (drawn by P. George),68,81
260,3,5:36.0,,M. Morris misses 3-pt jump shot from 23 ft,68,81
261,3,5:33.0,,Offensive rebound by I. Zubac,68,81
262,3,5:25.0,,P. George makes 3-pt jump shot from 29 ft,68,84
263,3,5:11.0,J. Murray misses 2-pt jump shot from 18 ft,,68,84
264,3,5:10.0,Offensive rebound by Team,,68,84
265,3,5:10.0,,Loose ball foul by K. Leonard (drawn by N. Jokić),68,84
266,3,5:10.0,M. Morris enters the game for P. Millsap,,68,84
267,3,5:10.0,,L. Shamet enters the game for P. George,68,84
268,3,5:07.0,Personal foul by L. Shamet (drawn by N. Jokić),,68,84
269,3,4:58.0,N. Jokić misses 3-pt jump shot from 25 ft,,68,84
270,3,4:56.0,,Defensive rebound by L. Shamet,68,84
271,3,4:46.0,,K. Leonard misses 3-pt jump shot from 26 ft,68,84
272,3,4:44.0,Defensive rebound by N. Jokić,,68,84
273,3,4:36.0,G. Harris misses 2-pt layup from 3 ft,,68,84
274,3,4:34.0,,Defensive rebound by I. Zubac,68,84
275,3,4:32.0,,Shooting foul by J. Murray (drawn by M. Morris),68,84
276,3,4:32.0,,M. Morris makes free throw 1 of 2,68,85
277,3,4:32.0,,M. Morris makes free throw 2 of 2,68,86
278,3,4:06.0,N. Jokić makes 2-pt jump shot from 16 ft,,70,86
279,3,4:06.0,,LA Clippers full timeout,70,86
280,3,4:06.0,,L. Williams enters the game for P. Beverley,70,86
281,3,3:53.0,,Personal foul by J. Grant (drawn by K. Leonard),70,86
282,3,3:53.0,,K. Leonard makes free throw 1 of 2,70,87
283,3,3:53.0,,K. Leonard misses free throw 2 of 2,70,87
284,3,3:50.0,Defensive rebound by N. Jokić,,70,87
285,3,3:30.0,J. Murray misses 2-pt jump shot from 15 ft,,70,87
286,3,3:24.0,,Defensive rebound by K. Leonard,70,87
287,3,3:11.0,,L. Williams makes 3-pt jump shot from 26 ft,70,90
288,3,2:48.0,J. Grant makes 2-pt hook shot from 3 ft (assist by G. Harris),,72,90
289,3,2:29.0,,M. Morris misses 2-pt jump shot from 8 ft,72,90
290,3,2:26.0,Defensive rebound by G. Harris,,72,90
291,3,2:17.0,Shooting foul by L. Shamet (drawn by J. Grant),,72,90
292,3,2:17.0,J. Grant makes free throw 1 of 2,,73,90
293,3,2:17.0,W. Barton enters the game for G. Harris,,73,90
294,3,2:17.0,T. Craig enters the game for N. Jokić,,73,90
295,3,2:17.0,M. Plumlee enters the game for J. Murray,,73,90
296,3,2:17.0,,J. Green enters the game for K. Leonard,73,90
297,3,2:17.0,,M. Harrell enters the game for M. Morris,73,90
298,3,2:17.0,,R. Jackson enters the game for I. Zubac,73,90
299,3,2:17.0,J. Grant misses free throw 2 of 2,,73,90
300,3,2:15.0,,Defensive rebound by J. Green,73,90
301,3,1:58.0,,L. Williams misses 2-pt jump shot from 8 ft,73,90
302,3,1:53.0,,Offensive rebound by M. Harrell,73,90
303,3,1:53.0,,M. Harrell misses 2-pt layup at rim,73,90
304,3,1:53.0,Defensive rebound by J. Grant,,73,90
305,3,1:53.0,Turnover by J. Grant (bad pass),,73,90
306,3,1:34.0,,J. Green makes 3-pt jump shot from 25 ft (assist by L. Williams),73,93
307,3,1:24.0,Personal foul by J. Green (drawn by J. Grant),,73,93
308,3,1:24.0,J. Grant makes free throw 1 of 2,,74,93
309,3,1:24.0,J. Grant misses free throw 2 of 2,,74,93
310,3,1:21.0,,Defensive rebound by M. Harrell,74,93
311,3,1:10.0,,J. Green misses 2-pt jump shot from 21 ft,74,93
312,3,1:08.0,Defensive rebound by J. Grant,,74,93
313,3,1:02.0,Shooting foul by J. Green (drawn by J. Grant),,74,93
314,3,1:02.0,J. Grant makes free throw 1 of 2,,75,93
315,3,1:02.0,J. Grant makes free throw 2 of 2,,76,93
316,3,0:45.0,,L. Shamet makes 3-pt jump shot from 25 ft (assist by R. Jackson),76,96
317,3,0:37.0,W. Barton makes 2-pt layup from 1 ft,,78,96
318,3,0:30.0,,L. Williams misses 2-pt jump shot from 10 ft,78,96
319,3,0:29.0,,Offensive rebound by M. Harrell,78,96
320,3,0:29.0,,Shooting foul by M. Plumlee (drawn by M. Harrell),78,96
321,3,0:29.0,,M. Harrell makes free throw 1 of 2,78,97
322,3,0:29.0,,M. Harrell makes free throw 2 of 2,78,98
323,3,0:10.0,Shooting foul by J. Green (drawn by M. Plumlee),,78,98
324,3,0:10.0,M. Plumlee makes free throw 1 of 2,,79,98
325,3,0:10.0,M. Plumlee misses free throw 2 of 2,,79,98
326,3,0:07.0,,Defensive rebound by M. Harrell,79,98
327,3,0:00.0,,J. Green misses 3-pt jump shot from 26 ft (block by J. Grant),79,98
328,3,0:00.0,,Offensive rebound by Team,79,98
329,4,11:48.0,,R. Jackson misses 3-pt jump shot from 26 ft,79,98
330,4,11:45.0,Defensive rebound by Team,,79,98
331,4,11:31.0,W. Barton misses 2-pt layup from 5 ft,,79,98
332,4,11:30.0,Offensive rebound by M. Plumlee,,79,98
333,4,11:30.0,M. Plumlee makes 2-pt dunk from 1 ft,,81,98
334,4,11:14.0,,L. Shamet makes 2-pt layup from 2 ft (assist by R. Jackson),81,100
335,4,11:03.0,M. Morris misses 2-pt layup from 1 ft,,81,100
336,4,11:01.0,,Defensive rebound by R. Jackson,81,100
337,4,10:57.0,,L. Shamet misses 3-pt jump shot from 22 ft,81,100
338,4,10:54.0,Defensive rebound by M. Plumlee,,81,100
339,4,10:43.0,J. Grant misses 2-pt jump shot from 6 ft,,81,100
340,4,10:43.0,,Defensive rebound by M. Harrell,81,100
341,4,10:43.0,,Personal foul by M. Plumlee (drawn by M. Harrell),81,100
342,4,10:25.0,,M. Harrell misses 2-pt jump shot from 13 ft,81,100
343,4,10:22.0,Defensive rebound by M. Plumlee,,81,100
344,4,10:15.0,Offensive foul by W. Barton (drawn by M. Harrell),,81,100
345,4,10:15.0,Turnover by W. Barton (offensive foul),,81,100
346,4,10:15.0,,P. George enters the game for L. Shamet,81,100
347,4,10:00.0,,P. George misses 3-pt jump shot from 23 ft,81,100
348,4,9:56.0,Defensive rebound by M. Plumlee,,81,100
349,4,9:52.0,J. Grant misses 2-pt layup from 2 ft,,81,100
350,4,9:49.0,,Defensive rebound by P. George,81,100
351,4,9:39.0,,L. Williams makes 3-pt jump shot from 27 ft (assist by P. George),81,103
352,4,9:38.0,Denver full timeout,,81,103
353,4,9:21.0,M. Morris misses 3-pt jump shot from 25 ft,,81,103
354,4,9:18.0,,Defensive rebound by J. Green,81,103
355,4,9:10.0,,L. Williams misses 2-pt jump shot from 8 ft,81,103
356,4,9:07.0,,Offensive rebound by M. Harrell,81,103
357,4,9:07.0,,M. Harrell makes 2-pt layup at rim,81,105
358,4,8:54.0,Turnover by W. Barton (bad pass; steal by L. Williams),,81,105
359,4,8:51.0,,Turnover by L. Williams (bad pass; steal by M. Morris),81,105
360,4,8:46.0,W. Barton makes 2-pt jump shot from 7 ft (assist by M. Morris),,83,105
361,4,8:28.0,,P. George makes 3-pt jump shot from 23 ft (assist by M. Harrell),83,108
362,4,8:10.0,Personal foul by J. Green (drawn by J. Grant),,83,108
363,4,8:05.0,M. Morris makes 2-pt jump shot from 14 ft,,85,108
364,4,7:52.0,,L. Williams misses 2-pt jump shot from 14 ft (block by T. Craig),85,108
365,4,7:49.0,,Offensive rebound by L. Williams,85,108
366,4,7:41.0,,M. Harrell makes 2-pt layup from 4 ft (assist by R. Jackson),85,110
367,4,7:31.0,M. Plumlee misses 2-pt dunk from 2 ft (block by M. Harrell),,85,110
368,4,7:27.0,Offensive rebound by M. Plumlee,,85,110
369,4,7:24.0,W. Barton makes 3-pt jump shot from 25 ft (assist by M. Plumlee),,88,110
370,4,7:12.0,,L. Williams makes 3-pt jump shot from 23 ft (assist by M. Harrell),88,113
371,4,7:11.0,Denver full timeout,,88,113
372,4,6:57.0,W. Barton makes 3-pt jump shot from 25 ft (assist by M. Morris),,91,113
373,4,6:35.0,,Offensive foul by R. Jackson (drawn by M. Plumlee),91,113
374,4,6:35.0,,Turnover by R. Jackson (offensive foul),91,113
375,4,6:25.0,J. Grant misses 2-pt jump shot from 13 ft,,91,113
376,4,6:22.0,Offensive rebound by T. Craig,,91,113
377,4,6:16.0,J. Grant misses 3-pt jump shot from 25 ft,,91,113
378,4,6:12.0,,Defensive rebound by R. Jackson,91,113
379,4,6:09.0,,Personal foul by M. Plumlee (drawn by M. Harrell),91,113
380,4,6:03.0,,P. George makes 2-pt jump shot from 11 ft,91,115
381,4,5:41.0,M. Morris misses 3-pt jump shot from 26 ft,,91,115
382,4,5:39.0,,Defensive rebound by M. Harrell,91,115
383,4,5:33.0,,P. George misses 2-pt jump shot from 17 ft,91,115
384,4,5:28.0,Defensive rebound by W. Barton,,91,115
385,4,5:27.0,Offensive foul by J. Grant (drawn by P. George),,91,115
386,4,5:27.0,Turnover by J. Grant (offensive foul),,91,115
387,4,5:27.0,P. Dozier enters the game for W. Barton,,91,115
