,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,NEW ORLEANS_ACTION,LA LAKERS_SCORE,NEW ORLEANS_SCORE
68,1,4:58.0,D. Howard enters the game for K. Kuzma,,13,14
69,1,4:58.0,M. Morris enters the game for J. McGee,,13,14
70,1,4:58.0,,N. Melli enters the game for D. Favors,13,14
71,1,4:58.0,,J. Holiday makes free throw 2 of 2,13,15
72,1,4:45.0,M. Morris makes 3-pt jump shot from 26 ft (assist by K. Caldwell-Pope),,16,15
73,1,4:22.0,,B. Ingram misses 3-pt jump shot from 23 ft,16,15
74,1,4:20.0,,Offensive rebound by Team,16,15
75,1,4:18.0,,B. Ingram misses 3-pt jump shot from 25 ft,16,15
76,1,4:14.0,Defensive rebound by D. Howard,,16,15
77,1,4:05.0,L. James makes 2-pt layup from 3 ft,,18,15
78,1,4:05.0,Shooting foul by J. Hart (drawn by L. James),,18,15
79,1,4:05.0,L. James makes free throw 1 of 1,,19,15
80,1,3:49.0,,B. Ingram misses 3-pt jump shot from 26 ft,19,15
81,1,3:47.0,Defensive rebound by D. Howard,,19,15
82,1,3:41.0,D. Howard misses 2-pt dunk from 1 ft,,19,15
83,1,3:38.0,,Defensive rebound by L. Ball,19,15
84,1,3:34.0,,L. Ball makes 2-pt layup from 2 ft,19,17
85,1,3:30.0,D. Howard makes 2-pt dunk at rim (assist by A. Bradley),,21,17
86,1,3:10.0,,Shooting foul by M. Morris (drawn by B. Ingram),21,17
87,1,3:10.0,,B. Ingram makes free throw 1 of 2,21,18
88,1,3:10.0,R. Rondo enters the game for L. James,,21,18
89,1,3:10.0,,E. Moore enters the game for L. Ball,21,18
90,1,3:10.0,,B. Ingram makes free throw 2 of 2,21,19
91,1,3:00.0,Turnover by R. Rondo (bad pass; steal by N. Melli),,21,19
92,1,2:49.0,,E. Moore makes 2-pt layup from 2 ft (assist by J. Hart),21,21
93,1,2:39.0,K. Caldwell-Pope misses 2-pt layup from 2 ft,,21,21
94,1,2:36.0,,Defensive rebound by E. Moore,21,21
95,1,2:31.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by E. Moore),21,24
96,1,2:31.0,LA Lakers full timeout,,21,24
97,1,2:31.0,Q. Cook enters the game for A. Bradley,,21,24
98,1,2:14.0,D. Howard makes 2-pt dunk from 1 ft (assist by M. Morris),,23,24
99,1,1:58.0,,N. Melli misses 3-pt jump shot from 24 ft,23,24
100,1,1:58.0,Defensive rebound by M. Morris,,23,24
101,1,1:49.0,R. Rondo misses 2-pt layup from 1 ft,,23,24
102,1,1:45.0,Offensive rebound by D. Howard,,23,24
103,1,1:45.0,D. Howard makes 2-pt dunk at rim,,25,24
104,1,1:44.0,,B. Ingram makes 2-pt layup from 2 ft,25,26
105,1,1:44.0,,Shooting foul by M. Morris (drawn by B. Ingram),25,26
106,1,1:44.0,K. Kuzma enters the game for M. Morris,,25,26
107,1,1:44.0,,B. Ingram makes free throw 1 of 1,25,27
108,1,1:22.0,R. Rondo misses 3-pt jump shot from 23 ft,,25,27
109,1,1:19.0,,Defensive rebound by N. Melli,25,27
110,1,1:08.0,,B. Ingram makes 2-pt layup from 3 ft,25,29
111,1,0:49.0,K. Kuzma makes 2-pt jump shot from 13 ft,,27,29
112,1,0:43.0,,B. Ingram makes 2-pt layup from 2 ft,27,31
113,1,0:33.0,R. Rondo makes 2-pt jump shot from 18 ft,,29,31
114,1,0:16.0,,N. Melli misses 3-pt jump shot from 26 ft,29,31
115,1,0:13.0,,Offensive rebound by J. Hart,29,31
116,1,0:01.0,,E. Moore misses 2-pt jump shot from 17 ft,29,31
117,1,0:01.0,,Offensive rebound by J. Hart,29,31
118,1,0:00.0,,J. Hart makes 2-pt layup from 1 ft,29,33
119,1,0:00.0,,Instant Replay (Request: Stands),29,33
120,2,11:44.0,,Z. Williamson makes 2-pt layup from 1 ft (assist by J. Hart),29,35
121,2,11:19.0,K. Kuzma misses 2-pt jump shot from 4 ft (block by N. Melli),,29,35
122,2,11:15.0,,Defensive rebound by N. Melli,29,35
123,2,11:14.0,,J. Hart misses 3-pt jump shot from 27 ft,29,35
124,2,11:14.0,Defensive rebound by Team,,29,35
125,2,11:00.0,R. Rondo makes 2-pt layup from 1 ft,,31,35
126,2,10:54.0,,N. Melli misses 3-pt jump shot from 28 ft,31,35
127,2,10:50.0,Defensive rebound by L. James,,31,35
128,2,10:41.0,L. James makes 2-pt layup from 2 ft,,33,35
129,2,10:30.0,,Turnover by Z. Williamson (lost ball; steal by K. Caldwell-Pope),33,35
130,2,10:17.0,Offensive foul by D. Howard (drawn by N. Melli),,33,35
131,2,10:17.0,Turnover by D. Howard (offensive foul),,33,35
132,2,10:17.0,Violation by Team (delay of game),,33,35
133,2,9:51.0,,J. Hart makes 2-pt layup from 1 ft,33,37
134,2,9:24.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by L. James),,36,37
135,2,9:24.0,Q. Cook enters the game for R. Rondo,,36,37
136,2,9:09.0,,L. Ball makes 2-pt layup from 2 ft (assist by E. Moore),36,39
137,2,8:41.0,K. Kuzma makes 2-pt jump shot from 6 ft,,38,39
138,2,8:41.0,Shooting foul by Z. Williamson (drawn by K. Kuzma),,38,39
139,2,8:41.0,K. Kuzma misses free throw 1 of 1,,38,39
140,2,8:38.0,,Defensive rebound by Z. Williamson,38,39
141,2,8:34.0,,Turnover by J. Hart (lost ball; steal by K. Kuzma),38,39
142,2,8:28.0,D. Howard misses 2-pt layup from 2 ft,,38,39
143,2,8:25.0,,Defensive rebound by E. Moore,38,39
144,2,8:23.0,,Shooting foul by Q. Cook (drawn by N. Melli),38,39
145,2,8:23.0,,N. Melli misses free throw 1 of 2,38,39
146,2,8:23.0,,Offensive rebound by Team,38,39
147,2,8:23.0,,N. Melli makes free throw 2 of 2,38,40
148,2,8:11.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,38,40
149,2,8:07.0,,Defensive rebound by J. Hart,38,40
150,2,8:01.0,,Turnover by L. Ball (bad pass),38,40
151,2,7:51.0,L. James makes 2-pt layup from 3 ft,,40,40
152,2,7:45.0,,L. Ball makes 2-pt layup from 2 ft,40,42
153,2,7:31.0,Q. Cook makes 3-pt jump shot from 25 ft (assist by L. James),,43,42
154,2,7:16.0,,Z. Williamson makes 2-pt layup from 2 ft (assist by L. Ball),43,44
155,2,6:52.0,L. James makes 2-pt layup from 2 ft (assist by K. Caldwell-Pope),,45,44
156,2,6:41.0,,Z. Williamson misses 2-pt layup from 3 ft (block by D. Howard),45,44
157,2,6:41.0,,Offensive rebound by Team,45,44
158,2,6:41.0,,New Orleans full timeout,45,44
159,2,6:41.0,D. Green enters the game for D. Howard,,45,44
160,2,6:41.0,M. Morris enters the game for L. James,,45,44
161,2,6:41.0,,D. Favors enters the game for J. Hart,45,44
162,2,6:41.0,,J. Holiday enters the game for N. Melli,45,44
163,2,6:41.0,,B. Ingram enters the game for E. Moore,45,44
164,2,6:30.0,,L. Ball misses 3-pt jump shot from 26 ft,45,44
165,2,6:27.0,,Offensive rebound by J. Holiday,45,44
166,2,6:24.0,,B. Ingram misses 2-pt layup from 2 ft,45,44
167,2,6:23.0,,Offensive rebound by D. Favors,45,44
168,2,6:22.0,,D. Favors misses 2-pt layup from 1 ft,45,44
169,2,6:21.0,,Offensive rebound by D. Favors,45,44
170,2,6:19.0,,D. Favors makes 2-pt layup from 1 ft,45,46
171,2,6:03.0,K. Kuzma misses 2-pt hook shot from 6 ft,,45,46
172,2,6:00.0,,Defensive rebound by B. Ingram,45,46
173,2,5:55.0,,J. Holiday makes 2-pt layup from 1 ft (assist by B. Ingram),45,48
174,2,5:44.0,Q. Cook misses 2-pt jump shot from 13 ft,,45,48
175,2,5:41.0,,Defensive rebound by B. Ingram,45,48
176,2,5:30.0,,L. Ball makes 2-pt layup from 2 ft (assist by J. Holiday),45,50
177,2,5:29.0,LA Lakers full timeout,,45,50
178,2,5:29.0,J. McGee enters the game for Q. Cook,,45,50
179,2,5:29.0,R. Rondo enters the game for K. Kuzma,,45,50
180,2,5:29.0,,F. Jackson enters the game for Z. Williamson,45,50
181,2,5:12.0,M. Morris makes 2-pt jump shot from 6 ft,,47,50
182,2,4:53.0,,F. Jackson misses 2-pt layup from 2 ft (block by J. McGee),47,50
183,2,4:53.0,,Offensive rebound by F. Jackson,47,50
184,2,4:50.0,,F. Jackson misses 2-pt jump shot from 5 ft,47,50
185,2,4:49.0,Defensive rebound by J. McGee,,47,50
186,2,4:44.0,M. Morris misses 3-pt jump shot from 24 ft,,47,50
187,2,4:41.0,,Defensive rebound by D. Favors,47,50
188,2,4:33.0,,L. Ball misses 3-pt jump shot from 25 ft,47,50
189,2,4:31.0,Defensive rebound by D. Green,,47,50
190,2,4:19.0,K. Caldwell-Pope makes 2-pt layup from 1 ft,,49,50
191,2,4:12.0,,L. Ball makes 2-pt layup from 2 ft,49,52
192,2,3:53.0,D. Green misses 2-pt layup from 1 ft,,49,52
193,2,3:51.0,Offensive rebound by Team,,49,52
194,2,3:51.0,A. Bradley enters the game for K. Caldwell-Pope,,49,52
195,2,3:51.0,,Z. Williamson enters the game for L. Ball,49,52
196,2,3:49.0,D. Green misses 3-pt jump shot from 23 ft,,49,52
197,2,3:45.0,,Defensive rebound by D. Favors,49,52
198,2,3:41.0,,J. Holiday misses 3-pt jump shot from 25 ft,49,52
199,2,3:35.0,Defensive rebound by J. McGee,,49,52
200,2,3:28.0,M. Morris makes 2-pt dunk from 1 ft,,51,52
201,2,3:11.0,,B. Ingram misses 2-pt layup from 2 ft (block by J. McGee),51,52
202,2,3:09.0,Defensive rebound by R. Rondo,,51,52
203,2,3:07.0,D. Green makes 3-pt jump shot from 25 ft (assist by R. Rondo),,54,52
204,2,2:59.0,,Z. Williamson makes 2-pt layup from 2 ft (assist by J. Holiday),54,54
205,2,2:44.0,Turnover by R. Rondo (bad pass; steal by D. Favors),,54,54
206,2,2:40.0,,Turnover by F. Jackson (bad pass),54,54
207,2,2:40.0,L. James enters the game for R. Rondo,,54,54
208,2,2:26.0,M. Morris misses 2-pt jump shot from 11 ft,,54,54
209,2,2:23.0,,Defensive rebound by Z. Williamson,54,54
210,2,2:18.0,,D. Favors makes 2-pt layup from 3 ft (assist by J. Holiday),54,56
211,2,2:10.0,L. James makes 2-pt layup from 2 ft,,56,56
212,2,1:57.0,,Shooting foul by M. Morris (drawn by Z. Williamson),56,56
213,2,1:57.0,,Z. Williamson makes free throw 1 of 2,56,57
214,2,1:57.0,K. Kuzma enters the game for M. Morris,,56,57
215,2,1:57.0,,Z. Williamson makes free throw 2 of 2,56,58
216,2,1:44.0,J. McGee misses 2-pt layup from 4 ft (block by D. Favors),,56,58
217,2,1:41.0,,Defensive rebound by D. Favors,56,58
218,2,1:38.0,,B. Ingram misses 3-pt jump shot from 23 ft,56,58
219,2,1:35.0,Defensive rebound by L. James,,56,58
220,2,1:31.0,K. Kuzma makes 2-pt layup from 1 ft (assist by L. James),,58,58
221,2,1:14.0,,Turnover by J. Holiday (lost ball; steal by L. James),58,58
222,2,1:10.0,D. Green misses 3-pt jump shot from 24 ft,,58,58
223,2,1:07.0,,Defensive rebound by Z. Williamson,58,58
224,2,1:07.0,,Personal foul by L. James (drawn by Z. Williamson),58,58
225,2,1:07.0,,Z. Williamson misses free throw 1 of 2,58,58
226,2,1:07.0,,Offensive rebound by Team,58,58
227,2,1:07.0,K. Caldwell-Pope enters the game for D. Green,,58,58
228,2,1:07.0,D. Howard enters the game for J. McGee,,58,58
229,2,1:07.0,,Z. Williamson makes free throw 2 of 2,58,59
230,2,0:58.0,Personal foul by B. Ingram (drawn by D. Howard),,58,59
231,2,0:45.0,K. Caldwell-Pope misses 2-pt jump shot from 19 ft,,58,59
232,2,0:41.0,,Defensive rebound by F. Jackson,58,59
233,2,0:36.0,,Z. Williamson makes 2-pt dunk from 1 ft (assist by F. Jackson),58,61
234,2,0:33.0,L. James makes 3-pt jump shot from 34 ft,,61,61
235,2,0:22.0,,Turnover by Z. Williamson (bad pass; steal by K. Caldwell-Pope),61,61
236,2,0:19.0,K. Caldwell-Pope makes 2-pt layup from 1 ft,,63,61
237,2,0:00.0,,B. Ingram misses 2-pt jump shot from 9 ft,63,61
238,2,0:00.0,,Offensive rebound by Team,63,61
239,2,0:00.0,,Instant Replay (Request: Ruling Stands),63,61
240,3,11:39.0,,J. Holiday misses 3-pt jump shot from 23 ft,63,61
241,3,11:35.0,Defensive rebound by K. Kuzma,,63,61
242,3,11:30.0,D. Green makes 3-pt jump shot from 24 ft (assist by L. James),,66,61
243,3,11:20.0,,B. Ingram makes 2-pt jump shot from 14 ft (assist by L. Ball),66,63
244,3,11:20.0,,Shooting foul by K. Kuzma (drawn by B. Ingram),66,63
245,3,11:20.0,,B. Ingram makes free throw 1 of 1,66,64
246,3,11:07.0,K. Kuzma misses 3-pt jump shot from 26 ft,,66,64
247,3,11:04.0,,Defensive rebound by D. Favors,66,64
248,3,10:57.0,,Turnover by Z. Williamson (out of bounds lost ball),66,64
249,3,10:41.0,D. Green makes 2-pt layup from 1 ft (assist by L. James),,68,64
250,3,10:27.0,,L. Ball misses 2-pt layup from 2 ft (block by J. McGee),68,64
251,3,10:23.0,Defensive rebound by L. James,,68,64
252,3,10:19.0,K. Kuzma makes 2-pt layup from 2 ft (assist by L. James),,70,64
253,3,10:19.0,,Violation by Team (def goaltending),70,64
254,3,10:07.0,,Offensive foul by Z. Williamson (drawn by K. Kuzma),70,64
255,3,10:07.0,,Turnover by Z. Williamson (offensive foul),70,64
256,3,9:54.0,Turnover by L. James (bad pass; steal by L. Ball),,70,64
257,3,9:46.0,,J. Holiday misses 2-pt layup from 3 ft (block by J. McGee),70,64
258,3,9:42.0,,Offensive rebound by D. Favors,70,64
259,3,9:42.0,,D. Favors makes 2-pt layup at rim,70,66
260,3,9:26.0,K. Kuzma misses 2-pt jump shot from 8 ft,,70,66
261,3,9:22.0,Offensive rebound by J. McGee,,70,66
262,3,9:22.0,J. McGee makes 2-pt layup from 1 ft,,72,66
263,3,9:18.0,,Offensive foul by B. Ingram (drawn by L. James),72,66
264,3,9:18.0,,Turnover by B. Ingram (offensive foul),72,66
265,3,9:07.0,Shooting foul by D. Favors (drawn by K. Kuzma),,72,66
266,3,9:07.0,K. Kuzma makes free throw 1 of 2,,73,66
267,3,9:07.0,K. Kuzma makes free throw 2 of 2,,74,66
268,3,8:51.0,,B. Ingram misses 3-pt jump shot from 25 ft,74,66
269,3,8:49.0,,Offensive rebound by D. Favors,74,66
270,3,8:43.0,,Z. Williamson makes 2-pt dunk at rim (assist by L. Ball),74,68
271,3,8:32.0,K. Kuzma misses 3-pt jump shot from 25 ft,,74,68
272,3,8:30.0,,Defensive rebound by Z. Williamson,74,68
273,3,8:22.0,,B. Ingram misses 2-pt layup from 2 ft (block by J. McGee),74,68
274,3,8:19.0,Defensive rebound by L. James,,74,68
275,3,8:17.0,A. Bradley makes 3-pt jump shot from 23 ft (assist by L. James),,77,68
276,3,8:16.0,,New Orleans full timeout,77,68
277,3,8:02.0,,Personal foul by A. Bradley (drawn by B. Ingram),77,68
278,3,7:54.0,,Personal foul by L. James (drawn by D. Favors),77,68
279,3,7:46.0,,Shooting foul by K. Kuzma (drawn by Z. Williamson),77,68
280,3,7:46.0,,Z. Williamson makes free throw 1 of 2,77,69
281,3,7:46.0,,Z. Williamson makes free throw 2 of 2,77,70
282,3,7:26.0,Turnover by L. James (bad pass),,77,70
283,3,7:12.0,,Z. Williamson makes 2-pt layup from 1 ft,77,72
284,3,6:54.0,K. Kuzma misses 2-pt hook shot from 8 ft,,77,72
285,3,6:52.0,,Defensive rebound by L. Ball,77,72
286,3,6:47.0,,Turnover by J. Holiday (out of bounds lost ball),77,72
287,3,6:36.0,Turnover by L. James (bad pass; steal by L. Ball),,77,72
288,3,6:29.0,,D. Favors makes 2-pt dunk from 1 ft (assist by J. Holiday),77,74
289,3,6:29.0,LA Lakers full timeout,,77,74
290,3,6:17.0,L. James misses 2-pt jump shot from 20 ft,,77,74
291,3,6:14.0,,Defensive rebound by J. Holiday,77,74
292,3,6:00.0,,L. Ball makes 3-pt jump shot from 25 ft (assist by B. Ingram),77,77
293,3,5:52.0,A. Bradley makes 3-pt jump shot from 27 ft (assist by L. James),,80,77
294,3,5:26.0,,B. Ingram makes 3-pt jump shot from 25 ft (assist by L. Ball),80,80
295,3,5:16.0,,Violation by Team (kicked ball),80,80
296,3,5:16.0,K. Caldwell-Pope enters the game for D. Green,,80,80
297,3,5:16.0,,J. Hart enters the game for Z. Williamson,80,80
298,3,5:14.0,Turnover by K. Caldwell-Pope (bad pass; steal by B. Ingram),,80,80
299,3,5:09.0,,B. Ingram misses 2-pt layup from 5 ft,80,80
300,3,5:07.0,Defensive rebound by K. Kuzma,,80,80
301,3,5:00.0,K. Caldwell-Pope makes 2-pt jump shot from 12 ft (assist by K. Kuzma),,82,80
302,3,4:54.0,,J. Holiday makes 2-pt layup from 2 ft (assist by L. Ball),82,82
303,3,4:35.0,L. James makes 2-pt jump shot from 18 ft,,84,82
304,3,4:29.0,,Shooting foul by J. McGee (drawn by D. Favors),84,82
305,3,4:29.0,,D. Favors makes free throw 1 of 2,84,83
306,3,4:29.0,D. Howard enters the game for K. Kuzma,,84,83
307,3,4:29.0,M. Morris enters the game for J. McGee,,84,83
308,3,4:29.0,,E. Moore enters the game for J. Holiday,84,83
309,3,4:29.0,,D. Favors makes free throw 2 of 2,84,84
310,3,4:15.0,M. Morris makes 3-pt jump shot from 26 ft (assist by L. James),,87,84
311,3,3:58.0,,Turnover by B. Ingram (lost ball; steal by A. Bradley),87,84
312,3,3:54.0,A. Bradley makes 2-pt dunk from 1 ft,,89,84
313,3,3:41.0,,B. Ingram misses 2-pt jump shot from 18 ft,89,84
314,3,3:38.0,Defensive rebound by L. James,,89,84
315,3,3:35.0,L. James misses 3-pt jump shot from 26 ft,,89,84
316,3,3:31.0,,Defensive rebound by E. Moore,89,84
317,3,3:28.0,,New Orleans full timeout,89,84
318,3,3:28.0,R. Rondo enters the game for L. James,,89,84
319,3,3:28.0,,N. Melli enters the game for D. Favors,89,84
320,3,3:09.0,,E. Moore misses 2-pt hook shot from 10 ft,89,84
321,3,3:07.0,Defensive rebound by M. Morris,,89,84
322,3,3:03.0,A. Bradley misses 3-pt jump shot from 23 ft,,89,84
323,3,3:00.0,,Defensive rebound by J. Hart,89,84
324,3,2:50.0,,L. Ball misses 2-pt layup from 2 ft,89,84
325,3,2:47.0,Defensive rebound by M. Morris,,89,84
326,3,2:35.0,M. Morris misses 2-pt jump shot from 8 ft,,89,84
327,3,2:30.0,,Defensive rebound by L. Ball,89,84
328,3,2:22.0,,N. Melli makes 2-pt jump shot from 9 ft,89,86
329,3,2:14.0,Turnover by R. Rondo (bad pass),,89,86
330,3,2:14.0,Q. Cook enters the game for A. Bradley,,89,86
331,3,1:50.0,,N. Melli misses 3-pt jump shot from 25 ft,89,86
332,3,1:46.0,Defensive rebound by M. Morris,,89,86
333,3,1:32.0,Q. Cook misses 3-pt jump shot from 26 ft,,89,86
334,3,1:28.0,,Defensive rebound by L. Ball,89,86
335,3,1:24.0,,E. Moore makes 3-pt jump shot from 25 ft (assist by L. Ball),89,89
336,3,0:57.0,Q. Cook misses 2-pt jump shot from 7 ft,,89,89
337,3,0:55.0,,Defensive rebound by J. Hart,89,89
338,3,0:53.0,,Technical foul by D. Howard,89,89
339,3,0:53.0,Technical foul by N. Melli,,89,89
340,3,0:45.0,,Personal foul by Q. Cook (drawn by N. Melli),89,89
341,3,0:45.0,,N. Melli makes free throw 1 of 2,89,90
342,3,0:45.0,,N. Melli makes free throw 2 of 2,89,91
343,3,0:33.0,M. Morris misses 3-pt jump shot from 26 ft,,89,91
344,3,0:30.0,,Defensive rebound by Team,89,91
345,3,0:30.0,Loose ball foul by D. Howard (drawn by N. Melli),,89,91
346,3,0:30.0,,N. Melli makes free throw 1 of 2,89,92
347,3,0:30.0,,N. Melli makes free throw 2 of 2,89,93
348,3,0:15.0,Personal foul by B. Ingram (drawn by M. Morris),,89,93
349,3,0:11.0,K. Caldwell-Pope makes 2-pt jump shot from 22 ft (assist by D. Howard),,91,93
350,3,0:04.0,,Shooting foul by K. Caldwell-Pope (drawn by L. Ball),91,93
351,3,0:04.0,,L. Ball makes free throw 1 of 2,91,94
352,3,0:04.0,,J. Holiday enters the game for B. Ingram,91,94
353,3,0:04.0,,L. Ball makes free throw 2 of 2,91,95
354,3,0:01.0,Personal foul by J. Holiday (drawn by K. Caldwell-Pope),,91,95
355,3,0:01.0,K. Caldwell-Pope makes free throw 1 of 2,,92,95
356,3,0:01.0,K. Caldwell-Pope makes free throw 2 of 2,,93,95
357,3,0:00.0,,N. Melli misses 3-pt jump shot from 37 ft,93,95
358,3,0:00.0,,Offensive rebound by Team,93,95
359,4,11:41.0,L. James makes 2-pt jump shot from 15 ft,,95,95
360,4,11:26.0,,Shooting foul by D. Howard (drawn by Z. Williamson),95,95
361,4,11:26.0,,Z. Williamson makes free throw 1 of 2,95,96
362,4,11:26.0,,Z. Williamson makes free throw 2 of 2,95,97
363,4,11:09.0,L. James misses 2-pt jump shot from 13 ft,,95,97
364,4,11:09.0,,Defensive rebound by Team,95,97
365,4,11:09.0,Loose ball foul by D. Howard (drawn by N. Melli),,95,97
366,4,10:53.0,,N. Melli makes 3-pt jump shot from 27 ft (assist by E. Moore),95,100
367,4,10:39.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,95,100
368,4,10:36.0,,Defensive rebound by J. Hart,95,100
369,4,10:17.0,,Shooting foul by M. Morris (drawn by Z. Williamson),95,100
370,4,10:17.0,,Z. Williamson makes free throw 1 of 2,95,101
371,4,10:17.0,K. Kuzma enters the game for M. Morris,,95,101
372,4,10:17.0,,Z. Williamson misses free throw 2 of 2,95,101
373,4,10:14.0,Defensive rebound by D. Howard,,95,101
374,4,10:02.0,L. James misses 3-pt jump shot from 25 ft,,95,101
375,4,9:55.0,Offensive rebound by D. Howard,,95,101
376,4,9:55.0,D. Howard makes 2-pt dunk from 1 ft,,97,101
377,4,9:46.0,,N. Melli misses 3-pt jump shot from 25 ft,97,101
378,4,9:42.0,Defensive rebound by L. James,,97,101
379,4,9:28.0,K. Kuzma makes 3-pt jump shot from 26 ft (assist by L. James),,100,101
380,4,9:28.0,Q. Cook enters the game for R. Rondo,,100,101
381,4,9:17.0,,Z. Williamson misses 2-pt layup from 4 ft (block by K. Caldwell-Pope),100,101
382,4,9:17.0,Defensive rebound by Team,,100,101
383,4,8:57.0,L. James makes 2-pt dunk from 1 ft,,102,101
384,4,8:46.0,,J. Hart misses 3-pt jump shot from 25 ft,102,101
385,4,8:46.0,Defensive rebound by D. Howard,,102,101
386,4,8:31.0,L. James makes 2-pt layup from 2 ft,,104,101
387,4,8:31.0,,New Orleans full timeout,104,101
388,4,8:31.0,,L. Ball enters the game for J. Hart,104,101
