,QUARTER,TIME_REMAINING,UTAH_ACTION,GOLDEN STATE_ACTION,UTAH_SCORE,GOLDEN STATE_SCORE
381,4,7:34.0,,D. Lee enters the game for M. Chriss,108,77
382,4,7:34.0,,E. Paschall enters the game for D. Russell,108,77
383,4,7:23.0,E. Davis misses 2-pt layup from 5 ft,,108,77
384,4,7:22.0,Offensive rebound by E. Davis,,108,77
385,4,7:22.0,Turnover by E. Mudiay (traveling),,108,77
386,4,7:13.0,,J. Evans makes 2-pt jump shot from 16 ft,108,79
387,4,6:57.0,Turnover by G. Niang (bad pass; steal by J. Evans),,108,79
388,4,6:52.0,,Turnover by D. Lee (lost ball),108,79
389,4,6:52.0,,Loose ball foul by D. Lee (drawn by M. Conley),108,79
390,4,6:39.0,M. Conley makes 2-pt jump shot from 17 ft,,110,79
391,4,6:27.0,,O. Spellman misses 2-pt jump shot from 21 ft,110,79
392,4,6:24.0,Defensive rebound by G. Niang,,110,79
393,4,6:16.0,E. Mudiay makes 2-pt jump shot from 9 ft (assist by G. Niang),,112,79
394,4,5:59.0,,Shooting foul by E. Davis (drawn by O. Spellman),112,79
395,4,5:59.0,,O. Spellman makes free throw 1 of 2,112,80
396,4,5:59.0,J. Morgan enters the game for M. Conley,,112,80
397,4,5:59.0,,O. Spellman makes free throw 2 of 2,112,81
398,4,5:48.0,Turnover by R. Tucker (bad pass; steal by O. Spellman),,112,81
399,4,5:44.0,,O. Spellman makes 2-pt dunk from 2 ft,112,83
400,4,5:31.0,E. Mudiay makes 3-pt jump shot from 27 ft,,115,83
401,4,5:20.0,,Personal foul by R. Tucker (drawn by J. Poole),115,83
402,4,5:16.0,,Personal foul by R. Tucker (drawn by O. Spellman),115,83
403,4,5:16.0,,O. Spellman makes free throw 1 of 2,115,84
404,4,5:16.0,,O. Spellman makes free throw 2 of 2,115,85
405,4,5:04.0,Personal foul by D. Lee (drawn by E. Mudiay),,115,85
406,4,5:04.0,T. Bradley enters the game for E. Davis,,115,85
407,4,5:04.0,,M. Chriss enters the game for D. Lee,115,85
408,4,4:55.0,G. Niang makes 2-pt jump shot from 8 ft (assist by E. Mudiay),,117,85
409,4,4:45.0,,J. Poole misses 2-pt jump shot from 13 ft,117,85
410,4,4:39.0,Defensive rebound by J. Morgan,,117,85
411,4,4:34.0,Turnover by R. Tucker (bad pass),,117,85
412,4,4:12.0,,O. Spellman makes 2-pt layup from 4 ft,117,87
413,4,3:49.0,R. Tucker makes 2-pt layup from 6 ft (assist by G. Niang),,119,87
414,4,3:45.0,,Golden State full timeout,119,87
415,4,3:36.0,,O. Spellman misses 2-pt jump shot from 4 ft,119,87
416,4,3:35.0,,Offensive rebound by O. Spellman,119,87
417,4,3:35.0,,Shooting foul by G. Niang (drawn by O. Spellman),119,87
418,4,3:35.0,,O. Spellman makes free throw 1 of 2,119,88
419,4,3:35.0,,O. Spellman makes free throw 2 of 2,119,89
420,4,3:12.0,R. Tucker misses 3-pt jump shot from 22 ft,,119,89
421,4,3:11.0,Offensive rebound by Team,,119,89
422,4,3:11.0,Turnover by Team (shot clock),,119,89
423,4,2:58.0,,J. Poole misses 3-pt jump shot from 28 ft,119,89
424,4,2:54.0,Defensive rebound by T. Bradley,,119,89
425,4,2:44.0,J. Morgan makes 3-pt jump shot from 29 ft (assist by G. Niang),,122,89
426,4,2:29.0,,Offensive foul by J. Evans (drawn by R. Tucker),122,89
427,4,2:29.0,,Turnover by J. Evans (offensive foul),122,89
428,4,2:17.0,R. Tucker makes 2-pt jump shot from 11 ft,,124,89
429,4,2:04.0,,M. Chriss makes 2-pt layup from 2 ft (assist by J. Poole),124,91
430,4,1:57.0,G. Niang makes 3-pt jump shot from 24 ft (assist by E. Mudiay),,127,91
431,4,1:47.0,,Turnover by J. Evans (bad pass; steal by G. Niang),127,91
432,4,1:44.0,Shooting foul by J. Poole (drawn by T. Bradley),,127,91
433,4,1:44.0,T. Bradley misses free throw 1 of 2,,127,91
434,4,1:44.0,Offensive rebound by Team,,127,91
435,4,1:44.0,T. Bradley misses free throw 2 of 2,,127,91
436,4,1:42.0,,Defensive rebound by O. Spellman,127,91
437,4,1:28.0,,J. Evans makes 2-pt jump shot from 13 ft,127,93
438,4,1:19.0,E. Mudiay misses 3-pt jump shot from 27 ft,,127,93
439,4,1:18.0,,Defensive rebound by Team,127,93
440,4,1:18.0,Loose ball foul by T. Bradley (drawn by M. Chriss),,127,93
441,4,1:18.0,,M. Chriss misses free throw 1 of 2,127,93
442,4,1:18.0,,Offensive rebound by Team,127,93
443,4,1:18.0,,M. Chriss makes free throw 2 of 2,127,94
444,4,1:04.0,G. Niang misses 3-pt jump shot from 25 ft,,127,94
445,4,1:01.0,,Defensive rebound by J. Poole,127,94
446,4,0:55.0,,O. Spellman misses 3-pt jump shot from 27 ft,127,94
447,4,0:51.0,Defensive rebound by J. Morgan,,127,94
448,4,0:35.0,R. Tucker misses 2-pt layup from 5 ft,,127,94
449,4,0:32.0,Offensive rebound by R. Tucker,,127,94
450,4,0:32.0,R. Tucker makes 2-pt layup from 2 ft,,129,94
451,4,0:21.0,,Personal foul by J. Morgan (drawn by J. Poole),129,94
452,4,0:21.0,,J. Poole makes free throw 1 of 2,129,95
453,4,0:21.0,,J. Poole makes free throw 2 of 2,129,96
454,4,0:21.0,Technical foul by M. Chriss,,129,96
455,4,0:21.0,,Technical foul by T. Bradley,129,96
456,4,0:21.0,T. Bradley ejected from game,,129,96
457,4,0:21.0,,M. Chriss ejected from game,129,96
