,QUARTER,TIME_REMAINING,CHICAGO_ACTION,BROOKLYN_ACTION,CHICAGO_SCORE,BROOKLYN_SCORE
84,1,1:11.0,,Offensive rebound by J. Allen,21,22
85,1,1:11.0,,J. Allen misses 2-pt dunk from 1 ft,21,22
86,1,1:11.0,Defensive rebound by T. Young,,21,22
87,1,0:57.0,T. Young makes 2-pt hook shot from 11 ft,,23,22
88,1,0:44.0,,T. Prince misses 2-pt jump shot from 15 ft,23,22
89,1,0:42.0,Defensive rebound by T. Young,,23,22
90,1,0:35.0,C. White misses 3-pt jump shot from 26 ft,,23,22
91,1,0:35.0,,Defensive rebound by T. Prince,23,22
92,1,0:23.0,,Turnover by J. Allen (lost ball),23,22
93,1,0:23.0,,Loose ball foul by J. Allen (drawn by S. Harrison),23,22
94,1,0:23.0,,S. Dinwiddie enters the game for C. Chiozza,23,22
95,1,0:00.0,C. White misses 2-pt layup from 6 ft,,23,22
96,1,0:00.0,Offensive rebound by Team,,23,22
97,2,11:43.0,O. Porter misses 3-pt jump shot from 25 ft,,23,22
98,2,11:41.0,Offensive rebound by S. Harrison,,23,22
99,2,11:38.0,O. Porter makes 2-pt jump shot from 5 ft (assist by S. Harrison),,25,22
100,2,11:28.0,,Turnover by C. Chiozza (bad pass),25,22
101,2,11:08.0,W. Carter makes 2-pt jump shot from 14 ft (assist by O. Porter),,27,22
102,2,10:56.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 23 ft,27,22
103,2,10:54.0,Defensive rebound by W. Carter,,27,22
104,2,10:45.0,O. Porter misses 2-pt jump shot from 5 ft,,27,22
105,2,10:42.0,,Defensive rebound by C. LeVert,27,22
106,2,10:39.0,,J. Allen makes 2-pt dunk at rim (assist by C. LeVert),27,24
107,2,10:20.0,W. Carter makes 2-pt hook shot from 6 ft (assist by C. White),,29,24
108,2,10:13.0,,Personal foul by W. Carter (drawn by J. Allen),29,24
109,2,10:13.0,D. Valentine enters the game for O. Porter,,29,24
110,2,10:10.0,,Personal foul by S. Harrison (drawn by C. LeVert),29,24
111,2,10:03.0,,J. Allen makes 2-pt dunk from 2 ft (assist by C. LeVert),29,26
112,2,9:41.0,C. White misses 3-pt jump shot from 26 ft,,29,26
113,2,9:39.0,,Defensive rebound by C. LeVert,29,26
114,2,9:34.0,,C. LeVert makes 3-pt jump shot from 26 ft,29,29
115,2,9:18.0,S. Harrison makes 2-pt layup from 2 ft (assist by L. Markkanen),,31,29
116,2,9:09.0,,C. LeVert makes 3-pt jump shot from 26 ft,31,32
117,2,8:55.0,C. White makes 2-pt layup from 5 ft,,33,32
118,2,8:39.0,,C. Chiozza makes 2-pt layup from 3 ft,33,34
119,2,8:27.0,C. White makes 3-pt jump shot from 27 ft,,36,34
120,2,8:26.0,,Brooklyn full timeout,36,34
121,2,8:26.0,T. Satoranský enters the game for C. White,,36,34
122,2,8:26.0,,S. Dinwiddie enters the game for C. Chiozza,36,34
123,2,8:14.0,,T. Prince misses 3-pt jump shot from 24 ft,36,34
124,2,8:10.0,,Offensive rebound by Team,36,34
125,2,8:08.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 23 ft,36,34
126,2,8:04.0,Defensive rebound by S. Harrison,,36,34
127,2,7:55.0,S. Harrison misses 2-pt jump shot from 13 ft,,36,34
128,2,7:53.0,,Defensive rebound by J. Allen,36,34
129,2,7:39.0,,J. Allen makes 2-pt dunk from 1 ft (assist by C. LeVert),36,36
130,2,7:17.0,L. Markkanen makes 3-pt jump shot from 24 ft (assist by S. Harrison),,39,36
131,2,7:06.0,,T. Prince misses 3-pt jump shot from 25 ft,39,36
132,2,7:04.0,Defensive rebound by W. Carter,,39,36
133,2,6:55.0,Shooting foul by T. Luwawu-Cabarrot (drawn by W. Carter),,39,36
134,2,6:55.0,W. Carter makes free throw 1 of 2,,40,36
135,2,6:55.0,,W. Chandler enters the game for C. LeVert,40,36
136,2,6:55.0,,J. Harris enters the game for T. Luwawu-Cabarrot,40,36
137,2,6:55.0,W. Carter makes free throw 2 of 2,,41,36
138,2,6:33.0,,S. Dinwiddie makes 3-pt jump shot from 27 ft (assist by J. Allen),41,39
139,2,6:05.0,S. Harrison misses 2-pt layup from 2 ft (block by J. Allen),,41,39
140,2,6:03.0,,Defensive rebound by T. Prince,41,39
141,2,6:00.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft,41,39
142,2,5:56.0,,Offensive rebound by S. Dinwiddie,41,39
143,2,5:49.0,,Def 3 sec tech foul by Team,41,39
144,2,5:49.0,,T. Prince makes technical free throw,41,40
145,2,5:49.0,D. Gafford enters the game for W. Carter,,41,40
146,2,5:49.0,C. White enters the game for S. Harrison,,41,40
147,2,5:49.0,T. Young enters the game for L. Markkanen,,41,40
148,2,5:43.0,,J. Harris misses 3-pt jump shot from 26 ft,41,40
149,2,5:40.0,,Offensive rebound by T. Prince,41,40
150,2,5:40.0,,T. Prince misses 2-pt dunk from 1 ft,41,40
151,2,5:40.0,,Offensive rebound by Team,41,40
152,2,5:40.0,,Offensive foul by S. Dinwiddie (drawn by C. White),41,40
153,2,5:40.0,,Turnover by S. Dinwiddie (offensive foul),41,40
154,2,5:40.0,,D. Jordan enters the game for J. Allen,41,40
155,2,5:29.0,D. Valentine misses 2-pt jump shot from 19 ft,,41,40
156,2,5:25.0,,Defensive rebound by T. Prince,41,40
157,2,5:22.0,,Turnover by T. Prince (bad pass; steal by D. Valentine),41,40
158,2,5:09.0,T. Satoranský misses 2-pt jump shot from 7 ft,,41,40
159,2,5:05.0,,Defensive rebound by S. Dinwiddie,41,40
160,2,4:59.0,,W. Chandler misses 3-pt jump shot from 26 ft,41,40
161,2,4:58.0,,Offensive rebound by Team,41,40
162,2,4:58.0,Loose ball foul by C. White (drawn by D. Jordan),,41,40
163,2,4:58.0,,C. LeVert enters the game for T. Prince,41,40
164,2,4:52.0,,Personal foul by D. Gafford (drawn by S. Dinwiddie),41,40
165,2,4:45.0,,J. Harris makes 2-pt layup at rim (assist by D. Jordan),41,42
166,2,4:33.0,T. Young misses 3-pt jump shot from 24 ft,,41,42
167,2,4:29.0,,Defensive rebound by C. LeVert,41,42
168,2,4:15.0,,Shooting foul by D. Valentine (drawn by S. Dinwiddie),41,42
169,2,4:15.0,,S. Dinwiddie makes free throw 1 of 2,41,43
170,2,4:15.0,O. Porter enters the game for D. Valentine,,41,43
171,2,4:15.0,,S. Dinwiddie makes free throw 2 of 2,41,44
172,2,4:07.0,Shooting foul by W. Chandler (drawn by D. Gafford),,41,44
173,2,4:07.0,D. Gafford makes free throw 1 of 2,,42,44
174,2,4:07.0,D. Gafford makes free throw 2 of 2,,43,44
175,2,3:56.0,,S. Dinwiddie makes 2-pt layup from 1 ft,43,46
176,2,3:45.0,O. Porter misses 3-pt jump shot from 26 ft,,43,46
177,2,3:40.0,,Defensive rebound by C. LeVert,43,46
178,2,3:30.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft,43,46
179,2,3:27.0,Defensive rebound by C. White,,43,46
180,2,3:26.0,Personal foul by J. Harris (drawn by T. Young),,43,46
181,2,3:10.0,O. Porter makes 2-pt jump shot from 8 ft,,45,46
182,2,2:45.0,,W. Chandler misses 3-pt jump shot from 22 ft,45,46
183,2,2:43.0,,Offensive rebound by D. Jordan,45,46
184,2,2:42.0,,J. Harris makes 3-pt jump shot from 26 ft (assist by D. Jordan),45,49
185,2,2:23.0,T. Young misses 3-pt jump shot from 23 ft,,45,49
186,2,2:20.0,,Defensive rebound by J. Harris,45,49
187,2,2:18.0,,Shooting foul by O. Porter (drawn by S. Dinwiddie),45,49
188,2,2:18.0,Chicago full timeout,,45,49
189,2,2:18.0,W. Carter enters the game for D. Gafford,,45,49
190,2,2:18.0,S. Harrison enters the game for T. Satoranský,,45,49
191,2,2:18.0,,S. Dinwiddie makes free throw 1 of 2,45,50
192,2,2:18.0,,S. Dinwiddie makes free throw 2 of 2,45,51
193,2,2:07.0,T. Young misses 2-pt jump shot from 10 ft,,45,51
194,2,2:04.0,,Defensive rebound by D. Jordan,45,51
195,2,1:47.0,,Offensive foul by J. Harris (drawn by T. Young),45,51
196,2,1:47.0,,Turnover by J. Harris (offensive foul),45,51
197,2,1:47.0,,T. Luwawu-Cabarrot enters the game for J. Harris,45,51
198,2,1:37.0,O. Porter misses 2-pt jump shot from 18 ft,,45,51
199,2,1:34.0,,Defensive rebound by D. Jordan,45,51
200,2,1:22.0,,Shooting foul by O. Porter (drawn by C. LeVert),45,51
201,2,1:22.0,,C. LeVert makes free throw 1 of 2,45,52
202,2,1:22.0,,C. LeVert makes free throw 2 of 2,45,53
203,2,1:03.0,C. White makes 2-pt jump shot from 20 ft,,47,53
204,2,0:47.0,,C. LeVert makes 3-pt jump shot from 26 ft,47,56
205,2,0:40.0,C. White misses 3-pt jump shot from 26 ft,,47,56
206,2,0:37.0,,Defensive rebound by C. LeVert,47,56
207,2,0:33.0,,Shooting foul by S. Harrison (drawn by C. LeVert),47,56
208,2,0:33.0,,C. LeVert misses free throw 1 of 3,47,56
209,2,0:33.0,,Offensive rebound by Team,47,56
210,2,0:33.0,,C. LeVert makes free throw 2 of 3,47,57
211,2,0:33.0,,T. Prince enters the game for T. Luwawu-Cabarrot,47,57
212,2,0:33.0,,C. LeVert makes free throw 3 of 3,47,58
213,2,0:28.0,Personal foul by W. Chandler (drawn by W. Carter),,47,58
214,2,0:10.0,T. Young makes 3-pt jump shot from 24 ft (assist by C. White),,50,58
215,2,0:03.0,,C. LeVert misses 3-pt jump shot from 26 ft,50,58
216,2,0:03.0,Defensive rebound by O. Porter,,50,58
217,2,0:00.0,O. Porter misses 3-pt jump shot from 57 ft,,50,58
218,2,0:00.0,Offensive rebound by Team,,50,58
219,3,11:39.0,D. Valentine makes 2-pt jump shot from 6 ft,,52,58
220,3,11:24.0,,J. Harris misses 3-pt jump shot from 26 ft,52,58
221,3,11:21.0,Defensive rebound by S. Harrison,,52,58
222,3,11:10.0,W. Carter misses 2-pt jump shot from 19 ft,,52,58
223,3,11:07.0,,Defensive rebound by D. Jordan,52,58
224,3,10:47.0,,S. Dinwiddie misses 2-pt layup from 7 ft,52,58
225,3,10:47.0,Defensive rebound by W. Carter,,52,58
226,3,10:47.0,Technical foul by S. Dinwiddie,,52,58
227,3,10:47.0,L. Markkanen makes technical free throw,,53,58
228,3,10:39.0,D. Valentine misses 3-pt jump shot from 23 ft,,53,58
229,3,10:36.0,,Defensive rebound by W. Chandler,53,58
230,3,10:21.0,,Turnover by J. Harris (bad pass; steal by L. Markkanen),53,58
231,3,10:21.0,Personal foul by W. Chandler (drawn by S. Harrison),,53,58
232,3,10:06.0,T. Satoranský makes 2-pt jump shot from 11 ft (assist by L. Markkanen),,55,58
233,3,9:54.0,,S. Dinwiddie makes 2-pt dunk from 1 ft,55,60
234,3,9:35.0,L. Markkanen misses 3-pt jump shot from 28 ft,,55,60
235,3,9:34.0,,Defensive rebound by Team,55,60
236,3,9:15.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by C. LeVert),55,62
237,3,8:59.0,Shooting foul by D. Jordan (drawn by W. Carter),,55,62
238,3,8:59.0,W. Carter misses free throw 1 of 2,,55,62
239,3,8:59.0,Offensive rebound by Team,,55,62
240,3,8:59.0,W. Carter makes free throw 2 of 2,,56,62
241,3,8:39.0,,W. Chandler makes 3-pt jump shot from 25 ft (assist by C. LeVert),56,65
242,3,8:17.0,D. Valentine misses 3-pt jump shot from 26 ft,,56,65
243,3,8:15.0,Offensive rebound by T. Satoranský,,56,65
244,3,8:08.0,T. Satoranský misses 2-pt layup from 1 ft (block by D. Jordan),,56,65
245,3,8:06.0,,Defensive rebound by D. Jordan,56,65
246,3,8:02.0,,Personal foul by D. Valentine (drawn by S. Dinwiddie),56,65
247,3,8:02.0,C. White enters the game for S. Harrison,,56,65
248,3,7:51.0,,W. Chandler makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),56,68
249,3,7:50.0,Chicago full timeout,,56,68
250,3,7:50.0,,T. Luwawu-Cabarrot enters the game for C. LeVert,56,68
251,3,7:27.0,C. White misses 2-pt layup from 5 ft (block by D. Jordan),,56,68
252,3,7:24.0,,Defensive rebound by S. Dinwiddie,56,68
253,3,7:10.0,,J. Harris misses 3-pt jump shot from 26 ft,56,68
254,3,7:05.0,Defensive rebound by T. Satoranský,,56,68
255,3,6:59.0,Shooting foul by T. Luwawu-Cabarrot (drawn by D. Valentine),,56,68
256,3,6:59.0,D. Valentine makes free throw 1 of 2,,57,68
257,3,6:59.0,D. Gafford enters the game for W. Carter,,57,68
258,3,6:59.0,D. Valentine misses free throw 2 of 2,,57,68
259,3,6:56.0,,Defensive rebound by W. Chandler,57,68
260,3,6:35.0,,W. Chandler misses 2-pt layup from 6 ft (block by D. Gafford),57,68
261,3,6:35.0,,Offensive rebound by Team,57,68
262,3,6:35.0,,Turnover by Team (shot clock),57,68
263,3,6:24.0,Turnover by T. Satoranský (traveling),,57,68
264,3,6:10.0,,J. Harris makes 2-pt layup from 1 ft (assist by S. Dinwiddie),57,70
265,3,6:01.0,D. Gafford makes 2-pt dunk from 1 ft (assist by C. White),,59,70
266,3,5:52.0,,Personal foul by C. White (drawn by S. Dinwiddie),59,70
267,3,5:52.0,O. Porter enters the game for L. Markkanen,,59,70
268,3,5:52.0,T. Young enters the game for D. Valentine,,59,70
269,3,5:52.0,,T. Prince enters the game for W. Chandler,59,70
270,3,5:50.0,,J. Harris makes 2-pt layup from 2 ft (assist by T. Luwawu-Cabarrot),59,72
271,3,5:50.0,Violation by Team (def goaltending),,59,72
272,3,5:35.0,T. Young misses 3-pt jump shot from 27 ft,,59,72
273,3,5:31.0,,Defensive rebound by D. Jordan,59,72
274,3,5:25.0,,Turnover by T. Prince (traveling),59,72
275,3,5:08.0,C. White misses 2-pt jump shot from 14 ft,,59,72
276,3,5:06.0,,Defensive rebound by D. Jordan,59,72
277,3,5:02.0,,Personal foul by T. Satoranský (drawn by S. Dinwiddie),59,72
278,3,4:53.0,,J. Harris misses 3-pt jump shot from 26 ft,59,72
279,3,4:48.0,Defensive rebound by T. Young,,59,72
280,3,4:33.0,O. Porter makes 2-pt jump shot from 13 ft,,61,72
281,3,4:23.0,,Turnover by S. Dinwiddie (lost ball; steal by T. Young),61,72
282,3,4:20.0,Shooting foul by T. Prince (drawn by T. Young),,61,72
283,3,4:20.0,,Brooklyn full timeout,61,72
284,3,4:20.0,,Instant Replay (Challenge: Stands),61,72
285,3,4:20.0,T. Young misses free throw 1 of 2,,61,72
286,3,4:20.0,Offensive rebound by Team,,61,72
287,3,4:20.0,T. Young makes free throw 2 of 2,,62,72
288,3,4:05.0,,Shooting foul by D. Gafford (drawn by S. Dinwiddie),62,72
289,3,4:05.0,,S. Dinwiddie makes free throw 1 of 2,62,73
290,3,4:05.0,S. Harrison enters the game for T. Satoranský,,62,73
291,3,4:05.0,,J. Allen enters the game for D. Jordan,62,73
292,3,4:05.0,,S. Dinwiddie makes free throw 2 of 2,62,74
293,3,3:41.0,T. Young makes 2-pt hook shot from 2 ft,,64,74
294,3,3:29.0,,Turnover by J. Allen (traveling),64,74
295,3,3:29.0,,C. LeVert enters the game for S. Dinwiddie,64,74
296,3,3:17.0,O. Porter misses 3-pt jump shot from 28 ft,,64,74
297,3,3:16.0,,Defensive rebound by Team,64,74
298,3,3:16.0,Loose ball foul by D. Gafford (drawn by J. Allen),,64,74
299,3,3:16.0,,J. Allen makes free throw 1 of 2,64,75
300,3,3:16.0,,C. Chiozza enters the game for J. Harris,64,75
301,3,3:16.0,,J. Allen misses free throw 2 of 2,64,75
302,3,3:13.0,Defensive rebound by C. White,,64,75
303,3,2:56.0,Shooting foul by C. LeVert (drawn by T. Young),,64,75
304,3,2:56.0,T. Young makes free throw 1 of 2,,65,75
305,3,2:56.0,T. Young misses free throw 2 of 2,,65,75
306,3,2:53.0,,Defensive rebound by T. Prince,65,75
307,3,2:47.0,,Turnover by C. LeVert (bad pass; steal by C. White),65,75
308,3,2:32.0,Shooting foul by T. Luwawu-Cabarrot (drawn by T. Young),,65,75
309,3,2:32.0,T. Young makes free throw 1 of 2,,66,75
310,3,2:32.0,W. Carter enters the game for D. Gafford,,66,75
311,3,2:32.0,T. Young misses free throw 2 of 2,,66,75
312,3,2:30.0,Offensive rebound by Team,,66,75
313,3,2:30.0,,T. Pinson enters the game for T. Luwawu-Cabarrot,66,75
314,3,2:17.0,W. Carter misses 2-pt hook shot from 6 ft,,66,75
315,3,2:15.0,,Defensive rebound by J. Allen,66,75
316,3,2:10.0,,C. Chiozza makes 2-pt layup from 1 ft,66,77
317,3,1:48.0,T. Young misses 2-pt layup from 3 ft,,66,77
318,3,1:45.0,Offensive rebound by T. Young,,66,77
319,3,1:45.0,T. Young makes 2-pt layup from 1 ft,,68,77
320,3,1:39.0,,Turnover by T. Pinson (bad pass; steal by O. Porter),68,77
321,3,1:36.0,O. Porter makes 2-pt layup from 1 ft,,70,77
322,3,1:35.0,,Brooklyn full timeout,70,77
323,3,1:22.0,,Turnover by C. LeVert (bad pass; steal by S. Harrison),70,77
324,3,1:16.0,T. Young misses 2-pt layup from 4 ft,,70,77
325,3,1:15.0,,Defensive rebound by T. Prince,70,77
326,3,1:13.0,,Turnover by T. Prince (lost ball; steal by S. Harrison),70,77
327,3,1:09.0,C. White misses 3-pt jump shot from 23 ft,,70,77
328,3,1:07.0,,Defensive rebound by C. Chiozza,70,77
329,3,0:55.0,,T. Prince misses 3-pt jump shot from 23 ft,70,77
330,3,0:52.0,Defensive rebound by C. White,,70,77
331,3,0:31.0,S. Harrison misses 3-pt jump shot from 26 ft,,70,77
332,3,0:27.0,,Defensive rebound by T. Pinson,70,77
333,3,0:06.0,,T. Pinson misses 3-pt jump shot from 23 ft,70,77
334,3,0:03.0,Defensive rebound by O. Porter,,70,77
335,4,11:40.0,,Turnover by T. Prince (lost ball; steal by O. Porter),70,77
336,4,11:15.0,Turnover by O. Porter (lost ball; steal by T. Prince),,70,77
337,4,11:08.0,,C. LeVert misses 2-pt layup from 3 ft (block by S. Harrison),70,77
338,4,11:07.0,Defensive rebound by C. White,,70,77
339,4,11:07.0,Personal take foul by T. Prince (drawn by C. White),,70,77
340,4,10:50.0,W. Carter misses 2-pt jump shot from 11 ft,,70,77
341,4,10:44.0,Offensive rebound by S. Harrison,,70,77
342,4,10:44.0,S. Harrison misses 2-pt layup from 1 ft,,70,77
343,4,10:44.0,,Defensive rebound by C. Chiozza,70,77
344,4,10:44.0,,Turnover by C. LeVert (traveling),70,77
345,4,10:35.0,C. White makes 3-pt jump shot from 28 ft,,73,77
346,4,10:22.0,,Personal foul by S. Harrison (drawn by J. Allen),73,77
347,4,10:22.0,D. Valentine enters the game for O. Porter,,73,77
348,4,10:22.0,,S. Dinwiddie enters the game for C. Chiozza,73,77
349,4,10:19.0,,Shooting foul by L. Markkanen (drawn by J. Allen),73,77
350,4,10:19.0,,J. Allen makes free throw 1 of 2,73,78
351,4,10:19.0,,J. Allen makes free throw 2 of 2,73,79
352,4,9:58.0,C. White misses 3-pt jump shot from 26 ft,,73,79
353,4,9:54.0,,Defensive rebound by T. Luwawu-Cabarrot,73,79
354,4,9:54.0,,Personal foul by S. Harrison (drawn by C. LeVert),73,79
355,4,9:44.0,,Personal foul by D. Valentine (drawn by J. Allen),73,79
356,4,9:35.0,,C. LeVert makes 2-pt jump shot from 6 ft,73,81
357,4,9:26.0,Personal foul by T. Prince (drawn by W. Carter),,73,81
358,4,9:26.0,Technical foul by T. Prince,,73,81
359,4,9:26.0,Instant Replay (Request: Ruling Stands),,73,81
360,4,9:26.0,L. Markkanen makes technical free throw,,74,81
361,4,9:26.0,D. Gafford enters the game for W. Carter,,74,81
362,4,9:26.0,T. Satoranský enters the game for C. White,,74,81
363,4,9:18.0,L. Markkanen misses 2-pt hook shot from 7 ft,,74,81
364,4,9:16.0,,Defensive rebound by J. Allen,74,81
365,4,9:12.0,,Turnover by S. Dinwiddie (bad pass),74,81
366,4,9:12.0,,Loose ball foul by S. Dinwiddie (drawn by T. Satoranský),74,81
367,4,9:02.0,Personal foul by T. Prince (drawn by L. Markkanen),,74,81
368,4,8:56.0,Shooting foul by S. Dinwiddie (drawn by T. Satoranský),,74,81
369,4,8:56.0,T. Satoranský makes free throw 1 of 2,,75,81
370,4,8:56.0,T. Satoranský makes free throw 2 of 2,,76,81
371,4,8:41.0,,Shooting foul by D. Gafford (drawn by T. Prince),76,81
372,4,8:41.0,,T. Prince makes free throw 1 of 2,76,82
373,4,8:41.0,,J. Harris enters the game for C. LeVert,76,82
374,4,8:41.0,,T. Prince makes free throw 2 of 2,76,83
375,4,8:23.0,D. Valentine misses 3-pt jump shot from 26 ft,,76,83
376,4,8:21.0,,Defensive rebound by Team,76,83
377,4,8:06.0,,Turnover by S. Dinwiddie (lost ball; steal by S. Harrison),76,83
378,4,8:01.0,T. Satoranský misses 2-pt layup from 3 ft,,76,83
379,4,7:58.0,,Defensive rebound by J. Harris,76,83
380,4,7:47.0,,Shooting foul by D. Gafford (drawn by T. Luwawu-Cabarrot),76,83
381,4,7:47.0,,T. Luwawu-Cabarrot misses free throw 1 of 2,76,83
382,4,7:47.0,,Offensive rebound by Team,76,83
383,4,7:47.0,,T. Luwawu-Cabarrot makes free throw 2 of 2,76,84
384,4,7:47.0,Chicago full timeout,,76,84
