,QUARTER,TIME_REMAINING,DETROIT_ACTION,BOSTON_ACTION,DETROIT_SCORE,BOSTON_SCORE
39,1,6:50.0,,J. Brown makes 3-pt jump shot from 26 ft (assist by D. Theis),13,11
40,1,6:37.0,Personal foul by D. Theis (drawn by D. Rose),,13,11
41,1,6:26.0,S. Doumbouya makes 3-pt jump shot from 25 ft (assist by D. Rose),,16,11
42,1,6:07.0,,D. Theis misses 2-pt layup from 5 ft (block by B. Brown),16,11
43,1,6:05.0,Defensive rebound by Team,,16,11
44,1,6:05.0,,E. Freedom enters the game for D. Theis,16,11
45,1,5:55.0,D. Rose makes 2-pt jump shot from 15 ft,,18,11
46,1,5:36.0,,M. Smart misses 2-pt jump shot from 9 ft,18,11
47,1,5:33.0,Defensive rebound by A. Drummond,,18,11
48,1,5:15.0,Turnover by A. Drummond (lost ball; steal by K. Walker),,18,11
49,1,5:07.0,,K. Walker makes 3-pt jump shot from 26 ft (assist by M. Smart),18,14
50,1,4:53.0,D. Rose misses 3-pt jump shot from 25 ft,,18,14
51,1,4:50.0,,Defensive rebound by E. Freedom,18,14
52,1,4:40.0,,K. Walker misses 3-pt jump shot from 26 ft,18,14
53,1,4:37.0,Defensive rebound by S. Doumbouya,,18,14
54,1,4:30.0,S. Doumbouya misses 3-pt jump shot from 26 ft,,18,14
55,1,4:28.0,,Defensive rebound by G. Hayward,18,14
56,1,4:18.0,,E. Freedom misses 2-pt jump shot from 11 ft,18,14
57,1,4:15.0,Defensive rebound by B. Brown,,18,14
58,1,4:12.0,S. Doumbouya makes 2-pt dunk from 2 ft (assist by B. Brown),,20,14
59,1,4:12.0,,Boston full timeout,20,14
60,1,4:12.0,T. Frazier enters the game for B. Brown,,20,14
61,1,4:12.0,S. Mykhailiuk enters the game for D. Rose,,20,14
62,1,4:12.0,,R. Langford enters the game for J. Brown,20,14
63,1,4:12.0,,B. Wanamaker enters the game for M. Smart,20,14
64,1,3:52.0,,G. Hayward makes 2-pt jump shot from 18 ft,20,16
65,1,3:32.0,A. Drummond makes 2-pt jump shot from 8 ft (assist by S. Mykhailiuk),,22,16
66,1,3:16.0,,R. Langford misses 2-pt layup from 7 ft,22,16
67,1,3:13.0,Defensive rebound by S. Mykhailiuk,,22,16
68,1,3:03.0,S. Doumbouya makes 2-pt layup from 4 ft (assist by S. Mykhailiuk),,24,16
69,1,2:49.0,,K. Walker makes 2-pt layup from 2 ft,24,18
70,1,2:29.0,Offensive foul by A. Drummond (drawn by R. Langford),,24,18
71,1,2:29.0,Turnover by A. Drummond (offensive foul),,24,18
72,1,2:29.0,C. Wood enters the game for A. Drummond,,24,18
73,1,2:15.0,,G. Hayward misses 2-pt jump shot from 12 ft,24,18
74,1,2:11.0,Defensive rebound by C. Wood,,24,18
75,1,2:07.0,Shooting foul by R. Langford (drawn by S. Mykhailiuk),,24,18
76,1,2:07.0,S. Mykhailiuk makes free throw 1 of 2,,25,18
77,1,2:07.0,L. Galloway enters the game for S. Doumbouya,,25,18
78,1,2:07.0,M. Morris enters the game for T. Snell,,25,18
79,1,2:07.0,,G. Williams enters the game for K. Walker,25,18
80,1,2:07.0,S. Mykhailiuk misses free throw 2 of 2,,25,18
81,1,2:07.0,,Defensive rebound by E. Freedom,25,18
82,1,1:56.0,,B. Wanamaker misses 2-pt jump shot from 9 ft,25,18
83,1,1:53.0,Defensive rebound by C. Wood,,25,18
84,1,1:44.0,Shooting foul by B. Wanamaker (drawn by M. Morris),,25,18
85,1,1:44.0,M. Morris makes free throw 1 of 2,,26,18
86,1,1:44.0,M. Morris makes free throw 2 of 2,,27,18
87,1,1:32.0,,G. Hayward makes 2-pt layup from 3 ft (assist by G. Williams),27,20
88,1,1:20.0,C. Wood misses 3-pt jump shot from 26 ft,,27,20
89,1,1:18.0,,Defensive rebound by G. Williams,27,20
90,1,1:05.0,,E. Freedom makes 2-pt hook shot from 2 ft,27,22
91,1,0:49.0,S. Mykhailiuk misses 3-pt jump shot from 25 ft,,27,22
92,1,0:46.0,,Defensive rebound by R. Langford,27,22
93,1,0:33.0,,G. Hayward makes 2-pt jump shot from 6 ft,27,24
94,1,0:26.0,M. Morris misses 3-pt jump shot from 23 ft,,27,24
95,1,0:23.0,,Defensive rebound by G. Hayward,27,24
96,1,0:07.0,,Personal take foul by T. Frazier (drawn by G. Hayward),27,24
97,1,0:01.0,,G. Williams misses 2-pt jump shot from 17 ft (block by M. Morris),27,24
98,1,0:00.0,Defensive rebound by M. Morris,,27,24
99,2,11:45.0,S. Mykhailiuk misses 3-pt jump shot from 24 ft,,27,24
100,2,11:42.0,,Defensive rebound by J. Brown,27,24
101,2,11:36.0,,J. Brown misses 3-pt jump shot from 26 ft,27,24
102,2,11:34.0,Defensive rebound by T. Frazier,,27,24
103,2,11:28.0,L. Galloway misses 3-pt jump shot from 25 ft,,27,24
104,2,11:26.0,,Defensive rebound by G. Williams,27,24
105,2,11:07.0,,E. Freedom misses 2-pt hook shot from 5 ft,27,24
106,2,11:05.0,Defensive rebound by C. Wood,,27,24
107,2,10:52.0,Turnover by C. Wood (bad pass),,27,24
108,2,10:50.0,Loose ball foul by L. Galloway (drawn by E. Freedom),,27,24
109,2,10:34.0,,E. Freedom makes 2-pt dunk from 1 ft (assist by J. Brown),27,26
110,2,10:16.0,M. Morris makes 2-pt jump shot from 14 ft,,29,26
111,2,10:02.0,,B. Wanamaker makes 2-pt layup from 2 ft,29,28
112,2,9:43.0,L. Galloway misses 2-pt jump shot from 11 ft,,29,28
113,2,9:41.0,,Defensive rebound by R. Langford,29,28
114,2,9:26.0,,B. Wanamaker makes 2-pt jump shot from 7 ft,29,30
115,2,9:19.0,Detroit full timeout,,29,30
116,2,9:12.0,M. Morris makes 3-pt jump shot from 26 ft (assist by S. Mykhailiuk),,32,30
117,2,8:48.0,,J. Brown makes 3-pt jump shot from 25 ft (assist by B. Wanamaker),32,33
118,2,8:38.0,M. Morris makes 3-pt jump shot from 25 ft (assist by T. Frazier),,35,33
119,2,8:20.0,,G. Williams misses 2-pt layup from 9 ft,35,33
120,2,8:16.0,Defensive rebound by L. Galloway,,35,33
121,2,8:07.0,L. Galloway misses 3-pt jump shot from 26 ft,,35,33
122,2,8:04.0,,Defensive rebound by G. Williams,35,33
123,2,7:56.0,,E. Freedom makes 2-pt layup from 6 ft (assist by B. Wanamaker),35,35
124,2,7:46.0,C. Wood makes 2-pt dunk from 2 ft (assist by T. Frazier),,37,35
125,2,7:30.0,,J. Brown makes 2-pt layup from 3 ft,37,37
126,2,7:13.0,C. Wood misses 2-pt jump shot from 11 ft (block by E. Freedom),,37,37
127,2,7:10.0,,Defensive rebound by E. Freedom,37,37
128,2,7:06.0,,B. Wanamaker misses 3-pt jump shot from 27 ft,37,37
129,2,7:04.0,,Offensive rebound by G. Williams,37,37
130,2,6:58.0,,Turnover by B. Wanamaker (traveling),37,37
131,2,6:58.0,A. Drummond enters the game for C. Wood,,37,37
132,2,6:58.0,,M. Smart enters the game for R. Langford,37,37
133,2,6:47.0,S. Mykhailiuk makes 2-pt jump shot from 21 ft (assist by M. Morris),,39,37
134,2,6:47.0,Shooting foul by J. Brown (drawn by S. Mykhailiuk),,39,37
135,2,6:47.0,,D. Theis enters the game for E. Freedom,39,37
136,2,6:47.0,S. Mykhailiuk makes free throw 1 of 1,,40,37
137,2,6:30.0,,D. Theis makes 2-pt jump shot from 16 ft (assist by B. Wanamaker),40,39
138,2,6:05.0,T. Frazier misses 2-pt jump shot from 20 ft,,40,39
139,2,6:04.0,Offensive rebound by Team,,40,39
140,2,6:03.0,Turnover by Team (shot clock),,40,39
141,2,5:55.0,,D. Theis makes 2-pt dunk from 1 ft (assist by M. Smart),40,41
142,2,5:28.0,M. Morris makes 2-pt layup from 1 ft,,42,41
143,2,5:09.0,,M. Smart misses 3-pt jump shot from 23 ft,42,41
144,2,5:07.0,,Offensive rebound by J. Brown,42,41
145,2,5:04.0,,B. Wanamaker makes 3-pt jump shot from 25 ft (assist by D. Theis),42,44
146,2,4:42.0,M. Morris makes 3-pt jump shot from 23 ft (assist by S. Mykhailiuk),,45,44
147,2,4:23.0,,B. Wanamaker misses 2-pt jump shot from 17 ft,45,44
148,2,4:21.0,,Offensive rebound by D. Theis,45,44
149,2,4:19.0,,M. Smart misses 3-pt jump shot from 26 ft,45,44
150,2,4:17.0,Defensive rebound by L. Galloway,,45,44
151,2,4:08.0,S. Mykhailiuk makes 3-pt jump shot from 27 ft (assist by A. Drummond),,48,44
152,2,4:06.0,,Boston full timeout,48,44
153,2,4:06.0,B. Brown enters the game for T. Frazier,,48,44
154,2,4:06.0,D. Rose enters the game for L. Galloway,,48,44
155,2,4:06.0,,G. Hayward enters the game for B. Wanamaker,48,44
156,2,4:06.0,,K. Walker enters the game for G. Williams,48,44
157,2,3:55.0,,D. Theis makes 2-pt dunk from 2 ft (assist by M. Smart),48,46
158,2,3:28.0,M. Morris makes 2-pt jump shot from 17 ft,,50,46
159,2,3:13.0,,Shooting foul by M. Morris (drawn by J. Brown),50,46
160,2,3:13.0,,J. Brown misses free throw 1 of 2,50,46
161,2,3:13.0,,Offensive rebound by Team,50,46
162,2,3:13.0,S. Doumbouya enters the game for S. Mykhailiuk,,50,46
163,2,3:13.0,,J. Brown misses free throw 2 of 2,50,46
164,2,3:13.0,Defensive rebound by A. Drummond,,50,46
165,2,2:49.0,Turnover by M. Morris (bad pass; steal by G. Hayward),,50,46
166,2,2:45.0,,J. Brown makes 2-pt layup from 2 ft (assist by G. Hayward),50,48
167,2,2:22.0,A. Drummond makes 2-pt layup from 3 ft (assist by D. Rose),,52,48
168,2,2:13.0,,J. Brown makes 2-pt dunk at rim (assist by K. Walker),52,50
169,2,1:56.0,D. Rose makes 2-pt hook shot from 9 ft,,54,50
170,2,1:45.0,,Personal foul by A. Drummond (drawn by K. Walker),54,50
171,2,1:45.0,T. Snell enters the game for M. Morris,,54,50
172,2,1:39.0,,K. Walker misses 3-pt jump shot from 25 ft,54,50
173,2,1:37.0,,Offensive rebound by J. Brown,54,50
174,2,1:35.0,,J. Brown makes 2-pt layup from 1 ft,54,52
175,2,1:19.0,Shooting foul by G. Hayward (drawn by S. Doumbouya),,54,52
176,2,1:19.0,S. Doumbouya makes free throw 1 of 2,,55,52
177,2,1:19.0,T. Maker enters the game for A. Drummond,,55,52
178,2,1:19.0,S. Doumbouya misses free throw 2 of 2,,55,52
179,2,1:19.0,,Defensive rebound by J. Brown,55,52
180,2,1:00.0,,M. Smart misses 2-pt jump shot from 4 ft,55,52
181,2,0:59.0,,Offensive rebound by M. Smart,55,52
182,2,0:57.0,,J. Brown makes 3-pt jump shot from 27 ft (assist by M. Smart),55,55
183,2,0:38.0,S. Doumbouya makes 2-pt layup from 4 ft,,57,55
184,2,0:33.0,,K. Walker makes 2-pt jump shot from 18 ft,57,57
185,2,0:28.0,T. Snell misses 3-pt jump shot from 24 ft,,57,57
186,2,0:26.0,,Defensive rebound by J. Brown,57,57
187,2,0:04.0,,J. Brown misses 3-pt jump shot from 23 ft,57,57
188,2,0:02.0,,Offensive rebound by G. Hayward,57,57
189,2,0:01.0,,G. Hayward makes 2-pt jump shot from 10 ft,57,59
190,3,11:47.0,Turnover by A. Drummond (bad pass; steal by G. Hayward),,57,59
191,3,11:40.0,,Turnover by M. Smart (bad pass; steal by A. Drummond),57,59
192,3,11:36.0,B. Brown misses 2-pt layup from 3 ft,,57,59
193,3,11:33.0,Offensive rebound by S. Doumbouya,,57,59
194,3,11:31.0,S. Doumbouya makes 2-pt dunk from 1 ft,,59,59
195,3,11:11.0,,K. Walker makes 2-pt layup from 3 ft (assist by D. Theis),59,61
196,3,10:51.0,A. Drummond makes 2-pt hook shot from 7 ft,,61,61
197,3,10:29.0,,K. Walker makes 2-pt jump shot from 15 ft,61,63
198,3,10:01.0,A. Drummond makes 2-pt hook shot from 4 ft (assist by T. Snell),,63,63
199,3,9:47.0,,Turnover by K. Walker (lost ball; steal by B. Brown),63,63
200,3,9:43.0,D. Rose makes 2-pt jump shot from 8 ft (assist by B. Brown),,65,63
201,3,9:43.0,,Boston full timeout,65,63
202,3,9:32.0,,K. Walker misses 3-pt jump shot from 26 ft,65,63
203,3,9:30.0,Defensive rebound by T. Snell,,65,63
204,3,9:18.0,Turnover by D. Rose (bad pass),,65,63
205,3,9:16.0,,J. Brown misses 3-pt jump shot from 25 ft,65,63
206,3,9:14.0,Defensive rebound by A. Drummond,,65,63
207,3,9:01.0,Turnover by A. Drummond (lost ball; steal by D. Theis),,65,63
208,3,8:59.0,,Shooting foul by T. Snell (drawn by G. Hayward),65,63
209,3,8:59.0,,G. Hayward makes free throw 1 of 2,65,64
210,3,8:59.0,,G. Hayward makes free throw 2 of 2,65,65
211,3,8:45.0,S. Doumbouya misses 3-pt jump shot from 24 ft,,65,65
212,3,8:43.0,,Defensive rebound by K. Walker,65,65
213,3,8:31.0,,Personal foul by B. Brown (drawn by G. Hayward),65,65
214,3,8:24.0,,G. Hayward makes 2-pt layup from 2 ft,65,67
215,3,8:24.0,Violation by Team (def goaltending),,65,67
216,3,8:08.0,D. Rose makes 2-pt jump shot from 16 ft,,67,67
217,3,7:46.0,,J. Brown misses 2-pt jump shot from 14 ft,67,67
218,3,7:45.0,,Offensive rebound by J. Brown,67,67
219,3,7:43.0,,J. Brown makes 2-pt layup from 1 ft,67,69
220,3,7:25.0,B. Brown misses 2-pt jump shot from 7 ft,,67,69
221,3,7:24.0,,Defensive rebound by Team,67,69
222,3,7:11.0,,G. Hayward makes 2-pt dunk from 1 ft (assist by D. Theis),67,71
223,3,6:50.0,S. Doumbouya makes 3-pt jump shot from 26 ft (assist by T. Snell),,70,71
224,3,6:35.0,,Turnover by K. Walker (bad pass),70,71
225,3,6:16.0,T. Snell misses 3-pt jump shot from 25 ft,,70,71
226,3,6:13.0,,Defensive rebound by D. Theis,70,71
227,3,6:07.0,,Turnover by J. Brown (lost ball; steal by T. Snell),70,71
228,3,6:07.0,Personal foul by J. Brown (drawn by T. Snell),,70,71
229,3,5:43.0,B. Brown misses 2-pt layup from 9 ft (block by D. Theis),,70,71
230,3,5:41.0,Offensive rebound by B. Brown,,70,71
231,3,5:39.0,B. Brown makes 2-pt layup from 3 ft,,72,71
232,3,5:25.0,,G. Hayward makes 2-pt layup from 3 ft (assist by D. Theis),72,73
233,3,5:09.0,D. Rose makes 2-pt jump shot from 20 ft,,74,73
234,3,4:51.0,,G. Hayward misses 2-pt layup from 2 ft,74,73
235,3,4:49.0,Defensive rebound by T. Snell,,74,73
236,3,4:34.0,A. Drummond makes 2-pt hook shot from 4 ft (assist by S. Doumbouya),,76,73
237,3,4:34.0,Shooting foul by D. Theis (drawn by A. Drummond),,76,73
238,3,4:34.0,T. Frazier enters the game for D. Rose,,76,73
239,3,4:34.0,,S. Ojeleye enters the game for J. Brown,76,73
240,3,4:34.0,,B. Wanamaker enters the game for M. Smart,76,73
241,3,4:34.0,A. Drummond misses free throw 1 of 1,,76,73
242,3,4:34.0,,Defensive rebound by D. Theis,76,73
243,3,4:22.0,,K. Walker misses 3-pt jump shot from 27 ft,76,73
244,3,4:20.0,Defensive rebound by A. Drummond,,76,73
245,3,4:17.0,Shooting foul by B. Wanamaker (drawn by S. Doumbouya),,76,73
246,3,4:17.0,S. Doumbouya misses free throw 1 of 2,,76,73
247,3,4:17.0,Offensive rebound by Team,,76,73
248,3,4:17.0,S. Mykhailiuk enters the game for T. Snell,,76,73
249,3,4:17.0,,E. Freedom enters the game for D. Theis,76,73
250,3,4:17.0,S. Doumbouya makes free throw 2 of 2,,77,73
251,3,3:55.0,,S. Ojeleye misses 3-pt jump shot from 25 ft,77,73
252,3,3:53.0,Defensive rebound by B. Brown,,77,73
253,3,3:48.0,S. Doumbouya makes 2-pt dunk from 3 ft (assist by B. Brown),,79,73
254,3,3:45.0,,Turnover by S. Ojeleye (inbound),79,73
255,3,3:45.0,M. Morris enters the game for S. Doumbouya,,79,73
256,3,3:29.0,M. Morris misses 2-pt jump shot from 12 ft,,79,73
257,3,3:27.0,,Defensive rebound by G. Hayward,79,73
258,3,3:15.0,,K. Walker misses 3-pt jump shot from 27 ft,79,73
259,3,3:13.0,Defensive rebound by T. Frazier,,79,73
260,3,3:05.0,S. Mykhailiuk makes 3-pt jump shot from 23 ft (assist by T. Frazier),,82,73
261,3,2:44.0,,G. Hayward makes 3-pt jump shot from 26 ft (assist by K. Walker),82,76
262,3,2:31.0,Personal foul by S. Ojeleye (drawn by M. Morris),,82,76
263,3,2:31.0,Detroit full timeout,,82,76
264,3,2:31.0,,M. Smart enters the game for K. Walker,82,76
265,3,2:21.0,M. Morris makes 2-pt jump shot from 15 ft (assist by A. Drummond),,84,76
266,3,2:21.0,Shooting foul by S. Ojeleye (drawn by M. Morris),,84,76
267,3,2:21.0,M. Morris misses free throw 1 of 1,,84,76
268,3,2:21.0,,Defensive rebound by G. Hayward,84,76
269,3,2:08.0,,Turnover by G. Hayward (bad pass; steal by M. Morris),84,76
270,3,2:08.0,L. Galloway enters the game for B. Brown,,84,76
271,3,1:53.0,Turnover by T. Frazier (bad pass; steal by M. Smart),,84,76
272,3,1:50.0,,Shooting foul by S. Mykhailiuk (drawn by B. Wanamaker),84,76
273,3,1:50.0,,B. Wanamaker makes free throw 1 of 2,84,77
274,3,1:50.0,,B. Wanamaker makes free throw 2 of 2,84,78
275,3,1:36.0,M. Morris misses 3-pt jump shot from 24 ft,,84,78
276,3,1:33.0,,Defensive rebound by B. Wanamaker,84,78
277,3,1:29.0,,G. Hayward makes 2-pt jump shot from 22 ft (assist by B. Wanamaker),84,80
278,3,1:11.0,Shooting foul by B. Wanamaker (drawn by T. Frazier),,84,80
279,3,1:11.0,T. Frazier makes free throw 1 of 2,,85,80
280,3,1:11.0,T. Frazier misses free throw 2 of 2,,85,80
281,3,1:11.0,,Defensive rebound by Team,85,80
282,3,1:10.0,Loose ball foul by M. Morris (drawn by S. Ojeleye),,85,80
283,3,1:10.0,,S. Ojeleye makes free throw 1 of 2,85,81
284,3,1:10.0,,S. Ojeleye makes free throw 2 of 2,85,82
285,3,0:58.0,S. Mykhailiuk makes 3-pt jump shot from 26 ft (assist by M. Morris),,88,82
286,3,0:33.0,,Turnover by B. Wanamaker (lost ball; steal by A. Drummond),88,82
287,3,0:16.0,L. Galloway misses 3-pt jump shot from 27 ft,,88,82
288,3,0:13.0,,Defensive rebound by M. Smart,88,82
289,3,0:03.0,,G. Hayward misses 2-pt jump shot from 22 ft,88,82
290,3,0:01.0,Defensive rebound by A. Drummond,,88,82
291,3,0:01.0,S. Mykhailiuk makes 3-pt jump shot from 61 ft (assist by A. Drummond),,91,82
292,3,0:00.0,Instant Replay (Request: Ruling Stands),,91,82
293,4,11:47.0,,K. Walker misses 3-pt jump shot from 25 ft,91,82
294,4,11:45.0,Defensive rebound by T. Snell,,91,82
295,4,11:25.0,M. Morris makes 2-pt jump shot from 5 ft (assist by T. Snell),,93,82
296,4,11:08.0,,Turnover by J. Brown (out of bounds lost ball),93,82
297,4,10:54.0,D. Rose makes 2-pt layup from 4 ft,,95,82
298,4,10:35.0,,M. Smart makes 3-pt jump shot from 26 ft,95,85
299,4,10:10.0,S. Mykhailiuk makes 3-pt jump shot from 24 ft (assist by A. Drummond),,98,85
300,4,9:59.0,,M. Smart misses 3-pt jump shot from 25 ft,98,85
301,4,9:54.0,Defensive rebound by D. Rose,,98,85
302,4,9:52.0,Shooting foul by B. Wanamaker (drawn by A. Drummond),,98,85
303,4,9:52.0,,D. Theis enters the game for B. Wanamaker,98,85
304,4,9:52.0,A. Drummond makes free throw 1 of 2,,99,85
305,4,9:52.0,A. Drummond misses free throw 2 of 2,,99,85
306,4,9:51.0,Offensive rebound by M. Morris,,99,85
307,4,9:50.0,M. Morris misses 2-pt layup from 1 ft,,99,85
308,4,9:48.0,,Defensive rebound by D. Theis,99,85
309,4,9:41.0,,Turnover by K. Walker (bad pass; steal by M. Morris),99,85
310,4,9:29.0,M. Morris misses 3-pt jump shot from 23 ft,,99,85
311,4,9:27.0,,Defensive rebound by J. Brown,99,85
312,4,9:20.0,,D. Theis makes 2-pt hook shot from 4 ft (assist by J. Brown),99,87
313,4,9:20.0,,Shooting foul by M. Morris (drawn by D. Theis),99,87
314,4,9:20.0,,D. Theis misses free throw 1 of 1,99,87
315,4,9:17.0,,Offensive rebound by D. Theis,99,87
316,4,9:15.0,,K. Walker misses 3-pt jump shot from 28 ft,99,87
317,4,9:14.0,Defensive rebound by A. Drummond,,99,87
318,4,8:58.0,D. Rose makes 2-pt jump shot from 14 ft,,101,87
319,4,8:38.0,,K. Walker misses 2-pt layup from 3 ft,101,87
320,4,8:37.0,Defensive rebound by A. Drummond,,101,87
321,4,8:31.0,M. Morris makes 2-pt dunk from 1 ft (assist by D. Rose),,103,87
322,4,8:31.0,,Boston full timeout,103,87
323,4,8:15.0,,Turnover by D. Theis (out of bounds lost ball),103,87
324,4,7:55.0,T. Snell makes 3-pt jump shot from 24 ft (assist by A. Drummond),,106,87
325,4,7:30.0,,J. Brown misses 2-pt layup from 4 ft (block by A. Drummond),106,87
326,4,7:28.0,,Offensive rebound by M. Smart,106,87
327,4,7:25.0,,M. Smart misses 2-pt jump shot from 9 ft,106,87
328,4,7:24.0,Defensive rebound by A. Drummond,,106,87
329,4,7:04.0,A. Drummond makes 2-pt dunk from 1 ft (assist by D. Rose),,108,87
330,4,6:45.0,,J. Brown makes 3-pt jump shot from 26 ft (assist by G. Williams),108,90
331,4,6:29.0,D. Rose misses 3-pt jump shot from 27 ft,,108,90
332,4,6:27.0,,Defensive rebound by J. Brown,108,90
333,4,6:23.0,,J. Brown makes 2-pt layup from 2 ft,108,92
334,4,6:23.0,,Shooting foul by T. Snell (drawn by J. Brown),108,92
335,4,6:23.0,S. Doumbouya enters the game for M. Morris,,108,92
336,4,6:23.0,T. Frazier enters the game for D. Rose,,108,92
337,4,6:23.0,,G. Hayward enters the game for G. Williams,108,92
338,4,6:23.0,,J. Brown misses free throw 1 of 1,108,92
339,4,6:23.0,Defensive rebound by A. Drummond,,108,92
340,4,6:08.0,Personal foul by D. Theis (drawn by A. Drummond),,108,92
341,4,5:59.0,T. Snell misses 2-pt jump shot from 16 ft,,108,92
342,4,5:57.0,,Defensive rebound by J. Brown,108,92
343,4,5:50.0,,Shooting foul by T. Frazier (drawn by K. Walker),108,92
344,4,5:50.0,,K. Walker misses free throw 1 of 2,108,92
345,4,5:50.0,,Offensive rebound by Team,108,92
346,4,5:50.0,,K. Walker makes free throw 2 of 2,108,93
347,4,5:32.0,T. Frazier misses 2-pt layup from 7 ft,,108,93
348,4,5:28.0,,Defensive rebound by G. Hayward,108,93
349,4,5:25.0,,K. Walker misses 2-pt layup from 6 ft,108,93
350,4,5:23.0,Defensive rebound by T. Frazier,,108,93
351,4,5:18.0,Detroit full timeout,,108,93
352,4,5:18.0,B. Brown enters the game for T. Frazier,,108,93
353,4,5:18.0,D. Rose enters the game for T. Snell,,108,93
354,4,5:04.0,Offensive foul by A. Drummond (drawn by M. Smart),,108,93
355,4,5:04.0,Turnover by A. Drummond (offensive foul),,108,93
356,4,4:50.0,,Offensive foul by G. Hayward (drawn by S. Mykhailiuk),108,93
357,4,4:50.0,,Turnover by G. Hayward (offensive foul),108,93
358,4,4:31.0,B. Brown misses 3-pt jump shot from 25 ft,,108,93
359,4,4:29.0,,Defensive rebound by J. Brown,108,93
360,4,4:12.0,,Personal foul by B. Brown (drawn by M. Smart),108,93
361,4,4:12.0,Technical foul by M. Smart,,108,93
362,4,4:12.0,S. Mykhailiuk makes technical free throw,,109,93
363,4,4:05.0,,K. Walker makes 2-pt jump shot from 19 ft,109,95
364,4,3:49.0,Turnover by D. Rose (lost ball; steal by M. Smart),,109,95
365,4,3:41.0,,Turnover by M. Smart (bad pass; steal by S. Doumbouya),109,95
366,4,3:36.0,S. Mykhailiuk misses 3-pt jump shot from 23 ft,,109,95
367,4,3:34.0,,Defensive rebound by K. Walker,109,95
368,4,3:28.0,,Shooting foul by A. Drummond (drawn by K. Walker),109,95
369,4,3:28.0,,K. Walker makes free throw 1 of 2,109,96
370,4,3:28.0,,K. Walker makes free throw 2 of 2,109,97
371,4,3:28.0,Detroit full timeout,,109,97
372,4,3:28.0,T. Snell enters the game for B. Brown,,109,97
373,4,3:15.0,Personal foul by M. Smart (drawn by D. Rose),,109,97
374,4,3:04.0,D. Rose makes 2-pt jump shot from 17 ft,,111,97
375,4,2:50.0,,Shooting foul by S. Doumbouya (drawn by J. Brown),111,97
376,4,2:50.0,,J. Brown misses free throw 1 of 2,111,97
377,4,2:50.0,,Offensive rebound by Team,111,97
378,4,2:50.0,,J. Brown misses free throw 2 of 2,111,97
379,4,2:50.0,Defensive rebound by A. Drummond,,111,97
380,4,2:42.0,Turnover by D. Rose (bad pass; steal by K. Walker),,111,97
