,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,LA CLIPPERS_ACTION,GOLDEN STATE_SCORE,LA CLIPPERS_SCORE
69,1,2:55.0,,K. Leonard misses 2-pt jump shot from 15 ft,13,18
70,1,2:53.0,,Offensive rebound by I. Zubac,13,18
71,1,2:53.0,,I. Zubac misses 2-pt layup from 1 ft,13,18
72,1,2:53.0,Defensive rebound by W. Cauley-Stein,,13,18
73,1,2:46.0,G. Robinson misses 3-pt jump shot from 25 ft (block by P. Beverley),,13,18
74,1,2:43.0,Offensive rebound by W. Cauley-Stein,,13,18
75,1,2:41.0,G. Robinson makes 2-pt layup from 2 ft (assist by W. Cauley-Stein),,15,18
76,1,2:33.0,,LA Clippers full timeout,15,18
77,1,2:33.0,J. Evans enters the game for D. Green,,15,18
78,1,2:33.0,E. Paschall enters the game for D. Lee,,15,18
79,1,2:33.0,J. Poole enters the game for G. Robinson,,15,18
80,1,2:33.0,,J. Green enters the game for P. Beverley,15,18
81,1,2:33.0,,M. Harrell enters the game for M. Harkless,15,18
82,1,2:33.0,,R. McGruder enters the game for I. Zubac,15,18
83,1,2:32.0,,Personal foul by E. Paschall (drawn by K. Leonard),15,18
84,1,2:27.0,,K. Leonard misses 2-pt jump shot from 11 ft,15,18
85,1,2:24.0,Defensive rebound by A. Burks,,15,18
86,1,2:12.0,Shooting foul by J. Green (drawn by J. Evans),,15,18
87,1,2:12.0,J. Evans makes free throw 1 of 2,,16,18
88,1,2:12.0,,L. Shamet enters the game for K. Leonard,16,18
89,1,2:12.0,J. Evans misses free throw 2 of 2,,16,18
90,1,2:10.0,,Defensive rebound by J. Green,16,18
91,1,1:57.0,,M. Harrell misses 2-pt jump shot from 4 ft,16,18
92,1,1:55.0,Defensive rebound by E. Paschall,,16,18
93,1,1:44.0,J. Poole misses 3-pt jump shot from 29 ft,,16,18
94,1,1:39.0,,Defensive rebound by L. Williams,16,18
95,1,1:36.0,,M. Harrell makes 2-pt layup from 3 ft (assist by L. Williams),16,20
96,1,1:15.0,W. Cauley-Stein makes 2-pt dunk from 2 ft (assist by E. Paschall),,18,20
97,1,1:05.0,,Turnover by M. Harrell (bad pass),18,20
98,1,0:57.0,W. Cauley-Stein makes 2-pt layup from 3 ft (assist by A. Burks),,20,20
99,1,0:36.0,,R. McGruder makes 2-pt jump shot from 2 ft (assist by L. Williams),20,22
100,1,0:29.0,A. Burks misses 3-pt jump shot from 27 ft,,20,22
101,1,0:27.0,,Defensive rebound by M. Harrell,20,22
102,1,0:11.0,,J. Green misses 3-pt jump shot from 24 ft,20,22
103,1,0:08.0,Defensive rebound by A. Burks,,20,22
104,1,0:06.0,Personal take foul by L. Shamet (drawn by J. Poole),,20,22
105,1,0:06.0,,T. Mann enters the game for L. Shamet,20,22
106,1,0:06.0,,J. Robinson enters the game for L. Williams,20,22
107,1,0:01.0,A. Burks misses 2-pt jump shot from 13 ft,,20,22
108,1,0:00.0,,Defensive rebound by J. Green,20,22
109,2,11:40.0,A. Burks misses 2-pt jump shot from 18 ft,,20,22
110,2,11:37.0,,Defensive rebound by M. Harrell,20,22
111,2,11:19.0,,Turnover by M. Harrell (traveling),20,22
112,2,11:02.0,J. Evans misses 2-pt jump shot from 18 ft,,20,22
113,2,10:59.0,,Defensive rebound by J. Green,20,22
114,2,10:49.0,,Turnover by J. Green (bad pass; steal by J. Evans),20,22
115,2,10:34.0,E. Paschall misses 3-pt jump shot from 25 ft,,20,22
116,2,10:32.0,,Defensive rebound by L. Shamet,20,22
117,2,10:22.0,,L. Williams makes 3-pt jump shot from 27 ft,20,25
118,2,10:06.0,J. Evans misses 2-pt layup from 1 ft,,20,25
119,2,10:04.0,Offensive rebound by J. Evans,,20,25
120,2,10:04.0,J. Evans misses 2-pt layup at rim,,20,25
121,2,10:03.0,,Defensive rebound by M. Harrell,20,25
122,2,9:53.0,,L. Williams misses 3-pt jump shot from 22 ft,20,25
123,2,9:49.0,Defensive rebound by E. Paschall,,20,25
124,2,9:36.0,E. Paschall misses 2-pt jump shot from 15 ft,,20,25
125,2,9:33.0,Offensive rebound by J. Evans,,20,25
126,2,9:26.0,E. Paschall misses 2-pt layup from 5 ft,,20,25
127,2,9:26.0,Offensive rebound by E. Paschall,,20,25
128,2,9:26.0,E. Paschall makes 2-pt layup from 1 ft,,22,25
129,2,9:26.0,Shooting foul by R. McGruder (drawn by E. Paschall),,22,25
130,2,9:26.0,,LA Clippers full timeout,22,25
131,2,9:26.0,A. Smailagić enters the game for W. Cauley-Stein,,22,25
132,2,9:26.0,O. Spellman enters the game for J. Evans,,22,25
133,2,9:26.0,E. Paschall makes free throw 1 of 1,,23,25
134,2,9:17.0,,Offensive foul by M. Harrell (drawn by J. Poole),23,25
135,2,9:17.0,,Turnover by M. Harrell (offensive foul),23,25
136,2,9:06.0,Turnover by A. Burks (bad pass; steal by R. McGruder),,23,25
137,2,9:03.0,,R. McGruder makes 2-pt dunk from 2 ft,23,27
138,2,8:41.0,A. Burks misses 2-pt layup from 2 ft (block by J. Green),,23,27
139,2,8:40.0,,Defensive rebound by Team,23,27
140,2,8:32.0,,J. Green misses 3-pt jump shot from 26 ft,23,27
141,2,8:28.0,Defensive rebound by A. Burks,,23,27
142,2,8:21.0,J. Poole makes 2-pt layup from 2 ft (assist by A. Burks),,25,27
143,2,8:14.0,,Personal foul by E. Paschall (drawn by L. Shamet),25,27
144,2,8:05.0,,J. Green misses 3-pt jump shot from 23 ft,25,27
145,2,8:01.0,Defensive rebound by O. Spellman,,25,27
146,2,7:52.0,O. Spellman makes 2-pt dunk from 2 ft (assist by A. Burks),,27,27
147,2,7:45.0,,Personal foul by J. Poole (drawn by L. Williams),27,27
148,2,7:45.0,K. Bowman enters the game for A. Burks,,27,27
149,2,7:45.0,,P. Beverley enters the game for R. McGruder,27,27
150,2,7:45.0,,K. Leonard enters the game for L. Shamet,27,27
151,2,7:43.0,,Turnover by M. Harrell (traveling),27,27
152,2,7:32.0,Offensive foul by O. Spellman (drawn by L. Williams),,27,27
153,2,7:32.0,Turnover by O. Spellman (offensive foul),,27,27
154,2,7:23.0,,K. Leonard makes 2-pt dunk from 3 ft (assist by L. Williams),27,29
155,2,7:08.0,J. Poole misses 3-pt jump shot from 25 ft,,27,29
156,2,7:06.0,Offensive rebound by E. Paschall,,27,29
157,2,7:04.0,E. Paschall makes 2-pt jump shot from 8 ft,,29,29
158,2,7:04.0,Shooting foul by J. Green (drawn by E. Paschall),,29,29
159,2,7:04.0,E. Paschall makes free throw 1 of 1,,30,29
160,2,6:53.0,,Shooting foul by E. Paschall (drawn by K. Leonard),30,29
161,2,6:53.0,,K. Leonard makes free throw 1 of 2,30,30
162,2,6:53.0,G. Robinson enters the game for E. Paschall,,30,30
163,2,6:53.0,,M. Harkless enters the game for J. Green,30,30
164,2,6:53.0,,K. Leonard misses free throw 2 of 2,30,30
165,2,6:51.0,Defensive rebound by O. Spellman,,30,30
166,2,6:30.0,G. Robinson makes 2-pt jump shot from 18 ft (assist by O. Spellman),,32,30
167,2,6:19.0,,L. Williams makes 2-pt jump shot from 3 ft,32,32
168,2,6:08.0,J. Poole misses 2-pt jump shot from 17 ft,,32,32
169,2,6:04.0,Offensive rebound by A. Smailagić,,32,32
170,2,6:04.0,A. Smailagić makes 2-pt layup at rim,,34,32
171,2,5:52.0,,K. Leonard misses 2-pt hook shot from 5 ft,34,32
172,2,5:50.0,Defensive rebound by A. Smailagić,,34,32
173,2,5:34.0,G. Robinson makes 3-pt jump shot from 23 ft (assist by O. Spellman),,37,32
174,2,5:10.0,,M. Harkless makes 3-pt jump shot from 23 ft (assist by K. Leonard),37,35
175,2,5:08.0,Golden State full timeout,,37,35
176,2,5:08.0,D. Green enters the game for J. Poole,,37,35
177,2,5:08.0,D. Lee enters the game for A. Smailagić,,37,35
178,2,5:01.0,,Violation by Team (kicked ball),37,35
179,2,4:55.0,D. Lee misses 3-pt jump shot from 27 ft,,37,35
180,2,4:53.0,,Defensive rebound by M. Harrell,37,35
181,2,4:45.0,,Turnover by L. Williams (bad pass; steal by O. Spellman),37,35
182,2,4:34.0,D. Lee misses 3-pt jump shot from 26 ft,,37,35
183,2,4:31.0,,Defensive rebound by P. Beverley,37,35
184,2,4:21.0,,K. Leonard makes 2-pt jump shot from 15 ft (assist by L. Williams),37,37
185,2,4:00.0,D. Lee misses 2-pt layup from 3 ft (block by L. Williams),,37,37
186,2,3:57.0,,Defensive rebound by M. Harrell,37,37
187,2,3:56.0,,Turnover by M. Harkless (out of bounds lost ball),37,37
188,2,3:56.0,,L. Shamet enters the game for M. Harrell,37,37
189,2,3:56.0,,I. Zubac enters the game for L. Williams,37,37
190,2,3:40.0,O. Spellman makes 3-pt jump shot from 27 ft (assist by K. Bowman),,40,37
191,2,3:22.0,,K. Leonard misses 2-pt jump shot from 17 ft,40,37
192,2,3:19.0,Defensive rebound by D. Lee,,40,37
193,2,3:13.0,G. Robinson makes 2-pt jump shot from 17 ft,,42,37
194,2,2:57.0,,M. Harkless makes 2-pt dunk at rim (assist by P. Beverley),42,39
195,2,2:43.0,O. Spellman makes 3-pt jump shot from 25 ft (assist by K. Bowman),,45,39
196,2,2:36.0,,Offensive foul by M. Harkless (drawn by K. Bowman),45,39
197,2,2:36.0,,Turnover by M. Harkless (offensive foul),45,39
198,2,2:36.0,A. Burks enters the game for K. Bowman,,45,39
199,2,2:36.0,,P. Patterson enters the game for I. Zubac,45,39
200,2,2:21.0,O. Spellman misses 2-pt layup from 2 ft,,45,39
201,2,2:17.0,Offensive rebound by A. Burks,,45,39
202,2,2:16.0,Shooting foul by M. Harkless (drawn by D. Lee),,45,39
203,2,2:16.0,D. Lee misses free throw 1 of 2,,45,39
204,2,2:16.0,Offensive rebound by Team,,45,39
205,2,2:16.0,D. Lee makes free throw 2 of 2,,46,39
206,2,1:57.0,,P. Beverley makes 3-pt jump shot from 26 ft (assist by K. Leonard),46,42
207,2,1:34.0,D. Green makes 2-pt jump shot from 13 ft (assist by G. Robinson),,48,42
208,2,1:20.0,,P. Patterson makes 3-pt jump shot from 23 ft (assist by P. Beverley),48,45
209,2,1:04.0,D. Lee makes 2-pt layup from 1 ft (assist by G. Robinson),,50,45
210,2,1:04.0,Shooting foul by P. Patterson (drawn by D. Lee),,50,45
211,2,1:04.0,,L. Williams enters the game for L. Shamet,50,45
212,2,1:04.0,D. Lee makes free throw 1 of 1,,51,45
213,2,0:55.0,,K. Leonard makes 3-pt jump shot from 27 ft (assist by P. Beverley),51,48
214,2,0:43.0,Turnover by G. Robinson (lost ball; steal by K. Leonard),,51,48
215,2,0:37.0,,Personal foul by O. Spellman (drawn by K. Leonard),51,48
216,2,0:37.0,K. Bowman enters the game for O. Spellman,,51,48
217,2,0:31.0,,P. Patterson misses 3-pt jump shot from 24 ft,51,48
218,2,0:28.0,Defensive rebound by Team,,51,48
219,2,0:12.0,Personal foul by K. Leonard (drawn by A. Burks),,51,48
220,2,0:12.0,,L. Shamet enters the game for M. Harkless,51,48
221,2,0:12.0,A. Burks makes free throw 1 of 2,,52,48
222,2,0:12.0,A. Burks makes free throw 2 of 2,,53,48
223,2,0:05.0,,P. Patterson misses 3-pt jump shot from 24 ft,53,48
224,2,0:03.0,Defensive rebound by D. Green,,53,48
225,2,0:00.0,D. Green misses 3-pt jump shot from 27 ft,,53,48
226,2,0:00.0,Offensive rebound by Team,,53,48
227,3,11:42.0,D. Green misses 3-pt jump shot from 27 ft,,53,48
228,3,11:39.0,,Defensive rebound by K. Leonard,53,48
229,3,11:34.0,,Shooting foul by O. Spellman (drawn by K. Leonard),53,48
230,3,11:34.0,,K. Leonard misses free throw 1 of 2,53,48
231,3,11:34.0,,Offensive rebound by Team,53,48
232,3,11:34.0,,K. Leonard makes free throw 2 of 2,53,49
233,3,11:20.0,K. Bowman misses 2-pt jump shot from 19 ft,,53,49
234,3,11:17.0,,Defensive rebound by K. Leonard,53,49
235,3,11:11.0,,K. Leonard makes 2-pt layup from 2 ft,53,51
236,3,11:11.0,Golden State full timeout,,53,51
237,3,11:02.0,Offensive foul by D. Green (drawn by P. Beverley),,53,51
238,3,11:02.0,Turnover by D. Green (offensive foul),,53,51
239,3,11:02.0,,Technical foul by D. Green,53,51
240,3,11:02.0,,K. Leonard makes technical free throw,53,52
241,3,11:02.0,A. Burks enters the game for K. Bowman,,53,52
242,3,10:51.0,,K. Leonard makes 2-pt layup from 3 ft,53,54
243,3,10:51.0,,Shooting foul by G. Robinson (drawn by K. Leonard),53,54
244,3,10:51.0,,K. Leonard makes free throw 1 of 1,53,55
245,3,10:40.0,A. Burks misses 2-pt jump shot from 10 ft,,53,55
246,3,10:38.0,,Defensive rebound by P. Beverley,53,55
247,3,10:16.0,,L. Shamet misses 3-pt jump shot from 25 ft,53,55
248,3,10:14.0,Defensive rebound by G. Robinson,,53,55
249,3,10:02.0,Shooting foul by M. Harkless (drawn by G. Robinson),,53,55
250,3,10:02.0,G. Robinson makes free throw 1 of 2,,54,55
251,3,10:02.0,G. Robinson makes free throw 2 of 2,,55,55
252,3,9:43.0,,L. Shamet makes 3-pt jump shot from 25 ft (assist by I. Zubac),55,58
253,3,9:30.0,O. Spellman makes 2-pt layup from 2 ft (assist by D. Lee),,57,58
254,3,9:30.0,Shooting foul by I. Zubac (drawn by O. Spellman),,57,58
255,3,9:30.0,O. Spellman makes free throw 1 of 1,,58,58
256,3,9:14.0,,P. Beverley misses 3-pt jump shot from 24 ft,58,58
257,3,9:14.0,Defensive rebound by Team,,58,58
258,3,9:04.0,A. Burks makes 2-pt jump shot from 4 ft,,60,58
259,3,8:51.0,,L. Shamet misses 3-pt jump shot from 25 ft,60,58
260,3,8:47.0,,Offensive rebound by I. Zubac,60,58
261,3,8:45.0,,P. Beverley misses 3-pt jump shot from 27 ft,60,58
262,3,8:45.0,Defensive rebound by D. Green,,60,58
263,3,8:29.0,Shooting foul by I. Zubac (drawn by A. Burks),,60,58
264,3,8:29.0,A. Burks makes free throw 1 of 2,,61,58
265,3,8:29.0,A. Burks makes free throw 2 of 2,,62,58
266,3,8:11.0,,M. Harkless makes 2-pt layup from 4 ft,62,60
267,3,7:54.0,A. Burks misses 3-pt jump shot from 24 ft,,62,60
268,3,7:51.0,Offensive rebound by O. Spellman,,62,60
269,3,7:46.0,D. Lee misses 2-pt jump shot from 22 ft,,62,60
270,3,7:43.0,,Defensive rebound by I. Zubac,62,60
271,3,7:41.0,,Turnover by K. Leonard (bad pass; steal by D. Lee),62,60
272,3,7:35.0,Shooting foul by I. Zubac (drawn by D. Green),,62,60
273,3,7:35.0,D. Green makes free throw 1 of 2,,63,60
274,3,7:35.0,,M. Harrell enters the game for M. Harkless,63,60
275,3,7:35.0,,L. Williams enters the game for I. Zubac,63,60
276,3,7:35.0,D. Green misses free throw 2 of 2,,63,60
277,3,7:33.0,,Defensive rebound by K. Leonard,63,60
278,3,7:18.0,,Turnover by K. Leonard (bad pass; steal by O. Spellman),63,60
279,3,7:10.0,G. Robinson makes 2-pt jump shot from 18 ft (assist by D. Green),,65,60
280,3,6:57.0,,K. Leonard makes 2-pt dunk from 1 ft (assist by M. Harrell),65,62
281,3,6:38.0,D. Green makes 3-pt jump shot from 26 ft (assist by A. Burks),,68,62
282,3,6:27.0,,Turnover by P. Beverley (out of bounds lost ball),68,62
283,3,6:18.0,Shooting foul by L. Shamet (drawn by A. Burks),,68,62
284,3,6:18.0,A. Burks makes free throw 1 of 2,,69,62
285,3,6:18.0,W. Cauley-Stein enters the game for O. Spellman,,69,62
286,3,6:18.0,A. Burks makes free throw 2 of 2,,70,62
287,3,6:06.0,,K. Leonard makes 2-pt layup from 1 ft,70,64
288,3,5:51.0,D. Green misses 3-pt jump shot from 25 ft,,70,64
289,3,5:48.0,,Defensive rebound by P. Beverley,70,64
290,3,5:35.0,,P. Beverley misses 3-pt jump shot from 24 ft,70,64
291,3,5:32.0,Defensive rebound by G. Robinson,,70,64
292,3,5:20.0,G. Robinson misses 3-pt jump shot from 29 ft,,70,64
293,3,5:17.0,,Defensive rebound by P. Beverley,70,64
294,3,5:09.0,,P. Beverley misses 3-pt jump shot from 25 ft,70,64
295,3,5:08.0,Defensive rebound by D. Green,,70,64
296,3,5:02.0,A. Burks misses 2-pt layup from 1 ft (block by P. Beverley),,70,64
297,3,5:02.0,,Defensive rebound by K. Leonard,70,64
298,3,4:51.0,,K. Leonard misses 3-pt jump shot from 27 ft,70,64
299,3,4:49.0,Defensive rebound by A. Burks,,70,64
300,3,4:37.0,G. Robinson misses 2-pt jump shot from 2 ft,,70,64
301,3,4:35.0,Offensive rebound by D. Lee,,70,64
302,3,4:33.0,A. Burks misses 3-pt jump shot from 26 ft,,70,64
303,3,4:30.0,,Defensive rebound by K. Leonard,70,64
304,3,4:24.0,,Offensive foul by K. Leonard (drawn by A. Burks),70,64
305,3,4:24.0,,Turnover by K. Leonard (offensive foul),70,64
306,3,4:24.0,J. Evans enters the game for D. Green,,70,64
307,3,4:24.0,E. Paschall enters the game for D. Lee,,70,64
308,3,4:24.0,J. Poole enters the game for G. Robinson,,70,64
309,3,4:24.0,,J. Green enters the game for P. Beverley,70,64
310,3,4:24.0,,R. McGruder enters the game for L. Shamet,70,64
311,3,4:07.0,E. Paschall misses 2-pt layup from 3 ft,,70,64
312,3,4:04.0,,Defensive rebound by M. Harrell,70,64
313,3,4:01.0,,Shooting foul by W. Cauley-Stein (drawn by M. Harrell),70,64
314,3,4:01.0,,M. Harrell misses free throw 1 of 2,70,64
315,3,4:01.0,,Offensive rebound by Team,70,64
316,3,4:01.0,,J. Robinson enters the game for K. Leonard,70,64
317,3,4:01.0,,M. Harrell misses free throw 2 of 2,70,64
318,3,3:57.0,,Offensive rebound by J. Green,70,64
319,3,3:53.0,,M. Harrell misses 2-pt dunk from 2 ft,70,64
320,3,3:51.0,Defensive rebound by E. Paschall,,70,64
321,3,3:45.0,E. Paschall makes 2-pt layup from 1 ft (assist by A. Burks),,72,64
322,3,3:32.0,,L. Williams makes 2-pt layup from 2 ft,72,66
323,3,3:21.0,A. Burks misses 2-pt layup from 1 ft,,72,66
324,3,3:21.0,,Defensive rebound by Team,72,66
325,3,3:14.0,,Shooting foul by J. Evans (drawn by L. Williams),72,66
326,3,3:14.0,,L. Williams makes free throw 1 of 3,72,67
327,3,3:14.0,,L. Williams makes free throw 2 of 3,72,68
328,3,3:14.0,,L. Williams makes free throw 3 of 3,72,69
329,3,3:01.0,J. Evans makes 2-pt jump shot from 17 ft (assist by J. Poole),,74,69
330,3,2:56.0,,Offensive foul by J. Robinson (drawn by J. Evans),74,69
331,3,2:56.0,,Turnover by J. Robinson (offensive foul),74,69
332,3,2:56.0,,LA Clippers full timeout,74,69
333,3,2:46.0,J. Poole misses 3-pt jump shot from 26 ft,,74,69
334,3,2:43.0,,Defensive rebound by R. McGruder,74,69
335,3,2:34.0,,J. Robinson misses 3-pt jump shot from 24 ft,74,69
336,3,2:32.0,Defensive rebound by A. Burks,,74,69
337,3,2:16.0,J. Evans makes 2-pt jump shot from 14 ft,,76,69
338,3,1:53.0,,R. McGruder misses 3-pt jump shot from 24 ft,76,69
339,3,1:50.0,Defensive rebound by W. Cauley-Stein,,76,69
340,3,1:42.0,J. Poole makes 3-pt jump shot from 25 ft,,79,69
341,3,1:31.0,,Shooting foul by J. Poole (drawn by L. Williams),79,69
342,3,1:31.0,,L. Williams makes free throw 1 of 2,79,70
343,3,1:31.0,,L. Williams makes free throw 2 of 2,79,71
344,3,1:15.0,A. Burks misses 3-pt jump shot from 25 ft,,79,71
345,3,1:11.0,,Defensive rebound by L. Williams,79,71
346,3,1:05.0,,R. McGruder misses 3-pt jump shot from 25 ft,79,71
347,3,1:03.0,Defensive rebound by A. Burks,,79,71
348,3,0:59.0,Shooting foul by J. Robinson (drawn by A. Burks),,79,71
349,3,0:59.0,A. Burks makes free throw 1 of 2,,80,71
350,3,0:59.0,A. Burks makes free throw 2 of 2,,81,71
351,3,0:48.0,,J. Green makes 2-pt dunk from 1 ft (assist by M. Harrell),81,73
352,3,0:34.0,J. Evans makes 2-pt jump shot from 18 ft (assist by J. Poole),,83,73
353,3,0:21.0,,J. Green misses 3-pt jump shot from 27 ft,83,73
354,3,0:18.0,Defensive rebound by W. Cauley-Stein,,83,73
355,3,0:05.0,Shooting foul by J. Green (drawn by W. Cauley-Stein),,83,73
356,3,0:05.0,W. Cauley-Stein misses free throw 1 of 2,,83,73
357,3,0:05.0,Offensive rebound by Team,,83,73
358,3,0:05.0,D. Green enters the game for E. Paschall,,83,73
359,3,0:05.0,G. Robinson enters the game for J. Poole,,83,73
360,3,0:05.0,W. Cauley-Stein misses free throw 2 of 2,,83,73
361,3,0:05.0,Offensive rebound by Team,,83,73
362,3,0:05.0,D. Lee enters the game for J. Evans,,83,73
363,3,0:00.0,D. Lee misses 2-pt jump shot from 22 ft,,83,73
364,3,0:00.0,Offensive rebound by Team,,83,73
365,4,11:46.0,,L. Williams misses 2-pt layup from 1 ft,83,73
366,4,11:44.0,Defensive rebound by J. Evans,,83,73
367,4,11:29.0,W. Cauley-Stein misses 2-pt layup from 2 ft,,83,73
368,4,11:27.0,,Defensive rebound by J. Green,83,73
369,4,11:11.0,,M. Harrell misses 2-pt layup from 1 ft,83,73
370,4,11:05.0,,Offensive rebound by J. Green,83,73
371,4,11:05.0,,J. Green makes 2-pt dunk at rim,83,75
372,4,10:46.0,Turnover by J. Poole (lost ball; steal by K. Leonard),,83,75
373,4,10:43.0,,K. Leonard makes 2-pt dunk from 1 ft,83,77
374,4,10:28.0,J. Evans misses 3-pt jump shot from 27 ft,,83,77
375,4,10:25.0,Offensive rebound by W. Cauley-Stein,,83,77
376,4,10:22.0,J. Poole misses 3-pt jump shot from 28 ft,,83,77
377,4,10:19.0,,Defensive rebound by M. Harrell,83,77
378,4,10:13.0,,M. Harrell makes 2-pt layup from 2 ft (assist by L. Williams),83,79
379,4,10:13.0,Golden State full timeout,,83,79
380,4,10:13.0,A. Burks enters the game for W. Cauley-Stein,,83,79
381,4,10:13.0,O. Spellman enters the game for J. Poole,,83,79
382,4,10:13.0,,P. Beverley enters the game for R. McGruder,83,79
383,4,9:50.0,J. Evans misses 2-pt layup from 2 ft,,83,79
384,4,9:48.0,,Defensive rebound by M. Harrell,83,79
385,4,9:45.0,,L. Williams makes 2-pt jump shot from 2 ft (assist by M. Harrell),83,81
386,4,9:45.0,,Shooting foul by J. Evans (drawn by L. Williams),83,81
