,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,MIAMI_ACTION,WASHINGTON_SCORE,MIAMI_SCORE
253,3,10:06.0,Shooting foul by M. Leonard (drawn by I. Mahinmi),,56,72
254,3,10:06.0,I. Mahinmi makes free throw 1 of 2,,57,72
255,3,10:06.0,I. Mahinmi makes free throw 2 of 2,,58,72
256,3,9:53.0,,D. Robinson misses 3-pt jump shot from 25 ft,58,72
257,3,9:51.0,Defensive rebound by B. Beal,,58,72
258,3,9:41.0,I. Mahinmi makes 2-pt layup from 1 ft (assist by B. Beal),,60,72
259,3,9:29.0,,Turnover by J. Butler (bad pass; steal by I. Thomas),60,72
260,3,9:18.0,B. Beal misses 3-pt jump shot from 27 ft,,60,72
261,3,9:15.0,,Defensive rebound by M. Leonard,60,72
262,3,8:59.0,,J. Butler misses 2-pt layup from 4 ft,60,72
263,3,8:57.0,Defensive rebound by B. Beal,,60,72
264,3,8:55.0,G. Payton makes 2-pt dunk from 1 ft (assist by B. Beal),,62,72
265,3,8:55.0,,Miami full timeout,62,72
266,3,8:40.0,,K. Nunn misses 2-pt layup from 1 ft,62,72
267,3,8:32.0,Defensive rebound by Team,,62,72
268,3,8:21.0,I. Thomas makes 2-pt jump shot from 16 ft (assist by G. Payton),,64,72
269,3,8:03.0,,Personal foul by B. Beal (drawn by J. Butler),64,72
270,3,7:57.0,,B. Adebayo misses 2-pt jump shot from 7 ft,64,72
271,3,7:54.0,Defensive rebound by I. Mahinmi,,64,72
272,3,7:39.0,I. Bonga makes 3-pt jump shot from 25 ft (assist by B. Beal),,67,72
273,3,7:33.0,,Personal foul by I. Thomas (drawn by K. Nunn),67,72
274,3,7:20.0,,M. Leonard misses 2-pt jump shot from 4 ft,67,72
275,3,7:18.0,Defensive rebound by I. Mahinmi,,67,72
276,3,7:06.0,B. Beal makes 2-pt layup from 1 ft,,69,72
277,3,6:54.0,,J. Butler misses 2-pt jump shot from 12 ft,69,72
278,3,6:51.0,Defensive rebound by I. Thomas,,69,72
279,3,6:41.0,Turnover by I. Thomas (bad pass),,69,72
280,3,6:41.0,,G. Dragić enters the game for B. Adebayo,69,72
281,3,6:41.0,,T. Herro enters the game for J. Butler,69,72
282,3,6:41.0,,J. Johnson enters the game for M. Leonard,69,72
283,3,6:41.0,,D. Jones enters the game for K. Nunn,69,72
284,3,6:41.0,,K. Olynyk enters the game for D. Robinson,69,72
285,3,6:26.0,,T. Herro makes 3-pt jump shot from 25 ft (assist by G. Dragić),69,75
286,3,6:02.0,I. Thomas makes 3-pt jump shot from 26 ft (assist by I. Mahinmi),,72,75
287,3,5:51.0,,G. Dragić misses 2-pt layup from 2 ft (block by I. Mahinmi),72,75
288,3,5:48.0,Defensive rebound by I. Bonga,,72,75
289,3,5:40.0,B. Beal makes 2-pt jump shot from 20 ft,,74,75
290,3,5:31.0,,Personal foul by G. Payton (drawn by T. Herro),74,75
291,3,5:31.0,T. Brown enters the game for G. Payton,,74,75
292,3,5:22.0,,Turnover by J. Johnson (traveling),74,75
293,3,5:14.0,B. Beal makes 2-pt dunk from 2 ft (assist by I. Thomas),,76,75
294,3,5:14.0,,Miami full timeout,76,75
295,3,5:03.0,,G. Dragić makes 2-pt jump shot from 2 ft (assist by K. Olynyk),76,77
296,3,5:03.0,,Shooting foul by I. Thomas (drawn by G. Dragić),76,77
297,3,5:03.0,,G. Dragić makes free throw 1 of 1,76,78
298,3,4:48.0,I. Thomas makes 3-pt jump shot from 29 ft (assist by B. Beal),,79,78
299,3,4:41.0,,T. Herro makes 3-pt jump shot from 25 ft,79,81
300,3,4:35.0,I. Thomas misses 3-pt jump shot from 29 ft,,79,81
301,3,4:32.0,,Defensive rebound by T. Herro,79,81
302,3,4:25.0,,Offensive foul by J. Johnson (drawn by T. Brown),79,81
303,3,4:25.0,,Turnover by J. Johnson (offensive foul),79,81
304,3,4:03.0,T. Brown misses 2-pt jump shot from 19 ft,,79,81
305,3,4:01.0,,Defensive rebound by G. Dragić,79,81
306,3,3:57.0,,Turnover by G. Dragić (out of bounds lost ball),79,81
307,3,3:48.0,Turnover by I. Thomas (bad pass; steal by G. Dragić),,79,81
308,3,3:43.0,,T. Herro makes 3-pt jump shot from 25 ft (assist by J. Johnson),79,84
309,3,3:43.0,Washington full timeout,,79,84
310,3,3:43.0,T. Bryant enters the game for I. Bonga,,79,84
311,3,3:43.0,J. McRae enters the game for I. Mahinmi,,79,84
312,3,3:21.0,I. Thomas misses 3-pt jump shot from 26 ft,,79,84
313,3,3:19.0,,Defensive rebound by T. Herro,79,84
314,3,3:09.0,,Turnover by G. Dragić (bad pass; steal by B. Beal),79,84
315,3,2:58.0,B. Beal makes 2-pt jump shot from 11 ft,,81,84
316,3,2:35.0,,G. Dragić makes 2-pt jump shot from 17 ft,81,86
317,3,2:13.0,Personal foul by J. Johnson (drawn by B. Beal),,81,86
318,3,2:13.0,D. Bertāns enters the game for B. Beal,,81,86
319,3,2:13.0,I. Smith enters the game for I. Thomas,,81,86
320,3,2:00.0,J. McRae misses 3-pt jump shot from 27 ft (block by J. Johnson),,81,86
321,3,1:57.0,,Defensive rebound by K. Olynyk,81,86
322,3,1:45.0,,G. Dragić makes 2-pt jump shot from 19 ft,81,88
323,3,1:33.0,Turnover by D. Bertāns (bad pass; steal by K. Olynyk),,81,88
324,3,1:14.0,,T. Herro misses 3-pt jump shot from 26 ft,81,88
325,3,1:12.0,Defensive rebound by J. McRae,,81,88
326,3,1:07.0,J. McRae misses 3-pt jump shot from 27 ft,,81,88
327,3,1:04.0,,Defensive rebound by G. Dragić,81,88
328,3,0:47.0,,D. Jones misses 3-pt jump shot from 24 ft,81,88
329,3,0:46.0,,Offensive rebound by Team,81,88
330,3,0:46.0,Loose ball foul by J. McRae (drawn by K. Olynyk),,81,88
331,3,0:46.0,,K. Olynyk makes free throw 1 of 2,81,89
332,3,0:46.0,,K. Olynyk makes free throw 2 of 2,81,90
333,3,0:32.0,Shooting foul by D. Jones (drawn by D. Bertāns),,81,90
334,3,0:32.0,D. Bertāns makes free throw 1 of 3,,82,90
335,3,0:32.0,D. Bertāns misses free throw 2 of 3,,82,90
336,3,0:32.0,Offensive rebound by Team,,82,90
337,3,0:32.0,D. Bertāns makes free throw 3 of 3,,83,90
338,3,0:23.0,,D. Jones misses 2-pt layup from 3 ft,83,90
339,3,0:20.0,Defensive rebound by T. Brown,,83,90
340,3,0:01.0,J. McRae misses 3-pt jump shot from 25 ft,,83,90
341,3,0:01.0,Offensive rebound by Team,,83,90
342,4,11:46.0,T. Bryant makes 2-pt jump shot from 17 ft (assist by T. Brown),,85,90
343,4,11:32.0,,D. Jones makes 2-pt dunk from 1 ft (assist by G. Dragić),85,92
344,4,11:11.0,T. Brown makes 2-pt jump shot from 14 ft (assist by T. Bryant),,87,92
345,4,11:00.0,Violation by Team (kicked ball),,87,92
346,4,10:51.0,,Shooting foul by D. Bertāns (drawn by T. Herro),87,92
347,4,10:51.0,,T. Herro makes free throw 1 of 2,87,93
348,4,10:51.0,,T. Herro makes free throw 2 of 2,87,94
349,4,10:41.0,Turnover by I. Smith (lost ball; steal by T. Herro),,87,94
350,4,10:28.0,,G. Dragić misses 2-pt jump shot from 15 ft,87,94
351,4,10:26.0,Defensive rebound by T. Brown,,87,94
352,4,10:23.0,Offensive foul by T. Brown (drawn by T. Herro),,87,94
353,4,10:23.0,Turnover by T. Brown (offensive foul),,87,94
354,4,10:02.0,,K. Olynyk makes 2-pt layup from 2 ft (assist by G. Dragić),87,96
355,4,9:54.0,J. McRae makes 2-pt jump shot from 10 ft (assist by D. Bertāns),,89,96
356,4,9:40.0,,G. Dragić makes 3-pt jump shot from 27 ft (assist by K. Olynyk),89,99
357,4,9:40.0,Washington full timeout,,89,99
358,4,9:40.0,B. Beal enters the game for T. Brown,,89,99
359,4,9:21.0,T. Bryant misses 2-pt jump shot from 14 ft,,89,99
360,4,9:19.0,,Defensive rebound by K. Olynyk,89,99
361,4,8:54.0,,D. Jones misses 2-pt jump shot from 8 ft,89,99
362,4,8:52.0,Defensive rebound by T. Bryant,,89,99
363,4,8:42.0,D. Bertāns makes 3-pt jump shot from 29 ft (assist by J. McRae),,92,99
364,4,8:25.0,,K. Olynyk misses 2-pt jump shot from 17 ft,92,99
365,4,8:23.0,Defensive rebound by T. Bryant,,92,99
366,4,8:15.0,J. McRae makes 3-pt jump shot from 23 ft (assist by B. Beal),,95,99
367,4,8:13.0,,Miami full timeout,95,99
368,4,8:13.0,I. Mahinmi enters the game for T. Bryant,,95,99
369,4,8:13.0,,B. Adebayo enters the game for J. Johnson,95,99
370,4,8:13.0,,J. Butler enters the game for D. Jones,95,99
371,4,8:00.0,,B. Adebayo makes 2-pt layup from 2 ft (assist by G. Dragić),95,101
372,4,7:40.0,Shooting foul by J. Butler (drawn by B. Beal),,95,101
373,4,7:40.0,B. Beal makes free throw 1 of 2,,96,101
374,4,7:40.0,B. Beal makes free throw 2 of 2,,97,101
375,4,7:27.0,,G. Dragić makes 2-pt jump shot from 17 ft,97,103
376,4,7:04.0,D. Bertāns misses 3-pt jump shot from 27 ft,,97,103
377,4,7:02.0,,Defensive rebound by J. Butler,97,103
378,4,6:54.0,,T. Herro makes 3-pt jump shot from 25 ft,97,106
379,4,6:31.0,B. Beal makes 2-pt jump shot from 14 ft (assist by I. Mahinmi),,99,106
380,4,6:01.0,,T. Herro makes 3-pt jump shot from 25 ft (assist by B. Adebayo),99,109
