,QUARTER,TIME_REMAINING,TORONTO_ACTION,DETROIT_ACTION,TORONTO_SCORE,DETROIT_SCORE
97,2,11:22.0,F. VanVleet misses 2-pt jump shot from 9 ft,,30,23
98,2,11:21.0,Offensive rebound by C. Boucher,,30,23
99,2,11:21.0,C. Boucher misses 2-pt layup from 1 ft,,30,23
100,2,11:19.0,Offensive rebound by Team,,30,23
101,2,11:17.0,N. Powell misses 3-pt jump shot from 22 ft,,30,23
102,2,11:14.0,,Defensive rebound by M. Morris,30,23
103,2,11:00.0,,C. Wood misses 2-pt jump shot from 18 ft,30,23
104,2,10:56.0,,Offensive rebound by B. Brown,30,23
105,2,10:50.0,,Shooting foul by O. Anunoby (drawn by C. Wood),30,23
106,2,10:50.0,,C. Wood makes free throw 1 of 2,30,24
107,2,10:50.0,,C. Wood makes free throw 2 of 2,30,25
108,2,10:36.0,N. Powell makes 2-pt layup from 3 ft (assist by P. McCaw),,32,25
109,2,10:27.0,,Personal foul by O. Anunoby (drawn by M. Morris),32,25
110,2,10:17.0,,R. Jackson misses 2-pt layup from 3 ft,32,25
111,2,10:15.0,Defensive rebound by C. Boucher,,32,25
112,2,10:10.0,N. Powell misses 3-pt jump shot from 23 ft,,32,25
113,2,10:08.0,,Defensive rebound by M. Morris,32,25
114,2,9:55.0,,Turnover by R. Jackson (bad pass),32,25
115,2,9:34.0,F. VanVleet makes 3-pt jump shot from 24 ft,,35,25
116,2,9:15.0,,Turnover by B. Brown (bad pass; steal by N. Powell),35,25
117,2,9:10.0,Turnover by N. Powell (bad pass),,35,25
118,2,9:10.0,,Detroit full timeout,35,25
119,2,9:10.0,T. Davis enters the game for O. Anunoby,,35,25
120,2,9:02.0,,R. Jackson misses 3-pt jump shot from 23 ft,35,25
121,2,9:00.0,Defensive rebound by T. Davis,,35,25
122,2,8:43.0,C. Boucher misses 3-pt jump shot from 23 ft,,35,25
123,2,8:40.0,,Defensive rebound by M. Morris,35,25
124,2,8:32.0,,Shooting foul by T. Davis (drawn by B. Brown),35,25
125,2,8:32.0,,B. Brown makes free throw 1 of 2,35,26
126,2,8:32.0,,B. Brown makes free throw 2 of 2,35,27
127,2,8:18.0,C. Boucher makes 2-pt dunk at rim (assist by F. VanVleet),,37,27
128,2,7:54.0,,Turnover by C. Wood (out of bounds lost ball),37,27
129,2,7:35.0,T. Davis misses 2-pt jump shot from 4 ft,,37,27
130,2,7:32.0,,Defensive rebound by B. Brown,37,27
131,2,7:26.0,,Shooting foul by C. Boucher (drawn by M. Morris),37,27
132,2,7:26.0,,M. Morris makes free throw 1 of 2,37,28
133,2,7:26.0,,M. Morris makes free throw 2 of 2,37,29
134,2,7:13.0,T. Davis makes 3-pt jump shot from 23 ft (assist by P. McCaw),,40,29
135,2,6:59.0,,Turnover by B. Brown (bad pass),40,29
136,2,6:59.0,,A. Drummond enters the game for M. Morris,40,29
137,2,6:59.0,,T. Snell enters the game for C. Wood,40,29
138,2,6:44.0,N. Powell makes 2-pt jump shot from 7 ft (assist by F. VanVleet),,42,29
139,2,6:31.0,,R. Jackson makes 3-pt jump shot from 27 ft (assist by A. Drummond),42,32
140,2,6:14.0,N. Powell misses 2-pt layup from 2 ft,,42,32
141,2,6:12.0,,Defensive rebound by A. Drummond,42,32
142,2,6:09.0,,B. Brown misses 2-pt jump shot from 4 ft (block by T. Davis),42,32
143,2,6:06.0,,Offensive rebound by R. Jackson,42,32
144,2,6:06.0,,Personal foul by T. Davis (drawn by R. Jackson),42,32
145,2,6:06.0,S. Ibaka enters the game for C. Boucher,,42,32
146,2,6:06.0,K. Lowry enters the game for F. VanVleet,,42,32
147,2,6:06.0,,R. Jackson makes free throw 1 of 2,42,33
148,2,6:06.0,P. Siakam enters the game for P. McCaw,,42,33
149,2,6:06.0,,R. Jackson makes free throw 2 of 2,42,34
150,2,5:53.0,T. Davis makes 2-pt layup from 2 ft (assist by P. Siakam),,44,34
151,2,5:47.0,,Turnover by A. Drummond (traveling),44,34
152,2,5:47.0,,D. Rose enters the game for R. Jackson,44,34
153,2,5:47.0,Technical foul by A. Drummond,,44,34
154,2,5:47.0,K. Lowry misses technical free throw,,44,34
155,2,5:47.0,Offensive rebound by Team,,44,34
156,2,5:31.0,Turnover by S. Ibaka (lost ball; steal by A. Drummond),,44,34
157,2,5:28.0,,Turnover by L. Galloway (lost ball; steal by N. Powell),44,34
158,2,5:26.0,P. Siakam makes 2-pt layup from 1 ft (assist by N. Powell),,46,34
159,2,5:12.0,,Turnover by T. Snell (bad pass),46,34
160,2,5:01.0,N. Powell misses 3-pt jump shot from 26 ft,,46,34
161,2,4:58.0,,Defensive rebound by A. Drummond,46,34
162,2,4:51.0,,D. Rose misses 2-pt layup from 3 ft (block by N. Powell),46,34
163,2,4:48.0,Defensive rebound by N. Powell,,46,34
164,2,4:45.0,S. Ibaka misses 2-pt hook shot from 5 ft,,46,34
165,2,4:44.0,Offensive rebound by S. Ibaka,,46,34
166,2,4:43.0,S. Ibaka makes 2-pt hook shot from 3 ft,,48,34
167,2,4:35.0,,Detroit full timeout,48,34
168,2,4:35.0,O. Anunoby enters the game for T. Davis,,48,34
169,2,4:35.0,F. VanVleet enters the game for N. Powell,,48,34
170,2,4:35.0,,R. Jackson enters the game for B. Brown,48,34
171,2,4:17.0,,D. Rose makes 3-pt jump shot from 25 ft (assist by T. Snell),48,37
172,2,3:55.0,K. Lowry misses 2-pt jump shot from 18 ft,,48,37
173,2,3:52.0,,Defensive rebound by A. Drummond,48,37
174,2,3:33.0,,T. Snell misses 3-pt jump shot from 23 ft (block by P. Siakam),48,37
175,2,3:32.0,Defensive rebound by Team,,48,37
176,2,3:22.0,S. Ibaka misses 2-pt jump shot from 16 ft,,48,37
177,2,3:13.0,,Defensive rebound by T. Snell,48,37
178,2,3:09.0,,R. Jackson misses 3-pt jump shot from 26 ft,48,37
179,2,3:04.0,Defensive rebound by P. Siakam,,48,37
180,2,3:00.0,S. Ibaka makes 3-pt jump shot from 25 ft (assist by P. Siakam),,51,37
181,2,2:44.0,,D. Rose makes 2-pt layup from 1 ft,51,39
182,2,2:19.0,O. Anunoby misses 3-pt jump shot from 23 ft,,51,39
183,2,2:15.0,Offensive rebound by S. Ibaka,,51,39
184,2,2:13.0,S. Ibaka makes 2-pt hook shot from 6 ft,,53,39
185,2,2:03.0,,L. Galloway misses 3-pt jump shot from 23 ft,53,39
186,2,1:59.0,Defensive rebound by P. Siakam,,53,39
187,2,1:52.0,O. Anunoby misses 2-pt layup from 2 ft (block by L. Galloway),,53,39
188,2,1:52.0,Offensive rebound by Team,,53,39
189,2,1:52.0,,S. Mykhailiuk enters the game for L. Galloway,53,39
190,2,1:38.0,O. Anunoby makes 2-pt layup from 2 ft (assist by S. Ibaka),,55,39
191,2,1:23.0,,T. Snell makes 3-pt jump shot from 23 ft (assist by R. Jackson),55,42
192,2,1:15.0,K. Lowry makes 2-pt layup from 2 ft,,57,42
193,2,1:15.0,,Violation by Team (def goaltending),57,42
194,2,1:00.0,,S. Mykhailiuk makes 3-pt jump shot from 26 ft (assist by D. Rose),57,45
195,2,0:48.0,K. Lowry makes 3-pt jump shot from 25 ft (assist by F. VanVleet),,60,45
196,2,0:30.0,,D. Rose makes 2-pt jump shot from 4 ft,60,47
197,2,0:25.0,Personal foul by A. Drummond (drawn by K. Lowry),,60,47
198,2,0:07.0,F. VanVleet misses 2-pt layup from 4 ft,,60,47
199,2,0:06.0,Offensive rebound by S. Ibaka,,60,47
200,2,0:06.0,Turnover by Team (shot clock),,60,47
201,2,0:06.0,P. McCaw enters the game for O. Anunoby,,60,47
202,2,0:01.0,,T. Snell misses 3-pt jump shot from 25 ft,60,47
203,2,0:01.0,,Offensive rebound by A. Drummond,60,47
204,3,11:38.0,,T. Snell misses 3-pt jump shot from 25 ft,60,47
205,3,11:35.0,Defensive rebound by F. VanVleet,,60,47
206,3,11:34.0,O. Anunoby makes 2-pt dunk from 1 ft (assist by F. VanVleet),,62,47
207,3,11:12.0,,A. Drummond makes 2-pt layup from 1 ft (assist by T. Maker),62,49
208,3,10:46.0,F. VanVleet misses 3-pt jump shot from 26 ft,,62,49
209,3,10:44.0,,Defensive rebound by A. Drummond,62,49
210,3,10:21.0,,Turnover by Team (shot clock),62,49
211,3,10:12.0,Offensive foul by K. Lowry (drawn by T. Snell),,62,49
212,3,10:12.0,Turnover by K. Lowry (offensive foul),,62,49
213,3,9:59.0,,Shooting foul by F. VanVleet (drawn by A. Drummond),62,49
214,3,9:59.0,,A. Drummond makes free throw 1 of 2,62,50
215,3,9:59.0,,A. Drummond misses free throw 2 of 2,62,50
216,3,9:57.0,Defensive rebound by P. Siakam,,62,50
217,3,9:46.0,S. Ibaka makes 3-pt jump shot from 27 ft (assist by P. Siakam),,65,50
218,3,9:40.0,,Personal foul by S. Ibaka (drawn by A. Drummond),65,50
219,3,9:35.0,,Offensive foul by A. Drummond (drawn by K. Lowry),65,50
220,3,9:35.0,,Turnover by A. Drummond (offensive foul),65,50
221,3,9:14.0,P. Siakam misses 2-pt jump shot from 12 ft,,65,50
222,3,9:10.0,,Defensive rebound by A. Drummond,65,50
223,3,8:55.0,,D. Rose misses 3-pt jump shot from 24 ft,65,50
224,3,8:52.0,,Offensive rebound by S. Mykhailiuk,65,50
225,3,8:50.0,,Personal foul by K. Lowry (drawn by T. Maker),65,50
226,3,8:41.0,,D. Rose makes 2-pt layup from 2 ft (assist by S. Mykhailiuk),65,52
227,3,8:24.0,Shooting foul by T. Snell (drawn by K. Lowry),,65,52
228,3,8:24.0,K. Lowry makes free throw 1 of 2,,66,52
229,3,8:24.0,K. Lowry makes free throw 2 of 2,,67,52
230,3,8:14.0,,Shooting foul by P. Siakam (drawn by T. Snell),67,52
231,3,8:14.0,,T. Snell makes free throw 1 of 3,67,53
232,3,8:14.0,,T. Snell makes free throw 2 of 3,67,54
233,3,8:14.0,,T. Snell makes free throw 3 of 3,67,55
234,3,8:04.0,,Violation by Team (kicked ball),67,55
235,3,7:51.0,P. Siakam misses 3-pt jump shot from 24 ft,,67,55
236,3,7:49.0,Offensive rebound by O. Anunoby,,67,55
237,3,7:36.0,S. Ibaka misses 2-pt jump shot from 10 ft,,67,55
238,3,7:36.0,Offensive rebound by Team,,67,55
239,3,7:36.0,Turnover by Team (shot clock),,67,55
240,3,7:25.0,,Offensive foul by T. Maker (drawn by P. Siakam),67,55
241,3,7:25.0,,Turnover by T. Maker (offensive foul),67,55
242,3,7:10.0,S. Ibaka makes 2-pt layup from 2 ft (assist by K. Lowry),,69,55
243,3,6:44.0,,Detroit full timeout,69,55
244,3,6:42.0,,A. Drummond misses 2-pt jump shot from 5 ft,69,55
245,3,6:42.0,,Offensive rebound by Team,69,55
246,3,6:42.0,,Turnover by Team (shot clock),69,55
247,3,6:30.0,Turnover by S. Ibaka (traveling),,69,55
248,3,6:13.0,,A. Drummond makes 2-pt dunk at rim (assist by T. Snell),69,57
249,3,6:01.0,Turnover by S. Ibaka (bad pass),,69,57
250,3,5:46.0,,D. Rose makes 2-pt jump shot from 14 ft,69,59
251,3,5:34.0,Shooting foul by T. Maker (drawn by P. Siakam),,69,59
252,3,5:34.0,P. Siakam makes free throw 1 of 2,,70,59
253,3,5:34.0,N. Powell enters the game for O. Anunoby,,70,59
254,3,5:34.0,,L. Galloway enters the game for T. Maker,70,59
255,3,5:34.0,,R. Jackson enters the game for D. Rose,70,59
256,3,5:34.0,,M. Morris enters the game for T. Snell,70,59
257,3,5:34.0,P. Siakam makes free throw 2 of 2,,71,59
258,3,5:21.0,,Turnover by A. Drummond (off goaltending),71,59
259,3,5:16.0,P. Siakam misses 2-pt layup from 8 ft,,71,59
260,3,5:10.0,,Defensive rebound by A. Drummond,71,59
261,3,5:09.0,,M. Morris misses 3-pt jump shot from 23 ft,71,59
262,3,5:04.0,Defensive rebound by F. VanVleet,,71,59
263,3,5:02.0,F. VanVleet makes 2-pt layup from 2 ft,,73,59
264,3,4:51.0,,Personal foul by P. Siakam (drawn by M. Morris),73,59
265,3,4:51.0,,M. Morris misses free throw 1 of 2,73,59
266,3,4:51.0,,Offensive rebound by Team,73,59
267,3,4:51.0,P. McCaw enters the game for P. Siakam,,73,59
268,3,4:51.0,,M. Morris misses free throw 2 of 2,73,59
269,3,4:49.0,Defensive rebound by S. Ibaka,,73,59
270,3,4:41.0,Personal foul by L. Galloway (drawn by F. VanVleet),,73,59
271,3,4:41.0,T. Davis enters the game for F. VanVleet,,73,59
272,3,4:34.0,Offensive foul by S. Ibaka (drawn by S. Mykhailiuk),,73,59
273,3,4:34.0,Turnover by S. Ibaka (offensive foul),,73,59
274,3,4:22.0,,Shooting foul by S. Ibaka (drawn by A. Drummond),73,59
275,3,4:22.0,,A. Drummond makes free throw 1 of 2,73,60
276,3,4:22.0,,A. Drummond makes free throw 2 of 2,73,61
277,3,4:06.0,K. Lowry misses 2-pt jump shot from 19 ft,,73,61
278,3,4:04.0,,Defensive rebound by A. Drummond,73,61
279,3,3:43.0,,R. Jackson misses 3-pt jump shot from 23 ft,73,61
280,3,3:41.0,Defensive rebound by Team,,73,61
281,3,3:32.0,S. Ibaka makes 2-pt jump shot from 17 ft (assist by K. Lowry),,75,61
282,3,3:29.0,,Detroit full timeout,75,61
283,3,3:29.0,,B. Brown enters the game for S. Mykhailiuk,75,61
284,3,3:07.0,,L. Galloway makes 3-pt jump shot from 22 ft (assist by B. Brown),75,64
285,3,2:49.0,K. Lowry misses 2-pt jump shot from 17 ft,,75,64
286,3,2:49.0,,Defensive rebound by A. Drummond,75,64
287,3,2:39.0,,B. Brown misses 2-pt layup from 2 ft,75,64
288,3,2:38.0,,Offensive rebound by A. Drummond,75,64
289,3,2:38.0,,A. Drummond makes 2-pt layup from 1 ft,75,66
290,3,2:16.0,Offensive foul by S. Ibaka (drawn by R. Jackson),,75,66
291,3,2:16.0,Turnover by S. Ibaka (offensive foul),,75,66
292,3,2:16.0,C. Boucher enters the game for S. Ibaka,,75,66
293,3,2:16.0,F. VanVleet enters the game for K. Lowry,,75,66
294,3,2:16.0,,C. Wood enters the game for A. Drummond,75,66
295,3,1:56.0,,Turnover by R. Jackson (bad pass; steal by N. Powell),75,66
296,3,1:54.0,Personal foul by C. Wood (drawn by N. Powell),,75,66
297,3,1:39.0,T. Davis misses 3-pt jump shot from 26 ft,,75,66
298,3,1:34.0,Offensive rebound by P. McCaw,,75,66
299,3,1:33.0,C. Boucher misses 3-pt jump shot from 29 ft,,75,66
300,3,1:29.0,,Defensive rebound by L. Galloway,75,66
301,3,1:22.0,,Def 3 sec tech foul by Team,75,66
302,3,1:22.0,,R. Jackson makes technical free throw,75,67
303,3,1:09.0,,M. Morris misses 2-pt hook shot from 9 ft (block by C. Boucher),75,67
304,3,1:07.0,,Offensive rebound by M. Morris,75,67
305,3,1:07.0,,M. Morris misses 2-pt hook shot from 11 ft,75,67
306,3,1:07.0,,Offensive rebound by C. Wood,75,67
307,3,1:07.0,,C. Wood misses 2-pt layup from 1 ft,75,67
308,3,1:07.0,,Offensive rebound by C. Wood,75,67
309,3,1:06.0,,C. Wood misses 2-pt layup from 2 ft,75,67
310,3,1:04.0,Defensive rebound by N. Powell,,75,67
311,3,0:57.0,N. Powell misses 2-pt jump shot from 12 ft,,75,67
312,3,0:55.0,,Defensive rebound by C. Wood,75,67
313,3,0:41.0,,Shooting foul by C. Boucher (drawn by C. Wood),75,67
314,3,0:41.0,,C. Wood makes free throw 1 of 2,75,68
315,3,0:41.0,,C. Wood makes free throw 2 of 2,75,69
316,3,0:31.0,F. VanVleet makes 3-pt jump shot from 25 ft,,78,69
317,3,0:15.0,,C. Wood misses 2-pt jump shot from 6 ft (block by T. Davis),78,69
318,3,0:11.0,Defensive rebound by N. Powell,,78,69
319,3,0:02.0,C. Boucher misses 2-pt layup from 4 ft (block by M. Morris),,78,69
320,3,0:02.0,,Defensive rebound by C. Wood,78,69
321,3,0:00.0,,C. Wood misses 3-pt jump shot from 40 ft,78,69
322,3,0:00.0,,Offensive rebound by Team,78,69
323,4,11:47.0,F. VanVleet makes 2-pt layup from 1 ft,,80,69
324,4,11:47.0,Shooting foul by M. Morris (drawn by F. VanVleet),,80,69
325,4,11:47.0,F. VanVleet misses free throw 1 of 1,,80,69
326,4,11:47.0,,Defensive rebound by M. Morris,80,69
327,4,11:25.0,,M. Morris makes 2-pt jump shot from 17 ft (assist by D. Rose),80,71
328,4,11:04.0,P. Siakam misses 2-pt jump shot from 20 ft,,80,71
329,4,11:01.0,,Defensive rebound by C. Wood,80,71
330,4,10:52.0,,Personal foul by P. McCaw (drawn by M. Morris),80,71
331,4,10:46.0,,Turnover by D. Rose (lost ball; steal by F. VanVleet),80,71
332,4,10:42.0,Shooting foul by C. Wood (drawn by C. Boucher),,80,71
333,4,10:42.0,C. Boucher makes free throw 1 of 2,,81,71
334,4,10:42.0,C. Boucher makes free throw 2 of 2,,82,71
335,4,10:20.0,,B. Brown misses 2-pt jump shot from 11 ft,82,71
336,4,10:18.0,Defensive rebound by C. Boucher,,82,71
337,4,10:10.0,C. Boucher makes 2-pt layup from 1 ft (assist by F. VanVleet),,84,71
338,4,10:00.0,,C. Wood makes 3-pt jump shot from 26 ft (assist by B. Brown),84,74
339,4,9:43.0,P. Siakam makes 2-pt layup from 2 ft,,86,74
340,4,9:24.0,,D. Rose misses 2-pt layup from 1 ft,86,74
341,4,9:22.0,Defensive rebound by F. VanVleet,,86,74
342,4,9:17.0,N. Powell makes 2-pt dunk from 1 ft (assist by F. VanVleet),,88,74
343,4,9:07.0,,Personal foul by N. Powell (drawn by L. Galloway),88,74
344,4,9:07.0,,A. Drummond enters the game for C. Wood,88,74
345,4,9:00.0,,Personal foul by F. VanVleet (drawn by D. Rose),88,74
346,4,8:46.0,,A. Drummond misses 2-pt layup from 1 ft (block by C. Boucher),88,74
347,4,8:43.0,Defensive rebound by P. McCaw,,88,74
348,4,8:40.0,P. Siakam makes 2-pt layup from 1 ft,,90,74
349,4,8:27.0,,M. Morris misses 3-pt jump shot from 23 ft,90,74
350,4,8:27.0,Defensive rebound by F. VanVleet,,90,74
351,4,8:19.0,F. VanVleet makes 2-pt layup from 1 ft,,92,74
352,4,8:19.0,,Detroit full timeout,92,74
353,4,8:19.0,,R. Jackson enters the game for B. Brown,92,74
354,4,8:19.0,,T. Snell enters the game for M. Morris,92,74
355,4,7:58.0,,R. Jackson misses 3-pt jump shot from 29 ft,92,74
356,4,7:53.0,Defensive rebound by C. Boucher,,92,74
357,4,7:45.0,C. Boucher makes 2-pt dunk from 1 ft (assist by F. VanVleet),,94,74
358,4,7:19.0,,D. Rose misses 2-pt hook shot from 7 ft,94,74
359,4,7:18.0,Defensive rebound by F. VanVleet,,94,74
360,4,6:59.0,P. Siakam makes 2-pt layup from 1 ft (assist by F. VanVleet),,96,74
361,4,6:42.0,,D. Rose misses 3-pt jump shot from 26 ft,96,74
362,4,6:39.0,Defensive rebound by C. Boucher,,96,74
363,4,6:34.0,F. VanVleet misses 3-pt jump shot from 23 ft,,96,74
364,4,6:30.0,,Defensive rebound by L. Galloway,96,74
365,4,6:23.0,,Shooting foul by C. Boucher (drawn by A. Drummond),96,74
366,4,6:23.0,,A. Drummond misses free throw 1 of 2,96,74
367,4,6:23.0,,Offensive rebound by Team,96,74
368,4,6:23.0,,A. Drummond makes free throw 2 of 2,96,75
369,4,6:11.0,P. Siakam makes 2-pt layup from 5 ft (assist by F. VanVleet),,98,75
370,4,6:11.0,,Violation by Team (def goaltending),98,75
371,4,5:57.0,,A. Drummond makes 2-pt dunk from 1 ft (assist by L. Galloway),98,77
372,4,5:35.0,C. Boucher misses 2-pt hook shot from 9 ft,,98,77
373,4,5:33.0,,Defensive rebound by A. Drummond,98,77
374,4,5:10.0,,R. Jackson misses 2-pt layup from 3 ft,98,77
375,4,5:09.0,,Offensive rebound by A. Drummond,98,77
376,4,5:08.0,,A. Drummond makes 2-pt layup from 1 ft,98,79
377,4,5:01.0,Toronto full timeout,,98,79
378,4,5:01.0,O. Anunoby enters the game for C. Boucher,,98,79
379,4,5:01.0,S. Ibaka enters the game for P. McCaw,,98,79
380,4,5:01.0,K. Lowry enters the game for F. VanVleet,,98,79
381,4,4:54.0,P. Siakam makes 2-pt hook shot from 3 ft (assist by S. Ibaka),,100,79
382,4,4:40.0,,L. Galloway misses 2-pt jump shot from 1 ft,100,79
383,4,4:40.0,,Offensive rebound by Team,100,79
384,4,4:40.0,Loose ball foul by P. Siakam (drawn by A. Drummond),,100,79
385,4,4:40.0,,A. Drummond misses free throw 1 of 2,100,79
