,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,SACRAMENTO_ACTION,GOLDEN STATE_SCORE,SACRAMENTO_SCORE
180,2,4:24.0,D. Lee misses 2-pt jump shot from 8 ft,,26,39
181,2,4:22.0,,Defensive rebound by C. Joseph,26,39
182,2,4:20.0,,C. Joseph makes 2-pt layup from 1 ft,26,41
183,2,4:20.0,Golden State full timeout,,26,41
184,2,4:20.0,A. Burks enters the game for K. Bowman,,26,41
185,2,4:20.0,,T. Ariza enters the game for R. Holmes,26,41
186,2,4:20.0,,D. Fox enters the game for C. Joseph,26,41
187,2,4:05.0,D. Lee misses 3-pt jump shot from 26 ft,,26,41
188,2,4:00.0,,Defensive rebound by B. Hield,26,41
189,2,3:51.0,,Turnover by B. Hield (bad pass),26,41
190,2,3:28.0,A. Burks makes 2-pt layup from 3 ft,,28,41
191,2,3:04.0,,H. Barnes makes 3-pt jump shot from 25 ft (assist by T. Ariza),28,44
192,2,2:43.0,A. Burks makes 2-pt jump shot from 9 ft (assist by E. Paschall),,30,44
193,2,2:37.0,,Personal foul by A. Burks (drawn by D. Fox),30,44
194,2,2:32.0,,Turnover by D. Fox (bad pass; steal by E. Paschall),30,44
195,2,2:22.0,D. Lee misses 2-pt jump shot from 16 ft,,30,44
196,2,2:18.0,,Defensive rebound by D. Fox,30,44
197,2,2:14.0,,T. Ariza misses 3-pt jump shot from 26 ft,30,44
198,2,2:10.0,Defensive rebound by W. Cauley-Stein,,30,44
199,2,2:07.0,Shooting foul by N. Bjelica (drawn by A. Burks),,30,44
200,2,2:07.0,A. Burks makes free throw 1 of 2,,31,44
201,2,2:07.0,A. Burks makes free throw 2 of 2,,32,44
202,2,2:00.0,,D. Fox makes 2-pt layup from 1 ft,32,46
203,2,1:36.0,E. Paschall makes 2-pt layup from 3 ft,,34,46
204,2,1:30.0,,D. Fox makes 2-pt layup from 2 ft,34,48
205,2,1:30.0,,Shooting foul by A. Burks (drawn by D. Fox),34,48
206,2,1:30.0,,D. Fox makes free throw 1 of 1,34,49
207,2,1:16.0,W. Cauley-Stein makes 2-pt layup from 3 ft,,36,49
208,2,1:14.0,,Technical foul by S. Kerr,36,49
209,2,1:14.0,,B. Hield makes technical free throw,36,50
210,2,1:14.0,,Technical foul by S. Kerr,36,50
211,2,1:14.0,S. Kerr ejected from game,,36,50
212,2,1:14.0,,B. Hield misses technical free throw,36,50
213,2,1:14.0,,Offensive rebound by Team,36,50
214,2,1:14.0,,Sacramento full timeout,36,50
215,2,1:14.0,,R. Holmes enters the game for T. Ariza,36,50
216,2,1:04.0,,Turnover by R. Holmes (traveling),36,50
217,2,0:45.0,E. Paschall makes 2-pt jump shot from 6 ft (assist by D. Lee),,38,50
218,2,0:37.0,,R. Holmes makes 2-pt dunk from 1 ft (assist by D. Fox),38,52
219,2,0:27.0,E. Paschall makes 2-pt jump shot from 17 ft,,40,52
220,2,0:07.0,,H. Barnes misses 2-pt layup from 3 ft,40,52
221,2,0:06.0,Defensive rebound by Team,,40,52
222,2,0:04.0,Personal take foul by B. Hield (drawn by A. Burks),,40,52
223,2,0:00.0,W. Cauley-Stein misses 2-pt jump shot from 8 ft,,40,52
224,2,0:00.0,Offensive rebound by Team,,40,52
225,3,11:39.0,A. Burks misses 3-pt jump shot from 25 ft,,40,52
226,3,11:34.0,,Defensive rebound by D. Fox,40,52
227,3,11:32.0,,Shooting foul by D. Lee (drawn by B. Hield),40,52
228,3,11:32.0,,B. Hield misses free throw 1 of 2,40,52
229,3,11:32.0,,Offensive rebound by Team,40,52
230,3,11:32.0,,B. Hield makes free throw 2 of 2,40,53
231,3,11:15.0,D. Lee misses 3-pt jump shot from 25 ft,,40,53
232,3,11:11.0,Offensive rebound by W. Cauley-Stein,,40,53
233,3,11:07.0,G. Robinson misses 2-pt layup from 5 ft (block by D. Fox),,40,53
234,3,11:06.0,,Defensive rebound by Team,40,53
235,3,10:52.0,,B. Hield makes 3-pt jump shot from 24 ft (assist by D. Fox),40,56
236,3,10:32.0,E. Paschall misses 3-pt jump shot from 27 ft,,40,56
237,3,10:30.0,,Defensive rebound by N. Bjelica,40,56
238,3,10:21.0,,D. Fox misses 2-pt jump shot from 8 ft,40,56
239,3,10:18.0,Defensive rebound by Team,,40,56
240,3,10:11.0,E. Paschall misses 2-pt layup from 4 ft,,40,56
241,3,10:10.0,Offensive rebound by W. Cauley-Stein,,40,56
242,3,10:07.0,A. Burks misses 2-pt layup from 4 ft,,40,56
243,3,10:07.0,Offensive rebound by W. Cauley-Stein,,40,56
244,3,10:04.0,W. Cauley-Stein makes 2-pt layup from 2 ft,,42,56
245,3,9:45.0,,D. Fox misses 2-pt layup from 3 ft,42,56
246,3,9:42.0,Defensive rebound by D. Lee,,42,56
247,3,9:35.0,G. Robinson misses 2-pt jump shot from 19 ft,,42,56
248,3,9:31.0,,Defensive rebound by N. Bjelica,42,56
249,3,9:18.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by N. Bjelica),42,59
250,3,9:03.0,W. Cauley-Stein misses 2-pt jump shot from 19 ft,,42,59
251,3,8:59.0,,Defensive rebound by N. Bjelica,42,59
252,3,8:53.0,,H. Barnes makes 3-pt jump shot from 23 ft (assist by B. Hield),42,62
253,3,8:53.0,Golden State full timeout,,42,62
254,3,8:42.0,Personal foul by B. Hield (drawn by D. Lee),,42,62
255,3,8:37.0,Turnover by A. Burks (bad pass),,42,62
256,3,8:21.0,,B. Hield misses 3-pt jump shot from 25 ft,42,62
257,3,8:17.0,Defensive rebound by A. Burks,,42,62
258,3,8:02.0,G. Robinson makes 2-pt jump shot from 10 ft (assist by D. Lee),,44,62
259,3,7:41.0,,Turnover by R. Holmes (lost ball; steal by D. Lee),44,62
260,3,7:30.0,E. Paschall misses 3-pt jump shot from 23 ft,,44,62
261,3,7:26.0,,Defensive rebound by H. Barnes,44,62
262,3,7:25.0,,Sacramento full timeout,44,62
263,3,7:25.0,,H. Giles enters the game for R. Holmes,44,62
264,3,7:15.0,,N. Bjelica makes 3-pt jump shot from 24 ft (assist by H. Barnes),44,65
265,3,7:00.0,G. Robinson makes 3-pt jump shot from 25 ft (assist by W. Cauley-Stein),,47,65
266,3,6:42.0,,Shooting foul by A. Burks (drawn by N. Bjelica),47,65
267,3,6:42.0,,Technical foul by W. Cauley-Stein,47,65
268,3,6:42.0,,B. Hield makes technical free throw,47,66
269,3,6:42.0,,N. Bjelica makes free throw 1 of 2,47,67
270,3,6:42.0,K. Bowman enters the game for A. Burks,,47,67
271,3,6:42.0,,T. Ariza enters the game for H. Barnes,47,67
272,3,6:42.0,,N. Bjelica makes free throw 2 of 2,47,68
273,3,6:21.0,Turnover by G. Robinson (bad pass; steal by H. Giles),,47,68
274,3,6:13.0,,D. Fox makes 2-pt layup from 4 ft,47,70
275,3,6:00.0,K. Bowman misses 2-pt jump shot from 13 ft,,47,70
276,3,5:57.0,,Defensive rebound by N. Bjelica,47,70
277,3,5:50.0,,T. Ariza makes 3-pt jump shot from 25 ft (assist by D. Fox),47,73
278,3,5:34.0,Shooting foul by D. Fox (drawn by E. Paschall),,47,73
279,3,5:34.0,E. Paschall makes free throw 1 of 2,,48,73
280,3,5:34.0,M. Chriss enters the game for W. Cauley-Stein,,48,73
281,3,5:34.0,E. Paschall misses free throw 2 of 2,,48,73
282,3,5:31.0,,Defensive rebound by H. Giles,48,73
283,3,5:17.0,,D. Fox misses 2-pt jump shot from 13 ft,48,73
284,3,5:15.0,Defensive rebound by M. Chriss,,48,73
285,3,5:07.0,Shooting foul by N. Bjelica (drawn by E. Paschall),,48,73
286,3,5:07.0,E. Paschall misses free throw 1 of 2,,48,73
287,3,5:07.0,Offensive rebound by Team,,48,73
288,3,5:07.0,,C. Joseph enters the game for D. Fox,48,73
289,3,5:07.0,E. Paschall makes free throw 2 of 2,,49,73
290,3,4:53.0,,B. Hield makes 2-pt dunk from 2 ft (assist by H. Giles),49,75
291,3,4:37.0,Shooting foul by N. Bjelica (drawn by G. Robinson),,49,75
292,3,4:37.0,G. Robinson makes free throw 1 of 2,,50,75
293,3,4:37.0,J. Evans enters the game for D. Lee,,50,75
294,3,4:37.0,,W. Gabriel enters the game for N. Bjelica,50,75
295,3,4:37.0,G. Robinson misses free throw 2 of 2,,50,75
296,3,4:37.0,Offensive rebound by Team,,50,75
297,3,4:36.0,,Loose ball foul by W. Gabriel (drawn by M. Chriss),50,75
298,3,4:36.0,M. Chriss makes free throw 1 of 2,,51,75
299,3,4:36.0,M. Chriss makes free throw 2 of 2,,52,75
300,3,4:27.0,,Personal foul by G. Robinson (drawn by B. Hield),52,75
301,3,4:19.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by C. Joseph),52,78
302,3,4:09.0,Turnover by K. Bowman (lost ball; steal by W. Gabriel),,52,78
303,3,3:53.0,,C. Joseph makes 3-pt jump shot from 24 ft (assist by H. Giles),52,81
304,3,3:33.0,J. Evans misses 2-pt jump shot from 14 ft,,52,81
305,3,3:33.0,,Defensive rebound by H. Giles,52,81
306,3,3:20.0,,H. Giles makes 2-pt hook shot from 8 ft (assist by B. Hield),52,83
307,3,3:03.0,Turnover by G. Robinson (bad pass; steal by H. Giles),,52,83
308,3,2:58.0,,C. Joseph misses 2-pt layup from 2 ft,52,83
309,3,2:56.0,Defensive rebound by G. Robinson,,52,83
310,3,2:51.0,M. Chriss makes 3-pt jump shot from 23 ft (assist by K. Bowman),,55,83
311,3,2:43.0,,B. Hield misses 2-pt layup from 1 ft,55,83
312,3,2:43.0,,Offensive rebound by B. Hield,55,83
313,3,2:42.0,,B. Hield makes 2-pt layup from 2 ft,55,85
314,3,2:42.0,Golden State full timeout,,55,85
315,3,2:42.0,J. Poole enters the game for E. Paschall,,55,85
316,3,2:42.0,O. Spellman enters the game for G. Robinson,,55,85
317,3,2:25.0,K. Bowman misses 3-pt jump shot from 25 ft,,55,85
318,3,2:22.0,,Defensive rebound by T. Ariza,55,85
319,3,2:06.0,,Turnover by B. Hield (bad pass; steal by J. Poole),55,85
320,3,2:06.0,Personal foul by T. Ariza (drawn by J. Poole),,55,85
321,3,2:06.0,J. Poole makes free throw 1 of 2,,56,85
322,3,2:06.0,J. Poole makes free throw 2 of 2,,57,85
323,3,1:53.0,,Offensive foul by H. Giles (drawn by J. Evans),57,85
324,3,1:53.0,,Turnover by H. Giles (offensive foul),57,85
325,3,1:36.0,M. Chriss misses 2-pt jump shot from 5 ft,,57,85
326,3,1:34.0,,Defensive rebound by H. Giles,57,85
327,3,1:21.0,,Turnover by H. Giles (bad pass; steal by K. Bowman),57,85
328,3,1:16.0,J. Poole makes 3-pt jump shot from 25 ft (assist by O. Spellman),,60,85
329,3,0:55.0,,C. Joseph makes 3-pt jump shot from 26 ft (assist by H. Giles),60,88
330,3,0:47.0,J. Evans makes 2-pt jump shot from 14 ft (assist by K. Bowman),,62,88
331,3,0:34.0,,Turnover by H. Giles (traveling),62,88
332,3,0:34.0,,J. James enters the game for B. Hield,62,88
333,3,0:26.0,K. Bowman misses 2-pt jump shot from 9 ft,,62,88
334,3,0:23.0,,Defensive rebound by H. Giles,62,88
335,3,0:09.0,,Turnover by C. Joseph (lost ball; steal by K. Bowman),62,88
336,3,0:08.0,K. Bowman makes 2-pt layup from 2 ft,,64,88
337,3,0:02.0,,Personal foul by J. Evans (drawn by C. Joseph),64,88
338,3,0:02.0,A. Burks enters the game for O. Spellman,,64,88
339,3,0:02.0,,B. Hield enters the game for J. James,64,88
340,3,0:00.0,,C. Joseph makes 2-pt jump shot from 21 ft (assist by T. Ariza),64,90
341,4,11:42.0,,H. Giles misses 2-pt jump shot from 17 ft,64,90
342,4,11:38.0,Defensive rebound by O. Spellman,,64,90
343,4,11:34.0,J. Poole misses 3-pt jump shot from 26 ft,,64,90
344,4,11:27.0,,Defensive rebound by D. Fox,64,90
345,4,11:21.0,,D. Fox misses 2-pt layup from 2 ft,64,90
346,4,11:18.0,,Offensive rebound by H. Giles,64,90
347,4,11:18.0,,H. Giles misses 2-pt layup from 1 ft,64,90
348,4,11:17.0,Defensive rebound by K. Bowman,,64,90
349,4,11:13.0,O. Spellman makes 2-pt jump shot from 10 ft (assist by A. Smailagić),,66,90
350,4,11:00.0,,H. Barnes misses 3-pt jump shot from 26 ft,66,90
351,4,11:00.0,Defensive rebound by J. Poole,,66,90
352,4,10:44.0,A. Smailagić makes 2-pt layup from 3 ft,,68,90
353,4,10:43.0,,Sacramento full timeout,68,90
354,4,10:34.0,,D. Fox makes 2-pt layup from 1 ft,68,92
355,4,10:15.0,Shooting foul by D. Fox (drawn by K. Bowman),,68,92
356,4,10:15.0,K. Bowman misses free throw 1 of 2,,68,92
357,4,10:15.0,Offensive rebound by Team,,68,92
358,4,10:15.0,K. Bowman makes free throw 2 of 2,,69,92
359,4,10:05.0,,Turnover by D. Fox (lost ball; steal by O. Spellman),69,92
360,4,10:02.0,O. Spellman makes 2-pt dunk from 1 ft,,71,92
361,4,9:42.0,,Turnover by H. Giles (bad pass),71,92
362,4,9:24.0,J. Evans misses 3-pt jump shot from 25 ft,,71,92
363,4,9:19.0,,Defensive rebound by H. Giles,71,92
364,4,9:06.0,,H. Giles misses 2-pt layup from 5 ft (block by J. Evans),71,92
365,4,9:06.0,Defensive rebound by Team,,71,92
366,4,9:06.0,Technical foul by H. Giles,,71,92
367,4,9:06.0,J. Poole makes technical free throw,,72,92
368,4,9:00.0,Offensive foul by K. Bowman (drawn by C. Joseph),,72,92
369,4,9:00.0,Turnover by K. Bowman (offensive foul),,72,92
370,4,9:00.0,,Sacramento full timeout,72,92
371,4,9:00.0,,Instant Replay (Challenge: Ruling Stands),72,92
372,4,9:00.0,,N. Bjelica enters the game for H. Giles,72,92
373,4,9:00.0,,B. Hield enters the game for C. Joseph,72,92
374,4,8:47.0,,Personal foul by K. Bowman (drawn by D. Fox),72,92
375,4,8:47.0,,D. Fox makes free throw 1 of 2,72,93
376,4,8:47.0,,D. Fox makes free throw 2 of 2,72,94
377,4,8:33.0,A. Smailagić misses 2-pt jump shot from 12 ft,,72,94
378,4,8:31.0,,Defensive rebound by N. Bjelica,72,94
379,4,8:24.0,,Turnover by D. Fox (lost ball; steal by K. Bowman),72,94
380,4,8:20.0,K. Bowman misses 2-pt layup from 2 ft,,72,94
381,4,8:16.0,Offensive rebound by O. Spellman,,72,94
382,4,8:16.0,O. Spellman misses 2-pt layup at rim,,72,94
383,4,8:16.0,,Defensive rebound by N. Bjelica,72,94
384,4,8:08.0,,Turnover by N. Bjelica (bad pass; steal by J. Evans),72,94
385,4,8:05.0,Turnover by O. Spellman (bad pass; steal by D. Fox),,72,94
386,4,8:03.0,,D. Fox misses 2-pt layup from 6 ft,72,94
387,4,8:03.0,,Offensive rebound by D. Fox,72,94
388,4,8:03.0,,Shooting foul by O. Spellman (drawn by D. Fox),72,94
