,QUARTER,TIME_REMAINING,NEW YORK_ACTION,MILWAUKEE_ACTION,NEW YORK_SCORE,MILWAUKEE_SCORE
166,2,7:16.0,,E. Bledsoe misses 2-pt jump shot from 2 ft,31,43
167,2,7:13.0,Defensive rebound by J. Randle,,31,43
168,2,7:11.0,Personal foul by E. İlyasova (drawn by J. Randle),,31,43
169,2,7:11.0,,W. Matthews enters the game for K. Korver,31,43
170,2,7:04.0,B. Portis makes 2-pt layup from 3 ft (assist by E. Payton),,33,43
171,2,6:54.0,,E. İlyasova misses 3-pt jump shot from 23 ft,33,43
172,2,6:52.0,,Offensive rebound by W. Matthews,33,43
173,2,6:48.0,,E. Bledsoe misses 2-pt layup from 1 ft,33,43
174,2,6:45.0,Defensive rebound by J. Randle,,33,43
175,2,6:34.0,J. Randle misses 2-pt hook shot from 6 ft,,33,43
176,2,6:32.0,,Defensive rebound by W. Matthews,33,43
177,2,6:25.0,,E. Bledsoe makes 3-pt jump shot from 26 ft,33,46
178,2,6:16.0,E. Payton misses 2-pt layup from 4 ft,,33,46
179,2,6:13.0,,Defensive rebound by E. İlyasova,33,46
180,2,6:10.0,,Offensive foul by E. İlyasova (drawn by E. Payton),33,46
181,2,6:10.0,,Turnover by E. İlyasova (offensive foul),33,46
182,2,6:10.0,R. Barrett enters the game for W. Ellington,,33,46
183,2,6:00.0,B. Portis misses 3-pt jump shot from 26 ft,,33,46
184,2,5:57.0,,Defensive rebound by E. Bledsoe,33,46
185,2,5:54.0,,Personal foul by E. Payton (drawn by E. Bledsoe),33,46
186,2,5:47.0,,Turnover by K. Middleton (lost ball; steal by R. Bullock),33,46
187,2,5:47.0,Personal foul by K. Middleton (drawn by R. Bullock),,33,46
188,2,5:33.0,Turnover by J. Randle (traveling),,33,46
189,2,5:18.0,,E. İlyasova misses 2-pt layup from 3 ft,33,46
190,2,5:15.0,Defensive rebound by R. Barrett,,33,46
191,2,5:11.0,Turnover by R. Barrett (bad pass; steal by E. İlyasova),,33,46
192,2,5:05.0,,K. Middleton makes 2-pt layup from 1 ft (assist by E. Bledsoe),33,48
193,2,4:59.0,New York full timeout,,33,48
194,2,4:59.0,,D. DiVincenzo enters the game for K. Middleton,33,48
195,2,4:47.0,R. Bullock misses 2-pt jump shot from 10 ft,,33,48
196,2,4:43.0,,Defensive rebound by W. Matthews,33,48
197,2,4:37.0,,E. İlyasova makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),33,51
198,2,4:16.0,R. Barrett makes 3-pt jump shot from 28 ft (assist by J. Randle),,36,51
199,2,4:04.0,,W. Matthews misses 2-pt jump shot from 17 ft,36,51
200,2,4:04.0,Defensive rebound by J. Randle,,36,51
201,2,3:57.0,R. Bullock misses 3-pt jump shot from 27 ft,,36,51
202,2,3:54.0,,Defensive rebound by D. DiVincenzo,36,51
203,2,3:50.0,,Shooting foul by J. Randle (drawn by E. Bledsoe),36,51
204,2,3:50.0,,E. Bledsoe makes free throw 1 of 2,36,52
205,2,3:50.0,,D. Bender enters the game for D. DiVincenzo,36,52
206,2,3:50.0,,G. Hill enters the game for B. Lopez,36,52
207,2,3:50.0,,E. Bledsoe makes free throw 2 of 2,36,53
208,2,3:40.0,R. Bullock misses 2-pt jump shot from 17 ft,,36,53
209,2,3:35.0,,Defensive rebound by D. Bender,36,53
210,2,3:23.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,36,53
211,2,3:21.0,Defensive rebound by B. Portis,,36,53
212,2,3:08.0,Turnover by J. Randle (traveling),,36,53
213,2,3:08.0,,D. DiVincenzo enters the game for E. Bledsoe,36,53
214,2,2:56.0,,W. Matthews misses 2-pt hook shot from 6 ft,36,53
215,2,2:56.0,Defensive rebound by Team,,36,53
216,2,2:56.0,,Loose ball foul by E. İlyasova (drawn by R. Barrett),36,53
217,2,2:56.0,,G. Antetokounmpo enters the game for E. İlyasova,36,53
218,2,2:42.0,J. Randle makes 2-pt jump shot from 8 ft,,38,53
219,2,2:30.0,,Shooting foul by E. Payton (drawn by G. Hill),38,53
220,2,2:30.0,,G. Hill misses free throw 1 of 2,38,53
221,2,2:30.0,,Offensive rebound by Team,38,53
222,2,2:30.0,K. Allen enters the game for E. Payton,,38,53
223,2,2:30.0,,P. Connaughton enters the game for W. Matthews,38,53
224,2,2:30.0,,G. Hill makes free throw 2 of 2,38,54
225,2,2:17.0,J. Randle misses 2-pt hook shot from 5 ft,,38,54
226,2,2:14.0,,Defensive rebound by G. Hill,38,54
227,2,2:04.0,,D. DiVincenzo makes 2-pt layup from 1 ft,38,56
228,2,1:56.0,R. Bullock misses 3-pt jump shot from 23 ft,,38,56
229,2,1:53.0,,Defensive rebound by P. Connaughton,38,56
230,2,1:46.0,,D. DiVincenzo makes 3-pt jump shot from 25 ft (assist by D. Bender),38,59
231,2,1:28.0,R. Barrett misses 2-pt layup from 4 ft (block by D. DiVincenzo),,38,59
232,2,1:26.0,,Defensive rebound by G. Antetokounmpo,38,59
233,2,1:26.0,,Personal take foul by B. Portis (drawn by G. Antetokounmpo),38,59
234,2,1:26.0,,G. Antetokounmpo makes free throw 1 of 2,38,60
235,2,1:26.0,M. Robinson enters the game for B. Portis,,38,60
236,2,1:26.0,,G. Antetokounmpo makes free throw 2 of 2,38,61
237,2,1:12.0,Shooting foul by P. Connaughton (drawn by R. Barrett),,38,61
238,2,1:12.0,R. Barrett makes free throw 1 of 2,,39,61
239,2,1:12.0,R. Barrett makes free throw 2 of 2,,40,61
240,2,1:12.0,Violation by Team (delay of game),,40,61
241,2,0:58.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,40,63
242,2,0:58.0,,Shooting foul by M. Robinson (drawn by G. Antetokounmpo),40,63
243,2,0:58.0,,G. Antetokounmpo misses free throw 1 of 1,40,63
244,2,0:56.0,Defensive rebound by R. Barrett,,40,63
245,2,0:46.0,R. Barrett misses 2-pt layup from 3 ft (block by G. Antetokounmpo),,40,63
246,2,0:42.0,,Defensive rebound by G. Hill,40,63
247,2,0:38.0,,D. DiVincenzo misses 3-pt jump shot from 25 ft,40,63
248,2,0:35.0,Defensive rebound by J. Randle,,40,63
249,2,0:24.0,Shooting foul by D. Bender (drawn by M. Robinson),,40,63
250,2,0:24.0,M. Robinson misses free throw 1 of 2,,40,63
251,2,0:24.0,Offensive rebound by Team,,40,63
252,2,0:24.0,K. Knox enters the game for J. Randle,,40,63
253,2,0:24.0,,K. Korver enters the game for P. Connaughton,40,63
254,2,0:24.0,M. Robinson misses free throw 2 of 2,,40,63
255,2,0:23.0,,Defensive rebound by D. Bender,40,63
256,2,0:01.0,,Personal foul by M. Robinson (drawn by G. Antetokounmpo),40,63
257,2,0:01.0,,G. Antetokounmpo makes free throw 1 of 2,40,64
258,2,0:01.0,,G. Antetokounmpo makes free throw 2 of 2,40,65
259,3,11:42.0,J. Randle makes 2-pt jump shot from 9 ft (assist by E. Payton),,42,65
260,3,11:29.0,,Turnover by G. Antetokounmpo (out of bounds lost ball),42,65
261,3,11:16.0,Offensive foul by J. Randle (drawn by G. Antetokounmpo),,42,65
262,3,11:16.0,Turnover by J. Randle (offensive foul),,42,65
263,3,11:02.0,,G. Antetokounmpo makes 3-pt jump shot from 27 ft (assist by W. Matthews),42,68
264,3,10:47.0,E. Payton misses 2-pt jump shot from 15 ft,,42,68
265,3,10:44.0,,Defensive rebound by W. Matthews,42,68
266,3,10:37.0,,K. Middleton makes 2-pt jump shot from 14 ft,42,70
267,3,10:24.0,Turnover by J. Randle (traveling),,42,70
268,3,10:13.0,,W. Matthews misses 2-pt layup from 2 ft,42,70
269,3,10:13.0,,Offensive rebound by G. Antetokounmpo,42,70
270,3,10:13.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,42,72
271,3,10:13.0,New York full timeout,,42,72
272,3,10:00.0,Shooting foul by B. Lopez (drawn by R. Bullock),,42,72
273,3,10:00.0,R. Bullock makes free throw 1 of 2,,43,72
274,3,10:00.0,R. Bullock makes free throw 2 of 2,,44,72
275,3,9:50.0,,Shooting foul by T. Gibson (drawn by B. Lopez),44,72
276,3,9:50.0,,B. Lopez makes free throw 1 of 2,44,73
277,3,9:50.0,,B. Lopez makes free throw 2 of 2,44,74
278,3,9:31.0,Personal foul by K. Middleton (drawn by J. Randle),,44,74
279,3,9:26.0,R. Barrett makes 3-pt jump shot from 24 ft (assist by E. Payton),,47,74
280,3,9:12.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by B. Lopez),47,76
281,3,8:54.0,Shooting foul by B. Lopez (drawn by R. Barrett),,47,76
282,3,8:54.0,R. Barrett makes free throw 1 of 2,,48,76
283,3,8:54.0,R. Barrett makes free throw 2 of 2,,49,76
284,3,8:40.0,,G. Antetokounmpo makes 3-pt jump shot from 28 ft,49,79
285,3,8:27.0,J. Randle makes 3-pt jump shot from 27 ft (assist by R. Bullock),,52,79
286,3,8:15.0,,G. Antetokounmpo makes 2-pt dunk from 4 ft (assist by B. Lopez),52,81
287,3,8:08.0,Turnover by R. Barrett (lost ball; steal by K. Middleton),,52,81
288,3,8:01.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,52,83
289,3,8:01.0,,Violation by Team (delay of game),52,83
290,3,7:42.0,R. Barrett misses 2-pt jump shot from 17 ft,,52,83
291,3,7:40.0,Offensive rebound by R. Barrett,,52,83
292,3,7:37.0,J. Randle makes 2-pt dunk from 2 ft (assist by R. Barrett),,54,83
293,3,7:26.0,,Turnover by K. Middleton (bad pass),54,83
294,3,7:26.0,M. Robinson enters the game for T. Gibson,,54,83
295,3,7:12.0,E. Payton misses 2-pt jump shot from 16 ft,,54,83
296,3,7:09.0,Offensive rebound by R. Barrett,,54,83
297,3,7:09.0,R. Barrett misses 2-pt layup at rim,,54,83
298,3,7:08.0,Offensive rebound by R. Barrett,,54,83
299,3,7:06.0,J. Randle makes 2-pt layup from 1 ft (assist by R. Barrett),,56,83
300,3,6:58.0,,Shooting foul by M. Robinson (drawn by G. Antetokounmpo),56,83
301,3,6:58.0,,Technical foul by E. Payton,56,83
302,3,6:58.0,,Technical foul by E. Payton,56,83
303,3,6:58.0,E. Payton ejected from game,,56,83
304,3,6:58.0,K. Allen enters the game for E. Payton,,56,83
305,3,6:58.0,,K. Middleton makes technical free throw,56,84
306,3,6:58.0,,K. Middleton makes technical free throw,56,85
307,3,6:58.0,,G. Antetokounmpo makes free throw 1 of 3,56,86
308,3,6:58.0,,G. Antetokounmpo makes free throw 2 of 3,56,87
309,3,6:58.0,,G. Antetokounmpo makes free throw 3 of 3,56,88
310,3,6:48.0,J. Randle misses 3-pt jump shot from 26 ft,,56,88
311,3,6:46.0,Offensive rebound by R. Bullock,,56,88
312,3,6:43.0,K. Allen misses 3-pt jump shot from 27 ft,,56,88
313,3,6:39.0,,Defensive rebound by W. Matthews,56,88
314,3,6:26.0,,W. Matthews makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),56,91
315,3,6:09.0,K. Allen makes 2-pt layup from 2 ft (assist by J. Randle),,58,91
316,3,6:02.0,,G. Antetokounmpo misses 3-pt jump shot from 30 ft,58,91
317,3,5:59.0,Defensive rebound by J. Randle,,58,91
318,3,5:51.0,R. Bullock misses 3-pt jump shot from 26 ft,,58,91
319,3,5:48.0,,Defensive rebound by E. Bledsoe,58,91
320,3,5:40.0,,Shooting foul by K. Allen (drawn by K. Middleton),58,91
321,3,5:40.0,,K. Middleton makes free throw 1 of 2,58,92
322,3,5:40.0,,D. DiVincenzo enters the game for G. Antetokounmpo,58,92
323,3,5:40.0,,E. İlyasova enters the game for E. Bledsoe,58,92
324,3,5:40.0,,K. Middleton makes free throw 2 of 2,58,93
325,3,5:29.0,R. Barrett makes 3-pt jump shot from 26 ft (assist by K. Allen),,61,93
326,3,5:15.0,,W. Matthews misses 3-pt jump shot from 24 ft,61,93
327,3,5:13.0,Defensive rebound by J. Randle,,61,93
328,3,5:13.0,Technical foul by W. Matthews,,61,93
329,3,5:13.0,R. Bullock makes technical free throw,,62,93
330,3,5:13.0,K. Knox enters the game for R. Bullock,,62,93
331,3,5:03.0,M. Robinson misses 2-pt layup from 3 ft,,62,93
332,3,5:03.0,Offensive rebound by Team,,62,93
333,3,4:51.0,K. Allen makes 2-pt layup from 3 ft (assist by J. Randle),,64,93
334,3,4:35.0,,K. Middleton makes 3-pt jump shot from 27 ft,64,96
335,3,4:20.0,K. Allen misses 2-pt jump shot from 11 ft,,64,96
336,3,4:18.0,,Defensive rebound by K. Middleton,64,96
337,3,4:13.0,,K. Middleton misses 3-pt jump shot from 26 ft,64,96
338,3,4:10.0,Defensive rebound by K. Allen,,64,96
339,3,3:59.0,M. Robinson misses 2-pt dunk from 1 ft,,64,96
340,3,3:57.0,,Defensive rebound by E. İlyasova,64,96
341,3,3:51.0,,K. Middleton misses 2-pt layup from 3 ft (block by R. Barrett),64,96
342,3,3:49.0,Defensive rebound by J. Randle,,64,96
343,3,3:49.0,B. Portis enters the game for J. Randle,,64,96
344,3,3:49.0,,D. Bender enters the game for B. Lopez,64,96
345,3,3:49.0,,P. Connaughton enters the game for W. Matthews,64,96
346,3,3:49.0,,K. Korver enters the game for K. Middleton,64,96
347,3,3:33.0,R. Barrett makes 3-pt jump shot from 24 ft (assist by K. Allen),,67,96
348,3,3:23.0,,D. DiVincenzo makes 2-pt jump shot from 5 ft,67,98
349,3,3:11.0,Shooting foul by D. Bender (drawn by M. Robinson),,67,98
350,3,3:11.0,M. Robinson misses free throw 1 of 2,,67,98
351,3,3:11.0,Offensive rebound by Team,,67,98
352,3,3:11.0,M. Robinson makes free throw 2 of 2,,68,98
353,3,2:52.0,,E. İlyasova makes 2-pt jump shot from 16 ft (assist by K. Korver),68,100
354,3,2:42.0,K. Allen misses 2-pt jump shot from 12 ft,,68,100
355,3,2:39.0,,Defensive rebound by E. İlyasova,68,100
356,3,2:34.0,,Turnover by E. İlyasova (bad pass; steal by M. Robinson),68,100
357,3,2:29.0,R. Barrett makes 2-pt layup from 1 ft,,70,100
358,3,2:13.0,,E. İlyasova misses 2-pt jump shot from 5 ft,70,100
359,3,2:11.0,Defensive rebound by B. Portis,,70,100
360,3,1:57.0,B. Portis makes 2-pt hook shot from 6 ft,,72,100
361,3,1:44.0,,Turnover by K. Korver (lost ball; steal by K. Allen),72,100
362,3,1:39.0,R. Barrett misses 2-pt layup from 2 ft (block by D. DiVincenzo),,72,100
363,3,1:36.0,,Defensive rebound by K. Korver,72,100
364,3,1:34.0,,D. DiVincenzo misses 3-pt jump shot from 27 ft,72,100
365,3,1:33.0,Defensive rebound by Team,,72,100
366,3,1:33.0,,Loose ball foul by D. Bender (drawn by K. Allen),72,100
367,3,1:33.0,,Milwaukee full timeout,72,100
368,3,1:33.0,W. Ellington enters the game for R. Barrett,,72,100
369,3,1:33.0,K. Allen makes free throw 1 of 2,,73,100
370,3,1:33.0,K. Allen misses free throw 2 of 2,,73,100
371,3,1:30.0,,Defensive rebound by D. Bender,73,100
372,3,1:20.0,,Personal foul by M. Robinson (drawn by D. Bender),73,100
373,3,1:12.0,,E. İlyasova makes 3-pt jump shot from 24 ft (assist by D. DiVincenzo),73,103
374,3,0:59.0,B. Portis makes 2-pt layup from 3 ft (assist by W. Ellington),,75,103
375,3,0:50.0,,K. Korver makes 3-pt jump shot from 27 ft (assist by D. DiVincenzo),75,106
376,3,0:40.0,K. Allen misses 2-pt layup from 2 ft (block by D. Bender),,75,106
377,3,0:35.0,,Defensive rebound by D. DiVincenzo,75,106
