,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,BOSTON_ACTION,CHARLOTTE_SCORE,BOSTON_SCORE
110,2,10:32.0,Defensive rebound by M. Williams,,37,35
111,2,10:25.0,D. Graham misses 3-pt jump shot from 26 ft,,37,35
112,2,10:23.0,,Defensive rebound by D. Theis,37,35
113,2,10:17.0,,J. Tatum misses 2-pt layup from 3 ft,37,35
114,2,10:16.0,Defensive rebound by M. Williams,,37,35
115,2,10:13.0,Shooting foul by J. Green (drawn by C. Martin),,37,35
116,2,10:13.0,C. Martin makes free throw 1 of 2,,38,35
117,2,10:13.0,B. Biyombo enters the game for M. Monk,,38,35
118,2,10:13.0,T. Rozier enters the game for C. Zeller,,38,35
119,2,10:13.0,,E. Freedom enters the game for D. Theis,38,35
120,2,10:13.0,C. Martin makes free throw 2 of 2,,39,35
121,2,9:57.0,,R. Langford misses 2-pt layup from 4 ft (block by T. Rozier),39,35
122,2,9:56.0,,Offensive rebound by Team,39,35
123,2,9:52.0,,J. Tatum misses 2-pt jump shot from 17 ft,39,35
124,2,9:50.0,,Offensive rebound by R. Langford,39,35
125,2,9:49.0,,R. Langford misses 2-pt layup from 4 ft,39,35
126,2,9:47.0,,Offensive rebound by R. Langford,39,35
127,2,9:47.0,,R. Langford makes 2-pt layup from 1 ft,39,37
128,2,9:27.0,B. Biyombo makes 2-pt layup from 4 ft (assist by D. Graham),,41,37
129,2,9:14.0,,Turnover by E. Freedom (traveling),41,37
130,2,9:01.0,Personal foul by R. Langford (drawn by C. Martin),,41,37
131,2,9:01.0,N. Batum enters the game for C. Martin,,41,37
132,2,8:47.0,Shooting foul by B. Wanamaker (drawn by D. Graham),,41,37
133,2,8:47.0,D. Graham makes free throw 1 of 3,,42,37
134,2,8:47.0,D. Graham makes free throw 2 of 3,,43,37
135,2,8:47.0,M. Bridges enters the game for M. Williams,,43,37
136,2,8:47.0,D. Graham misses free throw 3 of 3,,43,37
137,2,8:47.0,,Defensive rebound by J. Tatum,43,37
138,2,8:35.0,,Turnover by J. Tatum (out of bounds lost ball),43,37
139,2,8:12.0,B. Biyombo makes 2-pt jump shot from 15 ft (assist by D. Graham),,45,37
140,2,7:56.0,,B. Wanamaker misses 2-pt layup from 5 ft,45,37
141,2,7:54.0,Defensive rebound by N. Batum,,45,37
142,2,7:49.0,Personal foul by R. Langford (drawn by B. Biyombo),,45,37
143,2,7:49.0,M. Kidd-Gilchrist enters the game for D. Graham,,45,37
144,2,7:49.0,,J. Brown enters the game for J. Tatum,45,37
145,2,7:49.0,,K. Walker enters the game for B. Wanamaker,45,37
146,2,7:49.0,Turnover by (5 sec),,45,37
147,2,7:31.0,,R. Langford makes 3-pt jump shot from 26 ft (assist by J. Brown),45,40
148,2,7:07.0,B. Biyombo makes 2-pt hook shot from 5 ft (assist by M. Kidd-Gilchrist),,47,40
149,2,6:49.0,,Personal foul by M. Kidd-Gilchrist (drawn by J. Brown),47,40
150,2,6:49.0,,Boston full timeout,47,40
151,2,6:34.0,,E. Freedom misses 2-pt layup from 3 ft,47,40
152,2,6:33.0,Defensive rebound by M. Bridges,,47,40
153,2,6:22.0,T. Rozier misses 2-pt layup from 5 ft,,47,40
154,2,6:20.0,,Defensive rebound by E. Freedom,47,40
155,2,6:18.0,,Personal foul by N. Batum (drawn by J. Brown),47,40
156,2,6:12.0,,K. Walker makes 3-pt jump shot from 27 ft (assist by J. Brown),47,43
157,2,5:53.0,M. Bridges misses 2-pt layup from 1 ft,,47,43
158,2,5:51.0,,Defensive rebound by J. Green,47,43
159,2,5:46.0,,J. Brown misses 3-pt jump shot from 26 ft,47,43
160,2,5:45.0,,Offensive rebound by R. Langford,47,43
161,2,5:42.0,,J. Brown misses 2-pt jump shot from 5 ft,47,43
162,2,5:41.0,,Offensive rebound by E. Freedom,47,43
163,2,5:39.0,,E. Freedom makes 2-pt layup from 2 ft,47,45
164,2,5:37.0,Charlotte full timeout,,47,45
165,2,5:37.0,D. Graham enters the game for N. Batum,,47,45
166,2,5:22.0,B. Biyombo makes 2-pt dunk from 2 ft (assist by D. Graham),,49,45
167,2,5:02.0,,J. Brown makes 2-pt jump shot from 6 ft,49,47
168,2,4:46.0,T. Rozier makes 2-pt layup from 3 ft (assist by D. Graham),,51,47
169,2,4:32.0,,J. Green misses 3-pt jump shot from 26 ft,51,47
170,2,4:31.0,Defensive rebound by D. Graham,,51,47
171,2,4:16.0,D. Graham misses 3-pt jump shot from 25 ft,,51,47
172,2,4:14.0,,Defensive rebound by E. Freedom,51,47
173,2,3:59.0,,E. Freedom misses 2-pt hook shot from 6 ft,51,47
174,2,3:57.0,Defensive rebound by M. Bridges,,51,47
175,2,3:57.0,,J. Tatum enters the game for J. Green,51,47
176,2,3:57.0,,D. Theis enters the game for E. Freedom,51,47
177,2,3:57.0,,G. Williams enters the game for R. Langford,51,47
178,2,3:48.0,Shooting foul by D. Theis (drawn by T. Rozier),,51,47
179,2,3:48.0,T. Rozier makes free throw 1 of 2,,52,47
180,2,3:48.0,T. Rozier misses free throw 2 of 2,,52,47
181,2,3:48.0,,Defensive rebound by J. Brown,52,47
182,2,3:36.0,,Personal foul by D. Graham (drawn by J. Tatum),52,47
183,2,3:36.0,C. Martin enters the game for T. Rozier,,52,47
184,2,3:27.0,,Shooting foul by C. Martin (drawn by K. Walker),52,47
185,2,3:27.0,,K. Walker makes free throw 1 of 2,52,48
186,2,3:27.0,T. Rozier enters the game for B. Biyombo,,52,48
187,2,3:27.0,C. Zeller enters the game for C. Martin,,52,48
188,2,3:27.0,,K. Walker makes free throw 2 of 2,52,49
189,2,3:04.0,D. Graham misses 2-pt jump shot from 21 ft (block by J. Tatum),,52,49
190,2,3:03.0,Offensive rebound by Team,,52,49
191,2,3:03.0,Turnover by Team (shot clock),,52,49
192,2,2:47.0,,J. Brown misses 3-pt jump shot from 24 ft,52,49
193,2,2:46.0,Defensive rebound by M. Bridges,,52,49
194,2,2:38.0,C. Zeller makes 2-pt layup from 2 ft (assist by T. Rozier),,54,49
195,2,2:23.0,,Turnover by K. Walker (bad pass),54,49
196,2,2:23.0,M. Williams enters the game for M. Kidd-Gilchrist,,54,49
197,2,2:04.0,M. Bridges misses 2-pt layup from 5 ft,,54,49
198,2,2:02.0,,Defensive rebound by D. Theis,54,49
199,2,1:59.0,,J. Brown misses 2-pt layup from 4 ft (block by M. Williams),54,49
200,2,1:59.0,,Offensive rebound by Team,54,49
201,2,1:59.0,,J. Green enters the game for D. Theis,54,49
202,2,1:53.0,,J. Tatum misses 2-pt jump shot from 6 ft,54,49
203,2,1:52.0,,Offensive rebound by G. Williams,54,49
204,2,1:52.0,,G. Williams makes 2-pt layup from 4 ft,54,51
205,2,1:52.0,,Shooting foul by C. Zeller (drawn by G. Williams),54,51
206,2,1:52.0,,G. Williams makes free throw 1 of 1,54,52
207,2,1:27.0,T. Rozier misses 3-pt jump shot from 27 ft,,54,52
208,2,1:25.0,Offensive rebound by Team,,54,52
209,2,1:22.0,D. Graham misses 3-pt jump shot from 28 ft,,54,52
210,2,1:20.0,,Defensive rebound by J. Green,54,52
211,2,1:00.0,,J. Brown makes 2-pt layup from 2 ft,54,54
212,2,0:54.0,Shooting foul by J. Green (drawn by C. Zeller),,54,54
213,2,0:54.0,C. Zeller makes free throw 1 of 2,,55,54
214,2,0:54.0,C. Zeller makes free throw 2 of 2,,56,54
215,2,0:39.0,,K. Walker makes 3-pt jump shot from 25 ft,56,57
216,2,0:22.0,Turnover by C. Zeller (lost ball; steal by G. Williams),,56,57
217,2,0:21.0,,Personal foul by M. Bridges (drawn by J. Green),56,57
218,2,0:21.0,,J. Green makes free throw 1 of 2,56,58
219,2,0:21.0,M. Monk enters the game for C. Zeller,,56,58
220,2,0:21.0,,R. Langford enters the game for K. Walker,56,58
221,2,0:21.0,,J. Green makes free throw 2 of 2,56,59
222,2,0:01.0,D. Graham misses 2-pt jump shot from 8 ft,,56,59
223,2,0:01.0,Offensive rebound by Team,,56,59
224,3,11:38.0,,S. Ojeleye misses 2-pt layup from 3 ft,56,59
225,3,11:37.0,Defensive rebound by N. Batum,,56,59
226,3,11:31.0,T. Rozier makes 2-pt jump shot from 6 ft,,58,59
227,3,11:31.0,Shooting foul by D. Theis (drawn by T. Rozier),,58,59
228,3,11:31.0,T. Rozier misses free throw 1 of 1,,58,59
229,3,11:31.0,,Defensive rebound by J. Tatum,58,59
230,3,11:20.0,,Personal foul by M. Bridges (drawn by J. Brown),58,59
231,3,11:10.0,,K. Walker misses 3-pt jump shot from 27 ft,58,59
232,3,11:08.0,,Offensive rebound by D. Theis,58,59
233,3,11:04.0,,K. Walker makes 3-pt jump shot from 27 ft (assist by D. Theis),58,62
234,3,10:47.0,T. Rozier misses 3-pt jump shot from 29 ft,,58,62
235,3,10:46.0,,Defensive rebound by J. Brown,58,62
236,3,10:31.0,,J. Brown misses 2-pt layup from 3 ft,58,62
237,3,10:30.0,Defensive rebound by T. Rozier,,58,62
238,3,10:26.0,D. Graham misses 3-pt jump shot from 28 ft,,58,62
239,3,10:25.0,,Defensive rebound by J. Tatum,58,62
240,3,10:14.0,,S. Ojeleye makes 2-pt dunk from 3 ft (assist by J. Tatum),58,64
241,3,10:03.0,Personal foul by J. Brown (drawn by D. Graham),,58,64
242,3,9:56.0,B. Biyombo makes 2-pt layup from 3 ft (assist by D. Graham),,60,64
243,3,9:56.0,Shooting foul by S. Ojeleye (drawn by B. Biyombo),,60,64
244,3,9:56.0,B. Biyombo misses free throw 1 of 1,,60,64
245,3,9:56.0,,Defensive rebound by J. Tatum,60,64
246,3,9:40.0,,J. Tatum makes 2-pt layup from 3 ft,60,66
247,3,9:40.0,,Shooting foul by B. Biyombo (drawn by J. Tatum),60,66
248,3,9:40.0,,J. Tatum makes free throw 1 of 1,60,67
249,3,9:20.0,M. Bridges misses 2-pt hook shot from 8 ft,,60,67
250,3,9:19.0,,Defensive rebound by K. Walker,60,67
251,3,9:16.0,,K. Walker misses 3-pt jump shot from 27 ft,60,67
252,3,9:15.0,Defensive rebound by N. Batum,,60,67
253,3,8:58.0,B. Biyombo makes 2-pt dunk from 1 ft (assist by D. Graham),,62,67
254,3,8:33.0,,J. Tatum makes 2-pt jump shot from 13 ft,62,69
255,3,8:21.0,D. Graham misses 3-pt jump shot from 27 ft,,62,69
256,3,8:20.0,,Defensive rebound by D. Theis,62,69
257,3,8:12.0,,Turnover by K. Walker (lost ball; steal by M. Bridges),62,69
258,3,8:10.0,Personal foul by S. Ojeleye (drawn by M. Bridges),,62,69
259,3,8:05.0,T. Rozier misses 2-pt jump shot from 18 ft,,62,69
260,3,8:04.0,,Defensive rebound by J. Brown,62,69
261,3,7:49.0,,S. Ojeleye makes 3-pt jump shot from 25 ft (assist by J. Tatum),62,72
262,3,7:35.0,Personal foul by D. Theis (drawn by D. Graham),,62,72
263,3,7:35.0,D. Graham misses free throw 1 of 2,,62,72
264,3,7:35.0,Offensive rebound by Team,,62,72
265,3,7:35.0,D. Graham makes free throw 2 of 2,,63,72
266,3,7:21.0,,Turnover by S. Ojeleye (bad pass),63,72
267,3,7:04.0,N. Batum makes 3-pt jump shot from 25 ft (assist by T. Rozier),,66,72
268,3,6:48.0,,Turnover by D. Theis (lost ball; steal by N. Batum),66,72
269,3,6:28.0,B. Biyombo makes 2-pt dunk at rim (assist by M. Bridges),,68,72
270,3,6:28.0,,Boston full timeout,68,72
271,3,6:28.0,,E. Freedom enters the game for S. Ojeleye,68,72
272,3,6:28.0,,R. Langford enters the game for D. Theis,68,72
273,3,6:16.0,,R. Langford makes 3-pt jump shot from 24 ft (assist by K. Walker),68,75
274,3,5:48.0,Turnover by Team (shot clock),,68,75
275,3,5:40.0,,J. Tatum misses 3-pt jump shot from 22 ft,68,75
276,3,5:39.0,Defensive rebound by Team,,68,75
277,3,5:26.0,N. Batum makes 2-pt layup from 2 ft (assist by M. Bridges),,70,75
278,3,5:26.0,Shooting foul by K. Walker (drawn by N. Batum),,70,75
279,3,5:26.0,M. Monk enters the game for T. Rozier,,70,75
280,3,5:26.0,N. Batum makes free throw 1 of 1,,71,75
281,3,5:07.0,,J. Tatum misses 2-pt layup from 4 ft,71,75
282,3,5:05.0,Defensive rebound by D. Graham,,71,75
283,3,4:56.0,M. Bridges misses 3-pt jump shot from 23 ft,,71,75
284,3,4:55.0,,Defensive rebound by J. Brown,71,75
285,3,4:46.0,,J. Brown misses 3-pt jump shot from 23 ft,71,75
286,3,4:44.0,Defensive rebound by D. Graham,,71,75
287,3,4:30.0,B. Biyombo makes 2-pt hook shot from 8 ft (assist by M. Monk),,73,75
288,3,4:24.0,,Personal take foul by N. Batum (drawn by K. Walker),73,75
289,3,4:24.0,T. Rozier enters the game for B. Biyombo,,73,75
290,3,4:24.0,C. Zeller enters the game for D. Graham,,73,75
291,3,4:24.0,,B. Wanamaker enters the game for J. Tatum,73,75
292,3,4:05.0,,K. Walker makes 3-pt jump shot from 24 ft (assist by J. Brown),73,78
293,3,3:47.0,N. Batum misses 3-pt jump shot from 24 ft,,73,78
294,3,3:45.0,,Defensive rebound by R. Langford,73,78
295,3,3:28.0,,J. Brown makes 2-pt jump shot from 9 ft (assist by B. Wanamaker),73,80
296,3,3:26.0,Charlotte full timeout,,73,80
297,3,3:26.0,C. Martin enters the game for N. Batum,,73,80
298,3,3:26.0,M. Williams enters the game for M. Bridges,,73,80
299,3,3:06.0,C. Martin misses 2-pt layup from 3 ft,,73,80
300,3,3:04.0,Offensive rebound by C. Zeller,,73,80
301,3,3:04.0,M. Williams misses 3-pt jump shot from 26 ft,,73,80
302,3,3:03.0,,Defensive rebound by E. Freedom,73,80
303,3,2:51.0,,K. Walker makes 2-pt layup from 3 ft,73,82
304,3,2:35.0,T. Rozier makes 2-pt layup from 2 ft (assist by M. Williams),,75,82
305,3,2:16.0,,K. Walker misses 2-pt layup from 3 ft,75,82
306,3,2:14.0,Defensive rebound by C. Martin,,75,82
307,3,2:09.0,M. Monk misses 3-pt jump shot from 23 ft,,75,82
308,3,2:07.0,,Defensive rebound by J. Brown,75,82
309,3,2:02.0,,Offensive foul by J. Brown (drawn by M. Williams),75,82
310,3,2:02.0,,Turnover by J. Brown (offensive foul),75,82
311,3,2:02.0,,J. Tatum enters the game for K. Walker,75,82
312,3,1:40.0,T. Rozier misses 3-pt jump shot from 27 ft,,75,82
313,3,1:38.0,,Defensive rebound by J. Tatum,75,82
314,3,1:31.0,,E. Freedom misses 2-pt layup from 2 ft,75,82
315,3,1:30.0,,Offensive rebound by E. Freedom,75,82
316,3,1:29.0,,E. Freedom makes 2-pt layup from 1 ft,75,84
317,3,1:07.0,T. Rozier misses 2-pt layup from 4 ft,,75,84
318,3,1:05.0,,Defensive rebound by E. Freedom,75,84
319,3,0:53.0,,R. Langford misses 3-pt jump shot from 27 ft,75,84
320,3,0:52.0,Defensive rebound by M. Williams,,75,84
321,3,0:35.0,M. Williams misses 2-pt jump shot from 7 ft (block by B. Wanamaker),,75,84
322,3,0:33.0,,Defensive rebound by B. Wanamaker,75,84
323,3,0:29.0,,J. Tatum misses 3-pt jump shot from 28 ft,75,84
324,3,0:27.0,Defensive rebound by Team,,75,84
325,3,0:09.0,T. Rozier makes 2-pt layup from 4 ft,,77,84
326,3,0:03.0,,Personal foul by C. Martin (drawn by J. Brown),77,84
327,3,0:03.0,,K. Walker enters the game for R. Langford,77,84
328,3,0:00.0,,K. Walker misses 3-pt jump shot from 26 ft,77,84
329,3,0:00.0,,Offensive rebound by Team,77,84
330,4,11:47.0,M. Monk makes 2-pt dunk from 1 ft (assist by T. Rozier),,79,84
331,4,11:47.0,Shooting foul by E. Freedom (drawn by M. Monk),,79,84
332,4,11:47.0,M. Monk makes free throw 1 of 1,,80,84
333,4,11:29.0,,J. Tatum makes 2-pt layup from 5 ft (assist by G. Williams),80,86
334,4,11:23.0,M. Williams misses 3-pt jump shot from 26 ft,,80,86
335,4,11:22.0,,Defensive rebound by J. Tatum,80,86
336,4,11:12.0,,J. Tatum makes 2-pt jump shot from 10 ft,80,88
337,4,10:55.0,C. Zeller misses 3-pt jump shot from 28 ft,,80,88
338,4,10:53.0,,Defensive rebound by E. Freedom,80,88
339,4,10:38.0,,J. Tatum misses 2-pt jump shot from 7 ft,80,88
340,4,10:37.0,Defensive rebound by M. Monk,,80,88
341,4,10:25.0,Technical foul by J. Tatum,,80,88
342,4,10:25.0,T. Rozier makes technical free throw,,81,88
343,4,10:22.0,M. Monk misses 2-pt layup from 6 ft (block by E. Freedom),,81,88
344,4,10:21.0,,Defensive rebound by Team,81,88
345,4,10:01.0,,G. Williams makes 3-pt jump shot from 26 ft (assist by B. Wanamaker),81,91
346,4,9:50.0,C. Zeller misses 2-pt hook shot from 3 ft,,81,91
347,4,9:49.0,,Defensive rebound by E. Freedom,81,91
348,4,9:39.0,,J. Tatum makes 2-pt layup from 2 ft,81,93
349,4,9:39.0,Charlotte full timeout,,81,93
350,4,9:39.0,B. Biyombo enters the game for M. Monk,,81,93
351,4,9:39.0,D. Graham enters the game for C. Zeller,,81,93
352,4,9:20.0,D. Graham misses 2-pt jump shot from 5 ft,,81,93
353,4,9:19.0,,Defensive rebound by E. Freedom,81,93
354,4,9:07.0,,J. Tatum makes 2-pt layup from 3 ft (assist by G. Williams),81,95
355,4,8:41.0,M. Williams makes 2-pt jump shot from 10 ft,,83,95
356,4,8:15.0,,J. Tatum makes 3-pt jump shot from 27 ft,83,98
357,4,7:54.0,D. Graham makes 3-pt jump shot from 27 ft,,86,98
358,4,7:28.0,,J. Tatum makes 2-pt jump shot from 10 ft,86,100
359,4,7:08.0,M. Williams misses 3-pt jump shot from 23 ft,,86,100
360,4,7:07.0,,Defensive rebound by J. Tatum,86,100
361,4,6:55.0,,J. Tatum misses 2-pt layup from 6 ft (block by B. Biyombo),86,100
362,4,6:54.0,,Offensive rebound by J. Tatum,86,100
363,4,6:45.0,,G. Williams misses 3-pt jump shot from 27 ft,86,100
364,4,6:44.0,,Offensive rebound by Team,86,100
365,4,6:44.0,,Turnover by Team (shot clock),86,100
366,4,6:44.0,M. Bridges enters the game for M. Williams,,86,100
367,4,6:30.0,B. Biyombo misses 2-pt layup from 4 ft,,86,100
368,4,6:29.0,,Defensive rebound by E. Freedom,86,100
369,4,6:23.0,,J. Tatum makes 3-pt jump shot from 27 ft,86,103
370,4,6:21.0,Charlotte full timeout,,86,103
371,4,6:21.0,N. Batum enters the game for C. Martin,,86,103
372,4,6:21.0,,J. Brown enters the game for E. Freedom,86,103
373,4,6:21.0,,K. Walker enters the game for R. Langford,86,103
374,4,6:09.0,D. Graham misses 3-pt jump shot from 27 ft,,86,103
375,4,6:08.0,,Defensive rebound by J. Tatum,86,103
376,4,5:55.0,,J. Brown makes 2-pt dunk from 2 ft (assist by B. Wanamaker),86,105
377,4,5:39.0,Personal foul by B. Wanamaker (drawn by T. Rozier),,86,105
378,4,5:33.0,M. Bridges makes 2-pt layup from 2 ft (assist by N. Batum),,88,105
379,4,5:13.0,,Personal foul by B. Biyombo (drawn by G. Williams),88,105
380,4,5:06.0,,G. Williams makes 2-pt layup from 2 ft (assist by K. Walker),88,107
381,4,5:06.0,,Shooting foul by N. Batum (drawn by G. Williams),88,107
382,4,5:06.0,,G. Williams misses free throw 1 of 1,88,107
383,4,5:06.0,Defensive rebound by M. Bridges,,88,107
384,4,4:44.0,B. Biyombo misses 2-pt jump shot from 17 ft,,88,107
385,4,4:43.0,,Defensive rebound by J. Brown,88,107
386,4,4:28.0,,J. Tatum makes 3-pt jump shot from 25 ft,88,110
387,4,4:18.0,T. Rozier misses 2-pt jump shot from 5 ft,,88,110
388,4,4:16.0,,Defensive rebound by J. Tatum,88,110
