,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,MINNESOTA_ACTION,NEW ORLEANS_SCORE,MINNESOTA_SCORE
100,1,3:20.0,N. Melli makes free throw 2 of 2,,34,17
101,1,3:05.0,,J. McLaughlin makes 2-pt layup from 1 ft,34,19
102,1,2:57.0,B. Ingram misses 2-pt jump shot from 3 ft (block by J. Johnson),,34,19
103,1,2:54.0,Offensive rebound by B. Ingram,,34,19
104,1,2:51.0,E. Moore misses 2-pt layup from 1 ft,,34,19
105,1,2:49.0,,Defensive rebound by D. Russell,34,19
106,1,2:44.0,,J. Layman makes 2-pt layup from 1 ft (assist by D. Russell),34,21
107,1,2:34.0,F. Jackson misses 3-pt jump shot from 25 ft,,34,21
108,1,2:32.0,,Defensive rebound by J. Johnson,34,21
109,1,2:22.0,,Turnover by J. Layman (traveling),34,21
110,1,2:07.0,F. Jackson misses 2-pt layup from 2 ft,,34,21
111,1,2:06.0,,Defensive rebound by Team,34,21
112,1,1:57.0,,D. Russell misses 2-pt jump shot from 17 ft,34,21
113,1,1:54.0,Defensive rebound by J. Hart,,34,21
114,1,1:43.0,Turnover by F. Jackson (bad pass; steal by J. McLaughlin),,34,21
115,1,1:43.0,Loose ball foul by F. Jackson (drawn by J. McLaughlin),,34,21
116,1,1:43.0,,J. McLaughlin makes free throw 1 of 2,34,22
117,1,1:43.0,,J. McLaughlin makes free throw 2 of 2,34,23
118,1,1:29.0,J. Hart misses 3-pt jump shot from 25 ft,,34,23
119,1,1:25.0,,Defensive rebound by J. Johnson,34,23
120,1,1:17.0,,J. Culver makes 2-pt jump shot from 6 ft,34,25
121,1,1:01.0,N. Melli makes 2-pt layup from 1 ft,,36,25
122,1,0:52.0,,Shooting foul by N. Melli (drawn by J. Johnson),36,25
123,1,0:52.0,,J. Johnson makes free throw 1 of 2,36,26
124,1,0:52.0,,J. Johnson makes free throw 2 of 2,36,27
125,1,0:41.0,Turnover by E. Moore (bad pass),,36,27
126,1,0:30.0,,J. Johnson misses 3-pt jump shot from 25 ft,36,27
127,1,0:27.0,,Offensive rebound by J. Layman,36,27
128,1,0:27.0,,J. Layman makes 2-pt layup from 1 ft,36,29
129,1,0:07.0,F. Jackson misses 2-pt layup from 3 ft,,36,29
130,1,0:04.0,,Defensive rebound by Team,36,29
131,1,0:00.0,,J. Johnson misses 2-pt layup from 2 ft,36,29
132,1,0:00.0,,Offensive rebound by Team,36,29
133,2,11:43.0,,J. Culver misses 2-pt jump shot from 7 ft,36,29
134,2,11:42.0,,Offensive rebound by N. Reid,36,29
135,2,11:42.0,,Shooting foul by N. Melli (drawn by N. Reid),36,29
136,2,11:42.0,,N. Reid makes free throw 1 of 2,36,30
137,2,11:42.0,,N. Reid makes free throw 2 of 2,36,31
138,2,11:27.0,Personal foul by N. Reid (drawn by N. Melli),,36,31
139,2,11:17.0,Offensive foul by J. Hart (drawn by J. Layman),,36,31
140,2,11:17.0,Turnover by J. Hart (offensive foul),,36,31
141,2,11:10.0,,J. Layman misses 2-pt layup from 2 ft,36,31
142,2,11:09.0,,Offensive rebound by Team,36,31
143,2,11:01.0,,J. Culver makes 2-pt dunk from 1 ft (assist by N. Reid),36,33
144,2,10:49.0,Z. Williamson makes 3-pt jump shot from 25 ft (assist by N. Melli),,39,33
145,2,10:42.0,,Personal foul by L. Ball (drawn by D. Russell),39,33
146,2,10:42.0,D. Favors enters the game for N. Melli,,39,33
147,2,10:34.0,,J. Layman makes 2-pt dunk from 1 ft (assist by D. Russell),39,35
148,2,10:20.0,Turnover by L. Ball (bad pass; steal by J. Nowell),,39,35
149,2,10:20.0,,Personal foul by E. Moore (drawn by J. Nowell),39,35
150,2,10:13.0,,Turnover by D. Russell (out of bounds lost ball),39,35
151,2,10:07.0,L. Ball makes 3-pt jump shot from 24 ft,,42,35
152,2,9:44.0,,J. Layman misses 3-pt jump shot from 25 ft,42,35
153,2,9:41.0,Defensive rebound by E. Moore,,42,35
154,2,9:36.0,,Violation by Team (kicked ball),42,35
155,2,9:31.0,New Orleans full timeout,,42,35
156,2,9:25.0,Shooting foul by N. Reid (drawn by Z. Williamson),,42,35
157,2,9:25.0,Z. Williamson misses free throw 1 of 2,,42,35
158,2,9:25.0,Offensive rebound by Team,,42,35
159,2,9:25.0,,J. Hernangómez enters the game for N. Reid,42,35
160,2,9:25.0,Z. Williamson makes free throw 2 of 2,,43,35
161,2,9:16.0,,Shooting foul by L. Ball (drawn by J. Culver),43,35
162,2,9:16.0,,J. Culver misses free throw 1 of 2,43,35
163,2,9:16.0,,Offensive rebound by Team,43,35
164,2,9:16.0,N. Melli enters the game for D. Favors,,43,35
165,2,9:16.0,,J. Culver makes free throw 2 of 2,43,36
166,2,8:52.0,Turnover by E. Moore (lost ball),,43,36
167,2,8:52.0,Loose ball foul by E. Moore (drawn by J. Layman),,43,36
168,2,8:52.0,,J. Layman makes free throw 1 of 2,43,37
169,2,8:52.0,J. Holiday enters the game for E. Moore,,43,37
170,2,8:52.0,,J. Layman makes free throw 2 of 2,43,38
171,2,8:41.0,Turnover by L. Ball (lost ball; steal by D. Russell),,43,38
172,2,8:29.0,,J. Hernangómez misses 3-pt jump shot from 25 ft,43,38
173,2,8:26.0,Defensive rebound by J. Holiday,,43,38
174,2,8:19.0,N. Melli makes 3-pt jump shot from 26 ft (assist by L. Ball),,46,38
175,2,8:00.0,,J. Nowell misses 2-pt layup from 4 ft,46,38
176,2,7:58.0,Defensive rebound by N. Melli,,46,38
177,2,7:41.0,J. Holiday misses 3-pt jump shot from 24 ft,,46,38
178,2,7:39.0,,Defensive rebound by J. Hernangómez,46,38
179,2,7:30.0,,D. Russell makes 2-pt layup from 2 ft,46,40
180,2,7:22.0,J. Hart misses 2-pt layup from 1 ft,,46,40
181,2,7:20.0,,Defensive rebound by J. Hernangómez,46,40
182,2,7:20.0,,Personal foul by L. Ball (drawn by D. Russell),46,40
183,2,7:20.0,,D. Russell makes free throw 1 of 2,46,41
184,2,7:20.0,F. Jackson enters the game for L. Ball,,46,41
185,2,7:20.0,,J. Johnson enters the game for J. Layman,46,41
186,2,7:20.0,,D. Russell makes free throw 2 of 2,46,42
187,2,7:09.0,Z. Williamson makes 2-pt layup from 2 ft,,48,42
188,2,6:58.0,,D. Russell makes 2-pt layup from 2 ft,48,44
189,2,6:58.0,,Shooting foul by F. Jackson (drawn by D. Russell),48,44
190,2,6:58.0,,M. Beasley enters the game for J. Culver,48,44
191,2,6:58.0,,J. Okogie enters the game for J. Nowell,48,44
192,2,6:58.0,,D. Russell makes free throw 1 of 1,48,45
193,2,6:43.0,Shooting foul by J. Johnson (drawn by N. Melli),,48,45
194,2,6:43.0,N. Melli misses free throw 1 of 2,,48,45
195,2,6:43.0,Offensive rebound by Team,,48,45
196,2,6:43.0,,J. McLaughlin enters the game for D. Russell,48,45
197,2,6:43.0,N. Melli misses free throw 2 of 2,,48,45
198,2,6:40.0,,Defensive rebound by M. Beasley,48,45
199,2,6:30.0,,M. Beasley makes 3-pt jump shot from 25 ft (assist by J. Johnson),48,48
200,2,6:20.0,Z. Williamson misses 2-pt jump shot from 20 ft,,48,48
201,2,6:20.0,Offensive rebound by Team,,48,48
202,2,6:20.0,B. Ingram enters the game for Z. Williamson,,48,48
203,2,6:11.0,N. Melli misses 3-pt jump shot from 27 ft,,48,48
204,2,6:07.0,,Defensive rebound by J. Hernangómez,48,48
205,2,5:53.0,,J. Okogie misses 2-pt layup from 3 ft,48,48
206,2,5:51.0,Defensive rebound by F. Jackson,,48,48
207,2,5:46.0,J. Holiday makes 3-pt jump shot from 23 ft (assist by F. Jackson),,51,48
208,2,5:31.0,,J. McLaughlin makes 2-pt layup from 1 ft,51,50
209,2,5:22.0,Turnover by F. Jackson (traveling),,51,50
210,2,5:00.0,,J. McLaughlin misses 2-pt dunk from 2 ft (block by N. Melli),51,50
211,2,4:57.0,Defensive rebound by J. Holiday,,51,50
212,2,4:50.0,Shooting foul by J. Okogie (drawn by N. Melli),,51,50
213,2,4:50.0,N. Melli makes free throw 1 of 2,,52,50
214,2,4:50.0,N. Melli makes free throw 2 of 2,,53,50
215,2,4:37.0,,J. Johnson misses 2-pt jump shot from 5 ft,53,50
216,2,4:36.0,Defensive rebound by F. Jackson,,53,50
217,2,4:29.0,J. Hart misses 3-pt jump shot from 25 ft,,53,50
218,2,4:28.0,Offensive rebound by J. Holiday,,53,50
219,2,4:27.0,J. Holiday makes 2-pt layup from 1 ft,,55,50
220,2,4:27.0,Shooting foul by J. Hernangómez (drawn by J. Holiday),,55,50
221,2,4:27.0,J. Holiday misses free throw 1 of 1,,55,50
222,2,4:26.0,,Defensive rebound by J. Hernangómez,55,50
223,2,4:11.0,,Turnover by J. McLaughlin (bad pass),55,50
224,2,4:03.0,J. Holiday makes 2-pt layup from 2 ft (assist by N. Melli),,57,50
225,2,3:51.0,,J. Johnson makes 3-pt jump shot from 25 ft (assist by J. McLaughlin),57,53
226,2,3:36.0,J. Holiday makes 2-pt layup from 2 ft (assist by B. Ingram),,59,53
227,2,3:26.0,,J. Johnson makes 3-pt jump shot from 25 ft (assist by J. McLaughlin),59,56
228,2,3:14.0,F. Jackson makes 3-pt jump shot from 25 ft (assist by J. Holiday),,62,56
229,2,2:59.0,,Turnover by J. Johnson (bad pass; steal by J. Holiday),62,56
230,2,2:51.0,F. Jackson misses 3-pt jump shot from 24 ft,,62,56
231,2,2:47.0,,Defensive rebound by J. Hernangómez,62,56
232,2,2:46.0,,Turnover by J. Hernangómez (bad pass; steal by J. Hart),62,56
233,2,2:45.0,Shooting foul by J. Johnson (drawn by J. Hart),,62,56
234,2,2:45.0,,Minnesota full timeout,62,56
235,2,2:45.0,Z. Williamson enters the game for F. Jackson,,62,56
236,2,2:45.0,,J. Layman enters the game for J. Hernangómez,62,56
237,2,2:45.0,,D. Russell enters the game for J. McLaughlin,62,56
238,2,2:45.0,J. Hart misses free throw 1 of 2,,62,56
239,2,2:45.0,Offensive rebound by Team,,62,56
240,2,2:45.0,J. Hart makes free throw 2 of 2,,63,56
241,2,2:33.0,,Personal foul by J. Holiday (drawn by D. Russell),63,56
242,2,2:33.0,,D. Russell makes free throw 1 of 2,63,57
243,2,2:33.0,,D. Russell makes free throw 2 of 2,63,58
244,2,2:12.0,J. Holiday makes 2-pt layup from 1 ft,,65,58
245,2,1:58.0,,Shooting foul by B. Ingram (drawn by J. Okogie),65,58
246,2,1:58.0,,J. Okogie makes free throw 1 of 2,65,59
247,2,1:58.0,,J. Okogie makes free throw 2 of 2,65,60
248,2,1:43.0,B. Ingram makes 2-pt layup at rim,,67,60
249,2,1:23.0,,M. Beasley misses 2-pt jump shot from 11 ft,67,60
250,2,1:22.0,Defensive rebound by B. Ingram,,67,60
251,2,1:16.0,Personal foul by J. Layman (drawn by Z. Williamson),,67,60
252,2,1:16.0,Z. Williamson makes free throw 1 of 2,,68,60
253,2,1:16.0,Z. Williamson makes free throw 2 of 2,,69,60
254,2,0:59.0,,J. Okogie makes 2-pt layup from 2 ft (assist by J. Johnson),69,62
255,2,0:59.0,,Shooting foul by N. Melli (drawn by J. Okogie),69,62
256,2,0:59.0,,J. Okogie makes free throw 1 of 1,69,63
257,2,0:40.0,Turnover by B. Ingram (step out of bounds),,69,63
258,2,0:34.0,,D. Russell misses 3-pt jump shot from 29 ft,69,63
259,2,0:32.0,Defensive rebound by Team,,69,63
260,2,0:26.0,Offensive foul by B. Ingram (drawn by J. Layman),,69,63
261,2,0:26.0,Turnover by B. Ingram (offensive foul),,69,63
262,2,0:26.0,F. Jackson enters the game for B. Ingram,,69,63
263,2,0:06.0,,Turnover by M. Beasley (bad pass; steal by J. Hart),69,63
264,2,0:06.0,Z. Williamson misses 2-pt layup from 4 ft (block by D. Russell),,69,63
265,2,0:04.0,Offensive rebound by Team,,69,63
266,2,0:02.0,Z. Williamson makes 2-pt dunk from 2 ft (assist by J. Holiday),,71,63
267,2,0:01.0,,D. Russell misses 3-pt jump shot from 56 ft,71,63
268,2,0:01.0,,Offensive rebound by Team,71,63
269,3,11:48.0,,D. Russell misses 3-pt jump shot from 25 ft,71,63
270,3,11:47.0,Defensive rebound by B. Ingram,,71,63
271,3,11:30.0,L. Ball misses 3-pt jump shot from 26 ft,,71,63
272,3,11:28.0,,Defensive rebound by M. Beasley,71,63
273,3,11:11.0,,D. Russell misses 3-pt jump shot from 26 ft,71,63
274,3,11:09.0,Defensive rebound by Z. Williamson,,71,63
275,3,11:01.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by B. Ingram),,74,63
276,3,10:35.0,,N. Reid makes 2-pt layup from 2 ft,74,65
277,3,10:25.0,B. Ingram misses 2-pt jump shot from 15 ft,,74,65
278,3,10:23.0,,Defensive rebound by N. Reid,74,65
279,3,10:17.0,,M. Beasley misses 3-pt jump shot from 26 ft,74,65
280,3,10:15.0,Defensive rebound by Team,,74,65
281,3,10:10.0,Turnover by L. Ball (bad pass),,74,65
282,3,10:05.0,,J. Hernangómez misses 2-pt layup from 1 ft,74,65
283,3,10:03.0,Defensive rebound by L. Ball,,74,65
284,3,9:43.0,J. Holiday misses 2-pt jump shot from 11 ft,,74,65
285,3,9:39.0,Offensive rebound by D. Favors,,74,65
286,3,9:39.0,D. Favors misses 2-pt layup at rim,,74,65
287,3,9:38.0,,Defensive rebound by M. Beasley,74,65
288,3,9:34.0,,M. Beasley misses 2-pt layup from 4 ft (block by Z. Williamson),74,65
289,3,9:30.0,,Offensive rebound by D. Russell,74,65
290,3,9:30.0,,J. Hernangómez misses 3-pt jump shot from 25 ft,74,65
291,3,9:28.0,Defensive rebound by D. Favors,,74,65
292,3,9:21.0,J. Holiday makes 3-pt jump shot from 23 ft (assist by B. Ingram),,77,65
293,3,9:00.0,,J. Okogie makes 3-pt jump shot from 27 ft,77,68
294,3,8:46.0,L. Ball makes 2-pt layup from 1 ft,,79,68
295,3,8:35.0,,D. Russell misses 2-pt jump shot from 13 ft,79,68
296,3,8:34.0,Defensive rebound by D. Favors,,79,68
297,3,8:22.0,Z. Williamson misses 2-pt layup from 1 ft,,79,68
298,3,8:20.0,,Defensive rebound by D. Russell,79,68
299,3,8:12.0,,J. Okogie misses 3-pt jump shot from 25 ft,79,68
300,3,8:06.0,Defensive rebound by B. Ingram,,79,68
301,3,8:05.0,Turnover by B. Ingram (bad pass; steal by J. Hernangómez),,79,68
302,3,8:01.0,,J. Hernangómez makes 2-pt dunk from 1 ft,79,70
303,3,7:58.0,L. Ball makes 3-pt jump shot from 24 ft (assist by J. Holiday),,82,70
304,3,7:48.0,,Turnover by D. Russell (out of bounds lost ball),82,70
305,3,7:40.0,L. Ball misses 2-pt jump shot from 16 ft,,82,70
306,3,7:39.0,,Defensive rebound by D. Russell,82,70
307,3,7:31.0,,M. Beasley misses 2-pt layup from 1 ft,82,70
308,3,7:30.0,,Offensive rebound by J. Okogie,82,70
309,3,7:29.0,,J. Okogie makes 2-pt layup from 1 ft,82,72
310,3,7:29.0,New Orleans full timeout,,82,72
311,3,7:18.0,Turnover by B. Ingram (bad pass; steal by N. Reid),,82,72
312,3,7:14.0,,N. Reid makes 2-pt layup from 1 ft,82,74
313,3,7:01.0,Z. Williamson misses 2-pt layup from 2 ft,,82,74
314,3,6:59.0,,Defensive rebound by J. Hernangómez,82,74
315,3,6:56.0,,M. Beasley misses 2-pt jump shot from 2 ft,82,74
316,3,6:55.0,,Offensive rebound by M. Beasley,82,74
317,3,6:53.0,,M. Beasley misses 2-pt layup from 4 ft (block by D. Favors),82,74
318,3,6:51.0,Defensive rebound by D. Favors,,82,74
319,3,6:45.0,D. Favors makes 2-pt layup from 2 ft (assist by L. Ball),,84,74
320,3,6:45.0,Shooting foul by D. Russell (drawn by D. Favors),,84,74
321,3,6:45.0,,J. McLaughlin enters the game for D. Russell,84,74
322,3,6:45.0,D. Favors makes free throw 1 of 1,,85,74
323,3,6:26.0,,N. Reid misses 3-pt jump shot from 26 ft,85,74
324,3,6:25.0,Defensive rebound by J. Holiday,,85,74
325,3,6:19.0,Z. Williamson misses 2-pt layup from 2 ft,,85,74
326,3,6:17.0,,Defensive rebound by J. Okogie,85,74
327,3,6:11.0,,Turnover by J. Okogie (lost ball; steal by B. Ingram),85,74
328,3,6:07.0,Z. Williamson makes 2-pt dunk from 1 ft (assist by B. Ingram),,87,74
329,3,5:50.0,,Turnover by N. Reid (traveling),87,74
330,3,5:39.0,B. Ingram misses 2-pt jump shot from 13 ft,,87,74
331,3,5:36.0,Offensive rebound by B. Ingram,,87,74
332,3,5:35.0,J. Holiday misses 3-pt jump shot from 25 ft,,87,74
333,3,5:32.0,Offensive rebound by B. Ingram,,87,74
334,3,5:28.0,J. Holiday makes 2-pt jump shot from 4 ft,,89,74
335,3,5:27.0,,Minnesota full timeout,89,74
336,3,5:27.0,J. Hart enters the game for Z. Williamson,,89,74
337,3,5:27.0,,J. Johnson enters the game for N. Reid,89,74
338,3,5:13.0,,J. Johnson makes 2-pt layup from 1 ft (assist by J. Okogie),89,76
339,3,4:59.0,Turnover by D. Favors (bad pass; steal by J. Okogie),,89,76
340,3,4:53.0,,Turnover by J. McLaughlin (bad pass),89,76
341,3,4:53.0,N. Melli enters the game for D. Favors,,89,76
342,3,4:53.0,,J. Culver enters the game for J. Okogie,89,76
343,3,4:43.0,J. Hart misses 3-pt jump shot from 24 ft,,89,76
344,3,4:42.0,,Defensive rebound by J. Culver,89,76
345,3,4:28.0,,J. Johnson misses 2-pt layup from 1 ft,89,76
346,3,4:26.0,Defensive rebound by J. Hart,,89,76
347,3,4:15.0,Shooting foul by J. McLaughlin (drawn by J. Holiday),,89,76
348,3,4:15.0,J. Holiday makes free throw 1 of 2,,90,76
349,3,4:15.0,J. Holiday makes free throw 2 of 2,,91,76
350,3,4:04.0,,Turnover by J. Johnson (out of bounds lost ball),91,76
351,3,4:04.0,E. Moore enters the game for J. Holiday,,91,76
352,3,3:49.0,J. Hart misses 3-pt jump shot from 25 ft,,91,76
353,3,3:47.0,,Defensive rebound by J. Johnson,91,76
354,3,3:42.0,,M. Beasley misses 2-pt jump shot from 5 ft,91,76
355,3,3:40.0,,Offensive rebound by M. Beasley,91,76
356,3,3:36.0,,Technical foul by J. Hart,91,76
357,3,3:36.0,,M. Beasley misses technical free throw,91,76
358,3,3:36.0,,Offensive rebound by Team,91,76
359,3,3:31.0,,J. Johnson misses 2-pt jump shot from 10 ft,91,76
360,3,3:29.0,Defensive rebound by N. Melli,,91,76
361,3,3:16.0,Turnover by L. Ball (bad pass; steal by M. Beasley),,91,76
362,3,3:11.0,,J. Johnson makes 2-pt layup from 1 ft (assist by J. Culver),91,78
363,3,3:00.0,L. Ball makes 2-pt layup from 1 ft,,93,78
364,3,2:48.0,,Turnover by J. McLaughlin (traveling),93,78
365,3,2:48.0,,J. Layman enters the game for M. Beasley,93,78
366,3,2:48.0,,N. Reid enters the game for J. Johnson,93,78
367,3,2:48.0,,D. Russell enters the game for J. McLaughlin,93,78
368,3,2:39.0,B. Ingram makes 2-pt layup from 2 ft (assist by L. Ball),,95,78
369,3,2:21.0,,D. Russell misses 3-pt jump shot from 25 ft,95,78
370,3,2:20.0,Defensive rebound by J. Hart,,95,78
371,3,2:10.0,E. Moore makes 3-pt jump shot from 23 ft (assist by L. Ball),,98,78
372,3,1:53.0,,N. Reid makes 2-pt layup from 1 ft (assist by D. Russell),98,80
373,3,1:49.0,New Orleans full timeout,,98,80
374,3,1:49.0,D. Favors enters the game for N. Melli,,98,80
375,3,1:49.0,,J. Okogie enters the game for J. Hernangómez,98,80
376,3,1:34.0,E. Moore misses 3-pt jump shot from 23 ft,,98,80
377,3,1:32.0,,Defensive rebound by N. Reid,98,80
378,3,1:13.0,,Turnover by N. Reid (bad pass; steal by L. Ball),98,80
379,3,1:09.0,Turnover by D. Favors (palming),,98,80
380,3,0:58.0,,D. Russell makes 2-pt jump shot from 8 ft,98,82
381,3,0:48.0,Personal foul by J. Okogie (drawn by B. Ingram),,98,82
382,3,0:38.0,J. Hart misses 3-pt jump shot from 26 ft,,98,82
383,3,0:37.0,Offensive rebound by D. Favors,,98,82
384,3,0:33.0,B. Ingram misses 3-pt jump shot from 25 ft,,98,82
385,3,0:31.0,,Defensive rebound by J. Okogie,98,82
386,3,0:19.0,,N. Reid makes 2-pt layup from 1 ft (assist by J. Okogie),98,84
387,3,0:00.0,B. Ingram misses 3-pt jump shot from 24 ft,,98,84
388,3,0:00.0,Offensive rebound by Team,,98,84
