,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,LA CLIPPERS_ACTION,SACRAMENTO_SCORE,LA CLIPPERS_SCORE
193,2,3:20.0,,R. McGruder enters the game for M. Harrell,53,42
194,2,3:18.0,Sacramento full timeout,,53,42
195,2,3:18.0,D. Dedmon enters the game for H. Barnes,,53,42
196,2,3:14.0,Personal foul by R. McGruder (drawn by D. Fox),,53,42
197,2,3:14.0,,P. George enters the game for M. Harkless,53,42
198,2,3:14.0,,M. Harrell enters the game for R. McGruder,53,42
199,2,3:14.0,,I. Zubac enters the game for P. Patterson,53,42
200,2,3:06.0,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by N. Bjelica),,56,42
201,2,2:45.0,,M. Harrell makes 2-pt layup from 1 ft,56,44
202,2,2:27.0,N. Bjelica misses 3-pt jump shot from 25 ft,,56,44
203,2,2:23.0,,Defensive rebound by P. George,56,44
204,2,2:16.0,,P. George misses 3-pt jump shot from 25 ft,56,44
205,2,2:13.0,Defensive rebound by D. Dedmon,,56,44
206,2,2:05.0,D. Fox makes 3-pt jump shot from 26 ft,,59,44
207,2,1:45.0,,P. George misses 2-pt jump shot from 12 ft,59,44
208,2,1:41.0,Defensive rebound by B. Bogdanović,,59,44
209,2,1:27.0,C. Joseph makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),,62,44
210,2,1:11.0,,L. Williams misses 2-pt layup from 1 ft,62,44
211,2,1:10.0,Defensive rebound by Team,,62,44
212,2,0:58.0,D. Fox makes 2-pt jump shot from 17 ft,,64,44
213,2,0:48.0,,L. Williams makes 3-pt jump shot from 24 ft (assist by P. George),64,47
214,2,0:37.0,C. Joseph misses 3-pt jump shot from 22 ft,,64,47
215,2,0:35.0,,Defensive rebound by L. Shamet,64,47
216,2,0:28.0,,L. Williams misses 2-pt jump shot from 11 ft,64,47
217,2,0:24.0,,Offensive rebound by M. Harrell,64,47
218,2,0:24.0,,M. Harrell misses 2-pt layup from 1 ft,64,47
219,2,0:23.0,Defensive rebound by N. Bjelica,,64,47
220,2,0:06.0,Personal foul by L. Shamet (drawn by D. Fox),,64,47
221,2,0:06.0,B. Hield enters the game for C. Joseph,,64,47
222,2,0:06.0,,M. Harkless enters the game for L. Shamet,64,47
223,2,0:06.0,,R. McGruder enters the game for L. Williams,64,47
224,2,0:06.0,,J. Robinson enters the game for I. Zubac,64,47
225,2,0:03.0,D. Fox misses 3-pt jump shot from 25 ft,,64,47
226,2,0:00.0,Offensive rebound by B. Hield,,64,47
227,3,11:43.0,,L. Shamet misses 2-pt jump shot from 16 ft,64,47
228,3,11:40.0,Defensive rebound by D. Dedmon,,64,47
229,3,11:25.0,Turnover by D. Fox (bad pass; steal by I. Zubac),,64,47
230,3,11:22.0,,Personal foul by B. Bogdanović (drawn by P. Beverley),64,47
231,3,11:19.0,,Shooting foul by H. Barnes (drawn by P. George),64,47
232,3,11:19.0,,P. George makes free throw 1 of 2,64,48
233,3,11:19.0,,P. George misses free throw 2 of 2,64,48
234,3,11:16.0,Defensive rebound by D. Dedmon,,64,48
235,3,11:00.0,D. Fox makes 2-pt jump shot from 9 ft,,66,48
236,3,10:54.0,,Personal foul by B. Bogdanović (drawn by L. Shamet),66,48
237,3,10:41.0,,L. Shamet makes 3-pt jump shot from 24 ft (assist by P. George),66,51
238,3,10:17.0,Turnover by D. Fox (lost ball; steal by P. Beverley),,66,51
239,3,10:13.0,,L. Shamet misses 3-pt jump shot from 24 ft,66,51
240,3,10:10.0,Defensive rebound by B. Bogdanović,,66,51
241,3,10:02.0,Personal foul by P. Beverley (drawn by D. Fox),,66,51
242,3,9:55.0,Turnover by N. Bjelica (bad pass),,66,51
243,3,9:42.0,,P. George misses 2-pt layup from 4 ft,66,51
244,3,9:38.0,,Offensive rebound by I. Zubac,66,51
245,3,9:38.0,,I. Zubac misses 2-pt layup at rim,66,51
246,3,9:38.0,Defensive rebound by D. Dedmon,,66,51
247,3,9:38.0,Personal take foul by P. Beverley (drawn by D. Fox),,66,51
248,3,9:24.0,N. Bjelica misses 2-pt hook shot from 7 ft (block by M. Harkless),,66,51
249,3,9:21.0,,Defensive rebound by M. Harkless,66,51
250,3,9:01.0,,P. George misses 3-pt jump shot from 26 ft,66,51
251,3,8:58.0,Defensive rebound by B. Bogdanović,,66,51
252,3,8:45.0,H. Barnes makes 2-pt jump shot from 8 ft (assist by D. Fox),,68,51
253,3,8:24.0,,P. Beverley misses 2-pt jump shot from 10 ft,68,51
254,3,8:24.0,,Offensive rebound by Team,68,51
255,3,8:24.0,B. Hield enters the game for N. Bjelica,,68,51
256,3,8:20.0,,P. George makes 3-pt jump shot from 22 ft (assist by P. Beverley),68,54
257,3,8:20.0,Sacramento full timeout,,68,54
258,3,8:13.0,D. Fox makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),,71,54
259,3,7:58.0,,P. George misses 3-pt jump shot from 25 ft,71,54
260,3,7:55.0,Defensive rebound by B. Hield,,71,54
261,3,7:48.0,Personal foul by P. Beverley (drawn by D. Fox),,71,54
262,3,7:48.0,C. Joseph enters the game for B. Bogdanović,,71,54
263,3,7:48.0,,L. Williams enters the game for P. Beverley,71,54
264,3,7:42.0,Turnover by D. Dedmon (traveling),,71,54
265,3,7:31.0,,Turnover by P. George (bad pass),71,54
266,3,7:16.0,C. Joseph misses 3-pt jump shot from 25 ft,,71,54
267,3,7:11.0,,Defensive rebound by I. Zubac,71,54
268,3,7:03.0,,L. Shamet misses 3-pt jump shot from 24 ft,71,54
269,3,7:02.0,,Offensive rebound by Team,71,54
270,3,6:58.0,,L. Shamet makes 3-pt jump shot from 24 ft (assist by L. Williams),71,57
271,3,6:36.0,D. Fox misses 2-pt jump shot from 10 ft,,71,57
272,3,6:34.0,,Defensive rebound by P. George,71,57
273,3,6:12.0,,M. Harkless misses 2-pt jump shot from 7 ft,71,57
274,3,6:09.0,,Offensive rebound by I. Zubac,71,57
275,3,6:08.0,,I. Zubac misses 2-pt layup from 2 ft,71,57
276,3,6:08.0,,Offensive rebound by I. Zubac,71,57
277,3,6:04.0,,I. Zubac misses 2-pt layup at rim,71,57
278,3,6:04.0,Defensive rebound by B. Hield,,71,57
279,3,6:01.0,D. Fox makes 2-pt layup from 1 ft (assist by C. Joseph),,73,57
280,3,6:01.0,,LA Clippers full timeout,73,57
281,3,6:01.0,K. Bazemore enters the game for H. Barnes,,73,57
282,3,6:01.0,N. Bjelica enters the game for D. Dedmon,,73,57
283,3,6:01.0,,M. Harrell enters the game for I. Zubac,73,57
284,3,5:47.0,,L. Williams makes 2-pt layup from 2 ft (assist by P. George),73,59
285,3,5:31.0,N. Bjelica makes 3-pt jump shot from 25 ft (assist by D. Fox),,76,59
286,3,5:12.0,,Personal foul by N. Bjelica (drawn by M. Harrell),76,59
287,3,5:12.0,,R. McGruder enters the game for P. George,76,59
288,3,5:03.0,,L. Williams makes 2-pt layup from 1 ft,76,61
289,3,4:45.0,N. Bjelica makes 3-pt jump shot from 27 ft (assist by D. Fox),,79,61
290,3,4:31.0,,L. Williams misses 2-pt layup from 3 ft,79,61
291,3,4:30.0,Defensive rebound by N. Bjelica,,79,61
292,3,4:09.0,K. Bazemore misses 2-pt layup from 1 ft,,79,61
293,3,4:07.0,,Defensive rebound by R. McGruder,79,61
294,3,4:07.0,,J. Green enters the game for M. Harkless,79,61
295,3,3:58.0,,Shooting foul by K. Bazemore (drawn by L. Williams),79,61
296,3,3:58.0,,L. Williams makes free throw 1 of 3,79,62
297,3,3:58.0,,L. Williams makes free throw 2 of 3,79,63
298,3,3:58.0,,L. Williams makes free throw 3 of 3,79,64
299,3,3:43.0,D. Fox makes 2-pt layup from 1 ft,,81,64
300,3,3:22.0,,L. Williams makes 2-pt layup from 3 ft,81,66
301,3,3:10.0,Personal foul by L. Shamet (drawn by D. Fox),,81,66
302,3,2:58.0,C. Joseph makes 2-pt jump shot from 18 ft,,83,66
303,3,2:51.0,,Turnover by L. Williams (bad pass; steal by C. Joseph),83,66
304,3,2:47.0,C. Joseph misses 3-pt jump shot from 25 ft,,83,66
305,3,2:44.0,,Defensive rebound by J. Green,83,66
306,3,2:41.0,Violation by Team (kicked ball),,83,66
307,3,2:41.0,B. Bogdanović enters the game for D. Fox,,83,66
308,3,2:41.0,,P. Beverley enters the game for L. Shamet,83,66
309,3,2:27.0,,L. Williams misses 3-pt jump shot from 29 ft,83,66
310,3,2:25.0,Defensive rebound by B. Bogdanović,,83,66
311,3,2:07.0,K. Bazemore misses 3-pt jump shot from 26 ft,,83,66
312,3,2:04.0,Offensive rebound by N. Bjelica,,83,66
313,3,2:02.0,B. Hield misses 2-pt jump shot from 19 ft,,83,66
314,3,1:59.0,,Defensive rebound by J. Green,83,66
315,3,1:44.0,,R. McGruder makes 3-pt jump shot from 23 ft (assist by M. Harrell),83,69
316,3,1:25.0,K. Bazemore makes 2-pt jump shot from 13 ft (assist by C. Joseph),,85,69
317,3,1:11.0,,Turnover by L. Williams (bad pass; steal by K. Bazemore),85,69
318,3,1:09.0,K. Bazemore misses 2-pt layup from 2 ft (block by M. Harrell),,85,69
319,3,1:05.0,Offensive rebound by C. Joseph,,85,69
320,3,1:01.0,C. Joseph misses 3-pt jump shot from 25 ft,,85,69
321,3,1:01.0,,Defensive rebound by R. McGruder,85,69
322,3,0:55.0,,L. Williams misses 3-pt jump shot from 28 ft,85,69
323,3,0:51.0,Defensive rebound by N. Bjelica,,85,69
324,3,0:41.0,Turnover by B. Bogdanović (bad pass; steal by L. Williams),,85,69
325,3,0:40.0,,Personal foul by K. Bazemore (drawn by L. Williams),85,69
326,3,0:40.0,,L. Williams makes free throw 1 of 2,85,70
327,3,0:40.0,,J. Robinson enters the game for P. Beverley,85,70
328,3,0:40.0,,L. Williams makes free throw 2 of 2,85,71
329,3,0:33.0,B. Hield misses 3-pt jump shot from 25 ft,,85,71
330,3,0:31.0,,Defensive rebound by Team,85,71
331,3,0:12.0,,J. Robinson misses 3-pt jump shot from 25 ft,85,71
332,3,0:09.0,Defensive rebound by K. Bazemore,,85,71
333,3,0:01.0,K. Bazemore misses 2-pt layup from 3 ft (block by M. Harrell),,85,71
334,3,0:00.0,Offensive rebound by C. Joseph,,85,71
335,4,11:44.0,B. Bogdanović makes 2-pt layup from 1 ft,,87,71
336,4,11:26.0,,Shooting foul by D. Fox (drawn by M. Harrell),87,71
337,4,11:26.0,,M. Harrell misses free throw 1 of 2,87,71
338,4,11:26.0,,Offensive rebound by Team,87,71
339,4,11:26.0,,M. Harrell makes free throw 2 of 2,87,72
340,4,11:07.0,Technical foul by P. Beverley,,87,72
341,4,11:07.0,B. Bogdanović makes technical free throw,,88,72
342,4,10:55.0,D. Fox misses 2-pt jump shot from 12 ft,,88,72
343,4,10:52.0,,Defensive rebound by J. Green,88,72
344,4,10:49.0,,L. Williams makes 2-pt jump shot from 5 ft,88,74
345,4,10:49.0,,Shooting foul by N. Bjelica (drawn by L. Williams),88,74
346,4,10:49.0,,L. Williams makes free throw 1 of 1,88,75
347,4,10:32.0,D. Fox misses 2-pt layup from 2 ft (block by M. Harrell),,88,75
348,4,10:32.0,Offensive rebound by Team,,88,75
349,4,10:30.0,Turnover by D. Fox (bad pass; steal by J. Green),,88,75
350,4,10:21.0,,M. Harrell misses 2-pt layup from 2 ft,88,75
351,4,10:19.0,Defensive rebound by K. Bazemore,,88,75
352,4,10:18.0,Personal take foul by L. Williams (drawn by D. Fox),,88,75
353,4,10:18.0,H. Barnes enters the game for K. Bazemore,,88,75
354,4,10:18.0,D. Dedmon enters the game for N. Bjelica,,88,75
355,4,10:04.0,D. Fox makes 2-pt jump shot from 12 ft,,90,75
356,4,9:53.0,,Turnover by L. Williams (bad pass; steal by D. Fox),90,75
357,4,9:51.0,Personal foul by J. Green (drawn by D. Fox),,90,75
358,4,9:45.0,B. Bogdanović makes 3-pt jump shot from 24 ft,,93,75
359,4,9:45.0,,Technical foul by B. Bogdanović,93,75
360,4,9:45.0,,L. Williams makes technical free throw,93,76
361,4,9:35.0,,L. Williams misses 3-pt jump shot from 26 ft,93,76
362,4,9:32.0,Defensive rebound by D. Fox,,93,76
363,4,9:25.0,Shooting foul by R. McGruder (drawn by H. Barnes),,93,76
364,4,9:25.0,H. Barnes makes free throw 1 of 2,,94,76
365,4,9:25.0,H. Barnes makes free throw 2 of 2,,95,76
366,4,9:25.0,,P. George enters the game for J. Green,95,76
367,4,9:25.0,,L. Shamet enters the game for R. McGruder,95,76
368,4,9:04.0,,P. Beverley makes 3-pt jump shot from 24 ft (assist by L. Williams),95,79
369,4,8:50.0,D. Dedmon makes 2-pt jump shot from 12 ft (assist by D. Fox),,97,79
370,4,8:35.0,,L. Shamet makes 3-pt jump shot from 22 ft (assist by P. Beverley),97,82
371,4,8:09.0,Turnover by Team (shot clock),,97,82
372,4,7:55.0,,Turnover by L. Williams (bad pass; steal by D. Dedmon),97,82
373,4,7:48.0,H. Barnes makes 2-pt layup from 1 ft (assist by B. Bogdanović),,99,82
374,4,7:47.0,,LA Clippers full timeout,99,82
375,4,7:47.0,B. Hield enters the game for B. Bogdanović,,99,82
376,4,7:33.0,,M. Harrell makes 2-pt layup from 2 ft (assist by L. Williams),99,84
377,4,7:33.0,,Shooting foul by C. Joseph (drawn by M. Harrell),99,84
378,4,7:33.0,,M. Harrell misses free throw 1 of 1,99,84
379,4,7:33.0,Defensive rebound by Team,,99,84
380,4,7:21.0,D. Fox makes 2-pt layup from 1 ft,,101,84
381,4,7:00.0,,L. Williams misses 3-pt jump shot from 26 ft,101,84
382,4,6:58.0,Defensive rebound by B. Hield,,101,84
383,4,6:45.0,D. Fox makes 2-pt jump shot from 14 ft,,103,84
384,4,6:45.0,Shooting foul by L. Shamet (drawn by D. Fox),,103,84
385,4,6:45.0,,M. Harkless enters the game for P. George,103,84
