,QUARTER,TIME_REMAINING,INDIANA_ACTION,DALLAS_ACTION,INDIANA_SCORE,DALLAS_SCORE
42,1,6:07.0,T. Warren misses 2-pt jump shot from 18 ft,,13,11
43,1,6:04.0,,Defensive rebound by T. Hardaway,13,11
44,1,5:58.0,,C. Lee misses 3-pt jump shot from 23 ft,13,11
45,1,5:56.0,Defensive rebound by D. Sabonis,,13,11
46,1,5:46.0,Turnover by A. Holiday (bad pass; steal by D. Wright),,13,11
47,1,5:29.0,,K. Porziņģis misses 2-pt jump shot from 19 ft,13,11
48,1,5:27.0,Defensive rebound by M. Turner,,13,11
49,1,5:17.0,V. Oladipo makes 2-pt layup from 1 ft,,15,11
50,1,5:02.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,15,11
51,1,5:00.0,Defensive rebound by T. Warren,,15,11
52,1,4:44.0,M. Turner misses 2-pt jump shot from 3 ft,,15,11
53,1,4:42.0,,Defensive rebound by D. Wright,15,11
54,1,4:37.0,,C. Lee misses 3-pt jump shot from 25 ft,15,11
55,1,4:34.0,Defensive rebound by M. Turner,,15,11
56,1,4:28.0,V. Oladipo makes 2-pt layup from 3 ft,,17,11
57,1,4:28.0,Shooting foul by C. Lee (drawn by V. Oladipo),,17,11
58,1,4:28.0,J. Holiday enters the game for D. Sabonis,,17,11
59,1,4:28.0,J. Sampson enters the game for T. Warren,,17,11
60,1,4:28.0,,W. Cauley-Stein enters the game for M. Kleber,17,11
61,1,4:28.0,V. Oladipo makes free throw 1 of 1,,18,11
62,1,4:16.0,,T. Hardaway misses 3-pt jump shot from 23 ft,18,11
63,1,4:14.0,Defensive rebound by M. Turner,,18,11
64,1,4:04.0,M. Turner misses 3-pt jump shot from 25 ft,,18,11
65,1,4:01.0,,Defensive rebound by T. Hardaway,18,11
66,1,3:52.0,,W. Cauley-Stein makes 2-pt layup from 3 ft (assist by T. Hardaway),18,13
67,1,3:44.0,Indiana full timeout,,18,13
68,1,3:44.0,T. McConnell enters the game for A. Holiday,,18,13
69,1,3:44.0,E. Sumner enters the game for V. Oladipo,,18,13
70,1,3:44.0,,L. Dončić enters the game for T. Hardaway,18,13
71,1,3:44.0,,J. Jackson enters the game for C. Lee,18,13
72,1,3:35.0,J. Holiday misses 3-pt jump shot from 25 ft,,18,13
73,1,3:31.0,,Defensive rebound by K. Porziņģis,18,13
74,1,3:16.0,,L. Dončić misses 3-pt jump shot from 27 ft,18,13
75,1,3:13.0,Defensive rebound by J. Holiday,,18,13
76,1,3:10.0,Turnover by T. McConnell (bad pass),,18,13
77,1,2:49.0,,K. Porziņģis misses 2-pt jump shot from 12 ft,18,13
78,1,2:47.0,Defensive rebound by T. McConnell,,18,13
79,1,2:37.0,M. Turner makes 3-pt jump shot from 25 ft (assist by E. Sumner),,21,13
80,1,2:19.0,,L. Dončić makes 2-pt jump shot from 12 ft,21,15
81,1,2:04.0,M. Turner misses 3-pt jump shot from 25 ft,,21,15
82,1,2:00.0,,Defensive rebound by W. Cauley-Stein,21,15
83,1,1:56.0,,Personal foul by J. Holiday (drawn by L. Dončić),21,15
84,1,1:56.0,G. Bitadze enters the game for M. Turner,,21,15
85,1,1:56.0,,M. Kleber enters the game for K. Porziņģis,21,15
86,1,1:50.0,,L. Dončić makes 2-pt jump shot from 1 ft,21,17
87,1,1:39.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by T. McConnell),,24,17
88,1,1:27.0,,J. Jackson makes 2-pt jump shot from 11 ft (assist by L. Dončić),24,19
89,1,1:18.0,T. McConnell makes 2-pt layup from 1 ft,,26,19
90,1,1:07.0,,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by L. Dončić),26,21
91,1,1:07.0,,Shooting foul by J. Holiday (drawn by W. Cauley-Stein),26,21
92,1,1:07.0,,J. Barea enters the game for D. Wright,26,21
93,1,1:07.0,,W. Cauley-Stein makes free throw 1 of 1,26,22
94,1,0:54.0,J. Holiday makes 3-pt jump shot from 23 ft (assist by E. Sumner),,29,22
95,1,0:46.0,,Shooting foul by G. Bitadze (drawn by L. Dončić),29,22
96,1,0:46.0,,L. Dončić makes free throw 1 of 2,29,23
97,1,0:46.0,,L. Dončić misses free throw 2 of 2,29,23
98,1,0:44.0,Defensive rebound by G. Bitadze,,29,23
99,1,0:32.0,E. Sumner makes 2-pt jump shot from 3 ft (assist by T. McConnell),,31,23
100,1,0:15.0,,L. Dončić makes 3-pt jump shot from 27 ft,31,26
101,1,0:06.0,Personal take foul by J. Barea (drawn by T. McConnell),,31,26
102,1,0:06.0,,D. Wright enters the game for L. Dončić,31,26
103,1,0:00.0,T. McConnell misses 2-pt jump shot from 21 ft,,31,26
104,1,0:00.0,Offensive rebound by Team,,31,26
105,2,11:43.0,,Personal foul by E. Sumner (drawn by L. Dončić),31,26
106,2,11:29.0,,J. Barea misses 3-pt jump shot from 27 ft,31,26
107,2,11:26.0,Defensive rebound by D. Sabonis,,31,26
108,2,11:15.0,Personal foul by J. Barea (drawn by J. Holiday),,31,26
109,2,11:05.0,T. McConnell makes 2-pt layup from 2 ft,,33,26
110,2,10:45.0,,L. Dončić misses 2-pt jump shot from 13 ft,33,26
111,2,10:43.0,Defensive rebound by D. Sabonis,,33,26
112,2,10:37.0,Shooting foul by W. Cauley-Stein (drawn by J. Sampson),,33,26
113,2,10:37.0,J. Sampson misses free throw 1 of 2,,33,26
114,2,10:37.0,Offensive rebound by Team,,33,26
115,2,10:37.0,,B. Marjanović enters the game for W. Cauley-Stein,33,26
116,2,10:37.0,J. Sampson makes free throw 2 of 2,,34,26
117,2,10:24.0,,B. Marjanović makes 2-pt layup from 2 ft (assist by L. Dončić),34,28
118,2,10:12.0,E. Sumner misses 3-pt jump shot from 26 ft,,34,28
119,2,10:08.0,,Defensive rebound by B. Marjanović,34,28
120,2,9:59.0,,J. Jackson makes 3-pt jump shot from 23 ft (assist by J. Barea),34,31
121,2,9:50.0,J. Sampson makes 2-pt dunk at rim (assist by D. Sabonis),,36,31
122,2,9:42.0,,L. Dončić makes 2-pt jump shot from 10 ft,36,33
123,2,9:42.0,,Shooting foul by T. McConnell (drawn by L. Dončić),36,33
124,2,9:42.0,,L. Dončić misses free throw 1 of 1,36,33
125,2,9:40.0,Defensive rebound by D. Sabonis,,36,33
126,2,9:30.0,T. McConnell makes 2-pt layup from 1 ft,,38,33
127,2,9:09.0,,Shooting foul by J. Sampson (drawn by J. Jackson),38,33
128,2,9:09.0,,J. Jackson makes free throw 1 of 2,38,34
129,2,9:09.0,T. Warren enters the game for J. Sampson,,38,34
130,2,9:09.0,,D. Wright enters the game for J. Barea,38,34
131,2,9:09.0,,J. Jackson makes free throw 2 of 2,38,35
132,2,8:51.0,T. McConnell misses 2-pt jump shot from 8 ft,,38,35
133,2,8:48.0,,Defensive rebound by L. Dončić,38,35
134,2,8:45.0,,L. Dončić misses 3-pt jump shot from 25 ft,38,35
135,2,8:43.0,Defensive rebound by Team,,38,35
136,2,8:27.0,Turnover by E. Sumner (step out of bounds),,38,35
137,2,8:17.0,,Turnover by D. Wright (traveling),38,35
138,2,8:01.0,E. Sumner misses 2-pt jump shot from 7 ft,,38,35
139,2,8:00.0,,Defensive rebound by B. Marjanović,38,35
140,2,7:58.0,,Personal foul by T. McConnell (drawn by D. Wright),38,35
141,2,7:58.0,M. Turner enters the game for J. Holiday,,38,35
142,2,7:58.0,,T. Hardaway enters the game for L. Dončić,38,35
143,2,7:58.0,,C. Lee enters the game for J. Jackson,38,35
144,2,7:58.0,,K. Porziņģis enters the game for M. Kleber,38,35
145,2,7:48.0,,K. Porziņģis misses 2-pt jump shot from 12 ft,38,35
146,2,7:46.0,,Offensive rebound by B. Marjanović,38,35
147,2,7:45.0,,Offensive foul by B. Marjanović (drawn by M. Turner),38,35
148,2,7:45.0,,Turnover by B. Marjanović (offensive foul),38,35
149,2,7:35.0,E. Sumner misses 3-pt jump shot from 24 ft,,38,35
150,2,7:31.0,,Defensive rebound by D. Wright,38,35
151,2,7:19.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,38,35
152,2,7:18.0,Defensive rebound by Team,,38,35
153,2,7:18.0,A. Holiday enters the game for E. Sumner,,38,35
154,2,7:09.0,T. McConnell makes 2-pt layup from 2 ft,,40,35
155,2,6:54.0,,T. Hardaway misses 2-pt layup from 3 ft (block by M. Turner),40,35
156,2,6:54.0,,Offensive rebound by Team,40,35
157,2,6:54.0,,Dallas full timeout,40,35
158,2,6:54.0,V. Oladipo enters the game for T. McConnell,,40,35
159,2,6:51.0,,T. Hardaway misses 2-pt jump shot from 8 ft,40,35
160,2,6:49.0,,Offensive rebound by Team,40,35
161,2,6:41.0,,B. Marjanović misses 2-pt jump shot from 7 ft,40,35
162,2,6:40.0,Defensive rebound by D. Sabonis,,40,35
163,2,6:22.0,D. Sabonis makes 2-pt layup at rim (assist by T. Warren),,42,35
164,2,6:05.0,,T. Hardaway misses 3-pt jump shot from 25 ft,42,35
165,2,6:00.0,,Offensive rebound by K. Porziņģis,42,35
166,2,6:00.0,,K. Porziņģis misses 2-pt layup from 2 ft,42,35
167,2,6:00.0,Defensive rebound by T. Warren,,42,35
168,2,5:54.0,V. Oladipo misses 3-pt jump shot from 27 ft,,42,35
169,2,5:51.0,,Defensive rebound by B. Marjanović,42,35
170,2,5:34.0,,D. Wright misses 3-pt jump shot from 25 ft,42,35
171,2,5:32.0,Defensive rebound by V. Oladipo,,42,35
172,2,5:27.0,T. Warren makes 2-pt jump shot from 3 ft (assist by V. Oladipo),,44,35
173,2,5:19.0,,C. Lee misses 2-pt layup from 1 ft,44,35
174,2,5:17.0,Defensive rebound by D. Sabonis,,44,35
175,2,5:07.0,V. Oladipo misses 2-pt jump shot from 14 ft,,44,35
176,2,5:05.0,,Defensive rebound by B. Marjanović,44,35
177,2,5:05.0,,Dallas full timeout,44,35
178,2,5:05.0,,L. Dončić enters the game for B. Marjanović,44,35
179,2,5:05.0,,M. Kleber enters the game for D. Wright,44,35
180,2,4:53.0,,Personal foul by V. Oladipo (drawn by L. Dončić),44,35
181,2,4:53.0,,L. Dončić makes free throw 1 of 2,44,36
182,2,4:53.0,,L. Dončić misses free throw 2 of 2,44,36
183,2,4:50.0,,Offensive rebound by M. Kleber,44,36
184,2,4:38.0,,Shooting foul by A. Holiday (drawn by C. Lee),44,36
185,2,4:38.0,,C. Lee makes free throw 1 of 2,44,37
186,2,4:38.0,,C. Lee makes free throw 2 of 2,44,38
187,2,4:27.0,Shooting foul by K. Porziņģis (drawn by D. Sabonis),,44,38
188,2,4:27.0,D. Sabonis makes free throw 1 of 2,,45,38
189,2,4:27.0,D. Sabonis makes free throw 2 of 2,,46,38
190,2,4:07.0,,K. Porziņģis misses 2-pt jump shot from 15 ft,46,38
191,2,4:04.0,Defensive rebound by D. Sabonis,,46,38
192,2,4:01.0,V. Oladipo misses 3-pt jump shot from 25 ft,,46,38
193,2,4:00.0,,Defensive rebound by M. Kleber,46,38
194,2,3:48.0,,K. Porziņģis misses 2-pt layup from 8 ft (block by T. Warren),46,38
195,2,3:46.0,,Offensive rebound by K. Porziņģis,46,38
196,2,3:45.0,,K. Porziņģis makes 2-pt layup from 1 ft,46,40
197,2,3:29.0,Shooting foul by M. Kleber (drawn by M. Turner),,46,40
198,2,3:29.0,M. Turner makes free throw 1 of 2,,47,40
199,2,3:29.0,M. Turner misses free throw 2 of 2,,47,40
200,2,3:27.0,,Defensive rebound by M. Kleber,47,40
201,2,3:11.0,,T. Hardaway makes 2-pt layup from 3 ft,47,42
202,2,3:00.0,Shooting foul by T. Hardaway (drawn by D. Sabonis),,47,42
203,2,3:00.0,D. Sabonis misses free throw 1 of 2,,47,42
204,2,3:00.0,Offensive rebound by Team,,47,42
205,2,3:00.0,D. Sabonis makes free throw 2 of 2,,48,42
206,2,2:46.0,,K. Porziņģis misses 2-pt jump shot from 13 ft,48,42
207,2,2:44.0,Defensive rebound by T. Warren,,48,42
208,2,2:34.0,V. Oladipo makes 2-pt jump shot from 20 ft (assist by D. Sabonis),,50,42
209,2,2:21.0,,L. Dončić misses 3-pt jump shot from 26 ft,50,42
210,2,2:20.0,Defensive rebound by Team,,50,42
211,2,2:20.0,J. Holiday enters the game for D. Sabonis,,50,42
212,2,2:10.0,Personal foul by C. Lee (drawn by V. Oladipo),,50,42
213,2,2:10.0,V. Oladipo misses free throw 1 of 2,,50,42
214,2,2:10.0,Offensive rebound by Team,,50,42
215,2,2:10.0,V. Oladipo makes free throw 2 of 2,,51,42
216,2,2:01.0,,Personal foul by M. Turner (drawn by T. Hardaway),51,42
217,2,2:01.0,,T. Hardaway makes free throw 1 of 2,51,43
218,2,2:01.0,D. Sabonis enters the game for M. Turner,,51,43
219,2,2:01.0,,T. Hardaway makes free throw 2 of 2,51,44
220,2,1:50.0,V. Oladipo misses 2-pt layup from 6 ft,,51,44
221,2,1:48.0,,Defensive rebound by K. Porziņģis,51,44
222,2,1:37.0,,C. Lee makes 3-pt jump shot from 23 ft (assist by L. Dončić),51,47
223,2,1:22.0,T. Warren misses 3-pt jump shot from 25 ft,,51,47
224,2,1:21.0,,Defensive rebound by L. Dončić,51,47
225,2,1:10.0,,L. Dončić makes 2-pt jump shot from 8 ft,51,49
226,2,0:59.0,D. Sabonis makes 2-pt dunk at rim (assist by V. Oladipo),,53,49
227,2,0:44.0,,L. Dončić misses 2-pt jump shot from 4 ft (block by J. Holiday),53,49
228,2,0:42.0,Defensive rebound by D. Sabonis,,53,49
229,2,0:39.0,D. Sabonis makes 2-pt dunk from 1 ft (assist by V. Oladipo),,55,49
230,2,0:29.0,,T. Hardaway makes 3-pt jump shot from 24 ft,55,52
231,2,0:10.0,Turnover by V. Oladipo (bad pass; steal by L. Dončić),,55,52
232,2,0:01.0,,L. Dončić misses 3-pt jump shot from 25 ft,55,52
233,2,0:01.0,,Offensive rebound by C. Lee,55,52
234,3,11:53.0,,M. Kleber misses 3-pt jump shot from 23 ft,55,52
235,3,11:49.0,Defensive rebound by M. Turner,,55,52
236,3,11:32.0,D. Sabonis makes 2-pt layup from 3 ft,,57,52
237,3,11:22.0,,Personal foul by T. Warren (drawn by K. Porziņģis),57,52
238,3,11:07.0,,C. Lee misses 2-pt jump shot from 9 ft,57,52
239,3,11:05.0,Defensive rebound by M. Turner,,57,52
240,3,10:56.0,A. Holiday misses 2-pt jump shot from 16 ft,,57,52
241,3,10:53.0,,Defensive rebound by K. Porziņģis,57,52
242,3,10:44.0,,L. Dončić makes 3-pt jump shot from 25 ft,57,55
243,3,10:17.0,D. Sabonis misses 2-pt jump shot from 19 ft,,57,55
244,3,10:15.0,,Defensive rebound by L. Dončić,57,55
245,3,10:10.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,57,55
246,3,10:07.0,Defensive rebound by V. Oladipo,,57,55
247,3,9:58.0,V. Oladipo misses 2-pt jump shot from 18 ft,,57,55
248,3,9:55.0,Offensive rebound by T. Warren,,57,55
249,3,9:53.0,T. Warren makes 2-pt jump shot from 14 ft,,59,55
250,3,9:37.0,,T. Hardaway makes 3-pt jump shot from 26 ft (assist by K. Porziņģis),59,58
251,3,9:23.0,T. Warren makes 2-pt layup from 1 ft,,61,58
252,3,9:17.0,,Personal foul by T. Warren (drawn by L. Dončić),61,58
253,3,9:09.0,,L. Dončić misses 3-pt jump shot from 27 ft,61,58
254,3,9:06.0,,Offensive rebound by K. Porziņģis,61,58
255,3,9:06.0,,Turnover by K. Porziņģis (bad pass; steal by M. Turner),61,58
256,3,8:59.0,V. Oladipo misses 3-pt jump shot from 26 ft,,61,58
257,3,8:56.0,,Defensive rebound by L. Dončić,61,58
258,3,8:53.0,,Shooting foul by V. Oladipo (drawn by L. Dončić),61,58
259,3,8:53.0,,L. Dončić makes free throw 1 of 2,61,59
260,3,8:53.0,,L. Dončić makes free throw 2 of 2,61,60
261,3,8:39.0,M. Turner makes 2-pt jump shot from 6 ft,,63,60
262,3,8:22.0,,M. Kleber misses 3-pt jump shot from 23 ft,63,60
263,3,8:21.0,Defensive rebound by M. Turner,,63,60
264,3,8:21.0,,Loose ball foul by K. Porziņģis (drawn by M. Turner),63,60
265,3,8:08.0,V. Oladipo misses 2-pt layup from 2 ft,,63,60
266,3,8:05.0,Offensive rebound by D. Sabonis,,63,60
267,3,8:05.0,D. Sabonis makes 2-pt layup from 2 ft,,65,60
268,3,7:53.0,,Turnover by K. Porziņģis (bad pass; steal by A. Holiday),65,60
269,3,7:46.0,T. Warren makes 2-pt layup from 3 ft,,67,60
270,3,7:45.0,,Dallas full timeout,67,60
271,3,7:36.0,,Personal foul by M. Turner (drawn by K. Porziņģis),67,60
272,3,7:28.0,,K. Porziņģis makes 2-pt jump shot from 12 ft (assist by L. Dončić),67,62
273,3,7:08.0,A. Holiday misses 2-pt jump shot from 7 ft,,67,62
274,3,7:06.0,,Defensive rebound by L. Dončić,67,62
275,3,6:58.0,,K. Porziņģis makes 2-pt dunk from 2 ft (assist by L. Dončić),67,64
276,3,6:34.0,D. Sabonis makes 3-pt jump shot from 25 ft (assist by V. Oladipo),,70,64
277,3,6:15.0,,L. Dončić makes 3-pt jump shot from 25 ft,70,67
278,3,6:07.0,V. Oladipo misses 3-pt jump shot from 26 ft,,70,67
279,3,6:04.0,,Defensive rebound by L. Dončić,70,67
280,3,5:59.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,70,67
281,3,5:55.0,Defensive rebound by D. Sabonis,,70,67
282,3,5:52.0,Indiana full timeout,,70,67
283,3,5:52.0,E. Sumner enters the game for V. Oladipo,,70,67
284,3,5:33.0,D. Sabonis misses 2-pt jump shot from 3 ft (block by K. Porziņģis),,70,67
285,3,5:30.0,Offensive rebound by D. Sabonis,,70,67
286,3,5:29.0,D. Sabonis misses 2-pt layup from 4 ft,,70,67
287,3,5:27.0,,Defensive rebound by K. Porziņģis,70,67
288,3,5:14.0,,C. Lee misses 3-pt jump shot from 24 ft,70,67
289,3,5:11.0,Defensive rebound by D. Sabonis,,70,67
290,3,5:06.0,T. Warren misses 2-pt jump shot from 5 ft (block by T. Hardaway),,70,67
291,3,5:06.0,,Defensive rebound by Team,70,67
292,3,5:06.0,,J. Jackson enters the game for C. Lee,70,67
293,3,4:59.0,,L. Dončić makes 2-pt layup from 2 ft (assist by K. Porziņģis),70,69
294,3,4:40.0,M. Turner makes 3-pt jump shot from 25 ft (assist by A. Holiday),,73,69
295,3,4:25.0,,M. Kleber makes 2-pt layup at rim,73,71
296,3,4:07.0,D. Sabonis misses 2-pt layup from 4 ft,,73,71
297,3,4:05.0,,Defensive rebound by L. Dončić,73,71
298,3,4:02.0,,T. Hardaway misses 3-pt jump shot from 26 ft,73,71
299,3,4:00.0,Defensive rebound by T. Warren,,73,71
300,3,3:54.0,T. Warren makes 2-pt layup from 2 ft (assist by D. Sabonis),,75,71
301,3,3:54.0,,Violation by Team (def goaltending),75,71
302,3,3:46.0,,L. Dončić makes 3-pt jump shot from 28 ft,75,74
303,3,3:46.0,,Shooting foul by T. Warren (drawn by L. Dončić),75,74
304,3,3:46.0,,D. Wright enters the game for T. Hardaway,75,74
305,3,3:46.0,,L. Dončić makes free throw 1 of 1,75,75
306,3,3:46.0,Indiana full timeout,,75,75
307,3,3:46.0,J. Sampson enters the game for D. Sabonis,,75,75
308,3,3:46.0,,W. Cauley-Stein enters the game for K. Porziņģis,75,75
309,3,3:33.0,A. Holiday misses 2-pt jump shot from 12 ft,,75,75
310,3,3:29.0,Offensive rebound by M. Turner,,75,75
311,3,3:29.0,M. Turner makes 2-pt layup from 3 ft,,77,75
312,3,3:20.0,,L. Dončić misses 3-pt jump shot from 25 ft,77,75
313,3,3:17.0,Defensive rebound by A. Holiday,,77,75
314,3,3:07.0,Shooting foul by W. Cauley-Stein (drawn by T. Warren),,77,75
315,3,3:07.0,T. Warren makes free throw 1 of 2,,78,75
316,3,3:07.0,T. Warren makes free throw 2 of 2,,79,75
317,3,2:58.0,,Shooting foul by E. Sumner (drawn by W. Cauley-Stein),79,75
318,3,2:58.0,,W. Cauley-Stein misses free throw 1 of 2,79,75
319,3,2:58.0,,Offensive rebound by Team,79,75
320,3,2:58.0,,W. Cauley-Stein misses free throw 2 of 2,79,75
321,3,2:55.0,Defensive rebound by M. Turner,,79,75
322,3,2:41.0,T. Warren misses 2-pt jump shot from 17 ft,,79,75
323,3,2:37.0,,Defensive rebound by W. Cauley-Stein,79,75
324,3,2:33.0,,D. Wright makes 2-pt dunk from 1 ft (assist by L. Dončić),79,77
325,3,2:17.0,Shooting foul by M. Kleber (drawn by M. Turner),,79,77
326,3,2:17.0,M. Turner misses free throw 1 of 2,,79,77
327,3,2:17.0,Offensive rebound by Team,,79,77
328,3,2:17.0,J. Holiday enters the game for A. Holiday,,79,77
329,3,2:17.0,T. McConnell enters the game for T. Warren,,79,77
330,3,2:17.0,,T. Hardaway enters the game for M. Kleber,79,77
331,3,2:17.0,M. Turner makes free throw 2 of 2,,80,77
332,3,1:53.0,,Turnover by Team (shot clock),80,77
333,3,1:53.0,D. Sabonis enters the game for M. Turner,,80,77
334,3,1:44.0,T. McConnell misses 2-pt jump shot from 13 ft,,80,77
335,3,1:42.0,,Defensive rebound by W. Cauley-Stein,80,77
336,3,1:36.0,,T. Hardaway makes 3-pt jump shot from 23 ft (assist by J. Jackson),80,80
337,3,1:22.0,Turnover by J. Holiday (bad pass; steal by L. Dončić),,80,80
338,3,1:15.0,,D. Wright misses 2-pt jump shot from 5 ft,80,80
339,3,1:13.0,Defensive rebound by D. Sabonis,,80,80
340,3,1:07.0,T. McConnell makes 2-pt layup from 1 ft,,82,80
341,3,0:47.0,,L. Dončić makes 2-pt jump shot from 6 ft,82,82
342,3,0:32.0,T. McConnell makes 2-pt jump shot from 6 ft,,84,82
343,3,0:19.0,,Turnover by L. Dončić (lost ball; steal by D. Sabonis),84,82
344,3,0:17.0,J. Sampson makes 2-pt dunk from 1 ft (assist by T. McConnell),,86,82
345,3,0:01.0,,T. Hardaway makes 2-pt layup from 1 ft,86,84
346,4,11:52.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by T. McConnell),,89,84
347,4,11:35.0,,Shooting foul by D. Sabonis (drawn by K. Porziņģis),89,84
348,4,11:35.0,,K. Porziņģis makes free throw 1 of 2,89,85
349,4,11:35.0,,K. Porziņģis misses free throw 2 of 2,89,85
350,4,11:33.0,Defensive rebound by D. Sabonis,,89,85
351,4,11:21.0,J. Holiday makes 2-pt layup from 1 ft (assist by D. Sabonis),,91,85
352,4,11:06.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by J. Jackson),91,88
353,4,10:52.0,T. McConnell misses 2-pt jump shot from 3 ft (block by J. Jackson),,91,88
354,4,10:52.0,Offensive rebound by Team,,91,88
355,4,10:42.0,Turnover by J. Holiday (lost ball; steal by C. Lee),,91,88
356,4,10:34.0,,J. Jackson misses 3-pt jump shot from 26 ft,91,88
357,4,10:33.0,Defensive rebound by Team,,91,88
358,4,10:22.0,Turnover by D. Sabonis (bad pass; steal by J. Jackson),,91,88
359,4,10:17.0,,D. Wright makes 3-pt jump shot from 25 ft (assist by J. Jackson),91,91
360,4,9:53.0,J. Sampson misses 2-pt layup from 4 ft,,91,91
361,4,9:49.0,Offensive rebound by E. Sumner,,91,91
362,4,9:48.0,E. Sumner makes 2-pt layup from 1 ft,,93,91
363,4,9:33.0,,J. Jackson makes 3-pt jump shot from 25 ft (assist by D. Wright),93,94
364,4,9:32.0,Indiana full timeout,,93,94
365,4,9:32.0,T. Warren enters the game for J. Sampson,,93,94
366,4,9:21.0,E. Sumner makes 2-pt jump shot from 15 ft,,95,94
367,4,8:57.0,,T. Hardaway makes 3-pt jump shot from 24 ft (assist by J. Jackson),95,97
368,4,8:33.0,E. Sumner misses 3-pt jump shot from 27 ft,,95,97
369,4,8:30.0,,Defensive rebound by J. Jackson,95,97
370,4,8:22.0,,Turnover by T. Hardaway (bad pass; steal by E. Sumner),95,97
371,4,8:16.0,E. Sumner misses 2-pt layup from 2 ft,,95,97
372,4,8:14.0,,Defensive rebound by D. Wright,95,97
373,4,7:56.0,,C. Lee misses 2-pt layup from 1 ft,95,97
374,4,7:54.0,Defensive rebound by D. Sabonis,,95,97
375,4,7:50.0,J. Holiday makes 3-pt jump shot from 23 ft (assist by T. McConnell),,98,97
376,4,7:37.0,,T. Hardaway makes 2-pt layup from 1 ft,98,99
377,4,7:19.0,T. Warren misses 3-pt jump shot from 23 ft,,98,99
378,4,7:14.0,,Defensive rebound by C. Lee,98,99
379,4,7:11.0,,Shooting foul by E. Sumner (drawn by J. Jackson),98,99
