,QUARTER,TIME_REMAINING,DETROIT_ACTION,BROOKLYN_ACTION,DETROIT_SCORE,BROOKLYN_SCORE
34,1,7:36.0,,J. Harris misses 3-pt jump shot from 24 ft,4,13
35,1,7:32.0,Defensive rebound by T. Snell,,4,13
36,1,7:26.0,S. Doumbouya misses 3-pt jump shot from 22 ft,,4,13
37,1,7:24.0,,Defensive rebound by G. Temple,4,13
38,1,7:18.0,,T. Prince misses 3-pt jump shot from 27 ft,4,13
39,1,7:12.0,,Offensive rebound by J. Allen,4,13
40,1,7:09.0,,G. Temple makes 3-pt jump shot from 29 ft (assist by J. Allen),4,16
41,1,7:06.0,Detroit full timeout,,4,16
42,1,7:06.0,L. Galloway enters the game for B. Brown,,4,16
43,1,7:06.0,M. Morris enters the game for S. Doumbouya,,4,16
44,1,6:44.0,M. Morris misses 2-pt jump shot from 15 ft,,4,16
45,1,6:41.0,,Defensive rebound by K. Irving,4,16
46,1,6:37.0,,K. Irving misses 2-pt layup from 6 ft,4,16
47,1,6:32.0,Defensive rebound by T. Snell,,4,16
48,1,6:30.0,A. Drummond makes 2-pt layup from 2 ft (assist by T. Snell),,6,16
49,1,6:15.0,,T. Prince misses 3-pt jump shot from 27 ft,6,16
50,1,6:12.0,Defensive rebound by D. Rose,,6,16
51,1,6:10.0,D. Rose makes 2-pt layup from 4 ft,,8,16
52,1,6:10.0,Shooting foul by T. Prince (drawn by D. Rose),,8,16
53,1,6:10.0,D. Rose makes free throw 1 of 1,,9,16
54,1,5:55.0,,J. Allen misses 2-pt dunk from 5 ft (block by M. Morris),9,16
55,1,5:53.0,Defensive rebound by T. Snell,,9,16
56,1,5:50.0,D. Rose misses 2-pt layup from 2 ft,,9,16
57,1,5:50.0,,Defensive rebound by J. Harris,9,16
58,1,5:41.0,,Turnover by J. Allen (off goaltending),9,16
59,1,5:26.0,A. Drummond makes 2-pt dunk from 1 ft (assist by M. Morris),,11,16
60,1,5:08.0,,J. Allen makes 2-pt dunk from 1 ft (assist by K. Irving),11,18
61,1,4:54.0,D. Rose misses 2-pt layup from 3 ft,,11,18
62,1,4:53.0,Offensive rebound by A. Drummond,,11,18
63,1,4:53.0,A. Drummond misses 2-pt layup at rim (block by J. Allen),,11,18
64,1,4:51.0,,Defensive rebound by J. Harris,11,18
65,1,4:48.0,,Shooting foul by L. Galloway (drawn by G. Temple),11,18
66,1,4:48.0,,G. Temple makes free throw 1 of 2,11,19
67,1,4:48.0,R. Jackson enters the game for D. Rose,,11,19
68,1,4:48.0,,W. Chandler enters the game for T. Prince,11,19
69,1,4:48.0,,G. Temple makes free throw 2 of 2,11,20
70,1,4:23.0,R. Jackson makes 3-pt jump shot from 25 ft,,14,20
71,1,4:06.0,,K. Irving makes 2-pt jump shot from 15 ft (assist by G. Temple),14,22
72,1,3:47.0,L. Galloway misses 2-pt jump shot from 18 ft,,14,22
73,1,3:44.0,,Defensive rebound by J. Allen,14,22
74,1,3:40.0,,K. Irving misses 3-pt jump shot from 26 ft,14,22
75,1,3:38.0,Defensive rebound by A. Drummond,,14,22
76,1,3:23.0,L. Galloway makes 3-pt jump shot from 26 ft (assist by T. Snell),,17,22
77,1,3:06.0,,G. Temple makes 3-pt jump shot from 24 ft (assist by W. Chandler),17,25
78,1,2:52.0,R. Jackson misses 3-pt jump shot from 27 ft,,17,25
79,1,2:49.0,,Defensive rebound by K. Irving,17,25
80,1,2:49.0,S. Mykhailiuk enters the game for T. Snell,,17,25
81,1,2:49.0,,S. Dinwiddie enters the game for J. Allen,17,25
82,1,2:49.0,,D. Jordan enters the game for J. Harris,17,25
83,1,2:49.0,,C. LeVert enters the game for G. Temple,17,25
84,1,2:28.0,,C. LeVert misses 2-pt jump shot from 8 ft,17,25
85,1,2:26.0,Defensive rebound by A. Drummond,,17,25
86,1,2:08.0,M. Morris makes 2-pt jump shot from 16 ft (assist by A. Drummond),,19,25
87,1,1:57.0,,D. Jordan makes 2-pt layup at rim (assist by S. Dinwiddie),19,27
88,1,1:46.0,R. Jackson misses 2-pt layup from 6 ft (block by D. Jordan),,19,27
89,1,1:46.0,Offensive rebound by Team,,19,27
90,1,1:46.0,C. Wood enters the game for A. Drummond,,19,27
91,1,1:46.0,,G. Temple enters the game for K. Irving,19,27
92,1,1:41.0,Shooting foul by S. Dinwiddie (drawn by S. Mykhailiuk),,19,27
93,1,1:41.0,S. Mykhailiuk makes free throw 1 of 3,,20,27
94,1,1:41.0,S. Mykhailiuk makes free throw 2 of 3,,21,27
95,1,1:41.0,S. Mykhailiuk makes free throw 3 of 3,,22,27
96,1,1:29.0,,G. Temple misses 3-pt jump shot from 26 ft,22,27
97,1,1:26.0,Defensive rebound by M. Morris,,22,27
98,1,1:10.0,M. Morris makes 2-pt dunk from 1 ft (assist by R. Jackson),,24,27
99,1,1:02.0,,Turnover by S. Dinwiddie (bad pass; steal by C. Wood),24,27
100,1,1:01.0,Personal take foul by D. Jordan (drawn by C. Wood),,24,27
101,1,1:01.0,C. Wood makes free throw 1 of 2,,25,27
102,1,1:01.0,C. Wood makes free throw 2 of 2,,26,27
103,1,0:53.0,,S. Dinwiddie makes 3-pt jump shot from 26 ft (assist by D. Jordan),26,30
104,1,0:33.0,M. Morris makes 2-pt jump shot from 11 ft,,28,30
105,1,0:27.0,,Brooklyn full timeout,28,30
106,1,0:27.0,,J. Harris enters the game for G. Temple,28,30
107,1,0:19.0,,S. Dinwiddie makes 2-pt jump shot from 4 ft,28,32
108,1,0:07.0,Personal foul by S. Dinwiddie (drawn by C. Wood),,28,32
109,1,0:07.0,C. Wood makes free throw 1 of 2,,29,32
110,1,0:07.0,,K. Irving enters the game for W. Chandler,29,32
111,1,0:07.0,C. Wood makes free throw 2 of 2,,30,32
112,1,0:01.0,,Personal foul by M. Morris (drawn by K. Irving),30,32
113,2,11:46.0,R. Jackson makes 3-pt jump shot from 23 ft (assist by D. Rose),,33,32
114,2,11:32.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),33,34
115,2,11:18.0,R. Jackson misses 2-pt jump shot from 6 ft (block by D. Jordan),,33,34
116,2,11:18.0,,Defensive rebound by S. Dinwiddie,33,34
117,2,11:13.0,,S. Dinwiddie misses 3-pt jump shot from 27 ft,33,34
118,2,11:10.0,Defensive rebound by C. Wood,,33,34
119,2,10:59.0,C. Wood makes 2-pt layup from 4 ft (assist by D. Rose),,35,34
120,2,10:38.0,,C. LeVert makes 2-pt jump shot from 9 ft,35,36
121,2,10:22.0,M. Morris makes 2-pt hook shot from 5 ft,,37,36
122,2,10:15.0,,W. Chandler makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),37,39
123,2,10:15.0,,Shooting foul by M. Morris (drawn by W. Chandler),37,39
124,2,10:15.0,,W. Chandler misses free throw 1 of 1,37,39
125,2,10:12.0,Defensive rebound by C. Wood,,37,39
126,2,9:59.0,D. Rose makes 2-pt jump shot from 14 ft (assist by M. Morris),,39,39
127,2,9:48.0,,Shooting foul by S. Mykhailiuk (drawn by S. Dinwiddie),39,39
128,2,9:48.0,,S. Dinwiddie makes free throw 1 of 2,39,40
129,2,9:48.0,,S. Dinwiddie makes free throw 2 of 2,39,41
130,2,9:31.0,Turnover by R. Jackson (bad pass; steal by C. LeVert),,39,41
131,2,9:26.0,,J. Harris misses 3-pt jump shot from 24 ft,39,41
132,2,9:22.0,Defensive rebound by M. Morris,,39,41
133,2,9:16.0,R. Jackson makes 3-pt jump shot from 28 ft (assist by S. Mykhailiuk),,42,41
134,2,8:54.0,,W. Chandler misses 3-pt jump shot from 25 ft,42,41
135,2,8:51.0,Defensive rebound by C. Wood,,42,41
136,2,8:46.0,D. Rose misses 3-pt jump shot from 26 ft,,42,41
137,2,8:43.0,,Defensive rebound by W. Chandler,42,41
138,2,8:24.0,,C. LeVert makes 2-pt jump shot from 7 ft,42,43
139,2,8:10.0,D. Rose makes 2-pt layup from 6 ft,,44,43
140,2,8:10.0,Shooting foul by W. Chandler (drawn by D. Rose),,44,43
141,2,8:10.0,B. Brown enters the game for R. Jackson,,44,43
142,2,8:10.0,A. Drummond enters the game for M. Morris,,44,43
143,2,8:10.0,D. Rose makes free throw 1 of 1,,45,43
144,2,7:49.0,,J. Harris makes 2-pt layup from 3 ft,45,45
145,2,7:32.0,Turnover by S. Mykhailiuk (bad pass),,45,45
146,2,7:32.0,,Brooklyn full timeout,45,45
147,2,7:32.0,,K. Irving enters the game for W. Chandler,45,45
148,2,7:32.0,,T. Prince enters the game for S. Dinwiddie,45,45
149,2,7:19.0,,J. Harris misses 3-pt jump shot from 25 ft,45,45
150,2,7:15.0,Defensive rebound by B. Brown,,45,45
151,2,7:03.0,A. Drummond makes 2-pt layup from 1 ft (assist by D. Rose),,47,45
152,2,6:54.0,,T. Prince makes 2-pt layup from 1 ft (assist by C. LeVert),47,47
153,2,6:31.0,C. Wood makes 2-pt dunk from 1 ft (assist by B. Brown),,49,47
154,2,6:20.0,,C. LeVert makes 2-pt layup from 2 ft,49,49
155,2,6:00.0,B. Brown makes 2-pt layup from 3 ft,,51,49
156,2,5:43.0,,T. Prince misses 2-pt layup from 6 ft,51,49
157,2,5:42.0,Defensive rebound by A. Drummond,,51,49
158,2,5:38.0,D. Rose makes 2-pt layup from 3 ft (assist by B. Brown),,53,49
159,2,5:38.0,Shooting foul by C. LeVert (drawn by D. Rose),,53,49
160,2,5:38.0,T. Snell enters the game for S. Mykhailiuk,,53,49
161,2,5:38.0,,J. Allen enters the game for J. Harris,53,49
162,2,5:38.0,,T. Luwawu-Cabarrot enters the game for D. Jordan,53,49
163,2,5:38.0,D. Rose makes free throw 1 of 1,,54,49
164,2,5:14.0,,C. LeVert misses 2-pt layup from 4 ft,54,49
165,2,5:11.0,Defensive rebound by D. Rose,,54,49
166,2,5:00.0,Turnover by C. Wood (lost ball; steal by J. Allen),,54,49
167,2,4:54.0,,K. Irving misses 2-pt layup from 3 ft,54,49
168,2,4:52.0,Defensive rebound by A. Drummond,,54,49
169,2,4:36.0,Shooting foul by J. Allen (drawn by C. Wood),,54,49
170,2,4:36.0,C. Wood makes free throw 1 of 3,,55,49
171,2,4:36.0,C. Wood makes free throw 2 of 3,,56,49
172,2,4:36.0,R. Jackson enters the game for D. Rose,,56,49
173,2,4:36.0,,S. Dinwiddie enters the game for C. LeVert,56,49
174,2,4:36.0,C. Wood makes free throw 3 of 3,,57,49
175,2,4:22.0,,T. Prince makes 2-pt jump shot from 10 ft (assist by T. Luwawu-Cabarrot),57,51
176,2,4:03.0,C. Wood misses 3-pt jump shot from 25 ft,,57,51
177,2,4:03.0,Offensive rebound by Team,,57,51
178,2,4:03.0,M. Morris enters the game for C. Wood,,57,51
179,2,3:48.0,R. Jackson makes 2-pt jump shot from 9 ft (assist by A. Drummond),,59,51
180,2,3:29.0,,Turnover by K. Irving (lost ball; steal by A. Drummond),59,51
181,2,3:26.0,Turnover by A. Drummond (bad pass; steal by T. Prince),,59,51
182,2,3:21.0,,Shooting foul by A. Drummond (drawn by J. Allen),59,51
183,2,3:21.0,Detroit full timeout,,59,51
184,2,3:21.0,,J. Allen makes free throw 1 of 2,59,52
185,2,3:21.0,,J. Allen makes free throw 2 of 2,59,53
186,2,3:03.0,A. Drummond misses 2-pt hook shot from 4 ft,,59,53
187,2,2:59.0,,Defensive rebound by T. Luwawu-Cabarrot,59,53
188,2,2:42.0,,J. Allen makes 2-pt hook shot from 4 ft (assist by S. Dinwiddie),59,55
189,2,2:23.0,R. Jackson misses 2-pt jump shot from 15 ft,,59,55
190,2,2:21.0,,Defensive rebound by S. Dinwiddie,59,55
191,2,2:16.0,,S. Dinwiddie makes 2-pt layup from 5 ft,59,57
192,2,2:12.0,Personal foul by T. Luwawu-Cabarrot (drawn by A. Drummond),,59,57
193,2,2:02.0,M. Morris makes 2-pt dunk from 1 ft (assist by A. Drummond),,61,57
194,2,1:46.0,,Shooting foul by R. Jackson (drawn by S. Dinwiddie),61,57
195,2,1:46.0,,S. Dinwiddie makes free throw 1 of 2,61,58
196,2,1:46.0,,S. Dinwiddie makes free throw 2 of 2,61,59
197,2,1:29.0,T. Snell misses 3-pt jump shot from 25 ft,,61,59
198,2,1:25.0,Offensive rebound by R. Jackson,,61,59
199,2,1:23.0,B. Brown misses 3-pt jump shot from 26 ft,,61,59
200,2,1:23.0,Offensive rebound by A. Drummond,,61,59
201,2,1:21.0,A. Drummond misses 2-pt layup at rim,,61,59
202,2,1:21.0,Offensive rebound by A. Drummond,,61,59
203,2,1:21.0,Personal foul by J. Allen (drawn by A. Drummond),,61,59
204,2,1:21.0,A. Drummond misses free throw 1 of 2,,61,59
205,2,1:21.0,Offensive rebound by Team,,61,59
206,2,1:21.0,L. Galloway enters the game for B. Brown,,61,59
207,2,1:21.0,A. Drummond makes free throw 2 of 2,,62,59
208,2,1:13.0,,Offensive foul by J. Allen (drawn by A. Drummond),62,59
209,2,1:13.0,,Turnover by J. Allen (offensive foul),62,59
210,2,1:13.0,C. Wood enters the game for A. Drummond,,62,59
211,2,1:13.0,,D. Jordan enters the game for J. Allen,62,59
212,2,1:06.0,R. Jackson makes 2-pt jump shot from 3 ft,,64,59
213,2,0:57.0,,T. Luwawu-Cabarrot makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),64,62
214,2,0:53.0,Personal foul by K. Irving (drawn by R. Jackson),,64,62
215,2,0:53.0,R. Jackson makes free throw 1 of 2,,65,62
216,2,0:53.0,R. Jackson makes free throw 2 of 2,,66,62
217,2,0:37.0,,S. Dinwiddie makes 3-pt jump shot from 23 ft (assist by T. Prince),66,65
218,2,0:32.0,R. Jackson makes 2-pt jump shot from 14 ft,,68,65
219,2,0:19.0,,Shooting foul by C. Wood (drawn by T. Luwawu-Cabarrot),68,65
220,2,0:19.0,,T. Luwawu-Cabarrot makes free throw 1 of 2,68,66
221,2,0:19.0,,T. Luwawu-Cabarrot makes free throw 2 of 2,68,67
222,2,0:07.0,M. Morris misses 3-pt jump shot from 26 ft,,68,67
223,2,0:04.0,,Defensive rebound by Team,68,67
224,2,0:01.0,,Shooting foul by R. Jackson (drawn by S. Dinwiddie),68,67
225,2,0:01.0,,S. Dinwiddie makes free throw 1 of 3,68,68
226,2,0:01.0,,S. Dinwiddie makes free throw 2 of 3,68,69
227,2,0:01.0,,S. Dinwiddie makes free throw 3 of 3,68,70
228,2,0:01.0,Turnover by M. Morris (bad pass),,68,70
229,2,0:00.0,,S. Dinwiddie misses 3-pt jump shot from 23 ft,68,70
230,2,0:00.0,,Offensive rebound by Team,68,70
231,3,11:42.0,A. Drummond misses 2-pt dunk from 2 ft (block by J. Allen),,68,70
232,3,11:40.0,,Defensive rebound by T. Prince,68,70
233,3,11:26.0,,K. Irving misses 2-pt jump shot from 14 ft (block by T. Snell),68,70
234,3,11:22.0,Defensive rebound by D. Rose,,68,70
235,3,11:09.0,B. Brown makes 2-pt layup from 2 ft (assist by A. Drummond),,70,70
236,3,10:54.0,,J. Harris makes 2-pt layup from 1 ft (assist by K. Irving),70,72
237,3,10:42.0,Turnover by A. Drummond (bad pass; steal by T. Prince),,70,72
238,3,10:40.0,,T. Prince makes 2-pt layup from 1 ft,70,74
239,3,10:14.0,Turnover by A. Drummond (3 sec),,70,74
240,3,10:07.0,,Personal foul by A. Drummond (drawn by G. Temple),70,74
241,3,9:58.0,,K. Irving makes 2-pt layup from 3 ft,70,76
242,3,9:42.0,D. Rose makes 2-pt layup from 3 ft,,72,76
243,3,9:31.0,,T. Prince makes 3-pt jump shot from 26 ft (assist by J. Harris),72,79
244,3,9:08.0,S. Doumbouya misses 3-pt jump shot from 26 ft,,72,79
245,3,9:05.0,,Defensive rebound by J. Allen,72,79
246,3,8:59.0,,K. Irving makes 3-pt jump shot from 30 ft (assist by G. Temple),72,82
247,3,8:58.0,Detroit full timeout,,72,82
248,3,8:58.0,M. Morris enters the game for S. Doumbouya,,72,82
249,3,8:47.0,D. Rose makes 2-pt layup from 3 ft,,74,82
250,3,8:30.0,,Turnover by K. Irving (lost ball; steal by B. Brown),74,82
251,3,8:25.0,T. Snell makes 3-pt jump shot from 28 ft (assist by D. Rose),,77,82
252,3,8:05.0,,T. Prince makes 3-pt jump shot from 23 ft (assist by J. Harris),77,85
253,3,7:48.0,A. Drummond misses 2-pt hook shot from 5 ft,,77,85
254,3,7:46.0,,Defensive rebound by J. Harris,77,85
255,3,7:40.0,,Turnover by J. Harris (bad pass; steal by A. Drummond),77,85
256,3,7:28.0,B. Brown makes 2-pt hook shot from 3 ft,,79,85
257,3,7:16.0,,Personal foul by B. Brown (drawn by K. Irving),79,85
258,3,7:09.0,,J. Harris makes 2-pt layup from 2 ft (assist by G. Temple),79,87
259,3,6:50.0,T. Snell misses 3-pt jump shot from 27 ft,,79,87
260,3,6:48.0,,Defensive rebound by T. Prince,79,87
261,3,6:34.0,,T. Prince misses 3-pt jump shot from 27 ft,79,87
262,3,6:32.0,Defensive rebound by D. Rose,,79,87
263,3,6:27.0,D. Rose misses 2-pt layup from 4 ft,,79,87
264,3,6:24.0,Offensive rebound by A. Drummond,,79,87
265,3,6:23.0,A. Drummond misses 2-pt layup from 2 ft (block by J. Allen),,79,87
266,3,6:23.0,,Defensive rebound by T. Prince,79,87
267,3,6:23.0,,Personal foul by M. Morris (drawn by T. Prince),79,87
268,3,6:23.0,,S. Dinwiddie enters the game for G. Temple,79,87
269,3,6:14.0,,J. Harris misses 2-pt layup from 4 ft (block by A. Drummond),79,87
270,3,6:11.0,Defensive rebound by B. Brown,,79,87
271,3,6:03.0,B. Brown misses 2-pt jump shot from 4 ft,,79,87
272,3,6:03.0,,Defensive rebound by Team,79,87
273,3,6:03.0,Loose ball foul by A. Drummond (drawn by J. Allen),,79,87
274,3,6:03.0,,Brooklyn full timeout,79,87
275,3,6:03.0,L. Galloway enters the game for B. Brown,,79,87
276,3,6:03.0,R. Jackson enters the game for A. Drummond,,79,87
277,3,6:03.0,C. Wood enters the game for D. Rose,,79,87
278,3,5:51.0,,J. Harris misses 3-pt jump shot from 25 ft,79,87
279,3,5:47.0,Defensive rebound by R. Jackson,,79,87
280,3,5:39.0,C. Wood makes 2-pt layup from 2 ft (assist by R. Jackson),,81,87
281,3,5:32.0,,Personal foul by L. Galloway (drawn by K. Irving),81,87
282,3,5:32.0,,K. Irving makes free throw 1 of 2,81,88
283,3,5:32.0,,W. Chandler enters the game for J. Harris,81,88
284,3,5:32.0,,C. LeVert enters the game for T. Prince,81,88
285,3,5:32.0,,K. Irving makes free throw 2 of 2,81,89
286,3,5:20.0,L. Galloway makes 2-pt jump shot from 8 ft (assist by R. Jackson),,83,89
287,3,5:09.0,,Shooting foul by C. Wood (drawn by C. LeVert),83,89
288,3,5:09.0,,C. LeVert misses free throw 1 of 2,83,89
289,3,5:09.0,,Offensive rebound by Team,83,89
290,3,5:09.0,,C. LeVert makes free throw 2 of 2,83,90
291,3,4:50.0,Turnover by C. Wood (bad pass; steal by K. Irving),,83,90
292,3,4:30.0,,K. Irving makes 2-pt jump shot from 19 ft,83,92
293,3,4:12.0,L. Galloway makes 3-pt jump shot from 26 ft (assist by R. Jackson),,86,92
294,3,3:46.0,,K. Irving misses 2-pt layup from 5 ft,86,92
295,3,3:44.0,,Offensive rebound by J. Allen,86,92
296,3,3:44.0,,J. Allen misses 2-pt layup at rim,86,92
297,3,3:44.0,Defensive rebound by C. Wood,,86,92
298,3,3:39.0,T. Snell misses 3-pt jump shot from 26 ft,,86,92
299,3,3:39.0,Offensive rebound by L. Galloway,,86,92
300,3,3:34.0,T. Snell misses 3-pt jump shot from 27 ft,,86,92
301,3,3:33.0,Offensive rebound by C. Wood,,86,92
302,3,3:33.0,Personal foul by K. Irving (drawn by C. Wood),,86,92
303,3,3:33.0,S. Mykhailiuk enters the game for T. Snell,,86,92
304,3,3:33.0,,D. Jordan enters the game for J. Allen,86,92
305,3,3:33.0,,G. Temple enters the game for K. Irving,86,92
306,3,3:26.0,R. Jackson makes 2-pt layup from 2 ft,,88,92
307,3,3:26.0,Shooting foul by G. Temple (drawn by R. Jackson),,88,92
308,3,3:26.0,R. Jackson misses free throw 1 of 1,,88,92
309,3,3:23.0,,Defensive rebound by D. Jordan,88,92
310,3,3:15.0,,Shooting foul by R. Jackson (drawn by S. Dinwiddie),88,92
311,3,3:15.0,,S. Dinwiddie makes free throw 1 of 2,88,93
312,3,3:15.0,,S. Dinwiddie misses free throw 2 of 2,88,93
313,3,3:11.0,Defensive rebound by C. Wood,,88,93
314,3,2:58.0,C. Wood makes 2-pt dunk from 1 ft (assist by M. Morris),,90,93
315,3,2:45.0,,G. Temple makes 2-pt layup from 1 ft (assist by D. Jordan),90,95
316,3,2:34.0,Turnover by M. Morris (bad pass),,90,95
317,3,2:10.0,,C. LeVert misses 3-pt jump shot from 23 ft,90,95
318,3,2:07.0,,Offensive rebound by D. Jordan,90,95
319,3,1:56.0,,G. Temple misses 3-pt jump shot from 28 ft,90,95
320,3,1:52.0,,Offensive rebound by D. Jordan,90,95
321,3,1:50.0,,W. Chandler misses 3-pt jump shot from 28 ft,90,95
322,3,1:48.0,Defensive rebound by Team,,90,95
323,3,1:23.0,C. Wood misses 2-pt jump shot from 6 ft,,90,95
324,3,1:21.0,,Defensive rebound by W. Chandler,90,95
325,3,1:14.0,,C. LeVert misses 2-pt layup from 4 ft,90,95
326,3,1:12.0,Defensive rebound by C. Wood,,90,95
327,3,1:04.0,C. Wood misses 3-pt jump shot from 27 ft,,90,95
328,3,1:00.0,,Defensive rebound by D. Jordan,90,95
329,3,0:46.0,,Personal foul by C. Wood (drawn by W. Chandler),90,95
330,3,0:46.0,,W. Chandler makes free throw 1 of 2,90,96
331,3,0:46.0,,W. Chandler makes free throw 2 of 2,90,97
332,3,0:33.0,C. Wood makes 2-pt dunk from 1 ft (assist by R. Jackson),,92,97
333,3,0:21.0,,Turnover by G. Temple (bad pass; steal by C. Wood),92,97
334,3,0:20.0,Shooting foul by G. Temple (drawn by C. Wood),,92,97
335,3,0:20.0,C. Wood misses free throw 1 of 2,,92,97
336,3,0:20.0,Offensive rebound by Team,,92,97
337,3,0:20.0,,J. Harris enters the game for C. LeVert,92,97
338,3,0:20.0,,K. Irving enters the game for G. Temple,92,97
339,3,0:20.0,C. Wood makes free throw 2 of 2,,93,97
340,3,0:05.0,,Shooting foul by L. Galloway (drawn by K. Irving),93,97
341,3,0:05.0,,G. Temple enters the game for J. Harris,93,97
342,3,0:05.0,,K. Irving makes free throw 1 of 2,93,98
343,3,0:05.0,,K. Irving makes free throw 2 of 2,93,99
344,3,0:00.0,R. Jackson misses 2-pt jump shot from 10 ft (block by D. Jordan),,93,99
345,3,0:00.0,Offensive rebound by Team,,93,99
346,4,11:42.0,,S. Dinwiddie misses 2-pt layup from 5 ft,93,99
347,4,11:42.0,Defensive rebound by Team,,93,99
348,4,11:31.0,Turnover by M. Morris (out of bounds lost ball),,93,99
349,4,11:17.0,,W. Chandler misses 3-pt jump shot from 25 ft,93,99
350,4,11:13.0,Defensive rebound by S. Mykhailiuk,,93,99
351,4,10:52.0,M. Morris makes 2-pt jump shot from 11 ft,,95,99
352,4,10:37.0,,S. Dinwiddie makes 2-pt jump shot from 10 ft,95,101
353,4,10:24.0,Turnover by D. Rose (bad pass),,95,101
354,4,10:11.0,,W. Chandler misses 3-pt jump shot from 22 ft,95,101
355,4,10:08.0,Defensive rebound by D. Rose,,95,101
356,4,10:06.0,,Technical foul by D. Rose,95,101
357,4,10:06.0,,C. LeVert makes technical free throw,95,102
358,4,9:54.0,S. Mykhailiuk misses 3-pt jump shot from 26 ft,,95,102
359,4,9:51.0,,Defensive rebound by D. Jordan,95,102
360,4,9:36.0,,S. Dinwiddie makes 3-pt jump shot from 23 ft,95,105
361,4,9:16.0,D. Rose makes 2-pt jump shot from 8 ft (assist by M. Morris),,97,105
362,4,9:01.0,,Violation by Team (delay of game),97,105
363,4,9:01.0,,S. Dinwiddie makes 2-pt layup from 5 ft,97,107
364,4,8:47.0,A. Drummond misses 2-pt layup from 3 ft,,97,107
365,4,8:45.0,,Defensive rebound by W. Chandler,97,107
366,4,8:43.0,,Technical foul by A. Drummond,97,107
367,4,8:43.0,,C. LeVert makes technical free throw,97,108
368,4,8:43.0,Detroit full timeout,,97,108
369,4,8:33.0,,S. Dinwiddie makes 3-pt jump shot from 26 ft (assist by G. Temple),97,111
370,4,8:19.0,Shooting foul by W. Chandler (drawn by A. Drummond),,97,111
371,4,8:19.0,A. Drummond misses free throw 1 of 2,,97,111
372,4,8:19.0,Offensive rebound by Team,,97,111
373,4,8:19.0,A. Drummond misses free throw 2 of 2,,97,111
374,4,8:15.0,,Defensive rebound by D. Jordan,97,111
375,4,7:55.0,,G. Temple misses 3-pt jump shot from 25 ft,97,111
376,4,7:52.0,Defensive rebound by M. Morris,,97,111
377,4,7:47.0,D. Rose makes 2-pt layup from 4 ft,,99,111
378,4,7:30.0,,C. LeVert makes 2-pt jump shot from 17 ft,99,113
379,4,7:09.0,Shooting foul by D. Jordan (drawn by A. Drummond),,99,113
380,4,7:09.0,A. Drummond misses free throw 1 of 2,,99,113
381,4,7:09.0,Offensive rebound by Team,,99,113
382,4,7:09.0,R. Jackson enters the game for M. Morris,,99,113
