,QUARTER,TIME_REMAINING,ATLANTA_ACTION,ORLANDO_ACTION,ATLANTA_SCORE,ORLANDO_SCORE
51,1,5:43.0,,Defensive rebound by N. Vučević,9,14
52,1,5:38.0,,M. Fultz makes 2-pt jump shot from 1 ft,9,16
53,1,5:31.0,Shooting foul by M. Fultz (drawn by T. Young),,9,16
54,1,5:31.0,T. Young makes free throw 1 of 3,,10,16
55,1,5:31.0,T. Young makes free throw 2 of 3,,11,16
56,1,5:31.0,J. Teague enters the game for K. Huerter,,11,16
57,1,5:31.0,T. Young makes free throw 3 of 3,,12,16
58,1,5:10.0,,A. Gordon misses 2-pt layup from 2 ft,12,16
59,1,5:07.0,,Offensive rebound by A. Gordon,12,16
60,1,5:03.0,,A. Gordon makes 2-pt layup from 1 ft,12,18
61,1,4:52.0,T. Young misses 3-pt jump shot from 25 ft,,12,18
62,1,4:49.0,,Defensive rebound by A. Gordon,12,18
63,1,4:38.0,,E. Fournier misses 3-pt jump shot from 26 ft,12,18
64,1,4:35.0,Defensive rebound by J. Teague,,12,18
65,1,4:26.0,D. Dedmon makes 2-pt layup from 2 ft (assist by J. Teague),,14,18
66,1,4:04.0,,A. Gordon misses 2-pt jump shot from 15 ft,14,18
67,1,4:02.0,Defensive rebound by D. Dedmon,,14,18
68,1,3:51.0,Turnover by T. Young (lost ball; steal by M. Fultz),,14,18
69,1,3:47.0,,E. Fournier makes 2-pt layup from 2 ft (assist by A. Gordon),14,20
70,1,3:46.0,Atlanta full timeout,,14,20
71,1,3:46.0,B. Goodwin enters the game for T. Young,,14,20
72,1,3:46.0,,M. Carter-Williams enters the game for E. Fournier,14,20
73,1,3:46.0,,G. Clark enters the game for M. Fultz,14,20
74,1,3:46.0,,J. Ennis enters the game for A. Gordon,14,20
75,1,3:33.0,V. Carter misses 2-pt layup from 2 ft,,14,20
76,1,3:31.0,,Defensive rebound by G. Clark,14,20
77,1,3:23.0,,N. Vučević misses 3-pt jump shot from 25 ft,14,20
78,1,3:19.0,Defensive rebound by J. Teague,,14,20
79,1,3:14.0,V. Carter makes 3-pt jump shot from 24 ft (assist by J. Teague),,17,20
80,1,2:56.0,,T. Ross misses 2-pt jump shot from 19 ft,17,20
81,1,2:53.0,Defensive rebound by J. Teague,,17,20
82,1,2:47.0,J. Teague makes 2-pt layup from 1 ft,,19,20
83,1,2:47.0,,M. Bamba enters the game for N. Vučević,19,20
84,1,2:22.0,,T. Ross misses 2-pt jump shot from 23 ft,19,20
85,1,2:19.0,Defensive rebound by B. Goodwin,,19,20
86,1,2:02.0,B. Goodwin makes 3-pt jump shot from 25 ft (assist by J. Teague),,22,20
87,1,1:49.0,,Turnover by M. Carter-Williams (bad pass; steal by J. Teague),22,20
88,1,1:45.0,B. Goodwin makes 2-pt layup from 2 ft (assist by J. Teague),,24,20
89,1,1:28.0,,M. Carter-Williams misses 2-pt layup from 6 ft (block by J. Teague),24,20
90,1,1:28.0,,Offensive rebound by Team,24,20
91,1,1:14.0,,J. Ennis misses 3-pt jump shot from 26 ft,24,20
92,1,1:14.0,,Offensive rebound by Team,24,20
93,1,1:13.0,,Turnover by Team (shot clock),24,20
94,1,0:53.0,B. Goodwin misses 3-pt jump shot from 25 ft,,24,20
95,1,0:50.0,,Defensive rebound by M. Bamba,24,20
96,1,0:48.0,,Shooting foul by C. Reddish (drawn by M. Carter-Williams),24,20
97,1,0:48.0,,M. Carter-Williams makes free throw 1 of 2,24,21
98,1,0:48.0,,M. Carter-Williams makes free throw 2 of 2,24,22
99,1,0:34.0,J. Teague makes 2-pt jump shot from 9 ft,,26,22
100,1,0:16.0,,Turnover by T. Ross (bad pass),26,22
101,1,0:02.0,J. Teague makes 2-pt layup from 3 ft,,28,22
102,1,0:02.0,,Violation by Team (def goaltending),28,22
103,2,11:43.0,,T. Ross misses 2-pt jump shot from 16 ft,28,22
104,2,11:41.0,,Offensive rebound by Team,28,22
105,2,11:25.0,,M. Bamba makes 2-pt dunk from 1 ft (assist by J. Ennis),28,24
106,2,11:23.0,Turnover by C. Reddish (bad pass; steal by T. Ross),,28,24
107,2,11:16.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by M. Carter-Williams),28,27
108,2,11:00.0,C. Reddish misses 2-pt layup from 5 ft (block by T. Ross),,28,27
109,2,11:00.0,Offensive rebound by Team,,28,27
110,2,10:52.0,J. Teague makes 2-pt layup from 2 ft,,30,27
111,2,10:37.0,,G. Clark misses 3-pt jump shot from 25 ft,30,27
112,2,10:34.0,,Offensive rebound by M. Carter-Williams,30,27
113,2,10:27.0,,J. Ennis misses 2-pt layup from 2 ft,30,27
114,2,10:27.0,,Offensive rebound by J. Ennis,30,27
115,2,10:27.0,,Shooting foul by B. Goodwin (drawn by J. Ennis),30,27
116,2,10:27.0,,J. Ennis misses free throw 1 of 2,30,27
117,2,10:27.0,,Offensive rebound by Team,30,27
118,2,10:27.0,D. Hunter enters the game for C. Reddish,,30,27
119,2,10:27.0,,J. Ennis makes free throw 2 of 2,30,28
120,2,10:15.0,B. Goodwin misses 3-pt jump shot from 24 ft,,30,28
121,2,10:12.0,,Defensive rebound by M. Carter-Williams,30,28
122,2,10:05.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by M. Bamba),30,31
123,2,9:47.0,Turnover by J. Teague (bad pass; steal by M. Bamba),,30,31
124,2,9:42.0,,Turnover by T. Ross (bad pass; steal by D. Jones),30,31
125,2,9:35.0,B. Goodwin makes 2-pt jump shot from 13 ft (assist by J. Teague),,32,31
126,2,9:20.0,,Personal foul by B. Goodwin (drawn by M. Carter-Williams),32,31
127,2,9:20.0,K. Huerter enters the game for B. Goodwin,,32,31
128,2,9:20.0,T. Young enters the game for J. Teague,,32,31
129,2,9:11.0,,G. Clark makes 3-pt jump shot from 27 ft (assist by T. Ross),32,34
130,2,8:55.0,D. Hunter makes 3-pt jump shot from 26 ft (assist by K. Huerter),,35,34
131,2,8:39.0,,M. Bamba makes 2-pt layup from 1 ft (assist by M. Carter-Williams),35,36
132,2,8:22.0,K. Huerter misses 3-pt jump shot from 27 ft,,35,36
133,2,8:18.0,,Defensive rebound by J. Ennis,35,36
134,2,8:10.0,,M. Bamba misses 3-pt jump shot from 25 ft,35,36
135,2,8:09.0,Defensive rebound by Team,,35,36
136,2,8:09.0,,E. Fournier enters the game for J. Ennis,35,36
137,2,7:58.0,Personal foul by M. Carter-Williams (drawn by J. Collins),,35,36
138,2,7:58.0,,M. Fultz enters the game for M. Carter-Williams,35,36
139,2,7:58.0,,A. Gordon enters the game for G. Clark,35,36
140,2,7:54.0,K. Huerter misses 2-pt jump shot from 12 ft,,35,36
141,2,7:49.0,,Defensive rebound by E. Fournier,35,36
142,2,7:43.0,,M. Bamba makes 3-pt jump shot from 25 ft (assist by A. Gordon),35,39
143,2,7:25.0,Turnover by J. Collins (lost ball; steal by M. Bamba),,35,39
144,2,7:25.0,,Personal foul by D. Jones (drawn by A. Gordon),35,39
145,2,7:25.0,D. Dedmon enters the game for D. Jones,,35,39
146,2,7:04.0,,A. Gordon misses 3-pt jump shot from 26 ft,35,39
147,2,7:01.0,Defensive rebound by D. Dedmon,,35,39
148,2,6:55.0,Shooting foul by M. Bamba (drawn by T. Young),,35,39
149,2,6:55.0,,Orlando full timeout,35,39
150,2,6:55.0,,N. Vučević enters the game for M. Bamba,35,39
151,2,6:55.0,T. Young makes free throw 1 of 2,,36,39
152,2,6:55.0,T. Young misses free throw 2 of 2,,36,39
153,2,6:53.0,,Defensive rebound by N. Vučević,36,39
154,2,6:33.0,,T. Ross makes 2-pt layup from 2 ft (assist by N. Vučević),36,41
155,2,6:28.0,Shooting foul by M. Fultz (drawn by T. Young),,36,41
156,2,6:28.0,T. Young makes free throw 1 of 3,,37,41
157,2,6:28.0,T. Young makes free throw 2 of 3,,38,41
158,2,6:28.0,T. Young makes free throw 3 of 3,,39,41
159,2,6:08.0,,A. Gordon misses 2-pt jump shot from 17 ft,39,41
160,2,6:04.0,Defensive rebound by D. Dedmon,,39,41
161,2,5:54.0,D. Hunter makes 3-pt jump shot from 25 ft (assist by K. Huerter),,42,41
162,2,5:39.0,,M. Fultz makes 2-pt dunk from 1 ft (assist by N. Vučević),42,43
163,2,5:17.0,D. Hunter misses 2-pt layup from 3 ft,,42,43
164,2,5:16.0,Offensive rebound by J. Collins,,42,43
165,2,5:14.0,J. Collins makes 2-pt layup from 4 ft,,44,43
166,2,4:56.0,,N. Vučević misses 2-pt hook shot from 12 ft,44,43
167,2,4:53.0,Defensive rebound by D. Dedmon,,44,43
168,2,4:49.0,T. Young misses 3-pt jump shot from 30 ft,,44,43
169,2,4:46.0,,Defensive rebound by N. Vučević,44,43
170,2,4:37.0,,E. Fournier makes 2-pt jump shot from 7 ft,44,45
171,2,4:21.0,K. Huerter makes 2-pt layup from 2 ft,,46,45
172,2,4:08.0,,A. Gordon makes 2-pt dunk from 2 ft (assist by M. Fultz),46,47
173,2,4:04.0,Atlanta full timeout,,46,47
174,2,4:04.0,,W. Iwundu enters the game for T. Ross,46,47
175,2,3:55.0,D. Dedmon makes 3-pt jump shot from 26 ft (assist by K. Huerter),,49,47
176,2,3:39.0,,E. Fournier makes 2-pt layup from 1 ft,49,49
177,2,3:22.0,D. Hunter makes 2-pt layup from 2 ft (assist by J. Collins),,51,49
178,2,3:05.0,,E. Fournier misses 2-pt jump shot from 8 ft,51,49
179,2,3:02.0,Defensive rebound by D. Hunter,,51,49
180,2,2:57.0,Turnover by T. Young (lost ball; steal by E. Fournier),,51,49
181,2,2:43.0,,A. Gordon makes 2-pt dunk from 3 ft,51,51
182,2,2:29.0,D. Hunter makes 2-pt jump shot from 17 ft (assist by K. Huerter),,53,51
183,2,2:16.0,,M. Fultz misses 2-pt layup from 4 ft (block by D. Dedmon),53,51
184,2,2:11.0,Defensive rebound by D. Dedmon,,53,51
185,2,1:57.0,Shooting foul by E. Fournier (drawn by T. Young),,53,51
186,2,1:57.0,T. Young makes free throw 1 of 2,,54,51
187,2,1:57.0,V. Carter enters the game for J. Collins,,54,51
188,2,1:57.0,,M. Carter-Williams enters the game for M. Fultz,54,51
189,2,1:57.0,T. Young makes free throw 2 of 2,,55,51
190,2,1:57.0,J. Teague enters the game for T. Young,,55,51
191,2,1:57.0,,T. Ross enters the game for W. Iwundu,55,51
192,2,1:38.0,,Turnover by T. Ross (bad pass),55,51
193,2,1:28.0,K. Huerter makes 3-pt jump shot from 26 ft (assist by J. Teague),,58,51
194,2,1:17.0,,Personal foul by D. Dedmon (drawn by N. Vučević),58,51
195,2,1:11.0,,E. Fournier makes 3-pt jump shot from 28 ft (assist by A. Gordon),58,54
196,2,0:47.0,K. Huerter makes 3-pt jump shot from 24 ft (assist by D. Hunter),,61,54
197,2,0:33.0,,N. Vučević misses 2-pt jump shot from 8 ft,61,54
198,2,0:32.0,,Offensive rebound by N. Vučević,61,54
199,2,0:32.0,,N. Vučević makes 2-pt layup from 1 ft,61,56
200,2,0:17.0,D. Dedmon misses 2-pt layup from 2 ft,,61,56
201,2,0:17.0,,Defensive rebound by A. Gordon,61,56
202,2,0:02.0,,Offensive foul by A. Gordon (drawn by D. Hunter),61,56
203,2,0:02.0,,Turnover by A. Gordon (offensive foul),61,56
204,2,0:00.0,K. Huerter misses 3-pt jump shot from 27 ft,,61,56
205,2,0:00.0,Offensive rebound by Team,,61,56
206,3,11:49.0,,N. Vučević makes 3-pt jump shot from 25 ft (assist by M. Fultz),61,59
207,3,11:32.0,Shooting foul by W. Iwundu (drawn by T. Young),,61,59
208,3,11:32.0,T. Young makes free throw 1 of 2,,62,59
209,3,11:32.0,T. Young makes free throw 2 of 2,,63,59
210,3,11:20.0,,A. Gordon makes 2-pt jump shot from 15 ft (assist by N. Vučević),63,61
211,3,11:06.0,Turnover by K. Huerter (bad pass; steal by M. Fultz),,63,61
212,3,10:52.0,,E. Fournier misses 2-pt jump shot from 21 ft,63,61
213,3,10:50.0,Defensive rebound by J. Collins,,63,61
214,3,10:47.0,Turnover by T. Young (bad pass),,63,61
215,3,10:34.0,,N. Vučević makes 2-pt layup from 1 ft (assist by M. Fultz),63,63
216,3,10:20.0,T. Young misses 3-pt jump shot from 28 ft,,63,63
217,3,10:19.0,,Defensive rebound by Team,63,63
218,3,10:19.0,,Personal foul by D. Jones (drawn by N. Vučević),63,63
219,3,10:07.0,,Personal foul by J. Collins (drawn by N. Vučević),63,63
220,3,10:04.0,,Personal foul by J. Collins (drawn by A. Gordon),63,63
221,3,9:55.0,,Turnover by A. Gordon (traveling),63,63
222,3,9:43.0,J. Collins makes 2-pt dunk from 3 ft (assist by T. Young),,65,63
223,3,9:29.0,,W. Iwundu makes 3-pt jump shot from 26 ft (assist by N. Vučević),65,66
224,3,9:09.0,D. Hunter misses 2-pt layup from 5 ft,,65,66
225,3,9:03.0,,Defensive rebound by N. Vučević,65,66
226,3,8:59.0,,E. Fournier misses 3-pt jump shot from 26 ft,65,66
227,3,8:53.0,,Offensive rebound by A. Gordon,65,66
228,3,8:53.0,,A. Gordon misses 2-pt layup from 1 ft,65,66
229,3,8:53.0,Defensive rebound by D. Jones,,65,66
230,3,8:53.0,Personal foul by W. Iwundu (drawn by T. Young),,65,66
231,3,8:46.0,T. Young makes 3-pt jump shot from 26 ft,,68,66
232,3,8:28.0,,Shooting foul by D. Jones (drawn by W. Iwundu),68,66
233,3,8:28.0,,W. Iwundu makes free throw 1 of 2,68,67
234,3,8:28.0,,W. Iwundu misses free throw 2 of 2,68,67
235,3,8:25.0,Defensive rebound by D. Hunter,,68,67
236,3,8:14.0,D. Jones makes 2-pt dunk from 1 ft (assist by T. Young),,70,67
237,3,7:52.0,,Def 3 sec tech foul by Team,70,67
238,3,7:52.0,,E. Fournier makes technical free throw,70,68
239,3,7:41.0,,M. Fultz misses 3-pt jump shot from 25 ft,70,68
240,3,7:38.0,Defensive rebound by K. Huerter,,70,68
241,3,7:31.0,T. Young misses 3-pt jump shot from 28 ft,,70,68
242,3,7:29.0,,Defensive rebound by W. Iwundu,70,68
243,3,7:24.0,,N. Vučević makes 3-pt jump shot from 26 ft (assist by W. Iwundu),70,71
244,3,7:00.0,K. Huerter misses 3-pt jump shot from 26 ft,,70,71
245,3,6:57.0,,Defensive rebound by W. Iwundu,70,71
246,3,6:50.0,,A. Gordon makes 3-pt jump shot from 26 ft (assist by N. Vučević),70,74
247,3,6:49.0,Atlanta full timeout,,70,74
248,3,6:49.0,D. Dedmon enters the game for D. Hunter,,70,74
249,3,6:49.0,C. Reddish enters the game for D. Jones,,70,74
250,3,6:36.0,C. Reddish misses 2-pt layup at rim,,70,74
251,3,6:33.0,,Defensive rebound by W. Iwundu,70,74
252,3,6:26.0,,N. Vučević makes 3-pt jump shot from 26 ft (assist by W. Iwundu),70,77
253,3,6:11.0,C. Reddish makes 3-pt jump shot from 22 ft (assist by J. Collins),,73,77
254,3,5:48.0,,A. Gordon misses 2-pt layup from 2 ft,73,77
255,3,5:43.0,,Offensive rebound by A. Gordon,73,77
256,3,5:43.0,,A. Gordon makes 2-pt layup from 1 ft,73,79
257,3,5:38.0,J. Collins makes 2-pt jump shot from 5 ft (assist by T. Young),,75,79
258,3,5:20.0,,A. Gordon makes 2-pt dunk from 1 ft (assist by N. Vučević),75,81
259,3,5:04.0,T. Young makes 2-pt jump shot from 11 ft,,77,81
260,3,4:38.0,,M. Fultz makes 3-pt jump shot from 25 ft (assist by W. Iwundu),77,84
261,3,4:24.0,K. Huerter makes 2-pt layup from 3 ft (assist by T. Young),,79,84
262,3,4:06.0,,E. Fournier makes 2-pt layup from 2 ft (assist by N. Vučević),79,86
263,3,3:53.0,T. Young misses 2-pt jump shot from 16 ft,,79,86
264,3,3:52.0,Offensive rebound by Team,,79,86
265,3,3:52.0,,Loose ball foul by A. Gordon (drawn by J. Collins),79,86
266,3,3:52.0,V. Carter enters the game for J. Collins,,79,86
267,3,3:52.0,D. Hunter enters the game for K. Huerter,,79,86
268,3,3:52.0,J. Teague enters the game for T. Young,,79,86
269,3,3:52.0,,M. Carter-Williams enters the game for M. Fultz,79,86
270,3,3:52.0,,T. Ross enters the game for W. Iwundu,79,86
271,3,3:44.0,C. Reddish makes 2-pt jump shot from 14 ft (assist by D. Dedmon),,81,86
272,3,3:27.0,,Turnover by E. Fournier (lost ball; steal by C. Reddish),81,86
273,3,3:24.0,C. Reddish makes 2-pt layup from 1 ft,,83,86
274,3,3:24.0,Shooting foul by N. Vučević (drawn by C. Reddish),,83,86
275,3,3:24.0,,G. Clark enters the game for E. Fournier,83,86
276,3,3:24.0,,J. Ennis enters the game for A. Gordon,83,86
277,3,3:24.0,C. Reddish makes free throw 1 of 1,,84,86
278,3,3:05.0,,N. Vučević misses 3-pt jump shot from 25 ft,84,86
279,3,3:02.0,Defensive rebound by D. Hunter,,84,86
280,3,2:52.0,D. Dedmon misses 2-pt layup from 2 ft (block by N. Vučević),,84,86
281,3,2:49.0,,Defensive rebound by J. Ennis,84,86
282,3,2:48.0,,Shooting foul by C. Reddish (drawn by J. Ennis),84,86
283,3,2:48.0,,Orlando full timeout,84,86
284,3,2:48.0,,M. Bamba enters the game for N. Vučević,84,86
285,3,2:48.0,,J. Ennis makes free throw 1 of 2,84,87
286,3,2:48.0,,J. Ennis misses free throw 2 of 2,84,87
287,3,2:46.0,,Offensive rebound by M. Bamba,84,87
288,3,2:45.0,,M. Bamba misses 2-pt layup from 4 ft (block by D. Hunter),84,87
289,3,2:41.0,Defensive rebound by C. Reddish,,84,87
290,3,2:41.0,D. Dedmon makes 2-pt layup from 1 ft (assist by J. Teague),,86,87
291,3,2:41.0,Shooting foul by G. Clark (drawn by D. Dedmon),,86,87
292,3,2:41.0,D. Dedmon makes free throw 1 of 1,,87,87
293,3,2:32.0,,J. Ennis misses 3-pt jump shot from 26 ft,87,87
294,3,2:28.0,,Offensive rebound by G. Clark,87,87
295,3,2:24.0,,M. Carter-Williams misses 2-pt layup from 5 ft,87,87
296,3,2:21.0,Defensive rebound by D. Dedmon,,87,87
297,3,2:06.0,C. Reddish makes 3-pt jump shot from 25 ft (assist by J. Teague),,90,87
298,3,1:45.0,,Turnover by J. Ennis (bad pass; steal by D. Hunter),90,87
299,3,1:39.0,C. Reddish misses 3-pt jump shot from 25 ft,,90,87
300,3,1:38.0,,Defensive rebound by Team,90,87
301,3,1:38.0,J. Collins enters the game for D. Dedmon,,90,87
302,3,1:22.0,,T. Ross makes 2-pt jump shot from 13 ft,90,89
303,3,1:06.0,J. Collins makes 2-pt layup from 2 ft (assist by J. Teague),,92,89
304,3,1:06.0,Shooting foul by M. Bamba (drawn by J. Collins),,92,89
305,3,1:06.0,J. Collins makes free throw 1 of 1,,93,89
306,3,0:55.0,,T. Ross misses 2-pt jump shot from 21 ft,93,89
307,3,0:55.0,Defensive rebound by Team,,93,89
308,3,0:41.0,V. Carter makes 3-pt jump shot from 25 ft (assist by J. Teague),,96,89
309,3,0:28.0,,T. Ross makes 3-pt jump shot from 25 ft (assist by M. Bamba),96,92
310,3,0:08.0,J. Collins misses 2-pt layup from 2 ft (block by M. Bamba),,96,92
311,3,0:08.0,,Defensive rebound by M. Bamba,96,92
312,3,0:04.0,,Shooting foul by V. Carter (drawn by M. Carter-Williams),96,92
313,3,0:04.0,,M. Carter-Williams misses free throw 1 of 2,96,92
314,3,0:04.0,,Offensive rebound by Team,96,92
315,3,0:04.0,,A. Gordon enters the game for M. Bamba,96,92
316,3,0:04.0,,M. Carter-Williams makes free throw 2 of 2,96,93
317,3,0:00.0,J. Teague misses 2-pt layup from 1 ft,,96,93
318,3,0:00.0,Offensive rebound by Team,,96,93
319,4,11:44.0,V. Carter makes 3-pt jump shot from 24 ft (assist by K. Huerter),,99,93
320,4,11:25.0,,T. Ross makes 2-pt dunk from 2 ft (assist by A. Gordon),99,95
321,4,11:09.0,J. Collins makes 2-pt jump shot from 10 ft (assist by J. Teague),,101,95
322,4,10:58.0,,T. Ross makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),101,98
323,4,10:38.0,K. Huerter misses 2-pt jump shot from 22 ft,,101,98
324,4,10:36.0,,Defensive rebound by M. Bamba,101,98
325,4,10:25.0,,Shooting foul by J. Collins (drawn by M. Carter-Williams),101,98
326,4,10:25.0,,M. Carter-Williams makes free throw 1 of 2,101,99
327,4,10:25.0,,M. Carter-Williams makes free throw 2 of 2,101,100
328,4,10:17.0,K. Huerter misses 3-pt jump shot from 28 ft,,101,100
329,4,10:14.0,,Defensive rebound by A. Gordon,101,100
330,4,10:02.0,,T. Ross misses 3-pt jump shot from 26 ft,101,100
331,4,9:59.0,,Offensive rebound by A. Gordon,101,100
332,4,9:54.0,,A. Gordon misses 2-pt layup from 3 ft (block by J. Collins),101,100
333,4,9:53.0,,Offensive rebound by A. Gordon,101,100
334,4,9:52.0,,A. Gordon makes 2-pt dunk from 1 ft,101,102
335,4,9:33.0,Turnover by J. Teague (lost ball; steal by M. Carter-Williams),,101,102
336,4,9:32.0,,J. Ennis makes 2-pt dunk from 1 ft (assist by M. Carter-Williams),101,104
337,4,9:32.0,Atlanta full timeout,,101,104
338,4,9:32.0,D. Dedmon enters the game for V. Carter,,101,104
339,4,9:32.0,C. Reddish enters the game for J. Collins,,101,104
340,4,9:32.0,T. Young enters the game for J. Teague,,101,104
341,4,9:24.0,T. Young misses 2-pt jump shot from 7 ft,,101,104
342,4,9:22.0,,Defensive rebound by M. Carter-Williams,101,104
343,4,9:17.0,,T. Ross misses 3-pt jump shot from 25 ft,101,104
344,4,9:15.0,,Offensive rebound by J. Ennis,101,104
345,4,9:06.0,,M. Carter-Williams misses 2-pt layup from 1 ft,101,104
346,4,9:01.0,,Offensive rebound by J. Ennis,101,104
347,4,9:01.0,,J. Ennis makes 2-pt dunk from 1 ft,101,106
348,4,8:45.0,C. Reddish misses 3-pt jump shot from 23 ft,,101,106
349,4,8:42.0,,Defensive rebound by M. Bamba,101,106
350,4,8:33.0,,A. Gordon misses 2-pt jump shot from 18 ft,101,106
351,4,8:28.0,Defensive rebound by D. Dedmon,,101,106
352,4,8:22.0,D. Dedmon makes 2-pt layup from 1 ft (assist by T. Young),,103,106
353,4,8:22.0,Shooting foul by M. Carter-Williams (drawn by D. Dedmon),,103,106
354,4,8:22.0,D. Dedmon makes free throw 1 of 1,,104,106
355,4,8:06.0,,Shooting foul by C. Reddish (drawn by A. Gordon),104,106
356,4,8:06.0,,A. Gordon makes free throw 1 of 2,104,107
357,4,8:06.0,,N. Vučević enters the game for M. Bamba,104,107
358,4,8:06.0,,A. Gordon makes free throw 2 of 2,104,108
359,4,7:44.0,T. Young makes 3-pt jump shot from 23 ft (assist by C. Reddish),,107,108
360,4,7:24.0,,T. Ross misses 3-pt jump shot from 26 ft,107,108
361,4,7:22.0,,Offensive rebound by Team,107,108
362,4,7:16.0,,N. Vučević makes 2-pt layup from 2 ft,107,110
363,4,7:16.0,,Shooting foul by D. Dedmon (drawn by N. Vučević),107,110
364,4,7:16.0,,E. Fournier enters the game for J. Ennis,107,110
365,4,7:16.0,,N. Vučević misses free throw 1 of 1,107,110
366,4,7:13.0,Defensive rebound by D. Dedmon,,107,110
367,4,7:01.0,T. Young makes 2-pt jump shot from 13 ft,,109,110
368,4,6:48.0,,N. Vučević makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),109,113
369,4,6:31.0,D. Dedmon makes 3-pt jump shot from 26 ft (assist by T. Young),,112,113
370,4,6:28.0,,Orlando full timeout,112,113
371,4,6:28.0,,M. Fultz enters the game for M. Carter-Williams,112,113
372,4,6:07.0,,E. Fournier makes 3-pt jump shot from 25 ft (assist by N. Vučević),112,116
373,4,5:46.0,T. Young makes 3-pt jump shot from 30 ft (assist by K. Huerter),,115,116
374,4,5:16.0,,M. Fultz misses 3-pt jump shot from 25 ft,115,116
375,4,5:16.0,,Offensive rebound by Team,115,116
376,4,5:16.0,Loose ball foul by D. Hunter (drawn by A. Gordon),,115,116
377,4,5:16.0,J. Collins enters the game for K. Huerter,,115,116
