,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,GOLDEN STATE_ACTION,NEW ORLEANS_SCORE,GOLDEN STATE_SCORE
47,1,7:43.0,,Defensive rebound by D. Bender,10,7
48,1,7:34.0,,D. Lee misses 2-pt jump shot from 10 ft,10,7
49,1,7:29.0,,Offensive rebound by D. Bender,10,7
50,1,7:27.0,,D. Lee makes 2-pt jump shot from 21 ft (assist by D. Bender),10,9
51,1,7:20.0,Turnover by L. Ball (bad pass),,10,9
52,1,7:09.0,,D. Lee makes 3-pt jump shot from 27 ft (assist by J. Poole),10,12
53,1,7:01.0,New Orleans full timeout,,10,12
54,1,7:01.0,,A. Smailagić enters the game for K. Looney,10,12
55,1,6:52.0,Personal foul by A. Smailagić (drawn by Z. Williamson),,10,12
56,1,6:45.0,Z. Williamson misses 2-pt dunk from 4 ft (block by D. Bender),,10,12
57,1,6:43.0,,Defensive rebound by J. Poole,10,12
58,1,6:40.0,,D. Lee misses 3-pt jump shot from 27 ft,10,12
59,1,6:39.0,,Offensive rebound by D. Bender,10,12
60,1,6:39.0,,Shooting foul by B. Ingram (drawn by D. Bender),10,12
61,1,6:39.0,,D. Bender misses free throw 1 of 2,10,12
62,1,6:39.0,,Offensive rebound by Team,10,12
63,1,6:39.0,,D. Bender misses free throw 2 of 2,10,12
64,1,6:37.0,Defensive rebound by L. Ball,,10,12
65,1,6:33.0,Z. Williamson makes 3-pt jump shot from 27 ft (assist by L. Ball),,13,12
66,1,6:16.0,,D. Lee makes 3-pt jump shot from 28 ft (assist by D. Bender),13,15
67,1,6:06.0,Turnover by Z. Williamson (bad pass; steal by D. Lee),,13,15
68,1,6:02.0,,Turnover by J. Poole (out of bounds lost ball),13,15
69,1,6:02.0,J. Redick enters the game for Z. Williamson,,13,15
70,1,5:54.0,L. Ball misses 3-pt jump shot from 28 ft,,13,15
71,1,5:52.0,,Defensive rebound by Team,13,15
72,1,5:37.0,,J. Poole makes 2-pt jump shot from 19 ft (assist by A. Wiggins),13,17
73,1,5:24.0,B. Ingram misses 2-pt jump shot from 13 ft,,13,17
74,1,5:23.0,Offensive rebound by D. Favors,,13,17
75,1,5:12.0,B. Ingram makes 3-pt jump shot from 23 ft (assist by L. Ball),,16,17
76,1,5:01.0,,Shooting foul by L. Ball (drawn by J. Poole),16,17
77,1,5:01.0,,J. Poole makes free throw 1 of 2,16,18
78,1,5:01.0,N. Melli enters the game for D. Favors,,16,18
79,1,5:01.0,,K. Bowman enters the game for A. Smailagić,16,18
80,1,5:01.0,,J. Toscano-Anderson enters the game for A. Wiggins,16,18
81,1,5:01.0,,J. Poole makes free throw 2 of 2,16,19
82,1,4:43.0,J. Holiday misses 2-pt layup from 6 ft,,16,19
83,1,4:42.0,Offensive rebound by N. Melli,,16,19
84,1,4:34.0,J. Holiday misses 2-pt layup from 7 ft,,16,19
85,1,4:33.0,,Defensive rebound by J. Poole,16,19
86,1,4:27.0,,K. Bowman makes 2-pt layup from 2 ft (assist by J. Toscano-Anderson),16,21
87,1,4:18.0,N. Melli makes 3-pt jump shot from 27 ft (assist by J. Holiday),,19,21
88,1,3:54.0,,D. Lee makes 2-pt jump shot from 19 ft (assist by J. Toscano-Anderson),19,23
89,1,3:38.0,J. Holiday makes 2-pt jump shot from 7 ft,,21,23
90,1,3:18.0,,J. Poole misses 3-pt jump shot from 27 ft,21,23
91,1,3:16.0,Defensive rebound by N. Melli,,21,23
92,1,3:07.0,J. Redick misses 3-pt jump shot from 26 ft,,21,23
93,1,3:05.0,Offensive rebound by J. Holiday,,21,23
94,1,3:00.0,Turnover by J. Holiday (bad pass; steal by J. Toscano-Anderson),,21,23
95,1,2:56.0,,J. Toscano-Anderson makes 2-pt layup from 2 ft (assist by J. Poole),21,25
96,1,2:40.0,N. Melli makes 3-pt jump shot from 27 ft (assist by L. Ball),,24,25
97,1,2:37.0,,Golden State full timeout,24,25
98,1,2:37.0,J. Hart enters the game for L. Ball,,24,25
99,1,2:37.0,E. Moore enters the game for B. Ingram,,24,25
100,1,2:37.0,,A. Wiggins enters the game for J. Poole,24,25
101,1,2:22.0,,D. Bender misses 3-pt jump shot from 23 ft,24,25
102,1,2:20.0,Defensive rebound by J. Hart,,24,25
103,1,2:01.0,E. Moore makes 2-pt jump shot from 10 ft,,26,25
104,1,1:43.0,,J. Toscano-Anderson makes 2-pt dunk from 2 ft (assist by K. Bowman),26,27
105,1,1:32.0,Turnover by J. Redick (traveling),,26,27
106,1,1:14.0,,D. Bender makes 3-pt jump shot from 28 ft (assist by D. Lee),26,30
107,1,0:58.0,J. Hart misses 3-pt jump shot from 26 ft,,26,30
108,1,0:56.0,,Defensive rebound by D. Bender,26,30
109,1,0:49.0,,Shooting foul by E. Moore (drawn by A. Wiggins),26,30
110,1,0:49.0,,A. Wiggins makes free throw 1 of 2,26,31
111,1,0:49.0,,A. Wiggins misses free throw 2 of 2,26,31
112,1,0:46.0,Defensive rebound by J. Hart,,26,31
113,1,0:36.0,J. Redick misses 2-pt jump shot from 14 ft,,26,31
114,1,0:35.0,Offensive rebound by N. Melli,,26,31
115,1,0:30.0,J. Redick makes 3-pt jump shot from 23 ft (assist by N. Melli),,29,31
116,1,0:16.0,,Shooting foul by E. Moore (drawn by K. Bowman),29,31
117,1,0:16.0,,K. Bowman makes free throw 1 of 2,29,32
118,1,0:16.0,,K. Bowman makes free throw 2 of 2,29,33
119,1,0:03.0,J. Redick misses 3-pt jump shot from 30 ft,,29,33
120,1,0:00.0,Offensive rebound by N. Melli,,29,33
121,2,11:42.0,,A. Wiggins misses 2-pt layup from 4 ft,29,33
122,2,11:41.0,,Offensive rebound by A. Wiggins,29,33
123,2,11:41.0,,A. Wiggins makes 2-pt layup from 1 ft,29,35
124,2,11:30.0,Z. Williamson misses 2-pt layup from 4 ft,,29,35
125,2,11:29.0,Offensive rebound by Z. Williamson,,29,35
126,2,11:24.0,Z. Williamson misses 2-pt layup from 4 ft (block by J. Toscano-Anderson),,29,35
127,2,11:22.0,,Defensive rebound by K. Bowman,29,35
128,2,11:05.0,,J. Poole misses 2-pt layup from 18 ft,29,35
129,2,11:04.0,Defensive rebound by J. Redick,,29,35
130,2,10:50.0,Z. Williamson makes 2-pt dunk from 2 ft (assist by L. Ball),,31,35
131,2,10:49.0,Violation by Team (delay of game),,31,35
132,2,10:27.0,,J. Poole makes 3-pt jump shot from 23 ft,31,38
133,2,10:14.0,Turnover by L. Ball (bad pass; steal by A. Wiggins),,31,38
134,2,10:06.0,,Personal foul by Z. Williamson (drawn by D. Bender),31,38
135,2,10:01.0,,J. Poole misses 3-pt jump shot from 29 ft,31,38
136,2,9:59.0,,Offensive rebound by A. Wiggins,31,38
137,2,9:59.0,,A. Wiggins misses 2-pt layup from 1 ft,31,38
138,2,9:58.0,Defensive rebound by J. Hart,,31,38
139,2,9:40.0,J. Redick misses 2-pt jump shot from 10 ft,,31,38
140,2,9:40.0,Offensive rebound by Team,,31,38
141,2,9:38.0,J. Redick misses 3-pt jump shot from 27 ft,,31,38
142,2,9:36.0,,Defensive rebound by J. Toscano-Anderson,31,38
143,2,9:27.0,,Personal foul by J. Redick (drawn by D. Bender),31,38
144,2,9:27.0,B. Ingram enters the game for N. Melli,,31,38
145,2,9:27.0,,A. Smailagić enters the game for D. Bender,31,38
146,2,9:20.0,,A. Wiggins misses 2-pt jump shot from 18 ft,31,38
147,2,9:18.0,Defensive rebound by B. Ingram,,31,38
148,2,9:12.0,J. Redick makes 3-pt jump shot from 26 ft (assist by B. Ingram),,34,38
149,2,8:58.0,,Personal foul by J. Hart (drawn by A. Wiggins),34,38
150,2,8:58.0,,E. Paschall enters the game for J. Poole,34,38
151,2,8:53.0,,K. Bowman misses 3-pt jump shot from 27 ft,34,38
152,2,8:51.0,,Offensive rebound by A. Wiggins,34,38
153,2,8:51.0,,E. Paschall makes 2-pt dunk from 4 ft (assist by A. Wiggins),34,40
154,2,8:39.0,J. Redick misses 3-pt jump shot from 27 ft,,34,40
155,2,8:37.0,,Defensive rebound by J. Toscano-Anderson,34,40
156,2,8:22.0,,A. Wiggins makes 3-pt jump shot from 28 ft (assist by A. Smailagić),34,43
157,2,8:14.0,New Orleans full timeout,,34,43
158,2,8:05.0,L. Ball misses 2-pt layup from 4 ft (block by K. Bowman),,34,43
159,2,8:03.0,,Defensive rebound by J. Toscano-Anderson,34,43
160,2,7:44.0,,A. Wiggins misses 2-pt layup from 3 ft,34,43
161,2,7:43.0,Defensive rebound by J. Hart,,34,43
162,2,7:35.0,B. Ingram misses 3-pt jump shot from 26 ft,,34,43
163,2,7:33.0,,Defensive rebound by K. Bowman,34,43
164,2,7:28.0,,J. Toscano-Anderson misses 3-pt jump shot from 26 ft,34,43
165,2,7:26.0,Defensive rebound by L. Ball,,34,43
166,2,7:18.0,B. Ingram misses 2-pt layup from 13 ft,,34,43
167,2,7:17.0,,Defensive rebound by J. Toscano-Anderson,34,43
168,2,7:02.0,,Turnover by A. Wiggins (bad pass; steal by L. Ball),34,43
169,2,6:52.0,J. Hart makes 2-pt layup from 2 ft (assist by B. Ingram),,36,43
170,2,6:52.0,Shooting foul by J. Toscano-Anderson (drawn by J. Hart),,36,43
171,2,6:52.0,E. Moore enters the game for J. Redick,,36,43
172,2,6:52.0,,D. Lee enters the game for A. Wiggins,36,43
173,2,6:52.0,J. Hart misses free throw 1 of 1,,36,43
174,2,6:50.0,,Defensive rebound by E. Paschall,36,43
175,2,6:31.0,,A. Smailagić misses 3-pt jump shot from 27 ft,36,43
176,2,6:29.0,,Offensive rebound by K. Bowman,36,43
177,2,6:26.0,,K. Bowman makes 2-pt layup from 3 ft,36,45
178,2,6:26.0,,Shooting foul by L. Ball (drawn by K. Bowman),36,45
179,2,6:26.0,,K. Bowman makes free throw 1 of 1,36,46
180,2,6:18.0,J. Hart misses 3-pt jump shot from 27 ft,,36,46
181,2,6:16.0,,Defensive rebound by D. Lee,36,46
182,2,6:02.0,,E. Paschall misses 2-pt dunk from 4 ft (block by Z. Williamson),36,46
183,2,6:00.0,Defensive rebound by B. Ingram,,36,46
184,2,5:57.0,J. Hart makes 3-pt jump shot from 27 ft (assist by B. Ingram),,39,46
185,2,5:37.0,,Turnover by J. Toscano-Anderson (bad pass; steal by E. Moore),39,46
186,2,5:32.0,J. Hart misses 3-pt jump shot from 27 ft,,39,46
187,2,5:30.0,,Defensive rebound by J. Toscano-Anderson,39,46
188,2,5:10.0,,J. Toscano-Anderson makes 3-pt jump shot from 23 ft (assist by K. Bowman),39,49
189,2,5:00.0,Shooting foul by K. Bowman (drawn by B. Ingram),,39,49
190,2,5:00.0,B. Ingram makes free throw 1 of 2,,40,49
191,2,5:00.0,D. Favors enters the game for L. Ball,,40,49
192,2,5:00.0,J. Holiday enters the game for Z. Williamson,,40,49
193,2,5:00.0,,J. Poole enters the game for K. Bowman,40,49
194,2,5:00.0,B. Ingram makes free throw 2 of 2,,41,49
195,2,4:48.0,,Offensive foul by A. Smailagić (drawn by B. Ingram),41,49
196,2,4:48.0,,Turnover by A. Smailagić (offensive foul),41,49
197,2,4:32.0,J. Holiday misses 2-pt jump shot from 6 ft,,41,49
198,2,4:31.0,,Defensive rebound by J. Toscano-Anderson,41,49
199,2,4:22.0,,D. Lee makes 3-pt jump shot from 28 ft (assist by A. Smailagić),41,52
200,2,4:03.0,Personal foul by J. Toscano-Anderson (drawn by D. Favors),,41,52
201,2,4:03.0,,K. Looney enters the game for A. Smailagić,41,52
202,2,3:53.0,B. Ingram misses 2-pt jump shot from 9 ft,,41,52
203,2,3:52.0,,Defensive rebound by J. Poole,41,52
204,2,3:39.0,,Turnover by E. Paschall (bad pass),41,52
205,2,3:39.0,,A. Wiggins enters the game for J. Toscano-Anderson,41,52
206,2,3:26.0,B. Ingram makes 2-pt jump shot from 20 ft,,43,52
207,2,3:15.0,,A. Wiggins misses 2-pt jump shot from 20 ft,43,52
208,2,3:13.0,Defensive rebound by J. Hart,,43,52
209,2,3:07.0,Personal foul by A. Wiggins (drawn by J. Holiday),,43,52
210,2,3:07.0,Z. Williamson enters the game for J. Hart,,43,52
211,2,3:02.0,D. Favors misses 2-pt jump shot from 6 ft,,43,52
212,2,3:01.0,,Defensive rebound by D. Lee,43,52
213,2,2:45.0,,K. Looney misses 2-pt hook shot from 5 ft,43,52
214,2,2:44.0,Defensive rebound by D. Favors,,43,52
215,2,2:36.0,E. Moore misses 3-pt jump shot from 23 ft,,43,52
216,2,2:34.0,,Defensive rebound by K. Looney,43,52
217,2,2:20.0,,Turnover by D. Lee (bad pass),43,52
218,2,2:20.0,,Golden State full timeout,43,52
219,2,2:04.0,E. Moore misses 2-pt jump shot from 22 ft,,43,52
220,2,2:02.0,Offensive rebound by Z. Williamson,,43,52
221,2,1:57.0,Turnover by J. Holiday (bad pass; steal by K. Looney),,43,52
222,2,1:38.0,,J. Poole misses 2-pt jump shot from 11 ft,43,52
223,2,1:37.0,Defensive rebound by E. Moore,,43,52
224,2,1:29.0,Shooting foul by A. Wiggins (drawn by Z. Williamson),,43,52
225,2,1:29.0,Z. Williamson makes free throw 1 of 2,,44,52
226,2,1:29.0,,K. Bowman enters the game for J. Poole,44,52
227,2,1:29.0,Z. Williamson misses free throw 2 of 2,,44,52
228,2,1:27.0,Offensive rebound by Z. Williamson,,44,52
229,2,1:25.0,Z. Williamson misses 2-pt layup from 5 ft,,44,52
230,2,1:24.0,Offensive rebound by Z. Williamson,,44,52
231,2,1:22.0,Z. Williamson makes 2-pt layup from 1 ft,,46,52
232,2,1:22.0,Shooting foul by K. Looney (drawn by Z. Williamson),,46,52
233,2,1:22.0,Z. Williamson misses free throw 1 of 1,,46,52
234,2,1:20.0,,Defensive rebound by K. Looney,46,52
235,2,1:08.0,,E. Paschall makes 2-pt dunk from 2 ft (assist by K. Bowman),46,54
236,2,1:02.0,Turnover by J. Holiday (bad pass; steal by K. Bowman),,46,54
237,2,0:50.0,,K. Looney makes 2-pt dunk from 4 ft,46,56
238,2,0:42.0,Turnover by B. Ingram (bad pass; steal by K. Bowman),,46,56
239,2,0:40.0,,K. Bowman misses 2-pt layup from 3 ft,46,56
240,2,0:38.0,Defensive rebound by J. Holiday,,46,56
241,2,0:31.0,J. Holiday misses 3-pt jump shot from 28 ft,,46,56
242,2,0:29.0,,Defensive rebound by K. Looney,46,56
243,2,0:07.0,,K. Looney misses 3-pt jump shot from 27 ft,46,56
244,2,0:05.0,,Offensive rebound by Team,46,56
245,2,0:05.0,,Turnover by Team (shot clock),46,56
246,2,0:02.0,E. Moore misses 2-pt jump shot from 13 ft (block by A. Wiggins),,46,56
247,2,0:00.0,,Defensive rebound by K. Bowman,46,56
248,2,0:00.0,,K. Bowman misses 3-pt jump shot from 66 ft,46,56
249,2,0:00.0,,Offensive rebound by Team,46,56
250,3,11:47.0,,D. Lee makes 2-pt jump shot from 15 ft (assist by A. Wiggins),46,58
251,3,11:26.0,J. Holiday makes 3-pt jump shot from 27 ft (assist by Z. Williamson),,49,58
252,3,11:04.0,,K. Looney misses 3-pt jump shot from 23 ft,49,58
253,3,11:02.0,Defensive rebound by L. Ball,,49,58
254,3,10:52.0,Z. Williamson misses 2-pt jump shot from 19 ft,,49,58
255,3,10:50.0,,Defensive rebound by J. Poole,49,58
256,3,10:43.0,,E. Paschall misses 3-pt jump shot from 27 ft,49,58
257,3,10:41.0,Defensive rebound by J. Holiday,,49,58
258,3,10:24.0,Z. Williamson makes 2-pt layup from 4 ft (assist by L. Ball),,51,58
259,3,10:11.0,,A. Wiggins misses 3-pt jump shot from 27 ft,51,58
260,3,10:09.0,Defensive rebound by L. Ball,,51,58
261,3,9:48.0,J. Holiday makes 2-pt layup from 6 ft (assist by B. Ingram),,53,58
262,3,9:31.0,,A. Wiggins makes 2-pt jump shot from 19 ft (assist by J. Poole),53,60
263,3,9:25.0,Turnover by L. Ball (bad pass),,53,60
264,3,9:14.0,,A. Wiggins misses 2-pt layup from 5 ft,53,60
265,3,9:13.0,Defensive rebound by D. Favors,,53,60
266,3,9:10.0,J. Holiday makes 3-pt jump shot from 28 ft,,56,60
267,3,8:41.0,,D. Lee misses 2-pt layup from 8 ft,56,60
268,3,8:40.0,Defensive rebound by D. Favors,,56,60
269,3,8:33.0,B. Ingram makes 3-pt jump shot from 29 ft (assist by J. Holiday),,59,60
270,3,8:32.0,,Golden State full timeout,59,60
271,3,8:32.0,,K. Bowman enters the game for J. Poole,59,60
272,3,8:19.0,,D. Lee misses 3-pt jump shot from 27 ft,59,60
273,3,8:14.0,,Offensive rebound by A. Wiggins,59,60
274,3,8:03.0,,K. Bowman makes 2-pt layup from 2 ft (assist by D. Lee),59,62
275,3,7:41.0,B. Ingram misses 3-pt jump shot from 27 ft,,59,62
276,3,7:36.0,,Defensive rebound by A. Wiggins,59,62
277,3,7:28.0,,E. Paschall makes 2-pt layup from 2 ft (assist by A. Wiggins),59,64
278,3,7:14.0,Z. Williamson makes 2-pt layup from 3 ft (assist by L. Ball),,61,64
279,3,6:59.0,,E. Paschall misses 3-pt jump shot from 23 ft,61,64
280,3,6:54.0,Defensive rebound by B. Ingram,,61,64
281,3,6:47.0,B. Ingram makes 2-pt layup from 2 ft,,63,64
282,3,6:47.0,Shooting foul by K. Looney (drawn by B. Ingram),,63,64
283,3,6:47.0,,D. Bender enters the game for K. Looney,63,64
284,3,6:47.0,B. Ingram makes free throw 1 of 1,,64,64
285,3,6:36.0,,Turnover by D. Lee (bad pass; steal by L. Ball),64,64
286,3,6:32.0,Z. Williamson makes 2-pt dunk from 3 ft (assist by J. Holiday),,66,64
287,3,6:19.0,,D. Bender misses 3-pt jump shot from 28 ft,66,64
288,3,6:18.0,Defensive rebound by Team,,66,64
289,3,6:11.0,Personal foul by E. Paschall (drawn by Z. Williamson),,66,64
290,3,6:07.0,D. Favors makes 2-pt dunk from 3 ft (assist by J. Holiday),,68,64
291,3,5:56.0,,K. Bowman makes 2-pt dunk from 4 ft,68,66
292,3,5:44.0,J. Holiday makes 2-pt jump shot from 15 ft (assist by D. Favors),,70,66
293,3,5:38.0,,Turnover by K. Bowman (bad pass; steal by L. Ball),70,66
294,3,5:31.0,J. Holiday misses 3-pt jump shot from 29 ft,,70,66
295,3,5:27.0,Offensive rebound by J. Holiday,,70,66
296,3,5:24.0,B. Ingram misses 3-pt jump shot from 28 ft,,70,66
297,3,5:20.0,,Defensive rebound by D. Bender,70,66
298,3,5:15.0,,D. Lee misses 3-pt jump shot from 22 ft,70,66
299,3,5:08.0,Defensive rebound by D. Favors,,70,66
300,3,5:00.0,B. Ingram misses 2-pt jump shot from 17 ft,,70,66
301,3,4:55.0,,Defensive rebound by A. Wiggins,70,66
302,3,4:40.0,,D. Lee misses 3-pt jump shot from 23 ft,70,66
303,3,4:36.0,Defensive rebound by D. Favors,,70,66
304,3,4:20.0,Z. Williamson makes 2-pt jump shot from 4 ft (assist by L. Ball),,72,66
305,3,3:58.0,Violation by Team (kicked ball),,72,66
306,3,3:58.0,J. Hart enters the game for J. Holiday,,72,66
307,3,3:58.0,J. Redick enters the game for Z. Williamson,,72,66
308,3,3:58.0,,J. Poole enters the game for D. Lee,72,66
309,3,3:58.0,,J. Toscano-Anderson enters the game for A. Wiggins,72,66
310,3,3:52.0,,D. Bender misses 3-pt jump shot from 27 ft,72,66
311,3,3:48.0,Defensive rebound by B. Ingram,,72,66
312,3,3:37.0,B. Ingram misses 2-pt jump shot from 12 ft,,72,66
313,3,3:32.0,,Defensive rebound by J. Toscano-Anderson,72,66
314,3,3:23.0,,Shooting foul by D. Favors (drawn by E. Paschall),72,66
315,3,3:23.0,,E. Paschall misses free throw 1 of 2,72,66
316,3,3:23.0,,Offensive rebound by Team,72,66
317,3,3:23.0,N. Melli enters the game for B. Ingram,,72,66
318,3,3:23.0,,E. Paschall makes free throw 2 of 2,72,67
319,3,3:04.0,L. Ball misses 3-pt jump shot from 30 ft,,72,67
320,3,2:55.0,,Defensive rebound by J. Toscano-Anderson,72,67
321,3,2:42.0,,D. Bender misses 2-pt layup from 3 ft,72,67
322,3,2:35.0,,Offensive rebound by E. Paschall,72,67
323,3,2:35.0,,E. Paschall makes 2-pt dunk at rim,72,69
324,3,2:27.0,D. Favors makes 2-pt layup from 3 ft (assist by L. Ball),,74,69
325,3,2:09.0,,D. Bender misses 2-pt layup from 3 ft,74,69
326,3,2:05.0,Defensive rebound by L. Ball,,74,69
327,3,2:01.0,J. Redick misses 3-pt jump shot from 23 ft,,74,69
328,3,1:58.0,Offensive rebound by Team,,74,69
329,3,1:58.0,New Orleans full timeout,,74,69
330,3,1:58.0,J. Hayes enters the game for D. Favors,,74,69
331,3,1:58.0,,A. Wiggins enters the game for E. Paschall,74,69
332,3,1:56.0,J. Redick misses 3-pt jump shot from 24 ft,,74,69
333,3,1:54.0,Offensive rebound by L. Ball,,74,69
334,3,1:54.0,L. Ball misses 2-pt layup from 3 ft,,74,69
335,3,1:53.0,,Defensive rebound by Team,74,69
336,3,1:53.0,Loose ball foul by J. Hayes (drawn by D. Bender),,74,69
337,3,1:34.0,,J. Poole makes 2-pt layup from 2 ft (assist by D. Bender),74,71
338,3,1:21.0,J. Hart misses 3-pt jump shot from 27 ft,,74,71
339,3,1:20.0,,Defensive rebound by Team,74,71
340,3,1:20.0,J. Holiday enters the game for L. Ball,,74,71
341,3,1:04.0,,D. Bender makes 3-pt jump shot from 23 ft (assist by J. Toscano-Anderson),74,74
342,3,0:39.0,N. Melli makes 3-pt jump shot from 28 ft (assist by J. Redick),,77,74
343,3,0:28.0,,Offensive foul by J. Poole (drawn by J. Redick),77,74
344,3,0:28.0,,Turnover by J. Poole (offensive foul),77,74
345,3,0:28.0,,Violation by Team (delay of game),77,74
346,3,0:17.0,J. Redick misses 2-pt jump shot from 21 ft,,77,74
347,3,0:16.0,,Defensive rebound by K. Bowman,77,74
348,3,0:01.0,,J. Toscano-Anderson makes 2-pt hook shot from 9 ft (assist by J. Poole),77,76
349,3,0:01.0,,Shooting foul by J. Hart (drawn by J. Toscano-Anderson),77,76
350,3,0:01.0,,J. Toscano-Anderson makes free throw 1 of 1,77,77
351,3,0:01.0,J. Holiday misses 3-pt jump shot from 60 ft,,77,77
352,3,0:00.0,Offensive rebound by Team,,77,77
353,4,11:38.0,J. Holiday makes 2-pt layup from 4 ft,,79,77
354,4,11:13.0,,Turnover by Team (shot clock),79,77
355,4,10:57.0,N. Melli makes 3-pt jump shot from 30 ft (assist by J. Holiday),,82,77
356,4,10:39.0,,K. Bowman misses 2-pt dunk from 2 ft (block by N. Melli),82,77
357,4,10:37.0,,Offensive rebound by K. Bowman,82,77
358,4,10:32.0,,K. Bowman makes 2-pt layup from 2 ft,82,79
359,4,10:22.0,Z. Williamson misses 2-pt jump shot from 11 ft (block by J. Toscano-Anderson),,82,79
360,4,10:20.0,Offensive rebound by Z. Williamson,,82,79
361,4,10:12.0,J. Holiday makes 3-pt jump shot from 27 ft,,85,79
362,4,9:44.0,,D. Bender misses 2-pt hook shot from 8 ft,85,79
363,4,9:43.0,Defensive rebound by J. Hart,,85,79
364,4,9:35.0,N. Melli makes 3-pt jump shot from 31 ft (assist by J. Holiday),,88,79
365,4,9:35.0,,Golden State full timeout,88,79
366,4,9:35.0,,D. Lee enters the game for D. Bender,88,79
367,4,9:35.0,,A. Smailagić enters the game for A. Wiggins,88,79
368,4,9:22.0,,J. Toscano-Anderson makes 3-pt jump shot from 27 ft (assist by K. Bowman),88,82
369,4,8:57.0,J. Holiday makes 2-pt jump shot from 6 ft,,90,82
370,4,8:48.0,,Personal foul by J. Hart (drawn by D. Lee),90,82
371,4,8:38.0,,A. Smailagić misses 2-pt jump shot from 6 ft,90,82
372,4,8:37.0,Defensive rebound by J. Holiday,,90,82
373,4,8:26.0,Z. Williamson makes 2-pt layup from 2 ft (assist by J. Holiday),,92,82
374,4,8:16.0,,J. Poole misses 2-pt layup from 3 ft (block by J. Redick),92,82
375,4,8:15.0,,Offensive rebound by Team,92,82
376,4,8:15.0,,E. Paschall enters the game for A. Smailagić,92,82
377,4,8:12.0,,J. Toscano-Anderson makes 3-pt jump shot from 27 ft (assist by D. Lee),92,85
378,4,7:55.0,Z. Williamson makes 2-pt layup from 3 ft,,94,85
