,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,HOUSTON_ACTION,SACRAMENTO_SCORE,HOUSTON_SCORE
43,1,6:23.0,Personal foul by P. Tucker (drawn by N. Bjelica),,13,10
44,1,6:15.0,N. Bjelica makes 2-pt hook shot from 9 ft (assist by H. Barnes),,15,10
45,1,6:02.0,,R. Westbrook misses 2-pt jump shot from 11 ft,15,10
46,1,6:00.0,Defensive rebound by R. Holmes,,15,10
47,1,6:00.0,T. Ariza enters the game for H. Barnes,,15,10
48,1,6:00.0,B. Bogdanović enters the game for N. Bjelica,,15,10
49,1,6:00.0,,B. McLemore enters the game for R. Westbrook,15,10
50,1,5:40.0,C. Joseph makes 3-pt jump shot from 25 ft (assist by T. Ariza),,18,10
51,1,5:27.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by B. McLemore),18,13
52,1,5:17.0,C. Joseph misses 3-pt jump shot from 27 ft,,18,13
53,1,5:15.0,,Defensive rebound by C. Capela,18,13
54,1,5:02.0,,Turnover by D. House (bad pass; steal by B. Hield),18,13
55,1,4:58.0,B. Hield misses 2-pt layup from 2 ft,,18,13
56,1,4:51.0,Offensive rebound by T. Ariza,,18,13
57,1,4:51.0,T. Ariza makes 2-pt layup at rim,,20,13
58,1,4:34.0,,J. Harden misses 2-pt jump shot from 5 ft,20,13
59,1,4:28.0,,Offensive rebound by C. Capela,20,13
60,1,4:28.0,,C. Capela makes 2-pt layup from 1 ft,20,15
61,1,4:20.0,R. Holmes makes 2-pt hook shot from 11 ft (assist by B. Bogdanović),,22,15
62,1,4:05.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),22,17
63,1,3:48.0,R. Holmes misses 2-pt hook shot from 10 ft (block by J. Harden),,22,17
64,1,3:46.0,,Defensive rebound by P. Tucker,22,17
65,1,3:43.0,,B. McLemore misses 3-pt jump shot from 27 ft,22,17
66,1,3:41.0,Defensive rebound by R. Holmes,,22,17
67,1,3:30.0,Shooting foul by C. Capela (drawn by R. Holmes),,22,17
68,1,3:30.0,,Houston full timeout,22,17
69,1,3:30.0,H. Barnes enters the game for B. Hield,,22,17
70,1,3:30.0,,G. Clark enters the game for C. Capela,22,17
71,1,3:30.0,,C. Clemons enters the game for D. House,22,17
72,1,3:30.0,R. Holmes makes free throw 1 of 2,,23,17
73,1,3:30.0,R. Holmes makes free throw 2 of 2,,24,17
74,1,3:06.0,,C. Clemons misses 3-pt jump shot from 28 ft,24,17
75,1,3:04.0,,Offensive rebound by P. Tucker,24,17
76,1,3:01.0,,B. McLemore misses 3-pt jump shot from 25 ft (block by T. Ariza),24,17
77,1,2:59.0,,Offensive rebound by Team,24,17
78,1,2:59.0,,R. Westbrook enters the game for P. Tucker,24,17
79,1,2:54.0,,R. Westbrook misses 2-pt layup from 3 ft (block by H. Barnes),24,17
80,1,2:52.0,Defensive rebound by H. Barnes,,24,17
81,1,2:30.0,Turnover by Team (shot clock),,24,17
82,1,2:16.0,,J. Harden makes 3-pt jump shot from 28 ft,24,20
83,1,2:16.0,,Shooting foul by C. Joseph (drawn by J. Harden),24,20
84,1,2:16.0,,J. Harden makes free throw 1 of 1,24,21
85,1,1:51.0,H. Barnes makes 2-pt layup from 1 ft (assist by C. Joseph),,26,21
86,1,1:39.0,,B. McLemore misses 3-pt jump shot from 24 ft,26,21
87,1,1:37.0,Defensive rebound by T. Ariza,,26,21
88,1,1:32.0,Turnover by H. Barnes (bad pass),,26,21
89,1,1:22.0,,R. Westbrook makes 2-pt jump shot from 18 ft,26,23
90,1,1:07.0,T. Ariza makes 3-pt jump shot from 27 ft (assist by H. Barnes),,29,23
91,1,0:58.0,,J. Harden misses 2-pt layup from 5 ft (block by C. Joseph),29,23
92,1,0:55.0,Defensive rebound by T. Ariza,,29,23
93,1,0:52.0,T. Ariza makes 3-pt jump shot from 27 ft (assist by C. Joseph),,32,23
94,1,0:45.0,,G. Clark makes 3-pt jump shot from 23 ft (assist by B. McLemore),32,26
95,1,0:38.0,T. Ariza misses 3-pt jump shot from 27 ft,,32,26
96,1,0:35.0,,Defensive rebound by R. Westbrook,32,26
97,1,0:31.0,,Turnover by R. Westbrook (bad pass; steal by R. Holmes),32,26
98,1,0:24.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,32,26
99,1,0:21.0,,Defensive rebound by Team,32,26
100,1,0:03.0,,Shooting foul by R. Holmes (drawn by G. Clark),32,26
101,1,0:03.0,,G. Clark makes free throw 1 of 2,32,27
102,1,0:03.0,Y. Ferrell enters the game for R. Holmes,,32,27
103,1,0:03.0,B. Hield enters the game for C. Joseph,,32,27
104,1,0:03.0,,G. Clark makes free throw 2 of 2,32,28
105,2,11:43.0,H. Barnes makes 2-pt dunk from 1 ft (assist by N. Bjelica),,34,28
106,2,11:31.0,,B. McLemore makes 3-pt jump shot from 26 ft (assist by R. Westbrook),34,31
107,2,11:15.0,T. Ariza misses 3-pt jump shot from 24 ft,,34,31
108,2,11:14.0,,Defensive rebound by R. Westbrook,34,31
109,2,10:52.0,,G. Clark makes 3-pt jump shot from 28 ft (assist by R. Westbrook),34,34
110,2,10:30.0,Shooting foul by B. McLemore (drawn by N. Bjelica),,34,34
111,2,10:30.0,N. Bjelica makes free throw 1 of 2,,35,34
112,2,10:30.0,N. Bjelica makes free throw 2 of 2,,36,34
113,2,10:20.0,,C. Capela makes 2-pt dunk from 1 ft (assist by R. Westbrook),36,36
114,2,10:04.0,T. Ariza misses 3-pt jump shot from 24 ft,,36,36
115,2,10:03.0,,Defensive rebound by C. Capela,36,36
116,2,9:51.0,,G. Clark makes 3-pt jump shot from 26 ft (assist by B. McLemore),36,39
117,2,9:51.0,Sacramento full timeout,,36,39
118,2,9:37.0,H. Barnes misses 2-pt hook shot from 9 ft,,36,39
119,2,9:36.0,,Defensive rebound by Team,36,39
120,2,9:34.0,,Technical foul by L. Walton,36,39
121,2,9:34.0,,R. Westbrook makes technical free throw,36,40
122,2,9:26.0,,Turnover by C. Capela (lost ball; steal by N. Bjelica),36,40
123,2,9:08.0,Y. Ferrell makes 2-pt jump shot from 18 ft (assist by T. Ariza),,38,40
124,2,8:57.0,,B. McLemore makes 3-pt jump shot from 24 ft (assist by R. Westbrook),38,43
125,2,8:38.0,Turnover by N. Bjelica (lost ball; steal by R. Westbrook),,38,43
126,2,8:27.0,,G. Clark misses 3-pt jump shot from 23 ft,38,43
127,2,8:25.0,,Offensive rebound by D. House,38,43
128,2,8:12.0,,D. House misses 3-pt jump shot from 27 ft,38,43
129,2,8:11.0,Defensive rebound by Team,,38,43
130,2,7:56.0,Shooting foul by G. Clark (drawn by Y. Ferrell),,38,43
131,2,7:56.0,Y. Ferrell makes free throw 1 of 2,,39,43
132,2,7:56.0,B. Hield enters the game for B. Bogdanović,,39,43
133,2,7:56.0,,J. Harden enters the game for G. Clark,39,43
134,2,7:56.0,,P. Tucker enters the game for B. McLemore,39,43
135,2,7:56.0,Y. Ferrell misses free throw 2 of 2,,39,43
136,2,7:56.0,,Defensive rebound by C. Capela,39,43
137,2,7:45.0,,Turnover by R. Westbrook (lost ball; steal by N. Bjelica),39,43
138,2,7:35.0,H. Barnes misses 3-pt jump shot from 26 ft,,39,43
139,2,7:33.0,,Defensive rebound by C. Capela,39,43
140,2,7:22.0,,P. Tucker misses 3-pt jump shot from 22 ft,39,43
141,2,7:18.0,Defensive rebound by T. Ariza,,39,43
142,2,7:14.0,H. Barnes makes 2-pt dunk from 1 ft (assist by Y. Ferrell),,41,43
143,2,7:01.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by D. House),41,46
144,2,6:42.0,B. Hield makes 2-pt layup from 2 ft (assist by N. Bjelica),,43,46
145,2,6:22.0,,Personal foul by T. Ariza (drawn by J. Harden),43,46
146,2,6:22.0,C. Joseph enters the game for H. Barnes,,43,46
147,2,6:13.0,,Shooting foul by B. Hield (drawn by R. Westbrook),43,46
148,2,6:13.0,,R. Westbrook makes free throw 1 of 2,43,47
149,2,6:13.0,,R. Westbrook makes free throw 2 of 2,43,48
150,2,5:56.0,Turnover by B. Hield (back court),,43,48
151,2,5:56.0,,B. McLemore enters the game for R. Westbrook,43,48
152,2,5:41.0,,J. Harden misses 3-pt jump shot from 28 ft,43,48
153,2,5:39.0,Defensive rebound by Y. Ferrell,,43,48
154,2,5:35.0,Y. Ferrell misses 2-pt jump shot from 18 ft,,43,48
155,2,5:33.0,,Defensive rebound by C. Capela,43,48
156,2,5:22.0,,J. Harden makes 3-pt jump shot from 28 ft,43,51
157,2,5:04.0,B. Hield misses 3-pt jump shot from 27 ft,,43,51
158,2,5:02.0,,Defensive rebound by P. Tucker,43,51
159,2,4:56.0,,J. Harden makes 2-pt jump shot from 10 ft,43,53
160,2,4:56.0,,Shooting foul by T. Ariza (drawn by J. Harden),43,53
161,2,4:56.0,B. Bogdanović enters the game for N. Bjelica,,43,53
162,2,4:56.0,R. Holmes enters the game for Y. Ferrell,,43,53
163,2,4:56.0,,J. Harden makes free throw 1 of 1,43,54
164,2,4:41.0,C. Joseph makes 3-pt jump shot from 28 ft (assist by B. Hield),,46,54
165,2,4:31.0,,B. McLemore misses 3-pt jump shot from 26 ft,46,54
166,2,4:28.0,Defensive rebound by R. Holmes,,46,54
167,2,4:14.0,C. Joseph makes 3-pt jump shot from 26 ft,,49,54
168,2,3:56.0,,B. McLemore misses 3-pt jump shot from 24 ft,49,54
169,2,3:52.0,,Offensive rebound by P. Tucker,49,54
170,2,3:52.0,,P. Tucker makes 2-pt layup from 1 ft,49,56
171,2,3:45.0,B. Hield makes 3-pt jump shot from 27 ft (assist by C. Joseph),,52,56
172,2,3:31.0,,D. House misses 3-pt jump shot from 23 ft,52,56
173,2,3:28.0,Defensive rebound by B. Bogdanović,,52,56
174,2,3:21.0,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by T. Ariza),,55,56
175,2,3:21.0,,Houston full timeout,55,56
176,2,3:21.0,H. Barnes enters the game for T. Ariza,,55,56
177,2,3:21.0,,R. Westbrook enters the game for C. Capela,55,56
178,2,3:07.0,,R. Westbrook makes 3-pt jump shot from 24 ft,55,59
179,2,2:46.0,B. Bogdanović misses 2-pt hook shot from 8 ft,,55,59
180,2,2:44.0,,Defensive rebound by P. Tucker,55,59
181,2,2:42.0,,Personal foul by B. Bogdanović (drawn by R. Westbrook),55,59
182,2,2:42.0,,G. Clark enters the game for D. House,55,59
183,2,2:38.0,,B. McLemore makes 3-pt jump shot from 26 ft (assist by R. Westbrook),55,62
184,2,2:14.0,C. Joseph misses 2-pt jump shot from 21 ft,,55,62
185,2,2:13.0,,Defensive rebound by G. Clark,55,62
186,2,1:53.0,,P. Tucker misses 3-pt jump shot from 23 ft,55,62
187,2,1:51.0,Defensive rebound by B. Hield,,55,62
188,2,1:40.0,B. Bogdanović makes 2-pt jump shot from 10 ft (assist by B. Hield),,57,62
189,2,1:40.0,Shooting foul by P. Tucker (drawn by B. Bogdanović),,57,62
190,2,1:40.0,B. Bogdanović misses free throw 1 of 1,,57,62
191,2,1:40.0,,Defensive rebound by P. Tucker,57,62
192,2,1:30.0,,B. McLemore misses 3-pt jump shot from 28 ft,57,62
193,2,1:28.0,Defensive rebound by C. Joseph,,57,62
194,2,1:21.0,H. Barnes misses 3-pt jump shot from 23 ft,,57,62
195,2,1:19.0,,Defensive rebound by P. Tucker,57,62
196,2,1:10.0,,B. McLemore misses 3-pt jump shot from 24 ft,57,62
197,2,1:07.0,,Offensive rebound by P. Tucker,57,62
198,2,1:07.0,,Turnover by P. Tucker (bad pass),57,62
199,2,0:48.0,H. Barnes misses 3-pt jump shot from 23 ft,,57,62
200,2,0:45.0,,Defensive rebound by J. Harden,57,62
201,2,0:40.0,,J. Harden misses 2-pt layup from 2 ft (block by R. Holmes),57,62
202,2,0:39.0,Defensive rebound by C. Joseph,,57,62
203,2,0:34.0,B. Hield makes 2-pt jump shot from 2 ft,,59,62
204,2,0:28.0,,R. Westbrook makes 2-pt jump shot from 8 ft,59,64
205,2,0:08.0,B. Hield misses 3-pt jump shot from 28 ft,,59,64
206,2,0:06.0,,Defensive rebound by R. Westbrook,59,64
207,2,0:00.0,,J. Harden misses 3-pt jump shot from 28 ft,59,64
208,2,0:00.0,,Offensive rebound by Team,59,64
209,3,11:38.0,Turnover by B. Hield (lost ball; steal by J. Harden),,59,64
210,3,11:28.0,,D. House misses 3-pt jump shot from 26 ft,59,64
211,3,11:24.0,Defensive rebound by B. Hield,,59,64
212,3,11:19.0,C. Joseph misses 2-pt layup from 2 ft (block by D. House),,59,64
213,3,11:16.0,Offensive rebound by R. Holmes,,59,64
214,3,11:16.0,R. Holmes makes 2-pt dunk from 1 ft,,61,64
215,3,11:01.0,,D. House misses 3-pt jump shot from 26 ft,61,64
216,3,10:59.0,Defensive rebound by H. Barnes,,61,64
217,3,10:53.0,Personal foul by J. Harden (drawn by R. Holmes),,61,64
218,3,10:49.0,Turnover by H. Barnes (bad pass; steal by J. Harden),,61,64
219,3,10:39.0,,J. Harden misses 3-pt jump shot from 27 ft,61,64
220,3,10:37.0,Defensive rebound by H. Barnes,,61,64
221,3,10:21.0,Shooting foul by R. Westbrook (drawn by R. Holmes),,61,64
222,3,10:21.0,R. Holmes makes free throw 1 of 2,,62,64
223,3,10:21.0,R. Holmes makes free throw 2 of 2,,63,64
224,3,10:10.0,,D. House makes 3-pt jump shot from 26 ft (assist by P. Tucker),63,67
225,3,9:53.0,R. Holmes makes 2-pt dunk from 1 ft (assist by N. Bjelica),,65,67
226,3,9:32.0,,P. Tucker makes 2-pt jump shot from 12 ft (assist by D. House),65,69
227,3,9:21.0,B. Hield makes 3-pt jump shot from 25 ft,,68,69
228,3,9:10.0,,Personal foul by N. Bjelica (drawn by C. Capela),68,69
229,3,9:04.0,,J. Harden misses 3-pt jump shot from 24 ft,68,69
230,3,9:02.0,Defensive rebound by H. Barnes,,68,69
231,3,8:59.0,Turnover by H. Barnes (bad pass; steal by R. Westbrook),,68,69
232,3,8:54.0,,J. Harden makes 3-pt jump shot from 25 ft (assist by R. Westbrook),68,72
233,3,8:31.0,C. Joseph misses 2-pt jump shot from 19 ft,,68,72
234,3,8:28.0,,Defensive rebound by C. Capela,68,72
235,3,8:23.0,,Turnover by R. Westbrook (bad pass; steal by R. Holmes),68,72
236,3,8:18.0,B. Hield makes 3-pt jump shot from 27 ft,,71,72
237,3,7:56.0,,D. House misses 3-pt jump shot from 26 ft,71,72
238,3,7:54.0,Defensive rebound by B. Hield,,71,72
239,3,7:47.0,B. Hield misses 3-pt jump shot from 31 ft,,71,72
240,3,7:45.0,Offensive rebound by C. Joseph,,71,72
241,3,7:43.0,C. Joseph misses 2-pt jump shot from 16 ft,,71,72
242,3,7:40.0,Offensive rebound by R. Holmes,,71,72
243,3,7:39.0,R. Holmes makes 2-pt layup from 1 ft,,73,72
244,3,7:31.0,,J. Harden misses 2-pt layup from 3 ft,73,72
245,3,7:29.0,Defensive rebound by N. Bjelica,,73,72
246,3,7:12.0,Shooting foul by D. House (drawn by H. Barnes),,73,72
247,3,7:12.0,H. Barnes makes free throw 1 of 2,,74,72
248,3,7:12.0,,B. McLemore enters the game for D. House,74,72
249,3,7:12.0,H. Barnes makes free throw 2 of 2,,75,72
250,3,7:02.0,,B. McLemore misses 3-pt jump shot from 23 ft,75,72
251,3,7:00.0,,Offensive rebound by C. Capela,75,72
252,3,6:52.0,,R. Westbrook misses 3-pt jump shot from 23 ft,75,72
253,3,6:52.0,,Offensive rebound by Team,75,72
254,3,6:52.0,Loose ball foul by R. Holmes (drawn by P. Tucker),,75,72
255,3,6:52.0,,Houston full timeout,75,72
256,3,6:52.0,B. Bogdanović enters the game for H. Barnes,,75,72
257,3,6:49.0,,Shooting foul by N. Bjelica (drawn by R. Westbrook),75,72
258,3,6:49.0,,R. Westbrook makes free throw 1 of 2,75,73
259,3,6:49.0,,R. Westbrook makes free throw 2 of 2,75,74
260,3,6:27.0,N. Bjelica misses 2-pt jump shot from 14 ft,,75,74
261,3,6:25.0,,Defensive rebound by P. Tucker,75,74
262,3,6:09.0,,R. Westbrook makes 2-pt layup from 2 ft (assist by J. Harden),75,76
263,3,5:49.0,C. Joseph misses 3-pt jump shot from 24 ft,,75,76
264,3,5:47.0,,Defensive rebound by P. Tucker,75,76
265,3,5:38.0,,J. Harden makes 2-pt jump shot from 8 ft,75,78
266,3,5:21.0,N. Bjelica misses 3-pt jump shot from 29 ft,,75,78
267,3,5:20.0,,Defensive rebound by P. Tucker,75,78
268,3,5:13.0,,P. Tucker misses 3-pt jump shot from 26 ft,75,78
269,3,5:11.0,,Offensive rebound by C. Capela,75,78
270,3,5:11.0,,Shooting foul by R. Holmes (drawn by C. Capela),75,78
271,3,5:11.0,,C. Capela misses free throw 1 of 2,75,78
272,3,5:11.0,,Offensive rebound by Team,75,78
273,3,5:11.0,,D. House enters the game for R. Westbrook,75,78
274,3,5:11.0,,C. Capela makes free throw 2 of 2,75,79
275,3,4:51.0,B. Hield makes 2-pt jump shot from 16 ft,,77,79
276,3,4:36.0,,D. House makes 3-pt jump shot from 24 ft (assist by B. McLemore),77,82
277,3,4:13.0,,Violation by Team (kicked ball),77,82
278,3,4:13.0,Sacramento full timeout,,77,82
279,3,4:13.0,T. Ariza enters the game for N. Bjelica,,77,82
280,3,4:13.0,,G. Clark enters the game for C. Capela,77,82
281,3,3:59.0,B. Hield misses 2-pt jump shot from 21 ft,,77,82
282,3,3:57.0,,Defensive rebound by B. McLemore,77,82
283,3,3:49.0,,Turnover by J. Harden (bad pass; steal by R. Holmes),77,82
284,3,3:45.0,Shooting foul by B. McLemore (drawn by R. Holmes),,77,82
285,3,3:45.0,R. Holmes makes free throw 1 of 2,,78,82
286,3,3:45.0,R. Holmes makes free throw 2 of 2,,79,82
287,3,3:32.0,,Turnover by J. Harden (bad pass),79,82
288,3,3:12.0,B. Bogdanović makes 3-pt jump shot from 29 ft (assist by B. Hield),,82,82
289,3,2:48.0,,D. House makes 3-pt jump shot from 25 ft (assist by J. Harden),82,85
290,3,2:22.0,B. Bogdanović makes 2-pt jump shot from 11 ft (assist by T. Ariza),,84,85
291,3,2:09.0,,J. Harden makes 2-pt jump shot from 9 ft,84,87
292,3,1:51.0,T. Ariza misses 2-pt jump shot from 21 ft,,84,87
293,3,1:49.0,,Defensive rebound by J. Harden,84,87
294,3,1:41.0,,Personal foul by T. Ariza (drawn by J. Harden),84,87
295,3,1:41.0,,J. Harden makes free throw 1 of 2,84,88
296,3,1:41.0,H. Barnes enters the game for R. Holmes,,84,88
297,3,1:41.0,,R. Westbrook enters the game for P. Tucker,84,88
298,3,1:41.0,,J. Harden makes free throw 2 of 2,84,89
299,3,1:29.0,Personal foul by D. House (drawn by H. Barnes),,84,89
300,3,1:29.0,H. Barnes makes free throw 1 of 2,,85,89
301,3,1:29.0,H. Barnes makes free throw 2 of 2,,86,89
302,3,1:17.0,,R. Westbrook makes 2-pt layup from 5 ft (assist by J. Harden),86,91
303,3,0:52.0,B. Hield makes 3-pt jump shot from 27 ft,,89,91
304,3,0:44.0,,Offensive foul by J. Harden (drawn by C. Joseph),89,91
305,3,0:44.0,,Turnover by J. Harden (offensive foul),89,91
306,3,0:44.0,,Houston full timeout,89,91
307,3,0:44.0,,Instant Replay (Challenge: Ruling Stands),89,91
308,3,0:38.0,C. Joseph makes 2-pt layup from 2 ft,,91,91
309,3,0:38.0,Shooting foul by R. Westbrook (drawn by C. Joseph),,91,91
310,3,0:38.0,C. Joseph makes free throw 1 of 1,,92,91
311,3,0:38.0,R. Holmes enters the game for B. Hield,,92,91
312,3,0:32.0,,Personal foul by T. Ariza (drawn by J. Harden),92,91
313,3,0:32.0,Sacramento full timeout,,92,91
314,3,0:32.0,Instant Replay (Challenge: Ruling Stands),,92,91
315,3,0:32.0,B. Hield enters the game for R. Holmes,,92,91
316,3,0:32.0,,J. Harden makes free throw 1 of 2,92,92
317,3,0:32.0,,J. Harden makes free throw 2 of 2,92,93
318,3,0:21.0,Shooting foul by J. Harden (drawn by H. Barnes),,92,93
319,3,0:21.0,H. Barnes makes free throw 1 of 2,,93,93
320,3,0:21.0,H. Barnes makes free throw 2 of 2,,94,93
321,3,0:05.0,,Turnover by J. Harden (lost ball; steal by T. Ariza),94,93
322,3,0:01.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,94,93
323,3,0:01.0,,Defensive rebound by B. McLemore,94,93
324,4,11:42.0,,Turnover by R. Westbrook (bad pass; steal by N. Bjelica),94,93
325,4,11:20.0,H. Barnes misses 3-pt jump shot from 24 ft,,94,93
326,4,11:18.0,,Defensive rebound by C. Capela,94,93
327,4,11:10.0,,Turnover by C. Capela (traveling),94,93
328,4,11:00.0,Turnover by N. Bjelica (out of bounds lost ball),,94,93
329,4,10:54.0,,Shooting foul by B. Bogdanović (drawn by R. Westbrook),94,93
330,4,10:54.0,,R. Westbrook misses free throw 1 of 2,94,93
331,4,10:54.0,,Offensive rebound by Team,94,93
332,4,10:54.0,,R. Westbrook makes free throw 2 of 2,94,94
333,4,10:36.0,N. Bjelica makes 2-pt layup from 1 ft (assist by T. Ariza),,96,94
334,4,10:22.0,,D. House makes 2-pt layup from 1 ft (assist by R. Westbrook),96,96
335,4,10:10.0,Personal foul by D. House (drawn by T. Ariza),,96,96
336,4,10:04.0,Personal foul by D. House (drawn by H. Barnes),,96,96
337,4,9:56.0,N. Bjelica makes 3-pt jump shot from 27 ft (assist by T. Ariza),,99,96
338,4,9:44.0,,Turnover by R. Westbrook (bad pass; steal by H. Barnes),99,96
339,4,9:40.0,Y. Ferrell misses 2-pt layup from 2 ft (block by G. Clark),,99,96
340,4,9:37.0,Offensive rebound by H. Barnes,,99,96
341,4,9:30.0,T. Ariza misses 3-pt jump shot from 27 ft,,99,96
342,4,9:28.0,,Defensive rebound by G. Clark,99,96
343,4,9:18.0,,G. Clark misses 3-pt jump shot from 27 ft,99,96
344,4,9:14.0,,Offensive rebound by B. McLemore,99,96
345,4,9:10.0,,D. House misses 3-pt jump shot from 27 ft,99,96
346,4,9:07.0,,Offensive rebound by C. Capela,99,96
347,4,9:02.0,,Turnover by D. House (bad pass; steal by T. Ariza),99,96
348,4,9:01.0,Personal foul by R. Westbrook (drawn by T. Ariza),,99,96
349,4,9:01.0,R. Holmes enters the game for H. Barnes,,99,96
350,4,8:40.0,Y. Ferrell makes 3-pt jump shot from 27 ft (assist by T. Ariza),,102,96
351,4,8:27.0,,D. House misses 3-pt jump shot from 24 ft,102,96
352,4,8:24.0,,Offensive rebound by C. Capela,102,96
353,4,8:22.0,,R. Westbrook misses 3-pt jump shot from 29 ft,102,96
354,4,8:20.0,Defensive rebound by B. Bogdanović,,102,96
355,4,8:15.0,Y. Ferrell misses 3-pt jump shot from 23 ft,,102,96
356,4,8:13.0,,Defensive rebound by C. Capela,102,96
357,4,8:07.0,,R. Westbrook makes 2-pt layup from 2 ft,102,98
358,4,8:07.0,Violation by Team (def goaltending),,102,98
359,4,7:57.0,Personal foul by R. Westbrook (drawn by R. Holmes),,102,98
360,4,7:57.0,,J. Harden enters the game for D. House,102,98
361,4,7:57.0,,P. Tucker enters the game for R. Westbrook,102,98
362,4,7:50.0,N. Bjelica misses 3-pt jump shot from 26 ft,,102,98
363,4,7:47.0,,Defensive rebound by C. Capela,102,98
364,4,7:39.0,,J. Harden misses 3-pt jump shot from 30 ft,102,98
365,4,7:39.0,,Offensive rebound by Team,102,98
366,4,7:39.0,Loose ball foul by N. Bjelica (drawn by P. Tucker),,102,98
367,4,7:39.0,C. Joseph enters the game for Y. Ferrell,,102,98
368,4,7:34.0,,G. Clark misses 2-pt layup from 5 ft,102,98
369,4,7:33.0,Defensive rebound by R. Holmes,,102,98
370,4,7:20.0,N. Bjelica misses 2-pt jump shot from 14 ft,,102,98
371,4,7:18.0,,Defensive rebound by C. Capela,102,98
372,4,7:06.0,,J. Harden makes 2-pt jump shot from 7 ft,102,100
373,4,6:50.0,B. Bogdanović makes 3-pt jump shot from 26 ft,,105,100
374,4,6:21.0,,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),105,102
375,4,6:06.0,B. Bogdanović misses 2-pt layup from 1 ft,,105,102
376,4,6:03.0,,Defensive rebound by J. Harden,105,102
377,4,5:58.0,,C. Capela makes 2-pt layup from 2 ft (assist by J. Harden),105,104
378,4,5:41.0,B. Bogdanović misses 2-pt layup from 3 ft (block by G. Clark),,105,104
379,4,5:38.0,,Defensive rebound by G. Clark,105,104
380,4,5:31.0,,B. McLemore misses 3-pt jump shot from 28 ft,105,104
