,QUARTER,TIME_REMAINING,DETROIT_ACTION,WASHINGTON_ACTION,DETROIT_SCORE,WASHINGTON_SCORE
101,1,1:11.0,Personal foul by C. Miles (drawn by L. Kennard),,23,25
102,1,1:11.0,L. Kennard makes free throw 1 of 2,,24,25
103,1,1:11.0,L. Kennard makes free throw 2 of 2,,25,25
104,1,0:59.0,,I. Smith makes 2-pt jump shot from 13 ft (assist by C. Miles),25,27
105,1,0:49.0,Shooting foul by T. Brown (drawn by L. Kennard),,25,27
106,1,0:49.0,L. Kennard makes free throw 1 of 3,,26,27
107,1,0:49.0,L. Kennard makes free throw 2 of 3,,27,27
108,1,0:49.0,L. Kennard makes free throw 3 of 3,,28,27
109,1,0:40.0,,C. Miles misses 3-pt jump shot from 25 ft,28,27
110,1,0:37.0,,Offensive rebound by M. Wagner,28,27
111,1,0:33.0,,Shooting foul by T. Maker (drawn by M. Wagner),28,27
112,1,0:33.0,,M. Wagner makes free throw 1 of 2,28,28
113,1,0:33.0,,M. Wagner makes free throw 2 of 2,28,29
114,1,0:19.0,L. Kennard makes 2-pt jump shot from 14 ft,,30,29
115,1,0:04.0,,I. Bonga misses 3-pt jump shot from 26 ft,30,29
116,1,0:04.0,,Offensive rebound by C. Miles,30,29
117,1,0:01.0,,C. Miles misses 2-pt layup from 3 ft,30,29
118,1,0:01.0,,Offensive rebound by T. Brown,30,29
119,1,0:00.0,,T. Brown makes 2-pt layup at rim,30,31
120,1,0:00.0,,Instant Replay (Request: Ruling Stands),30,31
121,2,11:41.0,,I. Smith misses 2-pt jump shot from 4 ft,30,31
122,2,11:39.0,,Offensive rebound by Team,30,31
123,2,11:35.0,,C. Miles makes 2-pt layup from 3 ft (assist by I. Smith),30,33
124,2,11:21.0,T. Snell misses 3-pt jump shot from 26 ft,,30,33
125,2,11:19.0,,Defensive rebound by I. Smith,30,33
126,2,11:10.0,,M. Wagner makes 2-pt layup from 3 ft,30,35
127,2,10:50.0,L. Galloway misses 2-pt jump shot from 7 ft,,30,35
128,2,10:48.0,,Defensive rebound by M. Wagner,30,35
129,2,10:42.0,,C. Miles makes 3-pt jump shot from 27 ft,30,38
130,2,10:20.0,Turnover by L. Kennard (bad pass; steal by T. Brown),,30,38
131,2,10:07.0,,C. Miles misses 3-pt jump shot from 24 ft,30,38
132,2,10:04.0,Defensive rebound by L. Kennard,,30,38
133,2,9:51.0,M. Morris makes 2-pt jump shot from 20 ft (assist by L. Galloway),,32,38
134,2,9:39.0,,M. Wagner misses 3-pt jump shot from 25 ft,32,38
135,2,9:36.0,Defensive rebound by M. Morris,,32,38
136,2,9:32.0,L. Kennard misses 3-pt jump shot from 27 ft,,32,38
137,2,9:28.0,,Defensive rebound by T. Brown,32,38
138,2,9:21.0,,Shooting foul by L. Kennard (drawn by T. Brown),32,38
139,2,9:21.0,,T. Brown makes free throw 1 of 2,32,39
140,2,9:21.0,A. Drummond enters the game for T. Maker,,32,39
141,2,9:21.0,,T. Brown makes free throw 2 of 2,32,40
142,2,9:11.0,Personal foul by C. Miles (drawn by M. Morris),,32,40
143,2,9:05.0,,Violation by Team (kicked ball),32,40
144,2,8:59.0,L. Galloway makes 3-pt jump shot from 25 ft (assist by L. Kennard),,35,40
145,2,8:47.0,,T. Brown makes 2-pt layup from 4 ft,35,42
146,2,8:31.0,Turnover by L. Kennard (bad pass; steal by T. Brown),,35,42
147,2,8:26.0,,I. Bonga makes 2-pt dunk at rim (assist by T. Brown),35,44
148,2,8:26.0,,Shooting foul by M. Morris (drawn by I. Bonga),35,44
149,2,8:26.0,B. Brown enters the game for L. Galloway,,35,44
150,2,8:26.0,,I. Bonga makes free throw 1 of 1,35,45
151,2,8:21.0,Detroit full timeout,,35,45
152,2,8:21.0,C. Wood enters the game for M. Morris,,35,45
153,2,8:21.0,,B. Beal enters the game for I. Bonga,35,45
154,2,8:07.0,Shooting foul by M. Wagner (drawn by A. Drummond),,35,45
155,2,8:07.0,A. Drummond makes free throw 1 of 2,,36,45
156,2,8:07.0,A. Drummond makes free throw 2 of 2,,37,45
157,2,7:58.0,,I. Smith makes 2-pt jump shot from 15 ft,37,47
158,2,7:45.0,T. Snell misses 2-pt jump shot from 8 ft,,37,47
159,2,7:41.0,,Defensive rebound by T. Brown,37,47
160,2,7:35.0,,Shooting foul by A. Drummond (drawn by C. Miles),37,47
161,2,7:35.0,,C. Miles makes free throw 1 of 2,37,48
162,2,7:35.0,,C. Miles makes free throw 2 of 2,37,49
163,2,7:24.0,L. Kennard misses 2-pt layup from 3 ft,,37,49
164,2,7:23.0,Offensive rebound by A. Drummond,,37,49
165,2,7:22.0,A. Drummond misses 2-pt layup from 1 ft,,37,49
166,2,7:22.0,Offensive rebound by A. Drummond,,37,49
167,2,7:22.0,A. Drummond misses 2-pt layup from 3 ft (block by C. Miles),,37,49
168,2,7:21.0,Offensive rebound by Team,,37,49
169,2,7:21.0,,R. Hachimura enters the game for C. Miles,37,49
170,2,7:09.0,B. Brown misses 2-pt jump shot from 11 ft,,37,49
171,2,7:07.0,,Defensive rebound by T. Brown,37,49
172,2,7:01.0,,I. Smith misses 2-pt layup at rim,37,49
173,2,6:59.0,Defensive rebound by A. Drummond,,37,49
174,2,6:51.0,A. Drummond misses 2-pt hook shot from 2 ft,,37,49
175,2,6:48.0,,Defensive rebound by T. Brown,37,49
176,2,6:39.0,,T. Brown misses 2-pt layup from 1 ft (block by C. Wood),37,49
177,2,6:36.0,,Offensive rebound by T. Brown,37,49
178,2,6:35.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by R. Hachimura),37,52
179,2,6:18.0,Turnover by B. Brown (bad pass),,37,52
180,2,5:55.0,,I. Smith misses 3-pt jump shot from 25 ft,37,52
181,2,5:51.0,,Offensive rebound by R. Hachimura,37,52
182,2,5:44.0,,R. Hachimura makes 2-pt dunk at rim (assist by I. Smith),37,54
183,2,5:36.0,Detroit full timeout,,37,54
184,2,5:36.0,L. Galloway enters the game for L. Kennard,,37,54
185,2,5:36.0,S. Mykhailiuk enters the game for T. Snell,,37,54
186,2,5:36.0,,T. Bryant enters the game for I. Smith,37,54
187,2,5:36.0,,I. Thomas enters the game for M. Wagner,37,54
188,2,5:22.0,B. Brown makes 3-pt jump shot from 26 ft (assist by S. Mykhailiuk),,40,54
189,2,5:05.0,,T. Brown misses 3-pt jump shot from 24 ft,40,54
190,2,5:03.0,Defensive rebound by Team,,40,54
191,2,4:38.0,C. Wood makes 3-pt jump shot from 27 ft (assist by B. Brown),,43,54
192,2,4:27.0,,Personal foul by B. Brown (drawn by B. Beal),43,54
193,2,4:15.0,,T. Bryant misses 2-pt hook shot from 10 ft,43,54
194,2,4:11.0,Defensive rebound by A. Drummond,,43,54
195,2,4:00.0,B. Brown misses 2-pt dunk from 3 ft (block by T. Bryant),,43,54
196,2,4:00.0,Offensive rebound by Team,,43,54
197,2,3:54.0,L. Galloway misses 3-pt jump shot from 26 ft,,43,54
198,2,3:50.0,,Defensive rebound by B. Beal,43,54
199,2,3:41.0,,Turnover by B. Beal (bad pass; steal by A. Drummond),43,54
200,2,3:37.0,C. Wood makes 2-pt dunk from 2 ft (assist by A. Drummond),,45,54
201,2,3:34.0,,Washington full timeout,45,54
202,2,3:34.0,,C. Miles enters the game for T. Brown,45,54
203,2,3:25.0,,R. Hachimura misses 3-pt jump shot from 23 ft,45,54
204,2,3:21.0,Defensive rebound by A. Drummond,,45,54
205,2,3:15.0,L. Galloway makes 3-pt jump shot from 23 ft (assist by C. Wood),,48,54
206,2,2:52.0,,B. Beal makes 2-pt jump shot from 5 ft (assist by R. Hachimura),48,56
207,2,2:45.0,A. Drummond makes 2-pt layup from 5 ft,,50,56
208,2,2:45.0,Shooting foul by T. Bryant (drawn by A. Drummond),,50,56
209,2,2:45.0,A. Drummond makes free throw 1 of 1,,51,56
210,2,2:30.0,,I. Thomas misses 2-pt layup from 6 ft (block by L. Galloway),51,56
211,2,2:27.0,Defensive rebound by A. Drummond,,51,56
212,2,2:25.0,B. Brown makes 2-pt dunk from 2 ft (assist by A. Drummond),,53,56
213,2,2:02.0,,I. Thomas makes 3-pt jump shot from 26 ft (assist by R. Hachimura),53,59
214,2,1:53.0,A. Drummond makes 2-pt layup from 3 ft (assist by B. Brown),,55,59
215,2,1:35.0,,Turnover by T. Bryant (3 sec),55,59
216,2,1:17.0,A. Drummond makes 2-pt hook shot from 2 ft,,57,59
217,2,1:07.0,,Shooting foul by B. Brown (drawn by B. Beal),57,59
218,2,1:07.0,,B. Beal makes free throw 1 of 2,57,60
219,2,1:07.0,,B. Beal misses free throw 2 of 2,57,60
220,2,1:04.0,Defensive rebound by C. Wood,,57,60
221,2,0:49.0,C. Wood makes 2-pt dunk from 2 ft (assist by B. Brown),,59,60
222,2,0:49.0,,Technical foul by C. Wood,59,60
223,2,0:49.0,,B. Beal makes technical free throw,59,61
224,2,0:35.0,,Shooting foul by B. Brown (drawn by B. Beal),59,61
225,2,0:35.0,,B. Beal makes free throw 1 of 2,59,62
226,2,0:35.0,L. Kennard enters the game for B. Brown,,59,62
227,2,0:35.0,T. Snell enters the game for C. Wood,,59,62
228,2,0:35.0,,I. Bonga enters the game for R. Hachimura,59,62
229,2,0:35.0,,B. Beal makes free throw 2 of 2,59,63
230,2,0:19.0,T. Snell makes 2-pt jump shot from 16 ft (assist by S. Mykhailiuk),,61,63
231,2,0:01.0,,I. Thomas misses 2-pt jump shot from 4 ft,61,63
232,2,0:00.0,Defensive rebound by A. Drummond,,61,63
233,3,11:46.0,,Shooting foul by A. Drummond (drawn by T. Bryant),61,63
234,3,11:46.0,,T. Bryant misses free throw 1 of 2,61,63
235,3,11:46.0,,Offensive rebound by Team,61,63
236,3,11:46.0,,T. Bryant makes free throw 2 of 2,61,64
237,3,11:33.0,B. Brown misses 2-pt jump shot from 4 ft,,61,64
238,3,11:29.0,Offensive rebound by A. Drummond,,61,64
239,3,11:29.0,A. Drummond misses 2-pt layup at rim,,61,64
240,3,11:28.0,Offensive rebound by A. Drummond,,61,64
241,3,11:27.0,Personal foul by T. Bryant (drawn by A. Drummond),,61,64
242,3,11:12.0,T. Snell misses 3-pt jump shot from 25 ft,,61,64
243,3,11:08.0,,Defensive rebound by T. Bryant,61,64
244,3,11:00.0,,I. Bonga misses 2-pt dunk from 3 ft (block by A. Drummond),61,64
245,3,10:58.0,Defensive rebound by L. Kennard,,61,64
246,3,10:55.0,M. Morris makes 2-pt layup from 1 ft (assist by L. Kennard),,63,64
247,3,10:38.0,,T. Bryant makes 3-pt jump shot from 25 ft (assist by B. Beal),63,67
248,3,10:33.0,Turnover by B. Brown (bad pass),,63,67
249,3,10:25.0,,I. Thomas makes 2-pt jump shot from 17 ft,63,69
250,3,10:11.0,Personal foul by R. Hachimura (drawn by A. Drummond),,63,69
251,3,9:59.0,Turnover by B. Brown (bad pass; steal by R. Hachimura),,63,69
252,3,9:45.0,,I. Thomas misses 3-pt jump shot from 27 ft (block by B. Brown),63,69
253,3,9:44.0,,Offensive rebound by Team,63,69
254,3,9:44.0,Detroit full timeout,,63,69
255,3,9:44.0,Instant Replay (Challenge: Ruling Stands),,63,69
256,3,9:27.0,,B. Beal misses 2-pt dunk from 2 ft,63,69
257,3,9:27.0,Defensive rebound by Team,,63,69
258,3,9:16.0,L. Kennard misses 2-pt jump shot from 13 ft,,63,69
259,3,9:10.0,Offensive rebound by A. Drummond,,63,69
260,3,9:10.0,A. Drummond makes 2-pt layup at rim,,65,69
261,3,8:57.0,,I. Thomas makes 2-pt layup from 3 ft (assist by B. Beal),65,71
262,3,8:46.0,Personal foul by R. Hachimura (drawn by M. Morris),,65,71
263,3,8:46.0,,D. Bertāns enters the game for R. Hachimura,65,71
264,3,8:38.0,Turnover by A. Drummond (bad pass; steal by B. Beal),,65,71
265,3,8:37.0,,Offensive foul by B. Beal (drawn by B. Brown),65,71
266,3,8:37.0,,Turnover by B. Beal (offensive foul),65,71
267,3,8:24.0,T. Snell misses 2-pt jump shot from 8 ft,,65,71
268,3,8:21.0,,Defensive rebound by I. Bonga,65,71
269,3,8:17.0,,D. Bertāns makes 3-pt jump shot from 30 ft (assist by I. Bonga),65,74
270,3,7:48.0,L. Kennard makes 3-pt jump shot from 27 ft,,68,74
271,3,7:35.0,,I. Thomas misses 2-pt jump shot from 21 ft,68,74
272,3,7:33.0,Defensive rebound by B. Brown,,68,74
273,3,7:25.0,T. Snell misses 3-pt jump shot from 24 ft,,68,74
274,3,7:21.0,,Defensive rebound by Team,68,74
275,3,7:21.0,Loose ball foul by A. Drummond (drawn by I. Bonga),,68,74
276,3,7:12.0,,T. Bryant makes 2-pt dunk from 3 ft (assist by B. Beal),68,76
277,3,6:49.0,B. Brown misses 3-pt jump shot from 26 ft,,68,76
278,3,6:47.0,,Defensive rebound by T. Bryant,68,76
279,3,6:40.0,,I. Bonga makes 2-pt jump shot from 6 ft (assist by B. Beal),68,78
280,3,6:20.0,M. Morris misses 2-pt jump shot from 16 ft,,68,78
281,3,6:18.0,,Defensive rebound by B. Beal,68,78
282,3,6:14.0,,B. Beal misses 3-pt jump shot from 27 ft,68,78
283,3,6:10.0,,Offensive rebound by D. Bertāns,68,78
284,3,6:04.0,,T. Bryant misses 3-pt jump shot from 25 ft,68,78
285,3,6:00.0,Defensive rebound by M. Morris,,68,78
286,3,5:55.0,A. Drummond makes 2-pt layup from 1 ft (assist by B. Brown),,70,78
287,3,5:43.0,,B. Beal misses 2-pt jump shot from 14 ft,70,78
288,3,5:39.0,,Offensive rebound by B. Beal,70,78
289,3,5:39.0,,B. Beal makes 2-pt layup from 1 ft,70,80
290,3,5:14.0,Turnover by Team (shot clock),,70,80
291,3,5:14.0,L. Galloway enters the game for T. Snell,,70,80
292,3,5:03.0,,I. Thomas misses 3-pt jump shot from 28 ft,70,80
293,3,5:01.0,,Offensive rebound by T. Bryant,70,80
294,3,4:57.0,,T. Bryant misses 2-pt layup from 3 ft,70,80
295,3,4:53.0,Defensive rebound by A. Drummond,,70,80
296,3,4:46.0,Turnover by M. Morris (traveling),,70,80
297,3,4:46.0,C. Wood enters the game for M. Morris,,70,80
298,3,4:28.0,,Turnover by B. Beal (lost ball; steal by B. Brown),70,80
299,3,4:23.0,L. Kennard makes 3-pt jump shot from 26 ft (assist by B. Brown),,73,80
300,3,4:22.0,,Washington full timeout,73,80
301,3,4:22.0,S. Mykhailiuk enters the game for L. Kennard,,73,80
302,3,4:22.0,,T. Brown enters the game for I. Bonga,73,80
303,3,4:22.0,,C. Miles enters the game for I. Thomas,73,80
304,3,4:08.0,,C. Miles makes 2-pt jump shot from 20 ft (assist by T. Brown),73,82
305,3,4:08.0,,Shooting foul by A. Drummond (drawn by C. Miles),73,82
306,3,4:08.0,T. Maker enters the game for A. Drummond,,73,82
307,3,4:08.0,,C. Miles makes free throw 1 of 1,73,83
308,3,3:55.0,B. Brown misses 3-pt jump shot from 23 ft,,73,83
309,3,3:51.0,,Defensive rebound by T. Brown,73,83
310,3,3:36.0,,B. Beal misses 2-pt layup from 2 ft,73,83
311,3,3:34.0,,Offensive rebound by T. Bryant,73,83
312,3,3:34.0,,T. Bryant makes 2-pt layup from 2 ft,73,85
313,3,3:22.0,L. Galloway makes 2-pt jump shot from 16 ft,,75,85
314,3,3:06.0,,Offensive foul by T. Bryant (drawn by C. Wood),75,85
315,3,3:06.0,,Turnover by T. Bryant (offensive foul),75,85
316,3,3:06.0,,I. Smith enters the game for B. Beal,75,85
317,3,3:06.0,,M. Wagner enters the game for T. Bryant,75,85
318,3,2:51.0,L. Galloway misses 3-pt jump shot from 26 ft,,75,85
319,3,2:48.0,Offensive rebound by B. Brown,,75,85
320,3,2:47.0,Turnover by B. Brown (bad pass; steal by M. Wagner),,75,85
321,3,2:31.0,,Shooting foul by T. Maker (drawn by M. Wagner),75,85
322,3,2:31.0,,M. Wagner makes free throw 1 of 2,75,86
323,3,2:31.0,L. Kennard enters the game for B. Brown,,75,86
324,3,2:31.0,,M. Wagner makes free throw 2 of 2,75,87
325,3,2:20.0,Turnover by L. Kennard (bad pass),,75,87
326,3,2:06.0,,Turnover by T. Brown (out of bounds lost ball),75,87
327,3,1:49.0,L. Kennard misses 2-pt jump shot from 14 ft,,75,87
328,3,1:47.0,,Defensive rebound by M. Wagner,75,87
329,3,1:42.0,,D. Bertāns makes 3-pt jump shot from 26 ft (assist by I. Smith),75,90
330,3,1:28.0,Personal foul by D. Bertāns (drawn by C. Wood),,75,90
331,3,1:13.0,Turnover by L. Kennard (lost ball; steal by T. Brown),,75,90
332,3,1:10.0,,Turnover by I. Smith (off goaltending),75,90
333,3,1:01.0,Turnover by T. Maker (bad pass; steal by M. Wagner),,75,90
334,3,0:51.0,,D. Bertāns misses 3-pt jump shot from 30 ft (block by C. Wood),75,90
335,3,0:46.0,Defensive rebound by L. Kennard,,75,90
336,3,0:45.0,Offensive foul by L. Kennard (drawn by C. Miles),,75,90
337,3,0:45.0,Turnover by L. Kennard (offensive foul),,75,90
338,3,0:45.0,,Technical foul by L. Kennard,75,90
339,3,0:45.0,,C. Miles makes technical free throw,75,91
340,3,0:31.0,,T. Brown makes 2-pt jump shot from 3 ft,75,93
341,3,0:11.0,Personal foul by M. Wagner (drawn by L. Kennard),,75,93
342,3,0:11.0,L. Kennard makes free throw 1 of 2,,76,93
343,3,0:11.0,L. Kennard makes free throw 2 of 2,,77,93
344,3,0:02.0,,I. Smith misses 2-pt layup from 3 ft (block by T. Maker),77,93
345,3,0:02.0,Defensive rebound by L. Kennard,,77,93
346,3,0:02.0,Personal foul by M. Wagner (drawn by L. Kennard),,77,93
347,3,0:02.0,L. Kennard misses free throw 1 of 2,,77,93
348,3,0:02.0,Offensive rebound by Team,,77,93
349,3,0:02.0,L. Kennard makes free throw 2 of 2,,78,93
350,3,0:00.0,,D. Bertāns misses 3-pt jump shot from 28 ft,78,93
351,3,0:00.0,,Offensive rebound by Team,78,93
352,4,11:44.0,T. Snell misses 3-pt jump shot from 25 ft,,78,93
353,4,11:41.0,Offensive rebound by B. Brown,,78,93
354,4,11:39.0,S. Mykhailiuk makes 3-pt jump shot from 26 ft (assist by B. Brown),,81,93
355,4,11:23.0,,D. Bertāns makes 3-pt jump shot from 26 ft (assist by I. Smith),81,96
356,4,10:59.0,L. Galloway misses 2-pt jump shot from 9 ft,,81,96
357,4,10:57.0,,Defensive rebound by C. Miles,81,96
358,4,10:52.0,,D. Bertāns misses 2-pt layup from 3 ft (block by A. Drummond),81,96
359,4,10:52.0,,Offensive rebound by Team,81,96
360,4,10:38.0,,I. Smith misses 2-pt layup from 4 ft,81,96
361,4,10:36.0,Defensive rebound by B. Brown,,81,96
362,4,10:24.0,A. Drummond misses 2-pt jump shot from 7 ft,,81,96
363,4,10:24.0,,Defensive rebound by Team,81,96
364,4,10:11.0,,Turnover by I. Smith (bad pass; steal by B. Brown),81,96
365,4,10:06.0,S. Mykhailiuk misses 3-pt jump shot from 24 ft,,81,96
366,4,10:03.0,,Defensive rebound by I. Smith,81,96
367,4,9:50.0,,M. Wagner misses 2-pt hook shot from 4 ft,81,96
368,4,9:49.0,Defensive rebound by A. Drummond,,81,96
369,4,9:41.0,T. Snell misses 2-pt layup from 1 ft (block by D. Bertāns),,81,96
370,4,9:37.0,Offensive rebound by B. Brown,,81,96
371,4,9:34.0,B. Brown makes 2-pt layup from 2 ft,,83,96
372,4,9:27.0,,C. Miles misses 3-pt jump shot from 28 ft,83,96
373,4,9:24.0,Defensive rebound by A. Drummond,,83,96
374,4,9:19.0,Turnover by A. Drummond (lost ball; steal by D. Bertāns),,83,96
375,4,9:12.0,,C. Miles misses 3-pt jump shot from 26 ft,83,96
376,4,9:10.0,Defensive rebound by Team,,83,96
377,4,8:53.0,A. Drummond misses 2-pt layup from 2 ft (block by M. Wagner),,83,96
378,4,8:53.0,Offensive rebound by Team,,83,96
379,4,8:51.0,T. Snell misses 2-pt jump shot from 18 ft,,83,96
380,4,8:49.0,Offensive rebound by A. Drummond,,83,96
381,4,8:48.0,A. Drummond misses 2-pt layup from 2 ft (block by M. Wagner),,83,96
382,4,8:48.0,,Defensive rebound by Team,83,96
383,4,8:47.0,Loose ball foul by A. Drummond (drawn by M. Wagner),,83,96
384,4,8:28.0,,M. Wagner makes 2-pt layup from 2 ft (assist by I. Smith),83,98
385,4,8:12.0,S. Mykhailiuk misses 2-pt layup from 6 ft,,83,98
386,4,8:12.0,Offensive rebound by Team,,83,98
