,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,PHOENIX_ACTION,CHARLOTTE_SCORE,PHOENIX_SCORE
65,1,4:49.0,,Offensive rebound by D. Ayton,7,9
66,1,4:49.0,,D. Ayton makes 2-pt layup from 1 ft,7,11
67,1,4:41.0,B. Biyombo makes 2-pt dunk from 1 ft (assist by M. Bridges),,9,11
68,1,4:23.0,,Shooting foul by B. Biyombo (drawn by M. Bridges),9,11
69,1,4:23.0,,M. Bridges makes free throw 1 of 2,9,12
70,1,4:23.0,C. Zeller enters the game for B. Biyombo,,9,12
71,1,4:23.0,,C. Johnson enters the game for D. Šarić,9,12
72,1,4:23.0,,M. Bridges misses free throw 2 of 2,9,12
73,1,4:21.0,Defensive rebound by N. Batum,,9,12
74,1,4:08.0,M. Bridges makes 2-pt jump shot from 12 ft (assist by C. Zeller),,11,12
75,1,3:53.0,,D. Ayton makes 2-pt dunk at rim (assist by D. Booker),11,14
76,1,3:33.0,D. Bacon makes 2-pt layup from 1 ft (assist by C. Zeller),,13,14
77,1,3:20.0,,D. Ayton misses 2-pt jump shot from 19 ft,13,14
78,1,3:17.0,Defensive rebound by D. Bacon,,13,14
79,1,3:08.0,M. Bridges makes 2-pt layup from 1 ft (assist by C. Zeller),,15,14
80,1,2:39.0,,E. Okobo misses 3-pt jump shot from 27 ft,15,14
81,1,2:37.0,Defensive rebound by D. Bacon,,15,14
82,1,2:33.0,D. Graham makes 2-pt dunk at rim (assist by C. Zeller),,17,14
83,1,2:24.0,,Phoenix full timeout,17,14
84,1,2:24.0,T. Rozier enters the game for D. Graham,,17,14
85,1,2:14.0,,E. Okobo makes 2-pt layup at rim,17,16
86,1,1:59.0,D. Bacon makes 2-pt jump shot from 5 ft,,19,16
87,1,1:59.0,Shooting foul by E. Okobo (drawn by D. Bacon),,19,16
88,1,1:59.0,,T. Johnson enters the game for D. Booker,19,16
89,1,1:59.0,,R. Rubio enters the game for E. Okobo,19,16
90,1,1:59.0,D. Bacon misses free throw 1 of 1,,19,16
91,1,1:57.0,,Defensive rebound by D. Ayton,19,16
92,1,1:50.0,,Turnover by D. Ayton (bad pass),19,16
93,1,1:31.0,T. Rozier misses 2-pt jump shot from 13 ft (block by D. Ayton),,19,16
94,1,1:28.0,,Defensive rebound by C. Johnson,19,16
95,1,1:20.0,,D. Ayton misses 2-pt hook shot from 5 ft,19,16
96,1,1:18.0,Defensive rebound by C. Zeller,,19,16
97,1,1:07.0,C. Zeller makes 2-pt dunk from 1 ft (assist by M. Bridges),,21,16
98,1,0:49.0,,T. Johnson makes 2-pt jump shot from 4 ft,21,18
99,1,0:35.0,M. Bridges misses 2-pt jump shot from 13 ft,,21,18
100,1,0:34.0,,Defensive rebound by R. Rubio,21,18
101,1,0:27.0,,R. Rubio misses 2-pt jump shot from 18 ft,21,18
102,1,0:24.0,Defensive rebound by D. Bacon,,21,18
103,1,0:03.0,Shooting foul by D. Ayton (drawn by T. Rozier),,21,18
104,1,0:03.0,T. Rozier makes free throw 1 of 3,,22,18
105,1,0:03.0,T. Rozier makes free throw 2 of 3,,23,18
106,1,0:03.0,T. Rozier makes free throw 3 of 3,,24,18
107,1,0:00.0,,R. Rubio misses 2-pt jump shot from 16 ft,24,18
108,1,0:00.0,,Offensive rebound by Team,24,18
109,2,11:36.0,D. Bacon makes 2-pt jump shot from 4 ft,,26,18
110,2,11:20.0,,D. Ayton makes 2-pt layup from 1 ft,26,20
111,2,11:12.0,M. Monk makes 3-pt jump shot from 24 ft (assist by D. Bacon),,29,20
112,2,10:55.0,,D. Ayton misses 2-pt layup from 3 ft,29,20
113,2,10:51.0,,Offensive rebound by D. Ayton,29,20
114,2,10:51.0,,D. Ayton makes 2-pt dunk from 1 ft,29,22
115,2,10:22.0,C. Zeller makes 2-pt layup from 1 ft (assist by M. Bridges),,31,22
116,2,10:00.0,,Personal foul by M. Bridges (drawn by M. Bridges),31,22
117,2,10:00.0,B. Biyombo enters the game for C. Zeller,,31,22
118,2,10:00.0,,A. Baynes enters the game for D. Ayton,31,22
119,2,9:54.0,,K. Oubre misses 2-pt jump shot from 14 ft,31,22
120,2,9:53.0,Defensive rebound by T. Rozier,,31,22
121,2,9:43.0,D. Bacon makes 3-pt jump shot from 25 ft (assist by M. Bridges),,34,22
122,2,9:33.0,,Turnover by R. Rubio (out of bounds lost ball),34,22
123,2,9:13.0,D. Bacon makes 2-pt jump shot from 6 ft,,36,22
124,2,9:07.0,,K. Oubre makes 2-pt layup from 1 ft (assist by R. Rubio),36,24
125,2,8:49.0,T. Rozier misses 2-pt jump shot from 14 ft,,36,24
126,2,8:47.0,,Defensive rebound by M. Bridges,36,24
127,2,8:41.0,,R. Rubio makes 2-pt jump shot from 3 ft,36,26
128,2,8:40.0,Charlotte full timeout,,36,26
129,2,8:40.0,N. Batum enters the game for D. Bacon,,36,26
130,2,8:40.0,P. Washington enters the game for M. Bridges,,36,26
131,2,8:40.0,,D. Booker enters the game for T. Johnson,36,26
132,2,8:16.0,N. Batum misses 3-pt jump shot from 26 ft,,36,26
133,2,8:12.0,,Defensive rebound by K. Oubre,36,26
134,2,7:59.0,,Shooting foul by P. Washington (drawn by A. Baynes),36,26
135,2,7:59.0,,A. Baynes misses free throw 1 of 2,36,26
136,2,7:59.0,,Offensive rebound by Team,36,26
137,2,7:59.0,,D. Šarić enters the game for M. Bridges,36,26
138,2,7:59.0,,A. Baynes misses free throw 2 of 2,36,26
139,2,7:57.0,Defensive rebound by N. Batum,,36,26
140,2,7:44.0,Shooting foul by D. Šarić (drawn by P. Washington),,36,26
141,2,7:44.0,P. Washington makes free throw 1 of 2,,37,26
142,2,7:44.0,P. Washington misses free throw 2 of 2,,37,26
143,2,7:42.0,,Defensive rebound by A. Baynes,37,26
144,2,7:34.0,,K. Oubre makes 2-pt layup from 1 ft (assist by R. Rubio),37,28
145,2,7:22.0,M. Monk misses 3-pt jump shot from 24 ft,,37,28
146,2,7:20.0,,Defensive rebound by A. Baynes,37,28
147,2,7:14.0,,K. Oubre makes 2-pt layup from 1 ft,37,30
148,2,7:01.0,T. Rozier misses 3-pt jump shot from 25 ft,,37,30
149,2,6:57.0,Offensive rebound by B. Biyombo,,37,30
150,2,6:46.0,T. Rozier misses 3-pt jump shot from 25 ft,,37,30
151,2,6:44.0,,Defensive rebound by K. Oubre,37,30
152,2,6:35.0,,R. Rubio makes 3-pt jump shot from 23 ft (assist by D. Booker),37,33
153,2,6:30.0,Charlotte full timeout,,37,33
154,2,6:30.0,D. Graham enters the game for B. Biyombo,,37,33
155,2,6:30.0,C. Zeller enters the game for T. Rozier,,37,33
156,2,6:18.0,Turnover by C. Zeller (bad pass),,37,33
157,2,6:03.0,,Turnover by R. Rubio (lost ball; steal by C. Zeller),37,33
158,2,5:54.0,P. Washington misses 2-pt layup from 5 ft (block by A. Baynes),,37,33
159,2,5:54.0,Offensive rebound by Team,,37,33
160,2,5:54.0,,E. Okobo enters the game for R. Rubio,37,33
161,2,5:46.0,C. Zeller misses 2-pt layup from 1 ft (block by K. Oubre),,37,33
162,2,5:44.0,,Defensive rebound by K. Oubre,37,33
163,2,5:40.0,,K. Oubre makes 2-pt layup at rim,37,35
164,2,5:26.0,D. Graham makes 3-pt jump shot from 26 ft (assist by N. Batum),,40,35
165,2,5:13.0,,D. Booker misses 3-pt jump shot from 28 ft,40,35
166,2,5:09.0,Defensive rebound by P. Washington,,40,35
167,2,5:03.0,Turnover by M. Monk (bad pass; steal by K. Oubre),,40,35
168,2,4:58.0,,E. Okobo makes 2-pt layup from 1 ft,40,37
169,2,4:45.0,C. Zeller makes 2-pt layup from 3 ft,,42,37
170,2,4:45.0,Shooting foul by A. Baynes (drawn by C. Zeller),,42,37
171,2,4:45.0,D. Bacon enters the game for M. Monk,,42,37
172,2,4:45.0,,D. Ayton enters the game for A. Baynes,42,37
173,2,4:45.0,C. Zeller misses free throw 1 of 1,,42,37
174,2,4:43.0,,Defensive rebound by K. Oubre,42,37
175,2,4:27.0,,D. Ayton makes 2-pt layup from 1 ft (assist by D. Šarić),42,39
176,2,4:11.0,Turnover by N. Batum (traveling),,42,39
177,2,4:04.0,,Shooting foul by D. Bacon (drawn by D. Ayton),42,39
178,2,4:04.0,,D. Ayton misses free throw 1 of 2,42,39
179,2,4:04.0,,Offensive rebound by Team,42,39
180,2,4:04.0,,D. Ayton misses free throw 2 of 2,42,39
181,2,4:02.0,Defensive rebound by C. Zeller,,42,39
182,2,3:41.0,D. Graham misses 3-pt jump shot from 27 ft,,42,39
183,2,3:38.0,,Defensive rebound by D. Ayton,42,39
184,2,3:23.0,,Turnover by D. Booker (bad pass),42,39
185,2,3:12.0,D. Bacon misses 3-pt jump shot from 25 ft,,42,39
186,2,3:08.0,Offensive rebound by D. Graham,,42,39
187,2,3:07.0,P. Washington misses 3-pt jump shot from 27 ft,,42,39
188,2,3:05.0,,Defensive rebound by E. Okobo,42,39
189,2,2:57.0,,D. Šarić makes 3-pt jump shot from 26 ft (assist by E. Okobo),42,42
190,2,2:42.0,D. Graham makes 3-pt jump shot from 26 ft,,45,42
191,2,2:27.0,,D. Ayton misses 2-pt hook shot from 4 ft,45,42
192,2,2:23.0,,Offensive rebound by D. Šarić,45,42
193,2,2:23.0,,D. Šarić makes 2-pt layup from 1 ft,45,44
194,2,2:23.0,M. Bridges enters the game for N. Batum,,45,44
195,2,2:23.0,T. Rozier enters the game for P. Washington,,45,44
196,2,2:23.0,,R. Rubio enters the game for E. Okobo,45,44
197,2,2:01.0,D. Graham misses 3-pt jump shot from 25 ft,,45,44
198,2,2:01.0,Offensive rebound by Team,,45,44
199,2,2:01.0,Turnover by Team (shot clock),,45,44
200,2,1:51.0,,D. Ayton makes 2-pt dunk from 1 ft (assist by D. Booker),45,46
201,2,1:34.0,C. Zeller misses 2-pt jump shot from 5 ft,,45,46
202,2,1:33.0,,Defensive rebound by K. Oubre,45,46
203,2,1:27.0,,Turnover by K. Oubre (bad pass; steal by M. Bridges),45,46
204,2,1:09.0,D. Bacon misses 3-pt jump shot from 26 ft,,45,46
205,2,1:08.0,Offensive rebound by Team,,45,46
206,2,1:08.0,,Loose ball foul by D. Ayton (drawn by C. Zeller),45,46
207,2,1:08.0,B. Biyombo enters the game for C. Zeller,,45,46
208,2,1:01.0,B. Biyombo misses 2-pt layup from 2 ft,,45,46
209,2,1:00.0,,Defensive rebound by K. Oubre,45,46
210,2,0:55.0,,R. Rubio misses 2-pt layup from 1 ft,45,46
211,2,0:53.0,Defensive rebound by D. Bacon,,45,46
212,2,0:49.0,D. Graham misses 3-pt jump shot from 25 ft,,45,46
213,2,0:46.0,Offensive rebound by M. Bridges,,45,46
214,2,0:43.0,Turnover by M. Bridges (bad pass; steal by D. Ayton),,45,46
215,2,0:37.0,,Turnover by D. Booker (lost ball; steal by D. Bacon),45,46
216,2,0:30.0,Turnover by D. Bacon (bad pass),,45,46
217,2,0:13.0,,Personal foul by D. Graham (drawn by D. Ayton),45,46
218,2,0:00.0,,Turnover by D. Booker (bad pass; steal by B. Biyombo),45,46
219,3,11:42.0,M. Bridges misses 3-pt jump shot from 24 ft,,45,46
220,3,11:39.0,,Defensive rebound by R. Rubio,45,46
221,3,11:26.0,,D. Booker misses 2-pt jump shot from 20 ft,45,46
222,3,11:23.0,,Offensive rebound by A. Baynes,45,46
223,3,11:20.0,,A. Baynes makes 2-pt hook shot from 7 ft,45,48
224,3,10:58.0,P. Washington makes 3-pt jump shot from 25 ft (assist by M. Bridges),,48,48
225,3,10:41.0,,K. Oubre misses 2-pt jump shot from 12 ft,48,48
226,3,10:37.0,Defensive rebound by M. Bridges,,48,48
227,3,10:27.0,B. Biyombo misses 2-pt layup from 1 ft,,48,48
228,3,10:26.0,,Defensive rebound by K. Oubre,48,48
229,3,10:22.0,,A. Baynes makes 2-pt dunk from 1 ft (assist by R. Rubio),48,50
230,3,9:53.0,Turnover by Team (shot clock),,48,50
231,3,9:44.0,,D. Booker misses 2-pt jump shot from 17 ft,48,50
232,3,9:41.0,Defensive rebound by M. Bridges,,48,50
233,3,9:36.0,D. Graham misses 3-pt jump shot from 26 ft,,48,50
234,3,9:33.0,,Defensive rebound by D. Booker,48,50
235,3,9:32.0,,Turnover by D. Booker (lost ball; steal by D. Graham),48,50
236,3,9:30.0,D. Graham misses 2-pt layup from 1 ft (block by D. Booker),,48,50
237,3,9:30.0,Offensive rebound by Team,,48,50
238,3,9:21.0,Turnover by B. Biyombo (lost ball; steal by A. Baynes),,48,50
239,3,9:17.0,,Shooting foul by T. Rozier (drawn by K. Oubre),48,50
240,3,9:17.0,,K. Oubre makes free throw 1 of 2,48,51
241,3,9:17.0,,K. Oubre makes free throw 2 of 2,48,52
242,3,9:04.0,Offensive foul by T. Rozier (drawn by R. Rubio),,48,52
243,3,9:04.0,Turnover by T. Rozier (offensive foul),,48,52
244,3,9:04.0,C. Zeller enters the game for B. Biyombo,,48,52
245,3,8:49.0,,K. Oubre makes 3-pt jump shot from 26 ft (assist by D. Booker),48,55
246,3,8:34.0,D. Graham makes 3-pt jump shot from 26 ft (assist by T. Rozier),,51,55
247,3,8:19.0,,D. Šarić misses 3-pt jump shot from 26 ft,51,55
248,3,8:16.0,Defensive rebound by C. Zeller,,51,55
249,3,8:13.0,Personal foul by K. Oubre (drawn by T. Rozier),,51,55
250,3,8:09.0,Shooting foul by D. Booker (drawn by D. Graham),,51,55
251,3,8:09.0,D. Graham misses free throw 1 of 2,,51,55
252,3,8:09.0,Offensive rebound by Team,,51,55
253,3,8:09.0,N. Batum enters the game for M. Bridges,,51,55
254,3,8:09.0,D. Graham makes free throw 2 of 2,,52,55
255,3,7:59.0,,Shooting foul by C. Zeller (drawn by K. Oubre),52,55
256,3,7:59.0,,K. Oubre makes free throw 1 of 2,52,56
257,3,7:59.0,,K. Oubre misses free throw 2 of 2,52,56
258,3,7:57.0,Defensive rebound by N. Batum,,52,56
259,3,7:39.0,D. Graham misses 2-pt jump shot from 19 ft,,52,56
260,3,7:36.0,,Defensive rebound by R. Rubio,52,56
261,3,7:28.0,,K. Oubre makes 2-pt layup from 3 ft (assist by R. Rubio),52,58
262,3,7:10.0,T. Rozier misses 3-pt jump shot from 25 ft,,52,58
263,3,7:08.0,,Defensive rebound by K. Oubre,52,58
264,3,6:58.0,,Personal foul by T. Rozier (drawn by D. Booker),52,58
265,3,6:58.0,,Phoenix full timeout,52,58
266,3,6:58.0,D. Bacon enters the game for T. Rozier,,52,58
267,3,6:49.0,,Turnover by K. Oubre (bad pass; steal by N. Batum),52,58
268,3,6:31.0,C. Zeller makes 2-pt layup from 1 ft (assist by D. Graham),,54,58
269,3,6:18.0,,A. Baynes makes 2-pt hook shot from 6 ft (assist by K. Oubre),54,60
270,3,5:53.0,P. Washington misses 2-pt jump shot from 7 ft,,54,60
271,3,5:51.0,,Defensive rebound by D. Šarić,54,60
272,3,5:42.0,,Turnover by R. Rubio (bad pass; steal by D. Graham),54,60
273,3,5:37.0,C. Zeller makes 2-pt dunk from 1 ft (assist by D. Graham),,56,60
274,3,5:17.0,,D. Booker misses 2-pt layup from 9 ft,56,60
275,3,5:15.0,,Offensive rebound by A. Baynes,56,60
276,3,5:14.0,,Turnover by D. Šarić (traveling),56,60
277,3,5:14.0,M. Bridges enters the game for P. Washington,,56,60
278,3,5:14.0,,D. Ayton enters the game for A. Baynes,56,60
279,3,5:14.0,,E. Okobo enters the game for R. Rubio,56,60
280,3,4:59.0,C. Zeller misses 2-pt layup from 7 ft,,56,60
281,3,4:58.0,Offensive rebound by C. Zeller,,56,60
282,3,4:58.0,Personal foul by D. Šarić (drawn by C. Zeller),,56,60
283,3,4:58.0,,M. Bridges enters the game for D. Šarić,56,60
284,3,4:46.0,Turnover by M. Bridges (bad pass; steal by D. Ayton),,56,60
285,3,4:39.0,,K. Oubre makes 3-pt jump shot from 25 ft (assist by D. Booker),56,63
286,3,4:23.0,D. Graham misses 3-pt jump shot from 25 ft,,56,63
287,3,4:21.0,Offensive rebound by C. Zeller,,56,63
288,3,4:21.0,Personal foul by K. Oubre (drawn by C. Zeller),,56,63
289,3,4:06.0,D. Graham makes 2-pt jump shot from 21 ft,,58,63
290,3,3:45.0,,E. Okobo makes 2-pt layup from 1 ft (assist by D. Booker),58,65
291,3,3:45.0,Charlotte full timeout,,58,65
292,3,3:26.0,,Violation by Team (kicked ball),58,65
293,3,3:19.0,D. Bacon makes 3-pt jump shot from 26 ft (assist by D. Graham),,61,65
294,3,2:56.0,,Shooting foul by D. Graham (drawn by E. Okobo),61,65
295,3,2:56.0,,E. Okobo makes free throw 1 of 2,61,66
296,3,2:56.0,,E. Okobo makes free throw 2 of 2,61,67
297,3,2:35.0,M. Bridges makes 2-pt dunk from 1 ft (assist by D. Graham),,63,67
298,3,2:16.0,,M. Bridges makes 2-pt jump shot from 4 ft (assist by D. Booker),63,69
299,3,2:05.0,N. Batum makes 2-pt dunk at rim (assist by C. Zeller),,65,69
300,3,1:44.0,,K. Oubre misses 3-pt jump shot from 25 ft,65,69
301,3,1:42.0,Defensive rebound by M. Bridges,,65,69
302,3,1:32.0,M. Bridges misses 2-pt jump shot from 4 ft,,65,69
303,3,1:30.0,Offensive rebound by Team,,65,69
304,3,1:30.0,,C. Johnson enters the game for D. Booker,65,69
305,3,1:30.0,,T. Johnson enters the game for E. Okobo,65,69
306,3,1:30.0,,R. Rubio enters the game for K. Oubre,65,69
307,3,1:27.0,Personal foul by T. Johnson (drawn by D. Bacon),,65,69
308,3,1:27.0,D. Bacon misses free throw 1 of 2,,65,69
309,3,1:27.0,Offensive rebound by Team,,65,69
310,3,1:27.0,D. Bacon makes free throw 2 of 2,,66,69
311,3,1:08.0,,T. Johnson makes 2-pt jump shot from 10 ft,66,71
312,3,0:51.0,C. Zeller makes 2-pt layup at rim (assist by D. Graham),,68,71
313,3,0:51.0,Shooting foul by D. Ayton (drawn by C. Zeller),,68,71
314,3,0:51.0,T. Rozier enters the game for D. Graham,,68,71
315,3,0:51.0,C. Zeller makes free throw 1 of 1,,69,71
316,3,0:34.0,,C. Johnson misses 3-pt jump shot from 25 ft,69,71
317,3,0:31.0,Defensive rebound by C. Zeller,,69,71
318,3,0:13.0,D. Bacon makes 2-pt layup from 2 ft (assist by T. Rozier),,71,71
319,3,0:02.0,,M. Bridges misses 3-pt jump shot from 26 ft,71,71
320,3,0:01.0,,Offensive rebound by D. Ayton,71,71
321,3,0:00.0,,D. Ayton misses 2-pt jump shot from 13 ft (block by M. Bridges),71,71
322,3,0:00.0,,Offensive rebound by Team,71,71
323,4,11:49.0,,R. Rubio misses 2-pt jump shot from 18 ft,71,71
324,4,11:44.0,Defensive rebound by P. Washington,,71,71
325,4,11:36.0,Personal foul by T. Johnson (drawn by P. Washington),,71,71
326,4,11:27.0,T. Rozier makes 2-pt jump shot from 12 ft (assist by P. Washington),,73,71
327,4,11:09.0,,Turnover by M. Bridges (bad pass; steal by T. Rozier),73,71
328,4,11:09.0,,K. Oubre enters the game for C. Johnson,73,71
329,4,10:51.0,T. Rozier misses 3-pt jump shot from 23 ft,,73,71
330,4,10:48.0,,Defensive rebound by K. Oubre,73,71
331,4,10:35.0,,T. Johnson misses 3-pt jump shot from 27 ft,73,71
332,4,10:34.0,Defensive rebound by Team,,73,71
333,4,10:11.0,N. Batum misses 3-pt jump shot from 27 ft,,73,71
334,4,10:08.0,,Defensive rebound by D. Ayton,73,71
335,4,9:47.0,,K. Oubre misses 3-pt jump shot from 23 ft,73,71
336,4,9:41.0,,Offensive rebound by D. Ayton,73,71
337,4,9:41.0,,D. Ayton makes 2-pt layup at rim,73,73
338,4,9:27.0,D. Bacon misses 2-pt jump shot from 12 ft,,73,73
339,4,9:25.0,,Defensive rebound by K. Oubre,73,73
340,4,9:18.0,,M. Bridges makes 3-pt jump shot from 23 ft (assist by R. Rubio),73,76
341,4,9:01.0,T. Rozier misses 2-pt layup from 3 ft,,73,76
342,4,8:59.0,,Defensive rebound by T. Johnson,73,76
343,4,8:51.0,,R. Rubio misses 2-pt layup from 1 ft,73,76
344,4,8:50.0,,Offensive rebound by K. Oubre,73,76
345,4,8:50.0,,K. Oubre misses 2-pt layup from 1 ft,73,76
346,4,8:49.0,,Offensive rebound by K. Oubre,73,76
347,4,8:48.0,,K. Oubre makes 2-pt layup at rim,73,78
348,4,8:48.0,Charlotte full timeout,,73,78
349,4,8:48.0,M. Bridges enters the game for N. Batum,,73,78
350,4,8:48.0,D. Graham enters the game for B. Biyombo,,73,78
351,4,8:48.0,C. Zeller enters the game for P. Washington,,73,78
352,4,8:48.0,,D. Booker enters the game for T. Johnson,73,78
353,4,8:28.0,M. Bridges makes 2-pt jump shot from 6 ft (assist by D. Bacon),,75,78
354,4,8:07.0,,D. Booker makes 3-pt jump shot from 25 ft (assist by R. Rubio),75,81
355,4,7:48.0,C. Zeller makes 2-pt layup from 1 ft (assist by D. Graham),,77,81
356,4,7:32.0,,M. Bridges makes 2-pt layup at rim (assist by D. Booker),77,83
357,4,7:18.0,Personal foul by D. Booker (drawn by D. Graham),,77,83
358,4,7:18.0,,A. Baynes enters the game for D. Ayton,77,83
359,4,7:18.0,,E. Okobo enters the game for R. Rubio,77,83
360,4,7:09.0,D. Bacon misses 2-pt layup from 2 ft,,77,83
361,4,7:07.0,,Defensive rebound by K. Oubre,77,83
362,4,7:07.0,N. Batum enters the game for D. Bacon,,77,83
363,4,6:46.0,,A. Baynes makes 2-pt hook shot from 3 ft,77,85
364,4,6:34.0,C. Zeller misses 3-pt jump shot from 25 ft,,77,85
365,4,6:31.0,,Defensive rebound by D. Booker,77,85
366,4,6:27.0,,D. Booker misses 3-pt jump shot from 26 ft,77,85
367,4,6:24.0,Defensive rebound by N. Batum,,77,85
368,4,6:13.0,M. Bridges misses 3-pt jump shot from 25 ft,,77,85
369,4,6:09.0,,Defensive rebound by K. Oubre,77,85
370,4,5:51.0,,Offensive foul by D. Booker (drawn by N. Batum),77,85
371,4,5:51.0,,Turnover by D. Booker (offensive foul),77,85
372,4,5:38.0,T. Rozier misses 3-pt jump shot from 25 ft,,77,85
373,4,5:35.0,,Defensive rebound by E. Okobo,77,85
374,4,5:20.0,,Offensive foul by D. Booker (drawn by C. Zeller),77,85
375,4,5:20.0,,Turnover by D. Booker (offensive foul),77,85
376,4,5:08.0,Personal foul by K. Oubre (drawn by D. Graham),,77,85
377,4,5:03.0,N. Batum misses 3-pt jump shot from 26 ft,,77,85
378,4,5:01.0,,Defensive rebound by A. Baynes,77,85
379,4,4:50.0,,Personal foul by C. Zeller (drawn by D. Booker),77,85
380,4,4:50.0,D. Bacon enters the game for T. Rozier,,77,85
381,4,4:45.0,,Personal foul by C. Zeller (drawn by D. Booker),77,85
382,4,4:34.0,,D. Booker misses 3-pt jump shot from 25 ft,77,85
383,4,4:30.0,Defensive rebound by M. Bridges,,77,85
384,4,4:17.0,Shooting foul by E. Okobo (drawn by D. Graham),,77,85
385,4,4:17.0,D. Graham makes free throw 1 of 3,,78,85
386,4,4:17.0,D. Graham makes free throw 2 of 3,,79,85
