,QUARTER,TIME_REMAINING,INDIANA_ACTION,BROOKLYN_ACTION,INDIANA_SCORE,BROOKLYN_SCORE
134,2,10:22.0,D. McDermott misses 2-pt jump shot from 17 ft,,23,18
135,2,10:18.0,,Defensive rebound by G. Temple,23,18
136,2,10:12.0,,I. Shumpert misses 3-pt jump shot from 23 ft,23,18
137,2,10:06.0,,Offensive rebound by T. Prince,23,18
138,2,9:58.0,,T. Pinson misses 2-pt layup from 2 ft,23,18
139,2,9:56.0,Defensive rebound by D. Sabonis,,23,18
140,2,9:44.0,N. Mitrou-Long makes 2-pt jump shot from 14 ft,,25,18
141,2,9:29.0,,T. Prince misses 2-pt layup from 5 ft (block by D. Sabonis),25,18
142,2,9:27.0,Defensive rebound by J. Holiday,,25,18
143,2,9:24.0,N. Mitrou-Long makes 2-pt jump shot from 13 ft,,27,18
144,2,9:24.0,,Brooklyn full timeout,27,18
145,2,9:11.0,,Turnover by T. Prince (bad pass; steal by J. Holiday),27,18
146,2,9:05.0,Personal foul by G. Temple (drawn by D. McDermott),,27,18
147,2,8:58.0,N. Mitrou-Long misses 2-pt jump shot from 10 ft,,27,18
148,2,8:53.0,,Defensive rebound by T. Pinson,27,18
149,2,8:51.0,,Personal foul by G. Bitadze (drawn by D. Jordan),27,18
150,2,8:51.0,,S. Dinwiddie enters the game for T. Pinson,27,18
151,2,8:40.0,,G. Temple misses 3-pt jump shot from 25 ft,27,18
152,2,8:39.0,,Offensive rebound by Team,27,18
153,2,8:39.0,Loose ball foul by D. Sabonis (drawn by D. Jordan),,27,18
154,2,8:33.0,,S. Dinwiddie misses 2-pt layup from 2 ft (block by G. Bitadze),27,18
155,2,8:31.0,Defensive rebound by D. Sabonis,,27,18
156,2,8:23.0,D. Sabonis makes 2-pt hook shot from 4 ft,,29,18
157,2,8:08.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),29,20
158,2,7:53.0,D. Sabonis makes 2-pt jump shot from 19 ft,,31,20
159,2,7:40.0,,T. Prince misses 2-pt jump shot from 8 ft,31,20
160,2,7:38.0,Defensive rebound by D. Sabonis,,31,20
161,2,7:31.0,D. McDermott makes 3-pt jump shot from 25 ft (assist by D. Sabonis),,34,20
162,2,7:17.0,,S. Dinwiddie misses 2-pt layup from 3 ft,34,20
163,2,7:14.0,Defensive rebound by D. Sabonis,,34,20
164,2,7:03.0,G. Bitadze misses 2-pt jump shot from 13 ft,,34,20
165,2,7:01.0,Offensive rebound by D. McDermott,,34,20
166,2,6:59.0,Shooting foul by D. Jordan (drawn by J. Holiday),,34,20
167,2,6:59.0,J. Holiday makes free throw 1 of 2,,35,20
168,2,6:59.0,,J. Allen enters the game for D. Jordan,35,20
169,2,6:59.0,,N. Claxton enters the game for T. Prince,35,20
170,2,6:59.0,,J. Harris enters the game for G. Temple,35,20
171,2,6:59.0,J. Holiday makes free throw 2 of 2,,36,20
172,2,6:50.0,,J. Harris misses 3-pt jump shot from 25 ft,36,20
173,2,6:48.0,,Offensive rebound by Team,36,20
174,2,6:34.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,36,20
175,2,6:31.0,Defensive rebound by G. Bitadze,,36,20
176,2,6:24.0,Shooting foul by I. Shumpert (drawn by J. Holiday),,36,20
177,2,6:24.0,J. Holiday makes free throw 1 of 2,,37,20
178,2,6:24.0,J. Holiday makes free throw 2 of 2,,38,20
179,2,6:07.0,,S. Dinwiddie makes 2-pt layup from 1 ft,38,22
180,2,5:49.0,D. Sabonis makes 2-pt layup from 2 ft,,40,22
181,2,5:40.0,,Turnover by J. Harris (bad pass; steal by G. Bitadze),40,22
182,2,5:34.0,D. Sabonis misses 3-pt jump shot from 25 ft,,40,22
183,2,5:31.0,,Defensive rebound by J. Harris,40,22
184,2,5:25.0,,Brooklyn full timeout,40,22
185,2,5:25.0,A. Holiday enters the game for G. Bitadze,,40,22
186,2,5:25.0,M. Turner enters the game for D. McDermott,,40,22
187,2,5:25.0,T. Warren enters the game for N. Mitrou-Long,,40,22
188,2,5:08.0,,S. Dinwiddie makes 2-pt layup from 1 ft (assist by N. Claxton),40,24
189,2,4:56.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by A. Holiday),,43,24
190,2,4:48.0,,Personal foul by J. Holiday (drawn by J. Harris),43,24
191,2,4:43.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,43,24
192,2,4:39.0,Defensive rebound by M. Turner,,43,24
193,2,4:31.0,Turnover by D. Sabonis (step out of bounds),,43,24
194,2,4:14.0,,J. Allen makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),43,26
195,2,3:56.0,D. Sabonis misses 2-pt layup from 2 ft (block by J. Harris),,43,26
196,2,3:56.0,Offensive rebound by Team,,43,26
197,2,3:49.0,M. Turner makes 3-pt jump shot from 25 ft (assist by T. Warren),,46,26
198,2,3:35.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),46,29
199,2,3:14.0,D. Sabonis misses 2-pt hook shot from 4 ft,,46,29
200,2,3:11.0,,Defensive rebound by J. Allen,46,29
201,2,3:01.0,,J. Allen makes 2-pt layup from 2 ft (assist by S. Dinwiddie),46,31
202,2,2:48.0,A. Holiday makes 3-pt jump shot from 24 ft,,49,31
203,2,2:35.0,,S. Dinwiddie misses 2-pt jump shot from 11 ft,49,31
204,2,2:35.0,Defensive rebound by D. Sabonis,,49,31
205,2,2:27.0,T. Warren makes 2-pt jump shot from 4 ft (assist by A. Holiday),,51,31
206,2,2:09.0,,Personal foul by T. Warren (drawn by S. Dinwiddie),51,31
207,2,2:09.0,,D. Musa enters the game for N. Claxton,51,31
208,2,2:09.0,,T. Prince enters the game for I. Shumpert,51,31
209,2,2:01.0,,T. Prince misses 3-pt jump shot from 23 ft,51,31
210,2,1:57.0,Defensive rebound by M. Turner,,51,31
211,2,1:52.0,J. Holiday makes 3-pt jump shot from 24 ft (assist by A. Holiday),,54,31
212,2,1:40.0,,Personal foul by D. Sabonis (drawn by J. Allen),54,31
213,2,1:40.0,,J. Allen misses free throw 1 of 2,54,31
214,2,1:40.0,,Offensive rebound by Team,54,31
215,2,1:40.0,D. McDermott enters the game for D. Sabonis,,54,31
216,2,1:40.0,,J. Allen misses free throw 2 of 2,54,31
217,2,1:37.0,Defensive rebound by M. Turner,,54,31
218,2,1:25.0,T. Warren makes 3-pt jump shot from 25 ft (assist by A. Holiday),,57,31
219,2,1:25.0,N. Mitrou-Long enters the game for A. Holiday,,57,31
220,2,1:25.0,,G. Temple enters the game for T. Prince,57,31
221,2,1:03.0,,D. Musa misses 2-pt layup from 2 ft (block by M. Turner),57,31
222,2,1:00.0,Defensive rebound by D. McDermott,,57,31
223,2,0:57.0,N. Mitrou-Long makes 2-pt layup from 2 ft (assist by D. McDermott),,59,31
224,2,0:34.0,,S. Dinwiddie makes 2-pt layup from 1 ft,59,33
225,2,0:27.0,T. Warren misses 2-pt layup from 3 ft (block by J. Allen),,59,33
226,2,0:24.0,,Defensive rebound by D. Musa,59,33
227,2,0:06.0,,J. Allen makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),59,35
228,2,0:01.0,N. Mitrou-Long misses 3-pt jump shot from 25 ft,,59,35
229,2,0:01.0,,Defensive rebound by J. Allen,59,35
230,3,11:43.0,D. Sabonis makes 2-pt jump shot from 17 ft (assist by J. Holiday),,61,35
231,3,11:26.0,,J. Allen misses 2-pt hook shot from 3 ft,61,35
232,3,11:23.0,Defensive rebound by M. Turner,,61,35
233,3,11:19.0,J. Holiday misses 2-pt layup from 1 ft (block by G. Temple),,61,35
234,3,11:19.0,Offensive rebound by Team,,61,35
235,3,11:10.0,M. Turner misses 2-pt jump shot from 15 ft,,61,35
236,3,11:10.0,,Defensive rebound by T. Prince,61,35
237,3,10:59.0,,S. Dinwiddie misses 2-pt layup from 4 ft,61,35
238,3,10:57.0,Defensive rebound by J. Holiday,,61,35
239,3,10:53.0,A. Holiday misses 2-pt layup from 3 ft,,61,35
240,3,10:51.0,,Defensive rebound by J. Allen,61,35
241,3,10:42.0,,Shooting foul by J. Holiday (drawn by S. Dinwiddie),61,35
242,3,10:42.0,,S. Dinwiddie makes free throw 1 of 2,61,36
243,3,10:42.0,,S. Dinwiddie makes free throw 2 of 2,61,37
244,3,10:30.0,T. Warren misses 2-pt layup from 2 ft,,61,37
245,3,10:26.0,,Defensive rebound by T. Prince,61,37
246,3,10:17.0,,J. Harris misses 3-pt jump shot from 25 ft,61,37
247,3,10:15.0,,Offensive rebound by J. Allen,61,37
248,3,10:10.0,,T. Prince makes 3-pt jump shot from 25 ft (assist by G. Temple),61,40
249,3,9:51.0,D. Sabonis misses 3-pt jump shot from 25 ft,,61,40
250,3,9:48.0,,Defensive rebound by S. Dinwiddie,61,40
251,3,9:42.0,,T. Prince misses 2-pt layup from 4 ft (block by M. Turner),61,40
252,3,9:42.0,,Offensive rebound by Team,61,40
253,3,9:36.0,,G. Temple makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),61,43
254,3,9:35.0,Indiana full timeout,,61,43
255,3,9:21.0,J. Holiday makes 2-pt jump shot from 15 ft (assist by D. Sabonis),,63,43
256,3,9:06.0,,Shooting foul by M. Turner (drawn by S. Dinwiddie),63,43
257,3,9:06.0,,S. Dinwiddie misses free throw 1 of 2,63,43
258,3,9:06.0,,Offensive rebound by Team,63,43
259,3,9:06.0,,S. Dinwiddie makes free throw 2 of 2,63,44
260,3,8:49.0,A. Holiday makes 3-pt jump shot from 24 ft,,66,44
261,3,8:33.0,,T. Prince misses 2-pt layup at rim,66,44
262,3,8:31.0,Defensive rebound by A. Holiday,,66,44
263,3,8:27.0,Turnover by T. Warren (bad pass),,66,44
264,3,8:27.0,Loose ball foul by D. Sabonis (drawn by T. Prince),,66,44
265,3,8:09.0,,S. Dinwiddie makes 3-pt jump shot from 25 ft (assist by T. Prince),66,47
266,3,7:52.0,D. Sabonis makes 2-pt hook shot from 2 ft (assist by A. Holiday),,68,47
267,3,7:40.0,,S. Dinwiddie makes 3-pt jump shot from 25 ft,68,50
268,3,7:18.0,A. Holiday makes 2-pt layup from 3 ft,,70,50
269,3,6:57.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,70,50
270,3,6:55.0,,Offensive rebound by J. Allen,70,50
271,3,6:53.0,,Turnover by Team (shot clock),70,50
272,3,6:41.0,D. Sabonis makes 2-pt layup from 2 ft (assist by A. Holiday),,72,50
273,3,6:41.0,,Brooklyn full timeout,72,50
274,3,6:41.0,,I. Shumpert enters the game for T. Prince,72,50
275,3,6:17.0,,I. Shumpert misses 3-pt jump shot from 24 ft,72,50
276,3,6:12.0,Defensive rebound by T. Warren,,72,50
277,3,5:57.0,T. Warren misses 2-pt jump shot from 9 ft,,72,50
278,3,5:56.0,,Defensive rebound by J. Harris,72,50
279,3,5:53.0,,S. Dinwiddie makes 2-pt jump shot from 8 ft,72,52
280,3,5:53.0,,Shooting foul by A. Holiday (drawn by S. Dinwiddie),72,52
281,3,5:53.0,,S. Dinwiddie makes free throw 1 of 1,72,53
282,3,5:43.0,Shooting foul by J. Harris (drawn by D. Sabonis),,72,53
283,3,5:43.0,D. Sabonis makes free throw 1 of 2,,73,53
284,3,5:43.0,N. Mitrou-Long enters the game for A. Holiday,,73,53
285,3,5:43.0,,D. Musa enters the game for G. Temple,73,53
286,3,5:43.0,D. Sabonis makes free throw 2 of 2,,74,53
287,3,5:33.0,,J. Allen makes 2-pt dunk from 2 ft (assist by S. Dinwiddie),74,55
288,3,5:22.0,Personal foul by S. Dinwiddie (drawn by M. Turner),,74,55
289,3,5:19.0,Personal foul by I. Shumpert (drawn by M. Turner),,74,55
290,3,5:18.0,Personal foul by I. Shumpert (drawn by M. Turner),,74,55
291,3,5:02.0,M. Turner misses 3-pt jump shot from 25 ft,,74,55
292,3,4:59.0,,Defensive rebound by S. Dinwiddie,74,55
293,3,4:55.0,,J. Allen misses 2-pt dunk from 2 ft,74,55
294,3,4:53.0,Defensive rebound by N. Mitrou-Long,,74,55
295,3,4:50.0,Shooting foul by S. Dinwiddie (drawn by T. Warren),,74,55
296,3,4:50.0,T. Warren misses free throw 1 of 2,,74,55
297,3,4:50.0,Offensive rebound by Team,,74,55
298,3,4:50.0,,D. Jordan enters the game for J. Allen,74,55
299,3,4:50.0,T. Warren makes free throw 2 of 2,,75,55
300,3,4:42.0,,Personal foul by N. Mitrou-Long (drawn by S. Dinwiddie),75,55
301,3,4:42.0,,S. Dinwiddie makes free throw 1 of 2,75,56
302,3,4:42.0,T. Leaf enters the game for D. Sabonis,,75,56
303,3,4:42.0,,G. Temple enters the game for J. Harris,75,56
304,3,4:42.0,,S. Dinwiddie makes free throw 2 of 2,75,57
305,3,4:29.0,M. Turner misses 2-pt layup from 2 ft (block by G. Temple),,75,57
306,3,4:29.0,Offensive rebound by Team,,75,57
307,3,4:29.0,Offensive foul by M. Turner (drawn by I. Shumpert),,75,57
308,3,4:29.0,Turnover by M. Turner (offensive foul),,75,57
309,3,4:17.0,,I. Shumpert makes 3-pt jump shot from 26 ft (assist by D. Jordan),75,60
310,3,4:10.0,Indiana full timeout,,75,60
311,3,4:10.0,D. McDermott enters the game for T. Leaf,,75,60
312,3,4:02.0,Turnover by J. Holiday (lost ball; steal by I. Shumpert),,75,60
313,3,4:02.0,,Personal foul by J. Holiday (drawn by I. Shumpert),75,60
314,3,4:02.0,,I. Shumpert misses free throw 1 of 2,75,60
315,3,4:02.0,,Offensive rebound by Team,75,60
316,3,4:02.0,,I. Shumpert misses free throw 2 of 2,75,60
317,3,4:02.0,,Offensive rebound by Team,75,60
318,3,4:02.0,Loose ball foul by D. McDermott (drawn by D. Jordan),,75,60
319,3,4:02.0,,D. Jordan makes free throw 1 of 2,75,61
320,3,4:02.0,,D. Jordan makes free throw 2 of 2,75,62
321,3,3:48.0,M. Turner misses 2-pt jump shot from 23 ft,,75,62
322,3,3:46.0,,Defensive rebound by D. Musa,75,62
323,3,3:24.0,,S. Dinwiddie misses 2-pt layup from 4 ft,75,62
324,3,3:22.0,Defensive rebound by J. Holiday,,75,62
325,3,3:10.0,Instant Replay (Challenge: Ruling Stands),,75,62
326,3,3:10.0,A. Holiday enters the game for N. Mitrou-Long,,75,62
327,3,3:10.0,D. Sabonis enters the game for M. Turner,,75,62
328,3,2:58.0,A. Holiday makes 2-pt jump shot from 8 ft,,77,62
329,3,2:45.0,,G. Temple makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),77,65
330,3,2:28.0,A. Holiday misses 2-pt layup from 1 ft,,77,65
331,3,2:28.0,Offensive rebound by A. Holiday,,77,65
332,3,2:21.0,D. McDermott misses 3-pt jump shot from 26 ft,,77,65
333,3,2:19.0,,Defensive rebound by G. Temple,77,65
334,3,2:10.0,,G. Temple misses 2-pt layup from 1 ft,77,65
335,3,2:06.0,Defensive rebound by D. Sabonis,,77,65
336,3,2:01.0,J. Holiday makes 3-pt jump shot from 26 ft (assist by A. Holiday),,80,65
337,3,1:51.0,,G. Temple misses 3-pt jump shot from 26 ft,80,65
338,3,1:47.0,Defensive rebound by D. Sabonis,,80,65
339,3,1:36.0,T. Warren misses 2-pt jump shot from 9 ft,,80,65
340,3,1:33.0,,Defensive rebound by I. Shumpert,80,65
341,3,1:19.0,,Turnover by S. Dinwiddie (bad pass; steal by J. Holiday),80,65
342,3,1:09.0,A. Holiday makes 2-pt jump shot from 18 ft,,82,65
343,3,0:57.0,,D. Musa misses 2-pt layup from 3 ft,82,65
344,3,0:57.0,Defensive rebound by J. Holiday,,82,65
345,3,0:53.0,A. Holiday misses 2-pt layup from 6 ft,,82,65
346,3,0:49.0,Offensive rebound by D. Sabonis,,82,65
347,3,0:49.0,D. Sabonis misses 2-pt layup from 1 ft,,82,65
348,3,0:48.0,,Defensive rebound by G. Temple,82,65
349,3,0:46.0,,Shooting foul by J. Holiday (drawn by D. Musa),82,65
350,3,0:46.0,,D. Musa misses free throw 1 of 2,82,65
351,3,0:46.0,,Offensive rebound by Team,82,65
352,3,0:46.0,G. Bitadze enters the game for J. Holiday,,82,65
353,3,0:46.0,,D. Musa makes free throw 2 of 2,82,66
354,3,0:30.0,A. Holiday misses 3-pt jump shot from 25 ft,,82,66
355,3,0:26.0,Offensive rebound by Team,,82,66
356,3,0:12.0,D. Sabonis makes 2-pt jump shot from 6 ft (assist by G. Bitadze),,84,66
357,3,0:01.0,,S. Dinwiddie makes 2-pt layup from 2 ft,84,68
358,4,11:48.0,,I. Shumpert misses 3-pt jump shot from 25 ft,84,68
359,4,11:45.0,Defensive rebound by N. Mitrou-Long,,84,68
360,4,11:29.0,N. Mitrou-Long misses 3-pt jump shot from 24 ft,,84,68
361,4,11:24.0,,Defensive rebound by G. Temple,84,68
362,4,11:10.0,,I. Shumpert misses 3-pt jump shot from 25 ft,84,68
363,4,11:07.0,Defensive rebound by D. McDermott,,84,68
364,4,11:02.0,Offensive foul by D. Sabonis (drawn by I. Shumpert),,84,68
365,4,11:02.0,Turnover by D. Sabonis (offensive foul),,84,68
366,4,11:02.0,T. Warren enters the game for D. Sabonis,,84,68
367,4,10:51.0,,G. Temple makes 2-pt jump shot from 19 ft (assist by D. Jordan),84,70
368,4,10:38.0,Turnover by A. Holiday (bad pass),,84,70
369,4,10:38.0,,J. Harris enters the game for I. Shumpert,84,70
370,4,10:20.0,,Turnover by T. Pinson (bad pass),84,70
371,4,10:10.0,T. Warren makes 2-pt layup from 2 ft (assist by A. Holiday),,86,70
372,4,10:10.0,Shooting foul by G. Temple (drawn by T. Warren),,86,70
373,4,10:10.0,T. Warren makes free throw 1 of 1,,87,70
374,4,10:02.0,,T. Pinson makes 2-pt layup from 2 ft,87,72
375,4,9:46.0,A. Holiday misses 2-pt layup from 1 ft,,87,72
376,4,9:45.0,,Defensive rebound by D. Jordan,87,72
377,4,9:45.0,,Turnover by D. Jordan (bad pass),87,72
378,4,9:45.0,J. Holiday enters the game for G. Bitadze,,87,72
379,4,9:45.0,M. Turner enters the game for A. Holiday,,87,72
380,4,9:34.0,Personal foul by T. Pinson (drawn by N. Mitrou-Long),,87,72
381,4,9:27.0,T. Warren misses 2-pt jump shot from 9 ft,,87,72
