,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,DETROIT_ACTION,WASHINGTON_SCORE,DETROIT_SCORE
85,1,3:15.0,J. Williams misses 2-pt jump shot from 16 ft,,12,20
86,1,3:12.0,Offensive rebound by A. Pasečņiks,,12,20
87,1,3:12.0,A. Pasečņiks makes 2-pt layup from 2 ft,,14,20
88,1,2:53.0,,B. Griffin makes 2-pt jump shot from 10 ft (assist by S. Mykhailiuk),14,22
89,1,2:41.0,B. Beal misses 2-pt jump shot from 6 ft,,14,22
90,1,2:41.0,Offensive rebound by J. Williams,,14,22
91,1,2:40.0,J. Williams makes 2-pt layup from 2 ft,,16,22
92,1,2:40.0,Shooting foul by A. Drummond (drawn by J. Williams),,16,22
93,1,2:40.0,J. McRae enters the game for B. Beal,,16,22
94,1,2:40.0,,B. Brown enters the game for B. Griffin,16,22
95,1,2:40.0,,M. Morris enters the game for S. Mykhailiuk,16,22
96,1,2:40.0,J. Williams makes free throw 1 of 1,,17,22
97,1,2:28.0,,D. Rose makes 2-pt layup from 2 ft,17,24
98,1,2:19.0,G. Payton makes 2-pt layup from 1 ft,,19,24
99,1,2:07.0,,Shooting foul by A. Pasečņiks (drawn by A. Drummond),19,24
100,1,2:07.0,,A. Drummond makes free throw 1 of 2,19,25
101,1,2:07.0,,A. Drummond makes free throw 2 of 2,19,26
102,1,1:54.0,T. Brown misses 2-pt layup from 5 ft,,19,26
103,1,1:51.0,Offensive rebound by J. Williams,,19,26
104,1,1:43.0,J. McRae misses 2-pt layup from 4 ft (block by A. Drummond),,19,26
105,1,1:40.0,Offensive rebound by G. Payton,,19,26
106,1,1:39.0,A. Pasečņiks misses 2-pt jump shot from 16 ft,,19,26
107,1,1:36.0,,Defensive rebound by M. Morris,19,26
108,1,1:20.0,,D. Rose misses 2-pt jump shot from 11 ft,19,26
109,1,1:14.0,,Offensive rebound by A. Drummond,19,26
110,1,1:14.0,,A. Drummond makes 2-pt layup from 1 ft,19,28
111,1,1:04.0,J. McRae makes 2-pt jump shot from 19 ft (assist by G. Payton),,21,28
112,1,0:51.0,,L. Galloway makes 2-pt jump shot from 12 ft (assist by D. Rose),21,30
113,1,0:40.0,T. Brown misses 2-pt jump shot from 21 ft,,21,30
114,1,0:38.0,,Defensive rebound by Team,21,30
115,1,0:28.0,,Personal foul by A. Pasečņiks (drawn by A. Drummond),21,30
116,1,0:28.0,,A. Drummond makes free throw 1 of 2,21,31
117,1,0:28.0,,A. Drummond misses free throw 2 of 2,21,31
118,1,0:26.0,Defensive rebound by T. Brown,,21,31
119,1,0:06.0,J. McRae misses 3-pt jump shot from 27 ft,,21,31
120,1,0:03.0,,Defensive rebound by A. Drummond,21,31
121,1,0:01.0,,Turnover by A. Drummond (lost ball; steal by A. Pasečņiks),21,31
122,1,0:01.0,A. Pasečņiks makes 2-pt dunk from 2 ft,,23,31
123,2,11:38.0,,D. Rose makes 3-pt jump shot from 25 ft (assist by M. Morris),23,34
124,2,11:21.0,A. Pasečņiks makes 2-pt layup from 2 ft,,25,34
125,2,11:21.0,Shooting foul by M. Morris (drawn by A. Pasečņiks),,25,34
126,2,11:21.0,A. Pasečņiks makes free throw 1 of 1,,26,34
127,2,11:08.0,,M. Morris misses 3-pt jump shot from 24 ft,26,34
128,2,11:06.0,Defensive rebound by J. McRae,,26,34
129,2,10:59.0,J. McRae misses 3-pt jump shot from 26 ft,,26,34
130,2,10:57.0,,Defensive rebound by B. Brown,26,34
131,2,10:50.0,,C. Wood makes 2-pt jump shot from 5 ft (assist by B. Brown),26,36
132,2,10:39.0,G. Payton misses 2-pt layup from 3 ft (block by B. Brown),,26,36
133,2,10:37.0,,Defensive rebound by B. Brown,26,36
134,2,10:36.0,,Turnover by C. Wood (out of bounds lost ball),26,36
135,2,10:21.0,J. McRae makes 2-pt layup from 2 ft (assist by A. Pasečņiks),,28,36
136,2,10:08.0,,M. Morris misses 2-pt layup from 5 ft,28,36
137,2,10:07.0,Defensive rebound by A. Pasečņiks,,28,36
138,2,9:56.0,T. Brown makes 3-pt jump shot from 25 ft (assist by G. Payton),,31,36
139,2,9:34.0,,L. Galloway makes 3-pt jump shot from 22 ft (assist by D. Rose),31,39
140,2,9:34.0,,Shooting foul by T. Brown (drawn by L. Galloway),31,39
141,2,9:34.0,,Instant Replay (Request: Stands),31,39
142,2,9:34.0,,L. Galloway makes free throw 1 of 1,31,40
143,2,9:24.0,T. Brown misses 2-pt jump shot from 21 ft,,31,40
144,2,9:21.0,,Defensive rebound by M. Morris,31,40
145,2,9:11.0,,B. Brown makes 3-pt jump shot from 25 ft (assist by C. Wood),31,43
146,2,8:52.0,J. McRae makes 2-pt layup from 1 ft,,33,43
147,2,8:42.0,,M. Morris misses 3-pt jump shot from 25 ft,33,43
148,2,8:39.0,,Offensive rebound by D. Rose,33,43
149,2,8:37.0,,L. Galloway misses 3-pt jump shot from 30 ft,33,43
150,2,8:33.0,Defensive rebound by J. Williams,,33,43
151,2,8:24.0,Shooting foul by B. Brown (drawn by J. McRae),,33,43
152,2,8:24.0,J. McRae misses free throw 1 of 2,,33,43
153,2,8:24.0,Offensive rebound by Team,,33,43
154,2,8:24.0,B. Beal enters the game for G. Payton,,33,43
155,2,8:24.0,,T. Snell enters the game for L. Galloway,33,43
156,2,8:24.0,J. McRae makes free throw 2 of 2,,34,43
157,2,8:04.0,,M. Morris makes 2-pt layup from 3 ft (assist by C. Wood),34,45
158,2,8:04.0,Washington full timeout,,34,45
159,2,8:04.0,I. Smith enters the game for J. McRae,,34,45
160,2,8:04.0,,T. Frazier enters the game for D. Rose,34,45
161,2,7:45.0,J. Williams makes 2-pt layup from 2 ft (assist by B. Beal),,36,45
162,2,7:25.0,,M. Morris makes 2-pt layup from 1 ft (assist by T. Frazier),36,47
163,2,7:04.0,B. Beal misses 2-pt jump shot from 10 ft,,36,47
164,2,7:04.0,,Defensive rebound by C. Wood,36,47
165,2,7:04.0,,Personal foul by J. Williams (drawn by C. Wood),36,47
166,2,6:51.0,,T. Frazier misses 3-pt jump shot from 26 ft,36,47
167,2,6:47.0,Defensive rebound by T. Brown,,36,47
168,2,6:40.0,T. Brown makes 2-pt layup from 3 ft,,38,47
169,2,6:28.0,,C. Wood makes 2-pt jump shot from 15 ft (assist by T. Frazier),38,49
170,2,6:17.0,B. Beal misses 2-pt jump shot from 17 ft,,38,49
171,2,6:14.0,,Defensive rebound by C. Wood,38,49
172,2,6:08.0,,B. Brown makes 2-pt layup from 3 ft,38,51
173,2,6:02.0,Washington full timeout,,38,51
174,2,6:02.0,I. Mahinmi enters the game for A. Pasečņiks,,38,51
175,2,6:02.0,G. Payton enters the game for J. Williams,,38,51
176,2,6:02.0,,B. Griffin enters the game for M. Morris,38,51
177,2,5:52.0,B. Beal misses 3-pt jump shot from 28 ft,,38,51
178,2,5:48.0,,Defensive rebound by B. Brown,38,51
179,2,5:36.0,,B. Brown makes 2-pt layup from 1 ft (assist by T. Frazier),38,53
180,2,5:21.0,B. Beal misses 3-pt jump shot from 22 ft,,38,53
181,2,5:19.0,,Defensive rebound by B. Brown,38,53
182,2,5:05.0,,Turnover by C. Wood (bad pass; steal by I. Mahinmi),38,53
183,2,4:48.0,I. Smith misses 2-pt layup from 2 ft,,38,53
184,2,4:46.0,,Defensive rebound by T. Frazier,38,53
185,2,4:41.0,,Shooting foul by I. Mahinmi (drawn by C. Wood),38,53
186,2,4:41.0,,C. Wood makes free throw 1 of 2,38,54
187,2,4:41.0,A. Schofield enters the game for T. Brown,,38,54
188,2,4:41.0,,C. Wood makes free throw 2 of 2,38,55
189,2,4:21.0,A. Schofield misses 3-pt jump shot from 23 ft,,38,55
190,2,4:17.0,Offensive rebound by G. Payton,,38,55
191,2,4:13.0,G. Payton makes 3-pt jump shot from 22 ft (assist by I. Smith),,41,55
192,2,3:48.0,,B. Brown makes 3-pt jump shot from 23 ft (assist by C. Wood),41,58
193,2,3:34.0,B. Beal misses 3-pt jump shot from 26 ft,,41,58
194,2,3:32.0,Offensive rebound by B. Beal,,41,58
195,2,3:30.0,B. Beal makes 2-pt jump shot from 15 ft,,43,58
196,2,3:21.0,,T. Frazier misses 2-pt jump shot from 10 ft,43,58
197,2,3:19.0,Defensive rebound by B. Beal,,43,58
198,2,3:07.0,Turnover by I. Mahinmi (bad pass),,43,58
199,2,3:07.0,,A. Drummond enters the game for C. Wood,43,58
200,2,2:51.0,,B. Griffin makes 2-pt layup from 4 ft,43,60
201,2,2:41.0,Personal foul by A. Drummond (drawn by I. Mahinmi),,43,60
202,2,2:34.0,I. Mahinmi makes 2-pt layup from 2 ft (assist by B. Beal),,45,60
203,2,2:23.0,,T. Snell misses 3-pt jump shot from 24 ft,45,60
204,2,2:19.0,Defensive rebound by G. Payton,,45,60
205,2,2:12.0,B. Beal makes 2-pt layup from 1 ft,,47,60
206,2,2:05.0,,Detroit full timeout,47,60
207,2,2:05.0,,D. Rose enters the game for T. Frazier,47,60
208,2,1:57.0,,B. Griffin makes 2-pt layup from 1 ft (assist by D. Rose),47,62
209,2,1:38.0,Shooting foul by B. Griffin (drawn by I. Mahinmi),,47,62
210,2,1:38.0,I. Mahinmi misses free throw 1 of 2,,47,62
211,2,1:38.0,Offensive rebound by Team,,47,62
212,2,1:38.0,I. Mahinmi makes free throw 2 of 2,,48,62
213,2,1:31.0,,Personal foul by G. Payton (drawn by T. Snell),48,62
214,2,1:24.0,,D. Rose misses 3-pt jump shot from 25 ft,48,62
215,2,1:22.0,,Offensive rebound by B. Griffin,48,62
216,2,1:13.0,,Shooting foul by A. Schofield (drawn by A. Drummond),48,62
217,2,1:13.0,,A. Drummond misses free throw 1 of 2,48,62
218,2,1:13.0,,Offensive rebound by Team,48,62
219,2,1:13.0,,A. Drummond makes free throw 2 of 2,48,63
220,2,0:57.0,I. Smith misses 2-pt jump shot from 17 ft,,48,63
221,2,0:54.0,,Defensive rebound by A. Drummond,48,63
222,2,0:32.0,,B. Griffin misses 3-pt jump shot from 27 ft,48,63
223,2,0:29.0,,Offensive rebound by D. Rose,48,63
224,2,0:25.0,,T. Snell makes 3-pt jump shot from 25 ft (assist by D. Rose),48,66
225,2,0:03.0,Turnover by B. Beal (lost ball; steal by D. Rose),,48,66
226,2,0:00.0,,B. Brown misses 2-pt layup from 1 ft,48,66
227,2,0:00.0,,Offensive rebound by A. Drummond,48,66
228,2,0:00.0,,A. Drummond makes 2-pt layup from 1 ft,48,68
229,2,0:00.0,,Instant Replay (Request: Ruling Stands),48,68
230,3,11:52.0,,Personal foul by A. Schofield (drawn by B. Griffin),48,68
231,3,11:44.0,,T. Snell misses 3-pt jump shot from 24 ft,48,68
232,3,11:39.0,,Offensive rebound by S. Mykhailiuk,48,68
233,3,11:37.0,,Personal foul by I. Bonga (drawn by T. Snell),48,68
234,3,11:26.0,,T. Snell makes 2-pt layup from 4 ft (assist by T. Frazier),48,70
235,3,11:18.0,I. Smith makes 2-pt layup from 2 ft,,50,70
236,3,11:00.0,,S. Mykhailiuk makes 3-pt jump shot from 29 ft (assist by T. Snell),50,73
237,3,10:40.0,A. Schofield misses 2-pt dunk from 3 ft (block by B. Griffin),,50,73
238,3,10:37.0,,Defensive rebound by B. Griffin,50,73
239,3,10:34.0,,T. Frazier makes 3-pt jump shot from 24 ft (assist by B. Griffin),50,76
240,3,10:31.0,Washington full timeout,,50,76
241,3,10:31.0,G. Mathews enters the game for I. Bonga,,50,76
242,3,10:17.0,B. Beal misses 2-pt layup from 7 ft,,50,76
243,3,10:15.0,Offensive rebound by I. Mahinmi,,50,76
244,3,10:05.0,I. Smith makes 2-pt jump shot from 9 ft,,52,76
245,3,9:47.0,,S. Mykhailiuk misses 3-pt jump shot from 26 ft,52,76
246,3,9:43.0,,Offensive rebound by B. Griffin,52,76
247,3,9:36.0,,Turnover by B. Griffin (bad pass; steal by B. Beal),52,76
248,3,9:25.0,Shooting foul by S. Mykhailiuk (drawn by I. Smith),,52,76
249,3,9:25.0,I. Smith makes free throw 1 of 2,,53,76
250,3,9:25.0,I. Smith makes free throw 2 of 2,,54,76
251,3,9:11.0,,T. Frazier makes 3-pt jump shot from 25 ft,54,79
252,3,9:01.0,I. Smith misses 3-pt jump shot from 24 ft,,54,79
253,3,8:58.0,,Defensive rebound by B. Griffin,54,79
254,3,8:54.0,,T. Snell misses 3-pt jump shot from 26 ft,54,79
255,3,8:49.0,Defensive rebound by G. Mathews,,54,79
256,3,8:43.0,Shooting foul by A. Drummond (drawn by I. Mahinmi),,54,79
257,3,8:43.0,I. Mahinmi makes free throw 1 of 2,,55,79
258,3,8:43.0,I. Mahinmi makes free throw 2 of 2,,56,79
259,3,8:34.0,,B. Griffin misses 3-pt jump shot from 23 ft,56,79
260,3,8:34.0,,Offensive rebound by Team,56,79
261,3,8:34.0,Loose ball foul by I. Mahinmi (drawn by A. Drummond),,56,79
262,3,8:30.0,,Personal foul by A. Schofield (drawn by B. Griffin),56,79
263,3,8:30.0,J. Williams enters the game for A. Schofield,,56,79
264,3,8:26.0,,Offensive foul by T. Snell (drawn by G. Mathews),56,79
265,3,8:26.0,,Turnover by T. Snell (offensive foul),56,79
266,3,8:17.0,Shooting foul by T. Snell (drawn by B. Beal),,56,79
267,3,8:17.0,B. Beal makes free throw 1 of 2,,57,79
268,3,8:17.0,B. Beal misses free throw 2 of 2,,57,79
269,3,8:15.0,,Defensive rebound by A. Drummond,57,79
270,3,7:55.0,,A. Drummond makes 2-pt layup from 2 ft,57,81
271,3,7:50.0,Washington full timeout,,57,81
272,3,7:50.0,,Technical foul by S. Brooks,57,81
273,3,7:50.0,,T. Snell makes technical free throw,57,82
274,3,7:42.0,Offensive foul by G. Mathews (drawn by S. Mykhailiuk),,57,82
275,3,7:42.0,Turnover by G. Mathews (offensive foul),,57,82
276,3,7:36.0,,Offensive foul by A. Drummond (drawn by J. Williams),57,82
277,3,7:36.0,,Turnover by A. Drummond (offensive foul),57,82
278,3,7:31.0,Turnover by I. Mahinmi (bad pass),,57,82
279,3,7:20.0,,B. Griffin misses 3-pt jump shot from 25 ft,57,82
280,3,7:16.0,Defensive rebound by G. Mathews,,57,82
281,3,7:12.0,B. Beal makes 2-pt layup from 1 ft (assist by I. Smith),,59,82
282,3,7:12.0,Shooting foul by B. Griffin (drawn by B. Beal),,59,82
283,3,7:12.0,B. Beal makes free throw 1 of 1,,60,82
284,3,6:59.0,,Personal foul by J. Williams (drawn by B. Griffin),60,82
285,3,6:59.0,,B. Griffin makes free throw 1 of 2,60,83
286,3,6:59.0,,C. Wood enters the game for A. Drummond,60,83
287,3,6:59.0,,B. Griffin misses free throw 2 of 2,60,83
288,3,6:55.0,,Offensive rebound by S. Mykhailiuk,60,83
289,3,6:54.0,,T. Snell misses 3-pt jump shot from 24 ft,60,83
290,3,6:51.0,Defensive rebound by J. Williams,,60,83
291,3,6:46.0,Offensive foul by I. Mahinmi (drawn by C. Wood),,60,83
292,3,6:46.0,Turnover by I. Mahinmi (offensive foul),,60,83
293,3,6:34.0,,S. Mykhailiuk makes 3-pt jump shot from 28 ft (assist by B. Griffin),60,86
294,3,6:17.0,I. Mahinmi misses 2-pt hook shot from 5 ft,,60,86
295,3,6:14.0,,Defensive rebound by B. Griffin,60,86
296,3,6:12.0,,S. Mykhailiuk misses 3-pt jump shot from 26 ft,60,86
297,3,6:09.0,Defensive rebound by J. Williams,,60,86
298,3,6:02.0,I. Smith misses 2-pt jump shot from 11 ft,,60,86
299,3,6:00.0,Offensive rebound by J. Williams,,60,86
300,3,6:00.0,J. Williams misses 2-pt layup from 1 ft (block by C. Wood),,60,86
301,3,5:59.0,,Defensive rebound by S. Mykhailiuk,60,86
302,3,5:51.0,,T. Frazier makes 3-pt jump shot from 26 ft (assist by S. Mykhailiuk),60,89
303,3,5:50.0,Washington full timeout,,60,89
304,3,5:50.0,T. Brown enters the game for B. Beal,,60,89
305,3,5:50.0,J. McRae enters the game for I. Mahinmi,,60,89
306,3,5:50.0,A. Pasečņiks enters the game for G. Mathews,,60,89
307,3,5:31.0,Personal foul by B. Griffin (drawn by J. McRae),,60,89
308,3,5:31.0,J. McRae misses free throw 1 of 2,,60,89
309,3,5:31.0,Offensive rebound by Team,,60,89
310,3,5:31.0,J. McRae makes free throw 2 of 2,,61,89
311,3,5:13.0,,B. Griffin makes 2-pt layup from 4 ft,61,91
312,3,4:57.0,A. Pasečņiks makes 2-pt dunk from 1 ft (assist by J. Williams),,63,91
313,3,4:41.0,,Personal foul by A. Pasečņiks (drawn by B. Griffin),63,91
314,3,4:41.0,,Violation by Team (delay of game),63,91
315,3,4:41.0,,B. Griffin misses free throw 1 of 2,63,91
316,3,4:41.0,,Offensive rebound by Team,63,91
317,3,4:41.0,,L. Galloway enters the game for T. Frazier,63,91
318,3,4:41.0,,D. Rose enters the game for T. Snell,63,91
319,3,4:41.0,,B. Griffin makes free throw 2 of 2,63,92
320,3,4:27.0,T. Brown misses 2-pt layup from 8 ft,,63,92
321,3,4:25.0,,Defensive rebound by Team,63,92
322,3,4:25.0,Loose ball foul by T. Brown (drawn by C. Wood),,63,92
323,3,4:25.0,,C. Wood makes free throw 1 of 2,63,93
324,3,4:25.0,G. Payton enters the game for I. Smith,,63,93
325,3,4:25.0,,B. Brown enters the game for S. Mykhailiuk,63,93
326,3,4:25.0,,C. Wood makes free throw 2 of 2,63,94
327,3,4:12.0,J. McRae misses 2-pt jump shot from 13 ft,,63,94
328,3,4:09.0,,Defensive rebound by C. Wood,63,94
329,3,4:08.0,,Personal foul by J. McRae (drawn by C. Wood),63,94
330,3,4:08.0,,C. Wood makes free throw 1 of 2,63,95
331,3,4:08.0,,C. Wood makes free throw 2 of 2,63,96
332,3,4:01.0,Personal foul by C. Wood (drawn by A. Pasečņiks),,63,96
333,3,4:01.0,A. Pasečņiks makes free throw 1 of 2,,64,96
334,3,4:01.0,A. Pasečņiks makes free throw 2 of 2,,65,96
335,3,3:46.0,,D. Rose misses 3-pt jump shot from 28 ft (block by G. Payton),65,96
336,3,3:43.0,,Offensive rebound by C. Wood,65,96
337,3,3:43.0,,Turnover by C. Wood (bad pass),65,96
338,3,3:35.0,A. Pasečņiks misses 2-pt jump shot from 13 ft,,65,96
339,3,3:33.0,,Defensive rebound by C. Wood,65,96
340,3,3:22.0,,Turnover by D. Rose (out of bounds lost ball),65,96
341,3,3:12.0,J. McRae misses 2-pt layup from 8 ft,,65,96
342,3,3:10.0,,Defensive rebound by L. Galloway,65,96
343,3,2:59.0,,Shooting foul by T. Brown (drawn by B. Griffin),65,96
344,3,2:59.0,,B. Griffin makes free throw 1 of 2,65,97
345,3,2:59.0,,B. Griffin makes free throw 2 of 2,65,98
346,3,2:46.0,G. Payton misses 2-pt layup from 5 ft,,65,98
347,3,2:42.0,,Defensive rebound by B. Griffin,65,98
348,3,2:38.0,,Turnover by B. Griffin (bad pass),65,98
349,3,2:24.0,Personal foul by B. Brown (drawn by A. Pasečņiks),,65,98
350,3,2:24.0,A. Pasečņiks misses free throw 1 of 2,,65,98
351,3,2:24.0,Offensive rebound by Team,,65,98
352,3,2:24.0,A. Pasečņiks misses free throw 2 of 2,,65,98
353,3,2:21.0,,Defensive rebound by B. Griffin,65,98
354,3,2:12.0,,B. Griffin misses 3-pt jump shot from 26 ft,65,98
355,3,2:09.0,,Offensive rebound by L. Galloway,65,98
356,3,1:56.0,,C. Wood misses 3-pt jump shot from 26 ft,65,98
357,3,1:51.0,Defensive rebound by T. Brown,,65,98
358,3,1:46.0,A. Pasečņiks makes 2-pt layup from 3 ft (assist by J. McRae),,67,98
359,3,1:32.0,,Turnover by D. Rose (lost ball; steal by G. Payton),67,98
360,3,1:30.0,J. McRae makes 2-pt dunk from 1 ft (assist by G. Payton),,69,98
361,3,1:11.0,,D. Rose makes 3-pt jump shot from 25 ft (assist by B. Brown),69,101
362,3,1:03.0,Personal foul by L. Galloway (drawn by J. McRae),,69,101
363,3,1:03.0,J. McRae makes free throw 1 of 2,,70,101
364,3,1:03.0,,T. Maker enters the game for B. Griffin,70,101
365,3,1:03.0,J. McRae makes free throw 2 of 2,,71,101
366,3,0:47.0,,C. Wood makes 3-pt jump shot from 22 ft (assist by D. Rose),71,104
367,3,0:35.0,T. Brown misses 3-pt jump shot from 27 ft,,71,104
368,3,0:30.0,Offensive rebound by J. McRae,,71,104
369,3,0:30.0,G. Payton makes 2-pt layup from 2 ft (assist by J. McRae),,73,104
370,3,0:13.0,,C. Wood makes 2-pt dunk from 1 ft (assist by B. Brown),73,106
371,3,0:03.0,J. McRae makes 3-pt jump shot from 25 ft,,76,106
372,4,11:42.0,Turnover by J. McRae (bad pass; steal by B. Brown),,76,106
373,4,11:40.0,,B. Brown makes 2-pt dunk from 2 ft,76,108
374,4,11:31.0,A. Pasečņiks makes 2-pt dunk from 1 ft (assist by G. Payton),,78,108
375,4,11:12.0,,D. Rose makes 2-pt jump shot from 15 ft,78,110
376,4,10:55.0,T. Brown makes 2-pt layup from 2 ft,,80,110
377,4,10:32.0,,Turnover by A. Drummond (lost ball; steal by A. Pasečņiks),80,110
378,4,10:24.0,T. Brown makes 2-pt jump shot from 14 ft (assist by G. Payton),,82,110
379,4,10:24.0,Shooting foul by D. Rose (drawn by T. Brown),,82,110
380,4,10:24.0,T. Brown misses free throw 1 of 1,,82,110
381,4,10:18.0,Offensive rebound by A. Pasečņiks,,82,110
382,4,10:18.0,A. Pasečņiks makes 2-pt layup from 1 ft,,84,110
383,4,10:09.0,,Personal foul by A. Pasečņiks (drawn by A. Drummond),84,110
384,4,10:05.0,,Personal foul by A. Pasečņiks (drawn by A. Drummond),84,110
