,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,NEW YORK_ACTION,WASHINGTON_SCORE,NEW YORK_SCORE
72,1,3:34.0,,Offensive rebound by M. Robinson,17,16
73,1,3:33.0,,M. Robinson makes 2-pt layup from 2 ft,17,18
74,1,3:25.0,B. Beal misses 3-pt jump shot from 26 ft,,17,18
75,1,3:23.0,,Defensive rebound by M. Robinson,17,18
76,1,3:09.0,,J. Randle misses 2-pt layup from 3 ft,17,18
77,1,3:07.0,Defensive rebound by T. Brown,,17,18
78,1,3:03.0,S. Napier makes 2-pt layup at rim (assist by T. Brown),,19,18
79,1,2:47.0,,Turnover by J. Randle (bad pass; steal by T. Brown),19,18
80,1,2:41.0,Shooting foul by M. Robinson (drawn by T. Brown),,19,18
81,1,2:41.0,Washington full timeout,,19,18
82,1,2:41.0,J. Robinson enters the game for B. Beal,,19,18
83,1,2:41.0,,W. Ellington enters the game for R. Barrett,19,18
84,1,2:41.0,,K. Knox enters the game for J. Randle,19,18
85,1,2:41.0,T. Brown makes free throw 1 of 2,,20,18
86,1,2:41.0,T. Brown misses free throw 2 of 2,,20,18
87,1,2:39.0,,Defensive rebound by M. Harkless,20,18
88,1,2:29.0,,Turnover by D. Smith (lost ball; steal by S. Napier),20,18
89,1,2:26.0,T. Brown misses 2-pt layup from 1 ft,,20,18
90,1,2:24.0,,Defensive rebound by D. Smith,20,18
91,1,2:21.0,,Turnover by D. Smith (lost ball; steal by T. Brown),20,18
92,1,2:05.0,M. Wagner makes 2-pt hook shot from 2 ft (assist by S. Napier),,22,18
93,1,1:44.0,,D. Smith misses 2-pt layup from 1 ft,22,18
94,1,1:42.0,,Offensive rebound by D. Smith,22,18
95,1,1:42.0,,D. Smith makes 2-pt layup from 1 ft,22,20
96,1,1:34.0,J. Robinson misses 2-pt layup from 1 ft,,22,20
97,1,1:32.0,,Defensive rebound by D. Smith,22,20
98,1,1:24.0,,Turnover by D. Smith (bad pass; steal by D. Bertāns),22,20
99,1,1:19.0,J. Robinson makes 3-pt jump shot from 23 ft (assist by T. Brown),,25,20
100,1,1:11.0,,New York full timeout,25,20
101,1,0:56.0,,D. Smith makes 2-pt jump shot from 13 ft,25,22
102,1,0:43.0,M. Wagner misses 3-pt jump shot from 25 ft,,25,22
103,1,0:41.0,,Defensive rebound by M. Harkless,25,22
104,1,0:33.0,,M. Robinson misses 2-pt layup from 2 ft,25,22
105,1,0:32.0,,Offensive rebound by M. Harkless,25,22
106,1,0:32.0,,M. Harkless misses 2-pt layup from 3 ft,25,22
107,1,0:31.0,,Offensive rebound by M. Robinson,25,22
108,1,0:31.0,,M. Robinson makes 2-pt dunk from 1 ft,25,24
109,1,0:21.0,M. Wagner misses 2-pt layup from 4 ft (block by M. Robinson),,25,24
110,1,0:19.0,,Defensive rebound by D. Smith,25,24
111,1,0:04.0,,W. Ellington misses 3-pt jump shot from 26 ft,25,24
112,1,0:00.0,Defensive rebound by M. Wagner,,25,24
113,2,11:38.0,Turnover by J. Robinson (bad pass; steal by D. Smith),,25,24
114,2,11:30.0,,D. Smith misses 2-pt jump shot from 8 ft,25,24
115,2,11:28.0,Defensive rebound by M. Wagner,,25,24
116,2,11:20.0,J. Robinson makes 2-pt layup from 2 ft (assist by S. Napier),,27,24
117,2,11:03.0,,M. Harkless makes 2-pt jump shot from 20 ft (assist by M. Robinson),27,26
118,2,10:54.0,D. Bertāns misses 3-pt jump shot from 24 ft,,27,26
119,2,10:52.0,,Defensive rebound by M. Robinson,27,26
120,2,10:37.0,,M. Harkless makes 2-pt layup from 2 ft,27,28
121,2,10:30.0,D. Bertāns makes 2-pt layup from 1 ft (assist by J. Robinson),,29,28
122,2,10:10.0,,Turnover by D. Smith (lost ball),29,28
123,2,10:09.0,,Loose ball foul by D. Smith (drawn by T. Brown),29,28
124,2,10:00.0,T. Brown misses 3-pt jump shot from 25 ft,,29,28
125,2,9:58.0,,Defensive rebound by M. Robinson,29,28
126,2,9:42.0,,M. Harkless misses 3-pt jump shot from 23 ft,29,28
127,2,9:40.0,Defensive rebound by S. Napier,,29,28
128,2,9:34.0,Shooting foul by D. Smith (drawn by D. Bertāns),,29,28
129,2,9:34.0,,F. Ntilikina enters the game for M. Robinson,29,28
130,2,9:34.0,,B. Portis enters the game for D. Smith,29,28
131,2,9:34.0,D. Bertāns makes free throw 1 of 2,,30,28
132,2,9:34.0,D. Bertāns makes free throw 2 of 2,,31,28
133,2,9:24.0,,B. Portis makes 2-pt jump shot from 22 ft (assist by F. Ntilikina),31,30
134,2,9:16.0,J. Robinson misses 2-pt jump shot from 23 ft,,31,30
135,2,9:14.0,Offensive rebound by T. Brown,,31,30
136,2,9:08.0,T. Brown makes 2-pt layup at rim,,33,30
137,2,9:02.0,,Turnover by F. Ntilikina (step out of bounds),33,30
138,2,9:02.0,,R. Bullock enters the game for M. Harkless,33,30
139,2,8:50.0,D. Bertāns makes 3-pt jump shot from 29 ft (assist by T. Brown),,36,30
140,2,8:33.0,,Personal foul by M. Wagner (drawn by W. Ellington),36,30
141,2,8:27.0,,W. Ellington makes 2-pt layup from 1 ft (assist by F. Ntilikina),36,32
142,2,8:14.0,D. Bertāns misses 3-pt jump shot from 26 ft,,36,32
143,2,8:12.0,,Defensive rebound by Team,36,32
144,2,8:12.0,B. Beal enters the game for T. Brown,,36,32
145,2,8:02.0,,W. Ellington misses 2-pt jump shot from 22 ft,36,32
146,2,8:00.0,Defensive rebound by B. Beal,,36,32
147,2,8:00.0,R. Hachimura enters the game for M. Wagner,,36,32
148,2,7:49.0,B. Beal misses 2-pt jump shot from 16 ft,,36,32
149,2,7:47.0,,Defensive rebound by B. Portis,36,32
150,2,7:46.0,,Personal take foul by S. Napier (drawn by B. Portis),36,32
151,2,7:33.0,,B. Portis misses 3-pt jump shot from 25 ft,36,32
152,2,7:31.0,Defensive rebound by J. Robinson,,36,32
153,2,7:23.0,B. Beal makes 2-pt dunk from 1 ft (assist by S. Napier),,38,32
154,2,7:12.0,,Shooting foul by R. Hachimura (drawn by B. Portis),38,32
155,2,7:12.0,,B. Portis makes free throw 1 of 2,38,33
156,2,7:12.0,I. Mahinmi enters the game for D. Bertāns,,38,33
157,2,7:12.0,,R. Barrett enters the game for W. Ellington,38,33
158,2,7:12.0,,J. Randle enters the game for K. Knox,38,33
159,2,7:12.0,,B. Portis misses free throw 2 of 2,38,33
160,2,7:10.0,Defensive rebound by I. Mahinmi,,38,33
161,2,7:00.0,Personal foul by R. Bullock (drawn by B. Beal),,38,33
162,2,6:53.0,B. Beal misses 2-pt jump shot from 22 ft,,38,33
163,2,6:51.0,,Defensive rebound by J. Randle,38,33
164,2,6:40.0,,R. Barrett makes 2-pt layup from 6 ft,38,35
165,2,6:18.0,Personal foul by R. Barrett (drawn by I. Mahinmi),,38,35
166,2,6:18.0,,New York full timeout,38,35
167,2,6:18.0,I. Smith enters the game for S. Napier,,38,35
168,2,6:03.0,R. Hachimura misses 2-pt layup from 1 ft,,38,35
169,2,6:02.0,,Defensive rebound by B. Portis,38,35
170,2,5:48.0,,R. Bullock misses 2-pt jump shot from 17 ft,38,35
171,2,5:46.0,Defensive rebound by R. Hachimura,,38,35
172,2,5:22.0,B. Beal makes 2-pt layup from 2 ft,,40,35
173,2,5:10.0,,R. Barrett makes 2-pt layup from 1 ft (assist by B. Portis),40,37
174,2,4:56.0,J. Robinson misses 3-pt jump shot from 23 ft,,40,37
175,2,4:54.0,Turnover by R. Hachimura (bad pass; steal by B. Portis),,40,37
176,2,4:54.0,Offensive rebound by R. Hachimura,,40,37
177,2,4:47.0,,Personal foul by J. Robinson (drawn by R. Barrett),40,37
178,2,4:47.0,I. Bonga enters the game for J. Robinson,,40,37
179,2,4:47.0,,E. Payton enters the game for F. Ntilikina,40,37
180,2,4:38.0,,Shooting foul by I. Mahinmi (drawn by J. Randle),40,37
181,2,4:38.0,,J. Randle misses free throw 1 of 2,40,37
182,2,4:38.0,,Offensive rebound by Team,40,37
183,2,4:38.0,,J. Randle makes free throw 2 of 2,40,38
184,2,4:26.0,B. Beal makes 2-pt jump shot from 10 ft,,42,38
185,2,4:15.0,,R. Bullock misses 2-pt jump shot from 19 ft,42,38
186,2,4:14.0,Defensive rebound by Team,,42,38
187,2,4:03.0,B. Beal misses 2-pt jump shot from 18 ft,,42,38
188,2,4:01.0,,Defensive rebound by J. Randle,42,38
189,2,3:53.0,,Shooting foul by I. Bonga (drawn by E. Payton),42,38
190,2,3:53.0,,M. Harkless enters the game for R. Bullock,42,38
191,2,3:53.0,,M. Robinson enters the game for B. Portis,42,38
192,2,3:53.0,,E. Payton misses free throw 1 of 2,42,38
193,2,3:53.0,,Offensive rebound by Team,42,38
194,2,3:53.0,,E. Payton makes free throw 2 of 2,42,39
195,2,3:41.0,I. Mahinmi misses 2-pt layup from 4 ft (block by J. Randle),,42,39
196,2,3:39.0,,Defensive rebound by J. Randle,42,39
197,2,3:36.0,,R. Barrett misses 3-pt jump shot from 23 ft,42,39
198,2,3:34.0,,Offensive rebound by M. Robinson,42,39
199,2,3:34.0,,Shooting foul by R. Hachimura (drawn by M. Robinson),42,39
200,2,3:34.0,D. Bertāns enters the game for R. Hachimura,,42,39
201,2,3:34.0,,M. Robinson misses free throw 1 of 2,42,39
202,2,3:34.0,,Offensive rebound by Team,42,39
203,2,3:34.0,,M. Robinson makes free throw 2 of 2,42,40
204,2,3:21.0,Shooting foul by M. Robinson (drawn by B. Beal),,42,40
205,2,3:21.0,B. Beal makes free throw 1 of 2,,43,40
206,2,3:21.0,B. Beal makes free throw 2 of 2,,44,40
207,2,3:08.0,,E. Payton misses 2-pt layup from 3 ft (block by I. Bonga),44,40
208,2,3:06.0,Defensive rebound by B. Beal,,44,40
209,2,3:01.0,I. Bonga misses 2-pt dunk from 1 ft,,44,40
210,2,3:00.0,,Defensive rebound by E. Payton,44,40
211,2,2:56.0,,R. Barrett misses 3-pt jump shot from 23 ft,44,40
212,2,2:55.0,Defensive rebound by I. Bonga,,44,40
213,2,2:50.0,B. Beal makes 2-pt layup from 1 ft (assist by I. Bonga),,46,40
214,2,2:41.0,,J. Randle misses 3-pt jump shot from 23 ft,46,40
215,2,2:39.0,,Offensive rebound by M. Robinson,46,40
216,2,2:38.0,,M. Robinson makes 2-pt dunk from 1 ft,46,42
217,2,2:19.0,I. Smith misses 2-pt jump shot from 9 ft,,46,42
218,2,2:17.0,,Defensive rebound by R. Barrett,46,42
219,2,2:14.0,,Shooting foul by I. Bonga (drawn by R. Barrett),46,42
220,2,2:14.0,Washington full timeout,,46,42
221,2,2:14.0,T. Brown enters the game for I. Bonga,,46,42
222,2,2:14.0,,B. Portis enters the game for M. Robinson,46,42
223,2,2:14.0,,R. Barrett makes free throw 1 of 2,46,43
224,2,2:14.0,,R. Barrett makes free throw 2 of 2,46,44
225,2,2:02.0,B. Beal misses 2-pt jump shot from 15 ft,,46,44
226,2,2:00.0,,Defensive rebound by M. Harkless,46,44
227,2,1:47.0,,M. Harkless misses 3-pt jump shot from 25 ft,46,44
228,2,1:45.0,Defensive rebound by I. Smith,,46,44
229,2,1:41.0,Turnover by D. Bertāns (bad pass; steal by E. Payton),,46,44
230,2,1:40.0,,Personal take foul by D. Bertāns (drawn by E. Payton),46,44
231,2,1:40.0,,E. Payton makes free throw 1 of 2,46,45
232,2,1:40.0,,E. Payton makes free throw 2 of 2,46,46
233,2,1:26.0,T. Brown misses 3-pt jump shot from 25 ft,,46,46
234,2,1:24.0,,Defensive rebound by R. Barrett,46,46
235,2,1:16.0,,R. Barrett misses 2-pt layup from 5 ft (block by I. Smith),46,46
236,2,1:14.0,Defensive rebound by Team,,46,46
237,2,1:05.0,B. Beal misses 2-pt jump shot from 2 ft,,46,46
238,2,1:03.0,,Defensive rebound by E. Payton,46,46
239,2,1:00.0,,R. Barrett makes 2-pt layup from 1 ft (assist by E. Payton),46,48
240,2,0:50.0,D. Bertāns misses 2-pt jump shot from 9 ft,,46,48
241,2,0:48.0,,Defensive rebound by B. Portis,46,48
242,2,0:43.0,,J. Randle makes 2-pt dunk from 1 ft (assist by M. Harkless),46,50
243,2,0:30.0,Turnover by T. Brown (bad pass),,46,50
244,2,0:06.0,,Turnover by Team (shot clock),46,50
245,2,0:00.0,Turnover by B. Beal (lost ball; steal by M. Harkless),,46,50
246,3,11:49.0,Turnover by I. Smith (bad pass; steal by E. Payton),,46,50
247,3,11:47.0,,Shooting foul by B. Beal (drawn by R. Barrett),46,50
248,3,11:47.0,,R. Barrett makes free throw 1 of 2,46,51
249,3,11:47.0,,R. Barrett makes free throw 2 of 2,46,52
250,3,11:27.0,R. Hachimura makes 2-pt jump shot from 12 ft,,48,52
251,3,11:11.0,,R. Bullock misses 2-pt layup from 1 ft,48,52
252,3,11:09.0,Defensive rebound by I. Mahinmi,,48,52
253,3,11:04.0,I. Smith makes 2-pt jump shot from 12 ft,,50,52
254,3,10:49.0,,Turnover by R. Barrett (bad pass; steal by I. Bonga),50,52
255,3,10:46.0,R. Hachimura makes 2-pt layup from 2 ft (assist by I. Bonga),,52,52
256,3,10:46.0,Shooting foul by J. Randle (drawn by R. Hachimura),,52,52
257,3,10:46.0,R. Hachimura misses free throw 1 of 1,,52,52
258,3,10:44.0,,Defensive rebound by R. Barrett,52,52
259,3,10:32.0,,R. Bullock misses 2-pt layup from 2 ft,52,52
260,3,10:31.0,,Offensive rebound by J. Randle,52,52
261,3,10:24.0,,E. Payton misses 3-pt jump shot from 26 ft,52,52
262,3,10:22.0,Defensive rebound by I. Mahinmi,,52,52
263,3,10:08.0,I. Smith makes 2-pt jump shot from 21 ft,,54,52
264,3,9:58.0,,Shooting foul by R. Hachimura (drawn by E. Payton),54,52
265,3,9:58.0,,E. Payton makes free throw 1 of 2,54,53
266,3,9:58.0,,E. Payton misses free throw 2 of 2,54,53
267,3,9:56.0,Defensive rebound by I. Mahinmi,,54,53
268,3,9:43.0,I. Bonga makes 3-pt jump shot from 24 ft (assist by R. Hachimura),,57,53
269,3,9:23.0,,R. Barrett misses 2-pt jump shot from 18 ft,57,53
270,3,9:21.0,Defensive rebound by I. Bonga,,57,53
271,3,9:16.0,Turnover by I. Bonga (lost ball; steal by E. Payton),,57,53
272,3,9:10.0,,R. Bullock misses 3-pt jump shot from 23 ft,57,53
273,3,9:08.0,Defensive rebound by R. Hachimura,,57,53
274,3,9:02.0,Personal foul by R. Bullock (drawn by I. Mahinmi),,57,53
275,3,8:46.0,I. Smith misses 2-pt jump shot from 18 ft,,57,53
276,3,8:44.0,,Defensive rebound by J. Randle,57,53
277,3,8:35.0,,E. Payton makes 2-pt layup from 1 ft,57,55
278,3,8:12.0,B. Beal misses 2-pt layup from 1 ft,,57,55
279,3,8:10.0,Offensive rebound by I. Mahinmi,,57,55
280,3,8:10.0,I. Mahinmi makes 2-pt dunk from 1 ft,,59,55
281,3,8:01.0,,R. Barrett misses 3-pt jump shot from 24 ft,59,55
282,3,7:59.0,Defensive rebound by I. Smith,,59,55
283,3,7:56.0,Washington full timeout,,59,55
284,3,7:56.0,D. Bertāns enters the game for I. Bonga,,59,55
285,3,7:54.0,Personal foul by R. Barrett (drawn by B. Beal),,59,55
286,3,7:37.0,I. Mahinmi misses 2-pt layup from 3 ft (block by T. Gibson),,59,55
287,3,7:35.0,,Defensive rebound by T. Gibson,59,55
288,3,7:27.0,,R. Bullock misses 3-pt jump shot from 24 ft,59,55
289,3,7:25.0,Defensive rebound by Team,,59,55
290,3,7:12.0,Personal foul by T. Gibson (drawn by I. Mahinmi),,59,55
291,3,7:12.0,,M. Robinson enters the game for T. Gibson,59,55
292,3,6:59.0,I. Smith misses 3-pt jump shot from 26 ft,,59,55
293,3,6:57.0,,Defensive rebound by Team,59,55
294,3,6:37.0,,R. Bullock misses 2-pt jump shot from 13 ft,59,55
295,3,6:35.0,Defensive rebound by R. Hachimura,,59,55
296,3,6:30.0,Personal foul by M. Robinson (drawn by R. Hachimura),,59,55
297,3,6:30.0,Technical foul by M. Robinson,,59,55
298,3,6:30.0,,M. Harkless enters the game for R. Bullock,59,55
299,3,6:30.0,B. Beal makes technical free throw,,60,55
300,3,6:30.0,R. Hachimura makes free throw 1 of 2,,61,55
301,3,6:30.0,R. Hachimura makes free throw 2 of 2,,62,55
302,3,6:19.0,,E. Payton makes 2-pt layup from 1 ft,62,57
303,3,6:08.0,Turnover by B. Beal (bad pass; steal by E. Payton),,62,57
304,3,5:55.0,,J. Randle misses 2-pt layup at rim,62,57
305,3,5:54.0,,Offensive rebound by Team,62,57
306,3,5:54.0,Loose ball foul by I. Mahinmi (drawn by J. Randle),,62,57
307,3,5:44.0,,M. Robinson makes 2-pt dunk at rim (assist by E. Payton),62,59
308,3,5:44.0,Washington full timeout,,62,59
309,3,5:33.0,B. Beal misses 3-pt jump shot from 25 ft,,62,59
310,3,5:31.0,,Defensive rebound by R. Barrett,62,59
311,3,5:23.0,,R. Barrett misses 2-pt layup from 2 ft,62,59
312,3,5:21.0,,Offensive rebound by M. Robinson,62,59
313,3,5:21.0,,M. Robinson makes 2-pt dunk at rim,62,61
314,3,4:56.0,Turnover by Team (shot clock),,62,61
315,3,4:56.0,M. Wagner enters the game for I. Mahinmi,,62,61
316,3,4:47.0,,E. Payton makes 2-pt jump shot from 4 ft,62,63
317,3,4:47.0,,Shooting foul by M. Wagner (drawn by E. Payton),62,63
318,3,4:47.0,,E. Payton misses free throw 1 of 1,62,63
319,3,4:45.0,Defensive rebound by M. Wagner,,62,63
320,3,4:29.0,B. Beal makes 2-pt layup from 2 ft,,64,63
321,3,4:29.0,Shooting foul by M. Robinson (drawn by B. Beal),,64,63
322,3,4:29.0,J. Robinson enters the game for R. Hachimura,,64,63
323,3,4:29.0,,B. Portis enters the game for M. Robinson,64,63
324,3,4:29.0,B. Beal makes free throw 1 of 1,,65,63
325,3,4:15.0,,R. Barrett makes 2-pt layup from 1 ft,65,65
326,3,3:55.0,M. Wagner makes 2-pt layup from 1 ft (assist by D. Bertāns),,67,65
327,3,3:51.0,,Offensive foul by B. Portis (drawn by D. Bertāns),67,65
328,3,3:51.0,,Turnover by B. Portis (offensive foul),67,65
329,3,3:51.0,,W. Ellington enters the game for R. Barrett,67,65
330,3,3:38.0,D. Bertāns makes 3-pt jump shot from 31 ft (assist by B. Beal),,70,65
331,3,3:25.0,,B. Portis makes 2-pt jump shot from 22 ft (assist by E. Payton),70,67
332,3,3:07.0,B. Beal misses 3-pt jump shot from 29 ft,,70,67
333,3,3:05.0,,Defensive rebound by M. Harkless,70,67
334,3,2:49.0,,B. Portis misses 2-pt jump shot from 17 ft,70,67
335,3,2:47.0,Defensive rebound by I. Smith,,70,67
336,3,2:42.0,D. Bertāns misses 3-pt jump shot from 25 ft,,70,67
337,3,2:41.0,,Defensive rebound by B. Portis,70,67
338,3,2:32.0,,Offensive foul by B. Portis (drawn by M. Wagner),70,67
339,3,2:32.0,,Turnover by B. Portis (offensive foul),70,67
340,3,2:32.0,T. Brown enters the game for B. Beal,,70,67
341,3,2:32.0,S. Napier enters the game for I. Smith,,70,67
342,3,2:32.0,,F. Ntilikina enters the game for E. Payton,70,67
343,3,2:21.0,Turnover by D. Bertāns (bad pass),,70,67
344,3,2:03.0,,J. Randle makes 2-pt layup from 4 ft (assist by W. Ellington),70,69
345,3,1:46.0,T. Brown makes 2-pt jump shot from 15 ft,,72,69
346,3,1:33.0,,J. Randle misses 2-pt layup from 4 ft (block by M. Wagner),72,69
347,3,1:31.0,Defensive rebound by D. Bertāns,,72,69
348,3,1:28.0,S. Napier makes 2-pt layup from 1 ft (assist by T. Brown),,74,69
349,3,1:02.0,,J. Randle makes 2-pt layup from 4 ft (assist by F. Ntilikina),74,71
350,3,0:50.0,D. Bertāns misses 3-pt jump shot from 29 ft,,74,71
351,3,0:48.0,,Defensive rebound by B. Portis,74,71
352,3,0:38.0,,M. Harkless misses 3-pt jump shot from 24 ft,74,71
353,3,0:35.0,Defensive rebound by T. Brown,,74,71
354,3,0:29.0,T. Brown makes 3-pt jump shot from 29 ft (assist by J. Robinson),,77,71
355,3,0:07.0,,F. Ntilikina misses 3-pt jump shot from 25 ft,77,71
356,3,0:07.0,,Offensive rebound by Team,77,71
357,3,0:07.0,Loose ball foul by M. Wagner (drawn by B. Portis),,77,71
358,3,0:07.0,Technical foul by J. Randle,,77,71
359,3,0:07.0,,Technical foul by M. Wagner,77,71
360,3,0:07.0,,B. Portis makes free throw 1 of 2,77,72
361,3,0:07.0,,B. Portis makes free throw 2 of 2,77,73
362,3,0:00.0,J. Robinson misses 2-pt jump shot from 23 ft,,77,73
363,3,0:00.0,,Defensive rebound by J. Randle,77,73
364,4,11:41.0,,B. Portis misses 2-pt jump shot from 14 ft,77,73
365,4,11:39.0,,Offensive rebound by F. Ntilikina,77,73
366,4,11:36.0,,Turnover by F. Ntilikina (bad pass; steal by D. Bertāns),77,73
367,4,11:33.0,Shooting foul by K. Knox (drawn by T. Brown),,77,73
368,4,11:33.0,T. Brown misses free throw 1 of 2,,77,73
369,4,11:33.0,Offensive rebound by Team,,77,73
370,4,11:33.0,T. Brown makes free throw 2 of 2,,78,73
371,4,11:23.0,,Offensive foul by B. Portis (drawn by M. Wagner),78,73
372,4,11:23.0,,Turnover by B. Portis (offensive foul),78,73
373,4,11:13.0,Shooting foul by F. Ntilikina (drawn by S. Napier),,78,73
374,4,11:13.0,S. Napier misses free throw 1 of 2,,78,73
375,4,11:13.0,Offensive rebound by Team,,78,73
376,4,11:13.0,S. Napier makes free throw 2 of 2,,79,73
377,4,10:59.0,,W. Ellington misses 3-pt jump shot from 28 ft,79,73
378,4,10:57.0,Defensive rebound by J. Robinson,,79,73
379,4,10:43.0,Turnover by S. Napier (bad pass; steal by F. Ntilikina),,79,73
380,4,10:39.0,,Shooting foul by T. Brown (drawn by W. Ellington),79,73
381,4,10:39.0,,W. Ellington makes free throw 1 of 2,79,74
382,4,10:39.0,,R. Bullock enters the game for M. Harkless,79,74
383,4,10:39.0,,W. Ellington makes free throw 2 of 2,79,75
384,4,10:30.0,Personal foul by K. Knox (drawn by D. Bertāns),,79,75
385,4,10:23.0,Shooting foul by R. Bullock (drawn by M. Wagner),,79,75
386,4,10:23.0,M. Wagner misses free throw 1 of 2,,79,75
387,4,10:23.0,Offensive rebound by Team,,79,75
388,4,10:23.0,M. Wagner misses free throw 2 of 2,,79,75
389,4,10:21.0,,Defensive rebound by B. Portis,79,75
